,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
64,0.1937,0.15334,0.028592,0.090194,0.22127,0.0026427,0.20736,0.045874,0.059795,0.14173,0.12299,0.082078,0.078191,0.083483,0.083197,0.19998,-0.1066,0.15094,0.067174,0.14918,0.11567,0.13381,-0.057533,-0.1694,-0.24616,-0.14282,0.06287,-0.16354,-0.10892,-0.042614,0.16748,0.10432,0.091569,-0.11568,-0.34891,0.27573,-0.22809,0.03675,-0.078906,0.075759,-0.23719,-0.053902,-0.093223,-0.046183,-0.060856,-0.24496,-0.46309,-0.16154,-0.022047,0.17691,-0.10318,-0.20187,-0.13552,0.15443,-0.090785,-0.14595,0.083233,-0.10369,0.17309,0.096278,0.090761,0.12097,0.12175,0.1835,1,-0.060809,0.23449,0.23435,-0.027052,-0.057142,0.011082,0.089112,0.048897,0.085448,0.26726,0.0072204,-0.14351,0.095854,-0.2578,-0.10222,-0.10598,0.20277,-0.13723,0.12012,0.037197,0.091701,-0.23744,-0.029831,0.027561,-0.0085762,-0.28485,0.059695,0.14174,-0.018278,-0.14916,-0.063788,-0.054838,0.024974,-0.10156,0.010458,0.064957,-0.053689,-0.075063,0.22393,-0.17617,0.26014,-0.0081684,-0.092088,-0.13909
65,0.031229,-0.011687,-0.013854,0.016983,-0.017725,-0.01681,0.029245,-0.073088,0.12108,0.05267,0.03655,0.0026064,-0.12518,-0.126,0.11461,0.022021,0.1452,-0.088843,-0.12722,0.24956,-0.024826,0.29274,0.02013,-0.052449,0.061667,-0.011046,-0.15651,-0.072821,0.084651,0.2511,0.087445,0.14752,0.28637,-0.13648,-0.0082736,0.073948,0.00015511,0.097929,-0.18222,0.062441,0.0047025,0.17769,-0.12358,0.23417,-0.10317,-0.29774,0.14147,0.0056991,-0.070247,0.10153,0.20445,0.044719,0.47836,-0.089368,0.037859,0.12061,-0.19381,0.16108,0.20273,-0.062588,0.089145,-0.22667,-0.060509,-0.13758,-0.060809,1,0.018949,0.12562,0.030093,0.042878,0.23083,-0.17169,-0.11794,0.26042,-0.17746,0.14174,-0.1281,0.23033,0.32078,0.37726,0.10741,0.18007,0.045267,0.058701,0.076955,0.070911,0.18743,-0.13643,-0.11904,-0.14015,-0.16401,0.058004,-0.25278,-0.2385,0.1387,-0.087554,0.048724,0.023669,0.15327,-0.028413,0.011878,0.11274,-0.32127,0.12872,0.10219,-0.16232,-0.20023,0.17355,0.015831
66,0.12609,0.092451,0.16725,0.22677,0.32381,0.08259,0.11631,0.14025,0.041573,0.021741,-0.009973,0.038633,0.25253,0.22257,-0.048866,0.059881,-0.045808,0.15296,0.15836,0.3295,0.086533,-0.19124,0.15089,-0.2892,0.11708,0.010674,-0.078811,-0.0095045,0.019624,-0.22882,-0.16989,0.076267,0.078539,0.057248,-0.099859,0.31721,0.049561,0.37468,-0.10159,-0.023857,-0.070742,0.064269,-0.24581,-0.15476,0.17121,-0.042237,-0.045376,0.23641,0.095467,0.28793,-0.00066788,-0.077599,-0.32259,0.30486,0.1317,0.11876,0.18463,0.10448,0.28277,-0.11094,-0.11464,-0.077739,-0.080822,0.43575,0.23449,0.018949,1,7.0026e-05,0.20235,-0.0082592,-0.19906,0.29135,0.13678,0.012607,-0.15115,0.011263,-0.012532,0.15944,-0.12316,0.072015,-0.25409,0.0051744,-0.00010433,-0.056928,-0.09158,0.24466,-0.15982,0.047618,-0.05624,-0.16968,-0.34502,-0.079076,-0.022207,0.0056201,0.015324,-0.034925,-0.12452,0.10658,0.16273,0.048812,0.019574,-0.23681,-0.091301,-0.088117,0.11543,0.087084,0.20644,-0.1567,0.058599
67,0.072244,0.020304,0.049693,0.017799,0.046671,0.11357,0.15521,0.013752,0.13303,-0.0064333,-0.066533,-0.025708,0.087433,0.17036,0.35413,-0.035435,0.048833,-0.079554,0.0087942,0.13403,0.2853,0.42112,-0.10668,-0.13383,0.089945,-0.07779,-0.16117,-0.054936,0.049205,0.18435,-0.0060352,-0.053465,0.097858,0.17803,0.13586,0.16336,0.16724,-0.0020348,-0.27666,-0.15638,-0.069782,0.021374,-0.15011,-0.25578,-0.07047,0.26918,-0.13829,-0.27187,0.10228,0.10028,0.038336,0.053273,0.065263,-0.08488,0.0024774,0.093116,-0.0032525,0.0096047,0.12123,0.40194,-0.1838,-0.0097287,-0.026123,-0.025729,0.23435,0.12562,7.0026e-05,1,-0.10762,-0.1013,-0.13512,-0.13565,0.17856,0.063162,0.026588,0.1847,-0.078421,-0.1829,0.08343,0.25126,-0.00056063,-0.028935,-0.065544,-0.0056991,0.16219,0.062597,-0.003313,0.063404,-0.12263,-0.032501,-0.1957,0.15154,-0.033427,-0.076749,0.22478,-0.083358,-0.15932,0.017688,0.16969,0.077643,-0.015725,-0.21744,-0.20138,0.045358,-0.14121,-0.010179,-0.018048,-0.2996,-0.058986
68,-0.093448,-0.17705,-0.19781,-0.090809,-0.13307,-0.14918,-0.21103,-0.056433,-0.075007,-0.15913,-0.029564,-0.13071,-0.12301,0.088123,-0.10583,-0.12246,0.018149,-0.045557,-0.10327,-0.068197,0.30864,-0.10867,-0.077043,0.13317,-0.0024628,-0.046579,-0.11491,-0.045086,0.19255,0.044218,-0.16284,0.051718,-0.036033,0.012171,0.13629,0.15345,0.45782,0.16447,0.14915,-0.088948,0.21378,0.15102,-0.11897,-0.036023,0.13978,0.15491,0.10073,0.15423,0.097112,0.13975,0.063341,-0.029134,0.063736,0.05236,0.020554,0.11071,0.2599,0.16621,0.081856,-0.02068,0.19291,0.090169,0.018405,-0.03724,-0.027052,0.030093,0.20235,-0.10762,1,0.31618,-0.15746,-0.237,0.18035,-0.078077,0.029012,0.045043,-0.031425,0.048611,-0.025798,0.011879,-0.051523,0.14275,0.040281,0.098465,-0.052455,0.051896,-0.25397,0.12945,0.087177,-0.043246,-0.15592,0.27282,-0.17662,0.19458,-0.18458,0.064559,0.12912,0.018412,0.28469,-0.18614,0.12389,-0.055028,0.0069445,-0.074607,0.025027,0.032406,-0.092123,0.09279,0.08039
69,-0.19067,-0.10553,-0.2556,-0.15485,-0.12379,-0.34468,-0.25432,-0.21144,0.026352,-0.0034831,-0.051034,-0.2364,-0.015819,-0.12132,-0.048967,-0.18551,-0.035115,-0.22044,-0.064352,-0.29473,0.060272,-0.30031,-0.21525,0.13899,0.15266,0.06309,0.090141,0.034008,-0.17719,-0.21751,-0.11647,-0.084815,0.12156,0.090141,-0.027614,0.1029,-0.053581,0.010052,-0.068269,0.43145,-0.047498,0.20152,0.10598,0.22477,-0.071328,0.1237,-0.055149,-0.01349,-0.047622,0.055575,0.011417,0.15138,0.1984,-0.098808,0.11461,0.02633,0.12586,0.014709,-0.17623,0.17883,0.039033,-0.1356,0.0085936,0.10874,-0.057142,0.042878,-0.0082592,-0.1013,0.31618,1,-0.18517,0.016871,-0.073132,-0.012708,0.24071,-0.24445,0.18229,-0.023204,0.2098,-0.096791,0.087104,-0.1362,0.45164,0.043971,0.024714,0.012279,-0.2792,0.18982,0.12599,-0.40937,-0.068122,0.095275,-0.18027,0.15065,-0.2867,0.17545,0.18721,0.032567,0.077149,0.24625,0.27538,0.053923,-0.22032,-0.25562,0.14529,0.14461,0.074684,0.017868,0.2209
70,-0.095481,-0.06316,-0.15283,-0.10253,-0.069531,-0.034526,-0.10978,-0.096828,-0.23677,-0.022718,-0.023508,-0.15257,-0.083282,-0.48214,-0.17817,0.05366,-0.1023,0.051544,-0.16409,0.15852,-0.026337,0.13168,-0.31093,-0.23561,-0.2513,-0.097341,-0.12811,-0.24456,0.21325,0.08277,-0.034337,-0.2412,0.23981,-0.19432,-0.11678,-0.14506,0.074636,0.20243,0.094142,-0.085601,0.075873,-0.0098769,0.13095,0.13746,0.036965,-0.13804,0.060653,0.014899,0.11262,-0.16493,-0.026656,-0.01466,0.10149,0.13894,0.072646,-0.2647,-0.16844,-0.27883,-0.013329,0.065636,0.26186,0.060322,-0.20353,0.027258,0.011082,0.23083,-0.19906,-0.13512,-0.15746,-0.18517,1,-0.042943,-0.030576,0.26436,-0.049094,-0.011837,0.011755,0.026439,0.0079411,0.17288,0.073609,0.14716,-0.018548,-0.171,0.018147,0.030814,0.083852,-0.023052,0.14193,0.11477,-0.00041066,0.028193,0.051867,-0.26192,-0.048138,0.10394,-0.18308,0.19361,-0.20416,-0.21673,-0.02988,0.29889,0.087973,0.11252,-0.10938,-0.031813,0.14857,0.066867,-0.344
71,0.14316,0.13631,0.18051,0.13642,0.19912,0.09434,0.11566,0.24602,0.09154,0.1936,0.1112,0.087133,0.24424,0.135,-0.0099094,0.0088316,-0.12967,0.23366,0.069531,0.074173,-0.090076,-0.23562,0.25755,-0.14383,0.13953,0.054234,0.24083,-0.16892,-0.053584,-0.17012,-0.085784,-0.03398,0.07916,0.051318,-0.16509,0.023037,-0.12738,0.34651,-0.1529,0.17913,-0.22593,-0.14808,-0.12862,0.099056,0.22099,-0.27732,-0.080337,-0.049188,-0.12246,-0.15711,-0.017806,-0.19216,-0.16757,0.036878,0.14424,-0.15695,0.11591,-0.11094,-0.034376,0.0090947,-0.11411,-0.054661,-0.14202,0.13745,0.089112,-0.17169,0.29135,-0.13565,-0.237,0.016871,-0.042943,1,-0.34899,-0.10839,-0.052483,0.097489,0.054586,-0.11576,-0.17698,-0.18031,0.21005,0.20017,0.23338,-0.17615,-0.10191,0.12997,-0.15053,-0.11687,0.12829,0.11631,0.23043,0.019394,0.31339,-0.082992,-0.064915,-0.029228,0.013596,0.080585,-0.041887,0.34522,0.2444,-0.071306,0.1136,0.083663,0.11118,0.29271,0.28029,-0.16258,0.17544
72,0.26445,0.095161,0.15712,0.18154,0.25076,0.32636,0.13732,0.10652,0.082507,0.038202,0.085566,0.096133,0.2379,0.22191,0.23416,0.19349,0.094964,0.11001,-0.015913,0.24788,0.0051261,0.12518,-0.033763,-0.081734,0.063255,-0.28527,-0.05227,0.12069,0.1142,-0.11269,0.01845,0.082689,-0.2399,-0.30367,-0.049044,0.022777,0.06555,-0.06667,-0.031737,-0.28454,-0.081101,0.34364,-0.0042024,-0.30565,-0.027482,0.089095,0.051888,0.026129,-0.036825,-0.073053,-0.10057,0.073689,-0.04113,0.24339,-0.06191,0.0052752,-0.19358,-0.073596,-0.015748,-0.13146,-0.10669,-0.097967,0.25853,0.27244,0.048897,-0.11794,0.13678,0.17856,0.18035,-0.073132,-0.030576,-0.34899,1,0.2346,-0.066413,-0.15017,0.0098834,0.17035,-0.18052,0.2874,-0.2005,-0.2454,0.18998,-0.11943,0.048805,-0.12979,-0.1342,0.19455,-0.13328,0.1214,-0.12485,-0.038613,-0.043998,0.24353,0.18074,0.061293,-0.17555,0.032079,-0.10815,-0.21418,0.13774,0.096988,0.053869,-0.14595,-0.12786,-0.23746,0.027972,0.15326,-0.2579
73,0.14011,-0.023928,0.083473,0.034233,0.0033761,0.039762,0.18334,-0.02283,0.037201,0.26515,0.053648,0.082109,0.053516,-0.033794,0.11917,0.3233,-0.024597,0.064989,-0.16224,0.096909,0.052052,-0.1125,0.070006,-0.15569,0.08545,-0.036788,0.0057728,0.030977,0.18561,0.025735,-0.18458,0.17032,0.16788,-0.11728,0.020963,-0.055244,-0.13409,0.016114,-0.03708,-0.19764,-0.13048,0.013797,-0.02747,0.043341,-0.061714,-0.27477,0.14904,-0.061113,0.037341,-0.28096,-0.092527,-0.0076865,0.073562,-0.14025,-0.18681,0.15712,-0.013976,-0.071917,0.28473,-0.032892,-0.095502,-0.12597,0.19632,0.26739,0.085448,0.26042,0.012607,0.063162,-0.078077,-0.012708,0.26436,-0.10839,0.2346,1,-0.41487,0.056531,0.13195,0.0812,0.21608,0.055846,-0.046164,0.01836,0.028391,0.01436,0.10998,0.23256,0.0013278,-0.1688,0.083178,-0.074325,-0.20819,-0.29318,0.043329,-0.29657,0.25715,0.005429,-0.30434,-0.025667,-0.19718,-0.28764,-0.11461,-0.043378,-0.14444,-0.14746,-0.33715,-0.40983,0.039588,-0.028051,-0.14519
74,-0.12281,0.086559,-0.070565,-0.10524,0.0044903,0.0071812,-0.097985,-0.16662,0.00082568,-0.16134,0.037959,-0.15781,-0.17445,-0.14261,-0.093434,-0.15846,0.15532,-0.047506,0.17997,-0.17977,0.13166,-0.052395,-0.042362,-0.043061,-0.14347,-0.3248,0.064501,0.051148,-0.34516,-0.024963,0.066014,-0.11526,-0.039744,-0.17258,-0.059418,0.13395,-0.2391,0.2686,0.050563,0.35988,0.17407,0.10092,-0.1057,-0.14131,-0.074485,0.23988,-0.17042,-0.13689,0.16567,0.26612,0.0083558,0.12745,0.00085823,0.035657,0.15238,-0.2702,0.29853,-0.1132,-0.092757,0.25066,0.0751,-0.037817,-0.016477,-0.13047,0.26726,-0.17746,-0.15115,0.026588,0.029012,0.24071,-0.049094,-0.052483,-0.066413,-0.41487,1,-0.21018,-0.057195,-0.095456,-0.18654,-0.11074,0.01126,-0.055128,0.29528,0.095325,-0.18489,-0.036539,-0.23254,0.036334,0.13118,-0.021112,-0.16669,0.19056,0.069245,0.22187,-0.13064,-0.0092462,0.097479,-0.00083913,-0.18615,0.29351,0.23301,0.18834,-0.10677,0.27775,0.1226,0.37819,-0.16247,0.10628,-0.069467
75,-0.089785,-0.037208,-0.020051,-0.026841,-0.021379,-0.090946,-0.052444,0.040415,-0.067103,-0.19805,-0.053971,0.056722,-0.080175,0.1305,-0.037425,0.024791,0.12469,-0.058247,0.15424,0.13475,0.23413,0.21671,0.042749,-0.059642,-0.17038,0.13301,0.026868,-0.070278,0.31588,0.008983,0.1853,-0.23786,0.069055,0.2348,0.15663,-0.020366,0.22716,0.034797,-0.21198,0.04317,0.040348,-0.0097708,-0.023168,0.021405,0.08189,0.13024,0.020984,-0.26684,0.14545,0.078817,0.19278,0.046623,0.37149,0.016028,-0.0075597,0.0054286,0.078676,0.051159,0.17114,-0.24493,0.14348,0.095541,0.17098,-0.22442,0.0072204,0.14174,0.011263,0.1847,0.045043,-0.24445,-0.011837,0.097489,-0.15017,0.056531,-0.21018,1,0.055782,0.24927,0.087052,0.10694,0.025496,0.19938,-0.33273,0.16022,0.059881,0.0067484,-0.011457,-0.15626,-0.14924,0.065608,-0.14391,0.0033689,-0.04728,-0.059125,0.067205,-0.32123,0.0019233,0.033347,0.28461,0.11579,-0.12634,-0.20794,-0.070287,-0.019074,-0.22768,0.025171,-0.0059728,0.0061333,0.10061
76,-0.23511,-0.28145,-0.22871,-0.064612,-0.1777,-0.13042,-0.32877,-0.28712,-0.35902,-0.31493,-0.24976,-0.23815,-0.094807,-0.21255,-0.035616,0.019636,-0.052317,-0.0023239,0.14704,-0.10893,-0.18356,-0.49367,-0.25246,0.042494,-0.00044636,0.01777,0.18463,0.24209,-0.038471,0.21514,-0.17251,-0.14072,-0.029745,0.25743,0.067389,0.092842,0.041505,0.12034,0.022435,0.0077807,-0.046685,-0.042773,0.0974,0.11599,-0.044494,0.10261,-0.044465,-0.27408,0.062398,0.10609,0.068196,0.25856,0.078066,0.078596,0.13094,0.010306,-0.02896,-0.03907,0.075489,0.090029,0.079392,0.13768,0.37564,0.18612,-0.14351,-0.1281,-0.012532,-0.078421,-0.031425,0.18229,0.011755,0.054586,0.0098834,0.13195,-0.057195,0.055782,1,-0.10007,-0.077304,-0.16619,0.037571,-0.25333,-0.13068,-0.077374,-0.062737,-0.10676,-0.14916,-0.056396,0.15607,-0.12697,-0.22446,-0.030426,-0.13541,0.10326,-0.2023,-0.072067,0.10482,-0.14172,-0.12952,-0.075863,0.010561,-0.12724,0.11542,-0.38557,-0.22979,-0.082164,0.054068,0.024967,0.25628
77,0.03529,0.11418,0.0051953,-0.063621,0.099577,0.027198,0.053968,-0.0026776,0.072312,-0.061301,0.073158,0.089217,0.12473,0.17111,0.088073,-0.0031782,0.21805,0.063421,-0.19708,0.26226,0.036131,0.16793,0.078893,-0.11205,-0.11771,-0.10457,0.066239,0.16799,0.24089,-0.049181,0.26497,-0.075361,0.1395,-0.36159,-0.10432,-0.17318,-0.068579,-0.032924,-0.09436,0.049147,0.17837,0.27988,-0.23768,0.020056,0.38824,-0.1333,0.10185,-0.094493,0.10991,0.27939,0.20995,0.084951,0.19387,0.24642,-0.042109,0.066056,-0.050686,0.14913,0.12547,-0.25283,0.05143,-0.15064,0.1452,-0.043238,0.095854,0.23033,0.15944,-0.1829,0.048611,-0.023204,0.026439,-0.11576,0.17035,0.0812,-0.095456,0.24927,-0.10007,1,0.0041304,0.23294,-0.047529,0.079468,-0.026142,0.21285,-0.040708,-0.11088,0.024854,-0.24217,-0.083868,0.04902,-0.2544,-0.22878,-0.28988,-0.22031,-0.046785,-0.2907,-0.22452,-0.013869,-0.03518,-0.053087,-6.1793e-05,0.06678,0.11531,-0.079082,-0.067464,-0.17525,-0.21746,0.34258,-0.21056
78,0.11563,0.085994,0.21729,0.30173,0.023293,0.053143,0.1114,0.041526,0.24295,0.10745,0.24404,0.16852,0.15725,0.091883,0.0076931,0.069608,0.035934,-0.090042,0.21116,0.063086,-0.1714,0.19255,0.10532,-0.013143,0.12971,0.31468,-0.2329,0.087357,-0.15314,0.17221,-0.09042,-0.14738,0.2085,-0.035762,0.085839,-0.027172,0.081949,-0.11049,-0.28199,0.061284,0.080479,0.13154,0.048458,-0.08494,-0.039159,0.081085,-0.044755,-0.016051,-0.13477,0.028196,-0.22146,-0.0070267,0.25207,-0.22984,-0.36326,0.24286,-0.063837,0.062715,-0.16281,-0.0042759,-0.15079,-0.089289,-0.088356,-0.16173,-0.2578,0.32078,-0.12316,0.08343,-0.025798,0.2098,0.0079411,-0.17698,-0.18052,0.21608,-0.18654,0.087052,-0.077304,0.0041304,1,0.023996,-0.0604,-0.19311,-0.07973,-0.014588,0.2128,0.14814,0.30799,0.21076,-0.12017,-0.19182,-0.032718,-0.036786,-0.090959,-0.049243,-0.047634,-0.13395,0.19902,-0.01246,0.01276,0.083341,0.014523,0.060231,-0.25138,-0.17649,0.061886,-0.21263,0.033481,-0.051237,0.15466
79,0.17533,0.16199,0.10464,0.10974,0.14498,0.16312,0.11323,0.11617,0.27276,0.05577,0.15531,0.18368,0.1498,0.13566,0.19778,0.089731,0.44567,0.088736,-0.19212,0.43969,0.16658,0.28357,-0.025848,-0.013071,0.17219,-0.085103,-0.11978,0.021191,0.19716,0.1056,0.25076,-0.031015,0.10782,-0.053452,0.16759,-0.1406,-0.036216,0.11613,-0.24049,-0.223,-0.15031,0.17513,-0.19845,-0.078136,0.1731,0.13968,-0.1532,-0.22585,-0.12059,-0.11684,0.036755,-0.026082,0.1823,0.0031511,-0.0032335,0.14515,-0.21752,0.037167,0.10116,-0.23602,-0.11824,-0.053459,-0.030613,-0.12878,-0.10222,0.37726,0.072015,0.25126,0.011879,-0.096791,0.17288,-0.18031,0.2874,0.055846,-0.11074,0.10694,-0.16619,0.23294,0.023996,1,-0.050039,-0.18156,0.077885,-0.00032881,0.30051,-0.0028371,0.10534,-0.087926,-0.28842,-0.3133,-0.18093,0.0068901,-0.3177,-0.2638,0.33069,-0.0087397,-0.14979,0.12016,0.16247,0.26589,0.11805,0.098833,-0.035732,-0.024951,0.086954,0.14144,0.072462,0.23686,-0.21884
80,-0.077993,-0.073357,-0.097618,-0.08642,-0.1875,-0.1726,0.02318,-0.080097,0.12935,-0.055542,0.010072,-0.076015,-0.046678,-0.076022,0.0062237,-0.11964,-0.13559,0.094469,-0.043405,-0.40544,-0.01006,-0.12842,-0.11403,-0.12046,0.41997,0.050526,0.1233,0.20237,-0.012832,0.01029,0.10547,0.00035068,0.043529,0.089976,0.17173,-0.073844,0.069418,0.10455,0.11434,0.020908,-0.04582,0.13568,-0.23299,0.32045,0.21604,-0.036184,0.2041,-0.054237,-0.10286,0.022972,0.40191,-0.033781,0.21299,0.019545,0.2811,-0.16638,0.050159,0.051901,-0.00021164,0.10517,0.039472,0.18869,0.12864,-0.18582,-0.10598,0.10741,-0.25409,-0.00056063,-0.051523,0.087104,0.073609,0.21005,-0.2005,-0.046164,0.01126,0.025496,0.037571,-0.047529,-0.0604,-0.050039,1,0.059503,0.19758,0.066517,0.097606,-0.07268,0.15027,-0.31062,-0.11354,0.21776,0.38673,0.25299,0.082092,-0.14469,0.087064,0.047955,-0.18204,-0.20116,-0.015234,-0.020087,0.045147,0.20113,0.19582,0.055736,0.13712,-0.16305,-0.26002,-0.011737,0.056495
81,0.036211,0.036282,-0.11014,-0.16087,-0.048809,-0.11784,-0.082729,0.11519,-0.17325,0.18871,-0.067596,0.079566,-0.099268,-0.076621,0.017527,-0.076503,0.17802,0.18476,-0.049195,0.050568,0.20823,0.048028,0.067116,-0.24576,-0.20472,-0.34532,0.016639,0.034146,0.1963,0.12325,0.032021,0.24089,0.19259,-0.13215,-0.1501,0.22328,0.23013,0.072859,0.056025,0.078759,0.09855,-0.14649,-0.19708,0.26751,-0.12859,-0.23366,0.21524,0.0092588,0.15694,-0.032435,0.1108,-0.036772,0.05615,0.0017033,0.071752,0.054695,0.067788,0.030767,-0.19521,0.081712,0.12726,0.060309,-0.060538,-0.091063,0.20277,0.18007,0.0051744,-0.028935,0.14275,-0.1362,0.14716,0.20017,-0.2454,0.01836,-0.055128,0.19938,-0.25333,0.079468,-0.19311,-0.18156,0.059503,1,0.010386,-0.14593,-0.043719,0.13765,-0.19553,-0.22243,0.16666,0.18046,0.12862,-0.093678,0.030095,-0.071328,-0.086437,-0.011364,-0.024565,0.17626,0.039928,-0.2034,-0.21931,0.098001,-0.040793,0.35685,0.13011,-0.052112,0.12592,0.15964,-0.039442
82,0.20174,0.27157,0.10675,0.1208,0.19136,0.17873,0.15325,0.039747,0.23224,0.16935,0.22813,0.014072,0.12616,0.038625,0.20877,-0.050543,0.14459,0.050589,-0.11229,-0.17678,0.041277,-0.22426,0.016775,-0.12139,0.23855,-0.37748,0.073643,0.093882,-0.11821,-0.35699,-0.017128,0.0055379,-0.16247,-0.25861,-0.16382,-0.22393,-0.18801,0.15368,-0.16583,0.1354,0.077101,0.12904,-0.26162,0.14684,0.17385,0.12351,0.21683,0.018167,-0.17723,-0.30221,0.0049308,-0.065858,-0.0038898,-0.24998,0.13979,-0.18339,0.08439,-0.14294,-0.17782,-0.058258,-0.25503,-0.28026,-0.046993,0.044435,-0.13723,0.045267,-0.00010433,-0.065544,0.040281,0.45164,-0.018548,0.23338,0.18998,0.028391,0.29528,-0.33273,-0.13068,-0.026142,-0.07973,0.077885,0.19758,0.010386,1,-0.1603,0.090467,-0.039107,-0.19247,-0.070395,-0.061244,-0.052004,0.11504,-0.10312,-0.0058915,-0.026174,0.11321,0.1447,-0.11563,0.20073,-0.065918,0.20232,0.24508,0.31094,-0.016109,0.16387,0.33065,0.064107,0.15765,0.23749,0.024802
83,-0.14708,0.015265,-0.025952,-0.24634,-0.13217,-0.17868,0.0055621,-0.15872,0.10537,-0.041725,-0.20481,0.066319,-0.28394,-0.13109,-0.10235,0.090828,-0.076089,-0.22637,-0.030065,-0.13361,0.095507,0.070506,0.057329,0.1692,0.0441,0.084002,-0.17898,-0.034128,0.035046,0.06478,0.0037093,0.25062,-0.04194,0.1525,-0.1154,0.0043008,-0.040638,-0.070755,0.070932,0.29962,0.26079,0.12629,-0.082662,0.012124,0.11012,0.19758,-0.17463,0.077549,0.033357,0.30964,0.04933,0.15683,-0.031094,-0.093219,-0.039636,0.10801,0.23262,0.041045,0.32891,-0.010588,0.23156,0.21524,-0.1162,0.14386,0.12012,0.058701,-0.056928,-0.0056991,0.098465,0.043971,-0.171,-0.17615,-0.11943,0.01436,0.095325,0.16022,-0.077374,0.21285,-0.014588,-0.00032881,0.066517,-0.14593,-0.1603,1,0.015374,0.10067,0.010638,-0.46403,-0.21214,0.0024388,-0.081906,0.064507,-0.091837,-0.19649,0.26639,0.079827,-0.060525,-0.11201,0.16484,0.098419,0.046488,-0.10249,-0.12867,-0.021155,-0.023139,0.077122,-0.23714,-0.058089,-0.26931
84,0.40136,0.31519,0.29599,0.34823,0.40717,0.23026,0.30601,0.31362,0.31137,0.24251,0.28815,0.3376,0.22153,0.13243,0.24019,0.34795,0.1996,0.17183,0.039939,0.30002,0.064976,0.14946,-0.045468,0.20832,0.27627,-0.043498,0.097894,0.10724,-0.11215,0.11139,-0.080575,-0.039919,-0.16286,0.10701,0.028609,-0.35288,0.05719,-0.22586,-0.23235,-0.27914,-0.25177,-0.091741,-0.11509,-0.15879,-0.17287,0.11647,-0.11869,-0.21445,-0.48715,-0.27005,-0.34925,-0.30146,0.12943,-0.27697,-0.14946,0.11952,-0.010458,-0.040875,-0.27147,-0.12344,-0.080715,0.14199,0.088498,-0.15625,0.037197,0.076955,-0.09158,0.16219,-0.052455,0.024714,0.018147,-0.10191,0.048805,0.10998,-0.18489,0.059881,-0.062737,-0.040708,0.2128,0.30051,0.097606,-0.043719,0.090467,0.015374,1,-0.10324,0.088013,0.13207,-0.26159,-0.048858,0.15982,-0.029654,-0.076126,-0.086647,0.010046,0.1433,-0.26885,-0.090924,-0.054749,-0.10382,0.10972,0.17298,-0.15315,-0.10399,0.025825,0.13319,0.097916,0.054069,0.22876
85,0.14602,0.1186,0.12705,0.077379,0.079336,-0.00030623,0.12688,0.18133,0.19649,0.30932,0.073594,0.03449,0.13136,0.064456,0.15924,0.22087,0.047579,-0.024616,0.1752,0.11292,0.18664,-0.082207,0.21021,-0.12387,0.11621,0.017982,-0.1884,-0.17329,0.16892,0.070909,-0.14946,0.17488,0.33042,0.019445,0.34705,0.095096,-0.083224,0.29291,-0.044688,0.18842,0.16923,0.066777,-0.19185,-0.090407,0.15181,0.11588,0.029127,-0.11846,0.04437,0.12474,0.15935,0.20024,-0.13237,-0.096237,-0.12995,0.21225,0.4482,-0.29053,0.078431,0.077445,-0.14617,0.036033,-0.31524,0.29434,0.091701,0.070911,0.24466,0.062597,0.051896,0.012279,0.030814,0.12997,-0.12979,0.23256,-0.036539,0.0067484,-0.10676,-0.11088,0.14814,-0.0028371,-0.07268,0.13765,-0.039107,0.10067,-0.10324,1,0.18825,-0.00062461,0.21688,-0.066478,0.031885,0.30114,-0.13857,-0.33335,0.16793,0.021671,-0.063566,-0.02416,-0.15957,0.12848,-0.10743,0.01311,-0.14973,0.23265,0.024237,0.033838,0.22768,-0.24319,-0.10357
86,0.11007,0.063455,0.054373,0.094022,-0.11112,0.033932,0.25544,0.0585,0.12712,0.082068,0.17203,0.078877,0.011081,0.10523,0.12848,0.171,-0.14986,-0.16305,0.13898,0.0181,-0.045323,0.12244,0.057165,0.080745,0.27828,0.33548,-0.20462,-0.038796,-0.062786,0.24175,-0.03838,-0.036263,-0.018864,-0.11695,0.25371,-0.25005,-0.11219,-0.002835,-0.11099,-0.028232,-0.055343,-0.11165,0.029566,0.025577,-0.048473,0.083788,0.17788,0.11252,-0.24038,0.038332,0.036841,0.013046,0.19105,-0.084726,-0.15948,0.37535,-0.098094,-0.0053099,0.066145,-0.15962,-0.13662,-0.069885,-0.15168,-0.014243,-0.23744,0.18743,-0.15982,-0.003313,-0.25397,-0.2792,0.083852,-0.15053,-0.1342,0.0013278,-0.23254,-0.011457,-0.14916,0.024854,0.30799,0.10534,0.15027,-0.19553,-0.19247,0.010638,0.088013,0.18825,1,0.069378,-0.12847,0.05233,0.13962,0.093485,-0.095756,-0.19302,0.040294,0.10393,0.066637,0.037393,-0.016006,-0.030467,-0.034964,0.19238,0.050181,0.07129,-0.042976,-0.21027,-0.063026,-0.057167,0.045712
