,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
146,0.1039,0.12759,0.14238,0.11088,0.14529,0.31457,0.1528,0.076193,0.10455,0.091949,0.034198,0.23482,0.087096,-0.013536,0.14441,0.27085,0.064126,0.033271,0.096848,0.083793,0.16803,0.13282,0.13129,0.096713,0.15069,0.2408,0.0080617,0.13881,0.059052,0.037209,0.14612,0.086582,0.16958,0.23568,0.28252,0.041874,0.1558,0.22509,0.25719,0.20085,0.14089,0.011138,0.17277,0.084879,0.048527,0.073401,0.22606,0.26062,0.12148,0.22967,0.32729,0.031422,0.18209,0.17357,0.1628,-0.074382,0.26273,0.1676,0.22942,0.060108,0.10196,0.12428,0.19103,0.066682,0.10474,0.11473,0.16953,0.00065614,-0.3025,0.2602,-0.0043264,0.14847,0.16346,-0.105,0.039401,0.18208,0.22907,-0.031969,0.042627,0.10951,0.0019209,0.40338,-0.044504,0.30626,-0.083303,0.18405,0.11616,0.099018,0.075093,-0.033712,0.18984,-0.092131,0.070808,-0.034298,0.22295,-0.025983,-0.11948,-0.04124,-0.034794,0.016826,0.033366,0.056214,0.00018542,-0.1645,0.11925,0.00017852,-0.16192,0.14525,5.0939e-05,-0.022527,0.18697,-0.065779,-0.0023438,-0.1678,0.054297,-0.05658,0.2874,-0.32778,-0.023071,0.1604,0.31691,0.064595,0.16193,-0.080251,0.033803,-0.059504,-0.065457,-0.2402,0.23492,0.039581,-0.15964,0.13349,-0.1177,-0.049411,0.061585,0.041688,-0.14546,0.050161,0.091231,0.065813,-0.30932,-0.1773,-0.15121,0.20371,0.054764,-0.052856,1,-0.242,0.17354,-0.05578,0.055703,-0.15124,-0.063128,-0.066359,-0.043471,-0.10508,0.078086,0.031969,-0.36061,-0.0086912,-0.15231,0.2212,0.11769,0.025803,0.069122,-0.087331,0.048776,0.031371,-0.045202,-0.22402,0.068113,-0.012815,-0.019867,-0.01616,-0.045582,0.072278,0.18693,0.058861,-0.34037,-0.19512
147,-0.019742,-0.081901,0.011148,0.18075,-0.050615,-0.11297,-0.010152,-0.049317,0.00027468,-0.00080713,-0.05439,-0.070993,-0.075667,0.033879,0.077889,-0.10047,0.072453,0.024201,-0.052147,0.030673,-0.10499,0.02666,-0.019161,-0.13204,0.063553,0.040019,-0.048979,-0.058415,-0.012894,-0.12914,-0.017671,-0.01711,-0.0088643,0.081711,0.00093658,0.06685,-0.015324,-0.19471,-0.1394,-0.15179,-0.016032,0.0091729,-0.15712,-0.067589,5.1762e-05,0.053525,0.045549,0.06219,0.035169,-0.039047,-0.22113,-0.17708,-0.055429,0.040879,-0.044216,-0.021071,-0.26041,0.01502,-0.031549,-0.040938,0.083915,-0.28243,-0.030639,0.18334,-0.031029,0.11338,0.0055845,0.072761,-0.01155,0.0052021,-0.11539,-0.19852,0.16637,0.12273,-0.051598,-0.24853,0.12057,0.00067832,0.34248,0.01566,-0.24254,-0.064952,-0.095021,0.092279,-0.016207,-0.089502,-0.33692,-0.21205,0.052278,-0.11755,-0.052986,-0.058615,-0.13823,-0.14522,-0.055763,0.04494,-0.11071,0.26421,0.13452,-0.20782,-0.36079,0.034652,-0.52447,-0.019884,-0.019918,-0.095586,0.1174,-0.2474,0.020997,0.068497,-0.33582,0.026353,-0.013219,-0.11277,0.0099808,-0.21451,0.13401,0.055013,-0.17315,-0.051135,-0.1865,-0.35059,-0.17559,0.13309,0.17668,0.046757,-0.095912,0.055467,-0.25636,-0.10963,-0.12594,-0.092519,-0.31348,-0.022847,0.071914,0.14685,-0.12731,0.035176,0.13266,-0.31787,-0.020162,-0.09937,-0.073215,-0.22372,-0.053231,-0.13315,-0.242,1,-0.12622,0.11951,-0.25935,0.1016,0.026648,0.12123,-0.051956,0.010297,-0.04795,0.21169,0.047931,-0.10945,0.015008,0.013391,-0.1027,0.18504,-0.067184,0.18253,0.15586,0.24539,0.34,0.077927,-0.11318,-0.020092,0.011213,0.1906,0.1625,-0.15206,0.15206,0.21258,0.078531,0.16395
148,0.0083103,0.026075,0.17408,-0.08638,0.075514,0.21163,0.020275,0.069765,0.089253,0.012211,0.10298,0.095418,0.15992,0.16651,0.063993,0.049284,0.054604,0.11107,0.12462,0.11271,0.12832,0.081524,0.10356,0.095984,0.11374,0.06643,0.18989,0.057054,0.07847,0.15705,-0.067983,0.19608,0.10632,0.075831,0.16008,-0.034799,0.17354,0.17311,0.20543,0.25102,-5.6933e-05,-0.15753,0.19171,0.21462,0.057477,0.0612,0.04995,0.21001,-0.037427,0.095888,0.19273,0.13777,-0.27479,0.09515,-0.0241,0.32226,-0.014842,0.086251,0.029745,0.082776,0.1381,-0.011445,0.11315,0.0056061,-0.036284,0.051187,-0.10235,-0.016359,0.2007,0.13205,-0.1371,0.064391,-0.12808,0.28681,0.17449,0.14001,-0.044794,0.29203,-0.12806,0.21107,0.044387,-0.1447,-0.040346,-0.010408,-0.043839,-0.187,0.3537,0.12411,-0.0012234,-0.122,0.10678,0.036813,-0.043012,-0.2464,0.1498,0.047964,-0.17469,0.056111,0.24004,0.15841,0.037227,0.12733,0.071578,-0.12436,0.16832,-0.2876,-0.051452,0.32724,-0.033477,0.14763,-0.021795,-0.014419,-0.10121,0.226,0.080804,0.14431,0.084832,0.24288,-0.069612,-0.064372,0.075438,0.052563,0.091101,0.18875,0.063235,0.23828,0.107,-0.13324,0.12033,0.0053417,-0.013005,-0.16324,0.020767,-0.13297,-0.052675,-0.17003,-0.062646,-0.0076705,0.12576,0.16852,0.12611,0.050731,0.095,-0.013415,0.15386,0.15535,0.17354,-0.12622,1,-0.057418,-0.038922,0.33199,0.044412,-0.25981,0.045016,-0.25456,-0.27175,-0.021848,-0.14205,0.32553,-0.1716,-0.23722,0.13972,-0.038314,0.07456,0.16965,0.044554,0.16624,0.071683,-0.081398,0.059344,0.066779,0.26522,-0.18744,0.11173,-0.18476,-0.26457,-0.26143,-0.23242,0.21082
149,-0.17236,-0.13272,-0.34142,-0.16903,-0.05141,-0.25882,-0.19948,-0.2164,-0.12473,-0.25016,-0.27861,-0.10726,-0.242,-0.22003,-0.11745,-0.2546,-0.068097,-0.096758,-0.066913,-0.18988,-0.1951,-0.075931,-0.18121,-0.24012,-0.097499,-0.0050876,-0.33499,-0.20312,-0.19646,-0.29381,-0.20491,-0.15028,-0.064053,-0.17581,-0.30302,-0.15436,-0.11584,-0.19441,-0.28975,-0.20886,-0.17209,-0.045803,-0.24822,-0.23994,-0.15388,-0.1929,-0.25266,-0.25419,-0.19388,0.0075044,-0.23036,-0.21702,-0.15876,-0.13059,0.058178,-0.013197,-0.19609,0.19782,-0.11032,-0.13116,-0.17154,-0.24321,-0.24632,0.096669,-0.29501,-0.14282,-0.16559,0.19009,-0.13278,-0.12967,-0.073789,-0.41737,-0.24497,0.096379,-0.085596,-0.24183,-0.33242,-0.27307,-0.20674,-0.15642,-0.060084,-0.14435,-0.12192,-0.17007,0.053677,-0.27411,0.094105,-0.23749,-0.44146,-0.074716,-0.18663,-0.1297,0.0016698,-0.034149,-0.23096,0.00039942,-0.10823,0.3043,0.054399,-0.12168,-0.13796,-0.1988,-0.061583,-0.33999,-0.1034,-0.16838,-0.17954,-0.13376,-0.076289,0.10957,0.079479,0.0062072,-0.18598,-0.088508,-0.33281,-0.013158,-0.058372,-0.14323,0.089404,-0.12872,0.043988,0.073487,-0.027982,-0.10974,0.000163,0.17261,-0.11977,0.097741,-0.022135,-0.097629,0.024384,-0.30761,-0.040091,0.14978,-0.12089,0.028902,-0.12057,0.17673,0.13311,-0.14501,0.1487,-0.144,0.14132,-0.12837,-0.28798,0.031985,-0.05578,0.11951,-0.057418,1,-0.21833,0.24579,0.29547,-0.094799,0.017001,-0.074125,-0.0086976,0.20028,0.23245,0.26267,-0.029279,-0.031261,-0.030385,0.12773,0.052824,0.29461,-0.015691,0.29713,0.20838,-0.2031,-0.25015,-0.22093,0.15233,0.030252,0.042854,0.081275,-0.036612,0.10189,0.081532,0.0066453
150,-0.023444,-0.11392,0.0029519,-0.011197,0.045799,0.06496,-0.0096749,-0.0051569,-0.040622,-0.022763,0.13288,0.003469,0.050439,-0.030045,0.044275,0.030848,-0.031582,-0.040211,-0.072136,-0.0059882,0.0043713,-0.14754,-0.028284,-0.13059,-0.194,-0.073685,0.048624,-0.088463,-0.033017,-0.043332,-0.038087,-0.031868,0.030371,-0.060951,-0.0047647,-0.06305,0.032912,-0.092568,0.17144,0.045323,0.028076,-0.10714,-0.0082749,-0.048509,0.077342,0.032911,0.017511,-0.041314,0.14057,-0.19957,0.36069,-0.0094229,0.061721,-0.18408,0.022028,-0.12714,-0.042132,-0.1785,-0.16363,-0.065267,-0.33357,-0.035459,0.16978,-0.002763,-0.10044,0.1075,0.029257,-0.10506,-0.11067,0.069968,-0.019549,0.095644,0.036522,0.12903,-0.051757,0.071895,-0.037835,-0.11187,0.12983,0.038118,-0.26477,0.23607,0.088938,0.18316,0.045019,-0.13743,0.20153,0.19727,-0.085942,-0.08856,-0.099738,0.052942,-0.16701,0.066149,0.12923,0.011387,0.059488,-0.07223,-0.18495,0.26134,-0.017667,-0.27131,0.16401,0.066689,-0.12952,0.20207,0.068989,0.097818,-0.28385,-0.068145,0.0012206,-0.10045,0.13892,0.045616,-0.030573,0.20821,-0.017867,-0.24294,0.12448,0.11422,-0.0026876,0.019554,0.27874,-0.17203,-0.2616,-0.13169,0.31183,-0.050234,0.17342,0.24999,-0.17908,0.30998,0.33057,0.013466,0.27925,-0.07299,0.019543,0.012239,-0.44395,0.24915,0.17941,0.087253,-0.2829,0.065816,0.11393,0.031753,0.055703,-0.25935,-0.038922,-0.21833,1,-0.16101,0.16075,-0.1813,0.14903,0.068645,0.22873,0.084905,-0.044837,-0.0058069,-0.015667,0.41672,-0.097615,-0.26617,0.023474,0.025333,0.077331,-0.2403,-0.28435,-0.24375,0.0049432,0.11901,-0.12951,-0.12688,-0.18808,-0.045216,0.038535,-0.058021,0.084538,0.19442
151,-0.093034,0.0037702,-0.10476,0.019858,0.055866,0.0035619,-0.006309,0.07113,0.036026,-0.15047,0.05487,-0.1288,0.085518,-0.00028866,-0.038539,-0.035207,-0.065533,-0.02017,0.021963,-0.0186,-0.0060054,0.0076674,-0.034443,0.031946,0.021821,-0.048609,0.10669,-0.0903,0.071718,0.1402,0.011157,0.11813,0.037158,-0.0037828,0.018838,0.025655,0.02513,0.0073241,-0.046579,0.082284,-0.027237,0.11826,-0.024208,0.051969,-0.076441,-0.13334,-0.020769,-0.021121,-0.088886,0.048313,-0.089549,0.029245,-0.10748,0.025648,0.013359,-0.024136,-0.16719,-0.012791,-0.041569,-0.10084,0.18869,-0.1095,0.098194,0.14203,-0.18754,-0.076919,-0.23758,-0.14501,0.28033,-0.23171,-0.13773,-0.048548,-0.12319,-0.01222,0.058384,0.019013,0.17559,0.086562,-0.076781,-0.021099,-0.07042,-0.17611,0.051213,0.043264,0.042327,-0.078915,0.024279,-0.07401,-0.12938,-0.044705,0.066918,-0.27417,0.15548,-0.0039142,-0.038716,0.096072,-0.0023626,-0.041644,0.030602,0.15498,0.08773,-0.17107,-0.15924,0.053261,-0.24456,0.0014674,0.027452,0.036068,-0.068744,0.14955,-0.1291,0.17099,-0.16341,0.072084,-0.24456,0.21609,-0.15322,0.19258,-0.12698,0.001368,0.064254,0.04705,-0.20773,-0.12752,-0.047515,0.24675,0.067587,-0.11138,-0.12559,-0.15318,0.10539,-0.31479,-0.18025,0.076156,0.24539,0.0082659,-0.33458,-0.061733,0.12349,0.13061,0.16606,0.048534,0.036273,-0.059256,-0.15145,0.15803,-0.15124,0.1016,0.33199,0.24579,-0.16101,1,0.095449,-0.11406,-0.14144,0.21586,-0.024,0.038062,0.1514,0.39593,0.073562,-0.41329,0.25203,0.3269,0.05994,0.22878,-0.027942,-0.032675,0.19349,-0.14926,-0.041223,0.0038338,0.46861,-0.011126,0.033483,0.068302,0.10672,-0.20216,-0.20256,-0.087982
152,-0.11602,-0.0059946,0.0035235,-0.070074,0.031135,-0.01822,0.10001,0.051488,0.011609,-0.0090005,0.048,0.13233,-0.047829,0.011587,-0.032278,-0.14398,0.052836,-0.041306,0.037166,0.10388,0.038458,-0.05109,0.083531,-0.10171,0.030442,-0.03463,0.091642,-0.11779,-0.047946,0.029169,0.044389,0.063427,0.18958,-0.079433,0.054332,-0.021077,0.14752,-0.039197,-0.037383,0.013932,0.028854,0.083592,-0.047821,-0.13903,-0.061986,-0.11035,0.079162,-0.19379,-0.0092863,0.081308,0.03398,0.15665,0.18697,-0.034342,0.078003,0.070059,-0.025285,-0.046434,0.1305,-0.094942,-0.060159,-0.087367,0.04964,-0.026054,-0.19234,0.033802,-0.14718,0.020505,-0.089719,0.25534,0.095534,-0.0043604,-0.13411,0.080658,0.003968,0.032966,-0.13025,-0.20476,0.12077,-0.12612,0.10337,-0.037404,-0.10211,0.081698,0.27548,-0.15667,0.19824,-0.015949,0.051146,-0.087766,-0.028103,-0.17865,0.014368,0.15443,-0.060386,-0.04996,-0.13829,0.0094038,0.17458,0.16526,-0.51937,0.085838,0.12082,0.15167,-0.076003,-0.094777,-0.21152,0.042506,-0.28879,0.26354,0.16093,-0.031673,-0.25062,0.12966,-0.204,0.25157,0.0037661,-0.24461,0.089457,0.1797,0.2556,0.13854,0.19478,-0.18428,-0.20634,0.11815,0.15517,-0.14158,0.19584,0.17701,-0.30021,-0.19431,0.028142,-0.1852,-0.24018,0.02658,-0.11452,0.20004,0.03808,0.25605,0.263,0.11783,-0.22247,0.019608,-0.33334,0.24218,-0.063128,0.026648,0.044412,0.29547,0.16075,0.095449,1,-0.31668,-0.16137,0.18882,-0.059931,-0.037849,0.30276,0.12878,-0.03534,-0.031528,-0.14159,-0.12221,-0.18134,-0.02154,-0.11226,0.087601,0.15826,-0.2137,0.016151,0.012694,0.09058,0.16511,0.16522,-0.21083,0.035373,0.013094,0.13243,0.11189
153,-0.033927,-0.050017,-0.0091897,-0.059411,-0.030801,-0.086439,-0.15562,-0.093424,-0.15394,-0.021882,-0.19874,-0.12273,-0.021955,-0.11536,-0.05073,-0.097516,-0.010722,-0.032354,-0.058166,0.013131,-0.1754,0.024812,0.045944,-0.12029,-0.088977,-0.0086064,-0.10896,-0.0036826,-0.038585,-0.018908,0.051821,-0.033416,-0.10699,0.0015926,-0.082201,0.070963,-0.036608,0.010933,-0.059861,-0.15326,-0.094227,-0.13137,-0.044184,0.019468,-0.11959,0.058171,0.086391,-0.10581,-0.36623,-0.014944,-0.051314,-0.12897,-0.00087916,-0.16849,0.025506,0.17559,-0.15444,-0.048081,0.014486,0.026799,0.062164,0.13157,-0.016828,-0.12097,0.17094,0.11303,0.31884,0.089161,-0.1573,-0.021927,-0.020147,0.24363,-0.07737,-0.35587,-0.1421,-0.20983,-0.011223,-0.12112,-0.27721,-0.08824,-0.058877,0.016178,0.12407,-0.071173,-0.10054,0.20397,-0.083926,-0.012948,-0.063672,0.084017,0.010446,-0.09241,0.12104,-0.23751,-0.070369,-0.18549,-0.19646,0.28181,0.0047561,0.019035,0.17338,0.070388,-0.32099,0.11813,-0.18175,-0.0084606,-0.12748,-0.32121,-0.21863,0.028255,-0.1409,0.0024051,0.031408,-0.062022,0.1354,-0.2274,-0.068751,0.028431,-0.10147,0.019784,-0.058852,-0.14381,-0.030634,-0.048404,0.13942,-0.060954,-0.25827,0.30273,-0.16957,-0.099457,0.11293,-0.0062577,-0.24468,0.14557,0.10152,0.26648,-0.11264,-0.07512,0.046309,-0.52529,-0.28146,0.12232,0.10524,-0.0258,-0.19711,-0.096596,-0.066359,0.12123,-0.25981,-0.094799,-0.1813,-0.11406,-0.31668,1,-0.12692,-0.063503,0.034221,-0.16981,0.081065,-0.044086,-0.031081,0.018822,0.039526,0.23638,0.16666,0.20555,-0.057719,-0.015911,0.11418,-0.18353,-0.11887,-0.063946,-0.29755,0.046982,0.11027,0.16747,-0.059269,0.31305,-0.052612,-0.085101
154,-0.013295,0.024209,0.0049704,-0.094144,0.0075489,-0.076249,-0.066598,-0.00022887,-0.006038,-0.0055706,-0.12765,-0.024521,-0.080291,-0.031545,-0.0032517,0.046508,-0.10215,-0.065116,-0.057098,-0.10299,0.047989,-0.020513,-0.046627,0.073534,0.014829,0.083754,0.07274,-0.01496,-0.0068752,-0.0894,-0.1545,0.048219,0.014898,-0.088189,-0.12815,-0.10771,-0.01802,0.035931,-0.0019654,0.038731,0.0066418,-0.066239,0.077198,0.24571,0.066738,0.05091,-0.061268,0.071102,0.01707,-0.086479,-0.055672,-0.042022,-0.17344,-0.20132,-0.15409,0.07535,0.147,-0.0062237,0.13247,0.098158,-0.28221,0.14796,-0.0676,0.10379,-0.12342,0.023208,0.030841,0.024521,-0.1301,0.035287,0.14722,-0.11716,0.046034,-0.18255,0.026134,0.081111,-0.192,0.14674,0.26335,0.051737,0.11862,0.0071766,-0.1075,0.015159,-0.1637,-0.13926,0.076071,0.094148,0.18891,-0.12305,-0.041139,-0.1559,-0.2658,0.091058,-0.10316,0.35209,0.17675,0.0036711,0.27358,-0.27789,0.13191,0.045837,-0.02367,0.049185,-0.043627,-0.070358,0.16561,0.29162,0.13401,0.042943,-0.24968,0.036528,0.20662,0.13318,-0.15844,-0.17851,-0.049761,-0.024904,0.013418,-0.12213,-0.13797,-0.15826,0.047035,0.15692,0.058633,-0.28647,0.15325,-0.1018,-0.0082677,-0.062948,-0.097429,-0.14892,0.13474,-0.024624,0.058717,-0.25773,0.112,0.017782,-0.21225,0.16034,0.02312,-0.093907,0.034147,-0.16288,0.16999,-0.086632,-0.043471,-0.051956,0.045016,0.017001,0.14903,-0.14144,-0.16137,-0.12692,1,-0.25936,-0.15824,0.3841,-0.093099,0.08971,-0.045386,0.093952,-0.24655,0.16412,0.23564,-0.079207,-0.31347,0.071608,-0.071678,-0.22677,0.19037,0.15995,-0.11839,-0.088969,-0.035256,-0.035262,-0.19542,-0.028488,0.17735,-0.010433
155,-0.34799,-0.18917,-0.36756,-0.097414,-0.21565,-0.19709,-0.14835,-0.19296,-0.20517,-0.20434,-0.16359,-0.22081,-0.21641,-0.17507,-0.24987,-0.24349,-0.27318,-0.24878,-0.22587,-0.21682,-0.062883,-0.22155,-0.14932,-0.16329,-0.25854,-0.33917,-0.18874,-0.2159,-0.15881,-0.0054126,-0.056137,-0.2592,-0.24417,-0.12181,-0.086088,-0.057724,-0.31638,-0.21257,-0.38035,-0.22194,-0.17398,-0.0055742,-0.30334,-0.18199,-0.3319,-0.38299,-0.044068,-0.22454,-0.1673,-0.35216,-0.21725,-0.061009,-0.0071705,-0.012022,-0.23069,-0.34425,-0.10328,-0.26306,0.0032867,0.020414,0.053197,-0.23913,-0.1185,-0.034894,-0.28794,-0.040762,-0.07964,-0.18153,-0.022282,-0.18574,-0.16571,0.046674,-0.10529,-0.21836,-0.25132,-0.084987,0.3326,-0.16021,-0.2634,-0.19765,-0.16329,-0.1837,-0.21487,-0.14597,-0.19391,0.11135,0.011883,-0.066481,0.12956,-0.10464,0.10952,0.089343,0.053138,0.31097,-0.072291,-0.15256,0.015123,-0.12695,-0.16248,0.13399,-0.055153,-0.051923,-0.1321,0.15781,-0.23053,0.14718,0.16728,-0.31469,-0.074972,0.15426,-0.19942,0.30247,-0.2062,0.034613,-0.076653,0.088182,-0.1068,0.039006,-0.17139,0.1006,0.15211,0.2795,0.18622,-0.36674,-0.32261,-0.022607,0.045275,-0.11113,0.1524,0.04803,0.029234,-0.044705,-0.055211,-0.053606,0.12925,0.19138,0.066895,-0.16573,0.015789,0.042706,0.04043,0.020369,-0.10017,0.1687,-0.21287,0.078264,-0.10508,0.010297,-0.25456,-0.074125,0.068645,0.21586,0.18882,-0.063503,-0.25936,1,0.076325,-0.17212,0.1616,-0.050747,0.28452,-0.062167,-0.23669,0.04282,-0.38022,-0.24723,-0.098992,-0.11293,-0.11631,-0.094277,0.012089,-0.048734,0.29023,0.32271,0.059495,0.087395,0.28571,-0.44162,-0.2001,-0.073331
156,0.15537,0.021563,0.04604,0.16403,0.02586,0.16217,0.11532,0.1663,0.17824,0.059574,0.16931,0.08721,0.13865,0.1288,0.21479,0.21882,0.1046,0.095774,0.025731,0.095761,0.16393,-0.042536,0.033444,0.21144,0.13154,0.1115,0.14122,0.14359,0.054322,0.15453,0.22123,0.032155,0.0289,0.061713,0.16959,0.19581,-0.071231,0.15147,0.0642,0.052771,0.25842,0.21116,0.056299,0.097328,0.18393,0.03141,-0.020855,0.064721,0.042749,0.048421,0.15996,0.19013,0.20781,0.059194,0.16728,-0.22607,-0.10153,0.070191,-0.20091,0.081897,0.0072855,0.065663,0.28977,0.12053,0.038292,-0.063643,0.038869,-0.16771,-0.16794,0.091549,-0.020778,0.17468,0.281,-0.096307,0.040683,0.10116,-0.11513,0.084251,-0.072144,-0.072192,-0.033319,0.18319,0.099992,0.015498,-0.010467,-0.067219,-0.12694,-0.13552,-0.099069,0.19648,0.076514,-0.0051761,0.1812,-0.13763,0.28334,-0.29256,-0.0072532,-0.12463,-0.14316,0.040951,-0.10497,-0.27207,-0.03579,0.084141,0.085757,0.13314,-0.15489,-0.15857,-0.15018,-0.038971,-0.11211,-0.000638,0.26381,0.056649,-0.31013,0.080784,0.0039957,0.028331,-0.054725,0.081828,0.059047,0.090658,0.082117,-0.10195,0.034839,-0.051507,0.0020831,-0.0022926,-0.024093,0.1347,-0.10064,-0.03248,-0.12175,0.25361,0.18393,0.31442,-0.28592,0.21255,-0.043723,-0.17516,-0.069576,0.056761,-0.40609,0.18707,-0.11199,-0.13591,0.078086,-0.04795,-0.27175,-0.0086976,0.22873,-0.024,-0.059931,0.034221,-0.15824,0.076325,1,0.078299,-0.086327,-0.22282,0.02745,0.24575,0.12034,0.097034,0.26311,0.10176,0.15118,0.026464,-0.054346,0.080393,0.15411,-0.11154,-0.11026,-0.12316,-0.41115,-0.039104,0.20429,0.21303,-0.00052062,-0.24562
157,-0.23894,-0.28934,-0.13892,-0.12359,-0.30385,-0.28185,-0.24185,-0.25395,-0.18275,-0.19004,-0.20962,-0.20437,-0.23646,-0.28951,-0.19563,-0.097323,-0.2424,-0.30003,-0.26606,-0.3051,-0.19512,-0.34379,-0.28247,-0.23789,-0.16918,-0.16111,-0.15317,-0.26858,-0.31003,-0.26058,-0.22872,-0.22363,-0.060974,-0.19604,-0.16663,-0.24115,-0.090775,-0.29214,-0.25003,-0.25282,-0.072073,-0.17693,-0.34201,-0.11326,-0.16544,-0.15536,-0.32483,-0.11362,-0.045705,-0.10598,-0.12943,-0.25234,-0.17957,-0.22734,-0.15081,-0.0058221,-0.12838,-0.08666,-0.24815,0.11273,-0.34835,-0.11401,-0.2426,0.18108,-0.29637,-0.22261,-0.066676,-0.11261,-0.11041,-0.20424,-0.0999,-0.22467,0.12759,-0.14235,-0.10209,0.19842,-0.30148,-0.0041553,0.23576,0.0088166,0.047493,0.13167,0.054126,0.2893,0.089221,-0.2072,0.052715,-0.063779,-0.047877,-0.27503,0.0037115,-0.017012,-0.24855,0.021125,0.045192,0.11285,-0.010016,0.04113,0.0527,-0.47191,-0.17456,-0.25079,-0.20593,0.063027,0.06416,-0.020525,0.13955,-0.12162,0.049897,0.037312,-0.19419,0.1098,0.24276,-0.015074,-0.16453,-0.27743,0.1477,-0.023974,0.16987,-0.44467,-0.13087,-0.27657,-0.070266,0.02081,0.22085,-0.35413,-0.20704,-0.076835,-0.10785,-0.27012,-0.28474,-0.15353,0.03586,0.055962,0.0092391,-0.13431,0.0048645,0.14483,-0.13394,0.17228,0.22209,-0.13162,-0.25154,-0.04479,0.088864,0.078002,0.031969,0.21169,-0.021848,0.20028,0.084905,0.038062,-0.037849,-0.16981,0.3841,-0.17212,0.078299,1,0.0028815,0.062905,0.033246,0.093736,0.1689,-0.020295,0.0008086,0.19183,0.22784,0.066011,0.051173,-0.095251,-0.014964,0.039585,-0.041531,0.088669,0.0602,-0.017158,0.21776,-0.070189,-0.020594,0.035271
158,-0.18051,-0.097161,-0.18097,-0.24397,-0.13474,-0.24757,-0.15185,-0.10763,-0.18829,-0.1829,-0.10354,-0.12618,-0.16467,-0.11389,-0.14615,-0.17267,-0.065454,-0.22808,-0.11501,-0.0090511,-0.062141,-0.18918,-0.24012,-0.23614,-0.16918,-0.13583,-0.10727,-0.23279,-0.12804,-0.075317,-0.021893,-0.054781,-0.21329,-0.1753,-0.091028,-0.24193,-0.057616,-0.23793,-0.15805,-0.14793,-0.21553,0.054704,-0.29715,-0.17978,-0.15373,-0.20364,-0.040727,-0.37171,-0.23078,-0.013637,-0.27236,-0.10471,0.0053217,-0.35703,-0.088313,-0.022778,-0.40459,-0.063746,-0.10646,0.024655,-0.13659,0.071826,-0.24256,0.024999,-0.19137,-0.011199,-0.06351,-0.054182,0.045631,-0.13728,0.005014,-0.097607,-0.21934,0.0014258,-0.32445,0.23571,-0.32149,-0.22105,0.025722,-0.15721,-0.030778,-0.082064,-0.10008,-0.21567,0.080673,-0.045795,-0.066245,-0.089776,-0.038627,-0.052396,-0.047488,0.0030541,0.066997,0.20407,-0.26482,0.18113,0.040328,0.10571,0.034281,0.20471,-0.11329,-0.14968,0.04159,0.041875,-0.23117,-0.11618,0.0038072,-0.15605,-0.053302,0.17162,-0.19964,0.15023,-0.28706,0.32124,0.018003,-0.11088,-0.22763,-0.089587,0.23849,0.16392,0.06484,0.053496,-0.048853,9.5906e-05,0.00013474,-0.11187,0.13297,-0.18506,0.23147,-0.24764,0.010221,-0.20033,-0.25967,0.026684,-0.23221,0.30565,0.01143,0.10895,0.061267,-0.021971,0.26638,-0.080324,0.13421,0.11108,-0.14453,0.20549,-0.36061,0.047931,-0.14205,0.23245,-0.044837,0.1514,0.30276,0.081065,-0.093099,0.1616,-0.086327,0.0028815,1,-0.020875,0.19763,-0.27263,0.049228,0.087302,-0.016352,-0.053085,-0.24473,-0.029884,0.26325,-0.042571,-0.048505,0.15235,0.1594,0.31861,-0.028441,0.075408,-0.046133,-0.065806,0.14158,0.028938
