,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171
138,0.019009,0.00094128,0.034506,0.018669,0.041878,0.031273,-0.089088,0.051526,0.066628,0.1692,0.21752,0.26078,0.044416,0.012538,0.041717,0.14009,-0.023657,0.080579,-0.0064941,0.014131,0.098626,0.10862,0.079149,0.10789,0.097715,0.13899,0.083192,0.057841,0.072462,0.0076422,0.041815,0.04342,-0.027725,0.001177,0.023712,0.0030901,0.099124,0.1119,0.0071217,0.011742,-0.017119,0.019853,-0.033488,0.27136,-0.02838,-0.029295,0.18965,-0.04585,0.21757,0.020372,-0.089247,-0.015634,0.13442,0.077871,0.10472,0.2562,-0.13963,0.23629,-0.0947,0.19872,-0.061468,0.067134,0.11533,-0.11687,-0.085982,-0.057722,0.076386,-0.13493,-0.14485,-0.052647,-0.10837,-0.073252,-0.14397,-0.026728,-0.020717,-0.034983,0.049479,0.30689,0.19169,-0.025899,-0.035938,0.12291,-0.024565,-0.076564,0.011137,-0.13871,-0.019952,0.18196,0.072231,0.11287,0.27602,-0.033658,-0.20555,-0.066377,-0.30106,-0.13208,0.26692,0.14782,-0.020761,0.18243,0.023216,-0.034146,0.11388,-0.23795,-0.010912,0.28923,0.18103,-0.039293,-0.12411,0.17861,0.23805,-0.22021,0.015798,-0.058621,-0.06925,-0.010439,0.21493,0.067391,-0.27294,-0.037538,0.05027,0.059861,0.049487,0.13588,0.058745,0.20873,-0.08783,0.064576,0.19657,-0.01517,-0.11072,0.043394,0.018376,0.097281,0.17917,-0.16707,-0.088309,0.039034,1,0.26689,-0.17646,-0.227,0.26885,-0.12829,0.011214,-0.067812,-0.081055,0.15345,0.28678,-0.31188,0.1872,-0.047695,0.11648,-0.060582,0.13858,-0.041338,-0.093405,0.15267,0.061137,-0.13649,0.098579,-0.17235,0.0047051,-0.18684,-0.14803,-0.058878,0.034948,0.17353,-0.0033697,-0.12881,-0.056081,-0.099471
139,-0.035181,-0.04937,0.0038023,0.073137,-0.071299,0.14728,-0.051228,-0.089095,-0.13032,-0.097191,-0.02199,0.05904,-0.028492,0.081714,-0.011108,0.04247,-0.052074,-0.08948,0.041483,-0.036448,0.008928,-0.083856,0.090754,-0.15271,-0.02921,-0.018432,-0.036125,-0.02233,-0.15006,0.0017563,0.10401,-0.051155,-0.013025,-0.069192,-0.21568,-0.054851,-0.060512,0.094542,-0.042551,-0.032913,-0.046371,0.063892,-0.18459,0.061303,-0.19366,-0.060833,-0.15743,0.064847,-0.091859,-0.047524,-0.084043,0.056611,-0.1573,0.025622,0.14733,0.22485,0.032327,0.16049,-0.053647,0.069044,0.18807,-0.019558,0.077509,0.08346,-0.095609,-0.4196,-0.044834,-0.2455,0.016517,0.12694,-0.32894,0.14832,-0.06504,0.093066,-0.077734,0.098609,-0.02091,0.29358,-0.054901,0.079516,-0.12827,0.22473,0.16458,0.0018586,-0.36697,-0.23327,0.2025,-0.02737,-0.16558,0.046315,-0.25047,-0.031206,-0.14554,0.0034484,-0.19112,0.036451,-0.052752,0.023777,0.15728,-0.097669,0.069185,0.15228,0.2834,0.017588,-0.096356,-0.1363,0.18219,-0.12635,-0.094327,0.086701,-0.18006,-0.16789,0.057229,0.072773,-0.14285,-0.015083,-0.0068099,-0.024804,-0.28,0.23861,0.11665,0.20226,-0.21218,-0.015442,0.03547,0.2683,0.099687,-0.20397,0.20762,-0.1882,0.14057,0.1792,-0.0083119,0.15827,0.12317,-0.061615,-0.15649,0.070746,0.26689,1,0.070707,-0.096147,-0.037033,0.10298,-0.11326,-0.019468,-0.059097,-0.09063,0.068234,-0.095909,0.06083,0.15417,0.10675,0.11337,0.076273,-0.089845,-0.21075,-0.25832,-0.23846,-0.25757,0.10131,0.23532,-0.21476,-0.16913,-0.013164,0.32775,-0.16949,-0.013746,0.14518,-0.046927,-0.069631,-0.012146
140,-0.20511,-0.25861,-0.22321,-0.28739,-0.30187,-0.31072,-0.18532,-0.14545,-0.31021,-0.26688,-0.31956,-0.27433,-0.18563,-0.13978,-0.31496,-0.29433,-0.25225,-0.22367,-0.12667,-0.23653,-0.25997,-0.31159,-0.19752,-0.41362,-0.24802,-0.28669,-0.060096,-0.23877,-0.35067,-0.13816,-0.13428,-0.22623,-0.036587,-0.24455,-0.23586,-0.17333,-0.35148,-0.27087,-0.15529,-0.25328,-0.20258,-0.23493,-0.23563,-0.15665,-0.094541,-0.23506,-0.18027,-0.035265,-0.27864,-0.087692,-0.064886,-0.1421,-0.32048,-0.22476,-0.036623,-0.16346,-0.35802,-0.2557,-0.30617,-0.12819,-0.085509,-0.26371,-0.35822,-0.15511,0.14765,-0.099163,-0.020464,0.020739,-0.20285,0.027958,-0.066621,0.018091,0.14874,-0.11929,-0.11951,-0.19399,0.18266,-0.15659,-0.11237,0.014996,-0.11732,0.011423,0.051107,-0.0082565,-0.0699,0.10493,-0.046005,-0.1794,0.095305,-0.078532,0.28967,-0.15988,0.20638,0.21675,-0.28267,-0.34935,0.01159,-0.15983,0.17611,-0.10829,0.084557,-0.18768,-0.046649,-0.10467,0.052374,-0.23779,-0.095572,-0.094202,-0.20728,-0.30194,0.035494,0.27082,-0.011451,-0.039529,0.011923,0.32657,-0.11123,0.16721,0.0022693,0.30088,-0.26243,-0.25376,-0.14188,-0.061088,-0.070419,-0.019246,-0.045414,-0.1868,0.0019104,-0.20919,-0.12362,0.15053,0.10035,-0.35076,-0.081991,0.28443,-0.08408,-0.13839,-0.17646,0.070707,1,0.0751,0.25603,-0.03278,-0.17383,-0.19063,0.12472,-0.1149,-0.1707,0.28668,0.056796,-0.15931,-0.094881,0.32484,0.033504,-0.13066,0.07274,-8.5513e-06,0.036776,-0.022614,-0.10631,-0.047475,-0.1652,-0.13887,0.19255,-0.060378,-0.088565,-0.52437,-0.082966,0.16681,0.32329,0.049319
141,0.0022424,-0.096838,0.094414,0.10511,0.15017,0.10617,-0.052867,0.028965,-0.004895,-0.090608,-0.018618,-0.23917,0.018532,0.12402,0.04009,0.085734,-0.065188,0.049568,0.085939,0.02563,-0.065886,0.12649,-0.062695,0.022616,0.0028122,-0.032068,0.0037855,0.010924,-0.013241,-0.066254,0.03249,0.006384,0.095652,0.086557,0.057611,-0.024915,0.0090764,0.075903,-0.047763,0.0028938,0.069126,0.026492,0.25058,-0.082903,-0.10081,0.16885,-0.083491,-0.12558,-0.089104,0.29398,0.019023,0.13468,-0.01951,-0.06199,0.29997,-0.064125,0.033316,0.22648,0.35366,0.082077,0.032442,0.074816,-0.047231,0.15062,0.22974,0.045309,0.0080006,0.18014,-0.076144,0.13392,-0.12187,-0.17089,0.29663,0.083851,0.18911,0.062019,0.10012,-0.036907,-0.0058765,0.17695,-0.056774,-0.071213,-0.13319,-0.24286,-0.089459,-0.036768,0.13125,-0.29102,0.12686,0.090003,-0.14421,5.8659e-05,0.27605,-0.0035348,-0.13739,0.0042289,0.04574,-0.18165,-0.23448,-0.054094,-0.19173,0.01972,-0.094761,0.11122,0.067734,-0.11764,0.0794,-0.19222,0.13276,0.12478,-0.050099,-0.18411,-0.022672,-0.029368,0.15198,0.036819,0.22787,-0.093869,0.10815,-0.13055,0.095007,-0.17073,0.1149,-0.23746,0.16106,0.14639,-0.24671,0.093965,-0.27296,0.043771,-0.1134,-0.12436,0.089462,-0.091682,-0.020806,0.13989,-0.096365,0.12671,-0.227,-0.096147,0.0751,1,-0.18036,0.12612,-0.092432,-0.032445,-0.1009,-0.31272,-0.14255,0.01885,-0.053127,0.11878,-0.0054529,0.064097,-0.14404,0.026666,0.0063348,-0.018646,0.069295,-0.011103,-0.31368,-0.23757,0.04228,0.10759,-0.12947,-0.16957,0.32754,0.18732,-0.073281,0.047716,-0.11738,-0.019664
142,-0.15552,-0.12802,-0.12067,-0.076554,-0.11401,-0.11063,-0.15974,-0.03599,-0.12209,-0.076807,-0.050798,-0.035802,-0.003074,-0.16861,-0.091038,-0.073735,0.07794,-0.094129,-0.036959,-0.11106,-0.14288,-0.087805,-0.15319,-0.048885,0.017384,-0.014759,0.087353,-0.053287,-0.14476,-0.10711,-0.010488,-0.1078,0.04266,-0.050191,-0.0090617,0.010132,-0.10865,-0.14428,-0.046669,-0.10292,-0.094496,-0.065861,-0.23167,-0.040586,0.027178,-0.20349,-0.007022,0.02352,-0.082365,-0.029379,0.024935,-0.041501,-0.017507,-0.21781,-0.27581,-0.063462,-0.1732,-0.05452,-0.25936,0.1516,-0.17244,-0.027588,0.026892,-0.33464,0.12944,-0.018714,-0.038799,0.12834,-0.064301,0.11475,0.16119,0.042713,0.043598,-0.12872,-0.39063,-0.29437,0.2871,-0.12729,-0.0098579,-0.080207,0.095022,-0.13716,-0.022953,-0.036443,0.072925,-0.034633,-0.23238,0.12988,-0.061006,0.18455,0.49414,-0.0051188,0.15281,0.032137,-0.23255,-0.25874,0.33416,-0.09255,0.24377,-0.17046,0.10179,-0.066918,-0.068976,-0.25877,0.23401,0.061277,-0.061528,-0.07045,0.0030883,-0.16623,0.27023,0.070598,-0.19547,-0.00012526,-0.024537,-0.013549,-0.032142,0.2662,0.11347,-0.021417,-0.0028614,-0.16413,-0.064961,-0.24683,-0.031047,-0.38612,-0.10159,0.039372,0.061558,-0.1355,-0.19834,0.327,0.04582,-0.021273,0.20272,0.20445,-0.013038,0.03829,0.26885,-0.037033,0.25603,-0.18036,1,-0.11621,0.0024078,-0.24664,-0.12213,-0.073159,-0.052266,0.011913,0.077907,-0.039386,-0.065708,0.0025515,0.36915,-0.034983,-0.018827,0.076099,0.11293,0.020583,-0.068531,-0.037099,0.13097,-0.15641,-0.092853,-0.024808,-0.091185,-0.07361,-0.037891,0.0092798,0.10353,-0.050763
143,-0.0059092,-0.01016,0.031277,0.02784,-0.04807,0.12963,-0.056961,-0.055379,-0.048719,-0.061501,-0.058929,0.010725,0.18427,0.030336,0.082037,-0.011501,-0.042458,-0.03653,0.097232,0.082492,0.031078,0.077275,0.17194,-0.074708,0.13083,-0.058853,0.065186,-0.020221,-0.069733,0.068416,0.020084,-0.052472,0.046664,0.097509,-0.094948,0.038386,0.0211,0.10252,0.047378,0.044127,-0.086624,0.080638,0.20451,-0.19859,-0.13481,-0.072434,-0.1377,0.12363,-0.079714,0.10725,0.12211,-0.1158,0.11621,0.0078269,0.10081,0.011098,0.18978,-0.00081432,0.071144,-0.068625,-0.041125,-0.056239,0.031322,0.10888,0.026931,0.27864,-0.16679,0.085485,0.2365,0.27153,0.10484,0.018082,0.046736,0.11798,0.1111,0.16535,0.0057644,0.18895,0.25092,0.23991,-0.10672,-0.044598,0.061152,-0.049478,-0.16157,-0.12253,0.22406,0.031669,-0.16744,-0.11926,-0.016856,-0.10975,-0.21397,-0.12714,0.17437,-0.13193,-0.23244,0.1943,-0.14317,-0.31867,-0.19426,-0.076297,0.253,-0.073672,-0.29945,0.20158,0.04772,-0.054101,-0.32408,0.011886,-0.14724,0.16782,-0.13196,0.0049661,-0.1811,0.12313,0.20377,-0.081678,-0.078112,0.46412,-0.12284,0.29554,-0.16601,0.072066,0.038406,0.12577,-0.058247,-0.068991,-0.39797,-0.12645,0.15139,-0.33471,-0.16166,0.13795,0.041424,0.23625,-0.20228,-0.090521,-0.12829,0.10298,-0.03278,0.12612,-0.11621,1,-0.24916,0.040959,-0.025345,-0.11619,0.2909,-0.16352,0.14113,0.15642,0.055498,0.0044844,0.071602,-0.12161,-0.32054,0.015113,0.0040627,-0.094029,-0.1907,-0.024863,-0.23926,0.15755,-0.38199,0.36468,0.078638,0.05632,0.28715,0.047304,-0.17055,-0.055307
144,0.094041,0.16337,0.085628,0.20489,0.097305,0.13772,0.115,0.059091,0.1829,0.21657,0.22752,0.24486,0.0017016,0.26729,0.0095184,0.035146,0.20824,0.075775,0.09304,0.14053,0.063376,0.087036,0.24348,0.26928,0.036867,0.16968,0.15342,0.13707,0.11673,0.10618,0.31048,0.15251,0.11666,0.26053,0.30565,0.16007,0.18697,0.10305,0.21928,0.31891,0.086257,0.12349,0.041339,0.10939,0.21276,-0.070009,0.36308,-0.096736,0.081985,0.24488,0.30029,0.31429,0.0091135,0.18808,0.01068,-0.14136,0.19159,0.19186,0.051663,-0.0034859,0.22155,0.13799,0.077819,0.13177,0.07809,-0.067882,0.080879,-0.040288,0.082551,0.12244,0.13746,-0.065776,0.0031836,-0.10745,0.0025091,0.13491,0.021334,0.019902,-0.1736,-0.093635,0.16586,0.065913,0.10636,-0.057432,0.10978,0.090472,-0.12678,0.07891,-0.091122,-0.048419,0.029383,-0.0023174,-0.0092415,-0.085506,0.4536,0.1427,0.002006,0.12866,0.086705,0.23178,-0.080139,0.19927,0.034874,0.27123,0.010246,0.031703,-0.10615,0.063692,0.12457,0.18521,0.1834,-0.077974,-0.079505,0.057789,0.052274,-0.030849,-0.026751,0.1842,0.19056,-0.20972,0.012564,0.018014,0.075069,-0.019084,-0.15195,-0.15019,0.053821,-0.08033,0.07302,-0.0011284,-0.030913,0.33322,-0.05406,-0.080635,0.04132,-0.10189,0.18978,0.061891,0.011214,-0.11326,-0.17383,-0.092432,0.0024078,-0.24916,1,-0.062607,0.13153,-0.032164,-0.20964,0.063339,-0.31364,-0.16815,-0.0088127,-0.21495,-0.11635,0.19066,0.49623,0.041648,-0.17488,-0.066247,0.1546,0.064988,0.2217,-0.049466,0.32255,-0.12057,-0.27548,-0.051836,-0.19164,-0.012784,0.26033,0.031465
145,0.015886,0.034012,-0.014994,0.11876,-0.083494,0.0043178,0.065088,0.065481,-0.015365,0.093432,0.073875,-0.01282,0.0047285,0.098957,0.053409,0.052255,0.0083534,0.089681,-0.013881,0.00062516,0.062569,0.024074,0.049175,0.095283,0.041233,0.12541,-0.022246,-0.043583,0.085578,0.12986,-0.00111,-0.039616,-0.13713,-0.047968,-0.04986,0.065097,0.16206,0.14366,0.097954,0.011975,0.16413,0.11229,-0.051668,0.084968,-0.032554,0.14572,0.060013,0.044222,0.14022,0.076964,0.07026,0.053872,-0.093824,0.20054,0.12122,-0.024549,0.12259,0.052364,-0.094643,0.052914,0.25314,-0.13039,0.0065552,0.2347,-0.046077,-0.073368,-0.22045,-0.026493,0.069259,-0.071148,-0.16456,-0.017028,-0.060011,0.23264,0.17426,-0.010403,-0.10654,-0.1578,0.11005,0.10124,0.016306,-0.074746,0.40727,0.19797,0.044078,-0.10653,0.08441,0.18616,-0.11071,0.01013,-0.11564,0.28244,0.088761,-0.12448,0.19723,0.12125,-0.087184,0.099068,-0.09944,-0.16623,0.1881,0.11219,0.2179,-0.079545,-0.15608,-0.35578,-0.026748,0.16692,-0.088028,0.33017,-0.22582,-0.33699,0.1469,-0.23433,-0.14109,0.048402,0.067075,-0.2394,-0.013387,-0.085617,0.1426,0.10187,0.027468,0.28519,0.19044,-0.020265,0.24139,0.26172,-0.28721,0.12849,0.12689,-0.08083,-0.24786,-0.14878,-0.079872,-0.12896,-0.28151,-0.23278,-0.067812,-0.019468,-0.19063,-0.032445,-0.24664,0.040959,-0.062607,1,-0.19244,0.045346,-0.13059,-0.26318,-0.12174,0.092352,-0.27527,-0.036292,-0.14785,-0.10097,-0.07165,0.051286,0.13346,0.066292,-0.18645,0.24585,-0.21335,0.006418,0.050459,-0.13961,-0.032105,0.086046,-0.19503,0.012982,-0.12032,0.14586
146,0.1008,-0.036797,0.051029,-0.018535,0.026181,-0.085267,0.086263,-0.011495,0.019263,0.045205,-0.017825,-0.18126,-0.16105,-0.0055131,-0.18944,-0.12337,-0.13504,-0.077894,0.051093,-0.1336,0.042064,-0.15459,0.018606,-0.072127,-0.096141,-0.18805,-0.054175,-0.045928,0.067095,-0.13424,0.031407,0.0021783,0.048264,-0.071649,-0.03387,-0.015468,-0.12004,-0.082754,-0.15299,0.023544,0.087201,-0.052919,-0.18549,-0.10864,-0.03278,0.017791,-0.034098,-0.27075,-0.11208,0.22424,-0.19337,-0.19248,-0.092679,0.023493,-0.069457,0.11827,-0.085946,-0.068654,0.024115,-0.10952,0.12866,0.047763,-0.12636,-0.22824,-0.059504,0.21112,-0.12476,0.13256,-0.10805,0.15555,0.19195,-0.10774,-0.046332,0.12016,0.21762,0.040352,-0.10928,0.094473,0.16534,-0.032944,0.16766,0.085964,-0.17391,0.14934,0.1402,0.19749,0.086608,-0.16159,0.12317,-0.2194,0.044288,0.12108,-0.15869,0.059365,0.11023,0.008727,-0.16386,0.062675,0.13401,0.38412,0.04527,-0.12262,-0.010037,0.39696,0.016423,-0.067621,-0.065508,0.17904,-0.015738,0.1709,-0.10481,0.38681,0.23603,0.023926,-0.22426,0.093939,-0.3978,0.038194,-0.15697,0.094599,-0.25076,0.1825,-0.20364,0.082943,-0.07459,0.17317,0.011173,-0.31229,0.37541,-0.33063,-0.018897,0.31119,0.098814,0.059191,-0.16626,0.089412,-0.11958,-0.0069308,-0.081055,-0.059097,0.12472,-0.1009,-0.12213,-0.025345,0.13153,-0.19244,1,0.035167,0.080974,0.06659,0.0062566,-0.1164,-0.063356,-0.23731,0.1293,-0.21305,-0.14983,0.097736,-0.25105,0.086904,-0.020455,0.018306,-0.1091,0.064544,0.22031,0.11322,-0.093816,-0.10807,0.23846,-0.31114,0.056609,0.21756
147,0.1042,0.1059,0.10721,0.048669,0.10952,0.04176,0.23868,0.060659,0.097162,0.10393,0.19716,0.115,0.14325,0.070103,-0.014819,0.10993,0.16049,0.066137,0.013943,0.10198,0.25563,0.084744,0.027233,0.089617,0.0081266,0.089535,-0.0036677,0.14739,0.15054,0.10416,-0.022257,0.10272,-0.10617,0.044395,0.11845,-0.0063076,0.11579,0.16159,0.17976,0.052145,0.0029333,-0.076111,-0.018444,0.12245,0.18863,0.12395,0.27679,0.11099,0.14809,-0.0081876,0.039607,-0.027351,0.25267,0.042643,0.02056,0.17899,0.030647,-0.26086,0.08787,0.046315,0.12416,0.0061545,-0.016379,-0.25272,-0.2163,-0.041959,0.080112,-0.14148,-0.25785,0.19649,-0.23182,-0.044682,-0.081358,-0.079668,0.055503,0.12517,-0.22313,-0.082554,0.09277,-0.20925,-0.048393,-0.029889,0.12085,0.09242,0.31459,0.096095,-0.12731,-0.0625,-0.13061,-0.11043,0.057476,0.1439,-0.16732,0.33694,0.11664,-0.071595,-0.034028,0.10998,-0.19686,0.14558,-0.10383,0.19545,0.037041,0.19406,0.015521,0.14582,0.22557,0.22568,0.018145,0.0017329,0.17508,0.069612,0.0775,0.047153,-0.10173,0.12389,-0.12434,0.03403,-0.27319,-0.065187,-0.038788,0.17969,-0.21731,0.038911,0.2183,-0.059113,-0.058418,-0.15649,0.041412,0.081276,-0.095539,-0.015229,0.015431,-0.14546,-0.12662,0.090853,-0.044659,-0.0032949,0.15345,-0.09063,-0.1149,-0.31272,-0.073159,-0.11619,-0.032164,0.045346,0.035167,1,-0.042593,-0.077825,0.032671,-0.21271,-0.25894,-0.0086597,-0.15601,-0.1248,-0.16454,-0.0079065,0.12331,0.12089,0.16201,-0.040595,-0.16067,0.20912,0.16247,0.045724,0.17013,-0.14094,-0.19439,-0.26131,0.0023374,-0.095542
148,0.17614,0.07807,0.1871,0.09442,0.22425,0.15379,0.15884,0.13747,0.23341,0.23044,0.098206,0.25913,0.13598,0.054848,0.24457,0.085148,0.059876,0.15708,0.14018,0.22753,0.18948,0.086617,0.17079,0.17427,0.19152,-0.031058,0.22004,0.21464,0.14652,0.18192,0.11787,0.12076,0.25221,0.14345,0.087796,0.15744,0.18018,0.17695,0.13059,0.12559,-0.031235,0.14695,0.1404,0.14764,0.055529,0.073331,0.076783,0.2081,0.1668,0.056897,-0.033483,-0.048819,0.22147,0.088795,0.14517,0.30628,0.091443,0.10225,-0.022172,0.16963,-0.20652,0.22541,-0.10494,-0.018474,-0.00084258,0.22136,0.094257,0.012859,-0.019483,-0.10196,0.18621,0.20369,0.02941,0.13198,-0.061103,0.04455,0.15131,0.3407,0.18545,0.17751,-0.070683,0.14127,-0.095123,-0.13428,0.075615,0.10735,0.29604,0.11967,0.17775,0.063015,0.068985,0.044453,-0.060787,0.039594,0.031769,-0.0060602,0.12113,-0.026069,-0.16357,0.030829,-0.1583,-0.053351,0.21642,-0.19036,-0.17333,0.015972,0.21173,0.033002,-0.2515,0.068638,-0.082639,0.13646,-0.12259,-0.067452,-0.079408,-0.11408,0.19946,0.048375,-0.13245,0.25523,-0.27325,0.15137,0.057957,0.3239,-0.1253,0.20433,-0.060309,0.2472,0.10287,0.077309,0.1938,-0.044531,-0.055294,0.11063,0.13953,0.22738,-0.18632,0.020531,0.28678,0.068234,-0.1707,-0.14255,-0.052266,0.2909,-0.20964,-0.13059,0.080974,-0.042593,1,-0.22786,-0.10115,0.058893,0.034082,-0.06621,0.2299,-0.17403,-0.33549,-0.13761,-0.10324,-0.07421,-0.1543,-0.083929,0.13467,0.0046012,-0.22341,0.092822,-0.12863,0.10242,0.13518,-0.043114,0.054464,0.043948
149,0.09572,0.17044,0.050229,-0.0205,-0.024798,0.035827,0.096729,0.095813,0.10738,0.092068,0.12319,0.0029168,0.034403,0.069738,0.033121,0.070509,0.041573,-0.013222,0.061233,0.10103,-0.016922,0.08886,0.054593,-0.083962,0.013224,0.074245,0.16649,0.11915,-0.037652,0.015207,0.16192,0.12824,0.15392,0.10983,0.10931,0.032673,0.024269,-0.098313,0.069759,0.0032956,0.025322,-0.063374,-0.00078998,-0.049217,0.23916,0.090207,0.24794,0.021424,0.015799,0.054038,0.2618,0.21887,0.11356,0.11495,-0.11934,0.12558,-0.087476,-0.0026942,0.02238,-0.16618,0.071702,-0.0062912,-0.15713,0.065353,0.17288,0.23711,0.13159,0.011692,0.12101,0.11974,-0.077396,-0.020555,0.017441,0.048678,-0.026167,0.13238,0.039766,-0.12021,-0.094663,0.2703,-0.013512,-0.081686,-0.049876,-0.095661,0.025366,0.22247,-0.18296,-0.23489,-0.12843,0.12188,0.015314,-0.26961,0.19716,0.12006,0.12956,0.10624,-0.29909,-0.22947,0.24495,0.21895,-0.031716,-0.14836,-0.288,-0.071209,0.29432,-0.092923,0.0062521,-0.047133,0.11478,-0.33854,0.072688,0.084297,-0.097989,0.00957,0.1817,-0.25739,-0.0030639,0.11858,0.20826,0.1188,-0.022622,-0.4266,0.23432,-0.02788,-0.23823,-0.16218,-0.21234,-0.058368,-0.073369,-0.0022965,0.22761,0.029014,-0.22726,-0.35843,-0.20482,0.24512,0.3219,-0.0079928,-0.31188,-0.095909,0.28668,0.01885,0.011913,-0.16352,0.063339,-0.26318,0.06659,-0.077825,-0.22786,1,-0.05079,-0.12583,-0.18948,0.038137,0.11178,0.082986,0.25516,0.14345,-0.19824,0.08878,0.092311,-0.048119,0.17073,0.05304,0.17818,0.030316,0.010846,-0.06222,0.074196,0.15785,0.18958,0.44651
150,0.070532,-0.018895,0.054297,-0.033921,-0.004115,0.061684,-0.078458,0.0027057,-0.0058408,0.012396,0.076131,0.084552,0.1914,-0.066331,0.075438,0.15119,0.09976,0.089094,0.11465,-0.056547,-0.073172,0.11473,0.058732,-0.015092,0.10357,0.14319,-0.02684,4.7434e-05,0.011796,-0.0047599,0.0036577,0.027726,0.060608,-0.067648,-0.055893,0.078665,0.038463,0.060114,-0.017452,-0.021094,0.075744,0.041498,0.057069,0.17528,-0.079052,0.10332,-0.021007,-0.045497,0.17232,0.075426,-0.15666,-0.25422,0.035478,-0.11373,-0.0891,-0.015976,0.12188,0.024601,0.14233,0.17543,-0.022426,0.014103,0.3208,0.10996,0.15338,0.23687,0.1238,0.014908,0.13391,-0.092308,0.10035,-0.31501,-0.065189,0.071809,0.15035,0.25592,-0.1543,0.28076,-0.077033,0.19423,0.06107,-0.014245,-0.12083,0.30088,0.069208,0.1284,0.050783,-0.052976,0.010182,-0.0075322,0.057201,-0.15583,-0.11021,-0.05192,-0.22487,-0.18295,-0.013425,0.26564,0.015041,-0.0062152,-0.011582,0.0080639,0.085377,-0.23414,-0.0019274,0.16097,0.033538,0.22707,-0.1583,-0.14774,0.023024,-0.029615,0.10725,-0.16198,0.15666,-0.22305,-0.23833,0.066917,-0.23307,0.16802,-0.047694,0.10851,0.0034319,-0.044067,0.010451,-0.017799,0.17032,-0.0027139,0.116,-0.34189,0.11508,-0.24381,-0.18178,0.18553,0.031842,-0.053716,0.33972,-0.13121,0.1872,0.06083,0.056796,-0.053127,0.077907,0.14113,-0.31364,-0.12174,0.0062566,0.032671,-0.10115,-0.05079,1,-0.15268,0.2615,0.15694,-0.11128,-0.024088,0.014971,-0.029193,0.20604,0.015864,0.15453,-0.060032,-0.022902,-0.19598,-0.066379,-0.099796,0.15848,0.10756,0.20138,-0.0065759,-0.20547,0.031905
151,-0.2392,-0.098849,-0.10414,-0.015499,-0.1507,0.01508,-0.14731,-0.15566,-0.10289,-0.20317,-0.15114,-0.10457,-0.061979,-0.15491,-0.15553,-0.092964,-0.12267,-0.113,-0.22872,-0.12893,-0.092396,-0.098218,0.021149,-0.080398,-0.18727,-0.15051,-0.11914,-0.18954,-0.18893,-0.041885,-0.12267,-0.12089,-0.14975,-0.090238,-0.18513,-0.11957,-0.11157,-0.049284,-0.19735,-0.22497,0.090922,-0.12456,-0.067681,-0.12546,-0.27555,0.025236,-0.22127,-0.17918,-0.060056,-0.17187,-0.13028,-0.28293,-0.11753,0.11259,0.06754,0.11652,-0.17012,0.076308,-0.014647,0.0049881,-0.29062,-0.16741,-0.20546,-0.11175,-0.11444,0.0026453,-0.23119,0.21156,-0.051954,-0.046767,-0.31588,-0.0066196,0.012922,-0.09599,-0.094704,-0.039259,0.091295,-0.15946,-0.06963,-0.0543,-0.15468,-0.02149,-0.10292,-0.27468,-0.16283,-0.021162,0.062667,0.094824,-0.16098,-0.3899,-0.08135,0.15254,0.26662,-0.15866,-0.025967,0.32542,0.036566,-0.012643,0.31779,-0.032222,-0.050885,0.18529,0.24471,-0.20574,0.11673,0.066508,0.10579,-0.08856,-0.0014165,0.15754,-0.13324,-0.22961,-0.13574,-0.035744,-0.23704,0.1031,0.071975,-0.049184,0.074459,-0.10544,0.22912,0.071112,-0.2654,-0.026514,-0.16266,0.30683,-0.31895,-0.11047,-0.079628,-0.13532,-0.23805,-0.12618,0.22413,0.046362,0.0061398,-0.33505,-0.25267,0.43577,-0.047695,0.15417,-0.15931,0.11878,-0.039386,0.15642,-0.16815,0.092352,-0.1164,-0.21271,0.058893,-0.12583,-0.15268,1,-0.094204,0.093525,-0.1038,-0.15357,-0.14034,0.20968,-0.19648,-0.086643,0.18065,-0.05294,0.21066,-0.17269,-0.21797,-0.083914,-0.32751,0.11769,-0.091751,0.046261,-0.21388,-0.057915
