,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162
129,-0.12123,0.0061417,-0.051191,-0.082709,-0.046397,-0.093159,-0.025604,-0.028736,-0.049595,-0.00024061,-0.045629,-0.072562,-0.031178,-0.031121,-0.021365,-0.034634,-0.090184,0.012718,-0.08036,-0.0172,-0.079129,0.16138,0.050908,-0.042585,-0.041704,0.062205,0.037401,-0.068559,0.045096,-0.059764,0.065022,0.046246,0.061391,-0.011034,-0.082898,-0.0073475,0.15194,-0.12645,0.04008,0.091138,0.022544,-0.25138,0.089893,-0.095598,-0.00628,-0.19038,0.036136,0.076369,-0.01591,-0.019501,0.11032,0.17029,-0.23746,-0.074227,-0.21419,0.023708,-0.13273,-0.15684,0.071074,0.18395,0.07421,-0.13405,-0.17659,0.072129,0.026252,0.086213,0.0074133,-0.070171,0.33211,0.096156,-0.13167,-0.063555,0.01939,-0.13007,-0.28124,0.277,0.16646,-0.1373,0.019879,-0.19057,0.25937,-0.18217,-0.054608,-0.21836,-0.044881,-0.14918,-0.32669,0.036288,-0.17923,-0.10555,0.052564,-0.075635,-0.22762,0.19078,-0.0124,0.10273,-0.10401,0.24147,0.0082635,0.0090156,0.28383,-0.18116,0.047762,-0.0011748,-0.1112,-0.0015762,0.068901,0.0060872,0.11768,-0.12743,-0.21587,-0.16734,-0.0028734,-0.25841,-0.1245,0.24043,-0.088436,0.014981,-0.33343,0.057335,0.35322,0.04067,-0.2351,-0.0016943,-0.055563,0.017537,0.062648,-0.1672,-0.020492,1,0.0023841,0.064282,0.20574,0.22044,-0.12644,0.022274,-0.28583,-0.13928,0.10037,0.041471,-0.1038,0.0092047,0.1279,0.21246,0.058085,-0.056621,-0.23711,0.028641,-0.08978,-0.087669,-0.0030495,-0.0062864,-0.016017,-0.013431,0.037363,0.11099,-0.18034,0.0060166,0.060526,-0.40377,0.038004,-0.19956,0.22188
130,-0.11781,-0.15067,-0.14058,-0.090105,-0.21751,-0.082877,-0.097821,0.079187,-0.021082,-0.16235,-0.17043,-0.071042,-0.22937,-0.08206,-0.084921,-0.085316,-0.21186,-0.17333,-0.14614,-0.19023,-0.13815,-0.25506,-0.17819,-0.10103,-0.16254,-0.030104,-0.10788,-0.097987,-0.19773,0.081585,-0.1122,-0.062783,-0.18881,-0.079073,-0.16525,-0.18277,-0.10652,0.035384,-0.097652,-0.1019,-0.20572,-0.15124,-0.40965,0.0050389,-0.095752,-0.013153,-0.075215,-0.28098,-0.10503,-0.17461,-0.064985,-0.36914,-0.13681,-0.10478,-0.00072278,-0.25181,0.00046537,-0.16379,-0.12637,0.037342,-0.053327,-0.1865,0.089072,0.19317,-0.098827,0.20935,-0.01906,0.019387,-0.019917,0.081765,-0.003559,0.30507,-0.21958,-0.17951,0.065972,-0.0027395,0.0055615,-0.075317,-0.057108,0.063784,0.02779,-0.17043,-0.031929,0.13323,-0.13259,-0.26945,-0.079047,0.0020019,0.14703,0.017643,0.076703,-0.11412,-0.36415,-0.066528,-0.027331,0.020645,-0.085499,-0.058725,0.038991,-0.15584,0.14284,-0.11832,-0.33332,-0.065993,-0.3879,0.14222,-0.10502,0.23997,-0.30156,-0.23005,-0.23131,0.19342,0.027584,-0.099522,0.11178,-0.047858,0.19922,-0.14321,-0.090275,-0.29612,-0.042965,-0.010133,0.12645,-0.014566,-0.20838,0.17501,-0.053538,-0.037995,0.34,0.0023841,1,-0.10751,-0.17322,0.095194,0.11284,-0.24037,-0.41846,-0.064032,0.0047024,-0.016216,-0.11804,0.084867,-0.080333,0.049529,0.048407,-0.031834,-0.0086775,0.081584,-0.24245,0.040434,0.02302,-0.39525,0.17983,0.13565,-0.075537,-0.11715,0.076269,-0.20181,-0.11119,0.084787,-0.010065,-0.2152,0.11204
131,-0.19292,-0.19188,-0.21606,-0.30672,-0.14134,-0.37603,-0.25411,-0.13872,-0.13385,-0.23891,-0.29067,-0.28966,-0.1827,-0.28072,-0.32688,-0.21489,-0.089861,-0.22342,-0.131,-0.19366,-0.22588,-0.064626,-0.30399,-0.13549,-0.25368,-0.20991,-0.31658,-0.29676,-0.098371,-0.26096,-0.26131,-0.30059,-0.1664,-0.2419,-0.2204,-0.093504,-0.30174,-0.31923,-0.33323,-0.23634,-0.30201,-0.23821,-0.19159,-0.43683,-0.16359,-0.3377,-0.12835,-0.039638,-0.085171,-0.095077,-0.26545,-0.21102,0.13273,-0.072182,-0.25787,-0.1586,-0.19698,-0.14647,-0.15888,-0.29866,-0.38448,-0.020058,0.011851,0.075163,-0.18517,-0.010734,-0.13456,0.020508,0.023745,-0.090771,-0.099658,-0.14005,-0.065632,0.059048,-0.29562,-0.16425,-0.017886,-0.22329,-0.066176,-0.032264,0.070412,-0.053074,0.12218,-0.18632,0.028819,0.11758,-0.18143,-0.23106,0.10605,-0.097754,0.12331,0.043616,0.10456,-0.15724,-0.080431,-0.025868,0.093633,0.10462,0.057776,-0.26947,-0.25609,-0.30398,-0.30131,0.33962,0.10483,-0.005643,0.0080101,-0.12251,-0.0095952,0.1749,-0.03155,0.01388,0.052587,-0.088411,-0.25227,-0.13332,-0.24892,-0.26696,-0.14854,0.13944,0.3966,-0.092709,-0.10278,-0.054331,0.020983,-0.24865,-0.001779,0.030428,0.14586,0.064282,-0.10751,1,0.14585,-0.074817,-0.12374,-0.057396,0.25984,-0.21965,-0.28452,0.31179,0.054719,-0.10631,-0.18521,0.34006,0.065059,0.063905,0.16951,-0.17065,0.079587,0.040911,-0.052361,0.041075,-0.078944,0.14949,0.067598,0.1043,-0.029774,-0.011745,0.0040324,-0.18774,0.41251,-0.37669,-0.21164
132,-0.0864,-0.11276,-0.20865,-0.22802,-0.1518,-0.12863,-0.10786,-0.11366,-0.086609,-0.11809,-0.1171,-0.16148,-0.13789,-0.12519,-0.18069,-0.0072069,-0.053614,-0.20452,0.030057,-0.085802,-0.27844,0.059627,0.12654,-0.15631,-0.038743,-0.20086,-0.16736,-0.14171,0.071617,-0.14551,-0.021305,-0.018043,-0.010254,-0.18469,-0.20335,-0.07624,0.033809,-0.14612,-0.11481,-0.093884,-0.12838,-0.19786,0.038994,-0.20052,-0.20453,-0.16827,0.035595,0.073768,0.047356,-0.048927,-0.036498,0.14914,-0.071924,-0.086662,-0.14811,0.14422,-0.31433,-0.14587,0.2375,-0.22663,-0.20096,0.12562,-0.057568,-0.23203,-0.06574,-0.12308,0.23333,-0.014656,0.18894,-0.035135,0.09785,-0.26155,-0.18563,0.0018143,-0.19069,-0.0013654,0.0046816,0.14063,-0.25659,0.0042864,0.12339,-0.11245,-0.16513,-0.12591,-0.097575,-0.1778,0.038293,-0.019523,0.031074,0.056402,0.057515,-0.051877,0.29664,-0.11384,0.072301,-0.17729,-0.052374,-0.089679,0.046677,0.17221,-0.069197,-0.066736,0.0066284,0.26851,-0.17978,-0.07218,0.25887,-0.064073,0.38898,0.011033,-0.046192,-0.31715,0.043217,-0.046686,0.052491,-0.06754,-0.3346,0.1584,-0.24455,0.12959,0.23563,-0.041398,-0.083055,0.19852,0.20087,-0.22673,-0.018301,-0.23777,-0.27565,0.20574,-0.17322,0.14585,1,-0.15502,-0.17649,0.06719,0.044714,0.001326,-0.12091,-0.088583,0.25794,-0.044204,0.15292,-0.029726,0.21481,-0.20523,-0.10754,0.020875,0.097388,-0.17665,0.037383,0.19263,-0.029693,0.050544,-0.052805,0.2917,-0.0019683,0.093695,-0.025205,0.12985,-0.040618,-0.1712,0.0096023
133,0.031956,0.014975,0.090293,0.090219,0.072858,0.022664,0.068425,0.0947,0.028883,0.11663,0.063271,0.033845,0.06429,0.12309,0.091423,0.15281,-0.01408,0.12774,0.11438,-0.0062213,0.0091987,0.13539,-0.055718,0.048067,0.080433,0.16271,0.28286,0.0028093,0.21392,0.12881,0.12689,0.013865,0.01501,0.16283,0.058431,0.077623,0.10954,0.048714,0.078555,0.026094,0.17459,0.097949,0.15312,0.040444,0.09658,0.11595,0.0062503,-0.11357,0.039989,0.12419,0.22142,0.20954,-0.01768,0.051884,0.079785,-0.066395,0.13442,0.016261,-0.17758,0.1726,0.085955,0.028022,0.19221,-0.087365,-0.074361,0.062744,0.17855,0.076791,-0.10974,0.27697,-0.24594,0.013558,0.057091,-0.19092,0.2039,-0.043452,0.01824,-0.16514,0.17619,-0.12881,0.070113,0.10859,0.058396,0.1301,0.077719,-0.062449,-0.12404,-0.040966,-0.097555,-0.021211,0.15,0.22683,0.056197,0.28876,-0.2144,0.21824,-0.10061,-0.050614,-0.053123,-0.077459,0.25926,-0.15502,0.050634,0.014993,-0.010313,-0.19729,-0.039559,0.11536,0.088343,-0.24407,-0.19445,0.47012,0.36136,-0.054664,0.14079,-0.055433,0.17684,0.08647,0.15301,-0.21728,0.17899,1.2758e-05,0.30135,-0.25186,-0.25672,0.20485,-0.023759,0.11797,0.16387,0.22044,0.095194,-0.074817,-0.15502,1,-0.011948,-0.01605,-0.18735,0.069971,0.060035,-0.12124,-0.16866,0.094654,-0.019698,-0.012953,-0.083767,-0.079845,-0.17627,0.059492,-0.057214,-0.18214,-0.076163,-0.079422,0.050104,-0.0059221,0.19512,-0.065764,-0.21952,0.26196,-0.079014,-0.18317,-0.19709,0.072397,0.035652
134,0.049052,-0.022999,0.082373,-0.033344,-0.017216,0.059166,0.023789,-0.055679,0.045728,-0.030889,-0.16062,-0.069385,-0.071047,0.04503,0.0031767,-0.02113,-0.050039,-0.13868,-0.033533,-0.071163,0.11985,-0.074025,0.11259,-0.044537,0.055854,0.06573,-0.062148,0.092244,-0.067367,-0.003363,0.0996,-0.0032304,-0.036033,0.081158,0.05757,-0.0036299,0.10256,0.22461,0.11825,-0.024967,-0.020975,0.18058,-0.072244,-0.098885,0.0069693,0.08885,-0.081788,0.020994,0.067131,-0.16781,0.19065,-0.19766,-0.0095,0.068779,0.17857,-0.073789,0.19239,-0.12736,0.022498,0.24589,0.11411,-0.027642,0.025006,-0.23656,0.054897,-0.19613,-0.12581,0.2418,-0.14202,0.18466,0.041888,0.042003,-0.046936,0.21079,-0.071151,0.16549,0.063349,0.19565,0.084435,0.058933,-0.0047856,0.12171,-0.020548,0.087549,0.066462,-0.015037,0.29112,0.072123,-0.083225,0.31233,-0.18892,-0.0071163,-0.10505,-0.020567,-0.11199,0.043935,0.049834,-0.19021,-0.0259,-0.015028,0.054791,-0.1768,-0.099963,-0.085461,0.034448,-0.1568,-0.35117,0.16009,-0.090724,0.093048,-0.059128,0.055928,0.079305,0.10858,-0.030999,-0.045099,0.40522,-0.014625,0.0953,-0.13598,0.049955,0.082783,-0.17733,-0.031625,-0.29639,-0.0056237,-0.03854,0.23438,-0.050581,-0.12644,0.11284,-0.12374,-0.17649,-0.011948,1,-0.18815,-0.097924,-0.15063,0.15292,0.083176,0.34204,-0.21547,-0.12031,-0.26828,-0.21687,-0.085713,-0.026964,0.024763,0.027003,0.040381,0.084864,0.16992,0.11917,-0.2614,0.001467,-0.34277,0.17476,0.0077062,-0.053545,0.14626,0.18662,-0.13985,-0.054997
135,0.031823,-0.013005,-0.073798,0.18296,-0.050577,0.12495,0.0066807,-0.027316,-0.057541,0.098365,0.0091434,0.066282,0.012272,-0.10618,-0.14921,0.051207,0.021958,0.051351,0.029199,0.040331,-0.060487,0.032339,0.092594,-0.10496,0.17134,-0.11356,0.074518,0.013288,0.14144,0.066488,-0.11359,0.16513,0.12282,0.080827,0.18581,-0.021841,-0.15173,-0.14361,-0.054227,0.073236,0.11654,0.10211,0.094804,0.11163,-0.12452,-0.066173,-0.1207,0.23806,-0.033771,0.27561,0.013648,0.12403,0.0066555,0.058586,0.027478,0.044064,-0.0024499,0.085757,-0.084717,-0.26055,0.015103,0.070497,-0.065707,0.082659,0.23626,-0.078026,0.0066105,-0.27854,0.29648,0.22828,0.20824,-0.016375,0.25617,0.20725,0.1064,0.0022865,0.12631,0.02118,-0.076804,0.030729,0.063247,0.18646,0.10949,0.14425,0.13518,-0.068244,-0.0039576,0.19488,-0.16582,-0.076947,0.07987,-0.29768,0.4381,0.081417,-0.06984,-0.011473,-0.056329,-0.091422,0.038653,0.13371,-0.12642,0.030157,-0.18443,-0.20148,0.05348,-0.038519,0.023682,-0.18781,0.27147,0.0059332,0.28517,-0.3098,0.13812,-0.14826,-0.037078,-0.24617,-0.0602,0.29297,-0.1176,-0.16689,-0.035531,-0.10525,-0.057375,-0.16358,-0.075203,-0.31332,0.15949,0.0064697,-0.14624,0.022274,-0.24037,-0.057396,0.06719,-0.01605,-0.18815,1,0.046924,0.096609,-0.1025,-0.036278,-0.14221,0.16937,0.030185,0.11287,0.11308,-0.069949,0.27479,-0.19881,0.035794,-0.081642,-0.33968,0.14899,0.040346,0.24967,-0.075214,0.10199,0.01017,0.05066,0.25487,0.093484,-0.094048,0.14127,-0.44441
136,0.067713,0.04343,0.070278,0.12223,0.080535,0.02091,-0.012315,-0.028287,0.079627,0.13185,0.067798,-0.043532,0.16872,-0.033002,0.038839,0.095169,0.11422,0.12099,0.10453,0.076775,0.078853,0.10897,0.087133,0.082965,-0.0065956,-0.12461,0.066448,-0.049349,0.069304,-0.11759,0.062212,-0.044597,0.012531,0.034704,0.11976,0.05781,0.073538,-0.12354,-0.1318,0.0091059,0.087948,-0.053563,0.10384,-0.084488,-0.09388,0.07643,0.10915,0.038488,-0.090956,0.19893,-0.17429,0.033251,0.2067,0.027421,-0.12843,0.35271,0.053488,-0.1321,0.073476,-0.13053,-0.38688,0.14024,0.19937,-0.079843,-0.016408,0.063538,-0.13248,0.014839,-0.3219,-0.19009,0.12099,-0.36441,-0.1214,0.22553,-0.18755,-0.082317,-0.05239,-0.10116,0.21596,0.1687,0.059436,0.023592,0.19799,0.0078262,-0.095982,0.18713,0.1398,-0.40949,-0.034505,0.053859,-0.14493,0.061971,0.15941,-0.10711,0.14328,0.13704,0.020874,-0.18109,-0.010965,-0.051281,-0.011501,0.049801,0.061177,0.058628,0.095502,0.056622,0.31641,-0.048711,0.033721,0.25607,0.22488,-0.019863,-0.0056036,-0.0022256,0.16801,-0.14405,-0.17615,0.13521,0.26031,-0.0096386,-0.10699,-0.12893,-0.15022,0.054706,0.1108,-0.087907,-0.18082,-0.13253,0.033161,-0.28583,-0.41846,0.25984,0.044714,-0.18735,-0.097924,0.046924,1,-0.12951,-0.044436,0.014135,0.0053272,-0.24251,0.086986,-0.01514,-0.058375,-0.21581,0.055445,-0.31884,0.24052,0.11005,0.025693,0.11646,0.03736,0.015462,0.09617,-0.1895,0.049075,-0.078259,0.019815,0.02916,0.11159,0.19742,-0.067189
137,0.32587,0.2234,0.21278,0.32634,0.20235,0.27195,0.24543,0.24171,0.36081,0.18592,0.33322,0.29615,0.37798,0.22852,0.20747,0.24227,0.16076,0.26213,0.24946,0.23934,0.31396,0.22656,0.2103,0.22615,0.22385,0.19835,0.17345,0.17229,0.26643,0.35629,0.12639,0.25305,0.28244,0.20318,0.27373,0.20337,0.25715,0.22148,0.25857,0.1144,0.12534,0.48521,0.17641,0.20422,0.16177,0.11776,-0.18756,0.12725,0.36241,0.28032,0.11866,0.11627,-0.050356,0.15274,0.18555,-0.031844,0.087838,0.32103,0.15103,0.36718,0.16171,0.093814,0.028741,0.083735,0.21881,0.009845,0.17091,0.044177,-0.14428,-0.13309,0.080306,0.12103,0.26193,-0.13123,0.032352,0.15185,0.12079,0.15468,-0.05414,0.085365,-0.11972,-0.055848,0.11106,0.35524,-0.14121,-0.15211,0.40033,0.046664,-0.084352,-0.42439,-0.06023,0.15081,0.19158,0.050298,0.30356,0.11306,0.24806,0.28141,-0.017416,0.038105,0.020867,-0.059718,0.17091,0.039888,0.32058,-0.041349,-0.12314,0.1745,0.13537,0.15022,0.19305,-0.061298,0.087045,0.11681,-0.02438,0.13108,-0.075735,0.16724,0.17094,-0.076873,0.070412,-0.1073,0.32577,0.056766,0.046039,0.12089,0.14256,0.062175,0.10835,-0.13928,-0.064032,-0.21965,0.001326,0.069971,-0.15063,0.096609,-0.12951,1,0.012822,-0.21703,-0.15123,0.10354,-0.06995,-0.024259,0.33368,-0.29265,0.06635,0.071086,-0.011261,0.11165,-0.10665,-0.2409,-0.13755,-0.14871,-0.095746,0.3078,0.02266,-0.11472,0.11631,0.018948,-0.22388,0.058934,-0.086815
138,0.23983,0.16365,0.15824,0.091241,0.10052,0.21752,0.19561,0.26868,0.12432,0.088755,0.17705,0.10707,0.16297,0.1796,0.16211,0.21313,0.093241,0.20454,0.14902,0.050067,0.12883,0.23638,0.22021,0.089706,0.13959,0.13131,0.060516,0.26117,0.21465,0.17597,0.34623,0.17029,0.0026804,0.060174,0.19309,0.26478,0.020703,0.10431,0.20026,0.19797,0.039447,0.10673,0.10573,0.092673,0.14091,0.023502,0.050656,0.11154,-0.1175,-0.09963,0.23704,0.026948,0.10989,0.24668,0.16667,0.076725,0.26124,0.14212,0.10674,0.080386,0.098101,-0.39005,-0.027103,0.21921,-0.011536,-0.0024049,0.056312,0.045174,-0.09355,0.16562,0.010007,0.18002,-0.096297,0.21416,0.0099706,0.17621,0.12737,0.030815,0.26392,-0.088597,-0.28731,0.12023,0.13711,0.21277,-0.00016326,0.053196,-0.07903,0.019599,-0.12071,-0.056657,-0.071308,0.14654,0.078443,0.027826,0.014557,0.15743,-0.21291,-0.097197,0.20268,0.045742,-0.063806,-0.023817,0.19173,-0.11181,0.054204,0.11693,0.021597,0.11912,0.27275,0.096459,0.050475,-0.18886,0.031018,-0.11701,0.082757,0.059386,0.10102,0.080504,-0.040774,-0.064996,-0.0034953,0.10277,-0.066051,0.012287,0.029338,0.2192,-0.13325,0.15467,-0.057827,0.10037,0.0047024,-0.28452,-0.12091,0.060035,0.15292,-0.1025,-0.044436,0.012822,1,-0.16858,-0.0024426,-0.077993,-0.15896,-0.12566,0.18037,-0.00017369,-0.032803,0.13585,0.041489,0.19468,0.14971,0.094711,-0.21484,0.043063,0.037186,-0.27312,-0.0090471,0.15465,-0.12126,-0.0015112,-0.1282,-0.042403,0.043641
139,0.020115,-0.070347,-0.054468,-0.24304,-0.056457,-0.17275,-0.026213,-0.043374,-0.074944,-0.018834,-0.1234,-0.15932,-0.10437,-0.06407,-0.14342,-0.10157,0.023518,-0.046411,-0.093637,0.012511,-0.065409,-0.023862,-0.11604,-0.036664,-0.017284,0.032249,-0.13498,-0.14662,-0.034407,-0.087071,-0.044896,-0.078813,0.012374,-0.088295,-0.082402,-0.12127,-0.30782,-0.032268,0.082651,0.1382,-0.083927,0.05717,0.043325,-0.13559,-0.053677,-0.014884,-0.0067652,0.029357,0.10497,-0.24254,0.02908,0.043063,0.00021095,-0.11103,-0.086878,-0.12986,-0.075829,0.10656,-0.11353,-0.11842,0.11615,-0.17361,0.063238,0.029209,-0.18433,-0.11899,-0.12591,-0.012864,0.0054512,-0.14872,-0.22366,-0.13021,-0.077498,0.15442,-0.30669,0.004978,0.10499,-0.183,0.00034937,-0.18376,0.11778,0.1086,-0.08057,-0.078948,0.11136,0.28745,-0.19997,-0.071587,-0.0080617,0.36433,0.027064,0.001657,-0.067692,-0.040996,-0.058988,0.01433,-0.19739,-0.10239,-0.0076706,-0.19511,-0.22379,0.038859,-0.082969,-0.055926,-0.062564,0.030538,0.0015135,-0.20752,0.097247,0.099281,-0.26874,0.05631,0.055454,-0.014097,-0.022877,0.10421,-0.14751,-0.41311,-0.0095833,-0.010433,0.1919,-0.14875,-0.046102,-0.206,-0.086036,-0.27366,-0.086811,0.047114,0.14311,0.041471,-0.016216,0.31179,-0.088583,-0.12124,0.083176,-0.036278,0.014135,-0.21703,-0.16858,1,0.12974,-0.034367,-0.26626,0.0075357,0.019297,0.1983,-0.045391,0.11935,-0.034944,-0.042367,0.17855,0.19153,-0.0069359,0.30324,0.12074,-0.059619,-0.13269,-0.18991,-0.14847,-0.020413,0.17954,0.038486,-0.0011717
140,-0.046458,-0.12774,-0.081797,-0.25851,-0.15568,-0.097985,-0.12098,-0.073856,-0.15889,-0.20635,-0.089862,-0.11235,-0.12979,-0.04674,-0.12633,-0.23755,0.0075401,-0.18255,-0.082989,-0.074737,0.025565,-0.1645,-0.0083378,-0.10064,-0.01409,-0.12326,-0.1722,0.024604,-0.00089909,-0.24838,-0.046037,-0.16125,0.007113,-0.15362,-0.11495,-0.091781,-0.026697,0.036016,0.00061356,-0.022494,-0.03527,-0.06487,-0.096613,-0.063984,-0.23387,-0.088431,0.048635,0.090034,-0.009832,-0.15891,0.017288,-0.15249,0.034236,0.12645,0.022714,-0.22419,-0.21843,-0.048437,0.17981,-0.10944,0.0415,0.077877,-0.16555,-0.35103,-0.0055901,-0.25613,0.07676,0.24981,-0.045092,0.17282,0.036347,0.083258,-0.26567,0.14578,-0.10601,-0.030886,0.035154,-0.17085,0.059522,-0.11162,0.016664,0.039265,-0.25446,-0.11972,-0.14292,0.15294,0.040511,-0.17488,0.12308,0.23433,-0.07865,-0.0021069,0.18992,-0.45974,-0.19095,0.042859,0.12299,-0.1585,-0.097734,0.27718,-0.26243,0.083979,0.14589,0.13541,0.082897,-0.12494,0.03586,0.33869,0.136,0.063076,-0.18897,-0.11831,0.20853,0.20504,-0.11409,-0.12146,0.056368,-0.089011,0.17505,0.17915,0.40295,0.14887,-0.063799,0.053118,0.042116,-0.20312,0.0050952,-0.038426,-0.46212,-0.1038,-0.11804,0.054719,0.25794,-0.16866,0.34204,-0.14221,0.0053272,-0.15123,-0.0024426,0.12974,1,-0.3066,-0.23441,-0.14748,0.17442,-0.0079391,-0.27016,0.012406,-0.012007,0.21843,0.24893,0.19092,-0.019767,-0.28018,0.11976,0.043721,0.12483,0.15465,-0.059115,0.18033,0.26507,-0.12442,-0.10514
141,0.36101,0.32885,0.24692,0.34543,0.33699,0.30395,0.32217,0.39786,0.36805,0.38717,0.34126,0.42478,0.31945,0.30314,0.39546,0.34917,0.27702,0.35814,0.23387,0.3097,0.20179,0.31136,0.24678,0.38708,0.4331,0.33911,0.38088,0.38868,0.26601,0.52473,0.18503,0.43398,0.33444,0.34662,0.31476,0.34818,0.23661,0.18686,0.30249,0.36323,0.24279,0.17964,0.30983,0.27228,0.41701,0.15623,0.24573,0.16802,0.42444,0.39677,0.21699,0.29497,0.18561,0.15953,0.17057,-0.010162,0.31167,0.19285,0.24081,-0.15608,0.35384,0.21002,0.19211,0.071868,0.20019,0.20781,0.1682,0.027265,0.04066,0.24131,0.0080899,0.29913,0.18062,-0.11246,0.15845,-0.047135,0.13814,0.17804,-0.23756,0.032797,-0.21911,0.1415,0.24922,0.17978,-0.038342,0.18688,-0.092128,0.36666,0.28846,0.0084468,0.10793,0.077883,-0.095708,0.041438,0.10677,-0.050156,-0.20708,0.060154,-0.20963,-0.08016,0.029901,0.0048168,-0.062824,0.064307,-0.21331,0.12767,-0.13295,-0.09736,0.10517,-0.073556,0.15644,-0.08007,0.21751,0.12716,0.13765,-0.095324,0.083086,0.13782,-0.21843,0.003865,-0.054651,-0.051865,0.25992,-0.18824,0.11388,0.083063,0.34177,-0.035265,0.26668,0.0092047,0.084867,-0.10631,-0.044204,0.094654,-0.21547,0.16937,-0.24251,0.10354,-0.077993,-0.034367,-0.3066,1,-0.05543,-0.053938,-0.13008,0.0045889,0.012296,-0.031674,-0.16293,0.07368,-0.22556,-0.048173,0.040134,0.38065,-0.23514,0.16677,0.30075,0.14608,7.519e-05,0.033268,-0.19163,-0.0058593,0.047104
142,-0.23418,-0.12096,-0.062972,-0.0018805,-0.16605,-0.15325,-0.16407,-0.27984,-0.084722,-0.09229,-0.12641,-0.090575,-0.14509,-0.18109,-0.015613,-0.17596,-0.29649,-0.11412,-0.10521,-0.084017,-0.1441,-0.023374,-0.027887,-0.11848,-0.088476,-0.13028,0.10951,-0.11096,-0.17596,-0.15248,-0.22364,-0.071613,-0.20697,-0.10429,-0.13295,-0.27276,0.023772,-0.16166,-0.024979,-0.14962,-0.11855,-0.37586,-0.15763,-0.1332,-0.011177,-0.031191,0.20262,-0.20141,-0.086501,0.093274,0.020536,0.19047,-0.26572,-0.17682,0.083917,0.07797,-0.015879,-0.17966,0.060036,-0.061353,0.0083041,0.18001,-0.089814,-0.17387,-0.18344,-0.18933,-0.14191,-0.26817,0.0603,-0.3779,-0.17046,-0.35982,-0.18586,-0.025118,-0.069713,0.047689,-0.17254,0.31547,-0.16089,-0.1727,0.20203,-0.018184,0.10328,-0.12392,-0.035695,-0.15908,0.06868,-0.1027,-0.058508,-0.054466,0.079045,-0.15742,-0.13789,-0.077964,0.01015,-0.15724,-0.09694,0.059278,0.018587,0.071879,0.04274,-0.23417,0.11377,0.16393,-0.22851,-0.34188,0.045667,-0.0046284,-0.015628,-0.055689,-0.022563,-0.21634,-0.33866,-0.1671,0.067829,-0.081731,-0.038812,0.076724,0.1051,-0.11925,-0.03137,-0.028838,0.045407,0.056861,0.19601,-0.22259,-0.25993,-0.14994,0.13976,0.1279,-0.080333,-0.18521,0.15292,-0.019698,-0.12031,0.030185,0.086986,-0.06995,-0.15896,-0.26626,-0.23441,-0.05543,1,-0.19506,-0.22109,-0.022774,-0.0096874,-0.14106,0.23981,-0.45834,0.029303,0.082954,0.21299,-0.037476,-0.046011,-0.061236,-0.19453,-0.25211,0.10495,-0.12899,0.10179,0.24222,0.04818
143,-0.19028,-0.042245,-0.23005,-0.17849,-0.17331,-0.21344,-0.19522,-0.029886,-0.17722,-0.21979,-0.10844,-0.085046,-0.083907,-0.13074,-0.19014,-0.12143,-0.035981,0.011424,0.010335,-0.10124,-0.21012,-0.15623,-0.26881,-0.16721,-0.12769,-0.16059,-0.18954,-0.18425,0.0042099,-0.07286,-0.13232,-0.049167,-0.08756,-0.12664,-0.046952,-0.13721,-0.16733,-0.26001,-0.31212,-0.15458,-0.051234,-0.21205,-0.19799,-0.26865,-0.25643,-0.31491,-0.14167,-0.035531,-0.14518,0.019668,-0.26732,-0.27472,-0.096324,-0.10779,-0.40199,-0.0073331,-0.24568,-0.33927,-0.17624,-0.014466,-0.21406,-0.23084,0.090883,0.33001,-0.082115,0.25892,-0.39362,-0.039906,0.1621,-0.031395,0.0091294,0.042611,0.11224,-0.037957,-0.17686,-0.092659,-0.035693,-0.14256,0.056304,0.0019068,0.0033337,-0.54476,0.051227,-0.052042,0.10897,0.14881,-0.239,-0.027083,0.010399,-0.23352,-0.023151,0.029244,0.0057099,-0.10816,-0.11967,0.17558,0.067468,0.14481,0.037484,-0.050013,0.077253,0.14555,-0.24659,-0.22233,0.028436,-0.082284,0.011216,-0.065498,0.0051627,-0.11445,0.13664,0.029267,-0.17368,0.087328,0.004951,0.048069,-0.016815,-0.15829,-0.25294,0.2914,0.062666,-0.047261,-0.042765,-0.22205,-0.096845,-0.081909,0.017619,-0.11925,-0.08894,0.21246,0.049529,0.34006,-0.029726,-0.012953,-0.26828,0.11287,-0.01514,-0.024259,-0.12566,0.0075357,-0.14748,-0.053938,-0.19506,1,0.25829,-0.34238,0.17099,-0.02663,-0.18529,0.084537,-0.083868,-0.38749,-0.32148,-0.020487,-6.5668e-05,-0.11899,0.14306,-0.17362,0.12556,-0.13591,-0.069068,-0.22301,-0.078739
