,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
64,-0.041479,-0.18279,-0.10169,0.030427,-0.15344,-0.15205,-0.12305,-0.19086,-0.021111,-0.02108,-0.093925,-0.0712,-0.10688,-0.21421,-0.17111,-0.19101,0.0031482,-0.24819,-0.24292,-0.099486,-0.03874,0.24475,-0.12212,-0.15508,-0.099369,-0.00047765,-0.1534,0.035434,0.13959,0.14098,-0.16472,0.013753,0.10989,0.029561,0.059402,0.12434,0.041055,-0.074296,-0.15504,0.3015,0.06095,-0.069633,0.054643,0.23245,0.10488,-0.069495,-0.18508,0.17088,0.13557,0.16845,-0.26877,-0.048027,0.16759,-0.033135,0.31041,0.028913,-0.12931,-0.0068665,0.26523,0.16338,0.023606,-0.01911,-0.0048777,0.14268,1,0.080053,0.22668,-0.12273,0.038414,-0.12176,-0.10437,-0.077715,0.19,0.025932,-0.043093,0.071907,0.078644,-0.10223,-0.09982
65,-0.028932,-0.12591,-0.06849,-0.12448,-0.12921,-0.12794,-0.1133,-0.074007,-0.17706,-0.18725,-0.028189,-0.015684,-0.087135,-0.097584,-0.16376,-0.18918,-0.088468,-0.083752,-0.08638,-0.24103,-0.051406,0.029102,-0.10293,-0.14757,-0.069019,0.02568,-0.081241,-0.3159,-0.25838,-0.058685,-0.08971,-0.19766,-0.14473,-0.051122,-0.25457,0.15475,-0.19406,0.098185,-0.073409,-0.10675,0.18421,0.19104,-0.17692,0.12158,0.29311,0.012768,0.17132,-0.0090445,-0.15016,0.14594,-0.027623,0.12299,-0.028773,-0.049173,-0.23073,-0.055158,-0.14826,-0.19974,0.38896,0.071652,0.20207,-0.0014074,0.1446,-0.26116,0.080053,1,-0.018163,0.093726,0.28788,0.050763,0.0096092,-0.052187,0.077255,-0.0081026,-0.061541,0.055401,0.049697,0.1206,-0.35726
66,0.08052,0.00025604,-0.016936,0.075096,0.15287,0.054703,0.04987,-0.063935,-0.0018755,0.2442,0.048794,0.049431,-0.0090524,0.14798,-0.0087923,0.037122,-0.016852,0.096555,0.013186,0.092268,-0.11362,0.15928,0.006226,0.14749,-0.01909,0.07338,-0.21237,0.14658,0.027301,0.098371,-0.28176,-0.17275,0.037249,0.13066,0.042351,-0.094547,0.066798,0.014528,0.070109,0.14932,-0.079756,-0.023323,0.16592,0.01657,0.11677,-0.025331,0.082224,-0.074661,0.099254,0.12985,0.17275,0.091336,0.23544,-0.070924,-0.18045,0.0011385,0.15957,-0.04833,0.16493,0.02885,-0.056795,-0.094164,-0.023372,0.1113,0.22668,-0.018163,1,-0.16361,0.15863,0.031998,-0.072661,-0.10804,0.24787,-0.11227,-0.059104,-0.081763,0.22671,0.29066,-0.074753
67,0.0016277,0.017922,-0.016478,-0.090974,0.021666,-0.11109,-0.018411,-0.059198,0.041923,-0.089538,-0.016936,-0.20568,-0.046102,-0.0085959,-0.037753,-0.19776,0.0048652,-0.075635,0.0941,-0.051842,-0.16525,-0.078058,-0.1605,-0.027658,-0.082061,0.091756,-0.21314,0.18944,0.070309,-0.25224,-0.20925,-0.18071,-0.21114,-0.11208,0.12982,0.10518,-0.22564,-0.33029,-0.054871,-0.29971,0.13466,0.044546,-0.22055,-0.096767,-0.010661,0.051833,0.099592,-0.096144,-0.015807,-0.066572,0.20252,-0.086801,0.080754,0.11848,-0.032777,-0.14549,0.15446,-0.090825,-0.27142,-0.23429,0.16565,-0.074347,0.0081831,-0.038705,-0.12273,0.093726,-0.16361,1,0.029805,0.020183,-0.075803,0.19407,-0.11961,-0.0012605,0.17986,0.018615,0.14828,-0.015203,0.057021
68,-0.18077,-0.16607,-0.07,-0.084704,-0.1263,-0.085152,-0.16335,-0.064824,-0.14714,-0.18299,0.033326,-0.079679,-0.10581,-0.1839,-0.28372,-0.065975,-0.043412,-0.16388,-0.057717,-0.28385,-0.17413,-0.02165,-0.068372,-0.21539,-0.14852,0.048243,-0.1273,-0.18548,-0.096515,-0.059768,-0.32366,-0.045713,0.077383,-0.18529,0.054843,0.081134,0.19477,0.22708,-0.033658,0.018564,0.038907,-0.10289,0.068614,0.080455,0.34224,0.042176,-0.090879,0.087895,0.0035238,-0.084666,0.35251,-0.094001,0.083764,0.066086,0.063712,0.089608,-0.040654,-0.067259,0.075199,-0.2636,0.18584,0.13025,-0.079657,-0.029051,0.038414,0.28788,0.15863,0.029805,1,0.29831,0.21531,-0.18916,-0.0067684,-0.12043,-0.018618,0.28886,0.24092,0.0092954,-0.21464
69,-0.068196,0.073725,0.016386,0.15357,0.055578,0.061497,-0.017711,-0.052225,0.10462,-0.021545,0.15814,0.0084889,0.12964,-0.064503,-0.040502,-0.062674,0.069598,-0.089395,0.058828,-0.11542,0.035045,-0.052397,-0.15737,-0.1221,0.015462,0.017289,-0.069375,-0.077598,-0.13545,0.020329,-0.10987,-0.022899,0.13673,-0.11662,0.013033,-0.013147,-0.027757,-0.045464,0.040544,0.14045,0.26944,-0.043429,-0.071944,0.01625,-0.012626,-0.11621,-0.15563,0.05903,-0.20049,0.1119,0.083911,0.3412,0.043368,0.063468,0.15335,-0.021447,0.15073,-0.066588,-0.08893,-0.24163,0.053922,-0.016952,-0.143,-0.15272,-0.12176,0.050763,0.031998,0.020183,0.29831,1,0.0096115,0.0011894,0.065947,-0.09717,0.20172,0.1363,0.28116,-0.041531,-0.042311
70,-0.081451,0.0080359,-0.083969,-0.11839,-0.023394,-0.13737,-0.072968,0.0043412,0.011087,-0.19728,-0.030167,-0.045209,-0.00022945,-0.034618,-0.038794,-0.036648,-0.041401,0.039358,-0.060702,0.0011844,-0.020836,0.045118,-0.0051948,0.13495,-0.14025,0.095195,-0.04143,-0.084836,-0.092798,0.01975,0.025545,0.0026999,-0.013697,-0.09531,0.16427,0.10479,-0.010029,0.053575,0.33587,-0.1217,0.10241,-0.21091,-0.1387,-0.28448,0.045858,-0.11643,-0.14258,0.088872,-0.083875,-0.31519,0.15609,-0.062806,0.013109,0.26562,-0.020549,0.20472,-0.0062185,-0.016261,-0.15232,0.0090908,-0.068537,-0.16248,-0.080678,0.20384,-0.10437,0.0096092,-0.072661,-0.075803,0.21531,0.0096115,1,-0.20817,-0.089821,0.22229,0.29583,0.0073708,-0.049328,0.035683,0.19951
71,-0.1309,-0.14636,-0.079278,-0.043563,-0.078537,-0.18703,-0.034513,-0.10781,-0.16013,-0.14882,-0.18929,-0.17597,-0.051949,-0.15425,-0.058304,-0.15154,-0.12853,-0.19416,0.005342,-0.091458,-0.12693,-0.043535,0.078847,-0.18837,-0.24237,-0.013449,-0.12892,-0.042404,-0.17569,-0.36828,-0.25412,-0.080492,-0.043694,-0.062132,-0.28081,-0.088617,0.027819,-0.077234,0.0047615,0.1561,-0.037357,-0.25945,0.085605,-0.11593,-0.16839,-0.057431,0.0065969,-0.13145,-0.16981,-0.026859,0.0055012,-0.11795,-0.019633,-0.12824,-0.054601,-0.030258,-0.20614,-0.16052,-0.19057,-0.030866,0.076386,-0.19998,0.11669,-0.20304,-0.077715,-0.052187,-0.10804,0.19407,-0.18916,0.0011894,-0.20817,1,-0.053441,0.084369,0.068779,-0.24096,-0.11248,0.11003,-0.28652
72,0.17701,0.1066,0.1862,0.16046,0.15764,0.070678,0.069775,0.12963,0.13555,0.21666,0.087288,0.17686,0.1162,0.12338,0.018402,0.10066,0.059024,-0.0099906,0.1025,0.058732,0.040588,0.17183,0.0061292,0.1719,0.15412,0.11411,-0.0093424,0.121,0.30622,0.1997,0.089003,-0.00053514,-0.11695,0.079522,-0.044568,0.22535,-0.19071,-0.21167,-0.018279,0.25921,-0.09605,-0.31457,0.23942,0.3124,0.1584,-0.27506,-0.0086479,0.24172,0.059127,-0.037908,-0.4202,0.074698,0.20871,-0.15803,-0.082441,0.059658,0.020262,-0.019048,0.21742,0.01418,0.16053,0.13683,-0.085016,-0.1989,0.19,0.077255,0.24787,-0.11961,-0.0067684,0.065947,-0.089821,-0.053441,1,0.21147,-0.05469,0.033708,-0.020774,0.25738,-0.21558
73,0.12648,0.1262,0.1493,0.042801,0.15217,0.086784,0.16143,0.25166,0.17155,0.18391,-0.0030141,0.20089,0.16098,0.18486,0.19733,-0.096377,0.088562,0.096502,0.040885,0.043066,0.18408,0.244,0.14612,0.23881,0.1791,0.12371,0.16901,0.018353,0.31767,-0.0039986,0.19246,0.18367,-0.22413,0.25506,0.18882,0.12712,-0.084067,-0.31327,-0.070727,0.04458,0.068465,-0.15645,-0.084428,0.062956,0.028983,0.23097,-0.10574,0.012148,-0.081606,-0.041144,-0.27348,0.0094756,-0.047433,0.0045474,0.011737,-0.081367,-0.03318,-0.23564,-0.050786,0.11409,-0.014244,0.076624,-0.14834,0.15023,0.025932,-0.0081026,-0.11227,-0.0012605,-0.12043,-0.09717,0.22229,0.084369,0.21147,1,0.05306,0.17207,-0.011208,0.038778,0.079209
74,-0.1016,-0.033685,-0.13918,-0.10965,-0.088731,-0.12598,-0.040071,-0.16344,-0.10229,-0.14191,-0.0058795,-0.053481,-0.010198,-0.027826,-0.1118,-0.23415,0.11825,-0.12797,-0.083658,-0.025644,0.027965,-0.037343,-0.2545,-0.088583,-0.062831,0.065688,-0.2128,0.06572,-0.0079737,-0.013936,-0.17362,0.048339,0.13854,0.036647,-0.039206,0.09614,-0.16264,-0.032794,-0.037927,0.00036968,0.076698,-0.081543,-0.12863,-0.0009001,-0.23879,0.10585,-0.14822,0.17233,-0.30879,-0.16556,0.083596,0.020898,0.021429,0.11897,0.17531,0.46829,-0.20355,0.24267,-0.28171,0.0498,0.13415,-0.34585,-0.093281,-0.078266,-0.043093,-0.061541,-0.059104,0.17986,-0.018618,0.20172,0.29583,0.068779,-0.05469,0.05306,1,-0.20422,-0.024725,-0.027082,0.14512
75,0.12162,0.12337,0.18848,0.14256,0.13239,0.22558,0.056607,0.17318,0.1263,0.10867,0.17199,0.28404,0.1737,0.0811,0.13158,0.17359,-0.00079815,-0.094803,-0.090159,0.024687,0.04278,0.18287,0.074816,0.07684,0.17006,0.25371,-0.081209,0.032249,0.10129,-0.068789,0.29889,0.076788,-0.026909,-0.10922,0.46086,-0.018506,0.25141,-0.12479,0.099372,0.094217,0.093402,0.1369,-0.026862,0.20645,-0.1295,-0.18792,-0.36866,0.055014,-0.15177,-0.2306,-0.31189,-0.047037,-0.080806,-0.1527,0.029026,-0.32264,0.13448,0.039374,0.17695,0.019338,0.26655,0.17068,-0.37256,-0.15035,0.071907,0.055401,-0.081763,0.018615,0.28886,0.1363,0.0073708,-0.24096,0.033708,0.17207,-0.20422,1,-0.010408,-0.051072,0.29919
76,-0.078318,-0.048422,-0.086277,-0.10561,-0.05247,-0.080629,-0.11062,-0.1757,0.16161,-0.023188,0.034954,-0.087454,-0.081873,-0.068107,-0.15226,-0.088743,-0.05139,-0.14297,0.036476,-0.010184,-0.073522,0.088811,-0.13869,-0.19031,-0.17312,-0.036722,-0.094626,-0.084222,-0.051382,0.036542,-0.065824,-0.34762,0.073204,0.078946,0.29055,0.025063,0.010574,-0.21486,-0.066246,0.080926,0.34748,0.4213,-0.18873,-0.070749,-0.10469,0.022331,-0.13782,0.15474,0.14363,0.4704,0.37625,0.080783,0.07566,-0.084586,0.20516,0.094192,0.081396,-0.12908,0.11924,-0.13795,-0.016808,-0.33529,-0.02862,-0.034271,0.078644,0.049697,0.22671,0.14828,0.24092,0.28116,-0.049328,-0.11248,-0.020774,-0.011208,-0.024725,-0.010408,1,-0.24825,-0.22551
77,0.085498,0.046064,0.19453,0.15295,0.14287,0.028261,0.18681,0.16199,0.029196,0.30441,0.13441,0.01653,0.11185,0.22801,0.14605,0.15559,-0.036647,0.23841,0.12964,0.0040538,0.28494,-0.004502,0.1143,0.26409,0.20953,0.3232,0.015579,0.15603,0.17351,0.047265,0.0011364,0.084152,-0.26209,-0.074839,-0.11969,-0.12947,-0.034867,0.0072824,0.22828,-0.011193,-0.09849,-0.18788,0.30898,-0.051004,0.20745,-0.0077543,-0.062925,-0.021535,-0.052287,-0.12362,0.017568,0.099577,-0.003108,0.31524,-0.31988,-0.30124,0.35806,-0.28411,0.07295,0.1419,-0.031753,0.12662,-0.18351,0.031983,-0.10223,0.1206,0.29066,-0.015203,0.0092954,-0.041531,0.035683,0.11003,0.25738,0.038778,-0.027082,-0.051072,-0.24825,1,-0.13223
78,0.27054,0.22625,0.14286,0.062001,0.1506,0.26199,0.2161,0.28444,0.14793,0.15568,0.14899,0.15403,0.19533,0.29176,0.23842,0.12491,0.24512,0.19148,-0.065617,0.31502,0.099878,0.030585,0.10969,0.37454,0.072936,0.16913,-0.039397,0.3093,0.14031,0.015642,0.247,0.40967,0.051812,-0.14652,0.31499,-0.13328,0.13258,0.059663,0.21679,-0.18777,-0.090569,0.0060251,-0.18437,-0.085371,-0.1548,-0.046948,-0.07701,-0.17175,-0.11337,-0.24927,-0.13862,-0.097905,-0.22284,0.0857,0.13259,-0.16787,0.26216,0.092728,-0.25485,0.068464,0.17952,-0.043166,-0.10223,0.0025193,-0.09982,-0.35726,-0.074753,0.057021,-0.21464,-0.042311,0.19951,-0.28652,-0.21558,0.079209,0.14512,0.29919,-0.22551,-0.13223,1
