,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
60,0.053162,-0.030836,-0.024241,0.0080297,0.033452,0.029193,0.031299,0.077016,-0.032072,0.03663,0.015715,0.065739,0.11869,0.065664,-0.11319,0.11174,0.18709,0.050828,-0.035595,0.12377,0.018616,-0.02724,-0.16456,-0.029518,-0.045294,-0.19117,0.1981,-0.085648,-0.1773,-0.017424,0.070882,0.14769,-0.022551,0.038066,0.0057958,-0.090979,0.16188,0.0075713,0.11571,0.1987,-0.033347,0.1351,0.19691,0.11641,-0.13492,-0.13007,0.08623,-0.24826,0.0256,0.22219,0.076735,-0.17179,0.14444,-0.02069,0.10882,0.013259,0.25342,-0.14382,-0.10885,-0.061145,1,0.18744,-0.1112,-0.12425,0.13785,-0.03352,0.10144,0.032598,0.29157,0.04457,0.10979,0.034654,0.38059,-0.062672,0.11174,-0.11726,0.28235,0.071981,0.064742,0.19651,-0.25322,0.26982,0.067549,-0.17715,0.012351,0.050503,0.054515,-0.10119,0.10197,0.24879,0.039019,-0.10092,0.069219,0.12846,0.17262,-0.17957,-0.10487,-0.20774,0.045764,0.078938,-0.3427,0.063432,-0.021373,-0.24433,-0.24456,0.083709,-0.13716,-0.12473,0.10557,-0.16535,0.11871,0.11335,-0.12976,0.06181,-0.096931,-0.12361,0.013053,-0.15721,-0.090274,-0.096202,0.054992,0.10588,-0.063787,-0.013865,-0.042039
61,-0.19205,-0.18302,-0.073496,-0.14603,-0.13879,-0.10926,-0.089123,-0.062404,-0.13865,-0.034229,-0.050497,-0.19858,-0.12736,-0.12066,-0.024326,0.056935,0.024302,-0.047727,-0.10464,-0.062499,-0.16769,-0.074319,-0.011478,-0.18504,-0.24527,-0.18658,0.1678,0.096238,-0.27742,0.008137,-0.040793,-0.076726,-0.17193,-0.041631,0.098351,-0.069106,-0.28954,-0.06888,0.034207,-0.0014463,-0.083004,-0.23234,0.039167,-0.072396,-0.21279,0.18483,0.17322,-0.068393,-0.10174,0.063726,0.10301,-0.055087,0.017497,0.18685,0.0272,-0.23136,0.18099,0.01691,-0.16501,0.040261,0.18744,1,-0.075194,0.29248,0.1323,0.12304,0.22549,0.19881,0.12788,-0.10078,0.012001,0.12199,0.066383,-0.11006,0.014196,0.16639,0.055912,0.10605,0.087949,0.093617,0.21549,0.27773,-0.22111,0.19733,0.19904,-0.20408,0.14703,0.1894,0.18145,-0.012599,-0.061272,-0.039016,-0.29072,-0.15754,-0.1322,-0.15088,0.28604,0.17705,0.092143,0.17469,0.057471,0.070444,-0.084516,0.10776,0.058482,0.043921,-0.21371,0.17181,0.031295,-0.26552,-0.036388,-0.0062838,0.15571,-0.25622,-0.21013,0.005678,0.062555,-0.19902,-0.15148,-0.1239,-0.17842,0.10344,-0.33417,-0.011657,-0.29439
62,0.075164,0.12934,0.12823,0.13627,0.058856,0.12271,0.069991,-0.012621,0.076963,0.089925,0.010779,0.031699,0.0099405,0.11941,0.076434,0.055046,0.082732,0.053395,-0.093376,-0.016729,0.086436,0.1124,-0.020768,-0.025267,-0.0014781,0.0075332,-0.13596,0.084492,0.041999,-0.070271,0.19491,0.26841,-0.072996,-0.033671,-0.063703,-0.054754,0.11856,0.10421,-0.18906,-0.038759,-0.1628,-0.18152,0.054101,-0.20045,-0.2574,0.15691,-0.076907,-0.15288,-0.028669,0.051057,-0.14265,-0.16917,0.13804,0.19276,0.024133,0.083253,0.13289,-0.012237,-0.047388,0.087542,-0.1112,-0.075194,1,-0.085234,-0.20091,0.16563,-0.28451,0.1582,0.029056,-0.14204,0.077566,0.047577,-0.15786,-0.34253,-0.017454,-0.24256,-0.052791,0.044874,0.078834,-0.090089,0.40581,0.024468,0.37919,-0.014595,-0.11768,0.15314,0.2534,-0.18701,0.30048,-0.092558,-0.26032,-0.034024,0.17198,-0.081861,-0.092182,0.1369,-0.047779,-0.0062246,-0.028075,0.085609,0.20964,-0.024453,0.31891,0.13723,0.063756,0.018261,-0.024063,0.10502,-0.31822,0.087618,-0.067551,-0.15288,0.16157,-0.13902,-0.16115,0.22171,-0.1972,0.068641,-0.14974,-0.21396,-0.085109,-0.13164,-0.030971,0.21734,0.0069113
63,-0.23832,-0.18332,-0.16582,-0.19474,-0.10644,-0.18739,-0.16266,-0.17905,-0.20423,-0.07251,-0.13186,-0.26844,-0.11143,-0.21281,-0.085316,-0.12886,-0.1524,-0.16561,-0.17535,-0.14441,-0.28354,-0.35969,-0.17022,0.012436,-0.13221,-0.16696,-0.014047,-0.030582,-0.32718,-0.10786,0.090449,-0.1022,-0.19355,-0.1095,-0.0014521,-0.14318,-0.20086,-0.43895,-0.016107,-0.21179,-0.085962,-0.13109,-0.27162,0.024531,-0.056508,0.20568,-0.19303,-0.18579,-0.10243,0.14685,0.044562,-0.0094572,0.17403,0.049914,0.12071,-0.25861,-0.088283,-0.023709,-0.27634,-0.039969,-0.12425,0.29248,-0.085234,1,-0.00044448,-0.030657,-0.022554,0.10296,0.18582,-0.26526,-0.11546,-0.17012,0.061659,-0.13223,0.27795,-0.071179,0.33804,0.068567,-0.026243,-0.137,0.064075,0.14315,-0.064381,-0.033055,-0.043677,-0.1456,0.14078,0.26903,-0.034202,0.24558,-0.37457,0.037281,-0.098179,0.10847,-0.068562,-0.011224,0.11071,0.056798,0.040312,-0.043239,0.069129,0.14005,0.068423,0.17051,-0.13918,0.0059642,0.18771,0.25568,0.056905,0.081164,0.011617,-0.092464,-0.19498,-0.15202,-0.023406,0.18241,0.43056,0.0016938,0.059491,0.0084339,0.014045,0.0026215,-0.39844,0.24409,-0.061821
64,-0.16047,-0.16898,-0.23554,-0.082843,-0.16415,-0.089611,-0.17869,-0.21353,-0.1863,-0.15032,-0.19853,-0.17724,-0.16424,-0.1174,-0.19427,-0.082264,-0.19075,-0.14711,-0.17353,-0.10134,-0.18767,-0.074885,-0.23007,-0.2434,-0.13032,-0.22269,-0.17222,-0.15393,-0.27761,-0.031713,-0.2498,-0.21626,-0.11157,-0.03393,-0.14281,-0.17584,-0.1827,-0.033929,-0.11778,0.16067,-0.078433,0.17017,-0.10994,0.019246,-0.20153,-0.013195,0.0027428,-0.049884,0.11575,0.072619,0.17636,0.070524,0.16254,-0.2097,-0.041644,-0.0085275,-0.30934,0.098817,-0.29195,-0.0054331,0.13785,0.1323,-0.20091,-0.00044448,1,-0.047488,-0.050057,-0.059629,0.068691,-0.027259,0.40764,0.25297,0.38931,-0.064425,0.084165,0.02181,0.16405,-0.1602,0.11271,0.27019,-0.23389,-0.022302,-0.25037,0.18583,-0.0065634,-0.34295,0.087825,-0.043068,-0.24336,0.3421,0.085156,0.017606,-0.16258,0.10408,0.054558,-0.13892,0.12834,0.0021457,-0.26927,-0.11083,0.22112,-0.1363,0.10119,-0.31056,-0.18646,0.33476,0.10835,-0.20681,0.21244,-0.12652,-0.20388,-0.074953,-0.010292,-0.17301,-0.070038,0.040394,0.24017,-0.18446,-0.020128,0.06304,-0.073604,-0.072413,-0.046422,0.22598,0.13424
65,-0.095739,-0.19403,0.045778,-0.11759,-0.086357,-0.09283,-0.10964,-0.094908,-0.08711,-0.0064083,-0.16124,-0.11526,-0.16567,-0.1387,-0.14133,-0.010954,0.0018955,-0.10765,-0.21468,0.023676,-0.13184,0.023019,-0.062257,-0.073921,-0.12032,-0.071754,-0.13493,-0.16662,-0.023636,-0.13011,-0.040684,0.0076921,-0.1671,0.059809,-0.069679,0.02823,-0.20654,0.0031416,-0.029232,-0.20421,-0.15081,-0.16538,-0.23923,-0.050967,-0.13309,-0.015289,0.025397,0.023961,0.093627,0.0021243,0.01633,-0.047994,-0.032792,-0.13346,0.32811,0.018478,-0.020666,-0.088894,0.10852,0.27977,-0.03352,0.12304,0.16563,-0.030657,-0.047488,1,0.058004,0.026659,-0.13106,0.01706,-0.081768,-0.063532,0.014847,-0.030555,0.0058302,0.033995,0.14209,0.25428,0.080321,0.089527,0.20885,0.17207,-0.028285,0.32816,0.063762,-0.0050013,0.097425,0.10911,0.21915,-0.073328,0.038754,-0.094281,0.075647,-0.12541,-0.045287,0.10027,0.05825,0.036015,0.042986,0.15455,0.22513,0.020821,0.17702,-0.16337,0.22741,0.20433,0.034063,0.17,-0.23199,-0.049613,-0.043131,0.098813,0.048295,0.17204,-0.0021218,0.20189,-0.14863,0.053968,0.098931,-0.022765,0.17241,0.054313,0.12514,-0.17187,-0.0077206
66,0.067647,0.16285,0.15423,0.1032,0.18935,0.061834,0.11747,0.13098,0.077907,0.011361,0.21105,0.14417,0.1438,-0.037172,0.060385,0.11882,0.11866,0.13766,0.22158,0.16333,-0.071471,0.20986,0.19601,0.24218,-0.041987,0.18276,0.2954,0.055327,0.16718,0.28445,0.054919,0.015964,0.08536,0.15296,0.11089,0.15608,-0.098391,0.11301,0.01169,0.0027211,0.25927,0.017724,-0.014696,0.20531,-0.032919,0.11555,0.11165,0.12167,-0.04247,-0.069469,0.2101,0.012112,0.037684,0.31462,-0.01132,0.014297,-0.042135,-0.32403,0.31012,-0.11322,0.10144,0.22549,-0.28451,-0.022554,-0.050057,0.058004,1,0.015348,0.065945,-0.17351,-0.19167,-0.028263,0.023417,0.048499,-0.26305,0.16573,-0.19374,0.13624,-0.011664,0.20482,-0.2256,-0.032666,-0.096577,-0.10496,0.12962,0.015687,-0.026928,-0.003277,0.039336,-0.18652,0.045899,-0.31349,-0.1741,0.063945,-0.034448,-0.041614,0.021392,0.2685,0.076979,-0.24307,-0.16277,0.093103,-0.34275,0.21855,0.0038008,-0.23494,0.094465,0.43947,0.13322,-0.025479,-0.087484,0.068814,0.14323,0.21873,0.0039324,-0.1471,-0.16572,-0.014446,0.068018,0.10047,0.19061,0.20282,-0.00054727,-0.22993,0.082623
67,-0.1903,-0.076916,-0.1769,-0.097077,-0.07177,-0.19813,-0.017561,-0.14976,-0.11689,-0.11734,-0.066027,-0.13046,-0.14263,-0.13745,-0.19502,-0.11023,-0.059514,-0.10416,-0.099726,-0.17,-0.2343,-0.067408,-0.13319,-0.059061,-0.13684,-0.094489,-0.12952,-0.16811,-0.059339,-0.075145,-0.027337,0.12769,-0.15003,0.052261,0.13807,-0.13523,0.11661,-0.10363,-0.028422,-0.10474,-0.062399,-0.14894,-0.15544,-0.11035,-0.21079,-0.12923,0.15893,0.010508,0.27472,-0.13311,-0.014757,0.11277,-0.16528,0.14216,-0.015015,0.046063,0.27675,0.10746,-0.23141,0.079633,0.032598,0.19881,0.1582,0.10296,-0.059629,0.026659,0.015348,1,0.011007,-0.2745,-0.031714,0.05146,-0.014333,-0.20766,-0.039427,-0.11713,-0.16044,0.073435,-0.042594,-0.06202,0.14693,-0.050728,0.14944,0.18119,0.018497,0.060298,-0.041211,-0.078609,-0.013949,0.11819,-0.18128,-0.059876,0.019355,-0.17852,0.1321,0.2654,0.19412,0.13299,0.24205,-0.047586,-0.23583,-0.11504,0.081479,-0.058664,-0.10409,0.088738,-0.25272,0.15329,-0.20998,0.074988,-0.21246,-0.19844,-0.047459,-0.13551,0.10261,0.18139,0.11505,-0.12536,-0.23126,-0.13861,-0.099445,0.20295,-0.14501,0.12185,0.19777
68,-0.0066817,0.045569,-0.038368,0.015705,-0.0043331,-0.0031687,-0.0078338,0.027115,-0.072118,0.022527,0.12301,0.02112,-0.002666,-0.041745,-0.084337,0.11193,0.19366,0.052141,-0.013199,0.14463,-0.056377,-0.029274,-0.003385,0.0046072,0.014077,0.050094,0.25439,0.066698,-0.12086,-0.019267,0.065439,0.021473,0.040329,-0.029582,-0.0048836,0.079519,0.015763,-0.062125,0.12378,0.16779,0.1945,-0.17395,0.011063,0.017191,-0.045902,-0.1401,0.30881,-0.13773,0.2284,0.07714,0.058834,0.1231,-0.14728,0.29877,-0.050056,-0.10369,-0.0026904,-0.055994,-0.037225,-0.011639,0.29157,0.12788,0.029056,0.18582,0.068691,-0.13106,0.065945,0.011007,1,-0.2338,0.073859,0.060601,0.069005,0.017685,-0.061706,-0.10044,0.10161,0.078933,-0.24049,-0.018639,-0.054494,-0.12756,-0.017035,0.043105,0.26371,0.1286,0.025326,-0.027453,0.041625,0.038609,0.10781,-0.038544,-0.055973,0.015716,-0.12725,-0.11763,-0.0098024,-0.029319,0.16973,-0.28523,0.0029308,-0.13307,-0.010824,0.080496,-0.17179,0.29688,0.025175,0.050988,0.07336,0.032974,0.18193,0.21643,-0.1167,-0.11551,0.10881,0.14688,0.24559,-0.16841,0.27312,-0.020258,-0.09829,-0.0142,0.061905,-0.041951,-0.12422
69,-0.083572,-0.063939,-0.055572,-0.13555,-0.12755,-0.002751,-0.12444,0.020313,-0.025042,-0.006195,-0.14569,0.085403,-0.066107,-0.065423,0.016572,0.0091606,-0.066964,-0.062927,-0.054541,-0.020101,-0.079821,-0.031794,-0.019429,-0.056503,-0.19462,-0.12068,-0.084775,-0.011179,0.039152,0.081531,0.056912,-0.14618,-0.09917,0.0089142,-0.27934,0.13771,0.018114,-0.067695,-0.093375,-0.08277,0.060228,0.2676,0.27042,0.082103,-0.0059363,-0.16571,-0.29199,-0.10089,-0.22901,0.020362,0.049338,0.001823,-0.0031507,-0.16579,0.13108,0.12217,-0.072247,-0.039609,0.13049,0.18102,0.04457,-0.10078,-0.14204,-0.26526,-0.027259,0.01706,-0.17351,-0.2745,-0.2338,1,0.19395,0.10817,0.13304,0.10279,0.060447,0.15641,-0.018794,-0.091239,0.071081,0.25416,0.030747,0.13342,-0.12343,-0.18188,0.16086,-0.010312,-0.045611,0.1687,-0.11284,0.046384,0.02641,0.20236,-0.090968,0.059842,0.11596,0.0079609,-0.14999,-0.22882,-0.062879,0.13327,0.0097157,0.085827,-0.15983,-0.22746,0.29466,-0.11578,-0.14939,-0.20076,-0.048652,-5.7471e-05,0.2262,-0.16477,0.083781,0.07596,-0.064504,-0.13812,-0.091515,-0.19312,-0.17572,0.019325,-0.22744,-0.036794,0.21692,-0.28321,-0.075488
70,-0.12263,-0.080529,-0.15595,-0.023497,-0.22941,0.073721,-0.11551,-0.05942,-0.11179,-0.084425,-0.099547,-0.19135,-0.1489,-0.074537,0.031876,-0.093941,-0.08688,-0.017658,-0.11825,-0.064027,-0.047465,-0.077781,0.021085,-0.18645,-0.05464,-0.14321,0.019346,-0.075195,-0.10575,-0.086991,-0.13021,-0.070818,0.0058496,-0.0050149,-0.32604,-0.098189,0.0041677,-0.041716,-0.04604,0.12509,0.054502,0.14144,0.063706,-0.01535,-0.10201,0.11414,-0.092172,-0.25262,0.0066476,0.14315,0.24214,0.10978,-0.064787,-0.21864,-0.26504,0.11685,-0.13724,-0.098656,-0.26663,-0.23388,0.10979,0.012001,0.077566,-0.11546,0.40764,-0.081768,-0.19167,-0.031714,0.073859,0.19395,1,-0.072817,0.30514,0.042137,0.25097,-0.13858,0.19769,-0.10373,0.20584,0.22697,-0.11538,-0.009987,0.15066,0.12552,-0.22162,-0.26973,-0.027096,-0.049871,-0.30697,0.080857,-0.083425,0.21878,0.13787,-0.09751,0.14348,-0.032351,0.11995,-0.071211,-0.13519,-0.091328,0.064769,-0.060449,0.35968,-0.24876,-0.17725,0.05109,-0.039744,-0.28085,0.025536,-0.23048,-0.1428,-0.17382,0.0067922,-0.32783,-0.26896,-0.0069823,0.12061,-0.064882,-0.434,-0.36619,-0.11575,0.072162,-0.059467,0.23063,-0.080533
71,0.020577,0.03946,-0.0065803,0.13474,0.036672,-0.069029,0.082065,0.062374,-0.022393,0.014483,0.10466,0.050346,-0.039098,0.1367,0.071252,0.12391,-0.036268,0.087547,-0.045633,0.054214,0.074694,0.12777,0.022092,-0.074935,-0.086158,0.061015,-0.022648,0.11595,0.013327,0.15292,-0.17001,0.067664,-0.037571,0.29564,-0.038445,0.059706,-0.15585,0.075571,-0.023161,0.15044,0.21535,0.11729,0.13807,0.15523,0.075681,-0.14778,0.079629,0.36265,0.097718,0.041569,0.02828,0.11159,0.064178,0.20137,0.069687,0.0095843,0.14003,0.094034,-0.16719,0.15542,0.034654,0.12199,0.047577,-0.17012,0.25297,-0.063532,-0.028263,0.05146,0.060601,0.10817,-0.072817,1,0.16869,0.099776,-0.037243,-0.0085005,0.098739,-0.18741,-0.06603,0.023594,0.030317,-0.13613,-0.078243,0.052898,0.22229,0.099145,0.054631,-0.18621,0.16317,0.10623,0.25921,0.07619,-0.26859,0.21202,-0.022388,-0.13526,-0.032995,-0.12851,-0.0076619,-0.17089,0.039714,-0.063301,-0.1902,-0.010874,0.09424,0.33712,0.13209,-0.04876,0.15748,-0.12757,0.02497,-0.0071587,0.28544,-0.13287,0.028522,0.23527,0.11998,-0.14652,-0.019217,-0.071938,-0.097553,-0.049555,0.11852,-0.0044389,0.039212
72,-0.11968,-0.098796,-0.18214,-0.054504,-0.086736,-0.012693,-0.060777,-0.15772,-0.097546,-0.10849,-0.058083,0.034553,-0.085582,-0.051508,-0.094793,-0.044612,-0.044126,-0.050026,-0.11331,-0.068149,-0.082073,-0.14155,-0.29797,-0.043374,-0.20047,-0.21903,0.043465,-0.15349,-0.14232,0.062676,-0.0095627,0.0528,-0.073173,0.1094,-0.19273,-0.10039,-0.020728,-0.065594,0.022824,0.15537,-0.20068,8.4706e-05,-0.12514,-0.0027723,-0.018192,-0.057292,-0.21846,-0.23098,-0.030916,-0.0075642,0.1908,0.06588,-0.1339,-0.22493,0.14286,-0.21369,-0.1333,-0.28128,-0.46976,-0.14948,0.38059,0.066383,-0.15786,0.061659,0.38931,0.014847,0.023417,-0.014333,0.069005,0.13304,0.30514,0.16869,1,-0.019085,0.42253,-0.21301,0.2158,-0.13935,0.013656,0.26662,-0.33735,0.25732,0.065685,-0.1112,-0.042417,-0.2275,0.158,0.18884,-0.1434,0.32481,0.025581,0.094141,-0.086753,0.044136,0.0089799,0.041648,0.13915,-0.048289,-0.12131,-0.084616,-0.046545,-0.18638,-0.065553,-0.09912,-0.1821,0.10638,0.17465,-0.18368,0.31009,-0.26417,-0.25689,-0.078142,-0.24162,-0.16567,-0.24225,0.097836,-0.060064,-0.0017163,-0.15512,-0.15861,0.10338,0.038208,-0.10566,0.017169,-0.00312
73,0.14127,0.089347,0.15182,0.082969,0.072135,0.025663,0.086232,0.17643,0.082393,0.10991,0.17671,0.20646,0.13465,0.11733,0.03057,0.063726,0.079397,0.22592,0.025541,0.2373,0.069282,0.16158,0.29011,0.14712,0.064355,0.23656,0.096689,0.19955,0.064918,0.2379,0.025932,0.042314,0.15108,0.20363,-0.12673,0.16339,-0.001253,0.068183,0.27218,0.082348,0.31565,0.21471,0.09807,0.20755,0.33396,-0.16116,0.24441,0.18901,0.047306,0.19075,0.091741,0.10644,-0.30511,-0.11711,0.066205,0.13258,-0.23052,-0.078673,-0.032689,-0.1493,-0.062672,-0.11006,-0.34253,-0.13223,-0.064425,-0.030555,0.048499,-0.20766,0.017685,0.10279,0.042137,0.099776,-0.019085,1,-0.069205,-0.099348,0.20216,-0.1795,-0.2302,-0.010018,0.018427,-0.090767,-0.097674,-0.12514,0.055714,0.025908,-0.050172,0.17085,-0.1847,0.0034822,0.47004,0.041497,-0.036187,0.045136,0.032604,-0.042583,0.0087558,-0.068429,-0.096655,-0.18044,0.024255,-0.11396,-0.013512,0.046517,0.0038586,0.069431,0.18536,0.062791,0.061173,-0.061975,0.33811,0.2672,0.027333,0.031338,0.044204,-0.17896,0.20532,0.15676,0.086409,-0.010987,0.059727,-0.038223,0.12836,-0.070044,0.0047991
74,-0.19211,-0.17513,-0.28617,-0.10606,-0.19411,-0.090703,-0.11972,-0.17954,-0.11523,-0.083031,-0.17239,-0.14792,-0.16553,-0.0068495,0.0073907,-0.209,-0.10797,-0.093978,-0.082904,-0.21269,-0.077744,-0.27161,-0.16102,-0.09652,-0.062936,-0.21513,-0.21054,-0.08497,-0.27031,-0.17407,0.098392,-0.046562,-0.078564,0.068424,-0.32635,-0.15731,0.079964,-0.27767,-0.12687,-0.16901,-0.24207,-0.031858,-0.13549,0.028458,0.18293,-0.11534,-0.086136,-0.062006,-0.045908,0.2898,-0.10035,0.10017,-0.034446,-0.12552,0.067087,0.0070435,-0.00054097,0.05006,-0.37742,-0.04925,0.11174,0.014196,-0.017454,0.27795,0.084165,0.0058302,-0.26305,-0.039427,-0.061706,0.060447,0.25097,-0.037243,0.42253,-0.069205,1,0.10024,0.21549,0.030098,0.10069,-0.19701,-0.0065196,0.24112,-0.010658,-0.18727,-0.22647,-0.082893,0.21866,-0.044333,0.010984,0.13609,-0.21504,0.14892,0.094085,0.12315,0.11542,-0.16754,0.1884,0.16151,0.029529,0.20742,-0.17186,-0.12448,0.093871,-0.0039949,-0.2379,-0.14129,0.022931,0.17018,0.16703,-0.10978,-0.075351,-0.054114,-0.13296,-0.029917,0.081891,-0.11841,0.031549,0.16031,-0.0035954,-0.15131,-0.16998,-0.00864,-0.040433,0.10603,-0.17202
75,0.019983,-0.037539,-0.047283,-0.03521,-0.079274,0.025304,-0.013305,0.086203,-0.014803,0.039784,-0.046277,0.0525,-0.078525,0.016233,-0.045083,0.071102,0.069114,0.12604,0.12366,-0.056945,-0.046091,-0.03334,0.12336,0.024733,0.12818,-0.051716,-0.019385,-0.00047596,0.12136,0.12139,-0.10167,-0.18261,-0.012171,0.067893,0.18975,0.19545,-0.0050056,-0.061522,-0.11329,-0.12674,0.0057413,-0.037601,0.16483,0.12784,-0.020901,-0.15532,0.064505,0.053546,-0.028459,-0.032876,0.090419,-0.0032214,0.052866,0.22399,-0.089319,0.24205,-0.049852,0.050465,0.001183,0.15734,-0.11726,0.16639,-0.24256,-0.071179,0.02181,0.033995,0.16573,-0.11713,-0.10044,0.15641,-0.13858,-0.0085005,-0.21301,-0.099348,0.10024,1,-0.10236,0.17493,0.14207,0.081929,0.030194,0.24258,-0.17138,0.022699,-0.13475,0.0033235,-0.11457,0.055286,-0.16183,-0.20589,0.059556,-0.19034,-0.14217,0.10748,0.041803,-0.16333,0.068068,0.22801,0.17386,0.004132,-0.12466,0.027479,-0.10484,0.36484,0.24951,-0.22415,-0.31177,0.24173,0.15025,0.08545,0.16663,-0.049548,0.096012,0.18625,0.11527,-0.14483,-0.0093277,-0.20558,0.11329,0.18779,-0.080134,0.062899,0.20575,-0.24812,-0.04902
76,-0.29213,-0.29519,-0.17054,-0.18175,-0.27858,-0.15836,-0.22412,-0.17684,-0.3465,-0.069985,-0.2077,-0.23851,-0.18528,-0.10664,-0.25152,-0.10193,-0.1113,-0.14667,-0.385,-0.11803,-0.21283,-0.28528,-0.20304,-0.16833,-0.20158,-0.35126,-0.091792,-0.25487,-0.28788,-0.192,-0.20019,-0.20093,-0.14067,-0.043769,-0.34656,-0.19737,-0.19384,-0.21901,-0.020733,-0.039283,0.036912,-0.014546,0.0025987,-0.14382,-0.10095,-0.096347,0.007727,-0.349,-0.03665,0.37306,-0.016978,-0.15694,-0.16975,-0.16522,0.079964,-0.087701,0.028779,0.11763,-0.10885,0.010711,0.28235,0.055912,-0.052791,0.33804,0.16405,0.14209,-0.19374,-0.16044,0.10161,-0.018794,0.19769,0.098739,0.2158,0.20216,0.21549,-0.10236,1,-0.093631,0.10292,0.08667,-0.021637,0.26487,0.017279,0.071798,-0.12518,-0.15301,0.059064,0.061536,-0.28211,0.35815,0.036089,0.013461,0.0020861,-0.14171,-0.14889,-0.0079864,-0.074943,-0.12797,-0.029161,0.15247,-0.013745,-0.083384,0.051243,-0.094039,-0.13802,0.20511,0.055564,-0.25243,0.17919,-0.076503,0.22681,-0.093144,-0.084187,-0.095322,-0.27914,0.18366,0.2928,0.13573,-0.16506,-0.11186,0.16057,0.023652,0.1367,0.3016,-0.0051511
77,0.064056,-0.076666,-0.010999,-0.020569,0.0057325,0.027797,0.080112,-0.009428,0.10701,0.042935,-0.036296,-0.057844,-0.061673,-0.018689,-0.065798,0.080386,0.14572,0.074173,0.0014218,0.028161,-0.04739,-0.021361,0.0188,0.19337,0.12255,0.13048,0.089799,-0.010893,-0.02107,0.041406,0.09534,0.15466,-0.11904,0.12503,0.12601,-0.15982,-0.13952,-0.21526,0.065176,0.08777,-0.14288,-0.40653,0.11032,0.14415,-0.035926,0.083919,0.18182,0.047018,-0.28049,-0.020775,-0.029327,0.16293,0.10034,0.0048209,-0.1829,-0.13479,0.15289,-0.13056,0.25719,0.12914,0.071981,0.10605,0.044874,0.068567,-0.1602,0.25428,0.13624,0.073435,0.078933,-0.091239,-0.10373,-0.18741,-0.13935,-0.1795,0.030098,0.17493,-0.093631,1,-0.10176,-0.053456,0.10908,0.13934,0.20427,-0.14724,-0.32151,0.014978,0.015305,-0.25634,0.16179,0.040896,-0.2073,-0.0023342,0.24235,0.064744,-0.29414,0.00056719,0.32632,-0.033693,0.28051,-0.031154,-0.15985,0.026607,0.18422,-0.019718,-0.088754,0.34257,-0.072686,0.15158,0.014739,0.37317,-0.32774,-0.0093086,0.080192,0.13227,0.20747,-0.26074,-0.20019,-0.40195,0.21348,0.024634,0.08695,0.3774,0.0071047,-0.25006,-0.022415
78,0.012399,0.028512,0.060898,0.029605,0.056594,0.058117,0.036027,0.064961,0.029554,0.080399,0.058021,0.02667,0.0061271,0.18881,0.11025,0.059533,0.047647,0.11771,-0.21806,-0.14316,0.065787,0.10894,-0.14133,-0.05563,0.048553,-0.14707,0.15314,0.14242,0.1714,-0.16183,-0.13713,0.13516,-0.00058965,0.099954,-0.20788,-0.10135,0.092907,0.060202,0.059116,-0.018921,-0.14263,0.093381,0.05335,-0.13838,-0.14688,-0.10272,-0.20843,-0.082663,-0.17459,-0.069287,-0.078574,-0.16775,0.19328,-0.02097,0.23422,0.19338,0.053012,0.066167,0.076255,0.15567,0.064742,0.087949,0.078834,-0.026243,0.11271,0.080321,-0.011664,-0.042594,-0.24049,0.071081,0.20584,-0.06603,0.013656,-0.2302,0.10069,0.14207,0.10292,-0.10176,1,-0.049028,0.052989,0.11304,0.030807,-0.033199,-0.22671,0.030864,0.024014,-0.013406,-0.11835,0.15646,-0.17043,-0.040293,-0.28131,-0.23745,0.11233,-0.098415,0.021511,0.1788,-0.1976,0.26397,-0.086265,0.012498,0.030426,0.10244,0.0071473,-0.21204,-0.086228,-0.032065,0.011731,-0.31189,-0.29182,-0.093696,-0.13852,-0.098701,-0.068898,-0.089673,0.17392,0.27441,-0.050381,-0.11189,0.18145,0.083111,0.20819,0.36999,0.11782
