,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
50,0.089561,0.10166,-0.025051,-0.039302,-0.052578,0.14697,-0.067959,-0.064333,0.04633,0.021764,-0.075128,0.014951,0.10055,0.10849,0.0047553,0.063303,-0.041178,-0.029234,-0.0016985,0.064629,-0.031378,0.067133,-0.12034,0.10667,-0.044115,0.085537,-0.022464,0.043175,-0.064841,0.070177,-0.042132,-0.0056124,0.055887,0.030948,-0.049166,0.20118,0.062527,-0.02942,0.074822,-0.024339,0.0024187,0.0082759,-0.084442,0.092465,0.0017757,0.06701,-0.13048,0.098905,0.14901,0.2634,1,0.0080081,0.25357,0.026897,0.042817,0.083624,0.14313,-0.066778,0.01526,0.0011899,0.11643,-0.21601,0.013289,0.14919,0.22708,-0.088788,-0.049825,0.15449,0.1356,-0.2046,-0.024411,0.10889,-0.052939,0.27025,0.11753,0.061944,0.034169,-0.041945,0.16996,-0.17598,-0.090871,-0.15096,-0.049263,-0.28292,-0.032111,0.20558,-0.1232,0.15155,-0.057989,0.048099,0.22166,0.064107,-0.077465,0.092904,-0.12096,0.23256,-0.009594,-0.25914,-0.022081,0.29645,-0.19588,-0.12617,0.032991,0.040944,0.02222,-0.20393,-0.2996,0.12414,-0.060488,-0.10709,0.0012605,0.27153,-0.11708,-0.44404,-0.19863,-0.012719,0.029749,-0.048126,-0.13412,0.01437,0.081067,0.23201,0.0581,0.14326,-0.024779,-0.10267,0.20877
51,0.020151,0.093503,0.081784,-0.064758,0.074986,0.061278,0.073772,0.10071,0.012708,0.063961,0.16165,0.069447,0.034581,0.1076,0.12253,-0.010019,0.027818,-0.12793,0.067124,0.17013,0.12709,0.04926,0.021111,-0.090783,0.18848,-0.051775,0.1425,0.01186,0.068035,0.07643,0.18806,0.14025,0.10145,-0.13863,-0.012389,-0.12213,-0.035148,0.25287,0.1371,0.20941,-0.12603,0.16222,-0.053449,0.25447,0.040754,0.16802,0.023577,0.26912,-0.081508,0.18283,0.0080081,1,-0.061456,0.22571,0.082048,0.13107,-0.2975,-0.17759,0.083751,0.14631,-0.18399,0.28496,-0.12253,0.25668,-0.21017,-0.056312,-0.074624,-0.24073,-0.081773,0.17324,-0.10745,0.036862,-0.0065888,-0.031463,-0.15167,-0.050172,-0.18505,0.19139,0.19783,0.27982,-0.22811,0.10132,-0.021329,-0.17905,0.10971,-0.090853,0.23657,0.021091,-0.21647,0.082806,-0.15584,0.21724,-0.032712,-0.13954,-0.0088713,0.031439,0.09135,0.12302,0.12004,-0.19961,-0.43429,-0.1815,0.15886,-0.051758,0.10665,0.063765,0.33938,0.089233,-0.19777,-0.0073873,0.040037,-0.063027,0.16481,-0.027402,-0.17207,-0.16703,0.28075,-0.034114,-0.027685,-0.030612,-0.064355,0.22296,0.041525,-0.092758,-0.20651,0.10812,-0.055301
52,0.095038,0.095444,0.20399,0.084471,0.070222,0.14865,0.053057,0.12972,0.23648,0.11939,0.1671,0.2052,0.19591,0.21641,0.20092,0.16534,0.13238,0.055732,0.1338,0.1192,0.058923,0.11505,0.16363,0.16223,0.21977,0.028433,0.15192,0.048162,0.052158,0.12071,0.11849,0.33289,0.10462,0.30569,-0.064061,0.31321,0.11564,0.017299,-0.20319,0.26295,-0.015857,0.17608,0.027947,0.23437,0.20433,0.045382,0.27165,-0.01723,0.19032,-0.0084674,0.25357,-0.061456,1,-0.15507,-0.073244,0.034337,0.26954,-0.23947,-0.0088156,0.12045,-0.23298,-0.00077929,-0.28266,0.0023983,0.038626,0.19947,0.026954,0.39952,-0.088271,-0.18212,-0.0063926,-0.033273,0.085256,0.031762,-0.038637,-0.24578,-0.0060549,-0.16192,0.1283,0.19902,0.082019,-0.33297,-0.31181,-0.17653,0.013415,-0.087988,-0.11233,-0.26739,-0.027542,-0.14352,0.023761,0.094868,0.081371,0.050961,0.19488,0.081865,-0.27358,-0.048494,-0.14697,-0.1076,-0.16782,0.18235,-0.16228,-0.1786,-0.04997,0.096495,-0.020974,0.11245,-0.22948,-0.2648,0.019953,0.13118,-0.088336,-0.10036,0.096057,-0.04058,-0.034134,0.15578,-0.030972,0.019346,0.21012,-0.11144,0.11058,-0.048257,-0.035852,-0.080474,0.35978
53,-0.01642,0.044044,0.081362,-0.050457,-0.078029,0.028299,-0.062919,-0.083945,0.065186,-0.031108,0.021021,0.088642,0.098211,-0.065563,0.062534,-0.045984,0.070055,-0.079893,0.00035081,0.073025,-0.057793,0.12517,-0.086742,-0.011557,0.091313,0.096806,-0.014642,-0.08135,-0.045206,-0.088692,0.056583,-0.16833,-0.15834,-0.025048,0.30502,-0.062187,-0.11022,0.079624,-0.1529,0.018928,0.040306,-0.075319,0.38887,0.17822,-0.010111,0.24386,0.064136,0.016103,0.199,0.005885,0.026897,0.22571,-0.15507,1,-0.1841,0.043437,-0.26324,-0.20682,-0.087877,-0.13181,0.27812,0.021694,0.27023,0.25463,-0.16379,0.17007,-0.24777,0.0095568,-0.13625,0.22674,-0.11423,0.12609,0.053637,-0.19216,0.42146,0.03427,0.3443,-0.012878,0.011348,0.14095,-0.19553,0.35173,0.080306,-0.071456,-0.01734,0.19294,-0.021126,0.1683,-0.062833,0.077348,0.25833,0.13336,0.071965,0.045314,-0.011847,0.14436,0.15125,0.00017632,0.065315,-0.10926,-0.22369,0.078286,-0.047946,-0.14413,-0.048355,-0.24934,0.31764,-0.093669,-0.1952,0.064631,-0.14817,-0.16576,0.086515,0.23371,-0.04538,-0.076227,-0.11773,0.025238,0.12613,-0.21525,0.274,0.05591,0.089725,-0.31238,-0.079531,0.057361,0.0078701
54,0.12535,0.15196,0.062116,0.070112,0.12771,0.17159,0.24988,0.17201,0.10995,0.14809,0.17889,0.079577,0.15753,0.060271,0.1248,0.071158,0.078982,0.20978,0.18183,0.052692,0.16302,0.11144,0.2467,0.17646,0.055137,0.075771,0.12402,0.077456,0.051438,0.26375,0.083177,0.10334,0.27435,0.13945,-0.056454,-0.21316,0.25483,0.13261,0.18691,-0.15537,-0.023053,0.02261,-0.0043287,0.17521,-0.036826,-0.28164,0.14923,-0.092726,-0.014954,0.35431,0.042817,0.082048,-0.073244,-0.1841,1,-0.28111,-0.075863,0.29918,-0.11013,0.050596,0.042726,0.15227,0.1623,0.29731,-0.14967,-0.043963,0.066443,-0.14007,-0.08122,0.16003,0.32294,0.20258,-0.34289,0.27396,-0.36535,0.056383,-0.23944,-0.0032686,0.027103,-0.056258,-0.10881,-0.15618,-0.074482,0.093431,0.17609,0.035122,0.13503,0.15915,0.0041922,-0.077146,-0.25732,-0.16159,0.26137,0.01489,-0.46683,-0.056113,0.046922,0.25055,-0.055446,-0.1874,0.012142,-0.39894,0.14807,0.078004,-0.034765,0.10203,-0.011581,0.1014,-0.068754,-0.084286,0.21256,0.082002,0.5125,-0.051122,-0.094309,0.077537,0.21474,-0.1829,-0.13752,0.088259,-0.28268,0.0070025,-0.083304,-0.12882,0.030158,0.22396,0.2306
55,-0.16159,-0.17983,-0.21111,-0.13733,-0.07832,-0.12026,-0.23045,-0.11331,-0.2049,-0.20092,0.013326,-0.17481,-0.033254,-0.0072093,-0.26684,-0.17581,-0.17315,-0.14764,-0.20985,-0.14691,-0.093565,-0.030162,-0.098591,-0.15719,-0.14531,-0.23163,-0.22069,-0.11764,-0.16627,-0.21716,-0.09059,-0.13774,-0.083191,-0.1353,0.045237,-0.0088402,-0.090453,-0.085038,-0.34418,0.13552,-0.11081,-0.2617,-0.19505,-0.03199,-0.20644,0.22986,-0.16846,0.23677,0.15828,-0.3209,0.083624,0.13107,0.034337,0.043437,-0.28111,1,0.015055,-0.083546,0.15066,-0.0072711,0.026784,-0.14049,-0.10355,0.30495,0.11696,0.035757,0.2612,0.085858,0.031638,-0.087479,-0.33531,0.059525,0.36058,-0.0066202,0.057057,0.13099,-0.028489,0.20816,0.074832,-0.052686,-0.30062,0.068081,0.13222,0.048711,-0.094073,-0.27081,-0.20101,0.058563,-0.083506,0.025124,0.077554,-0.089958,-0.076249,-0.17044,0.21768,0.11601,0.13413,-0.39128,0.016761,0.14373,-0.19354,0.13547,-0.23202,0.32664,0.12072,-0.049216,-0.079277,0.10668,0.13073,-0.11195,-0.16429,0.18953,-0.28602,-0.12214,-0.00033266,-0.26598,0.028072,0.098128,-0.05361,-0.027071,0.078188,0.15919,-0.18976,-0.20049,-0.030996,-0.13795,-0.061442
56,-0.067659,-0.11395,-0.053927,-0.089088,-0.15583,-0.12899,-0.24918,-0.031165,-0.14767,-0.031915,-0.091297,-0.10097,-0.012008,-0.14922,-0.15967,-0.052967,-0.083308,-0.0012686,-0.054868,-0.094646,-0.15161,-0.12526,-0.047473,-0.087257,-0.12318,-0.002897,-0.01885,-0.13323,-0.048188,-0.028515,-0.16713,0.00096229,-0.040734,-0.044495,-0.038518,0.054343,0.22254,-0.22308,-0.088194,-0.032896,0.072585,0.15037,-0.023799,-0.094779,0.15357,-0.01362,-0.17471,-0.004611,0.14706,0.026997,0.14313,-0.2975,0.26954,-0.26324,-0.075863,0.015055,1,-0.13922,0.21916,0.083732,-0.04895,0.030666,-0.2187,-0.14412,0.40213,0.17617,0.31799,0.038429,0.2365,-0.27618,0.18367,-0.11235,0.18712,0.17992,0.19333,-0.18999,-0.14994,0.075971,-0.10708,0.049584,0.26259,-0.21503,-0.16813,0.21677,-0.11391,0.027705,0.027051,-0.21638,0.059799,0.21229,0.28423,-0.17183,0.032538,-0.0038673,0.20873,-0.26955,-0.22185,-0.15123,0.051584,0.209,0.046151,0.17554,-0.21987,-0.087895,-0.045015,0.044157,-0.16355,0.015479,0.36133,-0.19538,-0.031484,-0.11994,-0.19727,-0.013178,0.33472,-0.07807,-0.21519,0.32304,-0.14583,-0.034191,0.056706,-0.020771,0.0063947,0.18933,-0.1475,-0.11771,-0.0051672
57,0.03611,-0.024576,-0.11082,-0.058087,-0.052878,-0.015209,0.071814,0.021695,-0.054411,-0.1308,-0.043303,-0.095676,-0.18273,-0.10162,0.0062185,0.029371,-0.08569,-0.015225,-0.0080517,-0.13582,0.035946,-0.014651,0.039406,0.071584,-0.26175,-0.17151,-0.00054588,-0.1134,-0.085436,0.12613,-0.01189,-0.091459,-0.090475,-0.024466,-0.072346,-0.24209,-0.10519,-0.10639,0.16617,-0.087255,0.023457,-0.28389,-0.29576,-0.12974,-0.11869,-0.12989,0.051758,-0.32477,-0.0050847,-0.18338,-0.066778,-0.17759,-0.23947,-0.20682,0.29918,-0.083546,-0.13922,1,0.15851,0.11032,0.15714,0.044027,0.1366,-0.12377,0.10742,-0.138,-0.031011,-0.11411,0.25408,0.10629,0.013602,0.054676,0.069077,0.054088,-0.28002,0.17731,-0.10867,0.23717,0.017939,-0.25399,-0.010624,-0.13071,0.23124,0.040592,-0.049991,0.052397,0.051715,0.10171,0.10708,-0.25362,-0.14085,-0.08377,0.058526,0.072317,-0.34535,-0.039262,0.43171,0.21632,0.0010341,-0.22813,0.36431,-0.28386,0.21998,0.065033,0.17009,0.21127,-0.321,0.22546,-0.010807,-0.047082,0.20144,0.122,0.24403,-0.23273,-0.017717,0.20516,-0.26523,0.12913,-0.090017,0.15556,-0.21841,-0.23879,-0.19054,-0.16418,0.043672,0.095904,-0.22445
58,0.082871,-0.0041264,0.0077861,-0.0061813,-0.030127,-0.01829,-0.13047,0.13384,0.0012937,0.015953,-0.028849,-0.048696,-0.018255,0.058791,0.0092008,0.089964,0.10461,-0.033742,0.022987,-0.015623,-0.032823,0.011775,0.028976,-0.030284,-0.022983,0.11696,0.054908,-0.018066,0.2587,-0.00092737,-0.050138,-0.013821,-0.097389,-0.17161,0.1565,0.23118,0.11212,0.066808,0.12519,0.22331,-0.052925,0.056204,-0.15006,-0.020071,0.36199,0.055077,-0.32211,0.063053,-0.18519,-0.12005,0.01526,0.083751,-0.0088156,-0.087877,-0.11013,0.15066,0.21916,0.15851,1,0.42658,0.15581,-0.011276,0.0063923,-0.090142,0.31148,0.002763,0.083316,-0.087018,0.19735,-0.1659,-0.0011249,0.027518,0.15151,-0.19116,-0.17733,-0.088402,-0.16971,0.095378,0.19711,-0.23423,0.17841,-0.22733,-0.033557,-0.12084,-0.020252,0.093311,-0.052662,0.10572,0.039894,0.26979,0.25128,0.19198,0.0082362,0.030208,0.15865,-0.017794,0.097895,0.019976,-0.1685,0.054632,-0.11283,-0.25551,0.095469,0.21763,-0.17139,0.1303,-0.321,0.14917,0.18978,0.091432,0.13095,0.017381,-0.091796,-0.076986,-0.046983,0.03832,0.040377,0.073399,-0.30095,-0.18702,-0.17724,-0.15245,0.15283,0.015574,0.099596,-0.13619,-0.20792
59,0.32854,0.20014,0.246,0.29335,0.15687,0.27822,0.17465,0.3646,0.32333,0.22342,0.3265,0.31168,0.28779,0.26295,0.21079,0.38978,0.32609,0.21775,0.32119,0.39788,0.30908,0.30785,0.41506,0.083871,0.28967,0.20096,0.25836,0.13571,0.34496,0.21553,0.36007,0.24384,0.22275,0.031634,0.16985,0.18966,0.30257,0.14107,0.25861,0.25036,0.2849,0.20965,0.025731,0.061071,0.33845,0.1598,0.28642,0.21335,0.12957,-0.028212,0.0011899,0.14631,0.12045,-0.13181,0.050596,-0.0072711,0.083732,0.11032,0.42658,1,-0.17386,-0.069334,-0.13817,0.025723,0.11052,-0.15622,0.010667,-0.15455,0.21124,-0.10575,0.088005,0.26061,-0.15851,-0.049579,-0.40325,0.013465,-0.068123,-0.089685,-0.096054,-0.26144,-0.092253,-0.2026,-0.10964,-0.14992,0.12129,0.056577,-0.023959,-0.020121,-0.0067648,-0.001775,-0.12446,0.044921,0.096453,-0.14485,-0.11315,0.062524,-0.080414,-0.045515,0.26308,-0.09334,-0.27958,-0.25105,0.26507,0.25074,-0.073399,0.23385,-0.053466,0.13803,0.012736,0.093611,0.22591,0.041904,0.14915,-0.048287,0.2232,-0.097226,0.1891,0.21797,-0.1404,-0.36541,-0.012868,-0.20869,0.2316,0.030854,0.078054,0.26016,-0.070796
60,-0.17445,-0.2252,-0.24659,-0.1467,-0.23929,-0.23196,-0.28604,-0.3045,-0.2131,-0.2863,-0.20417,-0.35208,-0.25866,-0.22255,-0.3031,-0.22521,-0.25452,-0.20419,-0.19442,-0.30558,-0.17797,-0.097111,-0.23543,-0.15231,-0.28022,0.007771,-0.31679,-0.29044,-0.28763,-0.23639,-0.3239,-0.40912,-0.14416,-0.1905,0.0098675,-0.18378,-0.15079,-0.3374,-0.10423,-0.33303,-0.24248,-0.06554,0.0051942,-0.35018,-0.31512,-0.12808,-0.35268,0.090672,-0.11879,-0.16665,0.11643,-0.18399,-0.23298,0.27812,0.042726,0.026784,-0.04895,0.15714,0.15581,-0.17386,1,-0.073505,0.3021,0.12729,0.071057,-0.2762,0.2085,0.0076356,0.066065,-0.016428,0.12403,0.0059596,0.04096,0.12924,0.26372,0.26963,0.27463,-0.15215,0.019888,0.06751,-0.038579,-0.034751,0.11454,0.21768,-0.1986,0.11846,-0.099206,0.25307,-0.068117,0.17346,0.2492,0.005321,-0.017621,-0.11967,-0.30636,0.014388,0.075419,-0.16826,-0.1979,-0.0091079,0.11294,-0.012169,-0.091898,-0.037768,-0.088099,0.047053,-0.25464,-0.15112,0.18979,-0.16024,0.037848,-0.058917,0.1076,-0.15428,-0.27243,-0.036832,-0.1681,-0.31403,0.038347,0.059791,0.065015,0.038235,0.11587,0.058907,-0.14668,-0.15633,-0.035925
61,-0.187,-0.1041,-0.1218,-0.17224,-0.15263,-0.18127,-0.091106,-0.10593,-0.20157,-0.083033,-0.18631,-0.17,-0.20877,-0.20796,-0.12095,-0.21888,-0.14205,-0.23331,-0.20397,-0.12459,-0.0064594,-0.12145,-0.02364,-0.15526,-0.11176,-0.32203,-0.036113,-0.11929,-0.20081,-0.28675,-0.15353,-0.017844,0.072258,-0.18308,-0.19025,-0.20056,-0.12834,-0.039175,0.017152,-0.14266,-0.3515,-0.018303,0.046494,-0.083266,-0.15724,-0.14486,-0.092227,-0.12073,-0.18871,0.1516,-0.21601,0.28496,-0.00077929,0.021694,0.15227,-0.14049,0.030666,0.044027,-0.011276,-0.069334,-0.073505,1,-0.2371,-0.1364,-0.21451,0.091371,0.092577,0.026876,0.21687,0.048823,0.30591,-0.35203,0.11629,-0.14913,-0.10579,-0.23577,-0.2825,-0.007024,-0.064801,0.20829,-0.063117,0.12551,-0.047812,0.084827,-0.11826,-0.06861,0.066207,0.17137,-0.079928,0.08795,-0.087815,0.19,0.23876,0.28073,-0.0075849,-0.13734,0.19511,0.19525,0.012146,-0.050747,-0.19773,-0.051356,0.12124,-0.034042,0.11953,0.24048,-0.053185,-0.098397,-0.04563,-0.33755,0.18612,-0.070938,-0.08204,0.044014,0.018953,-0.038667,0.11289,0.12989,0.046891,-0.063,-0.2427,-0.12242,-0.19171,0.045097,-0.30777,0.23572,-0.05933
62,-0.1168,-0.088584,-0.17774,-0.11678,-0.14525,-0.074037,-0.049062,-0.20293,-0.15822,-0.12614,-0.14171,-0.10101,-0.12217,-0.082407,-0.18866,-0.21652,-0.091709,0.040256,0.015304,-0.037272,-0.090459,-0.013163,-0.14031,-0.03321,-0.11638,0.032766,-0.12706,-0.1503,-0.13675,0.07044,-0.20658,-0.24483,-0.14151,-0.18617,0.067703,-0.1276,0.042387,-0.18764,-0.089178,-0.14534,0.094644,0.068448,-0.12715,0.042531,-0.15601,-0.2911,-0.19075,-0.27992,-0.20879,-0.033069,0.013289,-0.12253,-0.28266,0.27023,0.1623,-0.10355,-0.2187,0.1366,0.0063923,-0.13817,0.3021,-0.2371,1,0.038843,0.10615,-0.1996,-0.0045797,-0.017277,-0.23563,0.065032,0.19952,0.24447,-0.18041,0.11115,0.13224,0.26576,0.20258,0.057032,0.042351,0.10137,0.14313,0.10623,-0.067969,0.15121,-0.16475,0.24266,-0.082713,-0.00098419,0.068657,0.059469,-0.12362,0.15641,-0.094505,-0.045447,-0.13131,-0.060606,0.017428,0.17979,-0.079267,-0.09946,0.18603,-0.035413,-0.044311,0.12153,-0.1619,-0.006648,0.13129,-0.0065748,0.11768,0.041886,-0.13241,0.14829,0.30168,-0.037471,-0.1201,0.27818,0.070431,-0.32488,-0.044957,-0.18547,-0.027221,-0.03863,-0.12102,-0.053453,0.081661,-0.015503,-0.19608
63,0.031067,-0.0053397,0.00030247,-0.0052206,0.016991,0.12731,-0.054634,0.064419,0.06545,0.078186,0.12671,0.060908,0.18993,0.093633,-0.071189,-0.10802,0.085679,-0.053531,0.09688,-0.0049034,0.04763,0.040223,0.021292,-0.075145,0.069815,-0.036227,-0.058454,-0.0076693,0.061573,0.17869,-0.021426,-0.093418,0.14766,0.1222,0.10526,0.04603,0.058764,0.10898,-0.10275,0.0031389,-0.044554,-0.12142,0.1315,0.17299,-0.084564,0.21898,0.14026,0.3687,0.38569,0.035494,0.14919,0.25668,0.0023983,0.25463,0.29731,0.30495,-0.14412,-0.12377,-0.090142,0.025723,0.12729,-0.1364,0.038843,1,-0.21702,0.10432,-0.079552,0.097772,0.073356,0.3084,-0.0062119,0.25211,-0.10863,0.19161,0.054308,0.087738,0.32228,0.062428,0.048986,0.08775,-0.23262,0.19532,0.014306,0.066267,0.0036273,-0.17799,0.046092,0.044106,0.094877,-0.085136,-0.11542,0.081828,0.036038,-0.12911,-0.1735,0.26211,-0.2543,-0.10461,-0.075252,0.10714,-0.036579,-0.038753,-0.0098679,0.09587,0.032325,-0.011598,0.11226,0.1204,0.19414,-0.030243,0.14704,0.025628,0.19825,0.14819,-0.078312,-0.078493,0.036969,-0.077153,0.1054,-0.016161,0.24099,0.11321,-0.052397,-0.26895,0.070742,-0.055503,0.00089861
64,-0.070997,-0.049226,-0.12347,-0.10761,-0.090827,-0.10536,-0.12285,-0.037936,-0.13133,-0.068551,-0.025484,-0.067066,-0.056982,-0.068496,-0.11417,-0.076435,-0.093283,-0.011492,-0.038336,-0.15754,-0.049509,-0.1129,-0.24362,0.050286,-0.16615,0.09516,-0.025609,0.017512,-0.039678,-0.16999,-0.10006,-0.40193,-0.047158,-0.22224,0.12373,0.042916,0.061438,-0.17862,0.10836,-0.047064,0.047586,-0.12659,-0.21848,-0.013998,0.27514,-0.093805,-0.3247,0.11016,0.082473,-0.20794,0.22708,-0.21017,0.038626,-0.16379,-0.14967,0.11696,0.40213,0.10742,0.31148,0.11052,0.071057,-0.21451,0.10615,-0.21702,1,-0.18994,0.014082,-0.13172,0.016709,-0.16162,0.2186,-0.077578,-0.030305,0.14963,0.064458,0.099801,-0.088168,0.46002,-0.15542,-0.13911,0.082904,-0.14101,0.2062,-0.11344,-0.029745,0.17507,-0.022815,-0.076875,-0.1198,0.11958,0.16662,-0.17235,-0.0012471,-0.11784,0.165,0.018315,-0.040091,-0.14177,-0.19137,0.1456,0.17189,0.095582,0.0088914,0.17651,-0.14396,0.10193,-0.12744,-0.039966,0.21476,-0.016076,-0.079792,0.15701,-0.26842,-0.40708,0.30516,0.12931,-0.11803,0.070578,-0.20885,-0.10974,0.094409,0.12506,0.1417,0.10802,0.20574,-0.27344,-0.27217
65,-0.10983,-0.020326,-0.017759,-0.12834,-0.030778,-0.01961,-0.088499,-0.067292,-0.083905,-0.051981,-0.0080667,-0.027863,0.034218,-0.12966,0.018231,-0.017137,0.079418,0.063972,-0.14846,-0.064208,-0.075084,-0.12119,0.036947,-0.0022618,-0.054128,-0.16697,0.014028,-0.038301,0.045663,0.0024961,-0.10333,0.10134,-0.20623,0.06903,-0.059934,-0.020801,0.13693,0.11574,-0.27728,0.16261,-0.23173,-0.24441,0.24669,0.089542,0.15671,-0.083002,0.11121,-0.22443,0.20131,0.002966,-0.088788,-0.056312,0.19947,0.17007,-0.043963,0.035757,0.17617,-0.138,0.002763,-0.15622,-0.2762,0.091371,-0.1996,0.10432,-0.18994,1,-0.035031,0.18608,-0.019169,0.18466,-0.19063,-0.18206,0.23378,-0.25793,0.19735,-0.26991,-0.15075,0.0032297,-0.0024729,-0.030388,0.01801,0.14884,-0.050373,-0.0081707,-0.14225,0.12597,0.10563,0.070279,-0.067341,-0.1916,0.053165,-0.1049,-0.062952,-0.0090641,0.23424,-0.061246,0.18035,0.056171,0.053638,-0.087279,-0.1074,0.36205,-0.25188,0.096679,-0.1117,-0.1449,0.05467,0.15904,-0.19355,0.037537,-0.023506,-0.096893,-0.22979,0.436,0.28128,0.04389,-0.23493,0.098768,-0.056298,-0.11538,0.024547,0.0062825,-0.043852,-0.25105,-0.10319,-0.096476,0.098885
66,-0.26207,-0.25183,-0.30933,-0.20058,-0.18699,-0.22313,-0.27268,-0.2445,-0.36396,-0.20128,-0.014139,-0.35948,-0.20189,-0.16599,-0.38309,-0.22199,-0.33312,-0.25905,-0.28334,-0.26442,-0.20197,-0.24566,-0.13465,-0.14304,-0.21886,-0.082747,-0.32278,-0.14127,-0.24449,-0.10929,-0.13279,-0.071891,0.018109,-0.19597,-0.25698,-0.19732,-0.013461,-0.22192,-0.21153,-0.1122,-0.043834,-0.15241,0.031976,-0.14301,-0.21299,-0.088711,-0.21752,-0.03454,-0.37986,-0.07677,-0.049825,-0.074624,0.026954,-0.24777,0.066443,0.2612,0.31799,-0.031011,0.083316,0.010667,0.2085,0.092577,-0.0045797,-0.079552,0.014082,-0.035031,1,-0.26524,0.14092,-0.085237,-0.033009,-0.16267,0.027878,0.18126,0.032933,-0.096857,-0.19842,0.066983,0.021168,0.068343,0.0039162,-0.11473,0.0626,0.29267,-0.042235,-0.018963,0.030861,-0.18064,-0.082798,0.06639,0.081759,-0.22195,-0.089992,-0.23576,0.10427,-0.4769,0.053756,-0.44045,0.1601,0.17325,-0.26638,0.17501,0.054779,0.25862,0.085645,0.31025,-0.061482,-0.01839,0.44281,-0.45219,-0.2933,-0.16969,0.093585,-0.24229,-0.0030465,-0.17147,0.24653,0.023161,-0.20752,-0.02331,-0.2942,0.049138,-0.091335,-0.10162,-0.16095,-0.056725,-0.13042
67,0.06368,-0.0038493,0.062122,0.038692,-0.019423,0.023339,-0.012857,0.039499,0.085691,0.099796,-0.093877,0.12987,-0.028656,0.11843,0.054159,-0.11733,0.12145,0.040306,0.15757,0.027089,0.057882,0.08489,0.069864,0.028278,0.0089276,-0.070584,-0.015581,-0.013958,-0.14054,0.074408,-0.14868,0.19327,-0.11047,0.13334,0.024561,0.26323,0.0321,0.061875,-0.25684,0.095343,-0.094448,0.031375,-0.052081,-0.091628,-0.028885,-0.1194,-0.050971,0.0081607,0.10795,0.11503,0.15449,-0.24073,0.39952,0.0095568,-0.14007,0.085858,0.038429,-0.11411,-0.087018,-0.15455,0.0076356,0.026876,-0.017277,0.097772,-0.13172,0.18608,-0.26524,1,0.035969,-0.022984,-0.025943,-0.086582,0.02867,-0.23667,0.26432,0.069428,0.38275,-0.2466,0.11205,0.038406,0.16131,-0.023708,-0.13084,-0.17434,0.012265,-0.020887,-0.40188,0.068428,0.12632,-0.16095,-0.10608,0.17954,0.10648,0.17479,0.15185,0.26587,-0.13822,-0.075928,-0.010257,-0.0084411,0.043998,-0.014477,-0.14027,-0.11872,-0.11563,0.08194,-0.21555,-0.069028,-0.054312,0.053594,0.015936,0.046232,-0.12455,0.038561,0.076274,0.0069409,-0.020506,-0.069924,0.082129,0.19137,0.41652,0.11003,0.14279,0.059037,-0.075158,0.014947,0.001608
68,-0.021855,-0.083073,-0.12785,-0.079955,-0.068993,-0.093566,-0.19063,0.017565,-0.17076,0.025546,-0.16371,-0.16099,-0.082236,-0.10868,-0.22468,-0.090158,-0.1046,-0.12713,-0.10599,-0.093393,-0.046641,-0.080132,-0.083734,-0.14549,-0.22383,-0.15384,-0.07395,-0.13769,-0.062725,-0.013275,-0.21174,0.09189,-0.16477,-0.13984,-0.10968,-0.047911,-0.073627,-0.029665,0.064909,0.063641,0.0086714,-0.11584,-0.16807,-0.098999,-0.21604,0.22285,0.028368,0.043514,0.16336,-0.056111,0.1356,-0.081773,-0.088271,-0.13625,-0.08122,0.031638,0.2365,0.25408,0.19735,0.21124,0.066065,0.21687,-0.23563,0.073356,0.016709,-0.019169,0.14092,0.035969,1,0.084618,-0.059666,-0.16215,0.095063,0.0054836,-0.072302,-0.08266,0.11143,0.082656,0.15809,-0.16056,0.1102,0.054177,0.020095,0.0036575,-0.022372,-0.036573,-0.069859,0.12653,-0.03663,-0.17887,-0.17078,-0.078076,-0.14684,-0.0093577,-0.10018,-0.037509,0.015156,0.0065321,-0.036628,0.31542,0.098636,-0.016231,0.04204,-0.026284,0.26874,0.17346,-0.24642,0.23401,0.50625,-0.12311,0.24247,-0.075198,-0.048836,-0.05456,0.025077,0.013359,-0.077213,0.3036,0.10344,0.073053,-0.12935,-0.07246,-0.0014983,0.094317,-0.00056246,-0.027297,-0.24706
