,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
66,-0.067785,-0.037981,-0.12671,-0.11272,-0.30829,-0.0083603,-0.034553,-0.269,-0.08717,-0.17282,-0.20295,-0.11591,-0.17775,-0.16571,-0.25945,-0.12516,0.11628,-0.45685,0.051046,0.20756,-0.068088,-0.094264,0.016277,-0.15663,0.083145,-0.002496,-0.079885,-0.17624,0.084326,-0.027008,0.28811,0.24361,0.14334,0.030633,-0.060773,0.086508,-0.0040407,0.023518,0.15367,-0.060644,0.077779,-0.060358,-0.086364,0.20239,-0.036111,-0.12334,0.20899,-0.20479,0.28292,0.026246,0.041241,0.20387,-0.14667,0.19943,0.047567,-0.11327,0.1022,0.10144,0.19312,0.0089059,0.31364,-0.1647,0.31224,0.014372,0.046414,0.018716,1,0.010337,-0.055706,-0.22207,-0.26931,-0.31099,-0.065789,-0.1267,0.11851,0.1845,0.1165,-0.013183,0.20655,0.016953,0.059214,-0.05745,-0.12009,-0.10596,0.1865,0.019659,-0.20932,-0.00093551,0.23841,-0.2026,-0.00046726,0.11255,0.12293,0.055126,-0.20055,-0.12442,0.11544,-0.0057312,-0.14377,-0.08517,0.16703,-0.027839,-0.092628,0.32231,-0.025569,-0.17594
67,-0.14224,-0.086729,-0.053608,-0.05879,-0.072588,-0.097745,-0.16138,0.014119,-0.12092,0.044621,-0.1973,-0.048507,-0.1487,0.057654,-0.27842,-0.273,-0.12031,0.17228,0.27109,-0.042618,0.070001,-0.15329,-0.068874,-0.01962,-0.15777,-0.051277,0.027798,-0.069332,-0.10421,-0.19559,-0.14791,0.26728,-0.1258,-0.27542,0.41154,-0.050282,-0.0082766,0.11594,-0.12632,0.18427,-0.048201,0.14241,0.0080414,-0.14341,0.14765,-0.30447,0.05203,0.081882,0.2235,0.069821,0.09086,0.2857,0.00057234,-0.048719,0.031897,0.11917,0.11952,0.14714,-0.14243,0.060942,-0.11485,-0.057151,0.13578,0.1341,0.23321,-0.056639,0.010337,1,-0.082166,-0.11909,0.074689,-0.031789,-0.023723,0.17065,-0.0060158,0.12666,0.15018,-0.1983,0.16549,0.1587,-0.09599,-0.073173,-0.21993,-0.36219,-0.12723,0.2967,0.056224,-0.21882,-0.098419,0.032078,0.077406,-0.1779,0.096612,0.17724,0.11615,-0.28548,0.14115,-0.17497,-0.167,0.080284,0.025801,0.13051,-0.24742,0.016175,-0.087873,0.22858
68,-0.35788,-0.38477,-0.20589,-0.34912,-0.32417,-0.43506,-0.37277,-0.30022,-0.25178,-0.30857,-0.3695,-0.3224,-0.31173,-0.14936,-0.15005,-0.08881,-0.30366,-0.21688,-0.13536,-0.081792,-0.029064,-0.009569,0.2795,-0.22378,0.013544,0.02754,0.022966,0.34075,0.23773,-0.019805,-0.15758,-0.10626,-0.036719,0.20007,-0.052817,0.2463,0.17111,0.20764,0.39838,0.36308,0.074073,-0.16812,0.39658,-0.099069,0.097539,0.48135,0.17982,0.2201,0.0019799,0.092979,0.23874,0.050718,0.21637,0.06897,0.2163,0.13053,0.028333,0.1993,0.32066,0.020357,0.2801,0.11956,0.098707,-0.044306,0.10221,0.20103,-0.055706,-0.082166,1,-0.0011445,0.13952,-0.24081,0.15311,0.11869,0.018452,-0.33552,0.051388,0.08166,-0.03793,0.19775,-0.11733,0.286,0.14329,-0.11867,-0.0616,-0.11681,0.084563,0.077836,-0.1291,0.063872,-0.16725,0.13187,-0.15197,-0.39946,0.21027,-0.19599,0.13276,-0.11894,0.078186,0.15828,0.12109,-0.0065291,-0.094423,-0.013125,-0.22343,-0.087534
69,0.27823,0.16818,0.36629,0.21214,0.24761,0.11717,0.27891,0.3021,0.23232,0.11217,0.16205,0.29959,0.21713,0.1563,0.17391,0.21539,0.038659,0.097506,0.30998,0.21786,-0.08781,0.092214,0.16453,0.067433,0.21247,0.0199,0.021045,0.16141,0.28483,-0.31074,-0.42156,-0.18636,0.18525,0.10249,-0.12516,0.13127,0.06818,0.21931,-0.33872,0.062732,-0.10936,-0.0099694,-0.22563,-0.10119,0.10614,-0.088712,-0.14384,0.16843,0.13701,-0.14758,0.091119,0.17057,0.13847,-0.08626,0.11651,0.3458,0.0028007,-0.24045,-0.075647,-0.01127,0.071237,0.2307,-0.16044,0.016108,0.29693,-0.119,-0.22207,-0.11909,-0.0011445,1,-0.21457,0.063192,0.21813,0.034454,0.073809,0.32404,-0.19248,-0.26074,0.078958,0.0088721,-0.16971,0.0042595,0.070422,0.050295,0.18225,-0.15397,0.19206,0.078004,0.085901,0.28783,-0.23655,-0.19605,-0.36089,0.18401,-8.941e-05,0.07297,-0.053198,-0.18684,0.15314,0.24741,-0.22025,-0.028033,0.04624,-0.11068,-0.06578,-0.26419
70,-0.093969,-0.021541,-0.086936,-0.018607,-0.039814,0.053072,0.024067,0.0009941,-0.070708,0.086345,0.14977,0.046568,0.079199,0.18554,-0.010815,0.030615,0.072497,0.289,0.20148,-0.12817,0.38158,0.097492,0.066198,0.070386,-0.13609,0.056605,0.14266,0.039906,0.16047,-0.16451,-0.044261,-0.038331,-0.31536,-0.30747,0.17256,0.025918,0.055324,-0.086537,0.026067,-0.15984,-0.1553,0.12269,0.05311,-0.11608,-0.068814,0.069258,0.0089534,0.23272,0.045765,-0.014164,0.11421,-0.11025,0.091415,0.05677,-0.12315,0.1065,-0.034881,0.051607,0.067288,-0.062016,-0.054482,0.0041402,0.10336,-0.064855,0.0191,-0.086149,-0.26931,0.074689,0.13952,-0.21457,1,0.20579,0.23292,0.28473,-0.1802,-0.16812,0.013231,-0.017,0.022053,0.10322,-0.00038592,0.28966,0.029754,-0.048866,-0.19801,-0.0033638,0.24061,-0.35012,-0.13432,-0.17108,-0.089265,-0.10327,-0.059911,-0.093288,0.30596,0.21561,-0.034038,0.21876,0.020665,-0.13083,0.28095,0.2589,0.08539,0.072019,-0.37535,-0.086268
71,0.018535,0.14787,0.16699,0.11496,0.23461,0.10272,0.1548,0.1465,0.14753,0.3319,0.21289,0.084746,0.14046,0.083983,0.25483,0.22858,-0.048132,0.27627,0.09456,0.022448,0.16895,-0.17392,0.073969,0.025552,0.3164,-0.066477,0.089861,0.22719,0.010571,0.12221,0.038393,-0.0033594,-0.088075,-0.17278,0.11122,-0.094993,0.011508,0.12397,0.0076305,-0.035675,0.24079,0.099566,-0.073595,0.2356,0.24814,0.063255,0.0087693,0.25458,0.11641,-0.189,0.067669,-0.11954,-0.046033,0.065695,0.10148,0.04791,0.27907,-0.33624,-0.097984,0.12844,-0.07408,0.17154,-0.087247,0.19177,-0.15929,0.10068,-0.31099,-0.031789,-0.24081,0.063192,0.20579,1,0.086223,0.21691,-0.025064,-0.014735,0.0056571,0.31862,-0.049051,0.06751,0.19801,-0.15606,-0.17887,0.21014,0.12708,-0.047762,0.073646,-0.080052,-0.17592,-0.066215,0.018672,0.24551,0.023603,0.16117,0.23235,0.12923,0.086485,0.2563,0.092015,-0.24841,-0.13166,0.13011,0.10412,-0.12745,-0.023093,0.088486
72,0.08813,0.0075709,0.062444,0.11533,-0.0089037,0.13383,0.22943,0.14066,0.10449,0.18808,0.3172,0.05077,-0.017515,0.12786,0.19643,0.060085,0.048098,0.1229,0.20182,0.025261,0.23259,-0.10864,0.15374,-0.052313,0.23804,-0.096931,0.15475,0.16508,0.12185,-0.077303,0.028899,0.017296,0.12894,-0.14397,-0.013942,0.10572,0.16495,0.095733,-0.21527,-0.02685,-0.010278,-0.043744,0.12461,-0.21304,-0.092376,0.13919,-0.0040449,0.1245,0.18007,0.050048,0.11423,0.1817,0.073939,-0.11861,0.091502,-0.10363,0.083623,-0.1372,-0.079403,0.13072,0.18314,0.24046,-0.024225,0.26723,0.2058,0.15234,-0.065789,-0.023723,0.15311,0.21813,0.23292,0.086223,1,0.013046,0.13981,0.2203,0.08149,-0.066089,0.382,0.088584,0.16361,0.25351,-0.04455,0.085587,0.012179,-0.096408,0.022443,0.081033,-0.20086,0.15055,-0.24166,0.048329,-0.32457,-0.16077,0.10731,0.010903,-0.20097,-0.019295,0.12842,0.13525,0.36796,-0.028697,0.012022,0.04853,-0.074634,-0.22105
73,-0.081943,0.078643,-0.030672,-0.056804,0.039912,0.068811,-0.044029,-0.025559,0.11881,0.062501,-0.1147,0.064693,0.21171,0.098859,-0.09171,-0.1858,0.25952,0.089133,0.19621,-0.11126,0.10173,0.27093,0.052937,0.060971,0.060245,0.2862,0.059127,0.041804,0.058628,0.037842,-0.12868,0.15043,-0.26347,-0.25995,0.22638,-0.10369,0.15072,-0.18089,0.20858,-0.043325,-0.093793,0.16835,0.072608,0.15899,0.013733,0.04467,0.069473,0.24974,0.03173,0.36238,0.034706,-0.0091213,0.097888,0.21155,0.35524,0.2707,0.06484,-0.092657,-0.11803,0.15643,0.18572,-0.19965,-0.19371,-0.093477,0.1641,0.050271,-0.1267,0.17065,0.11869,0.034454,0.28473,0.21691,0.013046,1,-0.2541,-0.051424,-0.045642,0.05121,0.01608,0.27277,0.1046,-0.10284,0.024137,-0.092979,0.012843,-0.084705,0.066355,-0.12218,0.019901,0.13811,-0.1583,0.035464,0.094934,-0.092485,0.35478,0.02232,-0.041893,0.21873,0.12502,0.13362,-0.15566,0.23829,-0.064062,0.25492,-0.31971,-0.0067455
74,0.10576,-0.0082636,0.0848,-0.087903,-0.013006,-0.03192,-0.047564,0.15333,0.092905,-0.11871,0.10648,-0.01926,0.014207,-0.091983,-0.035443,0.060219,-0.13473,-0.17977,-0.11208,0.18808,-0.033199,-0.0041888,-0.09977,-0.017687,0.015329,0.00045846,0.11212,0.029104,0.19873,0.044539,-0.17046,0.40089,0.15996,0.069491,-0.01898,0.050976,0.10637,0.14012,-0.31566,0.12456,-0.1652,-0.10286,-0.081517,0.040215,-0.034367,0.14662,-0.073,-0.16975,0.047825,-0.16078,0.038308,0.13147,-0.031714,0.085206,-0.076028,0.12403,-0.057902,0.1559,0.18632,-0.21809,0.20562,-0.011953,0.07972,0.21156,0.18042,-0.17342,0.11851,-0.0060158,0.018452,0.073809,-0.1802,-0.025064,0.13981,-0.2541,1,0.19087,0.11076,0.034585,0.21145,-0.1083,-0.16798,-0.061797,-0.055103,-0.066539,0.1531,-0.11456,0.087132,0.24191,0.17139,-0.040313,-0.023124,0.006908,-0.057858,-0.079493,0.092433,-0.0041658,0.035301,-0.25815,-0.077155,0.044953,0.099219,-0.0079583,0.077408,-0.19435,0.21464,-0.22041
75,0.13213,0.085113,0.11441,0.02806,0.0146,0.2034,0.17352,0.27833,-0.049812,0.18373,0.13784,0.11466,-0.0044177,-0.0087256,0.018881,0.0093374,0.11782,-0.032365,0.35256,0.12836,-0.34151,0.095102,-0.032857,0.15914,0.35844,-0.076523,-0.1946,-0.28043,-0.055303,-0.067677,-0.065215,0.082872,0.15695,-0.162,0.10936,0.18774,0.10923,-0.14171,-0.29606,-0.026482,-0.21097,0.32706,-0.33548,0.080539,0.0075704,-0.074184,0.12097,0.049934,0.23393,0.058761,-0.10175,0.085287,-0.087483,-0.11315,-0.079838,-0.0033686,0.25696,-0.19217,-0.064615,-0.042525,-0.053587,0.1106,-0.095488,0.17514,0.39538,0.046634,0.1845,0.12666,-0.33552,0.32404,-0.16812,-0.014735,0.2203,-0.051424,0.19087,1,-0.016376,-0.2825,0.072795,-0.13073,-0.18978,-0.17132,-0.19321,-0.089776,0.33322,-0.17165,0.08427,-0.044469,0.28734,0.16261,-0.23936,-0.12884,-0.1373,0.039849,-0.03971,0.11893,0.081512,0.0029281,-0.24758,-0.037613,0.18476,-0.047624,-0.10552,-0.083602,0.0097633,-0.039436
76,-0.26504,-0.27976,-0.35874,-0.37716,-0.15445,-0.36671,-0.30543,-0.014531,-0.19671,-0.056156,-0.28742,-0.25004,-0.12722,-0.20568,0.0246,-0.10519,-0.13312,-0.090339,-0.025334,-0.031321,-0.060153,-0.23201,-0.19622,-0.14947,0.11453,0.092309,0.069962,-0.12068,-0.15196,0.16064,0.27507,0.098373,-0.026352,-0.089746,0.055487,-0.017626,0.23204,0.047383,0.089773,0.22302,0.032364,-0.092125,0.21725,-0.083898,-0.019796,0.069201,0.026001,0.056765,0.034079,-0.029668,0.17304,0.075165,-0.014984,0.068136,0.20913,0.080147,-0.049875,0.27839,0.17072,0.4452,0.0031909,0.065101,0.074987,0.12448,-0.12263,-0.0077914,0.1165,0.15018,0.051388,-0.19248,0.013231,0.0056571,0.08149,-0.045642,0.11076,-0.016376,1,0.062205,-0.12331,0.13311,-0.0527,0.1659,-0.013385,-0.2377,-0.14789,0.092863,-0.026946,-0.014053,-0.065451,-0.023217,-0.40582,0.043992,0.061834,0.011163,0.17409,0.095904,0.31528,-0.16405,-0.26105,0.12698,0.17537,-0.046657,-0.18032,0.13822,0.0057478,-0.18409
77,0.079466,0.10945,0.13025,0.1327,0.089948,0.082251,-0.073673,-0.07597,0.1381,-0.10188,0.1233,-0.0022617,0.13969,0.0048608,0.042484,0.15518,-0.10106,-0.076576,-0.35169,0.023805,0.038542,-0.17195,0.16964,-0.30112,0.062273,0.34025,0.18246,0.24321,0.064381,0.064943,0.093239,0.074331,-0.078897,0.017918,0.086472,-0.24467,-0.076459,-0.014127,0.13518,0.029075,0.11123,-0.29125,-0.055247,0.19744,-0.016761,-0.042767,-0.18249,0.071143,-0.3798,-0.21885,-0.26529,-0.32793,-0.010202,-0.047847,0.048736,-0.049255,-0.14766,0.0548,0.020888,0.13058,0.022777,0.025519,0.054447,-0.0014775,-0.13516,0.061399,-0.013183,-0.1983,0.08166,-0.26074,-0.017,0.31862,-0.066089,0.05121,0.034585,-0.2825,0.062205,1,-0.28459,-0.02314,0.11796,-0.14429,0.12154,0.17593,-0.11943,-0.10715,0.10057,-0.22783,-0.0392,0.038438,0.049613,0.14857,-0.025783,-0.29981,0.24302,0.045729,0.20443,0.21124,0.046766,0.020733,-0.17913,0.030976,0.011236,0.18265,0.036806,0.13836
78,0.11712,-0.029689,0.0091017,0.0076506,0.034637,0.24088,0.17402,-0.029264,0.20386,0.10768,0.17907,0.15465,-0.027859,0.020946,0.14191,-0.010652,0.11377,0.060246,0.30516,0.36688,0.21801,0.047746,-0.074335,0.29373,0.081186,-0.23035,-0.14473,-0.0035876,0.077172,-0.13136,0.06438,0.4239,0.18306,-0.092659,-0.062063,0.21536,0.010092,0.29151,-0.037897,-0.18044,-0.094144,0.03897,-0.024733,-0.014436,0.11336,0.1238,0.24312,-0.13102,0.3764,-0.0065148,-0.05538,0.43401,0.01154,0.021414,0.015346,0.030922,0.053337,0.018624,-0.1251,-0.14203,0.25676,0.0083283,0.11822,0.19337,0.17503,-0.019407,0.20655,0.16549,-0.03793,0.078958,0.022053,-0.049051,0.382,0.01608,0.21145,0.072795,-0.12331,-0.28459,1,0.080805,0.047371,-0.039595,-0.021204,0.066979,0.18945,-0.018959,-0.25399,0.167,0.013737,-0.178,0.15974,0.074074,0.0054726,-0.05628,-0.042377,-0.17265,-0.3645,0.17298,-0.18936,0.091327,0.2157,-0.024169,0.20055,-0.060398,-0.17165,-0.036935
79,-0.26019,-0.16977,-0.2049,-0.12404,-0.20136,-0.12015,-0.13605,-0.28318,-0.13711,-0.21748,-0.20094,-0.17156,0.093702,-0.22641,-0.063305,-0.18603,-0.21765,-0.18081,-0.0050222,0.091707,-0.018811,-0.0092804,0.10335,-0.098825,-0.18637,0.43578,0.01842,0.30451,0.068459,0.23428,0.070919,0.1609,0.12182,0.21838,0.22455,0.14141,0.23978,0.11005,0.09803,0.07218,0.18446,0.051994,0.14217,0.25167,0.25725,0.040695,0.17827,0.086208,0.1256,0.14961,0.11483,0.14412,-0.031764,0.2868,0.21425,0.1815,0.063856,0.20596,0.16019,0.025762,-0.12644,0.28984,-0.21509,0.19193,-0.064727,0.062878,0.016953,0.1587,0.19775,0.0088721,0.10322,0.06751,0.088584,0.27277,-0.1083,-0.13073,0.13311,-0.02314,0.080805,1,-0.044976,0.22662,0.12877,0.052361,0.23639,0.19887,-0.16173,-0.13234,-0.16474,0.13345,0.02941,-0.30317,0.056381,-0.27491,0.32363,0.052306,0.077379,0.11799,0.12137,-0.060562,-0.19297,0.22682,0.041106,-0.041466,0.036805,-0.13013
80,0.032245,0.029741,-0.028253,0.064779,0.018669,0.027809,0.010586,-0.10011,0.030942,0.0089371,0.08278,0.028064,-0.06895,0.17656,0.16939,-0.0073668,-0.0018829,0.23526,-0.32234,-0.15566,0.20792,-0.24533,0.062726,0.079868,0.098797,-0.080935,0.25536,0.038018,-0.16235,0.14313,0.26792,0.13574,-0.16412,-0.24837,0.20067,-0.081428,0.098603,-0.11164,0.19904,-0.12744,0.1143,0.17471,0.069065,0.045128,0.19286,-0.072846,0.1059,0.068176,0.0071656,-0.01703,0.22834,-0.013192,-0.10793,-0.10965,0.17982,-0.27716,-0.10577,-0.23222,-0.062051,0.21549,-0.09131,-0.047186,0.036895,-0.14497,-0.19645,0.2391,0.059214,-0.09599,-0.11733,-0.16971,-0.00038592,0.19801,0.16361,0.1046,-0.16798,-0.18978,-0.0527,0.11796,0.047371,-0.044976,1,-0.17136,-0.11071,0.36683,-0.054005,-0.0046296,-0.11543,0.32953,-0.1591,0.039513,0.085721,0.15686,0.013294,0.080822,-0.11479,-0.056115,0.012472,0.12421,0.1432,-0.36171,-0.072384,0.068753,0.018383,0.019727,0.10114,-0.0056111
81,-0.084751,-0.073704,-0.039266,0.043241,-0.025575,-0.1409,0.079121,-0.059812,-0.084039,-0.20045,0.10657,0.012369,0.0083328,0.14633,-0.057917,0.027965,-0.086039,-0.098405,0.01577,0.037817,0.034039,-0.11214,-0.092615,-0.25422,-0.19698,0.13231,0.13364,0.11073,-0.083414,-0.057373,0.020023,-0.16266,-0.18578,0.090371,-0.18004,0.096433,-0.13384,-0.012581,-0.12882,0.048987,-0.24572,-0.19786,0.099849,-0.028464,-0.37882,0.2336,0.15791,-0.12668,-0.091836,-0.11437,0.095782,0.010362,-0.14585,0.030558,-0.014586,0.019616,-0.14871,0.011027,0.14429,0.087608,0.025008,0.092423,0.20935,0.079725,-0.156,0.088451,-0.05745,-0.073173,0.286,0.0042595,0.28966,-0.15606,0.25351,-0.10284,-0.061797,-0.17132,0.1659,-0.14429,-0.039595,0.22662,-0.17136,1,-0.14024,0.084221,0.093659,0.1894,-0.067691,0.0097971,0.013105,-0.11653,-0.077187,-0.03711,-0.12641,-0.14812,0.15651,0.27401,-0.1133,-0.021986,0.23405,0.044803,0.23915,-0.15839,-0.15767,0.059787,-0.097012,-0.16497
82,0.12347,0.13253,-0.040918,0.090938,0.099632,0.14434,0.0083484,0.10429,0.22684,-0.020531,-0.0057744,0.021613,-0.090504,0.00037285,0.13547,0.15544,0.13907,-0.11938,-0.18848,0.17763,-0.0096163,0.097041,0.032889,-0.14077,-0.068618,0.048098,-0.056367,-0.0033128,0.2209,-0.17674,0.040309,-0.12047,0.13102,0.076112,-0.092752,0.13414,0.040372,0.086429,0.18234,-0.15883,-0.071015,-0.036463,-0.089418,0.078332,0.15489,0.095023,-0.29732,-0.1612,-0.15331,0.055004,-0.03796,-0.0057466,0.17406,-0.01624,0.12815,0.20361,-0.16657,0.1797,0.21128,-0.0057511,-0.09845,-0.14419,-0.041417,-0.092933,0.086025,-0.37076,-0.12009,-0.21993,0.14329,0.070422,0.029754,-0.17887,-0.04455,0.024137,-0.055103,-0.19321,-0.013385,0.12154,-0.021204,0.12877,-0.11071,-0.14024,1,-0.19924,-0.050001,0.043862,-0.096804,-0.13273,-0.2392,0.15966,0.0036606,-0.21862,-0.033901,-0.24134,-0.01898,-0.045432,0.0041257,-0.10374,-0.19101,0.12532,-0.071435,-0.029586,-0.11591,-0.063583,0.12015,-0.0094273
83,0.076026,-0.01107,0.005368,0.045724,-0.014117,0.0016773,0.20435,-0.24342,0.043598,-0.1334,0.2117,0.0073411,0.10447,-0.07165,0.16359,0.13966,-0.043265,0.12879,-0.32626,-0.02204,-0.097824,-0.11497,0.11608,0.32845,0.13744,0.10202,0.028374,-0.047285,-0.13853,0.22057,-0.024209,0.21601,-0.080379,0.034409,-0.089299,0.063877,0.28475,0.064941,-0.13242,-0.13573,0.091645,0.093377,-0.053212,0.021846,0.027426,0.077997,-0.021348,0.080878,0.0095269,-0.29775,-0.060679,-0.2273,-0.17457,-0.0057983,0.079064,-0.30731,-0.078176,-0.11647,-0.15114,0.045942,0.042931,0.25396,0.047043,0.077161,-0.2081,0.23406,-0.10596,-0.36219,-0.11867,0.050295,-0.048866,0.21014,0.085587,-0.092979,-0.066539,-0.089776,-0.2377,0.17593,0.066979,0.052361,0.36683,0.084221,-0.19924,1,0.042231,-0.0828,-0.20343,0.083997,0.15182,-0.27483,0.16133,-0.024003,-0.19738,0.022314,0.0033014,0.17425,-0.35278,0.15858,0.18973,-0.042705,0.053152,-0.28005,0.15237,0.050474,0.076619,-0.095821
84,0.15738,0.20809,0.30787,0.19002,0.12562,0.24843,0.16481,0.064087,0.26233,0.12135,0.2695,0.19933,0.03476,0.1184,0.17457,0.19599,-0.12591,-0.16202,0.20509,0.37748,-0.13851,0.16297,-0.079066,-0.13356,0.048985,0.06613,-0.044499,0.18067,0.064014,0.16374,0.13701,0.11769,-0.11588,0.21193,-0.04926,0.43621,0.068655,-0.15289,0.0030418,-0.00021272,0.040742,0.10319,-0.17083,0.36587,0.10673,0.013027,0.32783,-0.13234,0.20637,0.025681,-0.1879,0.0065676,-0.00174,0.33704,-0.16026,-0.018981,0.043782,-0.018585,0.1919,-0.12039,-0.15061,0.019598,-0.17774,0.21584,-0.04388,0.074746,0.1865,-0.12723,-0.0616,0.18225,-0.19801,0.12708,0.012179,0.012843,0.1531,0.33322,-0.14789,-0.11943,0.18945,0.23639,-0.054005,0.093659,-0.050001,0.042231,1,-0.16905,-0.22833,0.016941,-0.00079817,-0.12705,0.24936,0.016834,0.11661,-0.11007,0.14918,0.060979,0.11025,0.086341,0.22356,-0.13516,-0.080234,0.080056,0.065248,-0.042513,0.064153,-0.16844
85,-0.096288,0.042825,-0.17381,0.055622,-0.11029,0.071298,0.067011,-0.055837,-0.051205,0.076532,-0.20636,-0.12306,-0.046397,-0.13697,-0.076784,-0.15314,0.050774,0.0044453,-0.17887,-0.22633,-0.011585,-0.45772,-0.16264,-0.042096,0.0012426,-0.094141,-0.16652,-0.18712,-0.010637,-0.010831,-0.06811,-0.058411,0.25843,0.11208,0.063522,-0.15819,-0.12739,0.16019,-0.13012,0.066693,0.11224,-0.0091008,0.1045,0.09047,-0.0047932,-0.14199,-0.19818,-0.1603,0.2657,-0.10423,0.19571,0.28185,-0.092561,0.086757,0.21096,0.12375,-0.00035035,-0.13372,-0.049533,0.21967,0.0077291,-0.065173,0.19767,-0.27651,-0.049374,-0.16093,0.019659,0.2967,-0.11681,-0.15397,-0.0033638,-0.047762,-0.096408,-0.084705,-0.11456,-0.17165,0.092863,-0.10715,-0.018959,0.19887,-0.0046296,0.1894,0.043862,-0.0828,-0.16905,1,-0.055036,-0.17708,-0.31835,0.18687,0.087854,-0.20328,0.08862,0.029387,-0.21147,-0.14704,0.099226,-0.17156,-0.054021,-0.0023234,-0.1652,0.026463,-0.046331,0.11717,0.30211,0.19994
86,0.25405,0.24933,0.33407,0.27552,0.19289,0.17952,0.19927,0.37937,0.11365,0.11212,0.15999,0.25046,0.27888,0.22222,0.26827,0.3549,0.072768,0.28823,0.064453,-0.072888,0.21007,0.26835,0.16997,0.15881,0.16051,0.098299,0.043786,-0.057477,0.14712,-0.26629,-0.21872,-0.1182,-0.15068,-0.0093347,0.077501,-0.21792,-0.070842,-0.12854,-0.22393,0.34581,-0.031522,0.021965,0.17183,-0.36603,-0.014839,-0.055326,-0.13215,0.25328,-0.23173,-0.32339,0.12256,-0.070262,0.10239,0.028532,-0.010514,0.28791,-0.158,-0.04935,-0.051714,-0.031456,0.15167,0.013723,-0.023808,-0.070452,0.24118,0.14465,-0.20932,0.056224,0.084563,0.19206,0.24061,0.073646,0.022443,0.066355,0.087132,0.08427,-0.026946,0.10057,-0.25399,-0.16173,-0.11543,-0.067691,-0.096804,-0.20343,-0.22833,-0.055036,1,-0.12122,0.078335,0.11482,-0.1693,-0.013565,0.21876,0.056746,0.14537,0.17037,0.16481,0.00014834,0.17435,0.16734,-0.1033,0.11095,0.043191,0.072893,-0.21251,-0.023958
87,-0.0070522,-0.098698,-0.092061,-0.095236,-0.070369,-0.12995,-0.12049,-0.032517,-0.020715,-0.1023,-0.09276,-0.060018,-0.1089,-0.0018684,0.048004,-0.056707,0.043437,-0.090992,-0.16275,0.054932,-0.08118,0.064765,0.22566,0.10519,0.14615,-0.16452,-0.0067801,0.17339,-0.1229,0.02006,0.19697,-0.075789,0.1759,-0.16131,0.0020312,0.0032225,-0.21005,0.14699,0.112,0.036246,-0.00143,0.10241,0.21071,-0.058069,0.019213,0.29202,0.21413,-0.096441,-0.17233,0.11891,0.21492,0.20652,0.052949,-0.15787,0.063107,-0.052173,0.11416,-0.22408,-0.10005,-0.1046,0.027456,0.21572,-0.00077962,-0.021595,0.070276,0.20271,-0.00093551,-0.21882,0.077836,0.078004,-0.35012,-0.080052,0.081033,-0.12218,0.24191,-0.044469,-0.014053,-0.22783,0.167,-0.13234,0.32953,0.0097971,-0.13273,0.083997,0.016941,-0.17708,-0.12122,1,0.082722,0.026183,-0.097179,0.3345,0.074075,-0.12469,-0.19785,0.19063,-0.2332,0.020306,0.047397,-0.15149,0.0017659,-0.19275,0.14694,-0.22991,0.028127,-0.049804
88,0.091988,0.034545,0.099939,0.031501,0.11013,0.13763,0.023802,-0.10076,-0.06244,-0.1112,-0.00083817,0.022037,0.053774,-0.062983,-0.072007,0.0003603,0.17488,-0.10489,0.06782,-0.072012,-0.14857,0.2133,0.083398,0.30644,0.091678,0.13435,-0.040338,-0.19226,-0.18426,0.25731,-0.093678,0.16547,0.082766,-0.050303,0.10472,0.034714,-0.035855,-0.072212,-0.081945,-0.017453,-0.19525,0.087668,-0.13751,0.0057047,0.010164,-0.25681,0.029989,-0.068455,-0.019454,0.043192,-0.087756,-0.10001,-0.093935,0.079473,-0.12572,0.11056,-0.069662,-0.17591,-0.095573,-0.2124,0.26922,-0.028148,0.24049,0.19527,0.24233,0.13643,0.23841,-0.098419,-0.1291,0.085901,-0.13432,-0.17592,-0.20086,0.019901,0.17139,0.28734,-0.065451,-0.0392,0.013737,-0.16474,-0.1591,0.013105,-0.2392,0.15182,-0.00079817,-0.31835,0.078335,0.082722,1,-0.20537,-0.14009,0.036927,-0.022513,0.24072,-0.036581,0.0015942,-0.10882,0.1341,0.017643,0.1405,0.12215,-0.20115,0.033037,0.045938,-0.17963,-0.24299
