,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
152,-0.11757,-0.19583,-0.10004,-0.079774,-0.11955,-0.14934,-0.10972,-0.0084592,-0.064529,-0.13643,-0.15808,0.020244,-0.16555,-0.08721,-0.083917,-0.19126,0.051215,-0.068753,-0.14658,-0.097563,-0.08399,-0.093886,-0.16114,0.00035859,-0.12138,-0.08657,-0.24471,-0.1029,-0.038905,0.0010967,-0.10556,-0.0095108,-0.11531,-0.16779,0.015404,-0.044039,-0.19708,-0.17387,-0.085446,-0.12414,-0.15609,-0.2209,-0.15984,-0.019354,-0.043434,-0.15323,-0.090121,-0.1767,-0.029357,-0.11525,-0.20429,-0.21086,-0.09191,-0.10844,0.095081,-0.031469,-0.25117,0.088661,0.053952,-0.056296,-0.10919,0.07466,-0.066443,-0.19881,-0.01549,0.0048522,0.0036348,-0.25372,-0.063587,-0.074048,0.056764,-0.11043,-0.060464,-0.04577,-0.14555,-0.11874,-0.1381,-0.018113,-0.22214,-0.0222,-0.27194,-0.077472,-0.018722,-0.20999,-0.15218,-0.014549,-0.25942,-0.090192,-0.034272,0.018164,0.10793,-0.2787,0.085392,-0.12223,-0.23995,0.20218,0.15266,0.049206,0.12262,-0.13877,0.0035846,0.23841,0.20225,-0.022224,-0.27124,-0.072788,-0.081946,-0.019297,-0.27807,0.17693,-0.21648,0.13187,-0.15816,-0.1381,0.07839,-0.19259,0.068084,0.019409,-0.23265,-0.095472,0.056279,0.43997,0.06209,0.15434,-0.093337,0.042086,-0.11347,-0.20102,-0.26283,0.26451,0.19116,0.11772,-0.054218,0.18074,0.17606,-0.024371,-0.036974,-0.1247,0.2426,0.011897,0.016889,0.18563,0.02008,-0.19125,-0.040609,-0.13969,-0.10448,-0.11043,0.092116,0.26434,0.16339,-0.31952,1,-0.26103,-0.14954,0.31935,0.20041,0.32659,0.18984,-0.33029,-0.01972,-0.29286,0.064721,-0.29335,-0.00033579,0.11469,0.029329,0.063362,0.2363,-0.01975,-0.32774,-0.014066,0.10079,-0.023005,-0.005496,-0.15475,0.049615,-0.11701,0.17914,0.023636,-0.11394,
153,-0.015384,-0.014879,0.06921,-0.056283,-0.083511,-0.0071284,0.053586,0.025396,-0.093226,-0.057986,-0.025712,-0.049704,0.029259,-0.060536,0.00065617,-0.043913,-0.066337,-0.13148,-0.079506,0.027421,-0.0022559,-0.096993,-0.07754,-0.011493,-0.10528,-0.083522,0.045421,-0.10045,0.051375,-0.031209,0.032745,-0.1602,0.014583,-0.022986,-0.013808,-0.091763,0.049986,-0.14756,-0.00032491,-0.0012964,0.012225,0.039017,0.12985,0.062063,-0.054382,0.050083,-0.069658,0.067464,0.12205,-0.04774,0.059001,0.025684,-0.19029,-0.055826,-0.19284,0.053909,-0.038828,-0.15056,-0.24587,-0.28486,-0.019154,-0.1005,-0.28538,0.12707,-0.082632,0.034848,-0.096501,0.092568,0.077584,-0.063468,-0.22405,0.046803,0.054339,0.035433,-0.099759,0.082659,-0.0090151,-0.11577,0.13158,0.094921,0.097308,-0.045032,-0.01423,0.020248,0.0022386,-0.19384,0.20171,-0.070022,-0.11097,-0.10258,0.031135,0.060632,0.11618,-0.15483,0.17743,-0.20001,-0.17055,-0.021021,-0.16793,-0.14672,-0.3551,0.098219,-0.2534,0.086773,0.050193,0.15689,0.13897,-0.15404,-0.063158,-0.25923,0.01146,-0.14594,0.19339,-0.072511,0.34874,0.044068,-0.012388,0.036107,-0.0081248,-0.10146,-0.058279,-0.083938,-0.0045363,-0.16493,-0.0051318,-0.1778,-0.035433,-0.035841,0.021173,0.023472,-0.025209,-0.20376,-0.14392,0.221,-0.06801,-0.011747,-0.014604,-0.25694,-0.09365,-0.14708,0.30893,-0.095425,-0.288,0.24264,-0.03969,0.050448,-0.18377,0.044701,0.069178,0.069125,-0.063373,0.013472,-0.26103,1,-0.15554,-0.15252,-0.37083,-0.21547,-0.26579,-0.037289,0.15269,-0.079519,-0.12278,-0.14524,-0.13116,-0.21369,0.12043,0.31933,-0.22458,0.19869,-0.037593,0.086388,-0.087735,0.06584,0.16056,-0.020165,0.099002,-0.13018,-0.20068,0.19965,0.015866,
154,-0.13464,-0.17058,-0.27349,-0.23093,-0.16711,-0.2345,-0.27638,-0.0472,-0.12068,-0.14317,-0.20794,-0.19181,-0.28244,-0.098029,-0.31208,-0.12574,-0.16963,-0.27972,-0.22074,-0.1248,-0.27316,-0.16251,-0.15148,-0.25487,-0.23834,-0.29114,-0.22636,-0.28828,-0.096359,-0.22818,-0.23949,-0.28367,-0.23353,-0.19668,-0.27858,-0.26839,-0.1033,-0.023412,-0.21552,-0.21205,-0.21872,-0.11307,-0.19131,-0.11103,-0.34698,-0.12616,-0.052668,-0.27926,-0.14741,-0.094369,-0.1222,-0.098779,-0.054014,-0.27215,-0.34176,-0.15161,-0.28368,-0.062859,-0.25765,-0.088841,-0.17205,-0.078517,0.11819,-0.053554,-0.21346,-0.25873,0.045971,-0.1541,0.0064765,0.31582,-0.24443,-0.073376,-0.28418,0.10749,-0.1004,0.066898,-0.26407,-0.060328,-0.084578,-0.18166,0.053426,0.0091006,0.10667,-0.068555,0.16307,-0.11433,0.023155,0.013864,-0.19562,-0.10482,0.17407,-0.28728,-0.10066,-0.042515,0.042742,0.13415,0.059006,0.089379,0.085854,-0.10587,0.094329,-0.12557,0.16459,-0.14599,0.12419,0.091602,-0.32438,-0.059166,0.044952,0.10566,-0.026351,-0.012247,0.13423,0.16051,-0.0013005,-0.0047023,-0.25112,-0.089348,-0.12856,-0.047345,0.036064,-0.1804,0.21173,-0.24294,-0.011163,-0.21902,-0.009171,0.18908,-0.083291,-0.015728,-0.25863,-0.0044554,0.13717,-0.15386,0.1808,0.16315,0.31128,-0.059956,-0.31166,0.19637,-0.31663,0.18314,0.0054046,-0.18073,0.11206,-0.11707,0.1501,0.015289,-0.086123,0.044893,0.086603,0.12693,-0.14954,-0.15554,1,0.021491,-0.08832,0.053366,-0.10459,0.10289,-0.07916,0.15212,-0.014149,0.22757,0.017628,-0.10048,-0.028597,-0.14295,0.022853,-0.3918,-0.13777,-0.092012,0.39573,0.022643,0.015852,0.057905,0.05046,-0.028821,0.10688,-0.1742,0.2204,
155,0.15899,0.10328,0.079374,0.065549,0.26076,0.11071,0.019946,0.1926,0.15915,0.025869,0.19559,0.16655,0.024208,0.14498,0.15017,0.14289,0.14181,0.048387,0.11879,0.14979,0.064176,0.033934,0.084799,0.14311,0.01801,-0.076858,0.091206,0.15401,0.03639,0.12289,0.1118,0.13115,0.26252,-0.039837,0.14039,0.091331,-0.033733,-0.08586,0.1587,0.060119,0.0050042,-0.0089074,0.0083238,0.0016691,0.22723,-0.072243,-0.0050055,0.14735,0.23433,0.11292,0.013678,-0.15507,0.072617,0.15511,-0.14818,0.12975,-0.2818,0.028016,-0.0029145,-0.0084814,-0.029203,-0.061571,0.073856,0.087151,0.054587,0.035135,0.10302,-0.32287,-0.026332,0.1565,-0.030312,-0.070461,-0.036489,-0.14053,0.018989,0.1501,-0.1486,-0.08651,0.25308,0.035697,-0.12281,-0.076346,-0.092873,-0.096449,0.14511,0.013449,-0.19136,0.030815,-0.025828,0.017088,-0.0141,-0.15424,0.020839,-0.16862,-0.1513,-0.10038,0.1878,0.026249,0.059483,0.12724,-0.022694,-0.0013552,-0.012715,-0.27477,-0.16702,-0.035335,-0.074248,0.1235,-0.032654,0.10698,0.0019516,-0.18725,-0.078047,-0.063694,0.19566,0.028709,-0.11713,-0.034021,0.0276,-0.17547,-0.057757,0.19978,0.12587,0.12701,-0.33507,0.12742,-0.0065916,-0.036869,-0.26371,0.0050544,0.054925,-0.071912,-0.14093,-0.097356,-0.07827,0.0097082,0.12512,0.003539,0.11869,0.041601,0.14351,0.25461,0.043438,-0.19846,-0.15945,-0.09706,0.22898,-0.13128,-0.12396,0.16823,0.0073533,0.094503,0.31935,-0.15252,0.021491,1,-0.01125,0.042555,0.088036,-0.010782,-0.30705,0.092259,0.3119,0.19959,-0.081961,-0.10531,0.011475,0.12688,0.14211,-0.18337,0.23328,-0.13859,0.0086517,-0.14149,-0.16116,0.12035,0.13927,0.12259,0.02194,0.10087,-0.13329,
156,0.10687,-0.0093542,0.087949,0.2606,0.11329,0.052645,0.13095,0.059001,0.066759,0.15366,0.17683,0.12342,0.12396,0.040771,0.045673,0.14753,0.1814,0.23051,0.077465,0.067441,0.044789,0.22508,0.065773,0.19317,0.29718,0.17368,0.068186,0.22461,0.10225,0.16358,0.055686,0.28621,0.030167,0.13663,0.069924,0.15303,0.19956,0.18863,-0.015063,0.095671,0.091037,0.18626,0.072621,0.12715,0.17985,-0.073204,0.043181,-0.034345,0.055689,-0.088203,0.11119,0.020809,0.29008,0.19006,0.16545,-0.062891,0.15286,0.028584,-0.079875,0.23598,0.059484,0.04358,0.1011,0.059619,0.028878,-0.0090008,-0.2053,-0.089782,-0.0064439,-0.12275,0.34604,0.00082945,0.2969,-0.19561,0.003126,0.16048,-0.016177,-0.084627,-0.25466,0.15305,0.15081,0.0021966,0.058195,-0.032676,0.070083,0.20316,0.28496,0.0049008,0.049399,0.068988,-0.20029,-0.12189,0.13305,0.10478,-0.16914,0.028483,-0.059482,-0.073227,0.1852,0.10951,-0.0077002,0.19166,-0.014067,-0.091309,-0.15523,-0.083441,0.085393,0.043947,0.14002,0.070624,0.038904,-0.026114,-0.13346,-0.043212,-0.049697,-0.26078,0.12363,-0.039614,0.079086,-0.26804,0.13434,0.048869,0.28282,-0.11124,-0.17846,0.11142,-0.29136,-0.03469,-0.037389,0.069386,0.20505,-0.082756,0.20827,-0.36505,0.13067,0.0025093,0.038743,0.10975,0.082455,0.10335,-0.17515,-0.13966,-0.045018,-0.17075,0.029534,-0.12668,-0.0074684,0.047425,-0.11223,-0.099431,-0.043031,0.0022203,0.20041,-0.37083,-0.08832,-0.01125,1,0.21475,-0.029634,-0.1397,-0.047184,-0.17415,0.17518,-0.071058,-0.15654,0.10506,0.15139,0.046393,0.19215,0.0026723,0.29674,-0.041409,-0.07119,-0.27016,-0.12657,0.030312,0.0085491,-0.034433,-0.014533,-0.15013,0.11697,
157,0.074875,-0.12319,-0.034192,0.024234,-0.073815,-0.16943,-0.076823,-0.039784,-0.054649,-0.20373,-0.13745,0.028245,-0.089461,-0.079815,-0.063888,-0.0038683,0.045042,-0.10743,-0.094499,-0.032991,-0.022297,-0.046699,-0.20226,-0.043872,-0.075602,-0.027103,-0.15895,0.030904,-0.082005,-0.12176,-0.09028,-0.12509,-0.12562,-0.16251,-0.032068,0.021,-0.12518,-0.12603,-0.17505,-0.068217,-0.10297,-0.20078,-0.083572,-0.099591,0.012792,-0.15922,0.0019608,0.00023331,-0.060356,-0.25079,-0.027135,-0.16789,0.023148,0.087535,-0.23635,-0.060908,-0.14537,0.24244,-0.1881,0.073039,-0.17124,0.042886,0.036863,-0.050117,-0.071403,-0.10838,0.1961,-0.024224,0.067402,0.025832,-0.11185,0.13463,-0.015582,-0.041906,-0.15417,-0.12537,0.068404,-0.013677,-0.13461,0.012642,-0.17527,0.0035928,-0.028743,-0.28585,0.058462,-0.03828,0.082087,-0.10293,-0.049143,0.060693,0.045958,-0.024733,0.10284,0.067422,-0.059224,0.37579,-0.018167,0.14612,0.083726,-0.099166,0.10343,0.1421,0.20402,-0.17637,-0.028006,0.14626,0.06093,-0.13315,0.16087,-0.059656,0.0035064,-0.21321,-0.075947,0.0449,-0.086848,-0.10192,0.15703,0.087119,-0.22468,0.25957,-0.086904,0.06678,0.084911,-0.24769,-0.036005,0.059697,-0.06466,0.16743,-0.38516,0.11272,0.18742,0.098087,0.057472,-0.083691,0.23318,0.3184,0.10132,-0.45407,-0.0029354,-0.25059,-0.28515,-0.0021448,-0.059856,-0.046021,-0.048455,-0.20841,0.00091243,-0.069698,-0.064888,-0.0025461,0.0090757,-0.19136,0.32659,-0.21547,0.053366,0.042555,0.21475,1,0.18702,-0.30472,-0.17394,-0.15732,0.017115,-0.1081,0.071764,0.082643,0.18811,-0.27002,0.014148,-0.33421,-0.03509,-0.18006,-0.0052318,-0.13715,0.045394,-0.22266,-0.015404,-0.046379,0.16463,-0.21932,0.23051,
158,-0.14078,-0.12491,-0.10986,-0.071302,-0.090522,-0.15652,-0.086326,-0.068975,-0.096322,-0.044958,-0.058241,-0.10711,-0.14123,-0.089387,-0.16705,0.041023,-0.11133,-0.10638,-0.1881,-0.17164,-0.057189,-0.18636,-0.20328,-0.1814,-0.088344,-0.099974,-0.199,-0.081724,-0.19741,-0.18587,-0.073162,-0.2711,-0.11211,-0.16486,-0.052328,-0.14073,-0.24454,-0.15749,-0.1796,-0.045696,-0.11674,-0.26986,-0.11852,-0.063764,-0.032788,0.067392,-0.16649,-0.24594,-0.19815,-0.2029,-0.021214,-0.17479,-0.096886,-0.038776,0.16076,-0.15797,-0.10749,0.013777,0.13689,0.07945,-0.27897,-0.20291,-0.17,0.021325,-0.27239,-0.12036,-0.22547,-0.1142,-0.082714,0.22696,0.11553,-0.17737,-0.18408,-0.098571,0.096391,-0.050305,-0.070453,0.12171,-0.21597,-0.2495,-0.16673,-0.079829,-0.015982,-0.13934,-0.15503,-0.14516,-0.21718,0.0071055,0.17236,0.17377,-0.20073,0.0060624,-0.093898,0.15531,-0.0093121,0.39858,0.079317,-0.20577,-0.28267,0.12352,0.43611,0.001238,0.18401,-0.07334,-0.17839,-0.17056,-0.062299,-0.35204,0.090394,-0.11913,-0.081407,0.2019,-0.060308,0.23442,-0.20437,0.087601,-0.17487,0.20279,0.012223,0.20365,0.1499,0.10084,0.022756,0.21236,-0.056054,0.13758,0.17638,0.20223,-0.073673,-0.049539,0.12564,0.16981,-0.053258,0.050368,-0.029464,-0.13501,-0.039386,-0.07323,0.01886,0.016519,-0.068531,-0.020657,0.32975,-0.17053,-0.2344,-0.097049,-0.1503,0.024136,0.18415,-0.18111,0.038625,-0.11973,0.18984,-0.26579,-0.10459,0.088036,-0.029634,0.18702,1,0.18218,0.27473,-0.057348,-0.019223,0.11192,0.26699,0.14031,-0.11033,-0.020957,0.075896,-0.18159,0.070058,0.022964,0.19545,-0.17574,-0.12348,-0.20987,-0.1234,0.19025,-0.22605,0.26094,-0.14004,
159,0.065696,0.24684,0.20019,0.084614,0.1826,0.27307,0.051951,0.19751,0.25595,0.19316,0.23292,0.10077,0.14125,0.076313,0.14136,0.25879,0.22397,0.2136,0.13911,0.11531,0.20399,0.18716,0.14727,-0.010175,0.086183,0.19734,0.26968,0.11702,0.11381,0.15382,0.23207,0.12634,0.19916,0.1848,0.080779,0.10833,0.25011,0.14598,0.1727,0.10618,0.24804,0.13466,0.16216,0.16355,0.12891,0.14665,-0.01783,0.17825,0.080286,0.33175,0.24357,0.18074,0.11414,0.17001,0.15763,0.011727,0.094584,0.23477,0.09894,0.079644,0.087861,0.11067,0.097822,0.10217,-0.093477,-0.19065,0.067066,0.18475,-0.23385,0.31239,-0.038769,0.0017102,-0.10115,-0.16853,0.34587,-0.024195,0.094329,-0.098804,0.11992,-0.093143,0.12662,-0.11917,-0.23249,0.24023,-0.15404,0.16809,0.13694,0.10841,0.05946,0.19954,-0.16327,0.087108,-0.064134,0.23369,0.06138,0.021066,-0.0076058,0.079815,0.11318,0.2609,-0.040936,-0.093332,0.04943,0.064115,0.14813,0.078924,0.045293,-0.036876,0.11302,0.02833,0.20892,-0.2333,0.093243,0.11056,-0.33811,0.037143,-0.25718,0.013524,-0.029936,-0.056925,0.19634,-0.17268,0.30432,-0.17177,0.016682,-0.087049,-0.023373,0.22577,0.12257,0.0034078,-0.5775,-0.11279,-0.23653,-0.17189,-0.37596,-0.088034,-0.15266,0.24664,0.12504,0.17128,0.024363,0.1729,0.20287,-0.088853,0.11,0.054279,-0.040901,0.043186,0.045928,-0.056904,0.15407,0.099711,-0.33029,-0.037289,0.10289,-0.010782,-0.1397,-0.30472,0.18218,1,0.17835,0.010494,0.12677,0.093104,0.052695,0.047506,-0.159,-0.063508,0.19648,-0.02404,0.29528,0.1383,0.010328,-0.17824,0.15931,-0.063242,-0.3686,0.070996,0.16529,0.22365,-0.011459,
160,-0.056748,0.062351,0.041806,-0.065851,-0.020239,-0.018577,0.034658,0.14225,0.10691,0.14443,0.0062239,0.11183,0.0051983,-0.011129,-0.068727,-0.012012,-0.10293,0.066586,-0.050654,0.049031,-0.045004,-0.084472,0.0065348,0.00093342,0.0011311,-0.035196,-0.0101,-0.0093318,0.035811,-0.042696,-0.033509,-0.0012043,0.11995,0.1803,0.020277,0.01483,0.03854,0.068884,0.0924,0.04972,0.015862,0.056593,0.00043328,-0.042466,-0.064896,0.11404,0.021861,-0.087404,0.062995,0.039834,0.090804,0.032978,-0.033029,0.094777,0.22952,0.097738,0.075039,-0.060633,0.019583,-0.089338,-0.026626,0.034668,0.082576,-0.090217,-0.28574,-0.094206,-0.16286,0.044403,-0.091339,0.085911,0.14297,-0.2892,0.041605,-0.10236,-0.1101,0.22415,-0.0090518,-0.14866,0.055479,0.017219,0.059274,0.097211,-0.0074848,0.01456,-0.15175,0.03685,0.21271,-0.073291,0.1359,-0.088865,-0.11227,0.12674,-0.026256,-0.0074229,-0.13105,-0.05003,-0.19165,0.11918,-0.091012,-0.22366,-0.11552,0.014155,0.065602,-0.0099847,0.070054,0.079945,0.14412,-0.19129,-0.0056199,-0.13244,0.041213,-0.15527,0.062604,-0.022995,-0.060766,0.0038106,0.093076,0.15025,-0.0076879,0.0037862,0.098057,-0.19461,0.18055,0.0792,0.15976,-0.28156,-0.20981,-0.095297,0.32009,-0.11729,-0.22044,0.081743,-0.14798,0.27643,-0.077607,-0.14118,-0.089999,0.11385,-0.086333,0.034354,-0.010334,-0.1887,-0.11413,-0.0511,-0.052787,0.23367,-0.1532,0.064173,0.36949,0.10733,0.071467,0.14263,-0.01972,0.15269,-0.07916,-0.30705,-0.047184,-0.17394,0.27473,0.17835,1,-0.22556,-0.10892,-0.16169,0.024921,0.031111,-0.015496,0.010367,-0.14815,0.13649,-0.11222,-0.018551,0.16179,-0.13092,0.11638,-0.44901,-0.082302,0.0030294,-0.032096,0.28092,0.14622,
161,-0.00064754,0.04469,0.034671,0.0050572,0.096526,0.0447,-0.080433,-0.061014,-0.016956,-0.024118,0.016303,-0.014755,-0.016936,-0.068036,-0.018062,0.012685,0.019115,-0.040112,-0.10573,0.14087,0.0061702,-0.034447,0.066634,0.037273,-0.069899,-0.036556,-0.040194,0.029356,0.01627,-0.043869,0.041083,-0.042933,-0.039406,-0.074307,0.051152,-0.13051,-0.071478,0.06871,0.088039,0.033413,0.069215,0.006301,-0.00030137,-0.034027,-0.064853,0.058094,0.054215,-0.037581,-0.037461,-0.052622,-0.052055,-0.10537,-0.022142,-0.1056,-0.020886,-0.23493,-0.089686,-0.20819,0.15367,0.012907,0.29632,0.030141,-0.0097518,0.17832,0.35856,0.031272,0.082959,-0.15425,-0.11626,0.093589,-0.22643,0.051796,-0.048721,0.28807,0.13413,-0.11482,-0.1771,-0.039761,0.30715,0.029656,-0.056478,0.28659,0.13777,0.11165,0.14194,0.062419,0.080393,0.0048678,0.0089353,-0.025273,0.064626,0.15193,-0.13257,0.082653,0.19671,-0.23893,0.19113,-0.25251,-0.12243,-0.14966,0.14648,-0.16324,-0.24591,-0.10499,0.010315,0.0689,-0.17267,-0.025668,0.04325,0.10538,-0.11284,-0.00040722,0.031443,0.085917,0.13837,0.16761,0.047285,-0.25365,-0.1571,0.068889,-0.13286,-0.28192,0.13013,0.066408,-0.078015,-0.077764,0.26677,0.1131,0.057632,-0.19829,0.037091,-0.10348,0.081484,-0.26439,0.059097,0.050416,0.1007,-0.057583,-0.054777,-0.064862,0.19869,-0.15812,0.098885,0.15749,-0.008412,0.10906,0.29233,0.079679,0.078689,-0.057934,-0.075607,0.05309,-0.29286,-0.079519,0.15212,0.092259,-0.17415,-0.15732,-0.057348,0.010494,-0.22556,1,-0.21871,0.31437,0.05766,-0.16887,-0.066499,0.092418,0.029069,-0.060603,-0.093534,-0.046804,0.3592,0.27265,-0.051921,0.41625,-0.03342,0.19639,-0.28297,-0.10929,-0.18912,
162,0.13566,0.16137,0.27488,0.15384,0.26628,0.15497,0.13119,0.21048,0.16882,0.19728,0.2439,0.12313,0.21475,0.19211,0.19438,0.18276,0.29138,0.23336,0.2638,0.14842,0.10661,0.2031,0.11627,0.18877,0.17229,0.12544,0.35407,0.29602,0.04584,0.18343,0.12998,0.23829,0.25013,0.23997,0.26019,0.2565,0.15165,0.14231,0.21247,0.20038,-0.00098454,0.092713,0.16282,0.20225,0.15815,0.0098303,0.24835,0.11547,0.1438,0.2048,0.22218,0.10192,0.18802,0.32833,0.1453,0.24472,0.050994,0.22229,-0.10283,0.25898,0.010689,-0.015639,0.16718,0.082245,-0.0094603,-0.1231,-0.069752,0.060831,0.22738,-0.11585,0.28106,-0.062582,0.1723,-0.32395,0.21184,0.29988,0.12235,-0.13983,0.035723,0.27353,0.12861,-0.13876,0.17288,0.20273,0.037285,0.22651,-0.039679,0.17759,-0.04562,-0.035216,-0.051244,0.022254,0.072332,0.044411,-0.12324,0.073086,0.16418,-0.024478,-0.030414,0.29563,0.10312,0.00024019,-0.083223,0.18738,-0.078407,0.0024619,0.33006,0.16492,-0.11068,0.22029,0.089124,-0.37309,-0.067152,0.044373,-0.2787,-0.13387,-0.32571,0.10351,-0.0028098,0.024094,0.23927,0.16819,0.054636,-0.24519,-0.066358,0.33792,-0.24514,0.12912,0.017616,0.15128,-0.0050092,0.030116,-0.021058,-0.032852,-0.041579,0.12514,-0.097537,0.13401,-0.162,0.18827,0.05103,0.090834,-0.059408,-0.26113,-0.054963,0.020254,0.048597,-0.017068,-0.029118,0.13937,-0.051162,-0.14369,0.064721,-0.12278,-0.014149,0.3119,0.17518,0.017115,-0.019223,0.12677,-0.10892,-0.21871,1,0.13897,-0.15601,0.034985,0.012355,0.1493,0.039753,0.093582,0.21645,-0.12468,0.18477,-0.31967,-0.23072,-0.06834,0.00013607,0.016653,0.19594,0.17771,-0.0059952,
163,-0.13776,0.021214,-0.13547,0.025157,-0.038901,-0.093938,-0.1238,-0.026901,-0.11315,-0.045353,-0.021578,-0.089687,-0.056868,-0.079281,-0.032172,0.072021,-0.12841,-0.16593,-0.12383,-0.13536,-0.037749,-0.080758,-0.11358,-0.097891,-0.042111,-0.17099,-0.10351,0.018251,-0.18245,-0.13865,-0.11821,-0.11221,-0.044464,-0.16268,-0.013826,-0.12148,-0.070285,0.016289,-0.086245,-0.11307,-0.17396,-0.098614,0.044542,-0.11224,-0.0621,-0.071103,0.048406,-0.053678,-0.20266,-0.047246,0.012531,-0.13899,0.0012978,0.17578,-0.072092,-0.025355,-0.042423,0.039546,-0.0035613,-0.036113,-0.094199,-0.10078,-0.1161,-0.00055309,0.039795,0.22684,0.009019,-0.020568,-0.11355,0.14551,0.1503,0.01239,-0.13513,0.14247,0.094442,0.23416,-0.17566,-0.051932,0.093747,-0.070043,0.20579,0.0036618,0.31368,-0.088191,-0.048851,0.22794,-0.20981,-0.030265,-0.18105,0.064042,0.16737,-0.031215,-0.34812,0.1364,0.13632,-0.046593,0.19281,-0.28334,-0.16248,0.13577,0.078055,-0.42553,-0.18434,-0.099143,0.080219,0.0014621,0.2167,-0.1156,0.0067698,-0.069995,-0.0317,0.15348,-0.068968,0.19752,0.19838,0.14852,-0.36998,-0.24953,0.15903,-0.14262,-0.00063149,-0.077654,0.0011424,0.011368,-0.27733,-0.003618,0.11563,0.33849,0.054973,-0.030248,-0.053866,0.0073162,0.17206,-0.24862,-0.12138,-0.049324,0.12191,0.18705,-0.20632,-0.10102,0.04536,-0.18752,0.1882,-0.40058,-0.25535,0.052475,-0.06465,-0.1054,-0.050436,-0.1875,-0.066679,-0.011292,-0.29335,-0.14524,0.22757,0.19959,-0.071058,-0.1081,0.11192,0.093104,-0.16169,0.31437,0.13897,1,0.056843,-0.22676,-0.061988,0.091203,-0.089627,-0.079041,0.050659,0.0042297,0.11281,0.089047,-0.031192,0.013709,0.11504,0.13385,-0.14119,-0.052235,0.13742,
164,-0.05606,-0.0034782,-0.0085216,-0.11521,0.019506,0.043467,0.034639,-0.0024737,-0.096849,-0.0036177,0.038006,-0.086958,-0.092057,-0.026889,-0.011486,0.1135,-0.18331,-0.042561,-0.02397,-0.039082,0.069514,-0.11453,-0.0095516,-0.13357,-0.0032508,0.090906,-0.0088626,-0.084479,-0.045658,-0.075267,-0.04445,-0.1263,-0.0098048,-0.057451,0.015497,0.011546,0.0099701,-0.0951,-0.052515,0.0095421,-0.055865,-0.081146,-0.21861,-0.046196,0.092238,0.19195,-0.10467,0.10633,-0.17558,-0.069638,0.057557,0.038313,-0.21319,0.043717,-0.044239,-0.11663,0.011141,0.13789,-0.17398,-0.18401,-0.0098769,0.10771,-0.25495,0.098113,-0.14542,-0.021382,0.017659,-0.014912,-0.10401,0.12794,-0.16689,0.24385,-0.085427,0.081924,-0.01649,-0.06684,0.25806,0.067328,0.036227,0.042867,-0.055603,-0.15754,0.035348,-0.19648,0.048295,-0.0047212,-0.20284,0.15194,-0.079179,-0.24852,0.33405,0.081877,0.07817,-0.07703,-0.22852,0.022265,-0.086928,-0.061525,-0.029311,0.018877,-0.089629,-0.0063246,0.13337,0.28492,-0.02569,-0.23372,-0.12736,-0.308,-0.026932,-0.078538,0.088012,-0.01713,-0.10507,0.047804,-0.19349,0.35135,0.17357,0.0052314,-0.11084,0.068287,-0.17632,-0.19684,0.012944,0.19409,-0.040245,-0.25045,0.11814,-0.17428,-0.30161,-0.081243,-0.075691,0.14997,-0.18808,0.017648,-0.15548,-0.10621,0.036788,0.019566,-0.022003,-0.0043543,-0.086938,-0.067467,0.2795,-0.02087,-0.040876,0.11516,-0.05951,-0.13623,0.32627,-0.078389,0.43893,-0.03228,-0.00033579,-0.13116,0.017628,-0.081961,-0.15654,0.071764,0.26699,0.052695,0.024921,0.05766,-0.15601,0.056843,1,0.10522,0.16079,-0.049058,-0.092195,-0.0057164,-0.23029,0.32303,0.079418,0.024518,0.1302,-0.13078,-0.11146,0.0693,-0.051161,-0.19276,0.12938,
