,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
48,0.65616,0.7045,0.69061,0.67345,0.58943,0.67343,0.66321,0.68408,0.61951,0.49067,0.66119,0.69338,0.75804,0.58242,0.66758,0.69756,0.74611,0.76911,0.66019,0.60462,0.72579,0.76271,0.70453,0.70643,0.63984,0.61564,0.56965,0.62684,0.73353,0.67439,0.6561,0.61514,0.57187,0.54279,0.6615,0.65347,0.62203,0.65056,0.53615,0.45294,0.68101,0.76588,0.46926,0.51624,0.67542,0.69511,0.34894,0.50109,1,0.287,0.51,0.59716,0.65038,0.25496,0.26889,0.45135,0.28343,0.37547,0.29602,0.48082,0.18196,0.30687,0.33796,0.17496,0.13122,0.17316,0.22438,0.32175,0.16527,0.16656,0.24537,0.34899,0.029646,0.14097,0.069279,0.24238,0.23658,0.15866,0.16714,0.39612,0.16008,0.22672,0.19627,0.19442,-0.21354,0.28301,0.25568,0.35638,0.25961,-0.0060496,-0.067262,-0.014725,0.016263,0.12991,0.050822,0.18009,-0.15142,-0.086505,-0.033137,0.17162,0.29647,0.084011,0.076191,0.28213,-0.21486,0.17629,0.20223,-0.0055235,0.093213,0.056345,-0.27634,0.0084042,0.0035796,0.056037,-0.30781,0.046905,-0.14075,-0.01615,-0.23412,-0.018659,0.26258,0.11603,0.27113,-0.054751,0.048463,-0.12916,0.26725,-0.063284,-0.054626,-0.017691,0.25104,-0.046239,-0.060529,0.002616,0.055842,0.11396,-0.02356
49,0.49552,0.55372,0.49129,0.41788,0.36348,0.51282,0.41055,0.52098,0.34654,0.54463,0.47416,0.53636,0.51345,0.4705,0.43626,0.52235,0.45077,0.49323,0.50353,0.38746,0.43855,0.38704,0.43424,0.49798,0.5164,0.37383,0.35104,0.51709,0.47108,0.53775,0.28125,0.33014,0.39615,0.43923,0.57996,0.40032,0.51023,0.43117,0.38613,0.44016,0.26248,0.23347,0.30594,0.49076,0.27453,0.41987,0.30853,0.42766,0.287,1,0.42068,0.38781,0.18807,0.18698,0.12628,0.24686,0.25219,0.31898,0.33443,0.27337,0.097151,0.11122,-0.17752,0.26548,0.2908,0.20943,0.061377,0.26051,0.31201,0.080918,0.48619,0.029024,0.23657,0.17618,-0.075231,-0.044671,0.25295,0.14229,0.18369,0.13379,-0.091355,0.082253,0.29123,0.086971,0.11269,-0.23774,0.10588,0.22518,-0.050525,-0.18706,-0.012489,0.34534,-0.0675,-0.045137,-0.20883,0.063214,0.17356,0.066395,-0.085549,0.096199,0.34236,-0.083592,0.052716,0.12065,-0.17436,-0.0295,-0.026158,-0.037138,0.040583,-0.037056,0.042539,-0.07499,-0.16795,-0.060237,0.16642,0.18917,-0.051591,0.019773,-0.26248,-0.067723,0.22073,0.039045,0.018088,0.045023,-0.0037963,0.23127,0.26157,0.14806,-0.13929,0.31661,0.033782,0.34034,-0.067836,-0.022576,0.0039585,0.34711,0.10409
50,0.61645,0.71797,0.65206,0.61577,0.58803,0.6791,0.6186,0.60319,0.65872,0.56614,0.63865,0.65701,0.59717,0.58097,0.58568,0.58816,0.70488,0.66461,0.66314,0.62082,0.63041,0.586,0.70432,0.65313,0.64136,0.58051,0.46882,0.61931,0.67348,0.61931,0.62262,0.53199,0.59706,0.66544,0.53541,0.63069,0.54251,0.62767,0.46364,0.44308,0.5345,0.55155,0.45215,0.51445,0.52307,0.41443,0.28717,0.56357,0.51,0.42068,1,0.36341,0.52966,0.29115,0.20182,0.53824,0.28362,0.32584,0.47344,0.62652,0.16877,0.30815,0.16174,0.23714,0.32764,0.10698,0.23589,0.2599,0.26963,0.13712,0.33126,0.050876,0.10786,0.11714,0.00037336,0.12336,0.23767,0.30301,0.10867,0.33148,0.13359,0.26689,0.15375,0.18056,-0.23287,0.10296,-0.016164,0.19067,-0.080354,0.12829,0.064122,-0.1065,0.092833,0.13496,0.022681,0.040382,-0.14984,0.01471,0.010016,0.22354,0.31356,0.01696,-0.055178,0.14267,-0.038447,0.33343,0.30442,-0.079398,-0.012825,0.041787,-0.12679,-0.1098,-0.24782,-0.10645,-0.42875,0.21915,-0.16008,-0.14297,-0.25265,-0.071178,0.14074,0.27501,0.27994,0.085506,0.025297,0.018428,0.19041,0.11754,-0.10776,0.16473,-0.013446,0.0064325,-0.11058,-0.0024445,0.11735,0.067383,0.12477
51,0.60012,0.57973,0.63343,0.57581,0.53203,0.53558,0.53462,0.56012,0.6047,0.61098,0.53401,0.58307,0.66679,0.56493,0.4611,0.60099,0.58974,0.61345,0.62573,0.47329,0.58664,0.57435,0.59548,0.55399,0.51381,0.5373,0.53166,0.56513,0.54699,0.66908,0.43241,0.44238,0.45846,0.54436,0.61461,0.50114,0.70303,0.42928,0.3905,0.53008,0.43812,0.54302,0.48212,0.45349,0.48316,0.59062,0.34328,0.30031,0.59716,0.38781,0.36341,1,0.49553,0.35315,0.040832,0.38152,0.27535,0.41691,0.41187,0.37352,0.19319,0.20513,0.18405,0.45792,0.067838,0.18811,-0.0086264,0.34179,0.31059,0.15972,0.48428,0.3719,-0.22456,0.18272,0.05715,-0.075591,0.26149,0.11598,0.25652,0.20793,0.18165,0.10701,0.11106,0.16444,-0.082099,0.17587,0.11909,0.32167,0.046409,0.005187,-0.14246,0.11124,-0.086867,-0.03208,-0.0076522,0.15728,-0.067293,0.055492,0.047859,-0.019921,0.19803,0.038057,-0.055184,0.24327,-0.24315,0.077094,0.07663,-0.062049,0.038176,0.06239,0.077187,0.2066,0.056593,-0.016653,-0.19665,0.23631,-0.088542,0.073829,-0.15284,-0.045193,0.22763,0.1791,-0.027321,0.23845,-0.0099879,-0.092626,0.37621,-0.061484,0.0012576,0.038524,0.19851,0.11654,-0.027031,-0.082606,0.10858,0.13202,-0.22765
52,0.57326,0.61061,0.60564,0.5396,0.54709,0.5073,0.553,0.56236,0.56226,0.38237,0.55915,0.55713,0.58181,0.41583,0.52606,0.56231,0.62919,0.57755,0.48572,0.50843,0.63738,0.65429,0.5103,0.62341,0.49073,0.53086,0.46415,0.57218,0.57214,0.57362,0.48513,0.39269,0.42831,0.49394,0.49263,0.68684,0.48909,0.41464,0.45128,0.457,0.50357,0.63806,0.3438,0.28716,0.52003,0.38861,0.37106,0.3462,0.65038,0.18807,0.52966,0.49553,1,0.25702,0.14401,0.3204,0.32949,0.28442,0.46447,0.33923,0.075403,0.22315,0.39539,0.17793,0.30325,0.25754,0.082779,0.55282,0.1707,0.15128,0.25952,0.08893,-0.12138,0.16853,0.20413,0.016863,0.05979,-0.0046882,0.13869,0.19562,0.109,0.17834,0.16238,-0.046374,-0.00059192,0.121,-0.015936,0.2182,0.11028,0.04125,-0.24199,0.028772,0.15514,0.067887,0.16976,0.089257,-0.28766,-0.13007,-0.083267,0.32493,0.19042,0.11259,-0.036139,0.2089,-0.35556,0.080141,0.24099,-0.043357,0.052453,0.060517,-0.21284,0.106,0.016483,-0.037399,-0.23211,0.10852,-0.09796,-0.063372,-0.16616,-0.037927,0.24203,0.056259,0.30816,-0.024774,0.012867,-0.12912,0.31861,-0.13664,-0.014392,0.19256,0.20017,-0.00087849,0.1236,-0.19497,0.1082,-0.11034,-0.048659
53,0.54707,0.50881,0.49629,0.49249,0.55392,0.47267,0.51922,0.50669,0.65575,0.53358,0.51237,0.41722,0.55368,0.44304,0.51135,0.4347,0.49617,0.50157,0.43788,0.51328,0.47088,0.44669,0.4058,0.43437,0.5584,0.57219,0.62133,0.55829,0.4059,0.58392,0.39601,0.41271,0.36956,0.46452,0.4716,0.34335,0.50173,0.30559,0.55639,0.45489,0.47547,0.22311,0.48621,0.31433,0.37493,0.25229,0.36781,0.49912,0.25496,0.18698,0.29115,0.35315,0.25702,1,0.2115,0.42302,0.065331,0.4006,0.28673,0.20487,0.25159,0.30841,0.20864,0.29001,0.1368,-0.034253,0.083066,0.40543,0.42059,0.092174,0.062881,0.3127,-0.25082,-0.054201,0.086838,-0.10892,0.29925,0.19706,-0.050435,0.27037,0.040888,0.27328,0.12963,0.061403,0.042115,0.116,0.10102,0.18193,-0.16353,0.044747,0.02321,0.24963,0.064765,-0.058101,-0.23985,0.11417,-0.025976,0.28546,-0.084957,0.19562,0.14896,0.057987,-0.031909,0.0093362,0.10311,0.12321,0.10885,0.079728,-0.026508,-0.024333,-0.083458,-0.09421,0.056665,-0.14652,-0.24593,0.088318,0.088761,0.21906,-0.054804,-0.089971,0.0002941,0.14881,0.16532,0.039941,0.077399,-0.1057,0.16806,-0.039104,0.014345,0.046538,0.072158,0.24668,0.13469,0.10115,0.10097,0.040532,-0.19076
54,0.2458,0.21743,0.24793,0.28685,0.28692,0.28789,0.307,0.33065,0.30138,0.284,0.21868,0.27235,0.20107,0.23971,0.29363,0.20859,0.22216,0.36812,0.25036,0.17209,0.37283,0.28167,0.14137,0.27873,0.4166,0.21068,0.30327,0.20735,0.32601,0.28882,0.28843,0.30331,0.20049,0.21757,0.31314,0.13792,0.21044,0.3326,0.096895,0.19877,0.25993,0.2119,0.20837,0.28505,0.48556,0.031125,0.28336,0.29867,0.26889,0.12628,0.20182,0.040832,0.14401,0.2115,1,0.23511,0.096792,0.05921,0.32751,0.35829,-0.09398,-0.032008,0.069372,-0.08339,0.21503,0.027778,-0.033024,-0.096788,0.16256,0.10239,0.07704,-0.04148,-0.031779,-0.18447,0.11757,0.21082,-0.14137,0.041367,0.12835,0.2201,0.097949,-0.14056,0.1899,0.0099824,0.054854,0.14561,0.080637,0.076726,-0.35671,-0.049695,0.083009,0.067408,0.23305,-0.09204,-0.028532,0.082727,-0.15394,0.054768,0.17925,0.10128,-0.020012,0.049321,0.13375,0.052404,0.029753,0.18948,0.36324,-0.049345,-0.011704,-0.061393,-0.12459,-0.21002,0.061464,-0.040055,-0.028582,-0.19183,0.083446,-0.10383,0.21563,0.25343,0.2452,0.15549,0.26104,-0.17218,0.15013,0.016255,0.29115,-0.091215,0.12409,-0.21406,0.051531,-0.04822,0.27386,0.41179,0.091349,-0.048752,-0.022102
55,0.57808,0.62912,0.50821,0.52638,0.54986,0.50283,0.6128,0.56991,0.57317,0.51819,0.55043,0.63743,0.49442,0.37646,0.46819,0.58036,0.59455,0.55274,0.61438,0.51271,0.49763,0.49849,0.57686,0.54246,0.56609,0.56512,0.53816,0.51554,0.5377,0.59817,0.57704,0.59343,0.3248,0.51273,0.5025,0.43839,0.62802,0.45658,0.42051,0.35122,0.45596,0.33363,0.34731,0.39507,0.58857,0.57423,0.27922,0.33306,0.45135,0.24686,0.53824,0.38152,0.3204,0.42302,0.23511,1,0.083057,0.34157,0.047696,0.47281,0.23231,0.3658,0.20098,0.27504,0.30194,0.054236,0.20716,0.31033,0.34505,0.33746,0.33337,0.1979,0.016104,0.038831,0.13015,0.025303,0.33949,0.1256,-0.049642,0.42399,0.2488,0.30765,0.017447,0.28618,-0.15644,0.14656,0.034914,0.23527,-0.053384,0.14014,0.14584,0.050273,0.055136,0.091355,-0.25034,0.074579,-0.064297,-0.10474,0.071239,0.026303,0.31404,0.073325,0.089479,0.02642,-0.071394,0.23189,0.087201,0.054783,0.1001,0.20164,-0.28576,0.030323,-0.042126,0.11898,-0.24388,0.32101,-0.10197,0.02837,-0.15894,-0.16271,0.20718,0.064486,0.23765,0.036668,0.23967,-0.022661,0.15853,-0.13148,-0.18704,0.061558,0.14401,-0.2531,-0.050704,0.034598,-0.025785,-0.030987,-0.032741
56,0.46356,0.34183,0.45452,0.38596,0.4218,0.44147,0.43581,0.41966,0.34089,0.44595,0.44609,0.41819,0.34155,0.4471,0.40142,0.43862,0.42788,0.46453,0.32356,0.49563,0.43669,0.42839,0.35565,0.34109,0.35204,0.29242,0.24293,0.38577,0.40008,0.44338,0.45797,0.37736,0.42633,0.28188,0.35443,0.4431,0.41625,0.31145,0.29133,0.37844,0.16112,0.38252,0.26269,0.2847,0.33451,0.32079,0.32582,0.34527,0.28343,0.25219,0.28362,0.27535,0.32949,0.065331,0.096792,0.083057,1,0.27744,0.31527,0.22396,0.11308,0.27841,0.15624,0.11532,0.16905,0.38346,0.43447,0.08832,-0.04435,0.22957,0.2913,0.096755,0.21744,-0.014861,0.14599,0.05394,-0.14973,0.11075,0.36295,0.068646,0.29562,-0.15053,0.1838,-0.16293,0.094188,0.24751,0.091375,-0.00054321,0.21892,0.033886,-0.13405,0.20502,-0.042191,-0.00013415,0.3669,-0.2898,0.095212,0.16995,-0.031689,0.032835,0.35145,0.16932,0.18662,0.1633,-0.15499,-0.072981,0.23528,-0.04403,-0.3061,-0.16209,-0.292,0.079632,-0.14903,0.053959,-0.19397,0.22562,-0.15325,0.059354,0.087019,0.17367,0.023103,0.4325,0.26812,-0.032453,-0.03635,-0.17788,0.16323,-0.033984,0.040735,-0.28451,-0.038812,-0.048811,-0.0081246,-0.1145,0.22762,0.12202,0.34171
57,0.67444,0.62215,0.5531,0.64147,0.47273,0.45917,0.64153,0.56952,0.58269,0.66107,0.59466,0.61775,0.62767,0.59158,0.53896,0.65397,0.53768,0.5699,0.53035,0.67505,0.51242,0.46785,0.56324,0.51181,0.55409,0.61192,0.47451,0.61334,0.59633,0.56959,0.57765,0.49265,0.52949,0.46679,0.46415,0.4254,0.60072,0.59772,0.40063,0.41417,0.44252,0.34613,0.4653,0.54624,0.41833,0.4628,0.31647,0.43293,0.37547,0.31898,0.32584,0.41691,0.28442,0.4006,0.05921,0.34157,0.27744,1,0.23756,0.39665,0.28038,0.40854,0.086621,0.33202,0.32174,0.36979,0.17266,0.28874,0.22407,0.25424,0.32538,0.26831,-0.0029449,0.16459,0.084464,-0.089982,0.40415,0.14463,0.10392,-0.008553,0.28191,0.062956,0.15567,0.22991,0.065295,0.26475,0.11065,0.082681,0.1915,0.10168,0.060159,0.20922,0.21547,0.031215,-0.066884,-0.046549,-0.13418,0.098859,0.054737,0.1303,0.11686,-0.095814,-0.10738,-0.11568,-0.044147,0.13899,0.19534,0.11173,-0.10569,0.076983,-0.26375,-0.06295,-0.15866,-0.16315,-0.13886,0.18775,0.0073802,0.23824,-0.055348,-0.11314,0.18818,0.16264,0.38659,0.18785,-0.033577,-0.0014546,0.27797,0.14759,-0.03856,0.049752,0.11626,-0.0029248,-0.10256,0.15092,0.17593,0.078565,-0.18743
58,0.39988,0.41533,0.49572,0.42058,0.41221,0.43831,0.35476,0.39302,0.48876,0.44233,0.41317,0.44425,0.41604,0.3373,0.424,0.36644,0.48895,0.46669,0.47047,0.31465,0.40401,0.49029,0.26738,0.43841,0.47317,0.51588,0.3307,0.41175,0.4952,0.40444,0.30117,0.37157,0.3436,0.45408,0.45929,0.30248,0.4157,0.39425,0.11123,0.38794,0.30213,0.41348,0.57066,0.33763,0.40315,0.15182,0.28864,0.3827,0.29602,0.33443,0.47344,0.41187,0.46447,0.28673,0.32751,0.047696,0.31527,0.23756,1,0.38555,-0.019759,0.0029642,0.077389,0.26246,0.021086,0.25018,-0.026617,0.17404,0.19854,-0.13499,0.21566,0.0088356,-0.23775,0.15449,0.19371,-0.036146,0.11683,0.095832,0.28734,0.26593,0.018818,0.11217,0.24738,0.16482,-0.017768,0.14538,-0.019103,0.085866,-0.064654,-0.039757,-0.13788,0.10355,0.058681,-0.21256,0.21113,0.064417,-0.056721,0.10561,-0.16385,0.16746,-0.079217,0.05288,-0.0098407,0.11034,-0.29071,0.46756,0.2382,-0.06815,0.0097194,-0.12268,-0.15754,-0.082605,-0.036661,-0.2054,-0.24069,-0.039138,0.25347,-0.15538,-0.22715,-0.080153,0.18314,0.065062,0.13828,0.13076,-0.20176,0.069033,0.056291,0.12519,0.0046324,0.10656,-0.13469,0.25425,0.17042,0.095618,0.10526,-0.051832,-0.11023
59,0.65503,0.55561,0.57111,0.62628,0.55569,0.57495,0.63146,0.53567,0.55298,0.51823,0.55595,0.54137,0.46404,0.57065,0.5382,0.59582,0.61934,0.6557,0.62283,0.54872,0.5297,0.49106,0.58477,0.66414,0.56275,0.44433,0.55278,0.51473,0.60759,0.50418,0.54719,0.45832,0.61879,0.70553,0.33406,0.37173,0.50613,0.53934,0.42197,0.38694,0.46385,0.46693,0.44614,0.45601,0.54444,0.39435,0.23128,0.48989,0.48082,0.27337,0.62652,0.37352,0.33923,0.20487,0.35829,0.47281,0.22396,0.39665,0.38555,1,0.16053,0.16852,0.064057,0.33932,0.27125,0.13069,0.15655,0.019555,0.18805,0.27414,0.18537,0.19222,-0.050354,0.091502,0.14867,0.11355,0.18219,0.12821,0.19081,0.26715,0.08089,0.10375,0.18344,0.11241,-0.053329,0.3132,0.20838,0.27311,-0.15554,0.17549,0.053514,-0.080112,0.11486,0.17497,0.15077,0.044843,-0.00030217,-0.075552,0.14828,-0.14184,0.23602,-0.065158,0.068592,-0.030405,0.030801,0.27485,0.25837,0.20205,-0.0092771,0.11792,-0.21249,-0.26808,-0.13895,0.051426,-0.27219,0.11261,-0.16974,-0.10015,0.02901,-0.02231,0.23904,0.049602,0.16497,0.26142,-0.22271,0.0072514,0.042657,0.2325,-0.063952,-0.14344,0.040402,-0.033834,0.012307,0.24826,0.27632,-0.1205,-0.036946
60,0.29853,0.21606,0.24737,0.34416,0.39709,0.19183,0.34895,0.31453,0.37643,0.29766,0.21057,0.28848,0.39342,0.23005,0.29685,0.34059,0.36267,0.23572,0.19113,0.28759,0.34482,0.25891,0.2284,0.25114,0.20266,0.23301,0.34796,0.35252,0.31927,0.27969,0.30646,0.12066,0.26803,0.17137,0.22743,0.16954,0.23485,0.25991,0.21175,0.26816,0.19725,0.25498,0.13568,0.18773,0.24401,0.34012,0.40446,0.23884,0.18196,0.097151,0.16877,0.19319,0.075403,0.25159,-0.09398,0.23231,0.11308,0.28038,-0.019759,0.16053,1,0.10261,0.0035939,0.32265,0.095839,-0.073085,0.25478,0.17639,0.26121,0.13797,0.17609,-0.0094652,0.12895,0.14783,0.016303,0.0086631,0.23475,0.23793,0.24368,0.12866,-0.061793,0.15205,-0.33682,0.092229,-0.15003,-0.047147,0.1336,-0.11397,-0.071699,0.1127,0.24193,-0.022774,-0.00208,-0.077311,-0.28456,-0.033438,-0.094722,0.17977,-0.0080846,0.091127,0.03677,0.067052,-0.33314,-0.094219,0.0029253,0.009559,0.17545,-0.041541,0.19651,0.13169,0.082093,0.22738,-0.024141,-0.28371,-0.041687,0.14773,0.30032,0.32439,0.14003,-0.31645,0.11335,-0.0053926,0.17171,-0.072641,0.023421,-0.33035,-0.083672,-0.0076614,-0.092624,-0.090255,0.013156,0.11086,-0.14929,-0.14848,0.12396,0.16949,-0.088689
61,0.42963,0.43879,0.37483,0.29967,0.28634,0.31432,0.41431,0.34267,0.30414,0.35785,0.4542,0.42473,0.36362,0.48575,0.32761,0.41594,0.39058,0.37125,0.3205,0.38737,0.26264,0.25736,0.32545,0.22363,0.3478,0.43886,0.26176,0.35607,0.33979,0.3851,0.34684,0.28549,0.38504,0.23739,0.2875,0.28152,0.45443,0.32545,0.30501,0.34775,0.11337,0.23152,0.25435,0.33135,0.19603,0.27321,0.20597,0.25785,0.30687,0.11122,0.30815,0.20513,0.22315,0.30841,-0.032008,0.3658,0.27841,0.40854,0.0029642,0.16852,0.10261,1,0.3046,-0.0045589,0.24414,0.045556,0.24619,0.20099,0.11624,0.18924,0.017559,0.19006,0.067648,0.1478,0.1378,0.1763,0.38866,-0.10543,0.019722,0.13356,0.12004,0.20496,0.12283,0.15556,0.016377,0.4088,0.10537,0.036839,-0.029347,-0.025043,0.18952,0.061603,0.040318,-0.080851,-0.092351,0.12795,0.049549,0.10576,-0.2324,0.15356,0.26235,-0.01386,0.11741,0.011948,0.15231,-0.071431,0.33338,0.2236,-0.10041,0.0038985,-0.14642,-0.1725,0.062825,0.073434,-0.32488,0.15415,-0.07536,-0.12337,-0.066075,0.1094,0.018006,0.28239,0.081614,0.0943,0.078539,-0.071772,0.030623,0.0067088,0.070649,0.18789,0.33947,-0.19944,-0.2324,0.12832,0.075195,-0.067563,-0.098911
62,0.3101,0.32086,0.25127,0.34879,0.37311,0.34664,0.38029,0.35766,0.3976,0.23594,0.37267,0.32603,0.34143,0.25348,0.28911,0.3193,0.32629,0.29946,0.25011,0.34668,0.28583,0.39644,0.29476,0.2468,0.21367,0.32631,0.21442,0.28441,0.24188,0.32708,0.17588,0.22052,0.29904,0.14346,0.32046,0.1778,0.31816,0.2109,0.19005,0.31845,0.27507,0.40425,0.26714,0.15745,0.24387,0.2038,0.40102,0.081615,0.33796,-0.17752,0.16174,0.18405,0.39539,0.20864,0.069372,0.20098,0.15624,0.086621,0.077389,0.064057,0.0035939,0.3046,1,-0.042404,0.10251,0.25395,0.088336,0.3008,0.19553,0.051152,0.08705,0.20889,-0.052371,0.05683,0.15354,0.016195,0.057526,-0.33494,0.018527,-0.17664,0.1341,0.04598,-0.085604,-0.034535,-0.011639,0.38587,0.085993,0.26213,0.22236,-0.048544,-0.16823,-0.091222,-0.02563,0.14515,0.16644,-0.11542,-0.21623,-0.16091,-0.21856,0.081996,0.33538,0.11619,0.081309,0.22422,-0.027456,0.1419,0.19762,-0.017959,0.087889,0.058212,-0.0057705,0.019039,0.17107,0.013818,-0.23297,0.09181,-0.17466,-0.15123,-0.013559,0.21671,0.29148,0.050529,0.027309,0.18013,0.0017081,-0.28707,0.018724,-0.27528,0.11583,0.27617,0.21538,-0.24913,0.2447,0.048771,0.12773,-0.049955,0.14326
63,0.48478,0.40123,0.42822,0.34551,0.38853,0.35233,0.29782,0.38445,0.46669,0.48835,0.26986,0.39757,0.34771,0.39573,0.31114,0.44629,0.46074,0.3574,0.40586,0.33619,0.48687,0.3352,0.38478,0.47649,0.29208,0.42827,0.47521,0.48722,0.37804,0.46351,0.34717,0.28196,0.33115,0.44588,0.3747,0.23782,0.38169,0.27808,0.38177,0.37287,0.39635,0.38087,0.30717,0.14516,0.38809,0.46912,0.33522,0.30304,0.17496,0.26548,0.23714,0.45792,0.17793,0.29001,-0.08339,0.27504,0.11532,0.33202,0.26246,0.33932,0.32265,-0.0045589,-0.042404,1,0.28677,0.023784,0.18251,0.17577,0.39648,0.040848,0.13958,0.22308,0.022548,0.25821,-0.18284,-0.13229,0.16409,0.202,0.13144,0.17701,0.02177,0.063445,0.21496,-0.0029026,-0.093201,-0.096733,0.065359,0.029551,0.10751,0.11212,-0.016839,0.17514,-0.2148,-0.043586,0.023258,0.011636,-0.015318,-0.0092923,0.09997,-0.29933,-0.13523,0.070203,-0.040893,0.0062097,-0.17552,0.25283,-0.0064895,-0.073443,-0.18957,0.3293,-0.01119,0.050957,0.13306,-0.39166,0.014476,0.033285,0.1644,0.20126,0.15798,-0.24528,-0.13235,-0.23252,-0.055652,-0.037228,-0.075121,-0.15604,0.16528,-0.02984,0.26195,0.1936,0.1143,0.21537,-0.28525,-0.044521,-0.054856,0.11515,-0.15759
64,0.4196,0.42113,0.27679,0.34053,0.30146,0.26892,0.36521,0.4376,0.36802,0.36083,0.34106,0.35311,0.27558,0.37885,0.31363,0.45483,0.28424,0.26614,0.19757,0.32533,0.35136,0.23907,0.32652,0.34093,0.29616,0.24807,0.28719,0.36322,0.36535,0.4511,0.35462,0.29609,0.37514,0.231,0.33772,0.32576,0.30265,0.20834,0.31762,0.47289,0.21792,0.17099,0.321,0.27192,0.27943,0.13231,0.27612,0.28149,0.13122,0.2908,0.32764,0.067838,0.30325,0.1368,0.21503,0.30194,0.16905,0.32174,0.021086,0.27125,0.095839,0.24414,0.10251,0.28677,1,0.035837,-0.022026,0.10302,0.1724,0.12461,0.11988,-0.027777,0.065612,0.028481,-0.012655,-0.079682,0.14971,0.13199,-0.010225,-0.26744,0.11875,0.24113,0.26199,0.019026,0.12469,-0.08274,-0.21838,-0.012728,-0.049512,-0.076974,-0.17399,0.25292,0.17221,-0.13043,0.015299,-0.09851,-0.30687,0.019224,-0.056044,0.12292,0.2568,0.20336,-0.12505,-0.010062,0.069827,-0.0096283,0.020856,0.012726,-0.12009,-0.09324,-0.046332,-0.13774,0.021587,-0.16029,0.095861,0.063328,-0.071931,-0.01511,-0.010174,-0.25873,0.085544,-0.25966,0.23539,-0.16902,-0.063672,0.070915,0.22804,0.20185,-0.040588,0.23422,0.067942,-0.14463,-0.10643,0.22197,0.055771,0.0133,-0.01107
65,0.25279,0.22634,0.35384,0.29477,0.30985,0.19911,0.36579,0.3197,0.18247,0.28943,0.36172,0.33197,0.33398,0.28395,0.306,0.29774,0.27626,0.36317,0.29068,0.25365,0.20677,0.33272,0.30865,0.3136,0.33826,0.1737,0.15829,0.32107,0.32035,0.23886,0.17724,0.21835,0.31706,0.13041,0.071728,0.24374,0.36139,0.34595,0.16417,0.20702,0.20034,0.23511,0.16455,0.22125,0.049073,0.30207,0.16715,0.11444,0.17316,0.20943,0.10698,0.18811,0.25754,-0.034253,0.027778,0.054236,0.38346,0.36979,0.25018,0.13069,-0.073085,0.045556,0.25395,0.023784,0.035837,1,0.20772,0.11267,-0.17123,0.21826,0.45942,-0.025492,0.15038,-0.13651,-0.11299,-0.013398,-0.057449,-0.065322,0.31542,-0.16113,0.3286,-0.34974,0.01653,0.055072,0.041036,0.1472,0.41836,0.17391,0.34513,0.1564,-0.05094,0.1389,0.23957,0.055361,0.074752,-0.24924,0.07492,-0.25469,0.011097,-0.04565,0.3329,0.093248,0.076191,0.087159,0.05961,0.073892,-0.058905,0.13084,-0.051372,0.07782,-0.29128,0.048856,-0.23583,-0.095629,-0.042978,-0.088172,-0.16493,0.07044,-0.071898,-0.050145,0.37871,0.19927,0.26895,0.065755,-0.1117,-0.025689,0.084448,-0.17314,0.045547,0.097041,0.01496,-0.05618,0.2632,-0.014192,0.12945,0.05503,0.19458
66,0.307,0.27955,0.36149,0.30024,0.4507,0.26632,0.34229,0.33627,0.21576,0.33034,0.34156,0.27379,0.26453,0.37422,0.3135,0.34376,0.37905,0.39154,0.25955,0.42275,0.27232,0.35727,0.29513,0.38731,0.22671,0.27165,0.27445,0.35806,0.29433,0.29582,0.40087,0.2884,0.2176,0.18571,0.16341,0.23271,0.28453,0.43847,0.38185,0.19925,0.24719,0.35859,0.11498,0.22736,0.30286,0.40064,0.22737,0.33369,0.22438,0.061377,0.23589,-0.0086264,0.082779,0.083066,-0.033024,0.20716,0.43447,0.17266,-0.026617,0.15655,0.25478,0.24619,0.088336,0.18251,-0.022026,0.20772,1,-0.071327,0.063209,0.33524,0.077676,0.088912,0.2453,0.034966,-0.069541,0.16302,0.029479,0.27771,0.21245,0.2612,0.00091356,-0.075007,0.035653,-0.049839,0.020438,0.078729,0.31488,0.13321,0.26079,0.49609,0.048313,-0.092913,0.048369,0.10644,-0.073131,-0.042593,0.15803,0.063478,-0.014785,-0.21114,0.099406,-0.09029,-0.050987,0.11801,0.17898,0.14643,0.056287,-0.23105,-0.18404,0.073813,-0.45051,0.015589,-0.23278,-0.091912,-0.13534,-0.036461,0.066923,0.15246,0.20046,-0.094243,-0.13546,0.31012,-0.017532,0.20181,0.23212,-0.39726,-0.13562,-0.036654,0.18913,0.024464,0.12655,-0.2427,-0.14017,-0.12514,0.065117,0.08259,0.33424
