,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
143,0.22471,0.0124,0.26202,-0.010218,0.16824,0.1207,0.18218,0.21492,0.17692,-0.079638,0.10876,0.25254,0.078484,0.18838,0.13134,0.18944,0.21451,0.16331,0.011465,0.09224,-0.068963,0.11699,0.14693,0.21451,0.094376,0.13338,0.20017,0.044449,0.14989,0.17911,0.0045245,0.1282,0.11506,0.13466,0.22592,0.19419,0.15157,0.16832,-0.0038193,0.018433,0.15302,0.075065,-0.059878,0.17263,0.10871,0.14202,-0.011278,0.17971,0.12707,0.22989,0.057783,0.16717,-0.06622,-0.065523,0.3627,-0.015856,0.28454,0.082194,0.12954,0.22925,0.29639,0.29696,-0.17549,-0.29779,-0.12718,0.092501,-0.26798,-0.087091,-0.01023,-0.048818,0.18906,0.12283,0.24148,0.25053,0.061992,0.20177,-0.17439,-0.091861,-0.1647,-0.0051521,0.028422,0.15211,0.080887,0.29221,0.053486,-0.080044,0.22057,0.094453,0.053509,-0.068273,0.16323,-0.1235,-0.056292,0.0063695,-0.21898,0.091217,-0.087722,-0.032425,0.070426,-0.15268,-0.056539,0.049105,-0.031049,0.092357,0.14306,-0.029915,-0.033639,0.21737,0.26512,-0.19916,0.14662,0.16361,0.14822,-0.33411,-0.0047898,0.066784,-0.272,-0.20522,-0.058019,-0.060627,-0.090391,0.063948,0.33703,0.046177,-0.13743,0.26161,-0.087579,-0.22362,0.10443,0.28061,-0.053307,-0.12993,0.065512,-0.16241,0.026084,-0.29689,0.041571,0.2416,0.13698,0.18314,0.028672,0.050632,-0.17188,1,0.084239,-0.064108,0.10263,0.14585,0.07617,0.044596,-0.25625,-0.15163,-0.18029,0.063699,-0.084387,-0.059399,0.19129,-0.0096465,0.028261,0.095776,-0.032592,-0.068641,0.17628,0.066126,0.04809,-0.10525,-0.16694,-0.01623,0.0022903,-0.12374,-0.035137,0.19106,0.12361,0.17845,-0.14798,-0.16508,0.065978
144,-0.11805,-0.1579,-0.18159,-0.077285,-0.1253,-0.071621,-0.12599,-0.26329,-0.13211,-0.18488,-0.27128,-0.10214,-0.19177,-0.16621,0.037336,-0.10187,-0.18891,-0.2242,-0.13233,-0.12958,-0.14547,-0.0087159,-0.0079541,-0.068826,-0.20115,-0.21512,-0.057838,-0.25931,-0.062868,-0.11159,-0.084861,-0.16957,-0.29974,-0.073183,-0.12616,-0.065709,-0.26164,-0.07046,-0.14764,-0.065225,-0.17337,-0.16118,-0.15487,-0.017983,-0.045076,-0.094247,0.045003,-0.053621,-0.098727,-0.11711,-0.085813,0.034727,-0.062664,-0.23884,-0.10374,-0.034667,-0.038773,-0.23437,0.16289,-0.031803,0.15119,-0.11138,-0.053913,-0.19811,-0.23983,-0.0042876,-0.093645,0.14331,-0.085979,-0.16208,-0.069379,-0.20263,-0.0016608,-0.28371,0.031673,-0.088292,0.028983,-0.19257,-0.28118,-0.24211,0.01528,0.20081,0.013511,-0.11389,-0.11546,-0.0046169,-0.023939,-0.044457,-0.29131,-0.16754,-0.044722,-0.14197,-0.18603,0.13194,-0.16031,0.24008,-0.10534,-0.21586,-0.022541,-0.083402,0.22165,-0.091363,0.05695,0.0068121,0.044497,-0.117,0.012997,0.079295,-0.27646,-0.054453,-0.18991,0.094715,0.10916,-0.15522,-0.10486,0.0047321,0.00097548,-0.023445,-0.06749,-0.050192,-0.053474,-0.25505,-0.036753,0.071773,0.071596,0.05768,-0.06327,-0.1058,0.15328,-0.28246,-0.11381,-0.038512,0.11576,-0.18411,0.17612,0.10515,0.039094,-0.046683,0.21806,0.083786,0.10236,-0.00029871,0.12157,0.084239,1,-0.23038,-0.085335,0.06332,-0.1347,0.31385,-0.042634,0.031652,-0.079304,-0.020126,-0.18417,0.055107,0.35097,0.15144,0.037029,-0.043051,-0.09777,-0.18144,-0.044855,0.22451,-0.15383,-0.0046361,-0.1284,-0.27596,-0.33609,0.050232,-0.12587,-0.21252,0.16095,0.047242,0.12692,-0.089604,0.10767
145,0.18148,0.19239,0.30132,0.26495,-0.02017,0.095158,0.10314,0.15404,0.23556,0.17293,0.21861,0.11301,0.15673,0.10839,0.17,0.23272,0.12783,0.10006,0.032914,0.096022,0.051819,0.15131,0.063725,0.15437,0.19069,0.18561,0.099577,0.26219,0.32769,0.1389,0.10362,0.074758,0.23916,0.026193,0.16643,0.044555,0.15687,0.14078,0.035196,0.065344,0.08856,-0.072061,0.18253,0.14119,0.1905,0.094798,0.074564,0.11245,0.0035796,-0.019715,0.057801,0.11031,-0.029819,0.20976,0.10871,-0.036995,-0.10268,0.009792,-0.0318,-0.15101,0.020778,0.039945,0.20012,0.019019,0.074165,-0.33502,0.18713,0.15004,-0.00052614,0.15707,-0.17229,0.29706,0.049821,0.24449,0.14806,0.20903,-0.21308,-0.11871,0.040229,-0.033986,-0.17651,-0.020917,-0.21541,0.053264,-0.017353,-0.11369,-0.022076,0.049253,-0.27156,-0.1348,0.0995,0.080971,0.24964,0.0026935,0.038856,-0.26732,-0.032531,0.26952,-0.059188,-0.049815,-0.094121,0.19048,0.14353,0.02625,-0.21538,-0.079221,0.033921,0.029844,0.13737,0.10417,0.35339,0.12394,0.18545,0.082157,0.1888,0.024345,0.10155,0.065539,0.15442,-0.045398,-0.083136,-0.13729,-0.065434,-0.078204,0.083651,0.10059,0.1862,-0.33379,-0.11113,0.25029,0.032823,-0.094455,0.086358,-0.31475,-0.48612,0.11312,0.29838,0.2127,-0.066346,0.010628,0.18771,0.038969,-0.35136,-0.064108,-0.23038,1,0.10718,-0.1329,0.14012,-0.050001,-0.18159,0.050133,-0.0012858,-0.23037,-0.23864,0.0092226,-0.052829,-0.29131,-0.18623,-0.066369,-0.044809,0.092741,0.16699,0.11171,-0.030758,-0.10693,0.049101,-0.010374,0.26874,0.0095998,-0.17687,0.15666,0.047294,0.019387,0.10425,-0.034169,-0.037546
146,0.14239,0.023217,0.026597,-0.0070579,0.093945,0.069341,-0.00069016,0.04567,0.092267,0.044762,-0.041647,0.14023,0.16123,0.08093,0.0028341,0.037499,0.19823,0.09298,0.21127,0.082306,-0.04901,0.17219,-0.013208,0.093821,0.055014,0.035533,0.022749,-0.062257,0.046823,-0.016497,0.057874,0.11319,0.16538,0.057977,0.12378,0.016017,-0.045539,0.04827,0.11228,0.083119,0.17173,-0.084475,-0.059787,0.086249,0.040393,0.12402,-0.087771,-0.034748,-0.0055907,0.043675,-0.037664,-0.055346,-0.027406,-0.0093393,0.076574,0.0059989,0.32431,0.21507,-0.019848,0.082544,0.056241,-0.069334,0.086801,-0.028072,0.33486,0.026657,-0.0096792,0.22786,-0.077269,-0.031123,0.014933,-0.03023,0.067636,0.26731,-0.08302,0.1447,-0.10792,-0.015302,0.13726,-0.05732,-0.10531,0.093807,-0.016382,0.11099,-0.017852,0.21359,0.076972,-0.049936,-0.12891,0.065266,0.0209,-0.28703,0.04592,0.29522,-0.16462,0.25924,0.098218,-0.28201,0.047435,0.1404,-0.17405,-0.091591,-0.2301,-0.30162,-0.0099484,-0.041531,0.25962,0.053157,0.16868,-0.37136,0.28578,-0.0058942,0.019894,-0.0066002,-0.15369,0.060384,-0.13105,-0.37103,0.11196,0.07486,0.18362,-0.17053,0.068079,0.081546,0.042972,0.16066,0.12068,-0.16153,0.045662,-0.086604,0.051038,-0.092824,-0.14395,-0.050353,-0.00012285,-0.22384,0.074754,0.13624,0.058599,-0.16094,0.13419,-0.23072,0.010596,0.10263,-0.085335,0.10718,1,-0.18124,0.19956,-0.10824,0.10514,-0.089486,0.34063,-0.21802,0.067118,0.33868,0.036151,-0.30672,-0.06247,0.1225,-0.057792,0.16163,0.39538,0.11291,0.11458,0.013698,-0.3863,-0.092343,0.053082,0.040174,0.10594,-0.12414,0.14485,0.19118,0.023808,-0.27813,0.14929
147,-0.19915,-0.34158,-0.2367,-0.2231,-0.25644,-0.18428,-0.36643,-0.17704,-0.20846,-0.37214,-0.29511,-0.27291,-0.31613,-0.20285,-0.34159,-0.14816,-0.20587,-0.10436,-0.37906,-0.19182,-0.28016,-0.22378,-0.30156,-0.2423,-0.34632,-0.13149,-0.23719,-0.24793,-0.21524,-0.2113,-0.20649,-0.026193,-0.12228,-0.14226,-0.15659,-0.26603,-0.1907,-0.25602,-0.3151,-0.33543,-0.11258,-0.15954,-0.28867,-0.10201,-0.35773,0.026281,-0.26114,-0.14077,-0.18992,-0.20186,-0.16884,-0.013313,-0.19258,-0.31233,-0.16365,-0.042459,-0.28136,-0.11517,-0.18448,-0.1394,-0.17295,-0.23351,-0.27719,-0.19211,-0.18082,-0.092807,-0.289,-0.30049,-0.1545,-0.18403,-0.3308,-0.24976,0.053841,0.069732,-0.12223,-0.37883,0.00043917,-0.016175,-0.01792,0.03435,-0.068159,0.026546,-0.19335,0.17409,-0.29549,-0.11433,-0.11164,0.1433,0.10849,-0.086011,-0.085012,-0.24948,0.043273,0.082292,-0.052596,0.081173,0.31957,-0.13055,-0.077533,-0.29485,0.23944,-0.015991,-0.10615,0.18609,0.089379,-0.041928,-0.23045,-0.032373,0.067374,0.026924,-0.14989,0.17939,0.082072,-0.2167,-0.14467,-0.062262,-0.1809,0.29463,-0.036393,-0.10179,-0.2173,-0.17178,0.14248,-0.065324,-0.27067,-0.20002,-0.36513,0.19827,-0.12116,0.0087207,0.1268,0.057657,-0.02791,-0.06364,0.23411,0.22263,-0.13286,0.22447,0.16727,0.070384,0.18371,0.0083687,-0.22364,0.14585,0.06332,-0.1329,-0.18124,1,0.0054794,-0.079048,-0.052514,-0.16209,-0.19701,-0.16389,-0.11835,-0.2606,0.15653,0.13172,-0.017794,-0.085939,0.10274,0.15567,-0.067198,0.061773,-0.10401,-0.20627,0.097807,0.16895,0.055137,0.0064555,-0.015175,-0.03689,0.17162,-0.040606,-0.064839,-0.0051421,-0.056534
148,-0.26472,-0.14274,-0.096629,-0.16602,-0.2082,-0.17095,-0.26611,-0.14989,-0.16877,-0.10911,-0.22634,-0.18873,-0.13349,-0.28897,-0.20902,-0.2755,-0.15557,-0.15117,-0.30276,-0.2447,-0.13177,-0.20904,-0.29755,-0.12661,-0.095338,-0.17895,-0.34677,-0.1406,-0.14147,-0.21165,-0.052318,-0.21228,0.0013807,-0.2812,-0.25992,-0.29388,-0.14557,-0.21957,-0.1895,-0.30528,-0.13733,-0.2536,-0.20093,-0.21706,0.026684,-0.27003,-0.28447,-0.27507,-0.21071,-0.18009,-0.15409,-0.28684,0.016316,-0.28474,-0.081744,-0.11573,-0.22713,-0.131,-0.0089942,-0.34229,0.22847,-0.11034,-0.017921,-0.1968,-0.11951,-0.2088,-0.089047,-0.082875,-0.31312,0.027394,0.042782,0.13713,-0.1767,-0.22313,-0.20013,0.11325,-0.13799,-0.16196,-0.19331,-0.079405,-0.20388,-0.12536,-0.20591,0.33378,-0.2932,-0.0096329,-0.42412,-0.17617,-0.074164,0.12322,0.23039,-0.26286,-0.040161,0.099254,-0.20819,-0.072632,-0.2909,0.078369,-0.079826,-0.0095813,-0.10746,0.021521,0.0070565,0.049521,0.039631,-0.12128,0.12236,-0.049471,0.1268,-0.26932,0.077152,-0.086192,-0.019407,-0.037982,-0.021368,-0.18067,-0.011614,-0.067847,0.12813,-0.13457,-0.13296,0.09807,0.2904,-0.31762,0.0065022,0.1203,0.21167,-0.18726,-0.036078,-0.20568,0.10739,0.030493,-0.026968,-0.016725,-0.014859,0.15265,0.21067,0.15971,-0.090557,-0.042575,0.12663,0.025939,-0.067248,0.07617,-0.1347,0.14012,0.19956,0.0054794,1,-0.34137,0.18982,-0.10884,0.3178,0.011688,0.21324,0.15369,0.038252,-0.084069,-0.27354,0.082906,0.12662,0.042548,-0.058736,0.20915,0.11319,0.16291,-0.15204,-0.19442,-0.082839,-0.03379,0.26251,-0.11695,-0.23081,0.1646,0.27654,-0.059191,0.075388
149,0.1518,0.10104,0.02681,0.12422,0.11872,0.074001,0.048339,-0.063066,0.051593,0.033553,0.035395,0.031359,0.039996,-0.024403,0.19622,0.07452,0.017095,-0.041347,0.13346,-0.043398,0.24877,0.043804,0.16607,0.078277,0.061747,-0.004585,0.11858,-0.0047233,-0.080347,0.10079,-0.055791,0.018153,-0.12098,0.14268,-0.020037,0.14852,0.039838,0.15953,-0.0067701,0.11496,0.022974,0.1221,-0.0019202,0.096161,0.066791,0.099237,0.146,-0.048864,0.14674,-0.038329,0.0035401,-0.014126,-0.17879,0.080773,0.17476,-0.059205,0.15272,-0.3155,0.075706,0.14386,0.075248,0.14411,0.26539,0.18314,-0.0078393,0.020502,-0.093411,0.10219,0.28863,-0.1117,0.12565,-0.16395,0.28768,-0.023861,0.23552,0.059814,0.089967,-0.14359,-0.16735,-0.044141,0.25551,0.14416,-0.10182,-0.14795,0.34374,0.043237,0.35335,0.069313,-0.21651,-0.057956,-0.23942,-0.023336,0.14077,-0.18661,0.012992,0.12247,-0.020776,0.036096,0.088426,0.018838,0.2221,0.11108,0.088244,-0.13005,-0.087408,0.1137,0.012486,0.053116,-0.18967,0.086819,0.012159,0.089214,0.1843,0.24272,0.16402,-0.17097,0.027272,-0.035296,0.033062,-0.040737,0.26806,-0.31948,0.20588,0.088152,-0.22347,0.038376,0.27268,-0.060779,0.075053,0.1406,-0.20413,-0.28507,-0.0029075,-0.23259,0.042338,-0.23423,0.085599,-0.067827,-0.060733,0.19558,0.067077,0.053885,-0.043358,0.044596,0.31385,-0.050001,-0.10824,-0.079048,-0.34137,1,-0.040623,0.35157,-0.11426,-0.17596,0.079736,-0.1123,0.29061,0.288,-0.20821,0.1423,0.053661,-0.0099375,-0.10151,-0.067633,-0.14849,0.094604,-0.036752,0.021256,-0.21121,0.034813,-0.13387,0.17535,-0.14347,0.039813,-0.12468,-0.30783,0.061752
150,-0.06611,0.062127,-0.032864,0.057915,0.034499,-0.083051,0.062322,0.14123,-0.089405,0.27402,-0.072178,-0.059184,0.12182,-0.15741,-0.10731,-0.11754,-0.064543,-0.043414,0.12987,0.093867,0.20676,-0.013018,-0.06453,0.0092343,-0.056789,-0.037655,-0.0028975,0.049895,-0.002008,0.07529,0.13588,0.080834,-0.067837,0.022601,-0.10861,0.010511,0.018576,-0.01043,0.068343,0.16927,-0.083795,0.096565,-0.10383,-0.050529,-0.079622,-0.23112,-0.011316,-0.044601,-0.037527,-0.060419,-0.099662,0.022496,0.17328,-0.046448,0.17402,0.13558,-0.026671,-0.076165,0.1969,-0.2164,0.10818,-0.096518,0.025977,0.086015,0.27539,0.24038,0.23109,0.12876,-0.060641,-0.054218,0.094578,-0.2384,-0.13439,-0.047265,-0.018301,0.051712,0.20708,0.095901,0.027182,-0.064179,-0.10093,-0.15686,-0.075939,0.081399,-0.2982,-0.057133,0.063889,-0.062106,0.26294,0.055351,-0.076876,-0.13185,-0.033122,0.18998,-0.023548,0.018104,-0.13332,0.023362,0.043075,0.094769,-0.09078,0.017878,-0.10984,0.0086253,-0.016916,0.094663,0.16238,0.096532,-0.020428,-0.049938,0.037131,-0.40127,0.019572,0.039649,0.047719,-0.19468,0.052255,-0.13187,0.094408,-0.097169,0.25946,0.13647,0.092816,-0.024904,-0.24706,0.20114,0.1505,0.087498,0.061258,-0.23513,0.22212,0.041145,0.081964,0.15465,0.24674,-0.0039697,0.19151,0.15073,-0.075103,0.01529,0.19766,-0.14827,0.098886,-0.25625,-0.042634,-0.18159,0.10514,-0.052514,0.18982,-0.040623,1,0.019284,-0.021659,-0.15614,0.034071,-0.12197,0.096478,-0.053558,-0.25665,-0.035434,0.03581,-0.028571,-0.039521,-0.017432,0.16712,0.05219,0.13504,0.0075638,-0.22645,0.17195,-0.030562,-0.2626,-0.11845,0.098421,0.1322,0.074294,0.24836
151,0.097656,0.12849,0.12333,0.2127,0.10589,0.077647,0.1142,0.034164,0.10325,0.096726,0.19755,0.044105,0.18687,0.076923,0.23741,0.18887,0.12347,-0.060002,0.057651,0.057812,0.17916,0.04741,0.21563,0.049169,0.10077,0.056885,0.059,0.070958,0.08338,0.17639,0.061898,0.19779,0.10512,0.083345,0.089175,0.088113,0.18745,0.1681,0.033541,0.23855,0.088298,0.03707,0.044139,0.034204,-0.078949,-0.053567,0.30703,-0.041842,0.18118,-0.14118,0.10263,0.10299,0.071562,0.26945,0.45972,-0.037913,0.049822,-0.29005,0.066071,-0.14619,0.10005,0.072362,-0.060103,0.35959,-0.098727,-0.028521,0.11061,0.020319,0.22964,-0.11863,-0.009082,-0.1456,0.091799,0.03816,0.2193,0.1047,0.030725,-0.013907,0.13936,-0.082215,-0.059914,0.1356,0.28452,-0.10526,0.042208,-0.091553,0.079075,0.10776,0.0071871,0.23281,0.17753,0.22386,0.070664,-0.24789,0.050333,0.088332,-0.11516,0.171,-0.045726,0.14151,0.19237,0.023733,0.017284,0.12458,-0.044688,0.33576,0.068219,-0.17443,-0.31487,0.16301,-0.094373,0.1555,-0.13528,0.16539,0.18705,0.19223,0.039368,-0.024811,-0.034469,0.14788,-0.008895,-0.079038,0.10249,0.024035,-0.28161,-0.075009,-0.040236,0.12458,-0.20971,-0.066197,0.042217,-0.23292,-0.11239,0.023715,0.038314,-0.26483,0.15532,-0.073333,-0.056664,0.098996,0.060754,-0.023092,0.10661,-0.15163,0.031652,0.050133,-0.089486,-0.16209,-0.10884,0.35157,0.019284,1,0.17446,0.12279,0.030404,-0.22194,-0.056789,0.34188,0.053953,-0.12531,-0.28036,0.097231,-0.14417,-0.13205,0.1786,0.44312,0.087196,-0.10073,0.016582,0.16809,-0.0024568,0.1808,-0.33238,0.11508,0.20207,0.043106,-0.1594
152,-0.33975,-0.3435,-0.33126,-0.26465,-0.28533,-0.26566,-0.33427,-0.29682,-0.32898,-0.11934,-0.2935,-0.28416,-0.13714,-0.20397,-0.31744,-0.24925,-0.27351,-0.26819,-0.30705,-0.33517,-0.27881,-0.23702,-0.24751,-0.29512,-0.096983,-0.33624,-0.19907,-0.31224,-0.23375,-0.30972,-0.25161,-0.35195,-0.11473,-0.45335,-0.27823,-0.18426,-0.23738,-0.22531,-0.27642,-0.19851,-0.1959,-0.3388,-0.27027,-0.3993,-0.19954,-0.11201,-0.16649,-0.30666,-0.24561,-0.37005,-0.16784,-0.44161,-0.16724,-0.33017,-0.25603,-0.37286,-0.19125,-0.23592,-0.22288,-0.078137,-0.052114,-0.19626,0.081414,-0.068781,0.022742,-0.29075,-0.081092,0.030096,-0.18542,-0.025321,-0.17773,0.036943,-0.071099,0.073495,-0.20819,0.040833,-0.20158,0.060711,0.16919,-0.16185,-0.14983,0.11571,0.0038725,0.00061719,-0.068354,0.043607,-0.30314,-0.21268,-0.13756,-0.06745,-0.021285,-0.097091,-0.11293,0.039719,-0.092199,0.040791,0.091947,-0.23224,-0.13235,0.26811,-0.28862,-0.12881,-0.15503,-0.10795,0.096585,-0.060745,0.088715,0.11949,0.015602,-0.25127,-0.048842,-0.12008,-0.26352,0.031243,0.03208,-0.21693,0.18507,-0.14827,-0.065837,-0.11137,-0.055116,-0.010034,-0.077658,-0.089714,0.10752,0.065585,-0.020734,0.019711,0.060689,-0.06651,0.19741,0.12484,-0.054193,0.0056554,0.047286,-0.18891,-0.093122,-0.38256,0.13877,-0.10588,-0.30051,-0.18431,-0.13932,-0.18029,-0.079304,-0.0012858,0.34063,-0.19701,0.3178,-0.11426,-0.021659,0.17446,1,-0.0027193,0.39706,0.1079,-0.15286,-0.070926,0.11602,0.12951,0.054029,0.29988,0.030812,-0.1116,0.10577,0.18685,-0.24301,0.10722,-0.049695,0.17224,0.23866,0.13083,-0.0054745,-0.11553,0.31983,-0.15468,-0.049289
153,0.012723,0.078219,0.0057844,0.0071195,0.046799,0.080788,0.026805,0.085458,0.036034,-0.025985,0.10377,0.011691,0.057735,-0.0016121,0.12291,0.043548,0.13413,-0.017497,0.026036,0.12113,0.012245,0.019598,0.17653,0.015667,0.14936,0.0043079,-0.060063,0.0032522,-0.075152,-0.030095,0.062078,-0.05166,0.033828,0.025305,0.0089332,0.084753,0.16276,0.068787,0.041914,-0.011591,0.028549,0.078584,0.12013,0.098427,0.1217,0.02385,0.20408,0.15928,0.04615,0.040242,0.095966,-0.16484,0.091579,0.15282,0.088726,0.13783,0.20197,0.17022,0.089681,0.15897,0.20206,-0.081946,-0.15531,0.024094,-0.056252,0.11337,-0.016575,0.0012708,0.045541,-0.033702,0.23636,0.1994,-0.04785,-0.19103,-0.21527,0.17155,-0.038171,0.071125,0.028954,0.20254,0.11731,0.12116,0.28249,0.050589,0.0040254,0.040943,-0.37133,-0.25737,0.10858,0.16092,0.20632,0.00058184,0.0033334,-0.19534,-0.0034463,-0.15774,-0.10177,0.12649,-0.12278,-0.19,-0.18573,1.5664e-06,0.13926,0.12407,-0.15461,-0.0045547,-0.021625,0.20844,-0.24196,0.24821,-0.029325,0.25791,-0.23192,0.025167,-0.11695,0.11193,0.21248,0.044053,-0.10665,0.19805,-0.21331,0.15839,0.080654,-0.055489,0.26253,-0.28952,-0.17143,0.1047,-0.042249,-0.036362,0.14344,0.056722,0.0055932,0.1946,0.12432,0.023659,-0.21408,-0.047939,-0.22278,0.12423,-0.12169,0.21065,0.10546,0.063699,-0.020126,-0.23037,-0.21802,-0.16389,0.011688,-0.17596,-0.15614,0.12279,-0.0027193,1,0.083926,0.14201,-0.16264,0.05116,0.31507,-0.22845,-0.2137,0.20629,-0.0024623,0.31232,-0.11104,-0.092151,0.0025506,-0.26571,-0.07713,0.021882,0.39803,-0.0027896,-0.12551,-0.011225,-0.094455,0.21931,-0.29872
154,-0.30935,-0.34658,-0.3177,-0.37895,-0.1873,-0.35158,-0.34963,-0.29318,-0.42513,-0.27792,-0.2534,-0.39491,-0.19844,-0.30056,-0.38878,-0.32809,-0.20749,-0.33011,-0.38384,-0.37292,-0.10182,-0.41182,-0.22865,-0.33487,-0.33911,-0.34041,-0.45247,-0.3521,-0.46386,-0.34895,-0.23746,-0.30212,-0.31968,-0.38479,-0.42761,-0.32427,-0.3096,-0.4176,-0.17561,-0.31275,-0.25829,-0.30951,-0.29609,-0.33636,-0.19606,-0.37186,-0.32981,-0.29092,-0.23867,-0.28479,-0.20951,-0.42411,-0.18254,-0.13387,-0.16574,-0.53929,-0.15703,-0.2314,-0.27115,-0.23762,-0.045336,-0.11092,-0.11953,-0.159,-0.068537,-0.2396,-0.18869,0.0099171,0.009876,-0.079339,0.011224,0.058292,-0.14629,-0.18563,-0.14789,-0.11429,-0.19783,-0.15471,-0.068518,-0.064488,0.036781,0.0062633,-0.044625,-0.020928,0.060261,0.2179,-0.31061,-0.33356,-0.0001417,0.083801,0.043903,-0.11294,0.11858,-0.23942,-0.012758,0.08989,-0.11238,-0.12722,0.045576,0.26268,-0.058927,-0.16726,0.017449,-0.078519,0.0053349,0.033163,0.020699,-0.093263,-0.10277,-0.18925,-0.18908,-0.072076,-0.50139,0.044609,0.016023,-0.297,-0.19635,0.044201,0.034808,0.0043619,-0.059934,0.052569,0.024118,0.15642,-0.012918,-0.26242,-0.061339,0.086782,0.080236,-0.063085,0.064368,-0.055482,0.073531,0.043339,0.23677,-0.1992,-0.071095,-0.18202,-0.042292,-0.067559,-0.24826,0.15047,-0.28837,-0.084387,-0.18417,-0.23864,0.067118,-0.11835,0.21324,0.079736,0.034071,0.030404,0.39706,0.083926,1,-0.012113,-0.079237,0.11735,-0.21206,0.15697,0.15548,0.20119,0.039525,0.059895,0.079906,-0.065535,-0.054899,0.18398,0.020717,0.22608,0.37422,-0.11744,-0.18775,-0.11921,0.068212,-0.11377,0.24796
155,0.11684,0.16455,0.0056638,0.054976,0.089809,0.045812,0.024119,0.023152,-0.024055,0.074205,0.093345,0.10961,0.046752,0.10201,0.12373,0.00069184,0.012502,0.072737,0.092158,0.083044,-0.12397,0.047488,-0.053412,0.11245,0.16731,0.035058,0.067091,-0.031763,0.12251,-0.011612,0.11933,-0.026386,0.10921,0.046973,-0.027621,0.056284,-0.053872,0.092342,0.19911,-0.16288,0.061853,0.052992,0.13831,0.13912,0.17687,0.11694,-0.020996,0.15999,-0.10702,0.058735,0.040364,-0.1042,0.055143,-0.042823,-0.15584,0.2821,0.10866,0.17613,0.081381,0.31212,0.2129,0.16798,0.050173,0.093674,0.12104,0.0906,-0.049833,0.40243,0.050204,0.10662,0.25873,0.041828,-0.095989,-0.17635,-0.12951,0.045022,0.037925,0.13896,-0.20083,-0.01866,0.19344,0.35362,0.040803,-0.14129,-0.0090273,0.071513,-0.20225,-0.12089,-0.29539,0.016859,-0.053108,-0.18093,-0.095925,-0.029418,-0.17493,0.1878,0.030039,0.1041,0.14145,0.068003,-0.17907,0.074061,0.071428,-0.45452,-0.075157,0.10547,0.059115,0.089436,0.040544,-0.089743,0.089594,0.11709,-0.0065075,0.064144,-0.28459,0.080307,0.20039,-0.23762,0.11371,-0.10193,-0.059157,-0.099831,-0.17405,-0.068351,0.15384,0.036871,0.12909,-0.02203,-0.044334,-0.067088,0.01351,0.097941,0.035986,-0.034226,-0.043549,-0.046888,-0.0080644,-0.030172,-0.11661,-0.001841,0.21484,0.15382,0.28116,-0.059399,0.055107,0.0092226,0.33868,-0.2606,0.15369,-0.1123,-0.12197,-0.22194,0.1079,0.14201,-0.012113,1,-0.26867,-0.26068,-0.21578,0.15683,-0.025862,-0.083255,0.072238,0.12998,-0.1133,-0.27039,-0.1394,-0.29271,-0.055059,-0.19692,0.36289,-0.10508,0.29113,0.20078,-0.23883,-0.05361,-0.15757
