,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
132,-0.063476,-0.11625,-0.037243,-0.079856,-0.14907,-0.1227,0.020268,-0.12702,-0.10377,-0.068072,-0.11186,-0.07321,-0.24401,-0.12711,-0.10359,0.026745,-0.010374,-0.083792,-0.036038,-0.11161,-0.011888,-0.040194,-0.098015,-0.15759,-0.079108,-0.081474,-0.083882,-0.036009,-0.093346,-0.1714,0.12171,-0.17451,-0.055021,0.0069446,-0.20407,-0.14022,-0.12657,-0.080311,-0.11513,0.017377,-0.20491,-0.087583,-0.031215,-0.15413,-0.082931,0.032999,0.084181,-0.12753,0.27144,-0.044146,-0.14354,-0.10795,-0.044113,0.18854,0.061612,-0.14815,0.07543,-0.088647,0.13149,-0.11592,0.046913,0.02778,0.066363,-0.095915,-0.16621,-0.0018437,0.12817,-0.10982,-0.061618,-0.13716,0.19026,-0.12999,-0.13246,0.34157,0.17153,-0.12946,0.38507,-0.20431,0.21184,0.021851,-0.15489,0.15997,-0.076423,0.16701,0.16092,0.21544,0.074848,-0.28169,0.0085904,0.10207,-0.05851,0.049753,0.046635,-0.11244,0.14177,0.11827,0.2131,-0.30543,0.019104,-0.11913,0.058199,0.14222,0.1289,0.005477,-0.034348,0.049871,-0.13072,-0.061034,0.34272,0.014211,-0.21633,0.045334,0.091847,-0.18255,0.040986,0.13398,-0.055546,0.046284,0.11512,0.068558,0.11821,-0.23617,0.017437,0.21006,0.030641,-0.037266,-0.016807,0.036156,0.26666,0.19394,0.015679,-0.084369,1,-0.079994,-0.3165,0.10642,0.076353,0.036654,0.039087,0.061234,-0.078037,-0.098896,-0.28995,-0.16293,-0.01322,-0.024748,-0.14126,-0.068783,-0.066743,0.23775,0.05986,0.012514,-0.1049,-0.33627,-0.25789,-0.019269,-0.11898,0.055059,-0.10129,0.010093,0.082992,-0.060471,0.051932,0.13558,0.013522,-0.086665,0.049871,-0.15741,0.04383,-0.0025448,-0.022165,0.069106,-0.1671,0.18889,-0.19698,0.035717,0.0055191,0.012779,-0.16147
133,-0.17815,-0.19079,-0.089352,-0.16206,-0.081441,-0.18852,-0.18239,-0.16067,-0.15559,-0.18621,-0.088486,-0.1186,-0.10665,-0.10155,-0.049054,-0.038803,-0.039586,-0.050612,-0.15362,-0.1787,-0.11947,-0.21111,-0.24611,-0.18325,-0.12284,-0.11073,-0.23271,-0.034968,-0.098702,-0.01912,-0.20564,-0.2671,0.053643,-0.18833,-0.13701,-0.15582,-0.11774,-0.004531,-0.055447,-0.17956,-0.16648,-0.073838,-0.25069,-0.13936,-0.30596,-0.062572,-0.065066,0.0011954,-0.13691,-0.055433,-0.1409,-0.286,-0.27068,-0.17361,-0.126,-0.10191,0.0010084,-0.033689,-0.038415,-0.28238,-0.024685,-0.21858,-0.12463,0.095563,0.11059,-0.066548,-0.12047,-0.16502,-0.21949,0.064236,-0.11616,0.12004,0.18714,-0.18493,0.017384,-0.10243,-0.033584,-0.024515,-0.13015,-0.13909,0.00017796,0.11847,0.080823,0.05099,0.10339,-0.22975,0.11959,0.068685,0.10404,-0.28724,-0.10073,0.063676,-0.21658,0.32081,-0.057213,-0.13982,-0.26787,0.10727,-0.042483,-0.12886,0.075351,-0.10442,-0.36852,0.24087,0.030167,0.087582,-0.019757,0.0033407,0.33668,-0.15639,0.15788,0.047098,-0.096959,-0.047838,-0.14697,-0.097679,-0.13876,0.17,-0.080149,0.028548,-0.15978,-0.14192,-0.21954,0.019738,0.12055,-0.14668,0.08829,-0.068826,0.12733,-0.10372,-0.026534,-0.021137,-0.079994,1,-0.082986,-0.22473,-0.010053,-0.1801,0.073369,0.10251,0.025247,0.062691,0.20302,0.28022,-0.011244,0.082055,0.079749,0.036536,-0.28815,0.14317,0.086856,0.10749,0.064558,-0.049822,0.34318,0.072402,0.097367,0.06835,-0.012129,-0.15606,0.017043,0.21624,-0.23131,0.26769,-0.043778,0.358,-0.23488,0.13577,-0.16622,-0.023545,-0.095266,0.12071,0.19598,0.0029449,0.29305,0.14985,-0.11607,-0.13852,-0.19724
134,-0.089012,-0.12621,-0.092761,-0.035619,-0.042753,-0.043573,-0.10178,-0.1569,-0.1961,-0.099972,-0.11019,-0.14217,0.042718,-0.12159,-0.10274,-0.095755,-0.080602,-0.11578,-0.13623,-0.067461,-0.18125,-0.17221,-0.082271,-0.11847,-0.10226,-0.07932,-0.23248,-0.10223,-0.046123,-0.032753,-0.077703,-0.19828,-0.28268,-0.13118,-0.083213,-0.08526,-0.089242,-0.14963,-0.094318,-0.21793,0.038749,-0.10534,-0.13151,0.034295,-0.11074,-0.21929,-0.26495,-0.14876,-0.21742,-0.038474,-0.16371,-0.13474,-0.011958,-0.067645,0.0046984,-0.046607,-0.40299,-0.0096294,-0.18231,0.33159,-0.023239,-0.019075,-0.24708,0.13371,-0.19884,-0.068549,-0.17561,-0.0066105,0.22906,-0.17019,-0.1085,-0.18379,0.096688,-0.23423,-0.0063274,-0.16044,-0.36521,-0.070779,-0.38008,-0.16457,0.095914,0.079594,-0.11529,-0.3608,-0.23617,0.082643,-0.46316,-0.052327,-0.069262,-0.050781,0.077895,-0.048301,-0.12014,-0.01197,-0.17848,-0.054737,0.11863,-0.14972,-0.18781,0.027871,-0.070902,0.029288,0.0015391,-0.52038,0.12073,0.28729,-0.16293,-0.19443,-0.25134,-0.012278,0.0096347,-0.081217,-0.19592,-0.12901,-0.29688,-0.058949,-0.19948,-0.2754,0.12193,-0.14499,-0.25579,-0.11943,0.10622,-0.36976,0.045805,0.10374,0.10005,-0.11299,-0.20637,0.13778,0.17578,0.06534,-0.3165,-0.082986,1,0.14661,-0.15632,-0.034548,-0.25249,0.041482,-0.062681,-0.020136,-0.20805,-0.13468,-0.25144,-0.027211,-0.001315,-0.11637,0.14724,0.083788,-0.13586,-0.060263,0.14169,0.24575,0.12181,0.032,-0.13619,-0.058218,0.4499,-0.1319,0.072038,-0.18458,-0.0043968,0.1196,0.019078,0.18702,0.23158,-0.053866,0.1723,-0.25255,-0.10778,-0.036896,0.38378,0.04942,0.27188,-0.010084,0.10444,0.15337,0.0012219
135,-0.16369,-0.014905,-0.1564,-0.096774,-0.24595,-0.1296,-0.13298,-0.20322,-0.073693,-0.20759,-0.065323,-0.17188,-0.094515,-0.15862,-0.12458,-0.16532,-0.076196,-0.038332,-0.19951,-0.12111,-0.19839,-0.03109,-0.16529,-0.035583,-0.12546,-0.14642,0.02901,-0.074724,0.10613,-0.29074,0.031881,-0.028978,-0.17263,-0.10862,-0.11903,-0.060019,-0.0041094,-0.19039,0.043329,-0.075425,-0.017779,-0.15502,-0.11839,-0.13489,-0.011297,-0.25333,-0.15794,-0.11604,-0.12293,-0.30645,-0.038149,-0.16872,-0.075628,-0.0021682,0.028985,-0.14963,-0.25054,-0.1949,-0.11394,-0.045443,-0.057212,-0.27499,-0.23399,0.088839,-0.17891,-0.042573,0.0024284,0.18172,0.11831,-0.2781,-0.0032331,0.084743,-0.30852,-0.17613,-0.16768,-0.072146,0.091071,-0.0015544,-0.061103,0.063502,-0.15641,0.03654,-0.094816,-0.25262,-0.14615,-0.17174,-0.30243,-0.11358,0.11415,0.15174,-0.12606,-0.0087489,0.055779,-0.13004,-0.18058,0.20392,-0.024581,-0.24143,-0.23197,0.15832,0.093913,0.15905,0.092223,-0.17575,0.23649,0.16992,-0.14524,-0.14472,0.042492,0.029032,-0.12464,-0.10734,-0.052628,0.017063,-0.026994,0.035518,-0.030343,0.054471,-0.0071804,0.014642,-0.1713,0.34029,0.12994,0.0065012,0.012371,0.33125,-0.13915,0.051689,-0.20819,0.44423,0.29397,0.30282,0.10642,-0.22473,0.14661,1,-0.13859,-0.19883,-0.06026,0.097346,0.15343,0.092035,-0.11179,-0.23786,-0.087707,-0.07458,-0.059752,-0.14632,0.10505,-0.20609,-0.13037,0.1856,0.022043,0.080149,0.11719,-0.024147,-0.32038,0.0092518,-0.14437,0.14589,0.094489,-0.14113,-0.23659,0.14496,-0.31298,-0.096122,0.068208,-0.30993,-0.032383,0.082305,0.044687,0.34118,-0.015579,0.024329,-0.062221,-0.25334,-0.089994,-0.14796,0.22749
136,0.079221,0.0067187,-0.047229,0.023498,0.10713,0.076157,0.065873,-0.082833,0.013339,0.10315,0.117,0.064991,0.06104,0.048991,-0.052089,0.049357,0.047698,0.072261,0.16012,0.011259,0.086985,0.12193,0.13467,0.10758,0.040343,0.057695,0.074791,0.019971,0.032361,0.089605,-0.053839,0.19304,-0.041521,-0.02096,0.0011592,0.060658,0.092094,-0.0072718,0.016685,0.19192,0.14582,0.035873,0.22426,-0.074519,-0.0050509,-0.08878,0.081529,0.028053,0.058595,0.041604,-0.044944,0.12688,0.016944,0.11066,-0.15593,0.075316,0.0021424,0.066805,-0.076489,0.14239,0.20601,-0.020719,0.13032,-0.039447,0.031422,-0.080689,0.062209,-0.016076,0.044983,-0.10294,0.29439,-0.15051,0.11309,0.0020142,0.021457,0.032107,0.14795,0.12773,-0.026716,-0.15808,-0.044601,0.14107,0.14732,0.16454,-0.19877,0.17066,0.28339,-0.10522,-0.0028113,0.041563,-0.092848,-0.056675,-0.1196,-0.26922,0.12407,-0.085785,0.0023956,0.1664,-0.17878,-0.075882,0.069088,-0.026359,-0.11565,-0.17999,-0.036312,0.070475,0.08293,0.043672,0.053667,0.25728,0.071536,0.12399,-0.068499,-0.088851,-0.076112,-0.00124,0.34076,0.089341,-0.015223,-0.11958,0.22197,0.12123,0.23677,-0.016836,0.020202,-0.25578,-0.25486,0.075887,0.23526,-0.063581,0.0086375,-0.14993,0.076353,-0.010053,-0.15632,-0.13859,1,-0.099755,-0.10045,0.059479,0.093405,-0.22682,0.10082,0.050178,0.33851,0.01709,-0.011068,0.17496,0.0099602,-0.23823,0.17667,0.18694,-0.07448,-0.22489,-0.11173,0.21791,0.4374,-0.12202,-0.13469,0.08268,-0.014222,-0.039675,-0.11565,-0.04683,0.14239,0.22976,-0.08807,-0.007724,0.019058,-0.10709,-0.054086,-0.025269,-0.24483,0.015201,0.17536,0.26256,-0.19048,-0.19996,-0.04562
137,0.20596,0.0056961,0.039677,0.037381,0.031467,0.046757,0.1327,-0.0024419,0.035954,0.10984,-0.0033895,0.10587,0.052806,-0.03505,0.10108,0.12565,-0.0041959,0.027473,0.18978,0.059512,0.075944,0.041037,0.064396,-0.0056506,-0.0089936,0.092436,0.048623,0.20557,0.0055067,-0.026173,-0.060563,0.096278,0.033941,0.093034,0.10934,0.053053,0.016832,0.011945,0.013534,0.033493,-0.030351,0.10862,0.022933,0.062754,-0.046816,0.14158,0.067372,0.028751,0.069831,0.097717,0.11938,-0.0042579,0.11457,0.068313,0.010355,0.090755,0.15998,-0.04077,-0.035754,-0.15489,0.024525,-0.028335,0.089263,-0.016061,0.21706,-0.0063248,0.14489,-0.052137,0.12513,0.11545,-0.1134,-0.2281,0.20584,0.17768,0.20051,0.048206,0.21264,0.057842,0.17645,-0.15075,0.053234,-0.15529,-0.1898,-0.18277,0.19538,0.11181,-0.055509,0.24508,-0.13126,0.085751,0.090846,-0.21769,-0.026046,-0.076103,0.23956,-0.021334,0.33203,0.13038,0.33004,-0.065322,-0.07208,0.0081076,-0.095146,-0.094206,0.055248,-0.10526,0.1387,-0.16806,-0.06335,0.095832,-0.20449,-0.22135,0.19837,-0.10967,-0.038757,0.031084,-0.04216,-0.16624,0.22475,-0.25969,0.10562,-0.018102,-0.059851,0.030379,0.034789,-0.15852,-0.061026,0.21832,-0.098072,-0.32217,-0.041284,-0.23105,0.036654,-0.1801,-0.034548,-0.19883,-0.099755,1,-0.095094,0.025732,-0.17024,-0.073366,0.028302,-0.087686,-0.049275,0.20371,-0.10443,0.047325,0.11254,0.29063,0.047254,-0.041566,-0.20118,0.0983,-0.21419,-0.023802,-0.24852,0.046314,0.097125,-0.20861,0.13281,0.089205,0.11055,-0.1296,-0.11192,-0.29078,0.17858,-0.0076581,-0.13123,0.10251,0.18197,0.059168,0.081938,0.15401,-0.48127,-0.25377,0.18597,-0.046872,0.13992
138,0.014935,0.3339,0.20482,0.095095,0.10385,0.16924,0.15236,0.15567,0.19694,0.17371,0.13654,0.20511,0.092867,0.20709,0.14553,0.10608,0.13678,0.14294,0.11636,0.17673,0.047085,0.13209,0.20031,0.15832,0.25092,0.15909,0.17796,0.075223,0.18721,0.19133,0.22401,0.1684,0.35557,0.080331,0.12102,0.13096,-0.015586,0.17456,0.22689,0.10998,0.034504,0.13638,0.073677,0.1775,0.16857,0.23848,0.19041,0.32632,0.14149,0.039916,0.2895,0.14562,0.23215,0.0066494,0.22283,0.14676,0.34396,0.0061536,0.23161,0.17436,-0.01259,-0.13522,0.1179,-0.18581,-0.0040174,-0.082149,0.1741,0.23027,-0.031138,0.16964,-0.10862,0.085273,-0.25655,0.24453,-0.070037,0.13733,-0.11577,0.33873,0.22798,0.13559,0.13749,-0.049926,0.075643,0.30038,0.28212,-0.18088,0.24186,-0.30501,0.061796,-0.1705,-0.03256,0.095044,0.0062803,0.29255,-0.039654,0.27642,-0.037465,-0.25163,0.0070652,0.16046,0.089399,-0.071023,0.20985,0.20591,0.044085,-0.079601,-0.004307,-0.058322,0.24522,0.1489,0.082302,0.15661,0.00052857,-0.23571,0.32336,0.13219,-0.01599,-0.037218,-0.09009,0.10984,-0.15205,0.12601,0.043584,0.30909,-0.14996,-0.11749,-0.24471,-0.18488,0.057819,0.02311,-0.045406,-0.10788,0.039087,0.073369,-0.25249,-0.06026,-0.10045,-0.095094,1,0.13409,-0.036729,-0.058833,0.087982,0.12064,0.23063,-0.21794,0.18001,0.18921,-0.14483,-0.017076,0.13075,0.1612,0.25484,-0.021456,-0.11657,-0.21691,-0.043208,-0.031182,0.002716,-0.12064,-0.10067,0.021982,0.053097,-0.10421,0.11513,0.042208,0.049928,-0.11129,-0.2705,0.28656,-0.33417,0.01527,-0.079997,-0.039725,-0.21884,0.25159,-0.25195,0.14856,0.24254
139,0.1042,0.11176,0.11241,0.10848,0.013283,0.099599,0.11802,0.10625,0.12392,0.055658,0.10305,0.1858,0.14771,0.062469,0.025645,0.10107,0.14458,0.055007,0.015904,0.10668,0.1441,-0.045187,0.048238,0.0084704,0.036614,-0.0038079,0.076561,0.17923,0.22755,0.13944,0.14728,0.07569,0.053094,0.095436,0.15487,0.025027,-0.082157,0.073891,0.044241,0.10496,0.17755,0.0049293,-0.13541,0.045319,-0.070273,-0.1286,0.075547,0.26444,0.091525,0.055985,-0.023987,0.034456,0.095929,0.081338,0.11818,-0.068003,-0.0025876,-0.086779,-0.098257,0.29224,-0.0044842,-0.068665,0.19144,0.089092,-0.0012136,-0.17819,0.10959,-0.071814,-0.095945,-0.015826,-0.21816,0.19639,-0.049662,-0.031647,0.080359,0.16774,-0.003629,-0.069972,0.19293,0.053214,0.095297,-0.12442,-0.29719,-0.02673,0.24832,-0.056554,-0.094808,0.076232,-0.25591,-0.034067,0.0989,-0.0015701,0.20016,-0.24707,-0.12477,0.12517,0.10984,-0.1667,-0.059826,-0.18961,0.097562,-0.14018,0.02691,0.14955,-0.12567,0.10426,0.27448,0.14945,0.18868,0.24013,0.13828,-0.15316,0.039779,0.21955,0.31215,-0.40782,0.040025,0.014443,0.032395,-0.051895,0.13074,0.0313,-0.029739,0.10253,-0.21981,-0.11255,-0.1111,-0.062425,-0.051227,0.02306,0.062267,-0.088341,0.061234,0.10251,0.041482,0.097346,0.059479,0.025732,0.13409,1,0.16128,0.21131,0.018664,0.31205,0.31099,-0.20528,0.21761,-0.09565,-0.091866,0.23604,-0.020425,0.30159,-0.11769,0.098673,-0.032546,-0.079061,0.042576,-0.11788,0.18188,-0.011336,0.11761,-0.19872,-0.096218,0.046524,0.092087,0.13752,0.11328,-0.0072428,-0.018738,0.044567,-0.19316,-0.10209,0.10015,-0.25378,0.028441,-0.00016767,0.025709,-0.097358,0.16746
140,0.15837,0.076484,0.13451,0.076812,0.12744,0.22409,-0.017918,0.043867,0.16037,0.23314,0.16862,0.12185,0.22615,0.13857,0.0048623,0.081182,0.1089,0.1889,0.12533,0.072664,0.13943,0.14235,0.03063,0.042357,0.038914,0.092193,0.095584,0.22213,0.22652,0.085294,0.080284,0.24762,0.01569,0.16834,0.15643,0.18063,0.058372,0.17312,0.19567,0.12979,0.025559,0.11316,0.051188,0.22378,0.077164,-0.0048432,0.044353,0.23144,-0.069274,0.16955,0.066904,0.19009,-0.093695,0.093755,0.089443,0.11132,0.031129,0.14337,0.064124,0.047745,0.033878,0.062833,-0.016031,0.049983,-0.0092221,0.13602,0.14659,-0.16216,0.017414,0.069546,-0.059371,0.25119,0.070893,0.085931,-0.12673,0.32292,0.010113,0.1244,0.23927,-0.037466,0.27068,-0.031423,0.10988,0.051165,0.0055392,-0.15388,0.27479,0.064144,-0.040976,0.16696,0.094527,-0.18257,0.12445,-0.065717,-0.35783,0.10507,0.1433,0.062431,-0.0092958,0.16526,-0.064792,-0.048576,0.29092,0.021565,-0.24079,0.077341,0.030467,0.14817,-0.029291,0.050286,0.14594,0.1663,0.21866,0.1166,0.023104,0.3265,0.11023,-0.024469,-0.13872,-0.19238,0.22886,0.20501,-0.11298,0.29003,-0.010079,-0.31148,-0.18121,-0.026896,0.039709,-0.093584,-0.26294,-0.0055435,-0.078037,0.025247,-0.062681,0.15343,0.093405,-0.17024,-0.036729,0.16128,1,0.09216,0.26243,0.09547,0.11689,-0.18917,0.19121,-0.035991,-0.070987,0.019248,0.062586,-0.131,0.018479,0.089779,0.26073,-0.17064,0.11256,-0.12524,0.10935,0.29439,-0.088078,-0.080853,-0.25004,-0.043224,-0.1855,-0.033668,-0.13887,0.051232,-0.22604,-0.11561,0.05267,0.090411,-0.13442,-0.084361,0.091621,-0.037377,0.079476,-0.056805,0.15214
141,-0.024355,0.15122,0.054599,0.0086378,0.025051,0.0083712,-0.005691,0.058109,-0.022693,-0.097067,0.037645,0.096,-0.018485,-0.077898,-0.049667,0.033234,-0.019976,0.079616,0.011854,-0.037475,0.15856,0.054699,0.034943,0.053072,0.0030299,-0.0097283,0.018604,-0.050971,0.028631,-0.073011,0.034645,0.0086694,0.023454,-0.038357,0.18373,-0.028652,-0.0053837,-0.026152,0.040669,0.057661,0.0045225,0.012285,-0.0025429,0.08167,-0.044845,-0.029657,-0.051021,-0.071002,0.054831,-0.1199,0.10771,0.048483,-0.083779,0.033375,0.25733,-0.27558,-0.1821,0.046998,0.043264,0.019061,-0.058236,0.10008,-0.10883,0.14069,-0.1191,0.073686,0.11333,0.025851,-0.094537,0.0057303,-0.12732,0.25587,-0.0020947,-0.07569,-0.17504,-0.19736,-0.13323,-0.038201,-0.063316,0.05577,-0.095158,-0.2449,-0.32573,-0.29461,0.32311,-0.031971,0.070278,0.15619,-0.035003,-0.16154,-0.11539,0.34897,0.041318,-0.05533,-0.0017856,0.009811,-0.02747,-0.083162,-0.12153,0.054947,0.18678,-0.29093,0.15809,0.048223,0.047892,-0.02886,-0.030138,-0.24887,0.11768,-0.030788,-0.29785,-0.055879,0.097235,0.19833,-0.15291,-0.067574,-0.21236,0.10711,-0.087526,-0.012169,0.089347,-0.0046694,-0.091854,0.060231,0.1376,0.25565,0.3008,-0.16051,0.11998,0.057636,0.05593,0.075203,-0.098896,0.062691,-0.020136,0.092035,-0.22682,-0.073366,-0.058833,0.21131,0.09216,1,0.16754,0.098326,0.032632,0.1502,-0.12274,-0.15792,-0.15383,0.023473,0.12804,0.082817,-0.17996,0.22144,0.14873,-0.071263,-0.25372,0.068916,-0.10355,-0.027768,0.00023444,-0.07858,-0.081842,0.11621,0.15405,-0.10201,0.085609,0.206,-0.047134,0.098205,0.03729,0.073945,-0.041656,-0.07321,0.03915,-0.17178,0.057124,-0.098242,0.18189
142,0.051599,0.14411,0.010813,-0.061658,0.1339,0.1019,0.034066,-0.028158,0.042112,0.14518,0.1213,0.045853,0.15443,0.10273,0.072899,0.077307,0.055249,0.012162,0.10393,0.1395,0.13214,0.069675,0.036575,0.094516,0.074777,0.017321,0.19518,0.16679,0.13969,0.054808,-0.036508,0.22584,0.25142,0.023007,0.0020917,0.0078178,-0.014842,0.17191,0.29911,0.1152,0.15661,0.10325,0.052908,0.26324,-0.070182,0.22674,-0.054999,0.21161,-0.10894,0.050702,0.17002,0.33408,-0.077692,0.080126,0.0024593,0.078432,0.10867,0.11251,-0.067686,-0.058791,0.049391,0.08806,-0.011345,0.034194,0.086073,0.043279,0.1769,0.32091,-0.097909,0.12246,0.070829,0.07435,0.023143,0.014405,0.053458,0.3173,0.094676,0.27475,0.044115,0.0096031,0.39236,0.14294,0.08847,0.15292,0.079802,-0.26397,0.19882,0.11976,-0.047294,-0.05159,0.22996,0.020481,0.16341,0.005709,-0.12808,0.1207,-0.10345,0.080545,-0.045249,0.17569,0.13084,-0.17946,0.16526,0.060398,0.060997,0.038473,0.11708,0.21122,0.084689,-0.0047366,0.14903,-0.011566,0.30159,0.079901,0.0049752,0.18103,0.099744,0.36533,-0.25141,-0.1261,0.18308,0.23696,0.026296,0.26161,0.017307,0.10017,-0.024328,-0.098774,-0.20413,0.0068897,-0.12738,-0.057524,-0.28995,0.20302,-0.20805,-0.11179,0.10082,0.028302,0.087982,0.018664,0.26243,0.16754,1,0.14297,0.20225,0.10327,0.087446,0.0062769,-0.29635,-0.054209,0.16853,-0.12892,0.072968,0.067691,-0.046562,0.034226,0.28295,0.19028,0.1409,0.075107,0.092375,0.070064,-0.10311,-0.17197,0.049703,0.029491,-0.26855,0.048794,-0.20978,0.095475,-0.038182,0.1015,-0.12883,-0.19111,0.11711,0.02484,-0.1068,-0.27601,-0.024357
143,0.098798,0.085066,0.062876,0.072278,0.15282,0.073085,0.045898,0.13699,0.14762,0.11896,0.10095,0.18056,0.12222,0.057657,0.10921,0.016691,0.10387,0.014319,0.089486,0.20889,0.12987,-0.0025792,0.057651,-0.093852,0.068098,0.056644,0.053502,0.046253,0.13279,0.17486,-0.087516,-0.01325,0.18797,0.03943,0.074045,0.19674,0.07024,0.23898,0.058556,-0.049346,0.054419,0.038496,0.001084,0.15957,-0.016051,0.023498,0.23428,0.19563,0.03667,0.051388,0.22299,0.016214,-0.079891,-0.10691,-0.020914,0.23049,0.27446,-0.038183,0.045263,0.20209,-0.050775,-0.095033,0.1254,-0.023116,0.35483,0.091927,-0.086319,0.039763,0.03141,-0.024264,-0.04925,0.0099213,0.019157,-0.18683,-0.099042,0.13298,0.052222,-0.020789,0.022293,-0.08749,-0.034254,-0.19342,0.084675,0.026725,0.27102,-0.0078857,-0.046623,0.32467,-0.10432,-0.083979,-0.14506,0.078346,0.10216,0.13628,0.16064,-0.19827,0.086479,0.065331,0.092032,0.0027108,-0.0056542,0.11651,-0.12111,0.21114,-0.31177,0.11958,0.15618,0.1615,0.30986,0.11138,0.20704,0.0062985,-0.13628,-0.13803,0.18552,0.0032487,-0.059091,0.23127,-0.07865,-0.079228,0.042828,-0.0091197,-0.041557,0.1478,-0.36618,-0.079295,0.13464,0.082374,0.24708,0.22078,-0.22219,0.12902,-0.16293,0.28022,-0.13468,-0.23786,0.050178,-0.087686,0.12064,0.31205,0.09547,0.098326,0.14297,1,0.38179,-0.046469,0.044775,0.12886,-0.15542,0.13315,0.075066,0.22331,0.017516,0.05517,-0.039132,-0.2582,-0.085285,0.1608,0.14156,0.071995,-0.025407,-0.048897,-0.19424,-0.11881,0.043599,0.057073,-0.28487,0.056021,-0.1026,0.016795,-0.11899,-0.036773,-0.12624,-0.10212,-0.0037101,0.20497,-0.14412,-0.13488,0.098243
144,0.24918,0.43971,0.28774,0.23877,0.35869,0.43639,0.33417,0.33867,0.38126,0.33792,0.38033,0.40788,0.36266,0.32892,0.19703,0.19649,0.30485,0.26977,0.37847,0.37898,0.34569,0.26682,0.37288,0.3224,0.44053,0.3526,0.34687,0.32223,0.40372,0.30094,0.35331,0.39851,0.42529,0.31613,0.28832,0.39896,0.30104,0.4146,0.41577,0.40415,0.34564,0.23043,0.45016,0.27541,0.26749,0.21493,0.42433,0.4139,0.18278,0.14876,0.37459,0.24855,0.11198,0.32077,0.12718,0.29696,0.24789,0.14194,0.16619,0.068088,0.2871,0.24904,0.3218,0.18833,0.13432,0.067554,0.098591,0.21353,-0.063076,0.094906,0.29841,0.26252,-0.013002,0.1743,-0.10112,0.12613,0.15952,0.30347,0.13378,0.02678,0.1356,-0.023647,-0.024118,0.091913,0.27245,-0.15579,0.16061,0.21843,-0.066508,-0.011155,0.16249,-0.077788,0.24461,-0.069382,-0.084134,0.031005,-0.063925,-0.070976,0.20787,0.085814,0.037948,0.056177,0.11997,0.13019,-0.26081,0.008821,0.21006,0.13523,0.25183,0.22284,0.20137,-0.1767,0.13337,-0.19075,0.25775,-0.013898,-0.10013,0.17522,0.057546,0.056214,0.02187,0.089216,0.14164,0.3371,-0.34871,-0.082458,-0.21727,0.015755,0.13058,0.169,-0.053261,-0.023419,-0.01322,-0.011244,-0.25144,-0.087707,0.33851,-0.049275,0.23063,0.31099,0.11689,0.032632,0.20225,0.38179,1,-0.18138,0.23822,0.10107,-0.21998,0.04759,0.10595,0.018642,-0.037299,-0.15644,-0.064355,0.13781,0.22313,-0.2777,-0.0035705,-0.054494,-0.16468,0.0619,0.061202,-0.0081783,0.032847,-0.057332,-0.061126,0.010653,-0.17198,0.36219,-0.01033,0.11468,-0.47421,-0.1242,-0.23102,0.28311,-0.13554,-0.11686,0.18524
