,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
65,-0.12016,-0.21899,-0.19785,-0.21229,-0.054409,-0.053602,-0.20556,-0.22293,-0.19995,-0.16051,-0.20285,-0.19246,-0.16295,-0.15841,-0.11893,-0.26403,-0.13278,-0.16327,0.018732,-0.29196,-0.19933,0.0016211,-0.041301,-0.078356,-0.13632,-0.087021,-0.20134,-0.15245,-0.12884,-0.12946,-0.093171,-0.46359,-0.24675,0.079258,-0.17664,0.062986,-0.080903,-0.10674,0.12771,-0.094419,-0.087578,-0.068585,-0.023652,-0.011185,0.11357,-0.17887,-0.33815,-0.18569,0.017269,0.027536,0.246,0.16623,-0.070652,0.16669,-0.00046962,-0.30136,0.2081,0.02818,-0.049915,0.070494,0.27774,0.37305,0.13479,0.11144,0.08898,1,0.087039,0.15223,-0.22492,0.18741,0.22027,-0.11089,0.11259,0.15508,0.13549,0.05059,-0.082457,0.081637,-0.091234,0.10851,-0.18208,0.15607,-0.09054,0.15491,0.020896,0.10633,0.18926,-0.20098,-0.10153,-0.26095,0.19394,-0.00052459,-0.0029207,-0.020392,-0.30397,-0.2416,-0.086397,-0.066174,-0.21168,0.031069,-0.15725,-0.021819,-0.41888,-0.061907,-0.11298,-0.0054289,-0.087439,0.15953,-0.13708,-0.15439
66,-0.23625,-0.30545,-0.28096,-0.16727,-0.29964,-0.24885,-0.33182,-0.27378,-0.24967,-0.40179,-0.28994,-0.39934,-0.37574,-0.22313,-0.24718,-0.25583,-0.31545,-0.21474,-0.19088,-0.28449,-0.25369,-0.32634,-0.31594,-0.20785,-0.29027,-0.024572,-0.26464,-0.39027,-0.2965,-0.28757,-0.28558,-0.074044,-0.2865,-0.33976,-0.027335,-0.11584,-0.21203,-0.32849,-0.06724,-0.10221,-0.20255,0.08773,-0.16566,-0.013769,-0.023526,-0.29212,-0.054773,0.026828,-0.10157,-0.093236,0.1659,-0.15799,-0.094115,-0.1734,-0.33633,-0.21483,0.069635,0.099987,-0.095969,0.34221,0.15358,0.12647,-0.031262,-0.01452,-0.054133,0.087039,1,-0.034828,0.091494,0.30757,0.11498,-0.059265,-0.23405,-0.12402,0.0093203,-0.1495,-0.25947,0.14763,0.01265,-0.042725,0.12988,-0.15311,-0.217,0.07705,0.25053,-0.16429,0.12009,-0.020863,-0.1095,0.19803,0.076559,0.071503,0.04564,0.20763,0.0085958,-0.18502,-0.2075,-0.0646,0.21273,0.14519,0.21025,-0.06299,0.039531,-0.059133,-0.18477,-0.21751,0.16448,0.059202,0.18489,-0.15943
67,-0.073251,-0.0089153,-0.095678,-0.052316,-0.10763,-0.031832,-0.0071229,-0.037248,-0.036707,0.033444,-0.078064,-0.062942,-0.081344,-0.040151,-0.091625,-0.12918,-0.11712,0.025245,0.064589,-0.15394,-0.10998,0.035303,-0.2671,-0.075107,-0.14693,0.021302,0.063486,0.11705,-0.074391,0.10419,-0.047959,-0.19962,-0.10379,-0.040416,-0.1652,0.13044,-0.082774,0.06114,0.050852,-0.082714,0.17924,-0.016408,-0.058871,0.047101,-0.13397,-0.039081,0.085737,-0.078328,-0.21985,0.086314,-0.21576,-0.028218,-0.4084,-0.17633,0.07342,0.098803,0.2418,0.10541,-0.22925,0.034225,0.10145,-0.029365,-0.22582,0.1319,-0.17516,0.15223,-0.034828,1,0.18458,0.2037,0.16903,0.19923,0.20191,-0.29026,-0.097318,-0.084721,-0.079483,0.15789,-0.085906,0.086852,-0.21313,-0.15395,0.29156,0.14183,0.14645,-0.19344,0.045432,-0.022813,0.1669,-0.20039,-0.11788,-0.1161,-0.12837,0.065152,-0.18984,-0.099637,-0.10503,0.17506,0.05221,-0.27113,0.1757,-0.0073858,0.10112,-0.13078,-0.27753,0.058827,0.071286,0.19579,-0.21877,0.18498
68,0.036773,0.12408,0.06206,0.12453,0.10821,-0.0648,0.072755,0.071334,0.11621,0.10007,0.047966,-0.0018342,0.071076,0.11961,-0.0092489,0.07493,0.062041,-0.071091,0.076968,0.10577,0.12154,0.040057,-0.048363,0.16233,-0.11479,0.2413,0.12876,0.047538,-0.015387,-0.0055215,0.18789,0.17862,0.12871,0.10604,-0.028358,0.22433,-0.17651,-0.18391,-0.070664,0.16427,0.14648,0.24262,-0.18195,-0.19263,0.10005,0.031667,0.089189,0.011743,0.12626,-0.3637,0.13121,0.21033,0.11563,-0.017585,-0.015554,-0.049281,0.25866,0.27713,-0.30735,0.065863,-0.27105,-0.17927,-0.10665,0.26472,-0.31887,-0.22492,0.091494,0.18458,1,0.26934,-0.16524,0.26776,0.11329,-0.085261,-0.36418,0.017872,0.13922,0.17819,0.11364,-0.19325,-0.023642,0.023479,0.10111,-0.0026973,0.19249,-0.28982,-0.16241,0.36137,0.22312,0.072914,-0.054275,-0.1365,0.053024,-0.10154,0.10491,0.056913,0.0065887,0.14921,0.18476,-0.13808,0.1462,-0.014998,0.28559,0.12584,-0.26226,0.063244,0.26877,-0.063223,0.18784,0.043225
69,-0.10519,-0.089561,-0.1966,-0.076603,-0.05731,-0.16543,-0.13788,-0.095511,-0.161,-0.15272,-0.11123,-0.19211,-0.20517,-0.11311,-0.17803,-0.18893,-0.17944,-0.11973,0.012358,-0.087152,-0.073384,-0.06251,-0.040912,-0.073198,-0.23767,0.07723,-0.027533,-0.16427,-0.15934,-0.30959,-0.15079,-0.0087941,-0.20804,-0.026348,-0.15925,-0.044963,0.033445,-0.23982,-0.11062,-0.14817,-0.052374,0.13261,-0.17462,-0.17822,0.10336,0.10608,0.082384,0.27249,-0.14616,-0.18381,0.31955,-0.0007559,-0.017396,-0.19943,-0.020715,-0.17035,0.058546,-0.077571,-0.4389,0.019567,0.035394,-0.035365,0.01857,0.018242,-0.086853,0.18741,0.30757,0.2037,0.26934,1,0.11169,0.20274,-0.27609,-0.10242,-0.25841,-0.043133,-0.19603,0.33884,-0.21001,0.11079,-0.060393,0.21431,0.10101,0.014122,0.15649,-0.16409,-0.061786,0.15373,0.0069446,-0.086615,-0.034609,0.12305,0.031607,0.044578,-0.021289,-0.029683,-0.014781,-0.041847,-0.059521,0.033999,0.057363,-0.14936,-0.015873,-0.11399,-0.10208,0.024903,-0.012852,0.014006,0.17712,0.17618
70,-0.033586,0.027032,-0.014578,-0.080843,0.037778,0.094598,-0.027577,-0.041363,-0.11477,-0.022218,-0.074355,0.026904,-0.075529,-0.13768,0.022236,0.034714,0.014441,0.015066,0.17262,-0.22473,-0.14403,0.021034,-0.027659,0.064106,0.039525,-0.058379,-0.055374,0.0066966,-0.022953,0.083171,0.22477,-0.080642,-0.13547,-0.076951,0.14166,0.027417,0.0022724,0.073388,-0.060168,-0.21394,0.089231,0.13789,-0.14246,-0.037612,-0.1196,0.10193,-0.13668,0.079786,0.1078,0.14871,-0.025884,-0.014736,-0.15353,-0.17436,-0.061515,-0.036531,-0.026195,-0.049208,0.0071985,-0.04341,0.0032375,-0.015027,0.12801,-0.061612,0.035567,0.22027,0.11498,0.16903,-0.16524,0.11169,1,-0.080174,-0.13656,0.27476,0.24748,-0.28677,-0.12626,-0.023663,0.03633,-0.082963,0.12464,0.1444,0.022542,0.22137,-0.33643,-0.04699,0.25443,-0.20635,-0.084269,-0.13542,0.10853,0.11179,-0.16162,0.022487,0.044987,0.066043,0.027912,-0.069478,-0.13181,-0.08349,-0.016396,-0.12771,-0.21221,-0.14351,-0.012198,0.15255,-0.023758,-0.1015,0.12346,0.091068
71,-0.1899,-0.14273,-0.14382,-0.11759,-0.083415,-0.28252,-0.18201,-0.02298,-0.15164,-0.15762,-0.17579,-0.15435,-0.14203,-0.032924,-0.1599,-0.10024,-0.18001,-0.1912,-0.18583,-0.092551,-0.11919,-0.1164,-0.18524,-0.24713,-0.17087,-0.24853,0.025178,-0.073221,-0.1375,-0.064981,-0.028871,-0.16137,-0.14231,0.042961,-0.040728,-0.077146,-0.12449,-0.27226,-0.26111,0.026419,0.133,0.17861,0.027421,-0.14987,0.063441,0.011796,0.074211,-0.012554,0.062746,0.14319,0.27729,0.16736,0.16093,0.21777,-0.059301,0.0039548,0.13073,-0.11174,0.028132,0.044287,0.047691,0.027018,0.067774,0.11597,-0.28198,-0.11089,-0.059265,0.19923,0.26776,0.20274,-0.080174,1,-0.12124,-0.21238,-0.12529,0.196,0.14805,0.1505,-0.060941,-0.20449,-0.29104,-0.053863,0.28445,-0.28016,0.13389,0.084063,-0.0024739,0.10482,0.10458,-0.068417,0.011328,-0.10554,-0.10961,0.00045048,-0.15014,0.023151,0.085922,-0.18863,0.11731,-0.023766,0.096979,0.15654,0.2783,-0.036077,-0.12999,0.023575,-0.035338,-0.12507,0.13394,-0.02009
72,0.20926,0.28957,0.30647,0.19405,0.26074,0.28053,0.28959,0.092359,0.28851,0.20764,0.22012,0.26463,0.20498,0.26178,0.30493,0.27702,0.11005,0.24257,0.18937,0.1853,0.30787,0.23706,0.26546,0.30966,0.22891,0.32681,0.28446,0.25266,0.20454,0.21887,0.24754,0.020158,0.18743,0.16928,0.03995,0.18564,-0.07533,0.16304,0.22485,0.18329,0.18852,-0.30964,0.012664,0.074443,0.047106,0.14974,-0.062016,-0.29725,-0.076495,-0.023601,-0.023312,-0.0083897,0.036076,-0.045815,0.09152,0.034378,0.2206,0.13873,-0.066785,-0.12327,-0.10521,0.13426,-0.23606,0.076643,0.023663,0.11259,-0.23405,0.20191,0.11329,-0.27609,-0.13656,-0.12124,1,0.19536,-0.0083307,-0.18026,0.068187,-0.027191,0.13413,-0.069137,0.017461,-0.12048,0.16368,-0.22636,0.12407,-0.25211,-0.050706,0.092758,0.14282,-0.28747,-0.014135,0.052848,0.26254,-0.16177,0.089168,0.22947,0.14558,0.30765,0.083434,-0.057385,0.041207,-0.1228,0.18063,0.1533,-0.12168,-0.011962,0.049784,0.25429,-0.20853,-0.10806
73,0.21493,0.34346,0.2554,0.1443,0.32462,0.30456,0.25823,0.1556,0.33908,0.24413,0.19875,0.22284,0.2636,0.14883,0.27169,0.29539,0.322,0.29332,0.22949,0.16023,0.11769,0.12303,0.36032,0.36771,0.27407,0.24761,0.047227,0.060429,0.13713,0.2108,0.37635,0.15533,0.13523,0.20659,0.46863,-0.041701,0.32302,0.03363,-0.12437,0.0070519,0.010992,0.11793,0.22138,-0.138,-0.074024,0.080842,-0.33102,-0.057976,0.18735,0.00049444,-0.10214,0.10708,0.14771,0.05468,0.021454,-0.11103,-0.091819,-0.046659,-0.091771,0.19709,-0.16715,0.089956,0.11328,-0.16854,0.12307,0.15508,-0.12402,-0.29026,-0.085261,-0.10242,0.27476,-0.21238,0.19536,1,0.085579,-0.17517,-0.1487,-0.076515,0.068881,0.082089,0.20796,-0.068193,0.085586,0.29006,-0.078983,0.023838,0.046805,0.031852,-0.12511,-0.28684,0.14352,0.047852,0.17855,-0.044167,0.19224,0.041357,-0.13143,0.19843,0.06813,0.10772,-0.19177,-0.19483,-0.030868,0.045653,0.045831,0.09708,0.0255,-0.020897,0.22083,0.29377
74,-0.074403,-0.13996,0.027473,-0.087544,-0.12344,0.069259,-0.04267,-0.12181,-0.13236,-0.16893,-0.15224,-0.064387,-0.00058276,-0.013118,0.025725,-0.12286,-0.048219,0.032975,0.026447,-0.15572,0.017508,-0.036776,-0.027732,0.063141,0.10114,-0.12107,-0.052703,-0.10009,-0.12831,0.15108,0.012261,0.042998,-0.22507,0.048164,-0.0033957,-0.17157,-0.25435,-0.027309,0.12687,0.39311,-0.11064,-0.1983,0.26409,0.12074,-0.13868,-0.10014,-0.24873,-0.03393,0.35124,0.13313,-0.2563,-0.010996,0.053436,0.11037,-0.25206,-0.0034775,-0.22182,-0.20247,0.23881,0.011982,0.25832,0.20293,0.31016,0.21132,0.30644,0.13549,0.0093203,-0.097318,-0.36418,-0.25841,0.24748,-0.12529,-0.0083307,0.085579,1,-0.29541,-0.13617,0.10378,-0.17693,-0.06171,-0.12451,-0.014096,-0.27976,0.04709,-0.04349,-0.010945,0.092633,-0.14863,0.21021,-0.081497,-0.11526,0.14278,-0.077555,-0.18484,-0.29885,-0.060722,-0.13248,-0.063456,-0.39953,0.072747,0.059259,0.14465,-0.14287,0.18591,0.20077,-0.17421,-0.30364,-0.16787,-0.18544,0.013788
75,-0.095376,0.035904,-0.091564,0.032125,-0.016968,-0.17926,-0.081906,-0.026138,-0.02291,-0.010213,0.025272,-0.12514,-0.095033,0.095188,-0.10091,-0.079387,0.11063,-0.15672,-0.1119,-0.1164,-0.034226,-0.10987,0.059238,-0.099328,-0.0018566,-0.073155,-0.14351,0.071321,-0.028099,-0.088779,-0.14567,-0.26312,-0.047409,-0.032485,-0.18155,-0.058438,0.028114,0.072524,0.16395,-0.061618,0.039678,0.0060483,0.13929,-0.15608,0.38703,0.15205,0.022562,-0.2423,-0.14877,0.23952,0.17217,-0.089099,0.10264,0.40958,-0.017745,0.077677,-0.25179,0.029934,-0.058929,0.067262,-0.0093645,0.13501,0.069231,-0.22416,-0.11169,0.05059,-0.1495,-0.084721,0.017872,-0.043133,-0.28677,0.196,-0.18026,-0.17517,-0.29541,1,0.14113,-0.13692,0.1919,-0.12265,-0.30425,0.11838,0.15942,-0.033944,-0.11545,0.10824,0.0083888,-0.12924,-0.30812,0.044238,0.15835,-0.033035,-0.10275,0.085532,-0.17772,-0.040918,0.21416,-0.16042,0.083236,0.29771,-0.048593,0.075849,0.085003,-0.074288,-0.0076374,0.029453,-0.12835,0.11854,-0.084612,-0.14522
76,0.040113,0.038024,0.12963,0.11327,0.096308,-0.026271,0.091025,0.11689,0.080209,0.067041,0.086921,0.017767,0.15808,0.050376,-0.0089892,0.059716,0.039207,0.01948,0.0035061,-0.058956,0.026356,0.15857,0.15769,-0.072762,0.16308,-0.14098,0.13975,0.14692,0.13257,0.17649,0.11647,-0.044751,0.15985,0.26488,-0.15414,0.18988,0.026948,-0.055307,-0.057847,0.056475,0.17497,-0.015416,-0.18138,0.27776,0.19638,-0.030622,-0.039125,0.012932,0.078802,-0.029946,0.25369,-0.00029497,0.17802,0.076062,0.035759,0.23518,0.33769,0.16452,0.22312,-0.04729,-0.21735,-0.093329,-0.13668,0.17334,-0.099123,-0.082457,-0.25947,-0.079483,0.13922,-0.19603,-0.12626,0.14805,0.068187,-0.1487,-0.13617,0.14113,1,-0.021286,0.22597,-0.29492,-0.14962,-0.0082947,-0.17723,-0.19555,-0.12008,0.013993,-0.26971,0.010397,0.032352,0.089138,0.093731,-0.076345,0.072062,-0.049564,0.0071308,-0.13942,-0.10932,-0.16968,-0.10033,0.025547,-0.085283,0.074416,0.18504,-0.011789,0.087319,0.18909,0.29978,-0.2548,-0.046155,-0.28957
77,0.13832,0.11275,0.10131,0.15703,0.098625,0.14996,0.07671,0.20289,0.048589,0.053789,0.090887,-0.063879,0.0036134,0.20994,0.067006,0.042707,-0.015209,0.10448,0.20655,0.13572,0.06971,0.10598,0.12444,0.24748,0.20416,-0.18959,0.131,-0.14193,0.097751,-0.011912,-0.25373,-0.071861,0.038289,0.10488,-0.12102,-0.13681,-0.099107,-0.031442,-0.082575,0.13914,0.076484,-0.15052,-0.189,0.075473,0.1094,0.044983,-0.045703,-0.12505,-0.069496,-0.086892,0.24234,-0.051417,0.079843,-0.099874,-0.11068,-0.34688,0.027243,-0.36711,-0.10005,0.024264,0.15276,0.025715,0.28002,0.066672,0.098485,0.081637,0.14763,0.15789,0.17819,0.33884,-0.023663,0.1505,-0.027191,-0.076515,0.10378,-0.13692,-0.021286,1,-0.049644,0.089032,-0.097713,-0.023045,-0.2003,0.15961,0.1436,-0.10021,-0.40278,0.11414,-0.14014,0.085517,-0.036011,0.23174,0.24146,-0.059138,-0.14228,-0.08051,-0.10194,-0.15687,-0.11285,-0.066538,0.14905,0.061346,0.19131,-0.15402,-0.050599,0.033502,0.055976,0.031213,-0.086676,0.42014
78,0.15839,0.26139,0.13029,0.2204,0.26214,0.12555,0.1981,0.20346,0.27486,0.18711,0.26539,0.14567,0.24665,0.27813,0.26065,0.25148,0.24458,0.26209,0.063228,0.066028,0.13347,0.1928,0.27681,0.14587,0.1326,0.013151,0.015201,0.22816,0.29536,0.10692,0.13099,-0.10498,0.14203,-0.18298,0.17093,0.18103,0.076852,0.21412,0.14906,-0.11961,0.2091,-0.083356,-0.21046,0.0037106,0.13341,-0.03062,-0.072045,-0.076791,-0.10685,0.13203,0.093265,-0.20315,0.23637,0.067939,0.27195,-0.13036,0.1709,0.065365,0.13222,-0.073541,-0.26842,0.072864,-0.15831,-0.1496,-0.023308,-0.091234,0.01265,-0.085906,0.11364,-0.21001,0.03633,-0.060941,0.13413,0.068881,-0.17693,0.1919,0.22597,-0.049644,1,0.06534,-0.11622,0.12486,0.19732,0.032116,0.041558,-0.082147,-0.050231,-0.042164,-0.20569,-0.1228,0.22664,-0.17987,0.17465,-0.046642,-0.04157,0.013307,-0.044795,0.057045,0.25623,-0.063199,0.23795,-0.24073,0.28205,-0.048454,0.090991,0.14599,0.11744,-0.11453,0.081098,-0.21227
79,0.063505,0.067504,-0.014256,-0.0033441,0.1097,0.043074,0.067046,0.035948,0.097076,0.049522,0.1001,0.06139,0.060326,0.078793,-0.0044876,0.007041,0.012022,0.1501,0.13238,-0.0088371,-0.039944,0.030958,-0.035551,0.045615,0.10023,0.047802,-0.085581,0.020506,0.080076,-0.0074823,-0.064887,-0.16321,-0.053419,-0.14922,0.14476,0.08816,0.22351,0.21608,0.034586,-0.01769,-0.017543,-0.17244,0.064264,0.062795,-0.13538,-0.089042,0.30883,0.18064,-0.11322,0.12711,-0.19687,0.13645,0.078101,-0.2114,0.24998,-0.25857,0.086666,-0.16847,-0.0024055,0.048419,0.037831,0.10459,-0.13014,-0.02775,0.20909,0.10851,-0.042725,0.086852,-0.19325,0.11079,-0.082963,-0.20449,-0.069137,0.082089,-0.06171,-0.12265,-0.29492,0.089032,0.06534,1,0.30993,0.017362,0.21485,0.064401,0.061595,-0.037254,-0.13937,-0.08604,0.065312,0.027474,-0.12463,0.16776,0.1455,-0.10784,0.038531,-0.021337,-0.2602,0.25841,-0.032113,-0.25371,-0.0048491,0.019522,-0.11627,-0.19588,0.11348,-0.029449,-0.24293,0.11292,-0.18887,0.10709
80,0.030931,0.069229,0.10229,-0.098333,0.090368,0.0093171,0.055483,-0.033108,0.087153,0.013976,0.077727,0.053943,-0.023307,-0.07009,-0.037717,0.1579,0.02898,0.086465,0.18327,0.10611,-0.026595,-0.069918,-0.090603,0.015231,0.031806,0.2114,-0.084327,-0.073844,0.068177,-0.10912,0.038912,0.18638,-0.12471,-0.096001,0.075601,0.16612,0.11923,0.14802,-0.18486,0.0017216,0.017409,-0.0061337,-0.14198,0.24039,-0.12515,0.19204,0.31424,0.22657,0.011242,0.0066995,-0.089355,0.20178,0.29381,-0.49201,0.051131,-0.0038514,0.026143,-0.18129,0.23237,0.036619,0.16781,-0.10547,-0.13591,0.10467,0.33631,-0.18208,0.12988,-0.21313,-0.023642,-0.060393,0.12464,-0.29104,0.017461,0.20796,-0.12451,-0.30425,-0.14962,-0.097713,-0.11622,0.30993,1,-0.19255,-0.005885,-0.042886,-0.040011,-0.075466,-0.086652,0.21067,0.01539,0.034633,-0.2216,0.10276,0.1351,0.0071774,0.33877,0.0035294,-0.1679,0.081345,0.11667,-0.11978,-0.24685,0.030143,0.043108,0.040508,0.0035116,-0.0080183,0.064362,0.084778,0.18734,0.058314
81,0.2068,0.071901,0.07492,0.15108,0.21371,0.088865,0.086299,0.11184,0.017647,0.088768,0.21619,0.2467,0.21574,0.096907,0.031767,0.051044,0.27401,0.074694,0.13439,-0.025299,0.12137,0.22942,0.21381,0.025446,0.088491,0.0069613,0.048237,0.21105,0.095836,0.040007,0.1271,0.11354,-0.012081,0.12668,-0.07302,0.012122,0.29756,0.12123,0.11633,0.11344,0.29133,0.067705,-0.099975,-0.071102,0.1067,0.31483,-0.072755,0.15121,-0.17155,-0.075115,0.050485,-0.078935,0.08022,0.29056,0.036292,-0.077763,-0.23007,0.044404,-0.036123,-0.10064,-0.11682,-0.13341,0.18713,0.017402,-0.090815,0.15607,-0.15311,-0.15395,0.023479,0.21431,0.1444,-0.053863,-0.12048,-0.068193,-0.014096,0.11838,-0.0082947,-0.023045,0.12486,0.017362,-0.19255,1,0.12553,0.2004,-0.12373,0.054101,0.092288,-0.17799,-0.014955,0.051216,0.0439,0.095774,0.051442,-0.063032,0.13661,0.10649,0.032152,-0.0661,-0.33507,-0.11709,0.0021181,-0.24438,-0.18444,-0.038814,0.34312,0.0097046,-0.10231,-0.25593,0.031912,-0.20849
82,-0.044604,0.12996,-0.11868,-0.12901,0.1082,-0.011831,-0.042208,-0.035254,0.011234,0.068601,0.03373,0.10318,-0.11095,-0.066269,-0.034861,0.059587,0.021274,-0.020674,-0.043647,-0.031779,-0.014583,-0.14659,-0.11782,-0.072415,-0.096154,0.13188,0.011189,0.11594,0.056284,-0.03926,-0.0012686,-0.10816,-0.058395,-0.01328,-0.025298,-0.098619,0.17403,0.006686,0.014618,0.0043825,0.45445,-0.13818,0.029563,-0.17202,-0.12386,0.15962,0.12552,-0.0043816,-0.17123,0.061042,-0.016906,0.0084192,0.033981,-0.042537,0.3094,0.045794,0.069489,-0.066323,0.014129,-0.11896,0.019499,-0.011921,0.024986,0.048325,-0.061909,-0.09054,-0.217,0.29156,0.10111,0.10101,0.022542,0.28445,0.16368,0.085586,-0.27976,0.15942,-0.17723,-0.2003,0.19732,0.21485,-0.005885,0.12553,1,0.16521,0.0092177,-0.02039,0.26545,0.0086435,-0.019918,-0.12997,0.1699,-0.18103,0.13921,0.17355,0.058025,0.065654,-0.026407,0.42745,0.3859,-0.086496,0.16443,-0.11347,0.18545,-0.071187,0.017674,0.15436,-0.29498,0.18341,0.1583,0.041384
83,0.051663,0.073111,-0.049215,-0.083192,0.035052,0.1185,0.014466,0.068659,0.034148,0.09101,0.098714,0.029933,0.016648,-0.11228,-0.091476,-0.0021859,0.13919,0.027918,0.057149,-0.090089,-0.16857,-0.097795,0.0046065,0.088845,0.12811,-0.0038951,-0.17952,0.029413,0.038485,0.065182,-0.074581,0.0071148,-0.082364,0.09714,0.10313,-0.21273,0.21563,0.00085788,-0.045687,-0.087926,0.21482,0.10315,-0.13962,0.018916,-0.042694,0.010896,-0.27211,0.011301,0.067609,-0.094133,-0.28677,-0.047117,-0.33273,0.063682,0.073069,-0.23575,-0.22336,-0.086788,-0.046796,0.20191,0.04534,-0.072573,0.1985,0.059345,0.019068,0.15491,0.07705,0.14183,-0.0026973,0.014122,0.22137,-0.28016,-0.22636,0.29006,0.04709,-0.033944,-0.19555,0.15961,0.032116,0.064401,-0.042886,0.2004,0.16521,1,-0.053078,0.0091389,0.079676,-0.19136,-0.333,0.074911,0.15902,-0.080045,0.049412,-0.092692,-0.042687,-0.31665,-0.47987,0.13571,-0.03115,-0.18965,0.034023,-0.14501,0.037856,-0.17095,0.042458,0.16095,0.018933,-0.031944,0.16068,0.26182
84,-0.04343,-0.044853,-0.038772,0.0059522,-0.17913,-0.030191,-0.016808,-0.13867,0.032719,-0.096582,-0.015698,-0.054003,-0.13044,0.020202,-0.10101,0.028265,-0.13428,-0.073389,-0.10094,-0.019429,-0.077418,0.064668,-0.17236,-0.22591,-0.1824,0.013208,-0.096796,-0.18134,0.11089,-0.020217,0.022763,-0.040341,-0.21102,0.033462,0.0048081,-0.066655,-0.18871,-0.011163,0.015164,0.024353,-0.24533,-0.18651,-0.082573,-0.087518,0.19118,-0.18707,-0.13446,0.054429,-0.1573,-0.15496,0.051074,-0.033929,0.061746,0.12913,0.0005541,-0.14529,0.22426,0.12662,-0.18133,0.25185,0.04746,-0.062427,-0.12828,0.1159,0.026271,0.020896,0.25053,0.14645,0.19249,0.15649,-0.33643,0.13389,0.12407,-0.078983,-0.04349,-0.11545,-0.12008,0.1436,0.041558,0.061595,-0.040011,-0.12373,0.0092177,-0.053078,1,-0.33627,-0.13017,0.055188,0.29232,0.026705,-0.094835,-0.27904,0.35839,-0.023621,-0.089841,-0.063806,-0.018922,0.2376,0.047825,-0.0062162,0.11015,0.039963,0.076652,-0.11706,-0.2411,-0.46982,0.33534,0.13628,0.17005,-0.062021
85,-0.21063,-0.3024,-0.33257,-0.30017,-0.19089,-0.20052,-0.24352,-0.17459,-0.31025,-0.17574,-0.26661,-0.13826,-0.14588,-0.3144,-0.19865,-0.20861,-0.16071,-0.20736,-0.27314,-0.14598,-0.21243,-0.12168,-0.099141,-0.22915,-0.16746,-0.4385,-0.30426,-0.087434,-0.21935,-0.1619,-0.269,-0.16979,0.01149,-0.20944,-0.14343,-0.21074,0.054922,-0.1863,-0.06055,-0.033669,-0.023462,-0.0051238,0.13437,0.050594,-0.34807,-0.2708,0.24709,-0.084933,0.031584,0.086246,-0.12497,-0.082867,0.1531,0.048703,0.21983,0.089157,-0.055928,-0.082231,0.17716,-0.19832,0.33513,-0.042853,0.010227,-0.12982,0.1616,0.10633,-0.16429,-0.19344,-0.28982,-0.16409,-0.04699,0.084063,-0.25211,0.023838,-0.010945,0.10824,0.013993,-0.10021,-0.082147,-0.037254,-0.075466,0.054101,-0.02039,0.0091389,-0.33627,1,0.014188,-0.013785,-0.13732,-0.08608,0.0093359,0.027487,-0.11487,0.31375,-0.23897,0.107,-0.11999,-0.23761,-0.11605,0.065546,-0.011754,0.27056,-0.20399,0.11051,0.084124,0.11995,-0.26965,-0.18156,-0.073964,-0.027932
86,-0.18799,-0.23631,-0.2873,-0.29318,-0.16187,-0.062795,-0.16143,-0.18654,-0.16939,-0.21318,-0.23003,-0.12508,-0.24537,-0.16372,-0.13706,-0.18686,-0.016516,-0.20888,-0.16661,-0.23196,-0.18888,-0.21223,-0.23542,-0.14532,-0.41696,0.092014,-0.16022,-0.0041448,-0.25695,-0.14038,-0.061705,0.02159,-0.30584,-0.27145,-0.13127,-0.048996,-0.05708,-0.08297,0.3097,-0.095565,-0.011816,0.25607,0.061864,-0.2111,0.078829,-0.18137,-0.15724,0.16169,0.16304,0.12516,0.19814,-0.12482,-0.31422,0.14664,-0.12166,0.12588,-0.13253,0.036846,0.036871,-0.054892,0.069375,0.35473,0.077188,0.018537,-0.094759,0.18926,0.12009,0.045432,-0.16241,-0.061786,0.25443,-0.0024739,-0.050706,0.046805,0.092633,0.0083888,-0.26971,-0.40278,-0.050231,-0.13937,-0.086652,0.092288,0.26545,0.079676,-0.13017,0.014188,1,-0.22686,-0.1619,-0.23728,0.01343,-0.22588,-0.020092,0.13455,0.12344,-0.22766,0.12715,0.14632,0.21915,0.25653,0.016071,-0.068539,-0.12285,-0.14297,0.2084,0.16268,-0.12022,0.28438,0.0069204,-0.17894
