,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
75,-0.09101,0.056019,0.3859,-0.23747,0.11486,0.031294,-0.037511,-0.21412,0.17392,0.18813,0.021985,-0.45095,-0.023597,-0.00083072,-0.18997,-0.0082477,-0.098986,-0.42239,0.0087659,-0.24598,0.040743,-0.29476,0.052822,-0.34134,0.027916,-0.011897,-0.11966,-0.055339,0.033251,-0.22188,-0.2218,-0.044724,0.077302,-0.06514,-0.017988,-0.15727,-0.35131,0.1816,-0.11303,0.24307,0.07644,0.095151,0.050971,-0.16443,0.070052,-0.045989,0.0081493,0.21619,-0.018738,-0.18717,0.041119,0.024797,-0.41951,0.16131,0.0091439,0.077519,-0.13661,0.012742,0.13844,0.12263,0.094484,0.21373,0.40528,0.0038558,0.13632,-0.0036,-0.15257,-0.014199,0.10666,-0.013716,-0.13223,0.3432,0.12036,-0.3121,-0.1546,1,-0.15536,-0.077231,-0.072483,0.020691,-0.059643,-0.029668,0.21511,-0.33083,0.015708,0.20748,-0.15169,0.26686,-0.097763,-0.1334,-0.16554
76,0.060484,0.29282,-0.059376,0.16125,0.04736,0.01471,-0.084672,0.034684,-0.308,0.031019,-0.16985,0.027166,-0.073137,-0.078911,-0.28715,-0.23117,-0.078699,-0.13701,-0.39252,-0.2914,-0.16507,-0.22076,-0.38365,-0.1166,-0.28438,-0.36785,0.027957,-0.02278,-0.026525,-0.36141,-0.11996,-0.31315,-0.034877,-0.043252,-0.25318,0.080054,-0.0067254,-0.18133,-0.18839,0.15561,0.038219,-0.16025,0.053085,-0.11158,0.11775,0.026675,-0.01549,-0.087459,0.0014254,-0.15958,0.14968,0.077061,0.039461,-0.031002,-0.18728,0.18814,-0.18795,-0.003112,0.19746,0.19483,0.041593,-0.13052,-0.042389,0.029032,-0.011243,0.096447,-0.066543,-0.15246,-0.19025,-0.01348,-0.080485,-0.23631,-0.12473,0.15137,-0.056909,-0.15536,1,-0.20425,-0.11845,0.30947,0.31181,-0.19527,0.057246,-0.14799,0.032401,-0.080481,0.27808,0.089539,0.055122,-0.010624,-0.050803
77,-0.20555,-0.0096739,0.047529,-0.080127,-0.12067,0.10879,-0.077383,0.32818,0.20974,0.047333,-0.029355,0.029215,-0.01046,0.17504,0.23219,-0.20747,0.092368,0.045219,0.079891,0.099384,0.24594,0.2192,0.073007,-0.091167,0.1537,0.14205,-0.054236,-0.10802,0.085635,0.10134,0.0096241,0.22876,0.20634,-0.083764,0.077927,-0.11392,0.080569,0.098939,-0.29375,-0.13072,0.040522,0.25475,0.088373,-0.11492,0.27876,0.17816,0.28924,-0.01141,0.017781,0.10129,-0.010368,-0.14387,0.075297,0.20228,0.012611,0.10007,0.17195,0.12911,0.16307,0.045163,-0.2728,-0.31794,0.0040042,0.27626,0.31027,-0.015279,-0.0001506,0.019207,0.079865,0.21336,0.03014,0.088472,-0.0086979,0.13445,0.21519,-0.077231,-0.20425,1,-0.089099,0.070954,-0.087001,-0.14541,0.11605,0.30596,0.11814,-0.13327,-0.07271,-0.0048164,0.35788,-0.097047,-0.12964
78,0.10713,-0.24933,-0.072658,0.25624,-0.067996,-0.031578,-0.13942,-0.03653,-0.024358,-0.17264,0.063393,0.12442,-0.13614,0.18942,-0.090143,-0.029417,-0.12219,0.09748,0.09165,-0.024883,-0.25466,0.025668,-0.14315,-0.0055724,-0.15859,0.068702,-0.28223,0.26519,-0.081169,0.018801,-0.19472,0.25783,-0.050944,-0.1343,0.097652,-0.30603,-0.090994,0.043212,0.10703,-0.14443,-0.10586,-0.11573,0.028805,0.088006,-0.13798,0.13223,-0.20814,0.11508,-0.0094272,-0.040215,0.0167,-0.001488,-0.20499,-0.11206,0.4156,-0.15177,0.15957,-0.096106,0.23409,-0.10203,0.19965,0.0083207,0.038511,-0.040913,0.075761,0.10165,0.10032,-0.010796,-0.0087023,0.089048,-0.081485,0.066945,0.13047,-0.090974,0.16499,-0.072483,-0.11845,-0.089099,1,-0.18349,0.21684,0.046246,0.017415,-0.086084,0.080298,-0.048593,-0.0044072,-0.084369,-0.23615,0.2523,-0.14731
79,0.1127,-0.061394,0.13653,0.12586,-0.007585,0.18706,0.036608,-0.04278,-0.037108,-0.053578,-0.14517,-0.033985,-0.15606,-0.23587,-0.25711,-0.10073,-0.36393,-0.12573,-0.21931,-0.17539,-0.11793,0.027865,-0.23662,-0.035238,-0.10261,-0.31698,-0.13156,-0.10222,-0.13704,-0.36815,-0.18226,0.12042,-0.086427,-0.16428,-0.017577,-0.25736,-0.13009,0.033692,0.016302,0.26865,0.27096,-0.086901,-0.12129,0.011297,-0.0097534,-0.079387,0.32236,0.17424,0.029356,0.11303,-0.042561,-0.098814,0.16897,-0.10332,0.11724,-0.0060324,0.16978,-0.045228,0.43105,-0.15895,-0.044167,-0.10011,0.15967,0.43914,0.076372,0.080368,-0.23528,0.067777,-0.038371,0.038833,-0.24218,-0.14769,0.14819,0.12796,0.14437,0.020691,0.30947,0.070954,-0.18349,1,0.12361,-0.10334,0.10043,0.15115,-0.1897,0.00045186,0.023451,0.12144,0.10023,-0.0042633,0.007712
80,0.26311,0.18514,-0.080895,-0.055309,0.03756,0.05005,-0.074993,-0.18653,-0.274,-0.17742,-0.19945,0.12084,0.13794,-0.15528,-0.29255,-0.21912,-0.091484,-0.046447,-0.35213,-0.18064,-0.037825,-0.16686,-0.25775,-0.20201,-0.42451,-0.13336,-0.36923,0.2301,0.072229,-0.41784,-0.015865,-0.050153,-0.11952,-0.1819,-0.013484,-0.11821,-0.21201,-0.19789,-0.17241,0.15393,0.047755,-0.047391,-0.27778,-0.26549,0.065774,0.28427,-0.058288,-0.15433,0.034268,-0.21497,-0.081934,-0.18345,0.18501,0.056546,0.129,0.29596,0.18959,-0.22296,0.099381,0.035,0.040165,0.17602,-0.065693,0.19151,-0.066295,0.39783,0.025742,-0.10606,-0.28496,0.14159,-0.16471,0.14198,-0.11113,0.0024588,0.19004,-0.059643,0.31181,-0.087001,0.21684,0.12361,1,0.13806,-0.14102,-0.058362,-0.084442,-0.03519,-0.11559,-0.00092911,0.18925,0.018297,-0.12799
81,0.053473,-0.11191,0.068965,0.069214,0.18811,0.10013,0.54534,-0.11701,0.25094,0.1418,0.23903,0.11255,0.39274,0.13686,0.092022,0.068583,0.052141,0.37106,0.16887,0.21866,0.050498,0.28247,0.29426,0.16718,0.12471,0.078227,0.14887,0.1877,0.41071,0.091224,0.055941,0.02975,-0.18243,0.069217,0.12984,0.08294,-0.15548,0.1235,0.25972,0.2151,0.2975,-0.081132,0.028794,-0.13259,-0.0649,0.2937,0.13265,-0.043326,0.14277,0.35578,-0.023231,-0.15937,0.073332,0.037372,0.10841,0.080958,0.083618,-0.12786,-0.074433,-0.14719,0.3436,0.14585,-0.092465,-0.014469,-0.16911,-0.088339,0.42038,-0.022695,-0.1251,0.018977,-0.089391,0.12591,-0.018583,-0.059055,0.028041,-0.029668,-0.19527,-0.14541,0.046246,-0.10334,0.13806,1,-0.36399,-0.13358,-0.22086,0.042595,0.094524,-0.11379,0.24821,-0.15657,0.19072
82,-0.18204,-0.085837,0.10481,0.10647,0.038675,-0.020559,-0.24106,0.16743,0.059236,0.21159,-0.093722,-0.13168,-0.17952,0.010234,0.039734,0.0099169,-0.015875,-0.31125,0.12479,-0.1983,-0.088968,-0.0086414,0.12471,0.070985,0.20336,0.27311,0.11391,0.18208,-0.10535,-0.18694,-0.088465,-0.14273,0.19041,-0.027798,-0.03409,0.024782,-0.12229,-0.11978,0.065813,-0.083358,0.098745,-0.10744,0.051288,-0.080758,-0.10365,-0.18672,0.38563,0.069691,-0.14436,-0.22054,0.046411,0.065084,-0.22208,0.048971,-0.25458,-0.036736,-0.017785,0.056822,0.11375,0.036522,0.14079,-0.15486,0.078313,-0.04065,0.28076,0.082854,-0.23105,0.27999,0.33113,-0.21587,-0.15116,-0.11623,0.043083,-0.024658,-0.075498,0.21511,0.057246,0.11605,0.017415,0.10043,-0.14102,-0.36399,1,0.10049,0.1518,0.12305,-0.24556,0.43716,-0.22406,-0.062972,-0.14652
83,0.15914,0.18133,-0.16331,0.088745,-0.099302,0.034828,0.011006,0.2647,-0.034118,-0.20936,-0.23459,0.19227,-0.1005,-0.056256,-0.013979,-0.19144,-0.041485,0.021372,0.22103,-0.1024,-0.081159,0.17625,-0.22106,-0.050625,0.050684,0.071804,0.0079345,-0.064779,-0.27105,-0.094058,-0.060156,0.035709,-0.13243,0.13332,-0.062462,0.077008,0.25118,-0.20278,-0.16442,-0.17976,-0.065235,-0.040052,-0.091381,-0.16381,-0.16693,-0.12504,0.30996,-0.0072639,-0.097014,0.15188,0.081524,0.023423,0.163,-0.1073,0.016543,0.1701,0.28167,0.13018,-0.22589,-0.078851,-0.12101,0.21119,0.083015,0.18348,-0.0071535,-0.091896,-0.076237,0.17729,0.37643,0.31199,0.18978,-0.10665,0.15895,0.0080479,0.3503,-0.33083,-0.14799,0.30596,-0.086084,0.15115,-0.058362,-0.13358,0.10049,1,-0.02523,-0.02278,-0.075974,-0.28881,-0.071728,-0.22614,0.21012
84,-0.084416,-0.25796,-0.11171,0.24613,0.03738,-0.026926,-0.27843,0.071638,-0.011161,-0.30772,-0.18101,-0.071644,-0.19598,-0.081186,-0.11272,-0.026491,-0.27025,-0.19039,0.08425,0.00018426,-0.1095,-0.25329,-0.036061,-0.1134,0.19188,0.20007,-0.23332,-0.097093,-0.017988,-0.12311,-0.09293,0.15975,-0.020607,-0.024967,-0.2019,-0.1332,0.17554,-0.036703,-0.042096,-0.2442,-0.31668,0.041593,0.023929,-0.19117,-0.0092368,0.27058,0.079363,-0.14831,-0.052782,0.012294,0.0039505,0.23504,-0.32822,-0.0089317,-0.14736,0.24948,-0.05629,0.12289,-0.011555,-0.12441,-0.22181,-0.12568,0.069102,-0.13086,0.019919,0.03424,-0.28087,0.031355,0.19658,0.20393,0.15495,0.041536,0.30155,-0.15508,-0.05379,0.015708,0.032401,0.11814,0.080298,-0.1897,-0.084442,-0.22086,0.1518,-0.02523,1,0.11214,0.046773,0.21551,-0.076813,-0.075567,-0.18089
85,-0.16219,-0.073992,0.15058,0.11504,-0.37163,-0.025719,0.017949,0.219,-0.040419,0.10576,0.020595,-0.12173,-0.26208,-0.074429,-0.048025,-0.18671,-0.076559,-0.18613,-0.039811,-0.09705,-0.14144,0.022568,0.033799,-0.046832,0.27329,-0.062726,0.086177,-0.095172,0.0333,-0.17515,0.12857,0.10225,0.02586,0.12449,-0.27855,-0.20998,0.089863,0.055245,0.081301,-0.27391,0.075957,-0.21375,0.028511,0.11541,-0.021043,0.0037432,0.029836,0.013149,0.0043414,-0.1967,-0.26358,0.0038353,0.028699,-0.28734,-0.068782,-0.03618,-0.079014,-0.17181,-0.074776,0.024242,0.33598,0.25386,0.1161,0.19878,-0.01809,-0.19382,-0.19202,-0.13377,0.1518,-0.23349,0.039287,0.061186,-0.074731,-0.28624,0.0068247,0.20748,-0.080481,-0.13327,-0.048593,0.00045186,-0.03519,0.042595,0.12305,-0.02278,0.11214,1,-0.10817,0.23846,0.24218,-0.19982,0.13425
86,0.08868,0.041085,0.071304,0.267,-0.09847,-0.00032621,-0.095195,0.034084,-0.10064,-0.048136,0.1599,-0.011609,-0.032282,0.015218,-0.061981,0.0027302,0.056737,0.048575,0.05098,-0.064044,-0.19084,-0.10393,-0.12316,0.13857,-0.14797,-0.29811,0.069755,0.062484,0.055539,0.091902,-0.075345,0.025601,-0.1883,0.25727,0.00046938,0.066897,0.24609,-0.10917,0.049546,-0.010954,-0.1902,-0.19021,-0.023089,-0.15021,0.09409,0.1605,-0.096083,0.25979,0.0082434,0.2001,0.0037806,0.15042,0.14758,-0.088936,-0.051784,0.034213,-0.060698,-0.087494,0.20135,0.005544,-0.053477,-0.091528,-0.084044,0.064527,-0.066313,-0.18789,0.26726,0.018912,0.051429,-0.042364,0.0021701,-0.27596,-0.084473,-0.15218,-0.2746,-0.15169,0.27808,-0.07271,-0.0044072,0.023451,-0.11559,0.094524,-0.24556,-0.075974,0.046773,-0.10817,1,-0.081374,-0.23658,0.1221,-0.11754
87,-0.072422,-0.22221,0.14583,0.069456,0.19999,0.011232,-0.27936,-0.049486,-0.040354,0.048668,-0.10053,-0.21699,-0.004365,-0.10755,0.11772,-0.10895,-0.043356,-0.24988,0.18535,-0.27957,-0.021567,-0.19594,0.24804,-0.019525,0.26068,0.013219,-0.02516,-0.090929,-0.090827,-0.19946,-0.063004,-0.0024037,0.2246,-0.20469,-0.20725,-0.12514,-0.27879,0.083204,0.13216,0.026685,0.057914,0.021845,-0.13822,-0.15742,-0.17454,0.01534,0.17723,-0.0026531,0.0046546,-0.36288,0.14576,0.10256,-0.036473,0.12373,-0.41238,-0.216,0.0031291,-0.17225,0.074474,0.23433,0.17526,-0.059638,0.070865,0.04149,0.21742,0.018431,-0.21593,0.11438,0.030334,-0.29522,0.039734,0.018623,0.17377,-0.038727,-0.13024,0.26686,0.089539,-0.0048164,-0.084369,0.12144,-0.00092911,-0.11379,0.43716,-0.28881,0.21551,0.23846,-0.081374,1,-0.079864,-0.21743,-0.2389
88,-0.068793,-0.046384,0.075062,-0.086219,-0.017317,0.14361,0.17871,0.1163,0.098911,0.18035,0.16738,0.044435,0.12152,0.0027354,0.11428,-0.23919,0.1317,-0.0005423,-0.3603,0.1392,0.23478,0.06892,0.17789,-0.0039368,0.012707,-0.030343,0.065467,-0.25779,0.22035,0.060158,0.23435,0.067944,0.1404,0.076355,0.06232,-0.092175,0.040238,0.12207,-0.0015258,-0.086537,0.31277,0.13091,0.093621,-0.10376,0.396,0.11539,0.15866,-0.17292,0.17373,0.087307,-0.092827,-0.042532,0.12046,0.18761,0.07919,-0.026992,0.020714,-0.097965,0.12491,0.040874,0.13335,-0.059633,-0.14264,0.1739,0.084306,-0.021075,0.040671,-0.2462,-0.087321,0.16656,-0.076901,-0.0029535,-0.078955,0.15336,0.076356,-0.097763,0.055122,0.35788,-0.23615,0.10023,0.18925,0.24821,-0.22406,-0.071728,-0.076813,0.24218,-0.23658,-0.079864,1,-0.039016,0.037511
89,0.031546,-0.052348,0.043376,-0.18526,0.12812,0.18161,-0.035665,-0.017414,-0.054549,0.024475,0.20554,-0.21026,-0.29054,0.049981,-0.33747,-0.059113,0.011748,-0.13935,-0.1972,-0.083296,-0.16465,0.067226,-0.053922,-0.02298,-0.50564,-0.18447,-0.26161,0.023334,-0.0066987,0.14031,0.095835,0.083275,-0.056123,-0.088299,0.40183,-0.36551,0.24332,0.0092203,0.067633,-0.13452,-0.097558,-0.18128,0.28748,-0.054361,0.12011,-0.2742,-0.28275,0.12329,-0.34088,0.024453,-0.072921,0.0041712,0.082609,-0.084046,0.22272,-0.24905,0.2768,0.11991,0.30177,-0.28811,-0.16411,-0.2142,-0.20735,0.12979,0.25813,0.16188,0.20089,0.26762,-0.30095,-0.22918,-0.18838,-0.22022,0.056356,0.16136,-0.20963,-0.1334,-0.010624,-0.097047,0.2523,-0.0042633,0.018297,-0.15657,-0.062972,-0.22614,-0.075567,-0.19982,0.1221,-0.21743,-0.039016,1,-0.26025
90,0.095492,0.087696,-0.10871,0.031345,-0.18825,-0.16694,0.37703,0.18392,0.11999,0.12475,0.0096047,0.21501,-0.021158,0.027424,0.22854,0.035171,-0.10166,0.27975,-0.099014,0.25803,0.21775,0.25786,0.15453,0.042401,0.27302,0.11649,0.25726,-0.065998,0.1433,0.15495,-0.13909,-0.20624,-0.022471,0.020507,0.12188,0.1438,0.13905,-0.047259,-0.09245,0.24867,0.080421,0.056881,0.066271,0.12112,0.035126,-0.26365,0.23774,0.048816,0.045777,0.072183,-0.066398,0.12482,0.338,-0.16092,0.27327,-0.019332,-0.060819,0.084259,-0.32737,-0.19599,0.15917,0.16862,-0.019098,-0.28699,-0.3418,-0.24346,0.041742,-0.30017,0.18949,0.15137,0.079848,0.13575,-0.11137,0.1625,0.22181,-0.16554,-0.050803,-0.12964,-0.14731,0.007712,-0.12799,0.19072,-0.14652,0.21012,-0.18089,0.13425,-0.11754,-0.2389,0.037511,-0.26025,1
