,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
70,0.092549,-0.021919,-0.11197,-0.10706,0.035575,0.10778,0.0024104,0.15515,-0.042092,0.20774,-0.06935,-0.022824,-0.0037525,0.033846,-0.083188,-0.12339,0.13118,0.062086,0.15105,0.10596,0.21331,-0.11178,0.058223,0.0034612,0.23421,0.084078,-0.045949,0.13024,0.071606,-0.071697,-0.012185,-0.10453,-0.22374,0.10923,-0.4101,-0.052612,-0.099872,-0.0023744,0.029656,-0.14315,-0.036823,0.046941,0.098758,-0.022357,0.17667,0.086531,-0.027256,0.085737,-0.076563,0.023046,-0.21009,0.040413,0.17272,-0.10998,0.043008,-0.066862,-0.047038,-0.11115,0.21378,0.084876,-0.064099,0.11746,-0.11961,-0.15184,0.14757,-0.049253,0.10023,-0.059596,0.058515,-0.10514,1,0.0284,-0.021533,-0.027638,-0.024457,-0.0048864,-0.14848,-0.27844,0.010248,0.1648,0.039751,0.12894,-0.15688,-0.035474,-0.15356,0.05376,-0.16274,-0.1893,0.1924,0.1496,-0.027314,-0.18587,0.092446,0.2764,0.095099,0.042161,0.018209
71,0.088267,0.080948,0.032555,-0.020507,-0.048611,0.24965,0.016529,0.082114,-0.025902,0.010288,-0.0024108,0.081061,0.23428,-0.084447,0.2397,-0.084149,-0.14556,-0.10175,0.089464,0.035055,0.25166,-0.31763,-0.049574,0.17929,0.18024,0.35285,0.0063265,-0.048111,0.35657,0.063927,0.0026331,0.034392,-0.020776,-0.072837,0.15392,0.058453,-0.022877,-0.039693,0.053414,0.16927,-0.11614,-0.094614,0.10571,-0.047216,0.069582,0.1741,0.090974,-0.31865,-0.24064,0.38068,-0.21352,-0.078533,-0.088621,0.10728,-0.1463,0.079339,0.099512,-0.39092,-0.059005,-0.091633,-0.23794,-0.22638,0.081724,0.053203,-0.10412,-0.091661,0.038961,0.057492,0.044281,0.088811,0.0284,1,-0.11734,0.28112,-0.010968,0.0057887,0.12276,-0.38216,-0.0083275,-0.0041949,0.12983,0.14968,0.065733,0.15303,-0.037219,-0.24888,-0.037945,0.036863,0.18493,0.2039,-0.10205,-0.23588,0.10515,-0.014066,-0.071122,0.20772,-0.0069244
72,-0.14377,-0.1043,-0.055321,-0.25383,-0.16334,-0.16222,-0.17041,-0.17226,-0.042857,-0.1384,-0.02334,-0.24606,0.05585,0.039374,-0.36101,-0.034968,0.091121,0.13606,-0.15166,-0.052935,0.012902,-0.25689,-0.18561,0.077121,-0.2912,-0.21745,-0.10922,0.026896,-0.28244,-0.15149,-0.19557,0.26174,-0.022724,0.070723,0.090607,-0.054352,0.30518,0.32942,-0.37198,-0.070816,-0.07457,0.24597,-0.084516,-0.059007,-0.23947,-0.20017,0.3432,0.025623,0.15157,0.14156,-0.030863,0.02689,0.11488,0.13488,0.033452,-0.045517,0.067543,0.38433,0.2262,0.13165,-0.10855,0.10615,0.17013,0.064572,0.05325,-0.19624,-0.27937,0.058259,0.26303,0.10192,-0.021533,-0.11734,1,-0.057234,0.046617,-0.050148,-0.08658,0.12667,0.16359,0.19247,0.089189,0.18566,-0.032692,0.22073,-0.24402,-0.051926,-0.21012,-0.079754,0.081327,-0.18589,0.10987,0.24055,-0.049924,-0.13519,-0.12886,-0.022941,-0.11744
73,0.18592,0.067714,0.02797,-0.050578,0.069258,0.14826,0.053818,0.20726,0.08218,0.072238,-0.03844,0.2603,0.096887,-0.18279,0.17892,0.21456,-0.13104,-0.19426,0.24804,0.17782,0.12348,-0.28776,0.17225,0.10605,0.095813,0.16581,-0.061623,0.027522,0.22355,0.20962,-0.17748,0.17543,-0.025571,0.023907,0.015116,0.052003,0.072326,0.037749,0.031066,-0.23213,0.11341,-0.10792,-0.033255,0.09237,-0.057768,-0.26942,-0.10345,0.051122,0.26511,0.12831,0.034463,-0.1602,-0.074812,0.26547,-0.11825,0.078243,-0.11746,-0.071545,0.16007,0.20648,0.085523,-0.12788,0.11499,0.089024,0.26361,-0.31252,-0.15791,-0.05069,0.0037883,-0.1081,-0.027638,0.28112,-0.057234,1,0.059831,0.088876,0.1514,0.10317,0.28453,-0.0075647,0.14499,-0.026373,-0.05828,-0.11625,-0.1232,-0.24966,0.23619,-0.043411,0.22024,0.29402,-0.1245,-0.40848,0.0032347,0.15584,0.061048,0.14871,-0.26916
74,-0.17168,-0.058107,-0.12669,-0.091244,-0.087424,-0.050847,-0.039494,-0.15779,-0.11273,-0.017045,-0.13514,-0.15677,0.039408,-0.20403,0.050876,-0.021605,0.12605,-0.15509,-0.090956,0.10895,-0.27477,-0.16867,-0.0093591,-0.28968,0.10204,0.10648,0.15043,0.14323,-0.13144,0.047006,-0.36739,-0.046034,-0.12328,-0.085761,0.019716,-0.25435,-0.007283,-0.012731,-0.23321,-0.070779,-0.040323,-0.14032,0.096562,-0.054943,-0.16911,-0.13726,0.0014149,0.17786,0.28551,-0.12487,-0.25221,-0.047749,-0.074449,0.08603,-0.098585,0.020376,-0.19276,0.085905,-0.142,0.11568,-0.00014061,0.083808,-0.14351,0.013236,-0.12754,0.073297,-0.21889,-0.094804,0.17636,-0.0069225,-0.024457,-0.010968,0.046617,0.059831,1,0.05903,0.019143,0.17855,-0.071565,0.14317,0.10964,0.11103,0.086374,-0.10632,0.042703,-0.052609,-0.12296,0.28563,-0.14113,0.065071,0.26394,0.1407,-0.21063,0.0064585,-0.1407,0.11009,0.041282
75,0.020062,0.078751,0.0066988,0.012837,0.010346,-0.036915,0.14258,-0.048994,-0.12265,0.089508,-0.11745,0.19964,0.16281,0.067462,0.26336,0.062498,-0.02056,0.31302,0.058305,-0.064548,0.2187,-0.09684,0.30826,-0.085693,-0.078833,0.10717,0.22464,0.07789,0.023092,0.28095,-0.13016,-0.014409,0.14363,0.0046015,0.017088,0.033369,0.0024414,-0.072588,-0.024872,-0.067436,0.13863,-0.27331,-0.020151,0.059224,0.11893,0.18392,0.065804,0.29469,0.0062004,-0.043097,-0.070066,-0.19695,-0.040349,-0.10531,-0.014413,0.2477,0.25271,0.10956,0.050342,0.02734,0.20807,-0.15798,0.091228,0.015536,-0.022084,0.040253,-0.16722,-0.20302,-0.10904,0.061889,-0.0048864,0.0057887,-0.050148,0.088876,0.05903,1,-0.17387,0.078414,-0.17782,-0.080416,0.11255,-0.082112,0.10527,0.15934,-0.095739,-0.23385,0.23054,0.24335,-0.26208,0.244,0.11732,-0.20884,0.2494,0.14917,-0.015862,-0.016536,-0.14782
76,-0.21891,-0.23824,-0.33592,-0.29533,-0.25536,-0.17523,-0.2044,-0.040638,-0.19496,-0.25346,-0.0054604,-0.063969,-0.11419,-0.31084,-0.086718,0.0042278,0.11927,-0.24004,0.073991,-0.030992,0.11938,0.11843,-0.16027,0.29181,-0.31201,0.086011,0.10661,-0.05611,0.10874,-0.0047017,-0.098788,0.050861,0.29816,0.076857,0.18331,-0.0026451,-0.080688,-0.10614,0.17619,0.025343,0.24012,0.13232,-0.012582,-0.17459,-0.13154,0.045828,-0.056601,-0.12666,0.053465,-0.025866,0.09456,0.20328,-0.14115,0.12957,-0.057043,0.10928,-0.0057133,0.17256,0.27288,0.40429,0.04481,-0.29188,-0.085913,0.056404,-0.028967,-0.13886,0.083016,-0.10829,0.10422,0.056629,-0.14848,0.12276,-0.08658,0.1514,0.019143,-0.17387,1,0.12824,0.19722,-0.17373,-0.023387,0.12427,0.078411,0.33878,0.41229,-0.021797,0.13654,0.010454,0.16703,0.09915,-0.01415,-0.16697,0.062231,0.10909,-0.0059088,0.14665,-0.072909
77,-0.051133,-0.022898,0.0014983,-0.092488,-0.0085545,-0.1742,-0.1712,-0.027804,-0.00082971,-0.055623,0.031329,-0.059937,-0.062422,-0.027149,0.084169,0.16538,-0.18011,-0.11865,-0.0043009,0.059027,-0.022402,-0.015046,-0.077724,-0.043419,-0.21624,-0.27951,-0.15533,0.060317,-0.11425,-0.063666,-0.13039,-0.034302,-0.10149,-0.12325,-0.12098,-0.13549,0.031707,-0.4132,-0.19183,-0.26169,0.11951,-0.0056741,-0.11485,-0.15143,-0.01667,-0.23843,-0.063577,0.15381,0.15816,-0.070474,0.051204,0.005276,0.11326,-0.11722,0.042382,-0.12085,0.01216,0.28919,-0.079594,0.19642,-0.14882,0.013165,0.12898,0.032125,0.31848,-0.0033818,-0.32316,0.11579,0.10464,0.18084,-0.27844,-0.38216,0.12667,0.10317,0.17855,0.078414,0.12824,1,0.26198,-0.19348,0.075462,0.13111,-0.0029262,0.12496,-0.16204,-0.067818,0.16684,0.203,-0.094204,-0.29388,0.22396,0.019929,-0.15105,-0.14088,-0.12351,0.039803,-0.40729
78,-0.039362,-0.18229,-0.044877,-0.1807,-0.13303,-0.13718,-0.21021,-0.099979,-0.091142,-0.21765,-0.09121,0.11344,-0.24064,-0.20814,-0.053444,-0.06261,0.060741,-0.097151,0.00010622,0.047734,-0.21932,0.07712,0.10983,0.35125,0.050236,-0.10378,0.22332,0.20062,0.17345,-0.1963,0.12434,0.32931,-0.1326,0.15599,-0.083147,0.052475,0.17556,-0.00603,0.048845,-0.030148,0.097226,0.26315,0.032163,-0.15184,-0.080229,-0.1423,-0.037013,-0.020426,0.11176,-0.023676,0.26873,0.099,0.087446,0.048183,-0.14634,-0.30242,-0.22162,-0.07724,0.12753,0.070677,-0.24626,0.11688,0.10521,-0.24348,0.1786,-0.048701,-0.16374,0.13145,0.34579,0.16885,0.010248,-0.0083275,0.16359,0.28453,-0.071565,-0.17782,0.19722,0.26198,1,0.0084835,0.14068,0.12726,-0.15477,0.20848,-0.11155,0.22138,0.15007,0.035423,0.083273,-0.099565,-0.070917,-0.041351,-0.078243,0.14407,0.091376,-0.04422,-0.25316
79,-0.13447,-0.18965,0.0051111,-0.016302,0.012227,-0.11559,-0.067507,-0.055479,0.036624,0.040498,0.053212,-0.12258,-0.029422,0.17823,-0.13366,-0.1922,-0.047873,-0.0014001,0.020891,0.095805,-0.035797,-0.30347,0.12761,-0.12593,0.19045,-0.25189,0.085321,0.23431,-0.050552,0.007638,-0.047001,0.11872,-0.2794,-0.050361,-0.048159,-0.066559,-0.10108,0.14644,0.092246,0.011378,-0.028598,-0.2099,0.056071,-0.1237,-0.22977,-0.045886,0.023264,-0.11554,0.21764,-0.14924,-0.08907,-0.13555,0.0022292,0.28856,-0.020612,-0.17679,-0.0055947,0.021129,0.029507,-0.10465,0.09503,0.12121,0.281,-0.069973,0.11282,0.034998,-0.075531,0.16301,0.1452,-0.069576,0.1648,-0.0041949,0.19247,-0.0075647,0.14317,-0.080416,-0.17373,-0.19348,0.0084835,1,-0.21424,-0.058126,-0.054994,-0.076481,-0.11025,0.36179,-0.06053,0.17272,-0.051805,0.11698,0.019681,-0.051451,-0.22812,0.21635,0.0333,-0.20227,0.18318
80,0.11803,0.098824,-0.12146,-0.082492,-0.090742,-0.038031,-0.15268,-0.0050988,-0.036666,-0.14587,-0.21427,0.097382,-0.23663,-0.26986,-0.0068216,0.020777,-0.0655,-0.10077,0.03382,0.16709,0.044785,0.011542,-0.057277,0.13078,-0.031002,0.09581,0.17734,-0.18306,-0.052166,-0.067616,0.18158,-0.036096,-0.20823,0.28745,-0.10916,0.21464,-0.19685,0.058639,-0.13833,0.02415,0.06463,0.1672,-0.12909,-0.029964,-0.08689,0.024902,0.027696,-0.28573,0.21238,0.043373,-0.036138,-0.16884,0.099503,-0.084238,-0.16042,0.093634,-0.11622,-0.10505,-0.0049899,0.312,0.098447,0.084137,0.12408,-0.107,0.089815,-0.092713,-0.030466,0.16025,0.044167,0.29836,0.039751,0.12983,0.089189,0.14499,0.10964,0.11255,-0.023387,0.075462,0.14068,-0.21424,1,-0.044599,0.09537,0.073786,0.0088974,-0.2311,-0.079068,-0.086556,-0.082813,0.1625,0.22709,-0.027614,0.21565,0.1355,0.066409,0.22517,-0.0048799
81,-0.11267,-0.024852,-0.025733,-0.0029614,-0.22915,-0.067649,0.056276,-0.068631,-0.038045,-0.046229,0.20607,-0.20861,0.19093,0.050676,0.016545,-0.17772,0.17544,-0.012027,-0.076638,-0.077247,0.13429,-0.12563,-0.091708,-0.14928,-0.23265,-0.19098,-0.25678,-0.030895,-0.090504,-0.1291,-0.23711,0.0023271,-0.073021,-0.023064,-0.086418,-0.13278,0.14886,-0.015147,-0.26194,0.046532,0.18354,0.26561,0.13986,-0.21976,0.12551,0.12581,0.16738,-0.082609,-0.11821,0.16037,-0.35245,-0.35129,0.3116,0.038802,0.19499,-0.06258,-0.10853,0.23235,0.065294,-0.16323,-0.21414,0.052652,-0.070063,-0.10241,-0.0013562,0.051102,-0.12855,-0.05556,0.035278,0.11146,0.12894,0.14968,0.18566,-0.026373,0.11103,-0.082112,0.12427,0.13111,0.12726,-0.058126,-0.044599,1,-0.064601,0.22883,-0.030087,-0.021943,-0.0055514,0.25236,0.21957,0.030818,0.1508,0.018847,0.093898,0.13173,-0.19262,0.056086,-0.12301
82,0.012319,0.0397,0.022338,-0.020855,0.017528,-0.075683,-0.10191,-0.073806,0.018058,0.043417,-0.16547,0.035883,0.013703,-0.013199,0.024961,0.2026,0.084666,0.084286,0.11004,0.15301,-0.045071,0.11934,-0.16018,-0.12362,-0.026942,0.0069952,-0.072178,-0.14453,0.2145,-0.1035,-0.13613,-0.10882,-0.075066,-0.21877,0.19855,0.099889,-0.031753,-0.15785,-0.15709,0.079259,0.16334,0.048965,0.1016,0.11544,-0.28822,0.11262,-0.19635,-0.075093,-0.03329,0.28,0.043921,-0.10037,-0.017992,-0.0070623,-0.15925,-0.28184,-0.064372,-0.10137,0.00080763,-0.23681,0.013102,-0.16813,0.0044417,-0.042404,0.13516,-0.070643,0.067956,0.042818,-0.15394,0.183,-0.15688,0.065733,-0.032692,-0.05828,0.086374,0.10527,0.078411,-0.0029262,-0.15477,-0.054994,0.09537,-0.064601,1,-0.29507,0.36468,-0.010211,0.20401,0.042136,-0.090278,-0.045373,0.0011088,-0.040913,0.090897,-0.10878,0.019507,-0.21417,-0.07806
83,-0.10986,-0.18407,-0.15456,-0.16782,-0.12675,-0.10789,-0.15123,0.071284,-0.01307,-0.1903,0.064863,0.027986,0.097382,-0.028448,-0.029242,-0.11222,0.057523,0.18224,-0.23701,-0.14433,0.24223,-0.028261,-0.10969,0.083552,-0.18825,-0.06249,0.10448,0.076132,0.038958,-0.0086658,0.082683,0.064277,0.027767,0.040956,0.030124,0.033685,0.076672,-0.1125,0.13988,0.29367,-0.073297,0.034551,-0.20243,-0.16755,0.12827,-0.040975,0.27509,-0.11794,-0.036327,0.082886,-0.04614,0.19915,-0.084501,-0.094138,-0.10786,0.076506,0.25734,0.24213,0.14352,0.1468,0.013473,-0.037424,-0.059635,0.032144,-0.24792,-0.25021,-0.073639,-0.23826,0.24153,-0.023547,-0.035474,0.15303,0.22073,-0.11625,-0.10632,0.15934,0.33878,0.12496,0.20848,-0.076481,0.073786,0.22883,-0.29507,1,0.036004,0.13748,-0.24967,-0.04176,0.089558,0.02401,0.048884,0.012737,0.14595,0.071622,-0.33706,0.15606,-0.18428
84,-0.1189,-0.24758,-0.1365,-0.096099,-0.14126,-0.13417,-0.20944,-0.045992,-0.058207,-0.11393,-0.12391,0.014379,-0.23574,-0.16462,-0.048621,0.055757,0.26413,-0.061008,0.16883,-0.15821,-0.29208,0.41249,-0.29042,0.07961,-0.053217,0.043519,0.030817,-0.20825,0.13415,-0.16769,0.27276,-0.022576,0.14892,0.064694,0.29653,-0.03445,-0.08387,-0.22417,0.11282,0.18821,0.029872,0.042288,0.274,-0.036164,-0.14492,0.19758,-0.18269,-0.18168,-0.047008,-0.065078,0.039636,0.22265,-0.17556,0.0088193,-0.25464,0.11901,-0.047152,-0.13691,0.12812,-0.038145,0.11641,-0.018607,-0.31482,-0.222,-0.086294,-0.043957,0.17988,-0.14569,-0.2551,0.22512,-0.15356,-0.037219,-0.24402,-0.1232,0.042703,-0.095739,0.41229,-0.16204,-0.11155,-0.11025,0.0088974,-0.030087,0.36468,0.036004,1,0.22283,-0.19915,-0.077048,0.011051,-0.034537,0.31334,-0.19808,0.061772,0.10286,-0.06908,-0.20255,0.035328
85,-0.0095324,-0.092267,0.11337,0.074305,0.12403,-0.0094764,-0.071934,-0.022963,0.11726,-0.066348,0.15475,0.041871,-0.11113,0.012837,-0.14313,-0.023219,0.23596,0.24601,0.025364,-0.032941,-0.18234,0.21914,-0.097213,0.23606,0.25781,-0.24862,0.11088,0.23882,0.035543,-0.17412,0.35509,0.25208,-0.084749,-0.16202,0.012211,0.06407,-0.029696,-0.098092,0.3064,0.24892,0.117,-0.010449,0.11179,-0.062188,-0.095194,-0.074174,-0.055391,-0.025979,-0.00038318,-0.14755,0.14093,0.19899,0.068566,0.071703,-0.034153,-0.082393,-0.17745,-0.015621,0.16319,-0.31947,0.080244,0.15023,-0.18457,0.025782,0.029999,0.16157,0.23213,0.12328,0.030734,-0.161,0.05376,-0.24888,-0.051926,-0.24966,-0.052609,-0.23385,-0.021797,-0.067818,0.22138,0.36179,-0.2311,-0.021943,-0.010211,0.13748,0.22283,1,-0.26565,-0.033811,0.014534,-0.21261,0.1779,0.14493,-0.17588,0.071571,-0.022072,-0.24973,0.15984
86,-0.071859,0.0041947,-0.07,-0.095956,-0.087907,-0.16318,0.064874,-0.024369,-0.19986,-0.10035,0.018611,0.063442,0.040399,-0.0098047,0.084067,-0.086901,-0.10605,-0.10022,-0.14858,0.047037,0.0349,-0.031231,0.26324,-0.12275,-0.14034,0.074051,-0.060301,-0.20257,0.19471,0.026261,-0.10129,0.01281,0.027251,-0.080939,0.12177,-0.086408,-0.13196,0.080902,-0.099036,-0.14993,0.23405,0.04409,-0.0037094,0.054169,0.13381,0.12011,-0.038012,0.086763,-0.030177,0.0014429,-0.068297,-0.28001,0.044598,0.038087,-0.057595,-0.12832,-0.010003,-0.038931,-0.14419,0.12687,-0.0060811,-0.11354,0.20071,-0.036214,0.216,0.084447,-0.09546,0.24508,0.12624,0.07681,-0.16274,-0.037945,-0.21012,0.23619,-0.12296,0.23054,0.13654,0.16684,0.15007,-0.06053,-0.079068,-0.0055514,0.20401,-0.24967,-0.19915,-0.26565,1,0.12393,0.081352,0.20926,-0.35903,-0.16195,-0.16653,-0.055923,0.2925,-0.18059,-0.18384
87,-0.12174,0.15448,2.8434e-06,0.099264,-0.18356,-0.15166,0.058971,-0.17685,-0.014448,0.05914,0.17164,0.016709,-0.055242,0.046184,0.12616,-0.11405,-0.051341,0.032129,-0.19113,-0.0064628,-0.10326,0.06238,0.065511,0.035143,-0.12052,-0.13126,0.21201,0.19906,0.089353,-0.08355,-0.126,0.044995,-0.022927,-0.1062,-0.12211,-0.016552,0.11987,-0.034369,-0.1453,-0.10341,0.21601,-0.047095,-0.10438,0.038425,-0.15944,0.084684,0.18923,0.19651,0.27686,-0.062624,-0.10801,-0.35885,0.033492,-0.16359,0.10962,-0.16873,-0.045182,0.22258,-0.054294,-0.1821,-0.08134,0.064068,0.093641,-0.11171,-0.05207,0.37015,-0.14182,-0.1551,-0.057921,0.1448,-0.1893,0.036863,-0.079754,-0.043411,0.28563,0.24335,0.010454,0.203,0.035423,0.17272,-0.086556,0.25236,0.042136,-0.04176,-0.077048,-0.033811,0.12393,1,-0.18253,0.12491,0.18096,-0.068145,-0.12386,0.24074,-0.24632,-0.067818,-0.13441
88,0.040408,-0.050828,-0.081116,-0.10438,-0.076269,0.14402,-0.08014,0.22121,0.010504,-0.0083603,0.063,-0.049351,-0.0066427,0.20129,-0.084635,-0.15402,-0.20682,-0.02539,0.060599,-0.32469,0.1574,-0.089618,-0.17609,0.18595,-0.084472,0.060335,-0.33015,0.016803,0.10491,-0.17449,0.14716,0.097139,-0.12177,0.20328,-0.054139,-0.091297,0.13668,0.18051,-0.19644,-0.12425,-0.017279,0.14835,-0.093705,0.11904,0.23508,0.032256,0.049555,-0.055576,-0.26867,0.26865,-0.050116,0.061677,0.35459,-0.039992,-0.1402,-0.0074924,-0.091062,0.13517,-0.086776,-0.069295,-0.01991,-0.043396,0.075722,0.094464,-0.064486,-0.070003,0.0081881,0.070814,-0.091046,-0.2839,0.1924,0.18493,0.081327,0.22024,-0.14113,-0.26208,0.16703,-0.094204,0.083273,-0.051805,-0.082813,0.21957,-0.090278,0.089558,0.011051,0.014534,0.081352,-0.18253,1,-0.010626,0.0058517,-0.061374,0.15317,0.0020579,-0.12469,-0.047226,-0.0063677
89,0.098328,0.15635,0.070994,0.18228,0.16532,0.10068,0.16613,0.19955,0.10828,0.21052,0.022512,0.20535,0.10717,0.065011,-0.07247,0.00019404,0.27765,0.077468,-0.028836,0.3181,0.088165,-0.086598,0.39373,-0.13289,-0.16846,-0.010847,0.21266,-0.15971,-0.017287,0.088635,-0.045428,0.21905,0.023468,0.159,0.00081657,0.21732,-0.088996,0.011342,0.0052412,0.17536,0.024278,-0.090302,-0.12865,-0.1214,-0.1327,0.00019461,0.022069,-0.1599,0.42836,-0.22852,-0.097817,-0.16726,-0.036785,0.34114,0.057413,0.30826,-0.20055,0.066816,0.077565,0.14715,0.14786,-0.0016483,-0.030433,0.023596,-0.0038917,-0.0081964,0.0066531,-0.13026,0.047672,0.028749,0.1496,0.2039,-0.18589,0.29402,0.065071,0.244,0.09915,-0.29388,-0.099565,0.11698,0.1625,0.030818,-0.045373,0.02401,-0.034537,-0.21261,0.20926,0.12491,-0.010626,1,-0.16967,-0.31603,0.18,0.33499,0.11018,0.30794,0.19355
90,-0.077287,-0.087753,-0.18191,-0.10344,-0.22933,-0.066815,-0.22373,-0.26924,-0.20748,-0.10738,-0.096662,-0.079239,-0.38215,-0.076937,0.091343,-0.063589,0.085559,-0.054009,0.10595,-0.06664,-0.23245,-0.10246,-0.21544,0.24427,-0.08057,-0.043292,0.096429,0.025675,-0.11618,-0.20646,0.21708,0.0042577,-0.01186,0.16631,-0.058961,-0.042838,0.13172,-0.16289,-0.12196,-0.1417,0.30435,0.015781,0.31511,0.016944,-0.19507,0.15907,0.090524,0.034598,-0.047409,0.18667,0.017481,-0.07328,0.16951,0.0066635,-0.044839,0.31116,0.056205,0.099942,0.25501,0.085173,-0.038793,0.269,-0.14872,-0.036868,0.090149,0.31527,-0.023347,0.044112,-0.074619,0.2027,-0.027314,-0.10205,0.10987,-0.1245,0.26394,0.11732,-0.01415,0.22396,-0.070917,0.019681,0.22709,0.1508,0.0011088,0.048884,0.31334,0.1779,-0.35903,0.18096,0.0058517,-0.16967,1,0.10095,-0.041953,0.15773,0.025267,-0.14175,0.05259
91,-0.060682,0.17458,0.18985,0.12705,0.061848,0.023187,0.0273,-0.076916,0.042372,-0.10885,0.10123,-0.19162,0.03294,0.06884,-0.077762,-0.060578,0.20135,0.054198,-0.1671,-0.064989,-0.1222,-0.077538,0.015789,-0.022326,-0.012625,-0.0086144,0.22392,0.088643,-0.45859,-0.16795,-0.14636,-0.052043,-0.091824,-0.067042,-0.17694,-0.071615,-0.0035242,0.24433,-0.18178,0.09221,0.060966,0.11418,0.053305,-0.021971,0.066149,-0.21263,-0.038023,-0.054632,-0.04371,0.038065,0.055182,0.017191,-0.096669,-0.048678,-0.076029,-0.10098,0.042763,0.25513,-0.093522,0.071751,0.024258,0.13321,-0.16443,0.20558,-0.19547,0.10791,0.085613,-0.0067245,0.12308,-0.20879,-0.18587,-0.23588,0.24055,-0.40848,0.1407,-0.20884,-0.16697,0.019929,-0.041351,-0.051451,-0.027614,0.018847,-0.040913,0.012737,-0.19808,0.14493,-0.16195,-0.068145,-0.061374,-0.31603,0.10095,1,-0.13495,-0.39254,-0.19012,0.052283,0.40937
92,0.23499,0.18288,0.14993,0.21116,0.22115,0.19283,0.20751,0.27339,0.21932,0.17352,-0.077698,0.2252,0.15847,0.1174,0.17807,0.068478,0.1163,0.13632,0.35568,0.064721,0.19931,-0.010181,-0.0013122,-0.03347,-0.34801,0.14911,0.076531,0.018107,0.036523,0.048989,-0.081048,-0.039155,0.056816,0.15914,-0.12753,-0.029794,-0.10702,-0.15413,-0.13588,-0.0066994,-0.010296,0.078465,-0.24651,-0.15188,-0.035705,-0.0090027,-0.35256,-0.20111,-0.078322,-0.01431,0.2357,-0.12537,0.16008,-0.216,0.099708,0.28222,-0.09048,-0.05624,0.019881,-0.18545,0.053163,-0.18916,-0.17437,0.19553,-0.092074,-0.037478,-0.0084418,-0.02495,-0.2412,0.00032365,0.092446,0.10515,-0.049924,0.0032347,-0.21063,0.2494,0.062231,-0.15105,-0.078243,-0.22812,0.21565,0.093898,0.090897,0.14595,0.061772,-0.17588,-0.16653,-0.12386,0.15317,0.18,-0.041953,-0.13495,1,0.15075,-0.024594,0.11716,0.10855
93,0.14967,0.045929,-0.1205,0.14006,-0.05971,0.019531,0.12317,0.16782,0.068219,-0.003281,0.16698,0.28348,-0.015625,0.022912,0.27624,0.20649,0.11824,-0.0087394,-0.01489,0.11593,0.1798,-0.066908,0.11662,0.095349,0.12584,-0.15264,0.23131,-0.065704,0.29485,0.019185,0.033026,-0.15992,-0.075332,0.23703,-0.06681,0.19423,-0.22184,0.048083,-0.13787,-0.24541,0.23474,-0.016139,-0.017688,-0.060647,-0.073572,0.013467,0.23757,0.025198,0.042767,-0.172,0.045673,-0.18357,0.15946,0.021679,0.104,0.071994,-0.13193,0.081972,0.074698,0.27102,0.29107,-0.17415,0.070842,-0.21275,0.1485,0.16676,0.078276,0.019674,-0.16623,-0.050319,0.2764,-0.014066,-0.13519,0.15584,0.0064585,0.14917,0.10909,-0.14088,0.14407,0.21635,0.1355,0.13173,-0.10878,0.071622,0.10286,0.071571,-0.055923,0.24074,0.0020579,0.33499,0.15773,-0.39254,0.15075,1,0.34354,0.033349,0.045054
94,0.077107,-0.011996,-0.15347,-0.014315,-0.12093,-0.050645,-0.014573,-0.1037,-0.10391,-0.098667,-0.053547,-0.028577,-0.090376,-0.15054,0.1677,0.0031541,0.024851,-0.076244,0.040396,0.02414,0.074309,-0.1573,-0.021376,0.013798,0.11331,0.094799,0.10654,-0.3329,0.14783,-0.023567,0.15118,0.056215,0.21109,0.029435,0.041235,0.056582,-0.24336,0.038346,0.022858,-0.31146,0.081049,0.18941,0.10991,-0.096205,-0.084404,0.12207,-0.16972,0.030773,-0.15131,-0.059142,0.094086,-0.06904,0.14293,0.14452,-0.10331,0.1447,-0.17101,-0.3262,-0.098762,0.20968,0.13223,-0.1645,0.056148,-0.13994,0.24387,0.37711,0.22893,0.36097,0.068321,0.081332,0.095099,-0.071122,-0.12886,0.061048,-0.1407,-0.015862,-0.0059088,-0.12351,0.091376,0.0333,0.066409,-0.19262,0.019507,-0.33706,-0.06908,-0.022072,0.2925,-0.24632,-0.12469,0.11018,0.025267,-0.19012,-0.024594,0.34354,1,-0.15226,0.18713
