,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
128,0.21622,0.25351,0.20652,0.17878,0.24134,0.21997,0.29591,0.26776,0.20152,0.2614,0.2114,0.29798,0.36744,0.29699,0.28457,0.26669,0.26278,0.19375,0.15601,0.30214,0.26422,0.22489,0.2968,0.17048,0.25684,0.13567,0.28815,0.17276,0.26707,0.2999,0.29349,0.23675,0.15677,0.28317,0.24245,0.20052,0.25052,0.31155,0.36668,0.28221,0.23247,0.34122,0.13011,0.41995,0.3648,0.26049,0.27224,0.08239,0.24619,0.29196,0.064208,0.23419,0.16658,0.011266,0.099447,0.24072,0.18518,0.083503,0.079375,0.020025,0.28886,-0.1062,0.074033,0.072692,0.10112,0.053431,0.15914,-0.16482,0.19526,0.059359,0.027163,0.10878,0.31332,0.29044,-0.085669,-0.034958,0.096056,0.033567,0.33804,0.082584,0.1607,0.12164,0.39828,0.015596,-0.12749,0.19986,0.086768,0.047624,0.075351,-0.095732,0.036553,-0.18097,0.041198,0.22262,0.16651,-0.21304,-0.26972,0.10309,-0.04217,0.064635,-0.094706,0.051842,0.04433,-0.074121,-0.063426,0.17639,0.02834,0.16658,-0.13568,0.091977,0.31932,0.11564,0.040119,0.21158,-0.11739,0.37867,0.058858,-0.10092,-0.36101,-0.062793,0.15473,0.11158,0.07419,0.018101,0.19221,-0.26893,0.19391,0.11498,1,-0.024212,0.17488,-0.083525,-0.12049,0.017933,0.013036,-0.018091,0.058054,-0.0023585,0.020064,-0.13185,0.098533,0.017674,0.061373,0.10386,-0.17117,0.073953,-0.07264,-0.041907,0.28376,-0.0027204,0.10077,0.020971,-0.095814,-0.14996,0.23833,0.3204,-0.13118,0.28785,0.10383,-0.056131,-0.11828,0.021353,0.015434,-0.091479,0.22104,-0.32516
129,0.16978,0.098372,0.016155,0.016922,0.080996,-0.016364,0.046234,0.12473,0.010514,0.19367,0.036795,0.15387,-0.0011011,0.098586,0.02948,0.057351,0.14749,0.12289,0.14395,0.066443,0.0073498,-0.020996,0.11392,0.12199,0.0047376,0.13376,0.11241,0.069731,0.021599,0.014104,0.16931,0.075783,0.089538,-0.0018576,-0.01987,0.088006,0.030047,-0.070637,0.06788,0.066029,0.10036,0.11986,0.083324,0.036683,0.018639,-0.018577,0.13982,0.10587,-0.082167,0.13958,0.017261,0.19681,-0.09342,-0.030437,-0.05371,0.018277,-0.11344,0.045652,0.059545,0.0069034,-0.049324,0.11001,0.052333,-0.062361,0.2637,-0.019473,0.049444,0.30805,-0.14164,0.10406,0.0066058,0.25821,0.11937,-0.087801,-0.11638,-0.06071,0.18442,-0.058505,-0.074081,-0.11075,-0.1865,0.067237,0.28288,0.18092,-0.12583,-0.21711,0.26291,0.20957,-0.16072,-0.12618,-0.043952,-0.045054,0.18902,-0.060269,0.033405,-0.22414,-0.026499,-0.14304,-0.26833,-0.071572,0.15648,0.27159,0.162,0.11245,0.31822,0.015169,0.16464,0.086664,-0.15904,-0.13949,-0.46753,0.025472,0.16424,-0.15333,0.2283,0.0068042,-0.20247,-0.13543,-0.018853,-0.054049,0.062411,0.19268,0.2428,0.060573,0.045843,0.10673,0.16191,-0.021329,-0.024212,1,0.050058,-0.025005,0.018213,0.13582,-0.25779,0.037756,-0.0032186,-0.27134,-0.13088,0.18774,-0.14637,-0.16081,-0.062812,-0.16976,0.072389,-0.0070966,0.20639,-0.11416,0.2729,-0.22322,0.062481,-0.047326,-0.089842,-0.12261,-0.18176,0.2547,0.062236,-0.0098156,-0.023408,0.0033809,0.27962,0.14788,0.10215,0.15103,-0.33946,0.075039
130,-0.17864,-0.10556,-0.095096,-0.25278,-0.19221,-0.25994,-0.093303,-0.18544,-0.25136,-0.1187,-0.15473,-0.285,-0.15284,-0.30824,-0.24785,-0.1249,-0.16321,-0.073246,-0.29165,-0.14088,-0.25197,-0.22596,-0.13453,-0.19151,-0.20478,-0.14832,-0.15634,-0.23715,-0.15152,-0.30132,-0.109,-0.12282,-0.074176,-0.20188,-0.3134,-0.26116,-0.22528,-0.32144,-0.038978,-0.13054,-0.064738,-0.32902,-0.2847,0.076102,-0.064215,-0.33322,-0.051655,-0.27183,-0.23067,-0.37632,-0.11394,-0.011921,-0.23901,-0.14904,0.013539,-0.27876,-0.25343,-0.052113,-0.037906,0.12273,-0.19255,-0.3016,-0.18869,-0.082537,-0.19586,-0.27262,0.027322,-0.043896,-0.0034461,-0.13185,0.044241,-0.08758,0.068932,-0.029861,-0.042428,-0.15146,-0.025712,-0.19024,-0.012175,-0.23094,0.029028,-0.23427,-0.097682,-0.015624,-0.048399,0.029078,0.10686,-0.054314,-0.068836,0.086196,-0.20119,0.053838,-0.29937,-0.026809,-0.073766,0.027852,-0.33501,0.15863,0.10839,-0.030886,-0.10944,0.13502,-0.044644,-0.064912,0.23601,-0.01906,0.17193,0.055704,0.011129,-0.30645,-0.03698,0.071746,-0.18176,0.096944,-0.0071682,-0.026399,0.031853,-0.088009,-0.045835,-0.32967,-0.038493,0.00087231,-0.04355,0.060242,-0.029519,-0.0015734,-0.091075,0.060776,0.17488,0.050058,1,0.090131,0.056239,-0.15765,0.071449,-0.055459,0.01788,0.078352,-0.18358,0.048851,0.12378,-0.16284,-0.096141,0.018395,-0.067953,-0.0094843,0.3118,-0.17048,-0.057317,0.098467,-0.01368,0.11731,0.063555,0.079982,0.11592,-0.086906,-0.044357,0.0086023,0.062205,-0.0038751,0.11493,0.23718,0.20008,0.088387,-0.069526,0.055782
131,-0.20305,-0.10796,-0.041114,-0.16963,-0.04263,-0.087227,-0.16849,-0.14882,-0.12784,-0.24332,-0.081836,-0.11641,-0.15404,-0.18228,-0.088623,-0.055959,-0.26299,-0.03216,0.046714,-0.11527,-0.040904,-0.21607,-0.15645,-0.082056,-0.094393,-0.18761,-0.14159,-0.13893,-0.14623,-0.12405,-0.086585,-0.052097,-0.10106,-0.16528,-0.060494,-0.12146,-0.054094,-0.044334,-0.074419,-0.31843,-0.023321,-0.029596,-0.20671,0.04332,-0.28633,-0.11812,-0.28062,-0.35043,-0.10434,-0.038289,-0.21795,-0.18509,-0.1595,-0.12869,-0.0069029,-0.010979,0.039023,-0.1389,0.031508,-0.0033927,-0.18331,-0.1195,0.10789,0.10218,0.084022,-0.15295,0.0021983,-0.1334,-0.021531,0.058156,-0.021418,-0.044585,-0.23842,-0.27072,-0.18209,-0.14327,-0.36481,-0.013073,0.0044674,0.36497,0.10022,-0.1633,0.092223,-0.003458,0.1491,0.0089344,-0.26094,-0.27656,-0.17315,0.12694,-0.24225,0.075518,-0.13949,0.1239,-0.087176,-0.036575,0.046109,0.064792,0.23175,-0.25166,0.060784,0.17513,0.1758,-0.050206,-0.050115,-0.019229,0.065826,-0.23234,7.1976e-05,-0.1189,0.014014,0.14528,0.15231,0.004946,0.1806,-0.091497,0.11173,0.25451,0.093615,0.11598,-0.0079391,0.041884,0.0099117,-0.024358,-0.074437,-0.081463,-0.22467,-0.34705,-0.083525,-0.025005,0.090131,1,-0.23595,0.093541,0.13766,0.040224,0.17312,0.068467,0.009574,0.14344,0.14145,0.1029,0.1324,0.15597,-0.28256,-0.082946,-0.018551,-0.18793,-0.082118,0.018045,-0.20517,0.052605,-0.01419,-0.066342,0.018999,0.014799,0.015045,-0.091376,-0.40126,0.0017307,0.048476,0.19443,-0.30543,0.053473,0.33098,0.19189
132,0.0060564,-0.062755,-0.075202,0.0097165,-0.11387,-0.012411,-0.0020547,0.072237,-0.061592,0.094655,0.085114,-0.069434,-0.03016,0.063266,-0.06536,0.066948,0.11496,-0.065028,-0.067721,-0.024301,-0.15891,-0.037833,0.0036862,0.046356,0.030084,0.08684,-0.095374,0.0018408,-0.022506,-0.031785,-0.010048,-0.13713,0.21592,0.025008,0.094193,0.0057821,-0.13363,0.032018,-0.12203,0.018129,-0.0070332,-0.17977,-0.081725,-0.086969,0.034052,-0.081628,0.14,0.0051941,-0.062148,-0.34324,0.066243,0.077303,-0.083488,0.0088959,-0.14197,0.016936,-0.16485,0.26265,0.1397,0.27877,0.045142,0.016861,0.085203,0.0087485,-0.080433,0.2476,0.15107,0.23423,0.13784,0.23733,0.16912,-0.21028,0.26352,-0.03899,-0.018977,0.24944,-0.12428,-0.10148,-0.25385,-0.16698,0.011909,0.17566,-0.17575,-0.18573,0.011065,0.25132,0.058683,-0.056589,-0.10598,0.14542,0.0037805,-0.12697,0.030541,0.023564,-0.079125,0.11578,0.15599,-0.032451,0.059947,-0.13931,0.076338,-0.099592,-0.099947,-0.13085,-0.01893,-0.082474,-0.19969,0.15297,0.13315,0.20916,-0.25604,-0.29983,-0.21642,-0.1503,0.059826,-0.20912,-0.16631,0.26898,-0.075569,-0.10301,-0.025439,-0.084679,-0.22017,0.0010011,0.24225,0.13935,-0.031291,0.047757,-0.12049,0.018213,0.056239,-0.23595,1,-0.14528,-0.23827,-0.13937,-0.13238,0.037715,0.066051,0.1207,-0.1989,-0.029324,-0.19491,-0.094157,0.062707,-0.20783,0.18547,0.18265,-0.24098,0.080045,-0.050925,0.14719,-0.082028,0.011705,-0.14562,-0.065327,0.11838,0.10801,0.12987,0.36739,-0.016623,-0.09585,0.038829,-0.039807,-0.064602,0.13391
133,0.35976,0.23617,0.23582,0.28823,0.31123,0.31531,0.2811,0.31665,0.34179,0.35686,0.25926,0.26741,0.29469,0.31323,0.25621,0.31236,0.20295,0.36231,0.34539,0.32854,0.33775,0.40729,0.31575,0.34425,0.32546,0.4706,0.2893,0.28792,0.37443,0.27673,0.34949,0.25996,0.31183,0.21539,0.28411,0.2181,0.31611,0.33698,0.21334,0.27975,0.1724,0.15253,0.088128,0.26633,0.14889,0.25836,0.21879,0.32955,0.29924,0.28274,0.16499,0.5188,0.36304,0.30643,0.16773,0.16936,0.37334,0.1245,0.062743,0.040633,0.49584,0.058753,0.049931,0.19995,0.11571,0.023997,0.049874,0.056188,-0.079326,-0.099172,0.17457,0.078415,0.093147,-0.249,0.28979,0.0039151,0.24333,-0.020385,-0.014525,0.10714,0.35965,0.15384,0.45007,0.1931,-0.20501,0.017906,0.21194,0.091889,0.36227,0.13639,-0.20236,0.20465,0.090813,0.083042,0.10341,-0.1338,0.088535,-0.017561,0.16892,0.06798,0.20541,0.048054,-0.041269,-0.083286,-0.11509,0.089162,0.33525,-0.059221,0.049688,0.20766,0.013361,-0.062865,0.18224,0.037443,0.046411,0.21652,0.035429,-0.097533,0.02934,-0.08634,0.43201,0.13835,0.30648,0.22173,-0.20343,0.090984,0.15239,-0.038706,0.017933,0.13582,-0.15765,0.093541,-0.14528,1,0.029182,-0.23118,-0.36124,0.054798,-0.033419,0.33081,-0.21257,0.11653,0.11234,-0.059178,0.075946,0.22285,0.16183,-0.12229,-0.098638,-0.20445,-0.14137,-0.07926,-0.2239,-0.096765,-0.10344,-0.15585,-0.15068,0.024373,-0.19448,0.15599,-0.08334,-0.16313,-0.06862,-0.10799,0.11335,0.084407
134,-0.13113,-0.11863,-0.18422,-0.1418,-0.13168,-0.13527,-0.10578,-0.25725,-0.19406,-0.28868,-0.11501,-0.24589,-0.10364,-0.26393,-0.15292,-0.20456,-0.26386,-0.24109,-0.2271,-0.21987,0.058656,-0.13065,-0.22684,-0.1522,-0.1353,-0.29035,-0.2427,-0.34389,-0.1982,-0.041633,-0.14157,-0.028619,-0.29729,0.0027155,-0.17649,-0.19071,-0.053496,-0.05966,-0.090033,-0.12042,-0.24269,-0.2007,-0.030025,0.013843,-0.090234,-0.19558,-0.049745,-0.15199,-0.12699,0.15446,0.030404,-0.055545,-0.12836,-0.18425,0.012599,-0.052385,0.024648,-0.082424,-0.021218,-0.28625,-0.090865,-0.30626,-0.13535,-0.21222,-0.25408,-0.061895,-0.056758,-0.39596,0.068589,-0.047424,-0.040865,-0.032719,0.013504,-0.033405,-0.22554,-0.38526,-0.23608,0.179,0.13288,0.18396,0.05352,-0.1457,-0.16402,0.15792,0.18295,0.01363,-0.1307,0.12458,0.069243,0.18904,-0.064895,0.38792,-0.37813,0.023618,0.11501,-0.1509,0.079619,-0.26119,0.10701,0.12773,-0.0085345,-0.13891,-0.019067,0.030031,-0.26969,0.17936,0.11223,-0.13237,-0.043166,0.064718,0.033029,-0.012258,-0.067594,0.10199,-0.36217,0.043992,0.2719,-0.12856,-0.16543,-0.044866,-0.20935,-0.0053554,-0.25098,0.044467,-0.34693,-0.072572,-0.1738,-0.11928,0.013036,-0.25779,0.071449,0.13766,-0.23827,0.029182,1,0.1556,0.16769,0.15878,-0.080053,-0.12955,0.12076,-0.025576,0.13116,-0.075852,0.14061,0.14164,0.070788,0.084899,-0.015293,-0.26554,0.072595,-0.14513,-0.066192,-0.087295,0.021679,-0.29894,-0.27877,-0.16367,-0.28753,-0.032721,-0.039615,-0.12175,-0.15944,-0.17863,0.16388,0.21724
135,0.05592,0.074178,0.03995,0.037975,0.15511,0.1009,0.0093659,0.039474,0.013807,-0.011397,0.049517,0.22587,0.089449,0.11992,0.0098351,0.087362,0.10529,0.084838,-0.052908,0.15394,0.10142,-0.042969,-0.11588,0.025643,0.047352,-0.13715,0.15533,-0.059739,-0.10487,0.16688,0.074452,0.10355,0.037573,0.12194,0.028776,0.019566,0.24347,0.0041728,0.096851,-0.04356,0.22992,0.18698,0.1767,0.10263,0.076745,0.11034,-0.027499,-0.049807,-0.067679,0.13741,-0.036379,-0.03992,-0.075091,-0.13216,0.028963,0.26197,0.0061346,0.14115,0.20075,0.044669,-0.1232,0.13929,0.26555,0.13967,-0.0032373,0.15329,-0.084494,-5.0585e-06,0.21856,0.042139,0.11181,-0.031287,0.15217,-0.017225,0.11353,0.076351,0.028652,0.19573,0.03335,-0.15163,0.16923,-0.047383,-0.045,0.17165,0.17131,-0.1111,0.12618,-0.10033,-0.0023703,-0.083394,0.063439,-0.17468,0.043169,-0.11949,-0.049436,0.073429,0.11426,-0.19936,-0.10161,0.23856,0.063595,0.10666,-0.054076,0.007427,-0.30126,0.10123,-0.021465,0.12863,-0.060415,-0.15639,-0.086817,-0.23714,-0.042142,0.12308,0.016671,0.087691,-0.046015,-0.03878,-0.071929,0.061225,-0.0040001,0.11162,0.10321,-0.16735,-0.067646,-0.093307,-0.078628,0.071145,-0.018091,0.037756,-0.055459,0.040224,-0.13937,-0.23118,0.1556,1,0.31965,-0.11573,-0.29133,0.065302,-0.14759,-0.072448,0.13374,0.2431,-0.0057254,-0.34657,-0.01988,0.023102,0.059982,-0.18074,-0.011128,0.13675,0.02991,-0.027331,-0.1963,0.018227,-0.054768,0.24522,-0.05166,-0.24991,0.14134,0.078829,-0.14545,0.1162,-0.0059626,-0.017548
136,-0.26844,-0.20482,-0.2234,-0.20834,-0.2953,-0.27484,-0.26827,-0.28081,-0.32465,-0.37566,-0.21153,-0.17776,-0.20411,-0.15229,-0.26839,-0.26628,-0.21177,-0.31745,-0.27449,-0.26431,-0.15369,-0.1212,-0.30155,-0.38403,-0.1903,-0.24909,-0.2018,-0.20081,-0.43372,-0.085785,-0.22282,-0.12177,-0.36997,-0.15285,-0.19889,-0.27376,-0.26832,-0.16314,-0.074069,-0.3624,-0.22595,-0.05496,-0.17585,-0.085882,-0.11277,-0.28448,-0.30864,-0.21505,-0.055879,-0.080035,-0.14524,-0.26277,-0.35622,-0.24548,-0.24619,0.02364,-0.30077,-0.093905,0.027642,-0.23042,-0.29996,-0.22146,-0.1073,-0.29569,-0.020169,0.070274,-0.021498,-0.27094,0.12763,-0.010066,-0.0075513,0.082384,-0.14385,0.20467,-0.35016,-0.22529,-0.124,-0.010042,-0.072211,0.061333,0.00081085,0.15536,-0.28645,0.0014007,0.17313,-0.082529,-0.011717,-0.075595,-0.14057,-0.17753,0.025545,0.012538,-0.11417,-0.17236,-0.012993,-0.25721,0.14433,-0.18862,-0.025439,0.00073956,0.083592,-0.10194,0.177,0.092726,-0.048699,0.088002,-0.14799,-0.026943,-0.16102,-0.11398,-0.09336,0.061563,-0.23851,0.016069,-0.14093,-0.050567,-0.065733,-0.025175,-0.081881,0.22922,-0.19916,-0.17812,0.06773,-0.003313,-0.05508,-0.022832,-0.22888,-0.17333,0.058054,-0.0032186,0.01788,0.17312,-0.13238,-0.36124,0.16769,0.31965,1,-0.4051,-0.15129,-0.082258,-0.047312,-0.078553,0.025255,-0.050362,0.11979,-0.16039,-0.1884,0.14606,0.15962,0.042932,-0.045477,-0.015265,0.34929,0.03661,0.12687,-0.0046846,-0.13816,0.15537,-0.1429,0.11963,-0.14775,0.045434,-0.1988,0.080542,0.13696,0.033621
137,-0.0039643,0.1081,0.11747,-0.0035265,0.19658,0.046811,0.035621,0.036622,0.048834,0.036655,0.045138,-0.14909,0.085962,-0.11257,0.061223,0.068505,0.030644,0.22287,0.068252,0.067843,-0.018474,-0.048258,0.02556,0.16549,0.048625,-0.092932,-0.14319,-0.089061,0.10238,0.054153,0.04297,0.034718,0.091797,0.020812,0.010154,0.049668,-0.01703,0.03219,-0.043991,0.16696,-0.072369,-0.07094,0.15985,0.032994,-0.15275,0.17133,0.022876,-0.037284,-0.14616,0.13254,0.076846,0.029195,0.16833,0.035365,0.11268,-0.11556,0.024584,-0.085856,-0.17357,-0.040372,0.00291,0.0782,0.1621,0.060403,-0.081967,0.050406,0.09709,0.021387,0.099102,-0.036168,-0.072324,-0.19813,-0.07288,-0.089879,0.22595,-0.13301,0.081228,-0.14223,0.13437,0.076013,-0.035079,-0.078519,-0.047781,0.00039312,-0.058073,0.26973,0.14539,-0.13872,-0.081341,0.10331,0.042426,0.22878,-0.17849,0.16398,-0.047738,0.26117,-0.13238,0.23969,0.2687,-0.19443,-0.014602,0.17445,-0.043145,-0.12266,-0.19447,-0.12252,-0.0094882,-0.013499,0.25732,-0.12376,0.19724,0.0078514,-0.066319,-0.096705,-0.1357,0.0081294,0.13736,-0.14248,-0.09423,-0.082927,-0.022216,0.016237,-0.18761,0.0121,-0.006647,0.04482,-0.011514,0.11068,-0.0023585,-0.27134,0.078352,0.068467,0.037715,0.054798,0.15878,-0.11573,-0.4051,1,0.17757,-0.15292,-0.049408,-0.22194,-0.0015958,0.072156,-0.36206,0.090354,0.22677,-0.04806,-0.32584,-0.14476,0.01866,-0.046491,-0.0041677,0.022136,-0.2353,-0.13124,0.045146,0.16464,-0.12499,-0.0012305,0.079558,-0.01126,0.034084,-0.17313,-0.13478,-0.039418
138,-0.030189,-0.011244,-0.035929,0.058224,0.018013,-0.00086158,-0.086586,0.034695,0.050019,-0.043109,-0.084666,-0.10435,-0.031553,-0.11142,-0.084629,-0.10786,-0.0065088,0.026628,-0.018255,0.027626,0.012894,-0.042432,-0.025086,-0.037,0.047951,-0.076391,-0.12632,-0.045711,-0.052778,-0.03087,-0.11248,-0.055617,0.041867,-0.043745,0.12646,-0.043305,-0.09838,-0.01641,-0.14058,0.070934,0.017099,-0.14394,0.094962,-0.078349,-0.042717,0.050957,-0.086077,0.046117,-0.0054224,0.039208,-0.031073,-0.13765,-0.12888,-0.039477,-0.0093432,-0.041651,0.11259,0.092709,-0.061068,0.13061,0.10945,-0.12147,0.090833,-0.019457,0.074312,0.22772,-0.30932,-0.13915,-0.064536,-0.093562,-0.028669,0.13586,-0.15821,0.20978,0.12492,0.1682,-0.014959,0.07897,0.25088,0.20215,-0.20092,0.22619,-0.19439,0.15486,-0.16983,-0.14281,0.027186,-0.1642,0.082058,0.18822,0.24363,0.07387,0.057863,0.34168,0.041799,-0.0216,0.11309,-0.00086348,0.011957,-0.18028,0.11975,0.16472,0.1679,-0.090217,-0.1143,0.14919,-0.1104,0.14525,-0.13388,0.12624,0.13543,0.12401,0.015788,0.19493,-0.10777,-0.086381,0.018385,0.041099,0.13285,-0.25055,-0.063575,-0.024035,-0.19246,0.17733,0.068931,0.078163,0.080749,-0.13895,0.020064,-0.13088,-0.18358,0.009574,0.066051,-0.033419,-0.080053,-0.29133,-0.15129,0.17757,1,-0.17016,-0.015076,0.026696,-0.32786,-0.0020244,-0.039992,-0.15382,-0.20645,0.41736,-0.13461,-0.045244,-0.080923,0.17532,-0.032458,0.039024,0.027481,0.092237,0.11544,-0.1182,0.018792,-0.015951,-0.060399,0.23381,0.13765,-0.20787,0.065156,-0.011522
139,0.18483,0.14263,0.22205,0.17017,0.031072,0.18021,0.1151,0.16684,0.14069,0.11572,0.23994,0.23997,0.067199,0.13973,0.055012,0.21641,0.23446,0.18804,0.18384,0.10522,0.081814,0.062263,0.11528,0.17626,0.18431,0.26905,0.193,0.12319,0.20228,0.090053,0.25937,0.13965,0.23145,0.11709,0.24624,0.19045,0.098459,0.12443,0.21916,0.16832,0.14792,0.014547,-0.02801,0.14482,0.14739,-0.044881,0.058645,0.23237,0.089466,-0.062262,0.29079,0.37564,0.24184,0.19865,0.12268,0.039542,-0.027022,0.29373,0.24353,0.24272,0.061262,-0.12267,0.015941,0.092914,0.13532,0.038756,0.058823,0.15764,0.16798,0.041064,0.10247,0.34659,0.24659,-0.22086,0.10268,-0.09707,0.12173,0.06921,-0.097603,-0.23761,0.040203,0.042044,0.17653,-0.050862,-0.044305,-0.052158,0.10963,-0.14861,0.30808,0.17947,0.039508,-0.038596,0.367,0.0048004,-0.0041239,0.21203,0.091161,0.15658,-0.055649,0.046016,-0.0133,0.049533,-0.13256,0.14977,0.11479,-0.14291,0.048327,-0.24203,-0.21707,0.072041,0.044413,-0.035739,0.19362,-0.15731,0.21663,-0.16353,0.014925,-0.096695,0.19382,0.14424,0.27644,0.11935,0.30733,0.021749,-0.31245,-0.046631,-0.00083587,-0.075909,-0.13185,0.18774,0.048851,0.14344,0.1207,0.33081,-0.12955,0.065302,-0.082258,-0.15292,-0.17016,1,-0.27557,0.35439,0.041015,-0.043067,-0.01979,-0.14798,0.1583,-0.033251,0.069957,0.23712,-0.26557,-0.10129,-0.25896,-0.24156,0.054737,0.1673,-0.036893,-0.073456,0.10358,0.010397,-0.073037,-0.074027,-0.07292,0.17927,-0.26177,0.080706
140,-0.25897,-0.31202,-0.18924,-0.37071,-0.36383,-0.20917,-0.21014,-0.30964,-0.31601,-0.26485,-0.25195,-0.2854,-0.18455,-0.23217,-0.13024,-0.30004,-0.33285,-0.28584,-0.2483,-0.2422,0.018585,-0.33269,-0.15657,-0.20714,-0.35591,-0.21453,-0.1529,-0.15622,-0.22745,-0.16526,-0.39302,-0.17856,-0.24716,-0.13708,-0.26506,-0.17618,-0.18264,-0.29889,-0.05728,-0.12514,-0.24146,-0.095436,-0.18908,-0.17122,-0.23762,-0.36046,-0.32755,-0.19059,-0.27302,-0.17229,-0.076789,-0.14578,-0.081,-0.3066,-0.21595,0.034317,0.063719,-0.45599,-0.038761,-0.17966,-0.15822,-0.15244,-0.28081,-0.051318,-0.22912,-0.1675,-0.12151,-0.12278,-0.20942,-0.016129,-0.031491,-0.30048,-0.22793,0.18708,-0.096455,-0.068453,-0.25276,-0.062083,0.1825,0.21105,-0.065985,-0.33352,-0.026069,-0.19572,-0.0022724,-0.10433,-0.2531,-0.01313,0.016043,-0.078481,-0.3993,-0.12008,-0.17153,0.02599,0.093309,-0.14204,-0.10131,-0.11523,0.15199,-0.12383,-0.044719,-0.10677,0.059344,0.0019513,-0.12838,0.10019,0.068648,-0.031928,-0.068322,0.034102,0.054581,0.35058,0.22941,0.048714,-0.13473,0.087147,-0.21862,0.14315,-0.081769,-0.10429,-0.20679,0.022349,-0.1133,0.10372,0.17703,-0.13049,-0.053859,-0.15528,0.098533,-0.14637,0.12378,0.14145,-0.1989,-0.21257,0.12076,-0.14759,-0.047312,-0.049408,-0.015076,-0.27557,1,0.22416,-0.10032,0.014591,-0.0053575,0.25191,0.019143,-0.17781,-0.12417,-0.05187,0.010867,0.12791,-0.20328,-0.15908,0.075105,-0.095261,-0.14808,-0.21965,-0.098097,0.083123,-0.2046,-0.094953,0.14918,-0.12564,0.2761,-0.15256
141,0.24331,0.163,0.30724,0.21408,0.062545,0.32082,0.13425,0.14713,0.21534,0.079239,0.24411,0.24271,0.18498,0.18197,0.14133,0.14726,0.14992,0.21365,0.19692,0.11775,0.24655,0.12509,0.17334,0.19749,0.20431,0.28111,0.22551,0.28694,0.15116,0.28719,0.16605,0.23286,0.11189,0.13645,0.27291,0.20963,0.17602,0.11027,0.3063,0.24908,0.23293,0.1902,0.15783,0.20937,0.2489,0.14689,0.1388,0.26091,0.12433,0.13136,0.24656,0.24078,0.20186,0.11656,0.27929,-0.045541,0.04373,0.017938,0.12858,0.21933,0.098442,0.13186,-0.15587,0.22346,-0.24742,0.12235,-0.039005,0.14033,0.096834,0.0054338,0.21798,0.09941,0.0021597,0.026666,0.18596,-0.078045,-0.13364,0.27416,0.12084,-0.090204,0.12908,0.033798,0.13742,-0.093877,0.12486,-0.031715,-0.20985,-0.26963,0.29854,0.088789,-0.048994,-0.15063,0.27541,0.059669,0.0088035,0.079775,0.41912,0.065421,-0.18492,-0.13191,0.073325,-0.24244,0.14401,-0.0067318,0.11041,-0.010778,0.082774,-0.03638,0.15134,0.15787,-0.017419,0.064214,0.25336,0.048014,0.071877,0.036851,-0.01875,0.011183,0.047561,0.15998,0.10291,0.10758,0.071672,-0.08182,0.20207,-0.25751,-0.050614,0.13262,0.017674,-0.16081,-0.16284,0.1029,-0.029324,0.11653,-0.025576,-0.072448,-0.078553,-0.22194,0.026696,0.35439,0.22416,1,0.098576,-0.12483,0.1658,0.081312,-0.1013,-0.1442,0.077178,0.084984,-0.23902,-0.024996,-0.11597,-0.24087,0.44516,0.056947,-0.057342,-0.23564,-0.14909,0.1642,-0.19429,-0.051333,0.038446,-0.1385,0.13811,0.095992
