,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
120,0.091401,-0.068385,0.077352,0.0070386,0.15834,0.12167,0.086712,0.11662,0.019053,0.014397,0.09446,0.1212,0.12525,0.10128,0.1805,0.062645,0.031621,0.042467,0.082594,0.12656,-0.053115,0.036194,0.24757,0.16556,0.1467,0.099778,0.035339,0.15517,-0.015888,-0.053169,0.094884,0.060946,0.24861,-0.016832,0.10418,0.10927,0.031456,0.087397,0.31177,0.089048,0.11713,0.030059,0.051842,-0.091731,0.15891,0.13973,-0.098736,-0.0058789,0.15842,0.069614,0.26285,0.10693,0.111,0.05371,0.24028,-0.19122,-0.0092819,-0.021664,0.18851,0.075336,-0.097282,0.12618,0.14133,0.019549,0.22108,0.25467,0.069521,0.045037,0.1733,0.082735,0.3154,0.26845,-0.17246,0.19607,-0.15305,-0.00095605,0.11358,0.086341,-0.087798,0.04265,0.098694,0.043783,0.17595,0.05478,-0.16255,0.047823,0.12117,0.08402,0.061851,-0.057679,0.26314,-0.28123,-0.1776,-0.011398,0.044343,-0.041112,-0.09974,0.049185,0.16343,0.044911,-0.035482,0.131,-0.23488,0.067803,0.27519,0.21778,-0.19208,0.11314,-0.2385,0.1971,-0.14535,0.042155,0.25669,0.18319,0.064876,0.2146,-0.16147,0.050729,0.043177,-0.075609,1,0.026314,-0.11433,-0.2219,-0.049034,-0.11239,-0.010802,0.096594,0.041768,-0.037181,0.036465,0.086402,0.14409,0.26978,-0.11298,0.028403,-0.022313,0.24548,0.043561,-0.064846,-0.031149,-0.092155,-0.099605,-0.25294,-0.25367,0.041813,-0.28008,-0.011441,0.078393,-0.1495,-0.11143,0.052197,0.018042,-0.017809,-0.13263,-0.25415,0.03476,0.2074
121,0.16821,0.047004,-0.03728,0.11787,0.06597,0.072284,0.057422,0.047896,0.10699,0.048711,0.12129,0.034186,0.039775,0.048816,0.11091,0.019101,-0.010491,0.098554,0.0011822,0.17413,0.16826,0.056804,0.072275,0.1475,0.17428,0.10611,0.025746,0.12496,-0.014629,0.056146,0.087615,0.16016,0.12805,0.16703,0.0032987,0.12173,-0.01504,0.11393,0.16554,0.0723,-0.056735,0.21382,0.059951,0.083619,0.12213,0.18355,0.271,0.20932,0.11282,0.14641,0.038511,0.021938,0.096693,0.49351,0.21296,0.092833,-0.11872,0.23697,-0.12769,0.176,0.18934,0.13116,-0.029065,-0.17746,-0.061268,-0.034375,-0.21679,0.01498,0.093384,-0.30438,0.16252,0.12411,-0.013898,-0.20263,0.15759,-0.12224,-0.26122,-0.021639,0.068624,0.1212,0.010271,-0.16057,-0.010707,-0.10055,0.032606,-0.027967,0.045462,-0.38359,0.068635,-0.16605,-0.25879,0.17432,0.29832,0.079563,0.067891,-0.091624,-0.2327,0.21557,-0.24255,0.18219,-0.11955,-0.085975,-0.13016,0.0044316,0.10368,-0.18142,-0.014161,-0.10119,0.099266,-0.15362,0.024897,-0.053185,0.11222,-0.10428,-0.26762,-0.1135,0.067225,0.11938,-0.048224,0.083391,0.026314,1,-0.020645,-0.11622,0.062589,0.17601,-0.10728,-0.2897,-0.10358,0.21815,-0.022851,0.1492,0.309,0.13786,-0.044339,-0.12163,-0.31233,-0.025126,0.075469,-0.0082797,0.34783,0.14284,0.049671,-0.27189,0.115,0.04148,0.04971,0.27028,0.054814,0.28213,0.05306,0.036067,0.031734,-0.22372,0.2653,-0.22937,0.22852,0.12178
122,0.097293,0.11517,0.18252,0.13743,0.14891,0.096436,0.13035,0.020452,0.17545,0.15152,-0.044395,0.17715,0.16459,0.10197,0.059582,0.169,0.23943,0.11636,0.28068,0.098997,0.10499,0.084853,0.17873,0.10815,0.12535,0.06179,0.091021,0.1579,0.29765,0.20193,0.15782,0.10174,0.084605,0.17623,0.040381,0.046589,0.21623,0.0080184,-0.023453,0.12573,0.084065,0.2008,0.13111,-0.020015,0.099144,-0.039014,0.034519,0.18389,-0.15784,0.039546,0.094569,0.16744,0.2053,0.24153,0.32199,0.0283,0.23191,0.063017,0.21105,0.03831,-0.031056,-0.087754,0.016424,0.27006,-0.055347,0.25151,0.18533,0.088252,-0.064824,0.1486,0.011783,0.082264,-0.09737,0.14178,0.30587,0.16577,0.28804,-0.11453,0.049739,-0.048648,-0.13203,-0.058624,0.21672,0.017168,0.17541,-0.24974,0.16002,-0.30245,0.24553,0.29061,-0.24744,0.092642,-0.088434,-0.043041,-0.043648,0.097388,0.027053,0.11493,-0.092709,-0.11496,-0.059595,0.090238,0.0017881,0.25176,0.017583,-0.082595,0.077968,0.29104,0.085182,-0.090553,0.062539,0.1011,-0.19887,-0.075449,0.13088,0.015838,0.03069,-0.13694,-0.073515,-0.068882,-0.11433,-0.020645,1,0.13559,0.19273,0.11241,0.14164,-0.1146,-0.029522,0.13258,0.18782,-0.1748,0.15521,-0.19806,0.24622,-0.3865,0.098308,-0.12651,0.045795,0.082131,-0.20948,-0.0256,0.1431,-0.038341,0.12146,-0.097332,-0.11889,-0.15609,-0.30089,-0.045957,0.015856,-0.10168,-0.038677,0.29451,-0.22582,-0.094999,0.047005,0.18213
123,-0.017689,0.10259,-0.023161,0.0092061,-0.0078982,-0.041521,-0.057505,0.052232,-0.082322,-0.019028,-0.010717,0.1163,0.036511,0.036436,0.02426,0.10697,-0.003718,0.038184,-0.046056,-0.06616,0.22649,-0.009648,-0.055608,0.052006,-0.079815,0.028994,0.039908,-0.062849,-0.092617,0.14357,-0.0027319,-0.01743,-0.13179,0.063935,-0.18671,-0.022189,-0.032377,0.061065,-0.117,-0.076736,0.079216,-0.075581,0.07295,-0.25047,0.0046237,-0.23305,0.067714,-0.036024,-0.075593,0.094122,-0.070817,-0.16021,0.014684,-0.074767,-0.098943,-0.024104,0.025072,-0.0064858,-0.010158,-0.19394,-0.19192,-0.13582,0.0049479,0.19001,-0.059629,-0.11091,0.095001,-0.018393,-0.12156,0.090684,-0.034986,-0.23674,0.03284,-0.072203,0.0093217,-0.016503,0.10886,0.065878,-0.16673,0.054369,0.026212,-0.11276,0.2699,-0.030713,-0.088475,-0.095232,-0.022825,-0.036254,-0.22888,0.17779,-0.15449,0.0010888,0.12228,0.11055,0.088835,0.07067,-0.14062,0.018721,0.14993,0.092476,0.065916,-0.074649,0.257,0.10438,-0.021568,-0.15778,-0.10883,-0.046674,-0.079934,0.07282,0.12148,0.093989,-0.0011775,-0.2193,-0.060911,0.22965,-0.1065,-0.2094,0.37603,-0.11333,-0.2219,-0.11622,0.13559,1,0.23577,-0.092159,0.020129,0.020889,0.15956,-0.23816,0.014315,0.087562,0.04968,-0.07353,-0.10327,-0.43273,0.015421,-0.16767,0.13613,0.19668,-0.17673,-0.13122,0.090798,0.13727,0.0018767,-0.22319,0.14501,-0.061925,0.064292,0.22028,-0.042965,0.13734,-0.12361,0.24311,-0.096019,0.045052,-0.11305,-0.11087
124,0.11663,0.069193,0.066673,0.014956,0.038519,-0.035188,0.021958,0.0073956,0.1222,0.083294,0.024278,0.15044,0.095779,0.12702,0.061555,0.070948,0.039297,0.10602,0.17459,0.17767,0.13034,0.066783,0.089416,0.096171,0.056455,0.10269,0.10146,-0.030828,0.06476,-0.034036,0.13559,0.11311,0.060115,0.18946,-0.016239,0.0074219,0.001603,-0.091299,-0.15317,0.079896,0.015051,0.14216,0.17622,-0.061758,0.18249,0.030269,-0.0080122,-0.12737,0.16908,0.13793,0.0097569,0.12765,0.11347,0.15207,-0.14613,-0.011197,0.23288,0.32693,-0.048639,-0.032719,-0.11563,-0.038951,0.070318,0.22003,0.024968,0.057465,0.10547,-0.013498,0.21046,0.25989,-0.014213,0.12901,0.11332,-0.0034239,0.28422,0.24446,-0.084421,0.13219,0.037735,0.40812,0.011553,-0.29289,0.27958,-0.0381,0.13784,-0.099117,0.10968,0.090466,0.15053,0.10403,-0.16144,0.010753,-0.10387,0.21366,-0.14018,-0.16911,0.0076198,-0.057353,-0.24604,0.015232,-0.14472,0.026801,-0.1674,-0.11468,0.098819,-0.065031,-0.050304,0.028802,0.10768,0.23293,0.20041,0.10019,0.0042607,-0.10823,-0.15123,-0.14241,-0.1692,-0.16481,0.13012,0.11816,-0.049034,0.062589,0.19273,0.23577,1,-0.052294,0.18529,0.1018,0.010898,0.087313,-0.17114,0.02141,0.067335,-0.099428,0.092987,-0.095606,-0.28114,0.13905,0.28645,0.12636,-0.22482,-0.087177,-0.046291,-0.18059,0.033918,-0.073822,0.048531,-0.027231,0.017379,0.11036,0.042606,0.0060928,0.087778,0.24919,0.095515,-0.31496,-0.31302,-0.11182
125,-0.17725,-0.24721,-0.20778,-0.27468,-0.20721,-0.33548,-0.24558,-0.26155,-0.22225,-0.25847,-0.28682,-0.15621,-0.21615,-0.25258,-0.26169,-0.13177,-0.24785,-0.24105,-0.1842,-0.25156,-0.25302,-0.24586,-0.19629,-0.31772,-0.10594,-0.23938,-0.25859,-0.26349,-0.10455,-0.17629,-0.2346,-0.24353,-0.14696,-0.2326,-0.1491,-0.086063,-0.12737,-0.18972,-0.23118,-0.084891,-0.15923,-0.11424,-0.31741,-0.025894,-0.29523,-0.17568,0.027854,0.055904,-0.28161,0.048971,-0.10701,0.014918,0.073996,-0.15604,-0.079377,0.11401,-0.21568,-0.017037,-0.31344,-0.38064,-0.09506,-0.11221,-0.12632,-0.1639,-0.17481,0.27562,0.020497,-0.19635,-0.23885,-0.22178,-0.3433,0.061807,0.068945,-0.47043,0.12783,0.036914,0.25855,-0.083154,-0.15811,-0.086387,0.17968,0.080455,0.081312,0.025742,0.078112,0.062544,0.13777,-0.053716,-0.15073,-0.16083,-0.38397,0.14496,0.20188,-0.13764,-0.16735,0.1175,-0.056662,0.11238,0.055874,-0.094195,-0.1184,0.17576,-0.18714,0.30557,0.019544,-0.10283,-0.14245,0.10212,0.080972,-0.046987,0.0073336,-0.094304,-0.0083828,-0.077542,-0.13697,-0.23966,0.14954,0.10409,0.049443,-0.22314,-0.11239,0.17601,0.11241,-0.092159,-0.052294,1,0.30421,-0.015561,-0.10046,-0.09674,0.008165,-0.26133,0.06454,-0.025411,0.030735,0.045205,-0.13177,0.1119,-0.13209,0.13613,0.07402,-0.26935,0.044198,-0.028754,0.12775,0.013621,0.11616,-0.01522,0.045106,0.17452,-0.17799,0.055926,0.25586,0.1237,-0.062423,0.23982,0.084332,-0.15803
126,0.07217,-0.061528,-0.0081213,-0.092622,-0.082884,-0.044481,-0.070373,-0.10202,-0.13927,-0.092135,-0.070956,0.018199,0.083439,-0.064165,-0.078094,-0.057982,-0.12076,-0.035894,0.064301,-0.019193,0.014722,-0.085578,0.053708,-0.077099,0.014697,0.041704,-0.0023924,-0.035971,0.060478,-0.0031216,-0.0052811,-0.00019848,-0.015458,0.075934,-0.064911,0.11227,0.0017482,-0.079446,-0.21091,0.020764,-0.072842,-0.063347,0.04879,-0.1273,0.019914,-0.069391,0.059651,0.024582,-0.19696,0.15008,-0.019754,-0.10947,-0.17928,-0.024774,-0.041777,-0.13064,0.20494,-0.016549,-0.1714,-0.22646,0.17666,0.067589,0.03231,0.10281,0.010132,0.20848,0.32265,-0.14342,-0.059172,0.29758,0.011557,-0.012634,0.27074,-0.0066667,0.072751,0.32486,0.068477,0.20317,0.0043003,-0.11694,-0.17008,-0.075265,0.23216,-0.13404,-0.07921,-0.0021545,0.017714,0.14791,-0.080224,-0.11336,-0.032677,-0.39465,-0.091272,0.016451,0.12194,-0.11024,0.19389,0.087987,0.16437,0.045817,-0.091288,0.20623,0.13226,0.16153,0.24089,0.14071,0.24598,0.014403,0.14178,-0.21561,-0.30614,0.06429,-0.12982,-0.017132,0.24078,-0.37411,0.13919,-0.0071142,0.28001,-0.051243,-0.010802,-0.10728,0.14164,0.020129,0.18529,0.30421,1,-0.014546,-0.12744,0.024895,-0.060877,-0.090743,0.11186,0.031011,0.081772,-0.060657,0.042153,0.19908,0.084888,0.035491,-0.10123,-0.075831,0.044943,-0.0069209,-0.10107,-0.06649,-0.06424,-0.20399,-0.18481,-0.070825,-0.029788,0.0060761,0.43793,0.20866,-0.24268,0.035947,-0.27959,-0.040698
127,0.03573,0.056683,-0.033718,-0.029549,0.0084344,-0.12071,0.02374,0.021104,0.0050693,0.04691,0.078258,0.040137,0.028739,0.078434,-0.041184,0.06029,0.01265,-0.011657,0.073958,0.054199,-0.19412,0.11936,-0.0069614,0.002642,-0.016723,0.037632,0.11779,0.055525,0.033134,0.083929,0.094162,0.050068,-0.10596,0.076283,0.0036923,0.085956,0.040386,-0.0068266,0.004141,0.020332,-0.040117,0.024111,-0.037235,-0.027526,-0.052234,0.079894,-0.041332,-0.14719,0.081004,-0.14429,0.044495,0.14775,-0.047295,-0.26309,-0.062578,-0.021879,-0.080669,0.018826,-0.027229,0.14237,-0.0096244,-0.12375,0.19651,0.05741,0.36418,-0.05252,0.030255,-0.092289,0.033552,0.24901,-0.21078,0.014297,0.021874,0.065743,-0.19217,0.13499,0.18224,-0.0093473,-0.065111,0.011957,0.075872,0.2636,-0.217,0.10918,-0.040572,-0.19668,0.090033,0.07652,0.17542,-0.05601,0.26943,0.19126,-0.09866,0.095009,-0.47878,0.16372,-0.12909,-0.062381,-0.096212,-0.012912,-0.037007,-0.11758,-0.048134,0.10583,-0.2355,0.10365,-0.091032,0.019504,-0.048982,-0.021029,0.24033,0.021524,0.01868,-0.060398,0.064207,0.12823,-0.056053,-0.26167,-0.010351,-0.093301,0.096594,-0.2897,-0.1146,0.020889,0.1018,-0.015561,-0.014546,1,-0.16187,0.079726,0.099195,0.099104,-0.1787,-0.23834,0.19292,0.078658,-0.050664,-0.041377,-0.26476,0.10178,-0.18805,0.074615,0.22505,-0.13571,-0.14251,-0.22485,-0.050963,0.061488,-0.010842,0.14433,0.15217,-0.0094954,-0.10323,-0.09019,-0.16563,-0.2229,-0.30292,-0.19238
128,-0.11487,-0.078107,-0.067368,-0.16118,-0.091552,-0.087629,-0.067271,-0.012441,-0.16617,-0.03978,-0.12795,-0.14202,-0.15431,-0.057995,-0.18608,-0.11263,-0.029084,-0.041045,-0.14439,0.011026,0.13772,-0.12196,-0.2334,0.058338,-0.11396,-0.11078,-0.068544,-0.087427,-0.18487,-0.18441,-0.18428,-0.16185,-0.00068748,-0.096196,-0.049633,-0.22262,-0.19656,-0.022272,-0.056965,-0.0955,0.22947,-0.040528,-0.14183,-0.28292,-0.0081485,-0.26091,-0.13894,-0.19969,-0.064794,-0.13833,-0.14984,0.13785,-0.078252,-0.22244,-0.10932,-0.056005,-0.0021355,-0.10732,-0.0075411,-0.11141,-0.23406,-0.22624,-0.13731,-0.45117,-0.14997,-0.070508,-0.12316,-0.023917,0.14447,0.068629,0.076729,-0.061773,-0.3244,0.050175,-0.23933,0.13239,-0.13134,-0.022782,-0.23993,0.24608,-0.063059,-0.14535,0.092703,0.30796,-0.13409,0.13745,-0.23754,0.10249,0.082329,-0.0082761,0.070845,0.059561,-0.043136,0.34234,-0.069533,-0.29634,0.049909,-0.15571,0.35793,0.03383,-0.08942,-0.058556,0.085552,-0.088225,0.22907,-0.11198,-0.040294,0.068734,-0.0042869,0.35396,-0.042311,-0.28776,-0.04933,0.046568,0.071397,0.083609,0.090457,-0.12682,0.023162,-0.060459,0.041768,-0.10358,-0.029522,0.15956,0.010898,-0.10046,-0.12744,-0.16187,1,-0.39611,0.23304,0.11218,-0.17218,0.098213,0.10075,0.047083,0.098453,0.051411,0.18591,-0.1316,-0.12338,-0.20527,-0.22804,-0.012515,0.013502,-0.046487,0.099677,-0.017993,0.077618,-0.1224,-0.060712,0.1631,-0.15728,-0.22417,-0.032477,0.085931,0.15672,-0.038587
129,0.25872,0.21123,0.17624,0.33284,0.25947,0.24453,0.26503,0.19533,0.29645,0.251,0.23646,0.19575,0.19317,0.19693,0.35593,0.19856,0.21788,0.1569,0.36241,0.27043,0.096519,0.25017,0.26527,0.20051,0.17516,0.23536,0.33555,0.2084,0.22528,0.22635,0.33052,0.32106,0.20783,0.31609,0.21316,0.20439,0.21159,0.22355,0.23519,0.25928,-0.0017085,0.31034,0.18668,0.38711,0.28709,0.27898,0.21896,0.26285,0.17787,0.10993,0.029072,0.20901,0.19985,0.43465,0.17882,0.14766,0.26451,0.28588,0.24062,0.28693,0.12786,0.29759,0.34703,0.20051,0.29965,-0.020601,0.02858,0.076209,-0.077862,0.075953,0.03142,0.13971,-0.01156,0.099143,0.13209,-0.071169,0.030199,0.036616,0.26717,-0.079202,-0.18298,-0.13127,-0.1484,0.14619,-0.14842,-0.11475,-0.07223,-0.071237,0.023548,-0.04676,-0.055248,0.063437,0.12894,-0.12359,-0.10715,-0.026626,-0.11324,0.13289,-0.3667,0.054286,-0.13321,-0.19499,0.043785,0.081045,-0.34621,0.014199,0.23499,0.17613,0.063337,-0.10824,0.18369,0.24282,-0.21797,-0.26548,0.10957,-0.085383,0.015987,0.14381,-0.065443,0.14166,-0.037181,0.21815,0.13258,-0.23816,0.087313,-0.09674,0.024895,0.079726,-0.39611,1,-0.042227,-0.1237,-0.099263,0.050883,-0.090524,-0.054587,0.089942,0.039934,0.06504,-0.036178,-0.053356,0.22208,0.17517,-0.097204,-0.098004,0.10516,-0.08398,0.076965,-0.043795,0.10506,0.16062,-0.047341,-0.0352,-0.16784,0.086987,0.026499,-0.28053,-0.12911
130,-0.036328,-0.001941,-0.048734,0.012049,-0.050908,0.054281,0.059496,0.050438,0.0021947,-0.053045,-0.055024,-0.0088719,-0.010808,0.0058714,-0.16823,0.10961,-0.025998,-0.033103,0.033775,0.014874,0.050232,-0.0020348,-0.084847,-0.045778,0.02885,-0.049167,-0.055334,0.12169,-0.013731,-0.0072328,0.086653,0.022163,0.1165,0.036647,-0.078176,0.023826,0.047274,0.11514,0.081796,-0.11178,0.11423,0.01184,-0.094678,-0.054423,-0.037165,0.068515,-0.050262,0.020361,0.044542,-0.06216,0.14047,0.025081,0.14961,-0.007004,0.089322,-0.031366,0.065859,-0.15081,0.23246,-0.028439,0.09266,-0.27057,-0.040047,-0.064221,0.07318,-0.080069,0.30929,-0.39982,-0.035025,0.0029404,-0.07413,-0.051795,-0.20965,-0.074075,-0.14617,0.040246,0.23897,-0.10256,-0.081478,0.12889,-0.054838,-0.076634,-0.079866,-0.19632,-0.026214,-0.21076,-0.35764,-0.30286,0.40513,0.094844,0.0337,-0.23361,0.096021,0.21983,-0.13674,0.11544,-0.045717,-0.028605,0.21627,-0.027239,-0.14118,-0.16738,-0.04905,0.284,-0.10097,-0.031095,-0.047375,-0.063529,0.1541,-0.0067193,-0.041361,0.14838,0.13247,-0.038506,0.14232,0.16979,0.24217,-0.16289,-0.23448,-0.29447,0.036465,-0.022851,0.18782,0.014315,-0.17114,0.008165,-0.060877,0.099195,0.23304,-0.042227,1,0.17218,-0.14432,0.048083,0.16284,-0.17966,0.29572,-0.10482,-0.23732,-0.052251,-0.30505,-0.22211,0.20027,0.015708,-0.22272,-0.26744,0.060599,-0.098157,-0.17016,-0.034288,-0.11961,-0.17957,-0.045309,-0.29038,-0.088147,-0.13351,0.15296,0.37652
131,0.46154,0.30861,0.24101,0.29383,0.30121,0.36243,0.2402,0.33524,0.24479,0.21037,0.28666,0.35278,0.36113,0.25454,0.22195,0.30589,0.2455,0.38941,0.28602,0.23695,0.33168,0.35299,0.17104,0.29546,0.27209,0.29923,0.28923,0.30287,0.22334,0.19175,0.33465,0.36268,0.21146,0.24642,0.2556,0.27585,0.13635,0.19982,0.24504,0.17243,0.05169,0.32528,0.25053,0.021605,0.30242,0.21839,0.26949,0.21557,0.15474,0.24654,0.26601,0.0676,-0.031693,0.12851,0.16295,0.15258,-0.04522,-0.038132,0.052285,0.27454,0.089648,0.25616,0.28371,-0.10038,0.073312,-0.10154,0.071798,0.038939,0.096834,-0.0011833,0.055278,0.11851,-0.055517,-0.031704,0.21646,0.21005,-0.15345,-0.092723,0.11164,0.25308,-0.0075192,-0.096587,0.052749,-0.17617,0.047317,0.00050618,-0.053123,0.0057379,0.12426,-0.027613,0.28966,-0.043452,0.33151,0.34459,0.016288,0.16786,-0.086167,-0.12442,-0.0064168,0.11061,0.10383,0.0092306,0.091423,-0.11952,-0.049815,0.12711,0.14093,-0.12065,0.13511,0.006302,-0.14141,-0.011449,0.098273,-0.1723,0.11047,0.089406,-0.02891,0.059144,0.065447,-0.13593,0.086402,0.1492,-0.1748,0.087562,0.02141,-0.26133,-0.090743,0.099104,0.11218,-0.1237,0.17218,1,0.041925,0.10164,0.092646,-0.054675,-0.38388,-0.069417,0.081401,-0.091218,0.17538,0.016693,0.10497,-0.19804,-0.034127,-0.19556,0.037916,0.087519,-0.083958,0.15424,0.36936,0.1711,0.057333,-0.25872,0.099031,-0.30901,0.042067,0.29475
132,0.16544,0.099683,0.11076,0.11675,0.064,0.12738,0.03821,0.16003,0.10908,0.071017,0.099064,0.24192,0.16739,0.17262,0.11477,-0.028158,0.025879,0.043947,0.16902,0.024813,0.17789,0.047436,0.10309,0.10802,0.066163,0.07131,0.0072693,0.19281,0.11912,0.11124,0.10218,0.066314,-0.053379,0.05019,0.06647,0.13384,0.15763,0.10652,0.16195,0.12314,0.10886,0.077381,0.16951,-0.052067,-0.052977,-0.063992,-0.0074944,0.20385,0.2779,0.006602,0.10833,0.16945,-0.058085,0.4326,0.34602,-0.07796,0.076294,0.0058985,0.14713,0.035959,-0.13858,0.067839,-0.057162,-0.018963,-0.085264,0.33871,0.092993,0.10096,0.095904,-0.0093899,0.27141,0.099611,0.090176,0.07059,0.33541,-0.032661,0.1063,0.032878,0.029018,-0.12187,0.050859,-0.056739,0.012424,-0.14103,-0.079582,0.044764,0.046771,-0.035126,-0.051614,-0.08452,-0.1257,-0.11518,-0.12605,-0.054714,0.075786,-0.0056913,-0.24218,-0.10773,0.032437,0.14612,0.18528,0.50434,-0.20004,0.10326,-0.0092356,0.082239,0.15721,0.045862,0.091463,-0.22349,-0.10868,-0.039784,0.070246,-0.043221,0.075155,-0.11947,-0.090043,-0.052203,0.055577,0.085601,0.14409,0.309,0.15521,0.04968,0.067335,0.06454,0.11186,-0.1787,-0.17218,-0.099263,-0.14432,0.041925,1,-0.018919,-0.15307,-0.30132,-0.318,0.078341,0.25946,0.040246,0.077786,-0.10633,-0.12637,-0.053098,0.12986,0.09741,0.02141,0.19999,0.20119,-0.034394,-0.13253,0.15017,-0.057749,-0.098049,-0.19065,-0.085238,0.25275,0.27038
133,0.2351,0.15922,0.21439,0.17351,0.25944,0.30638,0.17447,0.14264,0.26413,0.28477,0.2836,0.24181,0.20346,0.21106,0.17385,0.1776,0.18868,0.1406,0.095626,0.24306,0.2791,0.2056,0.31309,0.31379,0.3596,0.26615,0.13512,0.24492,0.043843,0.076076,0.29257,0.19689,0.24638,0.18378,0.13956,0.13556,0.09941,0.30976,0.25866,0.12859,0.1209,0.057081,0.17108,0.058301,0.3101,0.015811,0.22796,0.19934,0.031443,0.30853,0.18782,-0.15461,-0.018898,0.072869,0.029316,0.28928,0.17218,0.19409,0.23563,-0.073778,-0.044333,0.20534,-0.035198,-0.25164,-0.10738,-0.17191,0.0807,0.25591,-0.10863,-0.23586,0.27449,-0.06964,-0.134,0.036132,-0.063292,-0.090233,0.098682,-0.044402,0.25665,0.254,0.2393,0.18543,0.25448,0.14807,0.069582,0.23982,-0.14677,0.0078555,0.14612,-0.18228,0.2671,-0.1732,0.10345,-0.085192,0.090782,-0.26739,-0.031017,0.22273,0.16836,-0.0025898,-0.20477,-0.26112,-0.15466,0.14257,0.077951,-0.010516,-0.091245,0.025552,-0.00071736,0.076769,-0.34159,-0.017823,-0.13331,0.11537,0.17784,0.06231,0.053739,0.24768,0.1904,-0.086865,0.26978,0.13786,-0.19806,-0.07353,-0.099428,-0.025411,0.031011,-0.23834,0.098213,0.050883,0.048083,0.10164,-0.018919,1,-0.31722,0.16439,-0.014979,0.40128,0.13499,0.0097121,0.16028,-0.042864,0.045627,-0.23931,0.30306,-0.095708,-0.070581,-0.025418,0.083886,-0.073121,-0.10534,-0.066078,0.053206,0.02235,0.34307,-0.09777,0.15176,-0.0039192
134,0.063621,0.1523,0.099388,0.016009,0.084495,0.085944,0.10697,-0.040527,0.069452,0.00029356,0.0051251,0.05043,0.044372,0.090769,-0.033897,0.14866,0.13892,0.14715,0.087034,0.11543,-0.062813,0.13072,0.07928,0.13474,0.12785,0.019421,0.041453,0.11584,0.26705,0.0779,-0.044713,0.11743,0.16462,0.068161,0.027951,-0.042095,0.17272,-0.041149,0.071252,0.11387,0.036801,0.092173,0.21085,-0.16394,0.0060141,0.20654,0.00135,0.074475,-0.057329,0.10173,0.05144,0.31452,0.19352,-0.10187,-0.14806,-0.017389,0.068021,-0.16514,0.063507,0.13117,0.18806,-0.087442,-0.20416,0.23002,0.091828,-0.059147,-0.021114,-0.18512,0.16164,0.073671,0.038783,0.095229,-0.19113,-0.065727,-0.006488,0.081477,0.080252,-0.0048297,0.17867,0.14501,-0.0064273,-0.033681,-0.045595,-0.070087,0.27151,0.10676,-0.12885,-0.25431,0.1943,0.14918,-0.017103,0.37661,-0.1863,0.24063,-0.42808,0.027112,-0.038015,0.036223,0.035491,0.034817,0.20859,-0.035183,-0.071317,0.24567,0.23321,-0.048887,0.114,0.28609,0.20735,-0.15786,0.083552,-0.11989,0.10638,-0.075859,0.1077,0.075599,0.030304,-0.035571,-0.15114,0.047267,-0.11298,-0.044339,0.24622,-0.10327,0.092987,0.030735,0.081772,0.19292,0.10075,-0.090524,0.16284,0.092646,-0.15307,-0.31722,1,-0.25581,0.093927,-0.11689,-0.26779,-0.2601,-0.15373,0.18164,-0.14196,0.060283,-0.032809,-0.070783,-0.037832,-0.28919,-0.23466,0.19556,-0.088606,0.38609,0.074085,-0.06735,-0.16617,-0.15976,0.065012,0.22709
