,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
77,0.25827,0.27411,-0.1962,-0.11099,0.082936,-0.061759,0.13902,-0.15175,0.09216,-0.050388,-0.064058,0.0043737,-0.16715,-0.12266,0.11553,-0.080776,-0.30841,-0.10923,-0.13897,-0.19571,0.061401,-0.14483,0.052025,-0.1788,-0.2587,-0.0069513,0.11527,0.0158,0.094926,0.30735,-0.33081,0.26523,0.061073,0.067052,0.11344,0.2676,-0.27397,0.19285,-0.080929,-0.050873,-0.10364,-0.027283,-0.020785,0.11411,-0.13378,0.21376,-0.03368,0.10103,-0.27788,-0.29554,0.2997,-0.19058,0.19363,-0.003625,0.093991,0.18748,0.079241,-0.026198,0.050659,-0.092648,0.30004,0.10151,-0.037473,0.020079,0.29641,-0.03917,-0.11168,0.020679,0.10139,-0.21164,0.023493,0.077085,-0.032918,-0.10139,-0.13252,0.10017,0.0011257,1,0.1699,0.18793,0.30327,0.18012,-0.073744,0.11152,0.12101,0.026602,-0.01464
78,0.28114,0.25842,0.011652,0.11308,-0.10597,-0.06985,-0.010181,0.11493,-0.30746,-0.27595,-0.07672,-0.037173,-0.11543,0.017471,-0.10824,-0.0040782,0.033018,0.070814,-0.19519,-0.1696,-0.075301,-0.054743,-0.0059559,-0.17625,0.055994,-0.026018,-0.12893,0.01671,0.072348,0.062325,0.019829,-0.11776,0.0029865,-0.055707,0.069371,0.12698,0.14541,0.13865,-0.19801,-0.021075,0.031728,0.075734,0.17834,0.069422,0.098863,-0.11127,-0.17658,-0.030603,-0.11965,-0.02511,-0.057554,-0.094391,0.21913,0.077237,0.047504,-0.056575,0.059221,0.0070768,-0.072612,0.012633,0.1921,-0.28062,-0.086693,-0.081201,0.13253,0.0012827,0.06336,0.18335,-0.039794,0.1199,0.0014554,-0.24686,0.17572,0.061655,-0.051957,0.017039,-0.10228,0.1699,1,-0.184,0.33173,0.21074,0.061878,0.015569,0.067852,-0.20777,-0.0076917
79,0.060229,-0.14057,0.045257,-0.041297,0.082597,0.0037179,-0.1131,0.063092,0.35275,0.01435,-0.0034543,-0.13917,-0.1063,0.030337,0.0027351,0.12421,-0.22742,0.121,-0.021913,-0.0013058,-0.065864,-0.029805,-0.033992,-0.0072249,-0.020574,0.045232,-0.096181,0.051897,-0.046779,0.311,-0.13085,-0.24604,0.07597,-0.093301,0.19973,0.14239,-0.16526,-0.01579,0.10262,0.071673,-0.32346,0.12291,-0.15875,-0.13673,-0.13912,-0.049387,0.26112,-0.30912,-0.24806,-0.10703,0.04675,-0.23991,0.016094,-0.41526,0.075288,-0.025066,0.091193,-0.066696,-0.13656,-0.018696,-0.12253,0.043285,-0.14701,-0.097347,-0.095738,0.078458,-0.14705,0.010078,0.20691,-0.12424,-0.17326,-0.072635,-0.065255,-0.11271,0.050416,-0.13016,0.2005,0.18793,-0.184,1,0.18834,0.16208,-0.13236,0.15618,0.36362,0.16439,0.32208
80,0.20814,0.10321,0.073747,0.0096476,0.064939,-0.19674,-0.36566,0.070621,0.023154,-0.049008,-0.16977,-0.30664,-0.2196,-0.1097,-0.038826,-0.087096,-0.21572,-0.14979,-0.33121,-0.18347,0.039465,-0.15425,0.17186,-0.402,-0.17577,-0.083832,-0.047881,-0.19725,-0.15437,0.017695,-0.027936,-0.25377,-0.042816,0.040716,0.051995,0.035564,0.027775,-0.039069,-0.036399,-0.12883,-0.18852,0.022216,0.084514,-0.069432,0.097203,-0.010424,0.11741,-0.10612,-0.14939,-0.27816,0.2028,-0.35041,-0.00405,0.10736,0.21498,-0.072447,0.4086,-0.10565,-0.055418,-0.034808,0.20999,0.14225,-0.2146,-0.082104,0.29439,-0.21794,0.056694,0.30805,-0.11207,0.010816,0.10876,-0.14215,-0.054644,-0.10335,-0.12802,-0.019939,0.042196,0.30327,0.33173,0.18834,1,0.055568,-0.0056371,0.21639,0.25095,-0.10236,-0.1305
81,0.096045,0.023822,0.18426,-0.012583,0.015941,0.34177,0.16817,-0.045202,0.11419,-0.2603,-0.029146,-0.20998,-0.09136,-0.02439,-0.12396,0.12326,-0.34363,0.050461,-0.3659,-0.013243,-0.080604,-0.01833,-0.11164,0.12379,-0.080488,0.28143,-0.24669,0.047316,0.0077755,0.0032004,0.035419,0.060006,-0.14488,0.086475,-0.15867,0.040203,-0.098908,0.17989,0.11819,0.044012,0.03675,0.29668,-0.1109,-0.046195,0.064547,-0.19481,0.071907,0.058039,-0.30198,0.022959,0.14167,-0.010061,0.00348,0.13209,0.2531,0.24135,-0.10256,0.080485,-0.035146,-0.12804,0.38503,0.036373,0.10838,0.10901,0.2418,0.04986,-0.13667,0.18137,0.073153,0.027317,0.071883,0.10468,0.21042,0.056023,0.095552,0.097084,-0.10066,0.18012,0.21074,0.16208,0.055568,1,-0.019456,0.29325,0.022454,0.2915,0.087193
82,0.14489,-0.0023641,0.12499,-0.15023,-0.13399,-0.24483,0.10558,-0.0010893,-0.093121,0.057772,-0.13865,-0.081006,-0.020629,-0.24419,-0.026258,-0.15188,-0.26707,-0.16013,0.0057302,-0.35756,-0.13148,-0.3389,0.049916,-0.19775,-0.17525,-0.064877,-0.20939,0.14354,-0.25427,-0.20875,-0.11959,0.048733,0.051624,-0.2155,0.059455,-0.20205,-0.027955,-0.12798,0.13496,-0.0026293,-0.22943,-0.18619,0.26412,-0.2638,0.036382,0.0539,-0.068254,-0.16033,0.12672,0.4229,-0.08038,-0.13639,0.12708,-0.0031836,-0.16405,0.22738,0.054188,0.39876,-0.25131,0.086316,-0.03288,0.057147,-0.0074208,-0.022355,-0.06141,-0.021973,-0.19088,0.0065188,0.1211,0.35905,0.011812,-0.091442,0.27056,0.16888,-0.32997,-0.12416,-0.26556,-0.073744,0.061878,-0.13236,-0.0056371,-0.019456,1,0.10143,-0.10167,-0.038437,0.11243
83,0.047645,-0.023308,-0.016956,-0.22121,-0.011588,0.14194,-0.089134,-0.11109,0.1838,0.0092912,0.019041,-0.15666,-0.051263,0.13509,0.027791,-0.060329,-0.29056,0.055731,-0.099947,-0.15444,0.10975,0.048154,0.22314,-0.042242,0.13853,-0.003854,-0.046745,-0.11993,-0.26844,0.087601,0.13306,0.14002,0.10856,0.026981,-0.17626,-0.18755,-0.1025,0.10953,-0.095014,0.20909,-0.26676,-0.048289,0.060295,-0.036157,0.21476,-0.16861,0.15364,0.14188,-0.17711,-0.034511,0.036299,-0.19249,0.10623,0.061904,0.28881,0.1566,0.034102,-0.034921,-0.14956,0.044945,0.12268,0.1965,0.032982,0.11324,0.056782,0.19993,0.024599,-0.049755,0.19602,0.11614,-0.10621,-0.086265,0.21687,-0.17784,-0.22775,0.1864,0.11127,0.11152,0.015569,0.15618,0.21639,0.29325,0.10143,1,0.025561,0.0020462,-0.035098
84,-0.18966,-0.020479,-0.15773,-0.21044,-0.1254,-0.11302,-0.047551,-0.04768,-0.088689,-0.11647,-0.036756,-0.28111,-0.16898,-0.16346,0.048387,-0.073276,-0.036832,-0.23059,-0.045297,0.098862,-0.18692,-0.2523,-0.16172,-0.19402,-0.32194,0.05416,-0.30855,-0.015074,-0.28579,0.032054,-0.07208,-0.38152,0.0094269,-0.1727,0.23012,0.044046,-0.13306,-0.0042118,0.0057453,-0.07518,-0.12129,0.047282,-0.028488,-0.082132,0.090676,0.027051,-0.057604,-0.10811,-0.27575,-0.2508,0.098995,-0.12601,-0.30582,0.10363,0.017197,-0.06025,-0.082273,-0.28078,-0.030485,0.246,0.092342,0.053052,-0.082418,0.043965,0.14657,-0.087672,0.074596,0.074456,0.17658,0.18959,-0.088615,-0.14573,-0.0095812,0.17245,-0.27539,-0.062145,0.20733,0.12101,0.067852,0.36362,0.25095,0.022454,-0.10167,0.025561,1,0.15408,0.032566
85,-0.092361,0.13243,0.054465,0.20004,0.19113,0.22154,0.2059,-0.06207,0.16197,-0.015219,0.28883,0.028517,0.013133,0.080035,0.03108,0.052575,-0.20099,-0.0080536,0.015989,0.28923,-0.10952,-0.094486,0.076433,0.24233,-0.12674,0.15621,0.15719,0.21761,0.25838,0.17644,-0.075035,-0.036023,0.07664,0.16792,-0.077486,0.021373,-0.15509,0.10943,0.18115,-0.15983,-0.049726,0.23502,-0.10083,-0.13157,-0.076842,0.27352,0.072884,-0.22319,0.010831,0.055589,0.1455,0.18547,-0.095846,0.20063,0.11364,0.015967,-0.11681,-0.19279,0.10182,0.034715,0.012267,0.23917,0.017182,0.12385,0.0015971,-0.040436,-0.18453,0.099935,0.19813,0.35725,-0.006561,0.24376,0.090971,0.056875,0.099552,-0.050444,0.038835,0.026602,-0.20777,0.16439,-0.10236,0.2915,-0.038437,0.0020462,0.15408,1,0.012128
86,0.10155,-0.001642,-0.078565,-0.36755,-0.16959,0.015702,0.011963,-0.096168,0.0421,0.065054,-0.26927,-0.22405,-0.12864,-0.168,-0.2822,-0.0045571,-0.060313,-0.16863,-0.035983,0.0092364,-0.11385,-0.1853,-0.093039,-0.032502,0.027072,-0.14468,-0.001214,-0.14295,-0.26924,0.0076943,-0.08144,-0.14521,0.040879,-0.086694,0.08177,0.041472,-0.088149,0.034933,-0.07034,-0.086709,-0.069117,-0.15047,-0.12412,-0.19328,0.20598,-0.024421,0.15348,-0.23498,-0.16365,0.052086,0.082099,-0.026964,0.18174,-0.3893,-0.040385,0.23483,-0.11711,0.1179,-0.13337,-0.0014698,-0.36046,-0.058599,-0.20471,0.29477,0.22867,-0.18509,0.060368,-0.070694,0.16725,0.009066,-0.052586,0.17864,-0.041679,0.17797,0.1756,-0.20677,0.15847,-0.01464,-0.0076917,0.32208,-0.1305,0.087193,0.11243,-0.035098,0.032566,0.012128,1
