,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
61,-0.14804,-0.002906,-0.076321,-0.044291,-0.094659,0.095128,-0.034992,-0.075079,-0.14953,-0.11521,-0.044328,-0.082142,-0.12351,-0.012419,0.10532,-0.046365,0.14208,0.045525,0.01718,-0.0031471,-0.081698,-0.14603,0.034965,0.043524,-0.21385,-0.051885,-0.028845,0.10095,0.1507,0.088113,-0.086816,-0.0056583,-0.051134,0.13259,-0.17248,0.17811,0.017165,0.0084857,0.06768,-0.066598,-0.052553,0.15282,0.095992,0.27475,0.056055,-0.10766,-0.072815,-0.083323,-0.15169,0.12194,0.015464,0.0091658,0.035704,0.061277,-0.033902,0.12573,0.21194,-0.09666,0.21935,-0.19515,-0.14606,1,-0.18403,-0.28123,0.25558,-0.10452,-0.11687,-0.016247,0.22027,0.020738,0.030566,0.33983,0.019309,0.21697,0.20055,-0.20015,0.21348,0.23764,0.12103,-0.060799,0.032973,-0.14304,0.10783,0.1168,0.10076,-0.042064,-0.037392,-0.08642,0.27626,0.049346,0.029278,-0.068824,-0.33324,-0.093711,0.1602,0.1635,0.01497,0.055015,0.098539,0.19498,-0.040724,0.063642,-0.078953,0.11535,-0.084042,-0.024147,-0.029455,0.045349,0.16058,-0.052247,-0.1951,-0.052528,0.051243,-0.15579,-0.23221,-0.019436,0.081373,-0.13583,-0.045207,-0.21387,-0.11688,-0.14839,-0.14061
62,-0.34617,-0.23592,-0.35853,-0.36814,-0.27956,-0.31566,-0.39505,-0.27277,-0.26309,-0.19844,-0.36868,-0.19748,-0.35915,-0.28975,-0.26646,-0.22406,-0.34869,-0.2588,-0.32869,-0.2357,-0.25131,-0.37686,-0.26976,-0.088392,-0.22523,-0.25705,-0.14387,-0.24313,-0.19263,-0.18583,-0.22133,-0.2335,-0.086131,-0.28036,-0.25373,-0.057582,-0.26829,-0.10835,0.075801,-0.098399,-0.1531,-0.15619,0.089358,-0.17425,-0.1776,-0.18482,-0.19875,-0.094153,0.072153,-0.3268,-0.11765,0.066704,-0.2501,-0.077424,-0.10854,-0.24158,-0.1424,-0.22083,-0.070612,0.097169,-0.23663,-0.18403,1,0.2315,-0.093591,0.073651,0.11638,-0.17382,-0.045327,0.094461,-0.064031,-0.11419,0.38112,-0.16055,0.094601,-0.34646,0.037845,0.14766,0.0062497,0.10762,0.048979,0.10601,-0.014629,0.027485,0.39697,0.087073,0.20658,-0.0086113,0.013974,0.042235,-0.081695,-0.046815,0.1716,0.11912,0.061391,0.018268,-0.088143,0.33585,-0.088095,-0.10378,-0.17811,-0.1351,0.012384,-0.19146,-0.1772,0.22352,0.20914,0.0098753,-0.098839,-0.066149,0.31086,-0.036128,-0.0021393,0.17751,-0.18276,-0.31514,-0.020125,-0.047184,-0.13805,-0.097503,0.096944,0.004856,0.18914
63,-0.16331,-0.17686,-0.12982,-0.23146,-0.23408,-0.17084,-0.28731,-0.13283,-0.035556,-0.20268,-0.22156,-0.18977,-0.19705,-0.16578,-0.30197,-0.16471,-0.26703,-0.30077,-0.22453,-0.26159,-0.14059,-0.33185,-0.34474,-0.22289,-0.14122,-0.29996,-0.25763,-0.1827,-0.35449,-0.2727,-0.17492,0.096051,-0.2473,-0.070094,0.068809,-0.47125,-0.21605,-0.10268,0.063061,0.0064713,-0.024858,-0.14083,-0.007086,-0.14153,-0.17641,-0.073118,0.073715,-0.084774,-0.029904,0.0258,0.00412,-0.17986,0.055855,0.089516,-0.060407,0.18251,-0.1364,0.011613,0.037081,0.21856,-0.0663,-0.28123,0.2315,1,-0.25337,0.19186,0.35912,-0.15817,0.36355,-0.0049929,0.22008,0.031638,0.14212,0.23573,-0.1123,0.1508,-0.10384,0.17208,-0.052224,0.24372,0.13491,-0.21456,-0.15519,0.11789,0.10312,0.16714,0.049713,0.24003,0.028245,-0.22098,0.082494,0.16534,0.10802,-0.10389,0.44227,-0.013846,-0.17679,0.11743,0.047556,-0.056137,-0.19683,-0.12025,-0.33129,-0.074789,0.018504,0.1915,0.15748,-0.10976,-0.020306,0.12901,0.028713,-0.18325,-0.11332,0.077072,0.03044,-0.14581,-0.15004,-0.25412,0.067862,-0.19967,-0.063782,0.20888,-0.21849
64,-0.23276,-0.23244,-0.14474,-0.12188,-0.18288,-0.036738,-0.11226,-0.10683,-0.24851,-0.26449,-0.18107,-0.1814,-0.1714,-0.071774,-0.16527,-0.11769,-0.19134,-0.0848,-0.090027,-0.12854,-0.091318,-0.0078068,-0.0093965,-0.13741,-0.077611,-0.051847,-0.097052,-0.033557,-0.023802,0.17632,-0.16683,-0.2591,-0.085748,-0.036869,-0.12939,-0.095588,-0.025351,-0.2449,-0.25312,-0.083965,0.078596,-0.083386,-0.27292,-0.020406,0.04281,0.11077,-0.038303,-0.025836,-0.31379,0.080586,0.14825,-0.0096855,-0.0049881,-0.084281,0.10173,-0.032925,0.12219,-0.094768,-0.18806,-0.0003125,0.10737,0.25558,-0.093591,-0.25337,1,0.0049401,-0.17576,-0.094558,0.096812,-0.004026,0.27144,0.050819,0.019789,0.28792,0.12951,0.11629,0.3065,-0.028107,0.053574,-0.26244,0.0066356,-0.063415,0.10902,0.10702,0.030499,0.21114,0.10566,0.043572,-0.0037127,-0.28354,-0.0059275,0.12042,-0.27337,-0.13832,0.026585,0.068741,0.064665,0.20594,-0.076654,0.25184,0.17686,0.17561,0.37793,-0.0070538,0.15114,-0.011381,-0.24215,0.063043,-0.086706,-0.0057336,-0.14965,-0.15616,-0.12698,-0.20814,-0.27621,0.044962,-0.078589,-0.13046,-0.11191,-0.20341,-0.054897,0.062674,-0.026244
65,-0.081879,-0.059132,-0.06003,0.017371,-0.12204,-0.0049071,0.043457,0.032517,0.069899,-0.033034,0.054619,-0.15755,0.02212,-0.025471,-0.016892,-0.068729,-0.067486,0.041301,0.032564,0.054589,-0.00089785,0.074282,-0.15806,0.086733,-0.014253,0.0026302,-0.10735,0.01018,-0.12676,-0.072949,0.018631,-0.23728,0.11052,0.016742,0.087339,-0.1541,0.0058145,0.30808,0.065493,0.0034217,-0.089985,0.058834,-0.087478,0.12042,-0.0083292,0.19585,0.078762,0.15288,-0.082029,-0.03487,0.072701,-0.14178,0.051547,0.042035,0.020582,0.016057,-0.048714,-0.33856,-0.021395,-0.053555,-0.018817,-0.10452,0.073651,0.19186,0.0049401,1,0.069628,-0.23858,-0.10767,0.015268,0.081921,0.044907,0.23324,0.30477,0.033513,0.088056,-0.089645,-0.0069167,-0.083449,-0.095102,-0.20534,0.016871,0.020611,-0.10704,-0.077863,0.072313,-0.20973,0.21195,0.072703,-0.02862,-0.17396,-0.12342,-0.047044,0.15279,-0.040581,-0.058753,0.2113,-0.053235,-0.11507,0.029784,-0.22842,-0.22071,0.061339,0.12458,-0.075085,0.2655,0.049885,0.19129,-0.083258,-0.086182,-0.067688,-0.25485,0.11503,-0.017329,0.031899,-0.13936,-0.12351,-0.045255,0.0062324,-0.16016,-0.11779,0.13934,-0.23475
66,-0.28291,-0.29827,-0.32433,-0.14691,-0.32619,-0.17701,-0.30859,-0.29369,-0.18993,-0.27232,-0.29544,-0.20298,-0.26003,-0.13481,-0.22832,-0.268,-0.22348,-0.19277,-0.20604,-0.25431,-0.29545,-0.12091,-0.30419,-0.094843,-0.22673,-0.33137,-0.24531,-0.15419,-0.31012,-0.29661,-0.11039,-0.10084,-0.11891,-0.0079319,-0.18339,-0.36804,-0.15176,-0.0036806,-0.10443,-0.3789,-0.17101,-0.25564,-0.1385,-0.06446,-0.24382,-0.028647,0.043035,0.33612,-0.11883,0.23593,-0.1566,-0.23864,-0.2037,-0.10294,0.026402,0.29959,0.040598,0.12843,-0.0055871,0.23555,0.013223,-0.11687,0.11638,0.35912,-0.17576,0.069628,1,-0.099208,0.27566,-0.089187,-0.068044,0.1425,0.13249,-0.021883,0.027078,0.19425,0.20436,-0.073895,0.28404,0.040486,0.17963,-0.021765,0.096613,-0.11941,-0.17289,0.23531,-0.16793,0.2061,0.12999,0.046185,-0.22489,0.096692,0.017108,0.28693,0.17463,-0.10251,-0.16165,0.20029,-0.17683,-0.19773,-0.00034317,-0.23242,-0.17582,-0.092488,-0.13027,-0.26067,-0.089774,-0.19593,0.018509,-0.071252,0.31122,-0.052686,-0.12291,-0.076729,-0.042961,-0.14896,-0.043276,-0.1363,0.03471,0.14826,0.13379,0.059543,-0.18698
67,0.19067,0.19778,0.24757,0.18605,0.15885,0.18842,0.2067,0.11629,0.1928,0.11759,0.23601,0.23246,0.11579,0.030982,0.23895,0.24963,0.23288,0.18142,0.19314,0.23217,0.23192,0.26512,0.34507,0.10746,-0.0077239,0.17049,-0.032823,0.1184,0.13046,0.13421,0.27735,0.081177,0.044872,0.25117,0.056689,-0.042402,0.32937,-0.11754,0.10554,0.061917,0.19446,0.043588,-0.022303,0.20759,0.039893,0.093917,-0.049715,0.036687,0.096688,0.16276,0.15325,0.26054,0.063313,-0.02958,0.16935,0.13355,-0.051573,0.33541,0.081015,-0.088326,0.1028,-0.016247,-0.17382,-0.15817,-0.094558,-0.23858,-0.099208,1,-0.29698,0.049746,0.025422,0.157,-0.13679,0.099095,-0.046899,0.053719,-0.047933,-0.12145,0.10762,-0.035231,-0.025065,0.30539,0.14407,0.024437,0.02643,-0.12595,0.10573,0.18457,-0.056565,0.092085,0.13185,0.14657,0.19015,0.016701,-0.2173,-0.26098,-0.028372,-0.12151,-0.069501,0.046795,-0.11377,0.13431,0.078241,-0.077217,0.027019,-0.18709,-0.058169,-0.15061,0.15239,-0.18492,-0.12535,0.001602,0.11692,-0.17128,-0.097334,0.11717,-0.27943,0.36721,0.1032,0.15214,0.017067,-0.1527,0.048539
68,-0.35913,-0.27332,-0.34469,-0.29724,-0.31748,-0.29362,-0.35352,-0.22828,-0.28724,-0.34901,-0.38172,-0.29834,-0.30773,-0.32321,-0.26852,-0.30638,-0.20134,-0.48082,-0.18969,-0.44135,-0.37402,-0.40993,-0.36529,-0.41482,-0.31486,-0.37788,-0.29839,-0.13169,-0.21191,-0.11804,-0.29189,-0.014884,-0.32892,-0.20602,-0.29267,-0.36844,-0.14202,-0.12805,-0.16451,-0.25086,-0.3342,0.073551,0.051364,-0.060963,-0.11484,0.015532,0.036909,-0.33565,0.082453,0.089622,0.022874,-0.2041,0.064721,0.14475,-0.13544,0.020879,0.0011847,0.19294,0.082031,0.17308,0.068577,0.22027,-0.045327,0.36355,0.096812,-0.10767,0.27566,-0.29698,1,-0.066442,0.26373,0.23695,0.024685,0.1692,-0.005764,0.14443,0.18507,0.040982,0.03385,0.088722,0.15049,-0.32454,-0.052772,0.33018,-0.011159,0.049743,0.12836,0.049654,0.01912,0.017539,0.14308,0.015112,0.087901,-0.09356,0.4309,-0.094815,0.010436,0.092171,0.071513,0.058621,-0.082274,-0.069342,-0.26617,0.12123,0.10278,-0.18928,0.066359,-0.088051,0.24301,0.062246,-0.095275,0.025829,0.078706,-0.022943,-0.047025,-0.062098,0.093943,-0.19149,0.26334,-0.052104,-0.12035,-0.12883,-0.27684
69,-0.080019,-0.099934,-0.16866,-0.038279,-0.1139,-0.17649,-0.13232,-0.072626,-0.19508,-0.052826,-0.1668,0.027017,-0.16411,-0.13184,-0.18596,-0.08127,-0.18175,-0.11857,-0.0098223,-0.14553,-0.049662,-0.018566,-0.048166,-0.075177,-0.23176,-0.12435,-0.27103,-0.10767,-0.022433,-0.18171,-0.067579,-0.076133,-0.049951,-0.13178,-0.26298,-0.23206,-0.14173,-0.27662,-0.12326,0.073026,0.16541,-0.020973,-0.071366,-0.050624,-0.2476,-0.055265,-0.1571,-0.09981,0.18717,0.069116,-0.0064006,0.24122,-0.3574,-0.10515,0.038655,-0.25516,-0.2749,-0.092333,0.25529,0.14759,0.072475,0.020738,0.094461,-0.0049929,-0.004026,0.015268,-0.089187,0.049746,-0.066442,1,-0.064368,0.14701,-0.019357,-0.11142,-0.10649,-0.11932,-0.10912,-0.16867,-0.041754,0.1279,-0.21576,0.098658,0.132,0.07874,0.09047,-0.13252,-0.30392,-0.057561,-0.13366,-0.069666,-0.031629,0.14604,0.080577,-0.12055,-0.040175,0.13449,-0.013089,-0.1844,0.17387,0.016368,-0.26471,0.10567,-0.10197,-0.034958,0.074007,-0.01019,-0.10006,-0.005782,-0.17753,-0.01909,0.15709,-0.086331,-0.011848,-0.20027,-0.18455,0.251,0.088196,-0.16657,0.057378,0.02373,-0.18592,-0.1063,0.23016
70,-0.19369,-0.19216,-0.19129,-0.16982,-0.2481,-0.16299,-0.2028,-0.03467,-0.13654,-0.24169,-0.16344,-0.34681,-0.12663,-0.20922,-0.22996,-0.28427,-0.17337,-0.22983,-0.17788,-0.12352,-0.049954,-0.16932,-0.16611,-0.28231,-0.21143,-0.24149,-0.18297,-0.15761,-0.051824,-0.15869,-0.14289,-0.21347,-0.32678,0.14687,-0.076115,-0.45169,0.23285,0.02972,-0.15137,-0.21428,-0.12882,-0.042608,0.0023834,0.17742,-0.10076,0.031768,0.097049,-0.026972,0.041597,0.29438,0.14644,-0.065397,-0.034631,0.17069,0.025418,-0.12879,0.069814,0.19387,0.26183,0.13531,0.0077899,0.030566,-0.064031,0.22008,0.27144,0.081921,-0.068044,0.025422,0.26373,-0.064368,1,0.25969,-0.20649,0.27234,0.065061,0.093339,0.048785,0.044206,-0.091506,0.019522,0.0011097,-0.13387,-0.038913,0.14659,0.11782,0.089103,0.21343,0.049984,0.20339,-0.22741,-0.010068,0.24774,0.048571,-0.10851,0.17184,-0.043861,-0.054297,0.296,0.024039,-0.13323,-0.20832,0.23635,-0.13422,0.0031877,0.093873,0.031794,0.27948,0.16338,-0.016103,0.093795,-0.13271,-0.20144,-0.094763,-0.13106,0.062361,-0.35986,-0.1901,-0.13243,0.036134,-0.11197,-0.13997,0.17143,-0.21058
71,-0.26442,-0.18958,-0.27177,-0.17636,-0.29186,-0.042386,-0.16819,-0.1207,-0.14327,-0.26101,-0.025387,-0.27578,-0.1635,-0.1217,-0.12789,-0.18581,-0.087913,-0.19407,-0.036645,-0.23264,-0.2859,-0.17169,-0.099236,-0.2275,-0.30164,-0.32216,-0.26769,-0.046035,-0.25855,-0.26642,-0.04484,-0.17209,-0.21912,-0.24224,-0.23008,-0.1585,0.056567,0.078271,-0.1332,-0.1491,-0.02243,-0.063122,-0.084659,0.24178,-0.1684,0.069803,-0.042629,0.076196,-0.023063,0.28057,-0.19795,-0.096733,-0.0072091,-0.19937,0.0097367,0.14241,-0.03776,0.06171,0.34367,0.057874,-0.0067745,0.33983,-0.11419,0.031638,0.050819,0.044907,0.1425,0.157,0.23695,0.14701,0.25969,1,0.25813,0.32581,0.24278,-0.056859,-0.14866,0.063176,0.19498,-0.032784,0.015347,-0.45323,0.087594,0.1072,-0.03376,-0.046754,0.076759,-0.029142,0.22592,-0.0025736,0.097805,0.14858,0.14965,-0.093233,0.2524,-0.075562,-0.12228,-0.037804,-0.093108,0.083395,-0.23599,0.1168,-0.1008,-0.062459,-0.045113,-0.15078,0.02809,0.11219,-0.027863,-0.042395,-0.035994,-0.14103,0.054784,-0.36747,-0.1812,-0.17155,0.025337,0.017342,-0.078281,-0.2639,-0.081499,-0.021607,-0.12503
72,-0.3878,-0.28837,-0.37309,-0.32982,-0.37793,-0.19186,-0.23373,-0.31843,-0.21593,-0.34067,-0.20088,-0.23991,-0.31745,-0.19426,-0.34793,-0.22865,-0.24015,-0.22628,-0.34294,-0.30166,-0.48491,-0.35667,-0.1697,-0.092241,-0.27041,-0.26589,-0.29954,-0.14014,-0.34297,-0.4094,-0.41061,-0.17305,-0.088453,-0.41758,-0.14556,-0.085026,-0.188,-0.016873,-0.054159,-0.1295,0.027403,-0.1758,-0.22755,-0.15607,-0.13209,-0.074533,-0.013972,0.090427,-0.055892,-0.27164,-0.21225,-0.34125,-0.1209,-0.19103,-0.17944,-0.11382,0.2287,-0.1581,-0.018044,0.10965,-0.12625,0.019309,0.38112,0.14212,0.019789,0.23324,0.13249,-0.13679,0.024685,-0.019357,-0.20649,0.25813,1,0.13624,0.021195,-0.16364,0.02638,0.21624,0.14888,-0.12482,-0.089602,-0.05171,-0.13095,-0.081691,0.072268,-0.072684,0.03944,0.069649,-0.042065,-0.072764,0.02495,-0.057879,-0.023918,0.1408,0.076806,0.049562,-0.20411,-0.10439,0.054438,0.28719,-0.20843,0.0052189,0.0035372,-0.052573,-0.15222,0.050088,0.08986,-0.063619,0.080551,0.071421,-0.0023341,-0.15511,-0.03094,-0.024505,-0.29404,-0.23718,0.073346,-0.13751,0.03595,-0.019562,0.23339,-0.055838,0.10117
73,-0.26201,-0.30111,-0.25222,-0.23447,-0.33295,-0.14661,-0.17951,-0.12886,-0.14218,-0.32252,-0.15167,-0.34098,-0.16185,-0.27073,-0.098751,-0.14917,-0.08827,-0.13137,-0.10706,-0.27498,-0.13212,-0.15757,-0.11467,-0.28644,-0.26692,-0.14261,-0.31343,-0.16854,-0.19282,-0.20675,-0.24746,-0.28937,-0.20014,-0.093664,-0.16865,-0.28187,-0.054876,0.034539,0.083367,-0.067636,-0.22832,-0.046391,-0.10383,-0.10135,-0.1364,0.058749,-0.087452,0.14198,-0.23819,0.11744,0.25104,0.040943,0.0088189,0.19544,0.01897,0.17101,0.15148,0.065312,0.2303,-0.066831,0.059152,0.21697,-0.16055,0.23573,0.28792,0.30477,-0.021883,0.099095,0.1692,-0.11142,0.27234,0.32581,0.13624,1,0.011271,-0.087152,-0.00053858,0.048456,0.078692,-0.046481,-0.27408,-0.079554,0.018324,-0.082164,0.021293,0.067974,0.10632,0.31185,0.31451,-0.22484,0.18262,0.10375,-0.01653,-0.027562,0.16031,-0.010005,0.11135,-0.026985,0.059265,-0.11596,-0.15413,0.01879,0.054933,0.26827,-0.035606,0.0073999,0.03935,0.19178,0.005444,0.18467,0.00013864,-0.10229,0.024052,-0.26916,-0.11594,-0.11031,-0.3294,-0.069387,-0.15269,-0.26251,0.14502,0.043465,-0.50311
74,-0.15927,-0.10778,-0.087419,-0.12623,-0.090644,0.065787,-0.087756,-0.052555,-0.082772,-0.087298,-0.065464,-0.11996,-0.091517,0.061043,-0.12883,-0.07849,-0.20022,-0.21038,-0.0053462,0.067885,-0.087665,-0.026764,0.034768,-0.099484,-0.090937,-0.040098,-0.0023664,0.15339,-0.12076,0.045892,0.03688,-0.10381,-0.066676,0.093059,-0.075408,0.066712,0.13777,0.016589,-0.13591,0.087784,0.012831,-0.13967,0.13863,0.0090193,-0.022289,0.17411,-0.40106,0.049834,-0.3634,0.25232,0.080304,-0.22647,-0.0026368,-0.1299,0.4155,-0.036703,0.11107,-0.25377,-0.16345,-0.18316,-0.32503,0.20055,0.094601,-0.1123,0.12951,0.033513,0.027078,-0.046899,-0.005764,-0.10649,0.065061,0.24278,0.021195,0.011271,1,-0.046803,0.14663,0.24477,-0.13258,-0.12936,-0.040732,-0.12254,0.0048357,-0.14432,-0.057179,0.41836,0.31915,0.11795,0.13176,-0.037759,0.12397,0.037447,0.045292,-0.039865,-0.074019,0.22645,-0.23059,0.17317,-0.2714,0.05867,0.36679,-0.11908,0.23781,-0.028989,-0.024446,-0.056479,-0.034317,0.15296,0.19285,0.04554,-0.0044414,0.012657,0.095932,0.065283,-0.19302,0.0099521,0.091755,0.044115,0.046467,-0.2731,0.11257,0.052033,-0.21483
75,0.14782,0.14794,0.19897,0.24333,0.11641,0.12078,0.1449,0.14629,0.1364,0.014833,0.1728,0.022485,0.1567,0.085084,0.056969,0.042361,0.033839,0.13912,0.19788,0.11618,0.067695,0.15396,0.0029715,0.022829,0.24352,-0.079765,0.13291,0.12187,-0.027721,0.18287,0.090899,0.085846,0.021707,0.29423,0.29913,-0.1035,0.058755,-0.067906,-0.077106,0.16968,0.046989,-0.04875,-0.20062,0.25992,0.25841,0.25683,0.10135,0.055123,-0.097623,0.23099,0.068603,-0.018452,0.10352,0.069779,0.20648,0.24957,-0.1145,-0.22475,-0.084633,0.2335,0.10902,-0.20015,-0.34646,0.1508,0.11629,0.088056,0.19425,0.053719,0.14443,-0.11932,0.093339,-0.056859,-0.16364,-0.087152,-0.046803,1,0.078713,-0.068755,-0.038016,-0.062202,0.21245,0.017609,-0.080267,-0.085134,-0.23167,0.13282,-0.036813,0.082176,-0.18861,0.15479,-0.16479,0.32919,0.032671,0.02886,0.20514,-0.23588,0.069888,0.011769,-0.064589,0.068511,-0.056502,0.094822,0.088455,-0.091396,0.34486,-0.099056,-0.19932,-0.13396,0.26366,-0.19663,0.0031377,-0.071604,-0.37827,-0.1629,0.35723,0.18109,-0.17333,-0.15635,0.10704,0.14407,-0.049632,0.19766,0.046142
76,-0.28085,-0.37878,-0.28283,-0.13149,-0.21481,-0.22385,-0.26878,-0.28103,-0.25681,-0.28463,-0.31074,-0.17253,-0.223,-0.19628,-0.2626,-0.31893,-0.24995,-0.092114,-0.22222,-0.25774,-0.25674,-0.12893,-0.10409,-0.14921,-0.12295,-0.16459,-0.2796,-0.16961,-0.086938,-0.14921,-0.36716,-0.19956,-0.13758,0.1808,-0.31848,-0.24261,-0.083366,-0.27408,0.10363,-0.32192,-0.056221,-0.16309,0.14413,0.14574,-0.18965,0.20719,-0.25358,-0.11852,-0.28993,0.16145,-0.020205,0.015591,-0.17198,-0.0069026,0.17478,-0.038599,0.035452,-0.0045822,-0.22433,-0.073366,-0.19179,0.21348,0.037845,-0.10384,0.3065,-0.089645,0.20436,-0.047933,0.18507,-0.10912,0.048785,-0.14866,0.02638,-0.00053858,0.14663,0.078713,1,0.08448,0.0036249,-0.22616,0.077532,0.034126,0.16278,0.047925,-0.22091,-0.0086857,-0.1678,0.25054,0.22749,0.057869,0.18904,-0.089361,0.029936,0.025749,0.016974,-0.048383,-0.026106,0.039587,0.087463,0.18554,0.0092342,-0.020614,0.15523,-0.16846,0.24159,-0.17334,0.074254,-0.39332,0.083286,-0.39575,-0.01396,0.0091717,-0.0034977,-0.06916,0.043554,-0.049908,-0.041637,0.17555,0.020782,0.20982,-0.020177,-0.18657,0.015979
77,-0.018781,0.063962,0.058167,-0.10831,-0.092657,0.19946,-0.021728,-0.011748,-0.0087516,-0.067369,-0.018505,0.0032912,-0.0090628,0.09339,-0.10178,0.021531,0.089734,-0.056223,0.08374,0.071199,0.048067,-0.24785,0.13397,-0.0088459,-0.095269,0.053276,0.19953,-0.034443,-0.041157,-0.083503,-0.06442,0.20347,-0.02938,0.066388,-0.064635,0.14813,-0.081782,0.034082,0.017986,0.15371,0.12866,0.25207,0.31816,0.17643,0.2844,-0.089407,-0.11059,-0.13258,-0.054254,-0.058598,-0.39294,-0.26831,0.28293,-0.097814,-0.085804,-0.060368,0.33484,-0.28137,0.15338,0.0080644,-0.083918,0.23764,0.14766,0.17208,-0.028107,-0.0069167,-0.073895,-0.12145,0.040982,-0.16867,0.044206,0.063176,0.21624,0.048456,0.24477,-0.068755,0.08448,1,-0.27718,-0.044216,0.082474,-0.33555,-0.44509,-0.021669,0.12209,0.18184,0.053015,0.20623,0.29231,-0.0076667,0.2024,0.09588,-0.007312,-0.025544,0.10471,0.068018,-0.09067,0.15077,-0.20655,0.1135,-0.14681,0.15868,-0.15126,0.062032,-0.16239,0.30884,-0.089244,0.14271,0.17929,0.19198,-0.071308,-0.064079,0.13614,-0.084976,0.0041204,-0.13532,-0.11012,-0.07284,-0.028303,-0.26627,0.090665,0.2656,-0.2038
78,-0.078753,-0.089699,-0.089272,0.048123,0.024921,-0.0066495,0.049371,-0.051119,-0.074192,-0.059109,0.053273,0.057689,-0.096697,-0.061146,0.21279,0.1281,-0.016119,0.084881,-0.060203,0.013894,-0.10494,-0.071458,0.079326,0.025063,-0.0074843,-0.091398,-0.035553,0.22237,0.098487,-0.024328,0.15391,0.085896,0.057242,-0.11967,0.044373,0.10862,-0.030491,0.073451,-0.028983,-0.268,0.046249,-0.020956,0.053788,-0.18766,-0.043354,-0.24201,-0.020602,0.10212,-0.06395,0.10531,0.077665,0.31257,-0.392,-0.16503,0.11653,-0.06951,-0.12816,0.16427,0.032475,0.23621,0.07543,0.12103,0.0062497,-0.052224,0.053574,-0.083449,0.28404,0.10762,0.03385,-0.041754,-0.091506,0.19498,0.14888,0.078692,-0.13258,-0.038016,0.0036249,-0.27718,1,0.038401,0.16827,0.0062381,0.24922,-0.10584,0.11844,-0.078212,-0.022492,-0.10963,0.068923,-0.031424,0.20511,-0.19096,-0.22769,-0.034214,0.018903,0.047338,-0.3414,0.011844,0.11286,-0.27319,0.074391,-0.13352,-0.048346,-0.21821,0.054747,-0.072022,-0.18621,0.13366,0.16281,-0.023357,0.19047,-0.1523,-0.17128,-0.19461,-0.095871,0.0502,-0.065564,-0.009685,-0.058912,0.10737,-0.0072669,-0.24374,-0.20408
79,0.021818,0.063413,-0.084624,0.032857,0.0075416,-0.059949,-0.12557,0.095531,0.054984,-0.074231,0.0050921,0.018144,-0.05124,-0.079969,0.0714,0.06011,-0.061836,-0.13114,-0.17156,0.030282,0.039942,-0.096652,-0.1633,-0.13353,-0.054064,-0.09635,0.049873,0.05603,0.026148,0.022215,0.052757,0.17597,0.036383,0.026544,0.14295,0.1571,-0.04406,-0.0076498,0.21988,-0.052844,-0.20716,0.053051,0.16834,-0.017319,-0.38389,-0.16803,-0.15668,-0.078119,0.25136,0.038715,0.033583,0.15391,-0.12512,0.091684,0.016951,-0.22997,-0.054534,0.024787,0.22248,0.17976,0.38843,-0.060799,0.10762,0.24372,-0.26244,-0.095102,0.040486,-0.035231,0.088722,0.1279,0.019522,-0.032784,-0.12482,-0.046481,-0.12936,-0.062202,-0.22616,-0.044216,0.038401,1,-0.11153,0.045393,-0.10516,0.15203,0.30944,0.080933,0.11997,-0.29663,-0.11167,0.021837,-0.14361,0.12056,0.10318,-0.072777,0.31781,-0.23006,0.14216,0.043834,0.11304,0.13274,-0.10953,-0.19062,0.045328,0.24045,0.028682,-0.18683,0.12483,0.18506,0.075774,0.2289,0.16085,-0.18882,0.11149,-0.050932,0.11036,0.23799,0.033534,-0.19545,-0.0094751,-0.022825,-0.24225,-0.036165,0.15801
80,-0.0011173,0.032137,0.0451,-0.063469,0.090622,0.046391,-0.031121,-0.074154,0.024363,-0.10192,-0.076294,0.0031586,-0.10388,0.0015673,-0.067195,-0.059813,-0.012571,0.12983,-0.010584,0.044211,0.057284,-0.20905,-0.063809,0.018189,0.12081,-0.17525,0.090483,0.022437,0.0015204,0.014676,0.17827,0.085545,0.063333,-0.031677,0.24297,-0.039169,-0.33067,-0.073978,0.042538,0.027554,0.079036,-0.079432,-0.1162,-0.015666,0.14388,-0.20572,0.18393,-0.017356,-0.29228,-0.29253,-0.12321,0.1057,-0.16917,-0.12685,0.031061,0.11927,-0.19458,0.2059,0.051534,0.053363,0.00956,0.032973,0.048979,0.13491,0.0066356,-0.20534,0.17963,-0.025065,0.15049,-0.21576,0.0011097,0.015347,-0.089602,-0.27408,-0.040732,0.21245,0.077532,0.082474,0.16827,-0.11153,1,0.016359,0.19376,0.056941,-0.023532,-0.10038,-0.074778,0.021869,0.071801,0.1544,0.078672,0.091407,-0.23761,0.083789,-0.12744,0.1477,-0.24008,0.075192,0.039258,-0.0075484,0.23163,0.083162,-0.31911,-0.22475,0.0023539,0.30269,-0.13554,-0.082378,0.026878,-0.41133,-0.18579,-0.24735,-0.29618,0.034789,-0.090884,-0.1209,0.069434,0.058994,-0.15929,-0.015301,-0.34138,-0.19833,0.042623
