,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
119,-0.089653,-0.067099,-0.075323,-0.086093,0.0054965,-0.02292,0.048763,0.10128,-0.059163,-0.012179,-0.01964,0.059026,-0.046089,-0.022744,0.039976,-0.11522,0.064905,0.069915,0.073167,-0.10654,0.020385,0.018887,0.033084,0.038643,0.055359,-0.020946,0.13957,-0.088119,-0.037256,-0.031462,0.03076,-0.011419,0.049796,-0.0090167,0.084847,0.03005,0.064274,-0.13075,-0.026694,0.13896,0.04454,-0.093787,-0.046232,0.19223,-0.15058,-0.17729,-0.11395,-0.0034573,-0.0023987,-0.072285,-0.05146,-0.043142,0.031387,-0.16619,-0.08001,-0.046148,-0.13279,0.14757,0.059647,-0.23076,-0.076825,0.066308,0.011075,-0.00060738,0.16273,-0.12677,-0.11763,-0.090154,0.22815,-0.073207,-0.24758,0.12034,-0.051701,-0.064951,-0.050881,-0.068877,-0.019181,-0.0017094,0.016223,-0.04869,-0.097229,0.11779,-0.10882,-0.31275,-0.064585,-0.15647,-0.12623,0.10362,-0.0053521,0.31851,0.12843,-0.026885,0.063522,-0.02055,0.042975,-0.12123,0.066566,0.20465,-0.083156,0.34592,0.068801,0.070128,-0.073429,0.12116,-0.0060528,0.023112,0.073944,-0.16741,0.317,-0.15305,-0.068713,-0.020901,0.052242,-0.044753,-0.25385,0.061722,0.10276,0.044066,0.028705,1,0.073633,-0.092226,0.20193,0.090075,-0.028806,-0.11494,-0.031349,-0.052022,0.3308,0.048327,0.097109,-0.061034,-0.096655,-0.05396,0.0017518,-0.3029,0.07341,0.13217,0.25435,0.16182,-0.073606,0.0022873,-0.16683,-0.21638,0.08425,0.15194,0.014375,0.0062626,0.078716,-0.26261,-0.019178,-0.019856,-0.13288
120,-0.038192,0.012305,0.10671,-0.035055,-0.051111,-0.02551,-0.041906,-0.048258,0.012337,0.058975,-0.059901,-0.061119,0.045566,0.048187,0.061146,0.017507,-0.11749,0.052483,-0.0073043,0.098176,-0.094085,0.041834,-0.0152,0.030037,0.0054191,0.13647,-0.036436,-0.07467,0.11598,0.006001,-0.067154,0.0055154,-0.033521,0.0014475,0.01547,-0.051839,0.066292,0.086957,-0.062943,0.20346,-0.0034103,0.07104,0.033769,0.018127,-0.12945,0.05187,-0.12322,0.031988,0.071543,0.071059,0.085291,-0.069673,0.13193,-0.013306,-0.013475,0.00095345,0.08271,-0.11228,-0.13033,0.05372,-0.078082,0.11459,-0.025283,0.29437,0.17294,0.10748,-0.14748,-0.16128,-0.046956,0.18811,-0.18146,-0.14773,0.013335,0.060025,0.13771,0.22525,0.033788,0.045738,0.11805,-0.089827,0.16609,-0.11203,0.018873,-0.0045079,0.10979,0.0064192,-0.19724,0.1198,-0.042241,-0.039794,-0.011998,-0.17479,0.17527,-0.22314,0.032588,0.15655,0.012003,0.062456,-0.013646,0.14235,-0.13694,-0.0077342,-0.15635,0.14304,0.11026,0.060653,-0.27774,0.0020445,0.18227,-0.060257,0.018629,0.094924,-0.033107,0.077237,-0.19647,-0.29639,0.059474,-0.21918,-0.065433,0.073633,1,-0.18184,-0.027896,-0.069692,0.011853,0.043584,-0.11881,-0.28136,0.025776,0.050003,0.096543,-0.039221,0.14919,-0.23531,-0.07167,-0.14723,-0.11873,-0.17789,0.15272,-0.22069,-0.11807,-0.17244,-0.069117,-0.35775,-0.024134,0.065287,0.15016,-0.14462,0.27499,-0.09024,-0.19593,-0.0096845,0.050744
121,0.11063,0.063967,0.14677,0.13013,0.012428,0.24573,0.10291,0.16676,0.12246,0.057113,0.010936,0.13982,0.15098,0.11345,0.083903,0.12857,0.11416,0.14866,0.048405,0.10161,0.16169,0.18739,0.17239,0.0018089,0.085734,0.13874,0.17219,0.034596,0.14611,0.21511,0.081429,0.10445,0.018872,0.16432,0.20262,0.32973,0.033708,0.023058,0.11459,-0.030811,0.1608,-0.14184,0.081813,0.03505,0.038039,0.015744,0.17417,0.067574,0.18794,0.015664,0.27298,0.15363,0.040745,0.21279,-0.026883,-0.030624,0.046923,0.037947,0.11219,0.14796,-0.093573,0.26797,0.0036097,-0.19356,-0.074882,-0.015954,0.24761,0.2304,0.29114,0.11,0.21028,-0.257,0.083188,0.14979,-0.16194,0.023722,-0.16873,-0.081676,-0.11292,0.28636,0.01734,-0.13655,0.22882,-0.15452,-0.095036,0.14045,-0.075377,-0.11309,-0.068756,-0.068516,0.050637,-0.086726,0.095496,0.2494,0.066817,0.052822,0.10582,-0.14288,-0.29091,-0.17322,0.08515,-0.18713,0.098733,0.15607,-0.016135,0.032997,0.24231,-0.17551,0.059152,0.059105,0.19245,-0.16129,-0.047075,0.035713,-0.044368,0.21579,0.05209,-0.003895,0.03092,-0.092226,-0.18184,1,-0.061037,0.096836,0.043447,-0.082476,0.12202,0.051545,0.048056,0.4438,0.021021,-0.1382,0.23852,0.0099195,0.049324,0.017006,0.077701,-0.17582,0.0062044,0.07571,0.18278,0.090412,-0.059427,0.049482,0.18157,-0.14952,0.1953,0.044869,-0.02944,-0.23019,-0.017475,-0.058874,0.010948
122,-0.019948,0.09061,-0.001212,0.0062303,0.016247,-0.025179,0.0071926,0.22006,0.0046745,0.084696,0.091949,-0.0038143,0.098076,0.070894,-0.0049637,0.12299,0.058474,0.10806,0.083268,-0.19019,0.19429,-0.069753,0.0011747,-0.043261,0.091247,0.059885,0.030265,0.027325,-0.011915,0.046577,0.10986,0.018167,0.08643,0.087985,0.06012,0.078314,-0.026798,0.027373,0.16078,-0.022563,0.23822,-0.078759,-0.076632,-0.089681,-0.0089822,0.059198,-0.10187,0.038717,0.10883,0.089585,-0.026487,0.098624,-0.0044464,-0.038899,-0.14474,-0.011235,-0.094729,-0.020916,0.0051352,-0.090839,0.10167,-0.037576,-0.12603,-0.16129,0.0030137,-0.047821,0.1351,0.054303,0.070932,0.091826,-0.13174,-0.03715,-0.21682,-0.036003,0.2373,0.25324,-0.22816,-0.1174,-0.194,0.038193,-0.10487,0.12164,-0.11292,-0.049396,-0.09251,-0.23222,0.29143,-0.21462,0.12069,0.15524,0.056722,-0.31075,0.03036,-0.21329,-0.053175,-0.091542,-0.19725,0.1234,-0.11791,0.11583,0.078028,0.011687,-0.11258,-0.10288,0.059719,-0.080921,0.41618,0.024549,0.12785,0.022926,0.086079,-0.13063,0.03484,0.080327,0.050145,-0.068318,-0.052012,-0.18992,-0.025282,0.20193,-0.027896,-0.061037,1,0.056797,-0.34958,-0.36704,0.25174,-0.0017142,-0.14555,0.15265,0.0037129,0.11251,0.11431,0.079954,-0.016628,-0.021448,0.12366,-0.078892,0.29616,-0.077915,-0.0083894,0.24341,-0.24116,0.1866,0.37997,0.11825,0.018107,-0.02222,-0.080116,0.15245,0.033432,-0.13147,-0.33357
123,0.040214,0.096583,0.141,0.047034,0.22389,0.032089,0.030343,0.073422,0.018521,0.092152,0.18049,0.088559,0.16255,0.043418,0.1374,0.096641,0.11213,0.098261,0.11408,0.044224,0.11879,0.091683,0.10503,0.19071,-0.042409,0.13552,0.13343,0.15518,-0.04009,0.096101,0.06033,0.088276,0.17117,0.12836,0.12429,0.19949,0.087,0.0034805,0.1412,0.050327,0.019099,0.056985,0.13368,-0.10784,-0.1195,0.022177,0.13202,-0.071665,0.21815,0.068914,0.21114,0.13283,-0.036151,-0.21086,0.12883,0.085975,-0.092553,0.18009,0.047758,-0.002612,0.094031,0.19032,-0.058674,-0.0042248,-0.10795,-0.15138,-0.068974,0.10864,0.036825,-0.020672,0.27444,-0.034695,-0.080965,-0.14375,0.23045,-0.17239,-0.15844,-0.19598,-0.00030568,0.017352,0.29821,0.18938,-0.15708,0.028587,0.041321,-0.16717,-0.073779,-0.18582,0.14948,0.23574,-0.03729,-0.043483,0.012356,0.061308,-0.036836,0.16317,0.23477,0.16986,-0.2173,-0.02234,0.038763,0.024017,0.16058,-0.12068,0.11992,-0.1744,0.29441,-0.31397,0.013482,0.038405,0.22481,0.092782,-0.0044125,-0.018092,-0.062101,0.1321,0.095719,0.15658,0.19742,0.090075,-0.069692,0.096836,0.056797,1,0.049784,0.25579,0.10858,0.020841,0.22474,0.26286,-0.0099245,0.10206,0.021009,0.012792,0.21793,0.25072,-0.20137,0.11069,0.0043182,0.055988,-0.21205,-0.13006,-0.16726,0.068039,-0.064879,0.13441,-0.17633,-0.063049,-0.31451,-0.14073,-0.24619,0.1844,0.12837
124,0.03298,-0.0048977,0.00065548,0.035302,0.0099466,0.089086,0.081065,-0.054628,-0.040542,0.042609,0.028326,-0.080277,0.07898,0.11086,0.11504,0.11774,0.055078,-0.018308,-0.089483,0.043302,-0.049681,0.039669,0.013478,0.063413,-0.054925,-0.070857,-0.044988,-0.03526,-0.058968,0.057227,-0.03087,0.060011,-0.021074,-0.0044997,0.049797,-0.052489,-0.001633,0.030082,-0.016987,0.028812,-0.090803,0.11643,0.19502,0.17227,0.1965,-0.030542,0.22814,-0.036279,-0.019672,-0.15142,0.087884,0.037733,0.055198,0.089695,0.035284,-0.058565,-0.071372,0.0048805,0.092813,0.12964,0.030033,-0.19571,0.19157,0.30043,-0.10674,-0.057219,-0.15949,0.053559,-0.12237,0.098119,-0.051057,0.22169,0.1237,0.038813,0.021727,-0.12526,-0.0041205,-0.087561,-0.079867,-0.070626,0.019588,0.20603,0.010828,-0.10671,0.15935,-0.14721,0.073536,0.26687,-0.0082096,0.0048735,-0.031282,0.17679,0.08141,0.068928,0.01391,0.11477,0.15047,0.039113,-0.047276,0.049146,-0.094209,-0.12897,-0.13791,-0.033498,0.0087908,-0.12307,-0.060483,0.028454,0.025775,0.010468,-0.014956,-0.25215,0.49531,-0.24612,-2.4199e-05,-0.36928,0.08134,-0.00062472,-0.090114,-0.028806,0.011853,0.043447,-0.34958,0.049784,1,0.058277,0.10858,0.062664,0.15156,-0.005577,-0.15123,-0.1671,0.11944,-0.26725,-0.21209,-0.29454,-0.26791,0.20306,-0.3913,0.22364,-0.014377,-0.11973,0.14554,-0.056176,-0.14568,-0.31095,0.086207,-0.056674,0.091453,-0.0085789,-0.12752,-0.083972,-0.013359
125,0.11296,0.16017,0.043515,0.11859,0.22422,0.04268,0.079275,0.040961,0.179,0.079042,0.099878,0.0091282,0.066695,-0.017459,0.045334,0.0034032,0.17194,0.073271,0.094544,0.20807,0.11642,-0.013891,0.062833,0.08438,-0.10048,0.22282,0.12375,0.15342,0.17588,-0.0053464,0.11269,0.14538,0.065238,0.17212,0.03887,-0.073145,0.082776,0.08271,0.14075,0.010549,-0.091272,0.12687,0.11897,0.07251,0.022793,-0.058548,0.13117,-0.078058,0.063137,0.19713,0.16711,0.052374,-0.0086448,0.13145,0.22268,0.39832,-0.036702,0.10238,-0.10506,-0.040239,0.11086,0.28303,-0.079924,0.014624,-0.030809,-0.25064,-0.09711,-0.0078532,-0.083432,-0.062764,0.3094,-0.14351,0.37516,0.036579,0.14051,-0.13273,0.1111,0.1345,-0.13244,0.16394,0.14871,0.016204,-0.10319,-0.098708,-0.063393,0.053847,-0.20863,0.21988,0.22779,0.044097,-0.18384,-0.17554,-0.070067,-0.053158,0.093994,0.099091,0.39578,0.020065,-0.099372,-0.012076,-0.070104,0.19476,0.0017526,-0.17248,-0.35903,0.1507,-0.0065732,-0.17583,0.035516,0.098655,0.16315,-0.028939,-0.13206,0.12982,-0.055313,0.067171,-0.1122,-0.11379,0.048492,-0.11494,0.043584,-0.082476,-0.36704,0.25579,0.058277,1,-0.12062,-0.17893,0.00095424,0.0079212,-0.14321,0.049524,0.058983,-0.020573,0.33042,0.045558,0.057943,0.088314,-0.072352,-0.017741,-0.21417,-0.35482,0.19344,-0.088179,-0.1507,-0.014174,-0.11411,0.24392,-0.015067,-0.17949,-0.014976,0.26051,0.17003
126,0.022586,0.060835,-0.036881,0.073481,-0.026469,-0.042346,-0.018068,-0.032815,-0.053996,0.12851,0.022127,0.12407,0.23625,-0.023081,0.012172,0.19764,-0.045415,0.11425,-0.037182,-0.11159,0.0086246,0.089306,-0.034285,0.17762,0.067075,0.063683,-0.01759,-0.017819,0.0012164,0.19164,-0.038556,0.098701,0.045657,0.11318,0.0027213,0.11588,-0.16172,0.017276,-0.18283,0.0052473,0.039579,0.020192,0.12557,-0.074372,-0.0034883,0.043946,0.13552,0.19633,-0.080515,-0.080971,0.10149,-0.12896,-0.030877,-0.10352,0.12015,-0.073595,-0.068152,-0.038229,-0.035732,-0.13477,0.064953,0.12333,0.10968,0.1018,-0.017203,-0.22789,0.27151,0.14389,0.11384,0.1151,0.0087307,-0.088611,0.11023,-0.13271,-0.042268,0.065156,-0.038434,-0.073406,0.14789,0.022407,0.030768,0.34876,0.065208,-0.050336,-0.14684,0.020764,0.21504,-0.30209,0.21637,0.015613,0.23633,-0.17827,0.074998,-0.26739,0.067647,0.11547,0.12258,0.096607,-0.00030177,0.010708,0.0069878,-0.02034,-0.2093,-0.35642,0.23155,0.020603,0.10014,-0.070065,0.15145,-0.067718,0.14075,0.08456,0.16808,-0.074124,-0.033614,-0.017788,0.057181,-0.057437,-0.050635,-0.031349,-0.11881,0.12202,0.25174,0.10858,0.10858,-0.12062,1,-0.023884,-0.09715,-0.058268,0.031465,0.058536,0.082562,-0.13925,-0.013795,-0.043668,0.00015674,-0.28853,-0.32999,-0.06865,0.047879,-0.17599,-0.27861,0.10657,0.11113,-0.068007,-0.032217,-0.054639,-0.36569,0.17006,0.016218,-0.051958,-0.11167
127,0.23005,0.10128,0.059714,0.092289,0.15569,0.172,0.14948,0.2089,0.10473,0.23949,0.17119,0.1063,0.10603,0.079481,0.1169,0.073681,0.087618,0.21415,0.13892,0.12629,0.090827,0.026659,0.20338,0.12861,0.18798,0.050576,0.16745,0.11952,-0.080115,0.10042,0.24119,0.13567,0.077441,0.075562,0.13436,0.03909,0.1432,0.23507,0.14775,-0.010344,0.11695,0.055697,0.059794,0.062047,0.20497,0.08051,0.10742,0.034316,0.1398,0.091027,-0.059115,0.10725,0.112,0.042762,0.039434,0.016455,-0.13312,0.091985,0.10663,-0.055939,0.20231,-0.20277,0.34475,0.0033751,-0.050358,-0.041838,0.25897,0.15531,-0.079323,0.0055289,-0.045315,0.11504,0.18894,0.3783,0.03928,-0.064383,-0.21306,-0.19737,-0.15746,-0.00075796,0.1251,0.036514,0.13198,0.20615,0.13704,0.065183,0.1161,-0.20161,0.098498,-0.16878,0.39386,0.015248,0.086824,0.16909,-0.25408,-0.11249,0.048917,-0.023517,0.11036,-0.060521,-0.077856,-0.12401,-0.079275,0.0018903,0.063628,-0.22463,-0.21396,0.082896,-0.14289,0.091046,-0.24042,-0.0488,0.038476,-0.15883,0.015082,0.26776,-0.2887,0.20685,0.15612,-0.052022,-0.28136,0.051545,-0.0017142,0.020841,0.062664,-0.17893,-0.023884,1,0.0024448,0.031764,0.16315,0.34289,-0.15706,0.073491,0.11647,0.010007,-0.18769,0.38065,-0.20967,-0.11105,0.014657,0.19482,-0.00096442,0.2123,-0.19453,-0.085377,0.0099303,0.22116,0.084311,0.23965,0.14489,0.12319,-0.0052558
128,-0.088276,-0.061858,-0.098341,-0.14136,-0.079981,-0.076812,-0.13324,-0.10215,-0.1877,-0.19252,-0.10666,-0.10611,-0.074912,-0.062388,-0.14354,-0.26863,-0.084498,0.01888,-0.12666,-0.15346,-0.22051,-0.1072,-0.062871,-0.088146,-0.12274,-0.19838,-0.15779,-0.23177,-0.15904,-0.076901,-0.12848,-0.2316,-0.015943,-0.24511,-0.14416,0.047604,-0.16708,-0.25115,-0.069841,-0.16553,0.041191,-0.11491,-0.014904,-0.14198,-0.094171,-0.12922,-0.051447,-0.17074,0.040891,-0.12644,-0.22416,0.064349,-0.10459,-0.18074,0.046386,-0.1359,-0.12278,0.15594,0.07477,-0.048225,0.1097,-0.05927,0.12685,-0.13158,-0.10268,-0.17661,-0.2341,-0.30387,0.0314,-0.010161,-0.093703,0.091758,-0.35765,0.0076343,-0.035089,-0.017667,0.15049,0.056854,0.025372,-0.17011,0.29692,0.043487,-0.023624,-0.11732,-0.14908,-0.27193,0.023602,0.090094,-0.24729,0.10538,-0.11838,0.038199,-0.15264,-0.34145,-0.017581,0.031854,0.12607,0.079208,-0.26903,-0.18324,-0.23168,-0.029406,-0.23266,0.10826,0.071564,-0.030051,0.066946,-0.062859,-0.11484,-0.078303,0.01594,-0.027483,0.27431,-0.24752,-0.2492,0.18833,0.18974,0.01427,-0.12811,0.3308,0.025776,0.048056,-0.14555,0.22474,0.15156,0.00095424,-0.09715,0.0024448,1,-0.003108,0.22814,0.076424,0.26002,-0.11964,-0.061563,-0.18964,-0.17773,0.051469,0.18787,0.062398,-0.0040812,-0.20701,-0.26592,-0.23657,-0.21889,0.052294,0.031305,0.13292,-0.23989,-0.27113,-0.31116,-0.026118,-0.042701
129,0.16835,0.18651,0.27387,0.25525,0.25216,0.18912,0.23174,0.26033,0.21436,0.23823,0.2303,0.27394,0.22318,0.2614,0.32446,0.23346,0.23105,0.33624,0.19075,0.17348,0.22163,0.33159,0.37798,0.1386,0.25773,0.26649,0.14521,0.19558,0.19952,0.28785,0.15133,0.31413,0.24086,0.19274,0.34201,0.2984,0.037108,0.098559,0.31634,0.15579,0.24607,-0.1279,0.16253,0.13674,0.049787,0.33547,0.16435,-0.015406,0.040512,0.065011,0.25917,0.31325,0.26654,0.27796,0.047068,0.024246,0.19693,-0.0038871,-0.044245,0.24402,-0.073588,0.28316,0.023627,-0.2178,-0.0018437,0.046577,0.15557,0.23018,0.26097,0.46098,0.2634,-0.085898,0.11084,0.15455,0.067863,0.13428,-0.091506,-0.03369,-0.047218,0.37356,-0.13144,-0.062018,0.1187,0.070422,-0.23575,0.017655,0.0555,-0.06956,-0.14779,0.24463,0.17836,0.024512,0.23689,0.23816,0.047935,-0.034374,-0.0082049,-0.034573,-0.2485,0.12745,-0.15261,-0.060031,0.22651,0.20562,-0.23056,-0.16795,0.13546,-0.24845,0.15412,-0.059033,0.082267,-0.25417,0.082285,0.11451,-0.040853,0.27082,-0.07693,-0.10633,0.066771,0.048327,0.050003,0.4438,0.15265,0.26286,-0.005577,0.0079212,-0.058268,0.031764,-0.003108,1,0.15343,-0.15423,0.40261,0.13188,-0.041648,-0.11643,-0.10241,-0.020165,-0.0079976,-0.28116,0.035864,0.05975,-0.26931,0.071031,0.14813,-0.07884,0.017446,0.077825,0.10523,-0.08312,-0.14667,-0.13165,-0.1464
130,0.0040565,0.070562,0.1,0.015204,0.0027631,0.15386,-0.013956,-0.011585,0.021133,0.083802,-0.028977,0.17143,0.042145,0.098622,0.043575,0.035803,0.026171,0.18287,0.015847,0.035149,1.0072e-05,0.060867,0.13313,0.11309,0.16703,0.049583,-0.064711,-0.14448,0.052455,0.11097,-0.058495,0.15174,0.04956,-0.10118,0.12138,0.10425,-0.088409,-0.075147,0.013809,0.13873,0.12222,-0.052851,-0.14425,-0.048394,0.099272,0.14589,0.051963,-0.0016175,-0.028897,0.024293,-0.0012742,-0.0029639,-0.18355,0.032869,0.025557,-0.072176,0.16046,-0.044652,-0.04762,-0.059937,-0.020641,0.18298,-0.0069092,-0.065217,-0.073743,-0.0038397,-0.039365,-0.12655,-0.097125,0.1453,-0.12716,-0.011622,0.040593,0.22349,-0.002713,0.15819,-0.033355,-0.0070775,0.12881,0.19283,0.24739,0.054831,0.3127,0.19773,-0.095999,0.081023,0.02652,-0.065492,0.0010031,0.011161,0.21917,0.053639,-0.20476,-0.074464,0.12547,-0.26747,-0.070219,-0.26312,-0.0094584,-0.35662,0.1966,0.020865,0.0091763,0.21001,-0.021204,0.10583,0.10703,-0.026589,0.13785,-0.0096107,-0.086609,0.10988,0.057023,-0.14463,0.18912,0.025859,-0.040361,-0.10899,0.26028,0.097109,0.096543,0.021021,0.0037129,-0.0099245,-0.15123,-0.14321,0.031465,0.16315,0.22814,0.15343,1,0.03253,0.01039,0.057897,-0.15182,-0.047066,-0.054823,-0.015159,0.15816,-0.22674,0.37054,-0.21427,-0.03942,-0.26505,0.058991,0.10559,-0.14198,0.38134,-0.24578,0.22586,-0.2363,-0.088151,0.060929
131,-0.18846,-0.2862,-0.28284,-0.2652,-0.25421,-0.31829,-0.26142,-0.27097,-0.31763,-0.16934,-0.20671,-0.34226,-0.18673,-0.32922,-0.40482,-0.32515,-0.36039,-0.17889,-0.27262,-0.31819,-0.29915,-0.39511,-0.31396,-0.26374,-0.31433,-0.34168,-0.28556,-0.28108,-0.43633,-0.36101,-0.2393,-0.39436,-0.25174,-0.23205,-0.2722,-0.41534,-0.29644,-0.16293,-0.097162,-0.32686,-0.15278,-0.19632,-0.19068,-0.47109,-0.32007,-0.30046,-0.24648,-0.19854,-0.17035,-0.24083,-0.25453,-0.44763,-0.16089,-0.30303,-0.16164,0.0048272,-0.46744,-0.19162,-0.21992,-0.29205,0.077481,-0.078472,-0.21121,-0.12775,-0.1679,-0.42461,-0.037407,-0.062801,-0.10834,-0.099978,-0.17655,-0.15427,0.1592,-0.14731,-0.21806,0.19258,-0.18398,-0.078396,-0.16154,0.023673,0.38952,0.05958,-0.24902,-0.0042946,0.049761,-0.12453,-0.00086567,-0.37602,0.1071,-0.11038,0.19944,-0.29111,-0.13141,-0.11041,-0.28247,-0.023714,0.037506,0.081913,0.059009,-0.097855,-0.043326,-0.22982,-0.28039,-0.21455,0.12565,-0.073948,-0.22146,-0.19246,-0.072995,0.014564,-0.087687,0.14599,-0.0077672,-0.024648,0.046891,0.092744,0.007451,0.12624,-0.015966,-0.061034,-0.039221,-0.1382,0.11251,0.10206,-0.1671,0.049524,0.058536,0.34289,0.076424,-0.15423,0.03253,1,-0.1234,0.26514,0.43153,0.090276,0.024035,0.29208,-0.067803,-0.14157,0.0055529,-0.0021618,-0.1281,0.32632,-0.23378,0.004825,0.061903,-0.14375,-0.10913,-0.1252,0.3643,0.11014,0.23556
132,0.0058802,0.065564,0.069827,0.060653,0.027363,0.022999,0.060094,0.10746,0.017331,0.10634,0.088813,0.0042129,0.076003,0.21229,0.093207,0.10202,-0.023024,0.043335,0.098957,-0.023389,0.14378,0.034375,0.12127,-0.036866,0.028682,0.072007,-0.13364,-0.043252,0.0024677,0.0042094,-0.096226,-0.09845,0.16506,0.0061894,-0.020759,0.23487,-0.12747,0.038103,0.08165,-0.083791,0.08989,-0.12355,0.13668,-0.014746,-0.11703,0.18797,0.011767,-0.09865,0.098338,-0.038178,-0.10158,0.022263,0.29813,0.19905,0.17102,-0.090067,0.17863,-0.012281,0.053561,0.24619,0.26137,0.16385,0.12106,-0.12149,0.12647,-0.1201,0.10878,-0.1738,-0.022101,0.11475,-0.028128,-0.094123,-0.085413,-0.08505,0.049888,0.12325,0.022868,0.25565,-0.090407,0.2105,0.097937,-0.16353,0.039524,-0.14338,-0.35362,-0.032129,0.29788,-0.022065,-0.31779,0.092027,-0.1304,-0.24974,0.016995,0.078295,-0.04622,0.31968,-0.10225,0.020325,-0.23682,0.084641,-0.44181,0.10993,-0.11052,0.22351,-0.25891,-0.0098997,0.19534,-0.0090059,0.022289,-0.12033,0.096142,-0.1362,0.16606,-0.03289,0.027285,0.093109,-0.020133,-0.17811,-0.11739,-0.096655,0.14919,0.23852,0.11431,0.021009,0.11944,0.058983,0.082562,-0.15706,0.26002,0.40261,0.01039,-0.1234,1,-0.27902,-0.079517,-0.26331,-0.11097,-0.16029,0.052054,-0.23002,-0.12617,0.027201,-0.070541,-0.089855,-0.043809,-0.12461,0.066589,-0.0017083,-0.14345,-0.13036,-0.38974,-0.20651,-0.15931
133,0.051479,-0.17099,-0.11198,-0.072442,-0.061981,-0.14194,-0.091372,-0.070779,-0.1037,-0.11737,-0.054644,-0.032199,-0.052499,-0.1224,-0.14449,-0.064994,-0.072184,-0.046754,-0.10498,-0.073272,-0.13856,-0.040234,-0.11501,-0.067698,-0.020761,-0.090037,-0.12927,-0.10099,-0.10274,-0.10462,-0.044399,-0.00051209,-0.19997,-0.09146,-0.21352,-0.087087,-0.05227,-0.15558,-0.0025011,-0.033245,-0.038305,-0.145,-0.19759,-0.1279,-0.11386,0.12545,-0.17104,-0.1932,-0.0064039,0.13921,-0.21876,0.10071,-0.0042079,-0.07583,-0.17314,0.17438,0.10175,-0.17878,-0.23331,0.038899,-0.24108,0.0030965,-0.19276,-0.023078,-0.15167,0.034743,0.062185,-0.13393,0.038464,-0.077621,-0.037053,-0.065643,-0.037493,0.097635,-0.22982,-0.12954,0.014824,-0.060095,0.091483,0.30898,-0.028348,-0.1094,-0.017113,0.17593,0.13845,0.1944,-0.1461,-0.28814,-0.12441,-0.19703,0.099236,0.023417,-0.2435,0.11197,-0.19482,-0.45247,0.18904,0.23566,0.30296,-0.24019,0.068191,-0.19336,-0.089515,-0.24587,-0.12694,0.085621,0.061693,-0.2353,-0.11237,0.1611,-0.16109,0.083839,0.13883,0.10437,-0.071438,0.23948,-0.13841,0.20838,-0.051393,-0.05396,-0.23531,0.0099195,0.079954,0.012792,-0.26725,-0.020573,-0.13925,0.073491,-0.11964,0.13188,0.057897,0.26514,-0.27902,1,0.037916,0.2817,0.15768,0.21036,-0.083223,-0.046325,0.035337,0.31583,0.090873,0.14485,0.098836,-0.16581,-0.114,-0.072197,0.11384,-0.0030186,0.35801,-0.32377,0.11545
134,0.029569,-0.045421,-0.049265,-0.097705,0.05375,-0.051877,-0.02084,-0.048351,-0.0031677,0.022053,0.10302,-0.15017,-0.072381,-0.074718,-0.073414,-0.11774,-0.039607,-0.043109,0.030816,-0.01068,-0.0013655,-0.087595,-0.023819,-0.033585,-0.16913,-0.020505,0.079832,0.0017314,-0.085094,-0.014743,-0.053926,-0.14576,0.011367,0.020304,-0.068493,-0.18262,0.0069555,0.023978,0.041068,-0.05907,0.041516,-0.039196,0.036271,-0.095074,-0.27437,-0.15648,-0.049966,-0.010253,0.095498,-0.093697,-0.085759,-0.31514,-0.089149,-0.23126,0.092821,0.061045,-0.18635,0.075716,-0.15755,-0.089635,0.09323,-0.093473,-0.20887,0.090154,-0.053065,-0.32562,0.069241,-0.014905,0.053504,0.079733,0.17893,0.11601,0.20529,-0.12228,0.046044,-0.10073,-0.054903,-0.027241,-0.092631,0.0062713,0.25639,0.30437,-0.24153,-0.13001,-0.23449,0.20181,-0.023311,-0.064435,0.002928,0.20039,-0.047896,-0.25305,-0.13027,-0.023363,-0.26257,-0.16514,-0.12743,0.20265,-0.05706,0.25438,0.20255,0.086946,-0.0025177,0.060304,0.056647,0.065976,-0.22444,-0.0714,0.055765,-0.35848,0.20323,0.13794,-0.40492,-0.064955,-0.062072,0.080217,-0.02288,-0.10041,0.039901,0.0017518,-0.07167,0.049324,-0.016628,0.21793,-0.21209,0.33042,-0.013795,0.11647,-0.061563,-0.041648,-0.15182,0.43153,-0.079517,0.037916,1,-0.056879,0.059763,0.10089,-0.034809,0.059759,-0.015399,-0.050425,-0.051852,0.21615,-0.29964,-0.0033333,0.11876,0.04682,-0.22075,-0.33988,0.18491,0.052357,0.030348
