,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146
112,-0.11801,0.027358,-0.065131,-0.084223,-0.1109,-0.11329,-0.041653,-0.046808,-0.060728,-0.035274,-0.058957,-0.056647,-0.0043108,-0.058393,-0.065699,-0.054604,-0.12077,0.021375,-0.12425,-0.075947,-0.051412,-0.092351,-0.078266,-0.092113,0.025609,-0.06139,-0.071848,-0.024506,-0.16819,-0.10068,-0.060288,-0.10612,-0.10076,-0.10263,-0.12123,-0.1225,-0.085513,-0.13341,0.06592,-0.17486,-0.095862,-0.072103,-0.14422,-0.057149,-0.012841,-0.16418,-0.059673,0.0068673,0.018142,0.1084,0.21733,-0.17986,-0.0015548,-0.18562,-0.085314,0.0018656,-0.16332,0.14553,-0.302,-0.050547,-0.13658,-0.017274,0.032183,-0.34954,-0.026063,0.24335,-0.11432,-0.15099,-0.0067581,-0.24918,0.15937,0.26897,-0.032275,0.056433,0.0036042,0.14762,-0.079824,-0.15246,-0.21978,0.1447,0.15724,0.10497,-0.018238,-0.063171,-0.26909,0.23492,0.1096,0.00085638,-0.14148,0.054606,-0.10107,0.098961,0.34752,-0.098203,-0.17727,-0.075772,0.063085,0.034893,-0.13285,-0.0077664,0.0079068,-0.17046,0.22155,-0.21014,0.22081,0.22226,-0.32526,0.085103,0.12093,0.18693,0.38782,-0.097692,1,0.060533,0.048243,-0.036958,0.05032,0.040908,-0.022886,-0.0023719,0.093305,0.044136,0.20458,0.0024047,-0.022011,-0.020328,0.23603,0.080512,0.063636,0.2032,0.098149,-0.15548,0.22145,-0.030996,-0.035249,0.091329,0.083925,-0.17636,0.058901,-0.15187,-0.1343,0.19176,0.00145,-0.034438,-0.11393,0.11314,-0.22713
113,-0.20734,-0.046474,0.06671,-0.16574,-0.087999,-0.10421,-0.12057,-0.022302,-0.083313,-0.048975,-0.15005,-0.13414,-0.15711,-0.15079,-0.13232,-0.032562,-0.083225,-0.10742,-0.048811,-0.12554,-0.12865,-0.10783,-0.1267,-0.094847,-0.094279,-0.20725,-0.14501,-0.027105,-0.023569,-0.14407,-0.0072381,-0.15509,-0.075816,-0.051764,-0.21989,-0.087402,-0.03939,-0.20956,-0.064509,-0.24666,-0.0055103,-0.0054496,-0.11759,-0.23913,-0.11329,-0.099432,-0.066267,-0.21564,-0.19568,-0.10597,-0.027541,0.015798,0.079194,-0.05229,0.12228,-0.0378,-0.064718,-0.14882,-0.10213,-0.022659,-0.016202,-0.0021308,0.034301,-0.43419,-0.060721,0.0030719,0.025557,0.13146,0.1327,0.23943,-0.06696,0.029632,0.16567,-0.14497,0.1675,-0.03924,-0.082884,-0.1378,-0.18945,-0.11968,-0.12628,0.22111,-0.0126,-0.097595,-0.024866,0.15528,-0.019125,-0.18434,0.13059,-0.17652,0.025261,0.10157,-0.13985,0.015675,0.19477,-0.16673,-0.051348,0.065226,-0.21597,0.039415,0.033322,-0.17206,0.11365,0.36825,-0.043175,-0.10205,-0.18405,0.087,-0.20006,0.11634,0.10563,0.0011506,0.060533,1,-0.069065,-0.26656,0.0076114,0.12677,0.069508,-0.23055,-0.20226,0.051738,0.070179,-0.033883,-0.0019558,0.03567,-0.14679,-0.1197,0.013048,-0.2242,-0.15139,-0.22867,-0.15583,-0.31807,-0.1413,0.043142,-0.086387,0.08873,-0.0016177,0.078775,-0.14813,-0.029618,-0.24432,0.0069026,-0.07541,0.15084,0.061303
114,0.011143,0.016886,0.11603,0.065181,0.060336,-0.10717,0.02409,-0.012366,-0.10665,-0.030091,0.034193,0.0036318,-0.015276,0.017384,0.10204,0.13899,-0.024896,0.045512,0.12003,0.021101,0.0082716,0.066264,-0.09365,-0.096195,-0.012435,-0.036661,-0.013337,-0.017078,-0.082657,0.0097634,-0.10625,0.1345,0.079382,-0.16946,0.041022,0.028164,-0.1854,-0.096423,-0.13344,-0.039252,-0.064766,0.022843,-0.12856,-0.017777,-0.007591,0.15897,0.060302,-0.14216,0.0073476,-0.30154,-0.047923,0.017876,-0.1509,0.047816,-0.2076,0.18377,-0.026403,-0.0035814,0.019418,0.12259,-0.0021599,0.15559,0.019647,0.0073273,0.012696,-0.0091224,0.034765,0.14817,-0.12754,-0.15392,0.06105,0.072968,-0.026066,-0.093023,-0.032727,0.3761,0.29291,-0.21509,0.1514,-0.047521,-0.087699,0.046193,-0.21657,-0.081359,-0.11597,0.080605,-0.017735,-0.21827,-0.10123,0.08087,-0.16469,-0.2902,0.13965,-0.17193,-0.069514,0.038051,-0.060544,0.063394,-0.40165,-0.020453,0.22235,-0.029206,0.12314,-0.19238,0.17628,0.10833,-0.019457,-0.24747,0.0037667,0.02982,-0.12053,-0.11679,0.048243,-0.069065,1,0.14787,0.20366,-0.0054363,0.08703,0.032534,-0.00043861,0.13027,0.20044,-0.27757,0.24542,-0.16502,-0.2059,0.20848,0.29081,0.044271,0.11545,-0.10327,0.082192,0.05033,0.10399,-0.11373,-0.072973,-0.094905,0.22191,0.19915,-0.010011,0.041148,-0.058479,0.068384,0.015122,-0.34659,-0.17566
115,0.018264,0.11591,0.065735,0.25443,0.20129,0.026794,0.062943,0.19011,0.058384,0.10841,0.019137,0.088622,0.067858,0.076564,0.15421,0.089066,0.1229,0.055494,0.18945,0.10917,0.11347,0.10307,0.026394,0.010306,0.05167,0.20929,0.04624,0.088585,0.0034921,0.094986,-0.055061,0.15749,-0.022704,0.15626,0.13179,0.17967,0.0072322,0.037689,0.016244,0.034981,0.047666,0.16053,0.16418,0.15506,0.21803,0.22552,0.12641,0.10942,0.085181,-0.068898,0.079027,-0.19828,-0.016401,0.0085157,-0.26881,0.038878,-0.060653,0.010811,-0.022329,-0.11665,-0.12094,0.24023,0.18293,0.068356,0.32149,-0.099323,-0.099498,0.087688,-0.015028,-0.10785,0.01525,0.26938,-0.1177,0.089397,0.06399,0.22149,-0.016414,0.011357,0.04256,-0.088074,0.068846,0.23779,0.13138,-0.0813,0.16938,-0.13175,0.21865,0.071189,-0.17552,-0.21073,0.096951,0.049247,0.20557,-0.0084999,-0.036851,-0.029415,-0.10367,0.18353,0.067072,-0.029732,0.10838,-0.015253,-0.041261,0.18503,0.065402,0.11531,0.28104,-0.098686,0.27497,-0.11098,-0.12133,-0.15011,-0.036958,-0.26656,0.14787,1,0.035906,-0.20456,-0.031238,0.12739,0.14214,0.2845,-0.091984,0.1626,-0.21657,-0.30928,0.10691,-0.3422,0.077499,-0.26328,0.17407,-0.12125,0.11502,0.45143,0.19038,-0.012965,-0.046699,-0.15399,0.069382,-0.093198,0.080209,0.12103,-0.35976,0.086292,0.063948,0.12647,-0.012856
116,0.048268,0.14289,0.18534,0.19204,0.12165,0.18879,0.14286,0.12617,0.17878,0.23594,0.17798,0.12236,0.17846,0.16017,0.12228,0.28898,0.30562,0.14027,0.14218,0.20407,0.24529,0.14588,0.074288,0.17794,0.13164,0.073274,0.19009,0.13709,0.23107,0.12312,0.15016,0.14657,0.18507,0.040534,0.084923,0.077024,0.083458,0.048703,0.19972,0.057589,-0.0049494,0.17953,-0.0079088,-0.11607,-0.013084,0.22523,0.2432,0.15673,0.15722,0.15098,0.22336,0.26259,0.076993,0.29929,0.071298,0.26935,0.26663,-0.16431,0.080774,0.20713,0.1607,0.15751,0.22713,-0.088477,0.10319,0.079732,0.17287,0.23637,-0.097741,0.099979,-0.012589,0.01169,0.137,-0.052014,-0.13355,0.11732,-0.074239,-0.039235,0.1852,-0.34618,-0.21088,0.091889,-0.43964,-0.087999,0.076491,0.26869,0.037172,-0.16006,0.036694,0.32366,0.10605,-0.07933,0.29457,0.041322,0.20502,-0.24583,0.18436,0.083092,-0.06299,-0.30219,-0.061728,0.088103,0.026963,-0.16676,0.3915,-0.022656,0.14374,-0.13231,-0.084777,0.18941,0.10311,0.20946,0.05032,0.0076114,0.20366,0.035906,1,0.24539,0.091117,0.1418,0.067053,0.24527,0.30763,0.17438,0.0019795,-0.030624,0.028939,0.22797,0.061971,-0.018334,0.037579,-0.048995,-0.09654,-0.078441,-0.053073,-0.36506,0.14773,-0.16773,-0.12923,-0.046531,-0.2493,-0.12518,-0.036971,-0.044269,-0.025263,-0.033744,0.11838
117,0.067641,0.038805,0.0074265,-0.0025182,0.015874,0.10579,-0.069936,-0.077506,0.071799,0.20333,0.042633,0.031215,-0.03708,-0.04023,-0.038371,0.043436,0.054779,0.079478,0.092159,0.1108,0.080292,-0.033836,0.12796,0.13564,0.15448,-0.083856,-0.0082665,0.029745,0.09295,0.12659,0.16401,0.032036,0.18895,0.026304,-0.0044635,0.024031,0.040774,0.10364,0.093904,0.027004,0.06583,0.13014,0.053592,0.049556,-0.22966,0.19778,0.082826,-0.033792,0.08039,0.19187,0.07459,0.077766,0.051981,0.1832,-0.0012431,0.18198,0.19961,0.13963,-0.077944,0.13649,0.14995,-0.081302,0.075132,-0.18803,-0.24507,0.041645,0.34103,0.1691,-0.012148,0.05006,-0.050509,-0.01718,-0.25855,0.073577,-0.050637,0.02223,-0.075736,-0.079348,-0.056408,0.022082,-0.04107,-0.17963,-0.024694,0.014404,0.084365,0.042981,-0.14975,-0.18516,0.19325,-0.1399,0.0015664,0.082057,-0.072698,0.0055411,0.19317,0.036318,0.071951,-0.16207,-0.13837,-0.014922,0.033011,0.068281,-0.013991,-0.19375,0.17886,-0.051454,0.22872,-0.016938,-0.15113,-0.034799,0.093495,0.041554,0.040908,0.12677,-0.0054363,-0.20456,0.24539,1,-0.071861,0.28898,0.15971,-0.033623,0.003067,0.1859,0.025746,-0.11166,-0.29578,0.013894,-0.2765,-0.10755,-0.022492,-0.089481,-0.0063879,-0.18695,-0.074374,0.13806,0.073226,-0.20343,-0.14475,-0.05508,-0.12578,-0.1073,-0.018907,-0.059363,0.020005,0.094806,-0.018141
118,-0.128,-0.086657,-0.040991,-0.15116,-0.21134,-0.11162,-0.13847,-0.1304,-0.18076,-0.070056,-0.19319,-0.014155,-0.061216,-0.0313,-0.15803,-0.16136,-0.21279,-0.13281,-0.25563,-0.28088,-0.16863,-0.17394,-0.15368,-0.089689,-0.19951,-0.10162,-0.18494,-0.23145,-0.030421,-0.034628,-0.10768,-0.058377,-0.054014,-0.22708,-0.17858,-0.15469,-0.21855,-0.21458,-0.12625,-0.24356,-0.11733,0.031474,-0.37486,-0.15963,-0.12921,0.054876,-0.17057,0.11956,0.021819,-0.080799,-0.13121,0.023898,-0.23054,-0.075266,-0.07112,0.050501,0.019033,-0.016809,-0.14235,0.022693,-0.23834,-0.23395,-0.012331,-0.013962,0.045152,-0.10524,0.12172,-0.0094546,0.012979,-0.093497,-0.036584,-0.12758,0.034632,-0.164,-0.018633,0.052144,0.079478,0.16029,0.0085942,0.089835,-0.11132,-0.088511,-0.091189,0.14952,-0.0031115,0.0056502,-0.13468,-0.19834,-0.27452,-0.20708,0.027606,-0.39368,-0.11899,0.056839,-0.15724,0.25848,-0.16508,0.21222,-0.061031,0.26569,0.15898,-0.094836,0.33006,0.027523,-0.066021,-0.23837,0.13209,-0.31532,0.039131,0.050047,-0.046719,-0.093876,-0.022886,0.069508,0.08703,-0.031238,0.091117,-0.071861,1,-0.11438,-0.2194,-0.019675,-0.092365,0.13089,0.38343,0.099529,0.049207,-0.093156,-0.043834,-0.20101,0.041379,0.30204,-0.025327,0.025881,0.023228,-0.049809,-0.025243,-0.2939,0.25008,0.25738,-0.0064282,0.14834,-0.26249,-0.3996,-0.34142,0.11858,0.027137
119,0.17677,0.14971,0.080889,0.17894,0.1536,0.2108,0.17994,0.23253,0.17968,0.18036,0.15006,0.21783,0.29588,0.1516,0.2302,0.080307,0.14927,0.32274,0.26161,0.12556,0.15588,0.090133,0.10928,0.087238,0.059143,0.060747,0.27745,0.13383,0.1579,0.15755,0.11169,0.17288,0.28061,0.03553,0.14027,0.12406,0.28852,0.33359,0.089542,0.19239,0.12548,0.1533,0.15134,0.17914,-0.16282,0.2771,0.12925,0.091108,0.13915,0.080942,0.055611,0.093332,0.19476,0.18198,-0.023897,0.32127,-0.041574,0.13295,-0.12548,0.084858,0.070546,0.17419,0.33207,-0.068742,-0.028986,0.07915,0.20279,0.1401,-0.078873,-0.10532,0.036391,0.1323,-0.045886,0.29718,-0.23125,-0.010109,-0.075288,-0.17439,0.13431,-0.14268,-0.00044292,-0.19659,0.12041,0.062617,0.017008,0.044922,0.017579,0.21425,-0.14493,0.19023,-0.00051761,0.074173,0.14967,0.043917,0.02469,-0.045433,0.07941,-0.24443,-0.0034647,-0.08529,0.12203,-0.041469,-0.074768,-0.14997,0.30023,0.10977,0.063948,-0.14866,0.12323,0.19283,0.40484,0.012337,-0.0023719,-0.23055,0.032534,0.12739,0.1418,0.28898,-0.11438,1,0.14932,0.20104,0.11462,0.25684,-0.086516,-0.029859,-0.1818,-0.089915,0.012929,0.12804,-0.01034,-0.11854,0.1094,0.055823,0.15391,0.15178,0.066405,0.10141,-0.13817,-0.029826,-0.38723,-0.094878,-0.0059348,-0.13942,-0.039927,0.088909,-0.14876
120,0.22388,0.35881,0.24642,0.32115,0.27894,0.25549,0.23724,0.28616,0.35713,0.26443,0.26292,0.27042,0.27905,0.23877,0.15595,0.20211,0.36802,0.31307,0.35671,0.28121,0.34142,0.28537,0.29188,0.24115,0.30677,0.2881,0.18233,0.23519,0.31196,0.20273,0.33577,0.19942,0.29835,0.12663,0.15028,0.35382,0.16224,0.23091,0.17922,0.20365,0.15248,0.26973,0.25901,0.26062,0.26924,0.13062,0.21848,0.33247,0.11535,0.30869,0.13468,0.071816,0.1492,0.26129,0.045282,-0.0070885,0.027688,0.13349,0.08375,0.368,0.19294,0.19603,0.0075627,0.18653,0.10046,-0.0093736,0.18655,-0.038454,0.070043,0.12038,0.026811,0.024812,-0.16283,-0.018369,0.2003,0.00095404,-0.17945,0.21469,0.34713,-0.0089099,0.093731,0.16728,0.19474,0.058443,-0.011917,0.10759,0.12822,0.1481,0.1718,0.014868,-0.046096,0.19131,-0.11792,0.072338,0.015678,0.3588,0.085301,-0.2045,0.051376,-0.16658,-0.053911,0.14088,-0.019531,-0.048034,0.22119,0.13141,0.038808,0.02818,-0.1466,-0.00087682,0.037489,-0.042709,0.093305,-0.20226,-0.00043861,0.14214,0.067053,0.15971,-0.2194,0.14932,1,0.10926,-0.135,0.096704,-0.29073,0.013573,0.11443,-0.14136,-0.029599,0.17751,-0.014256,0.31525,0.39789,0.11235,-0.23065,0.16856,0.089376,-0.071667,-0.040561,-0.26527,0.22827,0.17954,0.093807,0.12922,0.21133,-0.0716,-0.11301
121,0.018577,0.012038,0.13668,0.14556,0.17593,0.016917,0.0033536,0.15311,0.10996,0.040925,-0.020799,0.077439,-0.0024785,0.076854,0.1321,0.19694,0.14907,0.14779,0.13361,0.041952,0.022609,0.15203,-0.087944,0.04509,-0.01033,0.061692,0.044834,-0.066773,0.06115,-0.058409,-0.02857,-0.043499,0.069944,0.0011916,0.03346,0.093402,0.083909,0.026155,0.0086274,0.044455,-0.066043,0.10642,-0.0001879,-0.017334,-0.097001,0.081319,0.16719,0.062906,0.0109,0.23512,0.057924,0.18039,0.062486,0.066324,-0.079937,-0.14488,-0.11605,-0.058595,-0.074318,-0.069598,-0.054648,0.036919,0.11684,0.01132,0.20267,-0.1086,-0.032864,-0.11604,0.012988,-0.15438,-0.24065,0.020324,0.13209,0.062354,-0.06216,0.12958,-0.17967,0.14951,0.16186,-0.16717,0.13111,0.071827,0.08708,0.13458,-0.037993,0.2326,0.012169,-0.1964,-0.20477,-0.011812,0.07535,-0.29164,0.22918,-0.1205,-0.15189,-0.0049451,0.049766,0.023753,-0.18094,0.047054,-0.097382,-0.026284,-0.10946,0.031516,0.3077,0.035566,-0.096335,-0.049359,0.12143,0.13663,0.16415,0.15116,0.044136,0.051738,0.13027,0.2845,0.24527,-0.033623,-0.019675,0.20104,0.10926,1,0.16466,-0.058973,-0.17152,-0.15092,0.19959,-0.18131,0.16844,-0.084416,0.09215,-0.20533,0.043988,0.10414,-0.18287,-0.053092,0.060506,-0.097814,6.4641e-05,-0.063826,0.083149,-0.092783,-0.18043,-0.066657,0.037498,0.11994,0.12442
122,-0.17277,-0.03878,-0.053764,-0.089131,-0.070548,-0.10227,-0.12184,-0.11899,-0.1045,-0.10414,-0.042486,-0.13926,-0.13391,-0.17063,-0.088835,0.085527,-0.1205,0.017544,-0.1365,-0.10554,-0.040346,-0.11586,-0.11223,-0.22612,-0.065851,-0.033316,-0.022327,0.074645,-0.095581,-0.23475,-0.10839,-0.10767,0.039727,-0.20957,-0.13771,0.064653,0.021111,-0.11505,0.14155,-0.10986,-0.17857,-0.047812,-0.17831,-0.18918,-0.29921,0.055912,-0.015621,-0.12564,-0.18385,-0.11915,-0.075745,0.092244,0.080905,-0.0098644,-0.045985,-0.023182,-0.06514,-0.053877,-0.17203,-0.11061,-0.05097,-0.11745,-0.078658,-0.26181,-0.09224,0.027295,-0.14891,0.042176,-0.084105,-0.39897,0.075533,-0.059021,0.16777,0.18191,0.16317,0.17519,0.099756,-0.17482,-0.11797,-0.3228,0.0021922,-0.021542,-0.078793,-0.11831,-0.047364,0.095186,0.25345,-0.12198,-0.23567,0.24933,0.23188,0.22901,0.12688,-0.059484,-0.13144,-0.12854,0.014991,-0.021147,-0.12276,0.15659,-0.0089365,-0.1102,-0.003285,-0.14562,0.046276,0.15692,-0.11924,-0.20244,0.21073,0.015371,0.52038,0.33654,0.20458,0.070179,0.20044,-0.091984,0.30763,0.003067,-0.092365,0.11462,-0.135,0.16466,1,-0.10066,0.20148,0.14548,0.1207,0.034208,0.15629,-0.0091978,-0.091648,-0.082047,0.01536,-0.090198,-0.10741,-0.17628,-0.030749,-0.075992,-0.18864,-0.067854,0.046315,-0.08469,-0.02097,0.10354,0.016408,0.0071406,-0.12024
123,-0.016439,-0.091865,-0.14856,-0.057228,-0.091271,0.046629,0.020609,0.023276,-0.054706,0.11254,-0.13373,-0.0097176,-0.0014043,-0.021563,-0.097463,-0.06812,-0.075172,-0.064442,-0.041826,-0.024848,-0.013131,-0.18571,0.020817,0.15056,-0.06882,-0.19638,0.09797,-0.041712,0.10523,0.063711,0.024125,0.0046697,-0.048185,-0.026391,0.035811,-0.10882,0.041892,0.010439,-0.0094074,-0.13853,-0.046026,0.047439,0.098828,-0.15618,-0.011942,-0.071279,-0.13995,0.095685,-0.021313,0.13888,0.17336,-0.23621,0.083947,0.10968,-0.10635,0.072263,0.081447,-0.018691,-0.17593,0.0058372,0.10354,-0.14187,-0.046848,-0.055472,-0.063526,-0.10147,0.016966,0.078453,-0.048184,0.16721,0.16377,-0.055873,-0.022663,-0.13589,0.014477,0.12035,-0.11198,-0.014004,0.0979,0.0094729,-0.098581,-0.069221,-0.088602,0.03188,0.21136,0.0099932,-0.31954,-0.19189,-0.318,-0.10997,-0.035174,0.21539,-0.0056466,-0.0017529,0.19058,-0.13118,-0.062683,-0.24225,0.20442,-0.040727,-0.17209,-0.23317,-0.21921,-0.016264,0.21797,-0.12499,0.33037,-0.1589,-0.053347,0.070191,0.13669,-0.36254,0.0024047,-0.033883,-0.27757,0.1626,0.17438,0.1859,0.13089,0.25684,0.096704,-0.058973,-0.10066,1,0.025771,-0.041648,0.075461,-0.060637,0.10425,0.029616,0.095218,0.17201,0.0017633,-0.0527,0.20879,0.1241,0.026121,-0.041179,0.11187,-0.029736,-0.1426,-0.17308,-0.0177,-0.33924,-0.064574,0.21,-0.0082157
124,0.02783,-0.09321,-0.10366,-0.16835,-0.17425,-0.1775,-0.12139,-0.16456,-0.21721,-0.1434,-0.10006,-0.055865,-0.14891,-0.021121,-0.099979,-0.019333,-0.17933,0.062226,-0.20603,-0.12671,-0.11161,-0.14414,-0.16358,-0.19969,-0.033969,-0.12489,-0.062699,-0.089502,-0.13792,-0.011319,-0.13305,-0.026565,-0.0292,-0.19451,0.056417,-0.052434,-0.11176,-0.025313,0.0076494,-0.29952,-0.15307,0.024368,-0.11257,0.067721,-0.069763,-0.030153,0.0051619,-0.19813,-0.1265,-0.17085,-0.079209,0.023639,-0.16072,-0.051013,0.011422,-0.028651,0.12533,-0.080734,-0.016801,-0.10426,-0.23708,-0.42057,-0.28378,-0.0058501,0.11151,0.023576,-0.0083109,0.096968,-0.071194,-0.11067,0.17717,-0.10874,-0.063494,-0.10066,0.18693,0.43001,0.12232,-0.13921,0.0032954,0.16247,-0.038092,0.0044608,-0.032417,-0.068654,0.082605,-0.041732,-0.00083484,-0.2664,-0.36307,-0.098344,-0.0022974,0.067981,-0.01038,-0.0085748,-0.27822,0.035048,-0.22626,-0.28197,-0.054929,-0.028153,0.0088173,0.043181,0.27976,-0.26494,-0.020732,-0.1382,0.018596,-0.374,0.094064,-0.14621,0.093801,-0.0032044,-0.022011,-0.0019558,0.24542,-0.21657,0.0019795,0.025746,0.38343,-0.086516,-0.29073,-0.17152,0.20148,0.025771,1,-0.072257,-0.06362,0.13913,0.15766,0.21301,-0.14619,0.087697,-0.085617,-0.052355,0.3517,0.10728,-0.088936,-0.040131,0.10411,0.11896,0.0385,0.064563,-0.059745,-0.12539,-0.0086342,-0.19504,-0.13968
125,-0.021908,-0.040973,-0.076351,-0.036089,0.0043189,0.013946,0.045964,0.03038,-0.087789,-0.031311,0.0045629,-0.013537,0.094876,0.13659,-0.0069907,-0.029976,-0.0057787,0.021563,0.042155,0.014858,0.10753,0.00097925,0.079379,-0.0016217,0.0109,-0.061817,-0.046871,-0.031287,0.036346,-0.15936,0.098073,0.011791,0.085095,-0.0093072,-0.060112,0.0043439,0.057971,-0.028614,0.1474,-0.062194,0.075277,-0.021481,-0.12736,-0.13697,-0.11456,-0.081431,-0.27018,0.22383,0.12115,-0.047057,-0.14756,0.14587,-0.068427,-0.099842,0.08444,-0.17605,-0.01928,-0.062603,-0.0070066,0.053422,0.099529,-0.09249,0.04453,-0.053029,-0.074849,0.34089,0.062477,0.10161,0.032101,-0.14783,0.080685,-0.20353,0.045283,-0.07355,0.068075,-0.19621,0.29052,0.24907,0.1491,0.12378,0.018039,-0.10973,0.10059,0.10779,0.040991,-0.045672,0.099187,0.01232,0.042027,0.3056,-0.13424,-0.078761,-0.16505,0.21014,0.0057291,0.24381,0.034969,0.10561,0.20823,0.15911,0.051144,0.28508,0.26097,-0.1122,-0.26591,0.2613,-0.1393,0.13066,-0.059551,-0.28656,-0.017302,0.15522,-0.020328,0.03567,-0.16502,-0.30928,-0.030624,-0.11166,0.099529,-0.029859,0.013573,-0.15092,0.14548,-0.041648,-0.072257,1,-0.0083257,0.0025508,0.10799,0.21771,-0.17171,0.27653,-0.064974,-0.11034,-0.30533,-0.19089,-0.027091,-0.23847,-0.02043,0.028452,0.079852,-0.018052,-0.0076483,0.10482,-0.19709,0.003682,0.084078
126,0.21248,0.24481,0.19289,0.22474,0.19293,0.23049,0.2679,0.25421,0.24568,0.12774,0.23501,0.22802,0.23653,0.31104,0.20255,0.30183,0.19969,0.12625,0.18472,0.23364,0.12548,0.2074,0.17129,0.30655,0.18594,0.3593,0.21911,0.31516,0.24485,0.18475,0.13504,0.20822,0.1952,0.18789,0.19244,0.21918,0.14827,0.10968,0.28072,0.18331,0.2998,0.090251,0.32031,0.14909,0.16808,0.099315,0.21385,0.41795,0.13587,0.18026,0.087756,0.15306,0.098668,0.24515,0.2874,-0.19507,0.036802,-0.048179,0.11574,-0.12764,0.029245,0.038497,0.11828,-0.036631,0.19479,0.02267,0.092856,-0.19713,0.35543,0.04151,0.33164,0.00079702,0.069853,-0.025059,0.35696,0.21398,-0.0091832,0.30289,0.13485,-0.028789,0.23682,0.081514,-0.10496,0.041411,0.029991,0.068014,0.19198,0.071946,0.013976,0.13522,0.090824,-0.076747,0.0081602,0.26099,-0.078572,-0.13364,0.14439,-0.0091537,0.22793,0.0057696,-0.28354,-0.17409,-0.13992,-0.061431,0.13421,0.0020432,0.025812,-0.11873,0.15219,-0.080947,0.090292,0.036692,0.23603,-0.14679,-0.2059,0.10691,0.028939,-0.29578,0.049207,-0.1818,0.11443,0.19959,0.1207,0.075461,-0.06362,-0.0083257,1,0.085537,-0.062701,0.14678,0.028424,0.085549,0.1323,0.3091,-0.26815,-0.044882,0.16594,-0.12648,-0.16185,-0.23805,0.16008,0.042531,-0.05157,-0.14341,0.10814,0.23283,0.065645
127,0.09864,-0.049016,0.026007,0.043399,0.023812,0.13535,0.086923,-0.047138,-0.022541,-0.0020759,0.18571,0.0085048,0.0056317,0.099534,0.15013,0.046676,0.061986,-0.036069,-0.060739,0.044567,0.1116,0.024087,0.058572,0.095495,0.083823,0.012707,0.072877,0.074338,0.080431,-0.045471,-0.043574,0.13799,0.13749,-0.0033845,0.19289,-0.050484,-0.02643,0.14444,0.026286,0.013569,0.015516,-0.21388,0.0010917,-0.20053,0.16915,-0.026775,-0.0089003,0.011904,0.14507,0.078069,0.021936,0.064136,0.075056,0.0053275,0.082171,-0.075617,0.19982,-0.085754,0.055539,0.35211,0.35086,-0.10928,-0.041837,0.03107,-0.27752,0.0086139,0.17184,0.2191,-0.16175,-0.053127,0.013581,-0.082802,-0.041431,0.035405,-0.18805,0.28148,-0.0085432,0.076241,0.015015,-0.10724,-0.099178,0.017267,-0.34645,-0.27439,-0.094125,0.25911,-0.12139,0.031108,0.13565,0.093021,-0.033944,-0.018387,0.16405,-0.14609,0.078603,-0.10623,0.076787,-0.13896,-0.09345,-0.11023,-0.19276,0.084526,-0.050918,-0.17815,0.22158,0.037775,-0.033172,-0.012918,-0.10377,-0.0072179,-0.063566,0.10583,0.080512,-0.1197,0.20848,-0.3422,0.22797,0.013894,-0.093156,-0.089915,-0.14136,-0.18131,0.034208,-0.060637,0.13913,0.0025508,0.085537,1,0.008885,0.24547,-0.082477,-0.15884,0.039178,-0.10386,-0.046722,-0.086607,0.25616,0.088954,-0.0088534,0.085594,-0.041843,0.073901,0.32824,-0.046416,0.12729,-0.3133,-0.023996
