,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
54,-0.11585,-0.011679,-0.1375,-0.20553,-0.11837,-0.24382,-0.1587,-0.10195,-0.10873,-0.12054,-0.11158,-0.12741,-0.21405,-0.1169,-0.17795,-0.096955,-0.15664,-0.069537,-0.25477,-0.102,-0.078648,-0.0076389,-0.17795,-0.052567,-0.077275,-0.25757,-0.18836,-0.097722,0.041502,-0.063504,-0.27905,-0.20309,-0.010643,0.032837,-0.076945,-0.16622,-0.1885,0.22146,0.18935,-0.14173,0.019163,0.079465,-0.38122,-0.010485,0.0053086,-0.13529,0.091605,-0.11976,-0.15256,-0.22855,-0.21077,-0.074703,-0.065459,-0.081312,1,-0.12021,0.11825,-0.13229,-0.13636,0.13363,0.0831,-0.1579,0.15325,-0.10079,-0.16379,0.067169,0.034259,0.1856,0.19503,0.043782,0.24486,0.040067,0.045319,0.00022059,0.066407,0.32676,0.31238,0.16752,0.2113,-0.084195,-0.13993,-0.025182,0.10416,-0.32542,0.13126,0.13718,-0.022782,-0.076731,0.11011,-0.30242,0.048872,-0.037961,-0.097949,0.056564,0.10746,-0.070912,0.10866,-0.043465,0.17468,0.064497,-0.16783,-0.21415,-0.27204,-0.12113,0.058437,-0.11999,0.17192,0.050175,-0.22993,-0.066311,-0.12265,-0.22721,0.32491,0.094113,0.021718,0.24188,0.090988
55,-0.15342,-0.12395,-0.17876,-0.14003,-0.10085,-0.12653,-0.17523,-0.09377,-0.21701,-0.076559,-0.099189,-0.097603,-0.11389,-0.047045,-0.16411,-0.19293,-0.089585,-0.17284,-0.09156,-0.17645,-0.1096,-0.10394,-0.19141,-0.14552,0.004604,-0.083579,-0.2125,-0.16059,-0.28648,-0.33436,-0.050756,-0.063322,-0.11053,0.022077,-0.068147,-0.097518,0.026652,-0.16475,-0.12065,-0.033004,0.067615,0.1912,-0.028602,-0.099518,-0.24084,-0.11283,-0.041752,0.071145,0.013961,-0.18905,0.2141,-0.12116,-0.23691,0.24296,-0.12021,1,0.076564,0.31278,0.0098323,0.062853,-0.14122,-0.10711,-0.17497,0.064726,0.092828,0.11263,-0.16406,-0.33876,0.036114,0.39764,-0.039187,-0.12514,0.11201,-0.25508,0.046996,-0.24545,-0.031077,0.11686,0.30527,0.12144,-0.087065,-0.24214,-0.02642,-0.02923,-0.10959,-0.11409,0.076434,-0.038419,-0.11491,0.20471,0.092465,0.083231,0.15109,-0.10545,0.13724,-0.094235,-0.049634,-0.020012,0.13885,-0.0048475,0.11263,0.16652,0.31894,-0.05033,0.0087514,-0.10645,-0.16772,0.090413,0.05057,0.21492,-0.17819,-0.00069704,-0.33709,0.057427,-0.069471,-0.29237,0.035873
56,-0.038841,-0.050325,-0.062823,-0.12073,-0.0088802,-0.014589,-0.0691,-0.0068668,-0.11507,-0.078467,-0.028028,-0.13625,-0.0197,0.092899,-0.070299,-0.058996,-0.1055,0.030305,0.022196,-0.15045,0.048463,-0.11869,-0.164,0.022271,-0.078142,-0.12184,-0.032736,0.056297,0.048106,-0.10421,-0.045987,0.10277,0.06265,-0.10632,-0.30261,0.16343,0.11293,-0.11977,0.03345,-0.043261,0.026674,0.022734,-0.11352,0.1507,-0.014975,-0.20746,0.16766,-0.033187,0.089877,-0.063097,-0.17603,0.055569,-0.3505,0.17017,0.11825,0.076564,1,-0.16966,-0.073581,-0.11652,0.015613,0.086964,0.19427,0.025347,0.12632,-0.07273,-0.055245,-0.14095,-0.12016,0.15373,-0.15112,0.17103,-0.071107,0.29057,0.0094732,0.096139,0.1342,0.097668,0.17398,-0.080694,-0.23779,0.090433,-0.21324,-0.10546,-0.010729,-0.11578,-0.13748,-0.099244,-0.014015,0.22323,0.30478,-0.30649,0.12053,-0.13085,-0.063996,-0.056295,0.17286,-0.049421,0.041581,-0.30198,0.27571,0.12389,-0.14629,-0.13274,0.18243,-0.057388,0.17825,0.096858,-0.036161,0.070294,-0.087194,0.11278,-0.021093,-0.10647,0.032218,0.021382,0.023518
57,-0.17523,-0.072102,-0.15019,-0.1591,-0.2396,-0.11229,-0.18009,-0.052273,-0.082992,-0.12276,-0.13695,-0.14735,-0.0368,-0.094449,-0.026824,-0.19085,-0.14342,-0.27475,0.052295,-0.18854,-0.15318,-0.12023,-0.1531,-0.18043,-0.078343,-0.20079,-0.055617,-0.11523,-0.3633,-0.1876,-0.086026,-0.054027,0.070271,-0.020001,-0.32145,-0.0016811,-0.15105,-0.18175,-0.069992,0.048075,-0.020527,0.12684,0.038777,-0.057801,-0.38686,-0.074762,-0.074622,-0.035843,0.024606,-0.083304,-0.040799,0.011832,-0.018918,0.0059025,-0.13229,0.31278,-0.16966,1,0.45615,0.18961,-0.19637,-0.020004,-0.13037,0.089232,-0.05627,0.087219,-0.018147,-0.087304,0.3337,0.018519,-0.1184,0.027723,0.29211,-0.11431,0.1622,0.18231,-0.015113,-0.032585,0.036281,0.050143,-0.24118,-0.26612,0.068848,-0.017272,0.076551,0.072934,-0.3661,-0.032591,-0.055682,-0.024425,-0.081143,0.44613,-0.024251,0.10572,-0.060334,-0.18191,0.0184,0.20198,0.071058,-0.024694,0.10314,-0.078562,0.23772,-0.31559,-0.23851,0.20385,-0.062982,0.15042,-0.063637,-0.016246,0.00232,-0.024922,-0.10918,0.2236,-0.033464,-0.18857,0.1615
58,-0.30711,-0.19122,-0.26059,-0.31322,-0.43135,-0.26166,-0.29784,-0.32043,-0.33055,-0.33237,-0.28057,-0.32415,-0.28027,-0.36036,-0.30828,-0.30464,-0.31401,-0.27731,-0.07077,-0.33442,-0.26784,-0.46874,-0.20993,-0.42142,-0.32706,-0.17171,-0.097036,-0.21294,-0.22899,-0.21262,-0.28523,-0.038935,-0.14125,-0.24843,-0.42228,-0.24832,-0.44616,-0.17366,0.23103,0.055458,-0.18632,0.091661,0.14921,-0.22861,-0.33461,-0.22454,0.24506,-0.17398,-0.14218,0.15073,0.074376,0.030996,-0.13187,-0.19248,-0.13636,0.0098323,-0.073581,0.45615,1,0.052022,-0.099624,0.14609,0.11049,0.17134,0.25609,0.50618,0.043899,0.15837,0.15572,-0.10652,-0.15822,0.313,0.55293,0.20298,-0.0023529,0.25809,-0.043634,0.038282,0.15935,0.028747,-0.070434,-0.16448,0.11708,0.13384,-0.17953,-0.20575,-0.25466,0.028473,-0.087773,0.031773,-0.093981,0.17099,-0.049552,0.060991,0.034451,-0.088004,-0.045491,0.16471,-0.18727,0.086175,-0.16833,-0.0041171,0.0067611,0.032565,-0.031645,-0.040556,0.20275,0.0062946,-0.055745,-0.053683,-0.1446,0.0042014,-0.1016,-0.028981,0.366,0.10194,0.090586
59,-0.22164,-0.13687,-0.23731,-0.21247,-0.15566,-0.30196,-0.22147,-0.23668,-0.31291,-0.20821,-0.35792,-0.16482,-0.11097,-0.22539,-0.20457,-0.13348,-0.18805,-0.29388,-0.13305,-0.10211,-0.32867,-0.25627,-0.13765,-0.19758,-0.18171,-0.23592,-0.21202,-0.18949,-0.18143,-0.17776,-0.10777,-0.28436,-0.30245,-0.023689,-0.18503,-0.19957,-0.18546,0.046248,0.015559,-0.12478,-0.087791,-0.1834,-0.19986,0.040406,-0.1837,0.10682,-0.092003,-0.20251,0.025832,-0.008173,0.0021433,0.039428,-0.049828,-0.15447,0.13363,0.062853,-0.11652,0.18961,0.052022,1,-0.069621,-0.16512,0.16177,0.16317,-0.028513,-0.035914,0.34235,0.13243,-0.21033,-0.045507,-0.08582,-0.075141,0.027673,0.058973,0.20587,0.053544,-0.013067,-0.078918,0.17058,0.021951,-0.13794,0.20746,0.037802,-0.11043,0.057617,0.27135,-0.14259,-0.103,-0.0036068,0.014689,-0.048718,0.034856,-0.15283,0.21633,-0.26795,0.016453,0.1637,0.13029,0.071442,-0.02233,-0.25662,-0.20522,0.12159,-0.12276,-0.22788,0.067656,-0.018083,0.12647,-0.1467,-0.2145,-0.13675,-0.11793,-0.025403,0.23241,0.12987,-0.28273,0.058133
60,0.033963,-0.046877,0.050354,-0.1625,-0.061189,-0.0073778,0.014911,-0.02294,0.085607,-0.11885,-0.053284,-0.093161,-0.023292,0.0024799,-0.10087,0.051708,-0.048759,0.085055,-0.017619,-0.13847,0.020178,-0.00030813,-0.14373,-0.042578,-0.049828,-0.072238,-0.11093,-0.23605,0.1421,0.10587,0.14632,-0.073485,-0.23858,0.084254,0.26572,-0.054493,-0.10686,-0.20306,-0.068888,0.27444,-0.19919,-0.21605,0.071065,-0.24359,0.015445,-0.11301,-0.040182,-0.14236,0.30851,-0.095037,-0.15862,-0.27605,0.15725,-0.097151,0.0831,-0.14122,0.015613,-0.19637,-0.099624,-0.069621,1,-0.12496,0.15736,-0.28585,-0.15304,0.085031,-0.29503,0.25745,0.12273,-0.14053,0.0052326,0.19392,-0.022213,0.087624,-0.0022137,0.022681,0.23303,0.089508,0.024103,0.012561,0.019804,0.0726,-0.27739,-0.048353,-0.093913,0.30985,0.10091,0.11081,-0.11784,-0.0098537,0.046616,-0.21128,-0.019122,-0.14754,-0.15877,-0.037429,0.27066,-0.029895,0.061477,0.043295,-0.051895,0.16723,0.085781,0.11591,0.2694,0.048205,0.016521,0.086047,0.093307,-0.038998,-0.21474,0.31312,-0.051888,-0.24509,0.057746,0.23427,-0.25022
61,-0.045494,-0.038459,-0.022245,-0.036618,0.044017,0.012804,-0.084477,-0.023886,-0.040232,-0.090031,0.095773,-0.13596,-0.081499,-0.027219,0.020345,0.00025581,-0.034151,-0.038306,-0.089523,-0.059194,0.020601,-0.10399,0.087502,-0.089163,-0.11567,-0.046605,0.13787,0.011641,0.060101,0.082576,0.082741,0.14014,0.073081,-0.035314,-0.14479,-0.018835,-0.087627,0.047502,-0.30061,-0.1248,-0.34773,0.091361,-0.2255,0.22656,-0.10753,-0.078311,0.16997,-0.30922,-0.1341,-0.23405,0.096068,-0.064502,-0.005712,0.022907,-0.1579,-0.10711,0.086964,-0.020004,0.14609,-0.16512,-0.12496,1,0.0048975,-0.022344,0.018546,0.00059871,-0.01912,-0.031274,0.10442,-0.36209,-0.045881,0.31896,-0.17185,-0.21779,-0.022894,0.17619,-0.22805,0.092248,-0.36036,-0.21606,0.022946,0.15207,-0.12637,-0.1401,0.068056,-0.35806,-0.28348,-0.11823,-0.077422,0.17195,-0.004234,0.13664,0.42705,-0.13248,-0.052324,0.065007,0.034787,-0.14388,-0.10976,-0.1002,0.25599,0.024709,-0.11845,-0.10469,-0.035525,0.32897,0.16139,-0.16241,-0.1468,0.29102,0.030544,-0.10047,-0.045119,0.30553,0.040119,0.086712,0.50812
62,-0.19905,-0.24185,-0.16874,-0.15426,-0.11305,-0.1818,-0.065082,-0.16461,-0.23927,-0.17688,-0.26311,-0.24107,-0.18531,-0.20848,-0.12139,-0.074456,-0.26441,-0.21083,-0.1287,-0.23908,-0.071498,-0.15833,-0.25674,-0.19896,-0.20986,-0.13586,-0.17384,-0.12368,-0.022179,-0.24525,-0.2933,-0.22086,-0.11567,-0.091692,-0.21194,-0.30423,-0.28704,0.040993,0.24118,-0.026582,0.09039,-0.019922,-0.15051,0.0042322,-0.0060234,0.076379,0.075986,-0.14831,0.012915,0.10904,-0.13666,-0.26863,-0.078769,-0.15499,0.15325,-0.17497,0.19427,-0.13037,0.11049,0.16177,0.15736,0.0048975,1,-0.0097107,0.15393,0.099994,0.056696,0.30733,-0.28486,-0.10577,-0.020035,-0.12352,-0.015421,0.093029,-0.097536,0.15098,0.30363,-0.046978,-0.030568,0.10793,-0.12718,0.16984,0.086107,-0.33923,-0.22225,0.042224,0.12154,0.18062,-0.11407,0.1544,0.052498,-0.2698,-0.1126,0.13587,-0.02938,-0.10918,0.0075677,-0.05337,-0.0012237,-0.14504,-0.13098,-0.18576,-0.16755,0.1298,0.030892,0.016086,-0.032079,0.16857,-0.025245,-0.24418,0.0003745,-0.10458,0.012516,0.062634,0.38986,-0.12829,0.095809
63,-0.10327,-0.047955,-0.095556,-0.024259,-0.11788,-0.056957,-0.096225,-0.14476,-0.21013,-0.077193,-0.099732,-0.061403,-0.1072,-0.19871,-0.11505,-0.07626,-0.043406,-0.10057,-0.13266,-0.039255,-0.15509,-0.081631,-0.17301,0.01346,-0.20131,0.0033259,0.11434,-0.14154,-0.084357,-0.038159,-0.18874,0.12645,0.033232,0.077316,-0.19572,0.06216,0.0039553,-0.029957,-0.05364,-0.10854,0.038479,0.093839,-0.085283,0.16031,-0.02101,0.32172,0.067428,-0.0044432,-0.080145,0.15809,0.28152,0.17036,0.031101,-0.32552,-0.10079,0.064726,0.025347,0.089232,0.17134,0.16317,-0.28585,-0.022344,-0.0097107,1,0.079691,0.0016739,-0.087478,0.17794,-0.17985,0.083128,-0.0014027,-0.031325,0.052263,0.25686,0.074279,-0.13818,-0.15402,-0.011804,-0.024187,-0.030345,-0.22736,-0.037514,0.11649,-0.062266,-0.019955,0.022599,-0.010741,0.27795,0.034803,0.18277,-0.18333,-0.050681,0.18203,0.054956,0.16713,0.078879,-0.015253,-0.069901,-0.20708,-0.047765,-0.019966,-0.1369,0.0032831,0.015658,-0.069538,0.034254,-0.12556,-0.031504,0.042411,-0.04787,-0.098997,-0.085965,-0.19741,-0.0065759,0.22127,-0.002089,-0.14091
64,-0.053335,0.063788,-0.044977,-0.085674,-0.10617,-0.0012894,-0.087729,-0.058502,-0.045818,-0.084333,-0.108,-0.027974,0.024093,-0.080874,-0.098642,-0.042631,-0.058468,-0.035195,0.0025291,0.022668,0.054216,-0.063695,-0.12409,-0.10755,-0.082645,0.15714,-0.032122,-0.034727,-0.21299,-0.085918,0.043346,-0.12135,-0.036476,-0.2159,-0.14226,0.019412,-0.21757,-0.00963,0.29166,-0.021819,-0.091365,0.052802,0.045633,-0.02898,-0.050787,-0.046672,-0.02342,0.041484,0.067618,0.10111,0.13344,0.18387,-0.12545,0.045181,-0.16379,0.092828,0.12632,-0.05627,0.25609,-0.028513,-0.15304,0.018546,0.15393,0.079691,1,0.12552,0.051052,-0.1232,-0.18941,0.05721,-0.19999,0.22068,-0.055601,0.061052,-0.14653,-0.077808,-0.25587,-0.096531,0.15812,0.097183,0.12652,0.1418,0.11793,-0.18169,-0.18794,-0.13086,-0.060016,0.14168,-0.014126,0.27244,-0.060693,-0.029792,-0.010907,0.27106,-0.048596,-0.12503,-0.012259,0.020168,-0.25695,-0.065894,-0.14169,0.16171,0.00059867,-0.040604,-0.046619,-0.15619,0.086191,0.0077926,0.014242,0.20598,-0.034949,0.026513,-0.16663,-0.080393,-0.039217,0.077901,0.026505
65,-0.3654,-0.29066,-0.31943,-0.40195,-0.38461,-0.34125,-0.32256,-0.348,-0.35593,-0.34348,-0.2685,-0.31425,-0.46154,-0.39712,-0.32434,-0.28586,-0.42277,-0.24594,-0.19827,-0.41215,-0.13356,-0.3596,-0.27907,-0.2919,-0.43973,-0.40207,-0.20505,-0.38534,-0.051133,-0.34315,-0.22433,-0.075517,-0.23723,-0.35364,-0.011349,-0.36017,-0.44219,-0.15271,0.042294,-0.17063,-0.29589,-0.22628,0.035792,-0.26688,-0.25364,-0.06645,0.047396,0.023938,-0.025368,-0.098166,-0.10767,-0.14258,0.056955,0.038968,0.067169,0.11263,-0.07273,0.087219,0.50618,-0.035914,0.085031,0.00059871,0.099994,0.0016739,0.12552,1,-0.031524,0.15667,-0.026538,-0.041624,-0.13554,0.23073,0.43332,0.18156,0.21418,0.19667,0.025911,-0.18626,0.25867,0.044155,0.081005,0.037466,0.19199,0.0061947,-0.14834,-0.097814,0.10756,0.30815,-0.06815,-0.19117,-0.30543,0.022028,0.045716,0.047643,-0.13648,-0.078516,-0.042963,0.061526,0.010394,0.1231,-0.092291,-0.0018398,-0.021793,0.19002,0.066002,-0.18415,0.27991,0.15155,-0.10074,-0.078124,-0.18326,0.059378,0.078022,-0.11629,0.31487,0.23823,-0.016618
66,-0.07944,-0.069779,-0.13203,0.0029681,-0.060131,-0.095639,-0.087313,-0.13285,0.00064178,-0.079513,-0.14587,-0.034717,0.025379,-0.13939,-0.11597,-0.096164,-0.039884,-0.25653,0.10108,0.072494,-0.11619,-0.31168,-0.025238,-0.041473,-0.017682,-0.022388,-0.00036712,0.053737,0.09822,0.05825,-0.14312,-0.17493,0.1186,0.038333,-0.12646,-0.18886,-0.14629,0.15246,0.10643,0.046574,0.03764,-0.24298,0.079081,0.18064,-0.033898,0.008219,-0.071108,-0.10684,0.13317,0.024972,0.13755,0.1769,0.087461,0.12055,0.034259,-0.16406,-0.055245,-0.018147,0.043899,0.34235,-0.29503,-0.01912,0.056696,-0.087478,0.051052,-0.031524,1,0.058234,-0.25188,0.064679,0.039116,0.064901,0.091696,0.0045956,0.11843,-0.061135,0.07407,0.14708,0.12928,-0.097182,-0.13715,-0.02821,0.22849,0.091385,0.19485,-0.084496,0.060711,-0.24721,0.31118,-0.15219,0.15036,-0.09211,0.11141,-0.097658,-0.19637,0.13774,0.057349,-0.14108,-0.18639,0.21679,-0.34074,-0.073912,-0.11187,-0.14186,0.043454,0.043354,0.326,0.020001,-0.20063,-0.20936,-0.13679,0.0028432,0.17114,0.38085,0.015931,-0.20309,0.057691
67,-0.086754,-0.019338,-0.025893,-0.087012,-0.090187,-0.050041,-0.014883,-0.17656,-0.018081,-0.14379,-0.027868,-0.10146,-0.20956,-0.13165,0.11143,0.050581,-0.077121,-0.049961,-0.064822,-0.05516,-0.079424,-0.089684,-0.22047,-0.14214,-0.055967,-0.091993,0.038859,-0.17113,0.19264,0.13195,-0.022005,-0.1182,-0.032522,0.07333,-0.018856,-0.2476,-0.22756,0.065391,0.087807,0.1424,-0.064725,-0.13827,-0.013757,0.087169,0.14596,0.40726,0.11421,-0.028817,0.08965,0.13749,-0.097513,-0.032853,0.19867,-0.28893,0.1856,-0.33876,-0.14095,-0.087304,0.15837,0.13243,0.25745,-0.031274,0.30733,0.17794,-0.1232,0.15667,0.058234,1,-0.10845,-0.23812,0.0096599,0.19243,0.23819,0.24524,0.021615,0.18282,0.084693,-0.1751,-0.071487,0.23653,-0.0022128,-0.0041594,0.21284,-0.22371,0.11351,0.22972,0.33751,0.20876,-0.012621,0.051147,-0.17346,-0.15654,-0.084571,0.19002,-0.052635,0.10333,0.068629,0.042981,-0.077105,0.10506,-0.14232,-0.17356,-0.10657,-0.018504,0.059969,0.040055,0.034868,0.26435,-0.0672,-0.097088,0.0057437,0.0028801,0.1627,-0.16706,0.48287,0.081514,-0.056092
68,-0.079576,0.032132,-0.034234,-0.17173,-0.17214,-0.047135,-0.14303,-0.13498,-0.080793,-0.065856,0.026807,-0.10755,-0.062144,-0.043007,-0.06239,-0.16644,-0.078965,-0.064215,-0.11378,-0.15299,-0.1021,0.01097,-0.028395,-0.17844,-0.022899,-0.033175,-0.066206,0.12317,-0.21463,0.030563,0.057013,0.044874,-0.047895,-0.075604,-0.02794,0.0057532,0.003019,0.011386,-0.20416,-0.044306,-0.1944,0.11373,-0.25812,-0.094697,-0.08736,-0.027267,-0.044914,0.023356,-0.35137,-0.058275,-0.019122,-0.062555,-0.063773,-0.093367,0.19503,0.036114,-0.12016,0.3337,0.15572,-0.21033,0.12273,0.10442,-0.28486,-0.17985,-0.18941,-0.026538,-0.25188,-0.10845,1,0.12379,0.21174,0.16315,0.082474,-0.26058,-0.051525,0.16278,0.23178,0.13141,0.11043,0.11789,-0.010623,-0.29489,-0.16526,0.15055,0.0024732,-0.094459,-0.21398,-0.16067,-0.13072,-0.19106,0.085153,0.40485,-0.060701,-0.1528,-0.042542,0.00092187,0.058672,-0.13293,0.00052307,0.071464,0.056309,0.010824,0.039149,-0.10487,0.024728,-0.05913,0.12332,-0.13674,0.034367,-0.065487,0.04303,-0.10026,0.15273,-0.10135,-0.19771,0.28958,0.10871
69,-0.13796,-0.085176,-0.17538,-0.11072,-0.1146,-0.081981,-0.048289,-0.17787,-0.12003,0.001548,-0.24273,-0.089848,-0.093635,-0.046144,-0.21153,-0.17607,-0.04577,-0.11062,-0.017472,0.0076387,-0.013607,-0.15277,-0.26423,-0.049354,0.020128,-0.034876,-0.15027,-0.10142,-0.30344,-0.27474,-0.071293,-0.046336,-0.21596,-0.047173,-0.15048,-0.10895,0.016647,0.093096,-0.16168,-0.075785,0.00055673,-0.020943,-0.14909,0.23478,0.076675,-0.15343,-0.090522,0.16709,0.078513,-0.038336,0.097131,0.12571,-0.16832,0.21308,0.043782,0.39764,0.15373,0.018519,-0.10652,-0.045507,-0.14053,-0.36209,-0.10577,0.083128,0.05721,-0.041624,0.064679,-0.23812,0.12379,1,0.16183,-0.20688,0.18697,0.071628,0.09458,-0.2865,-0.15489,0.089902,0.39661,0.18579,-0.040149,-0.20812,0.17317,0.10563,-0.13451,-0.16527,0.42128,-0.1077,-0.1632,-0.13924,0.12199,0.041461,-0.035387,-0.035564,0.13372,-0.054016,0.04884,-0.20818,0.16499,0.16315,-0.16245,-0.069378,-0.047316,-0.13216,0.072308,-0.30508,-0.0085863,-0.068959,0.12503,-0.22119,-0.19783,0.0959,-0.0067457,-0.20682,-0.12642,-0.0014096,-0.18044
70,-0.025099,-0.10363,-0.12828,-0.080384,-0.021332,-0.02429,-0.093596,-0.102,-0.074071,-0.071923,-0.075781,-0.048375,0.0085198,-0.11048,-0.013178,0.074991,0.0027262,-0.022953,-0.093631,-0.093501,0.026925,-0.024102,-0.09273,-0.064664,0.067845,0.087525,-0.075707,0.071374,-0.094081,-0.073431,-0.17131,-0.14559,-0.11854,-0.17505,0.058496,-0.16189,0.11635,0.21542,-0.16367,-0.040327,0.08987,0.094224,-0.16678,-0.10394,0.14427,0.020566,0.041128,-0.075055,-0.19277,-0.063946,0.33922,-0.022,-0.17624,0.05371,0.24486,-0.039187,-0.15112,-0.1184,-0.15822,-0.08582,0.0052326,-0.045881,-0.020035,-0.0014027,-0.19999,-0.13554,0.039116,0.0096599,0.21174,0.16183,1,-0.20498,-0.0099464,0.10821,0.082131,0.18804,0.11134,0.38146,-0.056887,0.10392,-0.07932,0.29119,-0.097614,0.004088,0.22376,0.062392,0.13237,0.12932,0.2691,-0.29776,0.11144,0.013127,-0.073997,-0.25093,0.14379,0.29282,0.27111,-0.29996,-0.30846,-0.026787,0.20569,-0.21526,-0.1595,0.2262,0.052749,0.055917,-0.071786,-0.16281,-0.015121,-0.10118,-0.33538,-0.090619,-0.067317,-0.073228,-0.13398,0.077467,-0.05204
71,-0.22173,-0.084598,-0.14954,-0.26443,-0.24913,-0.18162,-0.21921,-0.18039,-0.038244,-0.28865,-0.10259,-0.17355,-0.23544,-0.18811,-0.18203,-0.19299,-0.35304,-0.19009,-0.1268,-0.19098,-0.11915,-0.34907,-0.12136,-0.23956,-0.13624,-0.25778,-0.054892,-0.21647,0.042151,0.13547,-0.028942,-0.21576,0.092281,-0.19917,-0.17408,-0.08908,-0.30253,-0.324,-0.039049,-0.07622,-0.35647,-0.12903,-0.0060209,-0.010171,0.039796,-0.21953,0.20902,-0.033102,0.018442,-0.14349,-0.073726,0.032746,0.058682,-0.208,0.040067,-0.12514,0.17103,0.027723,0.313,-0.075141,0.19392,0.31896,-0.12352,-0.031325,0.22068,0.23073,0.064901,0.19243,0.16315,-0.20688,-0.20498,1,0.15493,0.027366,-0.022553,0.17294,-0.11795,0.041913,0.043352,-0.11239,0.0067415,-0.086078,-0.076603,-0.11592,0.051573,-0.085496,-0.25137,-0.029618,0.1661,0.044116,-0.079309,-0.03384,0.15919,0.16292,-0.030415,0.018952,0.18104,0.1528,-0.042286,0.24133,0.070287,0.0023801,-0.073775,-0.21085,-0.03382,0.012316,0.11239,-0.017575,-0.10695,0.24664,-0.0090883,0.040108,0.017912,0.1069,0.035513,0.2031,0.25726
72,-0.2835,-0.19874,-0.28177,-0.21502,-0.37002,-0.16914,-0.21107,-0.223,-0.24601,-0.19451,-0.14592,-0.22644,-0.17114,-0.21451,-0.22906,-0.3797,-0.30774,-0.16113,-0.033401,-0.18256,-0.12727,-0.41035,-0.24401,-0.32199,-0.039056,-0.32934,-0.23074,-0.2581,-0.056663,-0.023812,-0.31787,0.10014,-0.2175,-0.11153,-0.14331,-0.24589,-0.23359,-0.16627,0.16011,0.082162,0.074144,-0.17058,0.22097,-0.27426,-0.14092,-0.23984,0.24766,-0.16808,-0.11433,0.2061,-0.14111,0.047834,-0.0058559,-0.038656,0.045319,0.11201,-0.071107,0.29211,0.55293,0.027673,-0.022213,-0.17185,-0.015421,0.052263,-0.055601,0.43332,0.091696,0.23819,0.082474,0.18697,-0.0099464,0.15493,1,0.29145,-0.01482,0.09942,0.06694,0.14059,0.36292,0.075751,0.00066957,-0.23454,0.18825,0.038916,0.047544,-0.10348,0.11459,-0.097836,-0.060511,0.019323,0.12809,0.007491,-0.1163,-0.042381,0.036773,-0.010074,0.19715,0.40401,0.098639,0.096486,-0.10231,-0.24613,-0.055161,0.19948,-0.070611,-0.1619,0.36065,0.27563,-0.1476,-0.23571,-0.097413,0.13214,-0.17989,-0.33006,0.34836,0.040111,0.056371
73,-0.16505,-0.10418,-0.21968,-0.18456,-0.20975,-0.15719,-0.18356,-0.20996,-0.13607,-0.085975,-0.12812,-0.20607,-0.097184,-0.13679,-0.01926,-0.0065482,-0.12581,-0.039809,-0.08017,-0.10536,-0.049964,-0.23455,-0.36566,-0.094114,-0.1592,-0.1233,-0.14884,-0.22918,-0.076975,-0.1249,-0.21945,0.082948,-0.10722,-0.22679,-0.024292,-0.046713,-0.035862,-0.070281,0.17763,-0.068858,0.085698,-0.090931,0.22323,-0.12779,0.13205,0.062131,0.18201,0.10269,0.087077,0.013421,-0.065672,0.050712,-0.004443,-0.15672,0.00022059,-0.25508,0.29057,-0.11431,0.20298,0.058973,0.087624,-0.21779,0.093029,0.25686,0.061052,0.18156,0.0045956,0.24524,-0.26058,0.071628,0.10821,0.027366,0.29145,1,0.34022,0.02034,-0.14423,-0.057782,-0.01203,0.20143,-8.1822e-05,0.13738,-0.14052,0.10045,-0.0013418,0.12662,0.12259,0.32969,0.18555,-0.039828,-0.12299,-0.16453,-0.16789,-0.021273,0.047872,-0.023329,0.31077,0.10027,-0.20378,-0.16358,0.31395,-0.23406,-0.16332,0.32767,-0.13312,-0.20514,0.34493,0.014865,0.071151,-0.0023876,-0.32809,-0.065526,-0.066668,-0.29624,0.18294,-0.038198,-0.28643
