,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
61,-0.24984,-0.14032,-0.32495,-0.20458,-0.26405,-0.28362,-0.32121,-0.10038,-0.22978,-0.38055,-0.23874,-0.12681,-0.30317,-0.32606,-0.28212,-0.25788,-0.24613,-0.39367,-0.11176,-0.23288,-0.32819,-0.26129,-0.28267,-0.12476,-0.18812,-0.1211,-0.14285,-0.069103,-0.20547,-0.20982,-0.24159,0.034844,-0.25609,-0.23852,0.013883,-0.25975,-0.17358,-0.19818,-0.11581,-0.1211,-0.1583,-0.23246,0.043684,-0.024632,-0.066727,-0.27854,-0.1656,-0.14806,-0.21244,-0.14399,-0.017388,0.034093,-0.18471,0.17803,0.19065,-0.056962,-0.091637,0.29666,0.19508,0.14072,-0.3629,1,0.07973,-0.2274,-0.065194,0.2113,-0.06083,0.21124,0.33383,0.21878,-0.030618,-0.15149,-0.07903,-0.14969,0.090653,-0.15249,-0.00096009,0.22858,0.20979,-0.12633,0.12801,0.051251,-0.036707,-0.10838,-0.40185,0.02876,0.18742,-0.07762,0.17812,0.053311,-0.12869,0.20103,0.18687,0.047149,-0.022724,0.15417,0.18245,-0.27677,-0.23329,0.063731,0.097745,-0.070753,-0.091707,0.091106,0.23151,-0.28619,-0.22717,0.044141,-0.018806,-0.058616,-0.067703,0.20078,-0.34362,-0.22509,0.053317,-0.10679,-0.24207,0.056804,-0.29772,-0.052368,-0.1661,0.10048
62,-0.0022271,0.0024546,-0.016066,-0.029381,0.067357,0.07439,-0.061981,0.024135,0.039737,-0.059035,-0.028449,-0.036539,0.0050615,-0.008169,-0.031157,-0.0088418,-0.081478,-0.041204,-0.10978,0.074217,0.028683,0.15206,0.032624,0.18284,0.088531,0.18376,-0.11794,-0.015746,-0.013664,-0.098651,-0.094749,-0.13471,0.057547,-0.040363,-0.20419,0.016247,-0.14897,0.18294,-0.0044504,0.089265,-0.05698,0.10396,0.15402,0.040356,0.011692,0.2411,-0.068184,0.036339,-0.075251,-0.23053,-0.038953,0.12725,0.31878,-0.39339,0.080217,0.10923,-0.15067,0.18958,0.018167,0.14987,-0.27559,0.07973,1,0.2765,-0.20157,0.12689,0.13855,-0.10145,0.17513,0.17978,-0.058452,0.18879,-0.16922,0.18779,0.12781,0.14577,0.18315,0.24689,0.1985,-0.12428,-0.030631,0.13869,-0.10539,-0.095128,-0.082558,-0.19373,-0.13303,0.0044364,-0.086072,-0.1336,0.18121,0.047634,-0.02413,0.041784,-0.23077,0.27974,0.0079749,0.14258,0.017485,0.10701,-0.013503,0.010605,-0.16976,-0.19151,0.032662,0.1819,0.1529,-0.078207,0.12278,0.086603,-0.21837,0.13516,-0.018988,-0.080995,0.16671,-0.053977,-0.17119,-0.049297,0.12532,-0.16338,-0.32662,-0.030798
63,0.19169,0.24065,0.17623,0.12692,0.20746,0.17056,0.093724,0.14062,0.13847,0.16066,0.25227,-0.015672,0.061727,0.11047,0.096448,0.22401,0.050594,0.26227,0.061327,0.18261,0.17182,0.3825,0.059803,0.031572,0.015849,0.2432,0.027365,0.16787,0.17315,0.14702,0.11861,0.18389,0.25789,0.084099,0.041712,0.18916,0.056034,-0.1754,0.15984,-0.21862,0.12517,-0.0090481,-0.15797,0.20644,-0.14063,0.48263,0.044608,0.065994,-0.23442,0.11942,-0.18845,0.049047,-0.0093809,-0.377,-0.022176,0.2679,0.15281,0.019433,-0.03958,0.025955,-0.046051,-0.2274,0.2765,1,-0.058635,0.1648,0.078499,-0.18831,0.19262,-0.082735,0.16508,-0.025479,-0.003493,-0.047071,-0.16348,-0.21402,0.0035236,-0.085131,-0.12642,-0.15796,0.196,0.0013584,-0.050199,-0.17398,0.0012706,-0.12419,-0.095001,-0.16293,-0.088033,0.006827,0.18269,-0.044728,0.021518,0.17909,-0.16559,0.043951,-0.34448,0.063632,0.024146,-0.043018,0.16384,0.015502,0.064828,0.01228,-0.15828,0.040262,0.038052,0.049215,-0.090578,0.033203,-0.035063,0.19216,0.2429,0.3156,-0.19106,0.038653,0.22495,-0.12645,0.24332,0.14837,-0.061974,-0.19985
64,-0.15741,-0.15726,-0.16046,-0.19436,-0.20491,-0.1284,-0.098498,-0.035712,-0.16461,-0.12464,-0.14201,-0.11164,-0.10766,-0.12667,-0.1157,-0.081527,-0.074999,0.00777,-0.26343,-0.18239,-0.084741,-0.11281,-0.11329,-0.28336,-0.16834,-0.18595,-0.040613,0.14524,-0.20522,-0.10786,0.020426,-0.044844,-0.0642,-0.13934,-0.10503,-0.076334,-0.10259,0.04637,0.09387,-0.14873,-0.022743,-0.18458,-0.19286,-0.072105,-0.18688,-0.13149,-0.12571,-0.21147,-0.15149,0.12919,-0.27886,0.11354,-0.17921,-0.22098,0.31075,-0.26613,-0.16872,0.11778,0.21127,0.17034,0.25578,-0.065194,-0.20157,-0.058635,1,-0.11196,-0.046738,-0.15942,0.011074,0.23113,0.19969,0.15595,0.329,0.11961,-0.0076299,-0.008031,0.2045,-0.22677,-0.10809,-0.24488,0.02506,-0.21375,0.19924,-0.051128,0.25497,0.24575,0.2511,-0.042439,-0.078132,-0.13288,-0.1206,0.29921,0.13728,-0.30167,0.39191,-0.31784,0.20913,-0.06523,0.056361,-0.30597,-0.028815,-0.023737,-0.11776,0.20385,-0.13877,-0.15842,-0.11698,0.10891,0.054555,0.14157,-0.34496,-0.046425,-0.18236,-0.25657,-0.043773,0.21556,0.046427,-0.14569,-0.18125,-0.075475,0.095216,-0.22725
65,0.18475,0.17306,0.10677,0.094472,0.071688,0.017655,0.031494,0.20059,0.17974,0.028764,0.10255,0.20699,0.02188,0.12401,0.22256,0.14554,0.17084,0.17438,0.11837,0.040374,0.20727,0.049006,0.14412,0.13692,0.048675,0.17573,0.16817,0.2292,-0.0087054,0.10685,0.28592,0.010098,0.060821,0.038696,0.11557,0.14753,0.083507,-0.079335,0.14576,-0.063163,0.1512,-0.026143,-0.070395,0.13911,-0.12074,0.20094,0.079041,0.12645,-0.11699,0.27424,-0.080719,-0.045995,0.11774,0.032331,0.21832,0.29836,0.093297,-0.12702,0.0456,0.14374,0.017847,0.2113,0.12689,0.1648,-0.11196,1,-0.061268,-0.26902,0.26135,-0.1065,0.027773,-0.29083,-0.17766,0.032149,0.21803,0.15291,-0.0068318,0.035308,0.13946,-0.1103,0.19022,0.0049313,-0.15834,-0.045203,-0.054881,0.16267,-0.11442,0.059412,-0.073934,-0.033022,0.39837,0.03117,0.080259,-0.05383,0.11402,0.37182,0.010581,0.047162,-0.060512,0.30559,0.12441,0.30705,-0.052039,0.1816,0.036066,-0.020225,-0.11337,0.030889,0.07775,-0.03843,0.072093,-0.040305,-0.048418,-0.17277,0.17559,-0.099851,0.085415,0.075477,-0.030146,-0.15886,-0.11427,-0.22305
66,-0.2339,-0.25052,-0.22247,-0.25089,-0.19209,-0.12611,-0.24475,-0.10136,-0.21069,-0.19873,-0.21662,-0.15391,-0.13732,-0.31688,-0.22855,-0.31082,-0.23801,-0.055246,-0.39575,-0.21709,-0.18591,-0.1263,-0.1615,-0.054651,-0.1988,-0.21845,-0.47797,-0.14962,0.016153,-0.10887,-0.1384,-0.36415,-0.30214,-0.18871,-0.034907,-0.20317,0.016194,-0.14835,-0.095566,-0.13734,-0.0094609,-0.23522,-0.17542,0.12752,0.20996,0.0091917,-0.13793,0.037998,-0.037643,0.015455,0.27978,0.13349,0.22849,0.0017801,-0.065562,0.06934,-0.15158,-0.14686,-0.032067,-0.036245,-0.12245,-0.06083,0.13855,0.078499,-0.046738,-0.061268,1,-0.22944,-0.16183,0.12386,0.28954,-0.056954,-0.0040394,0.36577,0.41403,-0.16857,-0.096819,0.17248,0.067619,-0.0073928,-0.09663,0.073296,-0.15738,-0.0096436,-0.18605,-0.071953,-0.14374,-0.075434,0.04284,0.10181,-0.0062696,0.11682,0.27867,-0.021212,0.021919,-0.19705,0.093546,-0.35205,0.12684,0.041165,-0.22472,-0.02305,0.030304,-0.24669,-0.19402,-0.067331,0.23465,-0.016198,-0.13442,-0.011123,0.091908,-0.095546,-0.0087619,-0.22428,0.3364,-0.078426,0.13543,0.16251,0.2231,0.19167,-0.2446,-0.18332
67,-0.18445,-0.11252,-0.12445,-0.092812,-0.18588,-0.10545,-0.098874,-0.056401,-0.11287,-0.12949,-0.20955,-0.12653,-0.0096747,-0.094599,-0.26228,-0.13169,-0.1938,-0.28224,-0.039256,-0.08096,-0.25922,-0.31363,-0.11932,-0.14741,0.028049,-0.14334,0.052622,-0.05505,-0.16197,-0.075082,-0.19805,0.12334,-0.060903,-0.12393,0.052308,-0.26302,-0.1998,-0.23377,-0.18778,0.082071,-0.16373,-0.10435,0.13453,-0.098501,0.047504,-0.31342,-0.075945,0.063982,0.023391,-0.16954,0.10412,-0.1937,-0.23946,0.11664,-0.061109,-0.066431,0.23606,-0.031405,-0.07441,0.15326,-0.28214,0.21124,-0.10145,-0.18831,-0.15942,-0.26902,-0.22944,1,0.18338,0.13094,0.062771,0.035809,0.067092,-0.23465,-0.033085,0.1553,-0.076244,0.11836,0.24498,0.24981,0.10673,-0.057586,0.16549,-0.023425,0.031432,-0.081181,-0.11789,-0.047779,-0.077407,-0.0032402,-0.12474,-0.12602,-0.13204,-0.18112,-0.21152,0.028801,-0.030369,-0.21436,-0.10214,-0.1973,0.058673,-0.11331,0.20017,-0.19876,-0.10003,0.026907,-0.22941,0.072459,-0.26957,0.10115,0.019436,0.10624,0.0072587,-0.094699,-0.18056,-0.27506,0.093197,0.098166,-0.26395,-0.011109,0.063441,0.33003
68,-0.24028,-0.20653,-0.28449,-0.19807,-0.20806,-0.25361,-0.21688,-0.10523,-0.12998,-0.16043,-0.20078,-0.20529,-0.21911,-0.22228,-0.24376,-0.1671,-0.22211,-0.20226,-0.022464,-0.28218,-0.20211,-0.20667,-0.39429,-0.31636,-0.10718,-0.099891,-0.17155,-0.058994,-0.19999,-0.16388,-0.081573,-0.0084017,-0.0057411,-0.3121,-0.15366,-0.25437,-0.35372,-0.26597,-0.14169,-0.23491,-0.093244,-0.38666,-0.10302,-0.094919,-0.22577,0.075381,-0.13775,-0.036391,-0.034116,-0.022594,-0.20477,-0.09491,0.14768,-0.1871,0.24401,0.19894,0.089327,0.24859,0.023839,0.30833,-0.2032,0.33383,0.17513,0.19262,0.011074,0.26135,-0.16183,0.18338,1,-0.18875,-0.01031,0.028477,-0.079956,0.02464,-0.097631,-0.090371,-0.17457,0.11773,0.17962,-0.032347,0.11063,-0.11998,0.017449,-0.052354,0.079899,0.12051,-0.018175,-0.058834,0.1417,0.090332,0.2079,0.20165,-0.10615,-0.13596,-0.053477,0.10541,-0.14844,0.075882,0.11417,-0.094022,0.30907,0.11776,0.14523,0.27143,0.046062,-0.24268,-0.12735,0.288,-0.064411,0.076394,-0.17589,0.17608,0.25331,-0.24925,-0.070893,-0.29148,0.030823,-0.15233,-0.17703,-0.079684,0.074571,0.035887
69,-0.31015,-0.21748,-0.28553,-0.28541,-0.13631,-0.28324,-0.24146,-0.13125,-0.33549,-0.37584,-0.26796,-0.25522,-0.23331,-0.23622,-0.2791,-0.16069,-0.29784,-0.19807,-0.35454,-0.19656,-0.31653,-0.26655,-0.058486,-0.34709,-0.21776,-0.30839,-0.27625,-0.12929,-0.17427,-0.14768,-0.31469,-0.16845,-0.21439,-0.25132,-0.063795,-0.26398,-0.091031,0.013321,-0.23131,0.061697,-0.21713,0.019556,0.058163,-0.1078,0.19343,-0.16952,-0.045334,-0.021356,-0.2816,-0.20321,-0.15143,0.19896,-0.023511,0.086814,-0.0024354,-0.27714,-0.03722,0.033512,0.08238,0.050416,-0.02458,0.21878,0.17978,-0.082735,0.23113,-0.1065,0.12386,0.13094,-0.18875,1,0.078678,0.11288,0.041304,0.043973,0.066367,0.11733,0.13478,0.25465,0.1796,-0.11494,-0.03507,-0.081073,0.1775,-0.25316,-0.12195,0.19597,0.13103,0.006117,-0.19296,-0.21394,-0.17447,0.3828,-0.039664,-0.19818,-0.033701,0.070212,0.032981,-0.12276,-0.31156,-0.20208,-0.1107,-0.058219,-0.27126,-0.18892,-0.21099,-0.043952,-0.22728,0.12923,-0.14782,-0.028428,-0.14289,0.073206,-0.090355,-0.17912,-0.16133,0.043242,-0.098185,-0.029156,-0.27701,0.082631,-0.23028,-0.081107
70,-0.19782,-0.20586,-0.088304,-0.20138,-0.1247,-0.086573,-0.067596,-0.10451,-0.073243,-0.047167,-0.098693,-0.11252,-0.11786,-0.14197,-0.060345,-0.13513,-0.23901,0.065302,-0.26603,-0.21098,-0.055674,-0.2166,-0.08095,-0.17651,-0.089096,-0.23598,-0.053405,0.067756,0.043007,-0.10218,-0.074075,-0.086393,0.055358,-0.077218,-0.09461,-0.137,0.098591,-0.035606,0.020315,-0.22381,-0.23371,0.024565,-0.027998,0.034972,0.2066,-0.11354,0.054113,0.03569,-0.0099194,0.22785,0.23558,0.13282,0.10003,-0.080312,0.10016,0.20152,-0.15973,-0.1931,0.099684,0.1842,-0.23033,-0.030618,-0.058452,0.16508,0.19969,0.027773,0.28954,0.062771,-0.01031,0.078678,1,0.039574,0.24681,0.24391,0.20291,0.013141,0.31907,-0.17188,-0.11875,-0.017109,0.030186,-0.16383,0.045202,-0.07339,0.12979,-0.0056389,-0.026029,0.088265,-0.17098,0.20743,0.082552,0.087083,0.13686,-0.22136,0.10039,-0.22114,-0.096527,-0.077169,0.073343,-0.12414,0.0069823,0.020389,0.001847,0.0062241,-0.37157,0.045799,-0.084355,0.14551,-0.23907,0.18759,0.20481,-0.20713,-0.07356,-0.23335,0.025506,0.043813,0.18964,-0.15968,0.095199,0.27651,0.053019,-0.16271
71,-0.087678,-0.03046,0.076399,0.0067256,-0.030518,0.01993,0.044516,0.061452,0.052139,0.025198,0.0094797,-0.042668,0.033601,0.15924,-0.072783,0.07866,0.03629,0.074015,0.038327,0.062844,0.068712,-0.0074974,-0.02878,0.059221,0.076419,-0.049827,0.048377,0.067919,0.097814,-0.04423,-0.16363,-0.019464,0.134,0.19321,-0.054069,-0.017594,-0.0080996,0.32648,0.26213,0.29525,0.035077,-0.10381,0.089915,0.08564,-0.10523,-0.054439,0.068575,-0.16154,0.078034,-0.0992,0.0905,0.19873,0.13533,0.026507,0.09432,-0.0018333,-0.1164,-0.0010362,0.1865,0.001741,0.091412,-0.15149,0.18879,-0.025479,0.15595,-0.29083,-0.056954,0.035809,0.028477,0.11288,0.039574,1,0.071163,-0.022406,-0.10873,0.21507,0.21311,0.10529,-0.14496,0.094938,0.073115,-0.18442,-0.054835,-0.012285,0.027217,0.1206,0.22094,0.093241,-0.025271,0.098647,-0.037499,0.048456,-0.33111,0.23538,-0.041702,0.17738,0.0017015,0.017115,0.1352,-0.10625,0.039204,-0.12514,-0.29587,0.022245,-0.046588,0.13778,0.24576,-0.21302,0.06334,-0.071933,-0.32462,-0.17774,0.050145,-0.0088349,-0.017721,0.10256,0.045586,-0.1495,0.24373,-0.18917,0.27125,-0.0062819
72,-0.22129,-0.20678,-0.16395,-0.23669,-0.2043,-0.099296,-0.10118,-0.12944,-0.20101,-0.046863,-0.29905,-0.1357,-0.20713,-0.15047,-0.13708,-0.19914,-0.14947,-0.10902,-0.21911,-0.13264,-0.14794,-0.1616,-0.19335,-0.14637,-0.086319,-0.24553,-0.077141,0.13171,-0.20236,-0.012032,-0.20493,0.073773,-0.10842,-0.11954,-0.18229,-0.034836,-0.20098,-0.23518,-0.2796,-0.24412,-0.11913,-0.025387,0.014659,-0.037301,0.15402,-0.054291,-0.012728,-0.072502,-0.17402,-0.26077,-0.08364,-0.0017847,-0.19248,-0.053918,0.34608,-0.36839,-0.30683,0.17483,0.17139,0.1519,-0.028209,-0.07903,-0.16922,-0.003493,0.329,-0.17766,-0.0040394,0.067092,-0.079956,0.041304,0.24681,0.071163,1,-0.2122,-0.16744,0.14159,0.25615,0.069363,-0.038784,-0.18333,-0.0040045,-0.00022846,-0.024965,0.17187,0.28895,-0.1028,0.11449,-0.28311,0.14385,0.2685,-0.14214,0.14444,0.15209,-0.15189,0.069054,-0.14936,-0.075292,0.091695,0.18991,-0.24085,-0.088184,-0.10423,0.019515,-0.027008,-0.2017,-0.33546,-0.17291,0.1624,-0.031668,-0.012346,-0.26601,-0.074535,-0.16414,-0.29533,-0.21107,0.12769,-0.070039,0.023187,0.097248,0.21905,0.043907,-0.1387
73,-0.3235,-0.40016,-0.28082,-0.36111,-0.25505,-0.31039,-0.27017,-0.29403,-0.28294,-0.34289,-0.24859,-0.27222,-0.23788,-0.29999,-0.22263,-0.31172,-0.22723,-0.15778,-0.29519,-0.39747,-0.056394,-0.1496,-0.20618,-0.28537,-0.34052,-0.23541,-0.29804,-0.30974,-0.12127,-0.2858,-0.15329,-0.61869,-0.22084,-0.19004,-0.32865,-0.3096,-0.027539,-0.020043,-0.12799,-0.016995,-0.24881,-0.26792,-0.039435,-0.27813,-0.018077,0.067895,-0.095455,-0.27678,0.26562,0.12475,0.10254,-0.19362,0.15326,-0.06364,-0.10026,0.14958,-0.31758,-0.0051177,0.082307,0.027763,0.017613,-0.14969,0.18779,-0.047071,0.11961,0.032149,0.36577,-0.23465,0.02464,0.043973,0.24391,-0.022406,-0.2122,1,0.13583,-0.090044,0.23769,-0.30927,-0.13762,0.17658,0.16814,0.067708,0.16283,0.081083,0.0058203,0.076089,0.021125,0.060338,-0.012449,-0.12944,0.11986,0.098423,0.31967,-0.096122,0.080813,0.040168,0.13141,0.13951,-0.022295,0.086221,-0.01487,-0.088183,-0.060022,-0.025426,-0.044241,0.031241,0.38099,0.11424,-0.20411,-0.025784,0.16511,-0.15152,0.24432,-0.22041,0.14055,-0.15296,0.0188,-0.031493,-0.046023,0.098053,-0.23068,0.061713
74,-0.14009,-0.25426,-0.10115,-0.13532,-0.23449,-0.09473,-0.21986,-0.11986,-0.14187,-0.26147,-0.19534,0.026048,-0.17378,-0.15824,-0.10095,-0.18588,-0.12682,-0.11564,-0.31685,-0.14641,-0.15932,-0.31666,-0.029664,-0.058911,-0.10494,-0.18128,-0.018937,-0.17232,-0.18505,-0.13884,-0.039993,-0.055768,-0.22202,-0.11873,-8.2442e-05,-0.12375,-0.030497,-0.077468,0.078923,-0.11104,-0.045303,-0.085206,-0.21889,-0.033489,0.082154,-0.1682,-0.23019,-0.018404,-0.041302,0.25649,0.13926,0.02542,0.084415,0.12139,0.095674,0.027463,-0.052212,-0.19614,-0.036302,0.18347,-0.1036,0.090653,0.12781,-0.16348,-0.0076299,0.21803,0.41403,-0.033085,-0.097631,0.066367,0.20291,-0.10873,-0.16744,0.13583,1,0.13276,-0.11467,0.24715,0.29963,0.14723,-0.058094,0.22336,-0.10862,0.089587,-0.15128,0.178,-0.18058,0.30134,-0.077464,0.0044689,-0.0044433,0.15933,0.067125,-0.10928,0.24562,-0.13765,0.21512,-0.34306,-0.035321,0.12111,-0.16894,-0.14825,-0.046513,-0.011094,-0.017527,-0.043773,0.070035,0.14054,0.045882,0.10223,0.10814,-0.072895,-0.20941,-0.23187,0.28949,0.10355,-0.095066,0.013596,-0.076614,-0.060159,-0.2725,-0.028009
75,0.094125,0.085086,0.21353,0.069967,0.1526,0.14779,0.16762,0.17971,0.16511,0.13901,0.020279,0.19967,0.14813,0.2693,0.16684,0.22086,0.10369,0.098405,0.061925,0.095164,0.076995,0.021641,0.21585,0.056791,0.26713,0.055058,0.35089,0.099345,-0.020853,0.14013,-0.0544,-0.02199,0.264,0.24429,0.063941,0.16414,-0.0060932,0.11766,0.10409,0.29822,-0.041163,0.037018,0.32537,0.090068,0.015964,-0.12444,0.18096,0.17327,-0.043161,0.038095,0.027837,-0.033561,0.20197,0.21461,0.25821,-0.27186,0.18517,-0.12328,0.062532,0.20643,0.12796,-0.15249,0.14577,-0.21402,-0.008031,0.15291,-0.16857,0.1553,-0.090371,0.11733,0.013141,0.21507,0.14159,-0.090044,0.13276,1,0.17969,-0.024465,0.068032,-0.024197,0.05332,0.026618,-0.1135,-0.12151,0.16485,0.049483,-0.12178,0.1377,0.024056,0.2086,0.34791,-0.059973,-0.19265,-0.33455,0.079429,0.31638,-0.018702,0.12686,-0.092113,-0.21854,-0.1207,-0.09854,0.0078944,-0.05316,-0.10063,0.23375,0.086869,-0.035402,0.13473,0.03827,-0.065116,-0.32284,0.032503,-0.24015,0.22071,-0.10723,-0.089913,0.080592,0.02658,0.056959,0.034896,-0.054045
76,-0.20178,-0.26336,-0.06314,-0.17926,-0.21295,-0.14463,-0.10716,-0.21126,-0.2751,-0.10982,-0.11793,-0.13149,-0.19499,-0.19481,-0.20755,-0.11649,-0.13114,-0.12729,-0.23104,-0.07804,-0.13052,-0.037519,-0.055673,-0.088479,-0.15024,-0.15295,-0.019678,-0.0078935,-0.14855,-0.078039,-0.10357,-0.10998,-0.013889,-0.02377,-0.40931,-0.090395,-0.035219,0.16553,0.094605,-0.037721,-0.42335,0.13234,0.095339,-0.062644,0.077466,-0.0051867,-0.03884,-0.17426,-0.025099,-0.18012,-0.011647,-0.11506,-0.072031,-0.2124,0.19494,-0.011242,-0.087576,-0.047146,0.34797,0.18158,-0.015476,-0.00096009,0.18315,0.0035236,0.2045,-0.0068318,-0.096819,-0.076244,-0.17457,0.13478,0.31907,0.21311,0.25615,0.23769,-0.11467,0.17969,1,-0.097123,0.020819,-0.1175,0.11397,-0.19107,0.2193,0.19367,0.14478,0.055,0.19379,0.26959,0.015751,-0.0021225,0.14865,0.020328,0.099652,-0.039373,-0.10086,0.21282,0.0030383,0.16596,0.21727,-0.12811,-0.12413,-0.21812,-0.13485,0.0010692,-0.2086,0.0034882,-0.071506,0.073069,-0.049506,-0.11552,-0.14118,-0.22618,-0.17744,-0.10737,0.037156,0.051673,-0.23934,-0.017714,0.078004,0.01543,0.012261,0.088846
77,-0.11056,-0.12899,-0.16183,-0.042492,-0.055056,-0.065927,-0.2216,-0.13119,-0.14498,-0.16558,-0.23848,-0.17439,-0.1093,-0.091725,-0.1982,-0.16947,-0.17029,-0.14622,-0.17798,-0.02573,-0.22118,-0.25028,-0.045678,-0.065116,0.057448,-0.095804,-0.060124,0.085479,-0.10673,0.029509,-0.2383,0.095833,-0.18809,-0.25568,0.12127,-0.0061991,-0.19028,-0.021392,-0.10622,-0.17097,0.15698,0.005945,0.0084726,0.043386,0.2064,-0.082022,-0.16401,0.020848,-0.12787,-0.32787,0.2075,0.051874,0.095783,0.12497,0.12579,-0.0031219,0.027129,0.085749,-0.01288,0.012553,-0.21984,0.22858,0.24689,-0.085131,-0.22677,0.035308,0.17248,0.11836,0.11773,0.25465,-0.17188,0.10529,0.069363,-0.30927,0.24715,-0.024465,-0.097123,1,0.34275,-0.15245,-0.24533,0.093146,-0.086187,-0.069955,-0.32906,0.21504,-0.014031,-0.00704,-0.1694,0.041946,-0.10265,0.07606,-0.041177,0.078409,-0.19569,0.065593,0.00051074,-0.19925,0.042052,-0.080752,-0.27743,-0.153,-0.22373,-0.088327,-0.23165,-0.19257,-0.2591,0.059746,-0.060703,0.1334,-0.040381,0.14345,-0.096137,-0.25677,-0.0046334,0.19667,-0.12311,0.10642,-0.0037231,-0.31275,-0.19429,-0.02597
78,-0.022296,-0.099317,-0.12909,0.027208,-0.13893,-0.045689,-0.13495,-0.0016089,-0.16791,-0.033762,-0.10472,0.092484,0.066643,-0.11277,-0.20876,-0.11533,-0.032013,-0.14207,-0.146,-0.063573,-0.13155,-0.18905,-0.040925,-0.088699,0.059786,-0.03301,-0.042203,0.0088773,-0.078063,0.1233,0.04432,0.094866,-0.26682,-0.2081,-0.050415,0.051475,-0.12164,0.027635,-0.097773,-0.13035,-0.056392,0.09926,-0.040511,0.053915,0.043662,0.021783,-0.22412,0.037615,-0.13241,-0.01804,-0.026688,-0.071039,-0.10416,-0.025509,0.14613,-0.051279,0.0052754,0.022047,-0.24217,0.0071921,-0.16195,0.20979,0.1985,-0.12642,-0.10809,0.13946,0.067619,0.24498,0.17962,0.1796,-0.11875,-0.14496,-0.038784,-0.13762,0.29963,0.068032,0.020819,0.34275,1,-0.072753,-0.075459,-0.013381,0.21392,-0.079632,-0.15409,-0.079672,-0.15279,0.01604,0.14856,0.014782,-0.092718,0.13428,-0.33195,-0.10462,-0.062649,0.055212,0.028497,-0.18915,0.14296,0.044011,0.052494,-0.045429,0.13052,0.050722,0.01962,-0.066599,-0.097453,0.15531,-0.073367,-0.088445,-0.13078,0.22288,-0.37928,-0.074208,0.060993,-0.22714,-0.014156,-0.15489,-0.11413,-0.16605,-0.16856,-0.04017
79,-0.10538,-0.18651,0.023751,-0.0067461,-0.10838,-0.14882,-0.083096,-0.15345,-0.047398,-0.16051,-0.02931,-0.0286,0.028013,0.011202,-0.19121,-0.13687,-0.0048924,-0.13042,0.093663,0.052884,0.087415,-0.27609,-0.10109,-0.1232,-0.032515,-0.12893,-0.045988,-0.23112,-0.045102,-0.13742,-0.040626,-0.044758,0.05523,0.10768,-0.15335,-0.21087,0.084987,-0.016353,-0.15947,0.094017,-0.025535,-0.13501,0.083931,-0.40407,0.10234,-0.12301,0.050732,-0.0083534,0.38338,-0.096334,-0.036595,-0.041438,0.044152,0.15699,-0.11548,0.1181,0.02142,-0.21927,-0.052212,0.24746,-0.17337,-0.12633,-0.12428,-0.15796,-0.24488,-0.1103,-0.0073928,0.24981,-0.032347,-0.11494,-0.017109,0.094938,-0.18333,0.17658,0.14723,-0.024197,-0.1175,-0.15245,-0.072753,1,0.20319,0.18622,-0.037855,0.037808,0.18661,-0.28736,0.19155,0.089923,0.17476,-0.15691,-0.035387,0.10383,0.011098,-0.10414,0.073714,-0.073928,0.1697,0.19836,-0.092043,0.33169,0.023224,-0.18408,0.16336,-0.033257,-0.015691,0.22302,0.20799,0.056805,-0.15662,-0.083262,0.14012,-0.083406,0.11094,-0.068179,-0.12916,-0.18827,-0.081534,0.16533,-0.0034186,0.092369,-0.054562,0.29219
80,-0.082845,-0.026805,0.028148,-0.058372,-0.066645,-0.096206,-0.0031451,-0.040898,0.062722,-0.19975,0.004743,-0.039564,-0.076936,0.018109,-0.2352,-0.16727,-0.059725,-0.083333,-0.1052,-0.025569,0.17072,-0.0096294,-0.031186,-0.1215,-0.027144,-0.048774,0.10993,-0.039143,-0.017082,0.1584,-0.041927,-0.040615,-0.0029526,0.24205,-0.0060787,-0.13779,0.18472,0.0022848,0.14698,0.16507,-0.20881,-0.32721,-0.12554,-0.029284,-0.042557,0.085723,0.021512,-0.29904,0.1076,0.24196,-0.2652,-0.087835,-0.08055,0.085113,0.071363,0.11174,0.012949,0.0084208,0.072037,-0.036388,0.011457,0.12801,-0.030631,0.196,0.02506,0.19022,-0.09663,0.10673,0.11063,-0.03507,0.030186,0.073115,-0.0040045,0.16814,-0.058094,0.05332,0.11397,-0.24533,-0.075459,0.20319,1,0.13362,-0.01505,-0.0092573,-0.14509,0.16845,0.19806,0.0037764,0.097841,-0.084286,0.26851,0.077523,-0.015681,-0.041635,0.12099,0.13725,-0.089685,-0.099642,-0.11919,0.27094,0.093975,-0.0086451,-0.0049755,0.009614,0.12718,0.06099,0.16935,-0.097778,0.075971,-0.20205,-0.035953,-0.25384,0.101,-0.15374,-0.0071049,-0.06853,0.1695,0.17326,-0.20476,0.02644,-0.062009,-0.035436
