,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
72,-0.069342,0.16289,-0.077928,0.044269,-0.059153,0.064385,0.099356,0.18707,-0.035747,0.06923,-0.1689,0.14732,0.22154,0.18731,-0.19471,0.032106,-0.069447,-0.016463,-0.15526,0.097206,0.1247,-0.19728,-0.042001,-0.24196,-0.0024169,-0.17965,-0.14768,0.086745,0.1649,0.12216,-0.078504,-0.06644,0.1385,-0.091441,-0.060722,-0.24339,-0.025361,-0.308,0.037238,-0.061729,-0.02858,-0.063293,0.11055,0.12479,0.024825,-0.1776,-0.01433,0.27254,-0.077523,-0.040863,-0.086127,-0.2113,-0.24675,0.088006,-0.20469,0.19149,0.098464,0.065315,-0.086152,0.18928,0.14829,0.0029422,0.51489,0.082603,0.0099774,0.033823,-0.15289,0.13964,0.085771,-0.22212,0.0055154,0.10361,1,-0.19433,0.10554,0.044701,-0.065097,-0.058161,0.006045,0.11299,-0.011017,0.21314,0.15192,-0.18025,-0.043931,0.14515,0.17931,0.10429,0.14824,-0.11522,0.056442,0.28531,-0.31484,-0.032886,-0.14022,0.0081111
73,-0.22572,-0.31956,-0.23844,-0.23877,-0.094052,-0.3038,-0.29921,-0.33466,-0.32528,-0.14393,-0.2576,-0.34513,-0.44201,-0.19161,-0.074377,-0.25653,-0.18624,-0.11901,-0.14951,-0.10539,-0.013563,-0.13572,0.13839,0.24484,0.25224,0.2064,0.0097681,0.040263,-0.24711,0.058741,0.29028,0.19071,-0.015494,0.22782,-0.14684,0.17004,0.16521,-0.024334,0.067531,0.11795,-0.039679,-0.29295,0.15088,0.12998,0.18578,0.28135,-0.10144,0.090403,0.16475,0.15148,-0.28702,-0.2821,0.028452,-0.14415,0.045582,-0.093322,-0.00068399,-0.3176,0.023823,0.044114,0.0072611,0.18172,0.005115,-0.12204,-0.12751,0.069104,0.083928,-0.055979,-0.0032147,-0.18263,0.23493,0.094683,-0.19433,1,-0.15805,-0.1571,0.013233,-0.027436,-0.31115,0.19829,-0.034096,-0.024411,-0.050511,-0.2015,0.17159,-0.31626,0.056538,0.0039011,-0.37041,-0.03601,-0.069927,-0.37414,0.20014,-0.17827,0.16972,-0.11993
74,0.15168,-0.01939,-0.0068787,0.090233,0.23463,-0.069488,0.18308,0.099898,0.10887,0.047389,0.050599,-0.15394,-0.039738,0.41298,0.0028278,0.037347,0.26574,0.27206,0.3115,0.087118,0.16078,0.31045,-0.12235,-0.017691,-0.0052823,-0.02261,0.33486,-0.077544,0.05168,-0.10977,-0.12936,0.12314,0.16265,-0.068974,-0.21009,0.025394,0.089879,0.034033,0.0039353,-0.11425,-0.14411,-0.16152,-0.38529,-0.16315,-0.19375,-0.0029972,-0.12341,0.11916,-0.10855,-0.08641,0.1788,-0.052063,0.012769,-0.047191,-0.255,0.018142,-0.14476,0.045749,0.012481,0.14274,-0.096491,0.12684,-0.065008,-0.049989,-0.088191,-0.23239,-0.14756,0.07324,0.029616,-0.13496,-0.21198,0.15124,0.10554,-0.15805,1,-0.011131,0.055333,-0.11184,0.27394,0.18043,0.37685,-0.088949,0.23027,0.15676,0.41686,-0.023729,-0.10483,0.030427,0.0019027,0.022347,-0.024335,0.096261,0.0063347,0.11136,-0.026171,-0.25932
75,0.18247,0.29287,0.23517,0.1269,0.19071,0.2194,0.12595,0.12806,0.21069,0.099323,0.3007,0.26169,0.11083,0.38134,-0.087674,0.049838,-0.067438,0.16812,0.090077,0.088276,0.14283,-0.20436,-0.19007,-0.091714,0.19198,0.044729,-0.068965,0.24954,-0.17129,-0.32279,-0.30306,-0.21688,-0.03,0.060412,-0.12359,-0.10468,0.030741,0.017664,-0.27268,0.03832,0.0032283,-0.15289,-0.15982,-0.015635,0.040968,-0.11829,0.05074,-0.06166,0.0040926,0.10609,-0.11012,-0.017111,-0.008237,-0.08871,-0.14282,0.24266,0.14132,0.25926,0.154,0.16556,0.04533,0.10889,0.13405,-0.01037,0.29757,0.117,-0.083993,-0.21815,0.11668,0.018786,0.015944,-0.37618,0.044701,-0.1571,-0.011131,1,0.10865,0.011383,0.087215,-0.11242,0.067799,-0.11507,-0.016397,0.09829,-0.10438,0.1839,0.18346,0.11898,0.052336,-0.12706,-0.074312,0.08714,-0.019062,-0.024951,-0.18513,0.22352
76,0.10455,-0.052803,0.064093,-0.12835,0.08145,0.017934,-0.035627,-0.056887,-0.057466,-0.075414,0.028106,0.0034646,0.15481,0.083014,0.018587,-0.084358,0.011413,-0.19262,0.32157,-0.36273,-0.035258,0.19302,-0.088532,-0.27541,-0.067159,0.026956,-0.35793,-0.026586,-0.14135,0.098875,-0.16281,-0.024319,-0.20843,0.22721,-0.15239,0.060209,0.033676,-0.27313,0.01903,-0.17646,-0.14707,0.068487,-0.37914,-0.31892,0.036174,-0.16544,-0.14802,0.056655,0.032536,-0.13204,-0.16778,-0.10121,-0.061733,-0.058246,0.0066294,0.13653,0.03633,0.031204,-0.056452,-0.085913,-0.0062333,0.057772,-0.033474,0.0089027,-0.088933,0.0033054,0.050466,0.17802,0.21151,-0.048762,-0.092406,-0.38179,-0.065097,0.013233,0.055333,0.10865,1,0.057155,0.019206,0.057067,-0.088002,0.030034,-0.018004,-0.037309,0.10084,0.16341,0.013899,0.15996,-0.034853,0.05123,0.21532,0.026543,0.084584,0.12851,-0.0043892,-0.20577
77,0.24548,0.052886,0.25418,0.34687,0.23098,0.20925,0.1293,0.25288,0.020453,0.29197,0.17133,0.15715,0.29213,-0.010627,0.021104,0.36361,0.32331,0.17851,-0.1885,0.10798,-0.18851,-0.11171,0.21809,0.16667,-0.15584,0.26893,0.11149,0.019228,0.0096463,0.24685,-0.29141,-0.30547,-0.24276,0.16972,0.097696,-0.34651,-0.023597,0.16783,-0.035466,0.0045061,-0.076843,-0.049198,0.14692,-0.20891,0.09789,-0.042711,0.22856,0.0025968,0.090487,-0.20928,-0.16242,-0.086785,0.065635,-0.037952,-0.08051,0.021039,0.15509,-0.13956,0.15425,-0.11159,-0.24924,-0.024881,0.15386,-0.092131,-0.13454,0.15842,0.1981,0.027468,-0.1479,0.10868,0.14965,-0.29212,-0.058161,-0.027436,-0.11184,0.011383,0.057155,1,0.15656,0.062913,-0.15497,-0.14386,-0.049786,0.22843,-0.085787,0.3024,0.1954,0.10982,0.11231,-0.069354,-0.018747,-0.23007,0.16516,0.11342,0.1055,-0.21022
78,0.22903,0.15761,0.20566,0.2727,0.12131,0.11265,0.26548,0.19709,0.35862,0.087764,0.23653,0.052712,0.13513,0.23321,0.23599,0.1243,0.39633,0.18395,0.18509,-0.087921,0.076065,0.18108,0.083742,-0.13127,0.085734,0.04865,0.2655,0.17654,0.075014,0.095114,-0.21911,0.029292,-0.097838,-0.26178,-0.16201,-0.041321,0.11164,0.12848,-0.34117,-0.3582,-0.033982,0.13889,-0.075835,0.013083,-0.15879,-0.31764,0.038975,-0.0082895,0.20539,0.072924,0.22687,-0.090691,0.054455,0.078406,-0.30413,0.094704,0.016048,-0.032048,0.17514,-0.093045,-0.17976,0.10385,-0.0331,0.038466,0.22385,0.1829,0.077769,0.033518,0.18457,0.13435,-0.25967,0.0037079,0.006045,-0.31115,0.27394,0.087215,0.019206,0.15656,1,-0.15792,0.20496,-0.073458,-0.18702,0.17243,-0.079764,0.40957,-0.0096471,0.069557,0.27251,-0.066481,-0.003815,-0.054177,-0.12019,0.17027,-0.0588,-0.179
79,-0.094137,-0.015315,-0.14105,-0.10945,0.066696,-0.11976,-0.07504,-0.010317,-0.12343,-0.14102,-0.29134,-0.071176,-0.1424,0.14497,-0.04245,0.24053,0.072827,0.058402,-0.20383,0.21657,0.1123,-0.099315,0.10232,-0.07084,0.2483,0.20217,0.092789,-0.042344,-0.055961,-0.17347,0.065478,0.1893,0.031163,0.3568,-0.058088,-0.015632,-0.034075,-0.23569,0.064771,-0.072821,0.14931,0.051639,-0.17135,-0.11574,0.16301,-0.10806,0.006673,0.044212,-0.056064,0.055447,-0.10011,0.019729,-0.0033494,0.093236,-0.0014986,-0.13689,-0.20777,0.053426,0.012097,0.10578,0.16796,-0.32138,-0.0161,0.079148,-0.24714,0.11105,0.15388,0.1613,-0.0072691,-0.015331,-0.074177,0.24099,0.11299,0.19829,0.18043,-0.11242,0.057067,0.062913,-0.15792,1,-0.080651,0.1912,0.24741,-0.033402,-0.035771,-0.036462,0.15197,-0.059019,-0.16516,-0.070824,-0.016664,0.15889,-0.010518,-0.086661,0.030767,-0.019843
80,0.088152,0.049175,0.069488,0.046735,0.22782,-0.078743,-0.0063983,0.19255,0.069799,0.24977,0.10802,-0.014448,0.024988,0.22473,0.14176,0.01968,-0.021914,0.048099,0.29705,0.29931,0.035527,-0.025777,0.04048,0.17615,0.23439,0.030572,0.29426,-0.21027,-0.23695,-0.076992,0.0938,0.19501,0.11445,-0.20438,-0.3047,0.16482,0.16775,0.14511,0.023984,-0.021521,0.040704,-0.01503,-0.30915,0.26655,-0.27168,-0.052214,-0.34161,-0.0035662,0.043193,0.066987,0.055454,0.119,-0.045139,0.14547,-0.10707,-0.08891,-0.1524,-0.10918,0.12634,0.075211,-0.10489,0.10079,-0.17818,0.020532,0.24737,-0.24967,-0.1553,-0.14647,0.077244,0.0036523,0.016202,0.21768,-0.011017,-0.034096,0.37685,0.067799,-0.088002,-0.15497,0.20496,-0.080651,1,-0.1402,-0.12421,0.079147,0.028194,-0.022941,-0.028052,-0.05832,0.30578,-0.036631,0.013746,0.025966,-0.090157,-0.10491,0.019275,-0.20675
81,0.044423,0.13773,0.033061,0.12245,-0.0088149,0.037169,0.11554,0.20815,-0.033105,-0.071131,-0.042452,0.088733,-0.15523,0.1497,0.17112,0.0057958,-0.0035789,0.088201,-0.13113,-0.16855,0.27397,0.069013,-0.041777,-0.34146,0.096113,-0.23055,-0.32303,0.043001,-0.0039341,0.023965,0.11064,0.0028992,0.00032596,-0.017645,-0.15381,0.083652,-0.038522,-0.1563,0.16094,-0.14801,0.016503,0.17123,0.036212,0.090349,-0.033297,0.0086718,-0.023893,-0.30876,-0.063711,-0.03123,-0.053784,-0.054177,-0.051037,0.19132,-0.16885,-0.21775,-0.33106,0.21698,-0.39006,-0.077833,-0.075226,0.069789,0.0037668,0.15305,-0.10565,0.048771,-0.017381,-0.14667,0.065017,0.022054,-0.11641,0.1786,0.21314,-0.024411,-0.088949,-0.11507,0.030034,-0.14386,-0.073458,0.1912,-0.1402,1,-0.010754,-0.052412,-0.15402,-0.091542,0.064468,0.057414,-0.042001,-0.056749,0.33542,0.069084,-0.18287,0.010511,-0.082046,-0.097365
82,-0.052124,-0.015058,-0.072636,-0.095918,0.02065,0.24873,0.043678,-0.18791,-0.016464,0.050475,0.049021,-0.12736,0.23863,-0.062723,0.016795,0.065991,0.055269,0.14471,0.0038866,0.12317,0.085929,0.14873,-0.038445,-0.16899,-0.048685,0.016552,-0.026299,-0.16666,-0.016278,0.041272,0.063217,-0.068169,0.016231,0.42923,0.045807,-0.014331,-0.1006,-0.080824,0.161,0.050245,0.22176,0.036001,-0.019638,-0.15821,0.18734,0.12225,0.14375,0.24797,-0.10565,0.072596,0.033781,-0.22707,0.033705,0.15276,-0.080831,-0.095224,-0.020021,-0.02116,0.23765,-0.070753,0.067524,-0.067509,0.13475,0.33142,-0.10193,-0.12804,-0.24274,0.2402,0.053817,-0.28068,0.17506,0.13327,0.15192,-0.050511,0.23027,-0.016397,-0.018004,-0.049786,-0.18702,0.24741,-0.12421,-0.010754,1,-0.12283,0.42226,-0.12816,-0.14975,-0.24329,0.13562,-0.13256,-0.1822,0.34669,0.16243,0.071159,0.13601,-0.051626
83,0.0040504,-0.10264,0.14581,0.065092,0.080816,0.13946,0.11328,0.1089,0.09178,0.065971,-0.016115,0.12391,-0.17907,0.099311,0.047807,-0.039955,0.20478,0.059288,0.063624,0.012745,-0.04361,-0.040387,0.23727,0.19661,-0.003935,0.1799,0.3293,0.15827,-0.040832,0.071735,-0.15255,0.13048,0.054229,-0.154,0.023151,-0.11181,0.22319,0.15618,-0.048728,0.0039934,0.12977,0.095275,0.064573,-0.066021,0.20405,0.084612,-0.18775,0.17553,-0.061412,0.022158,0.14352,0.090472,0.076978,-0.010942,0.14632,0.26327,0.20482,0.094408,0.06507,-0.04262,-0.40975,0.10125,-0.034195,-0.14101,-0.090738,-0.1132,0.052797,0.026562,-0.028341,0.048475,-0.16975,-0.092112,-0.18025,-0.2015,0.15676,0.09829,-0.037309,0.22843,0.17243,-0.033402,0.079147,-0.052412,-0.12283,1,0.020347,0.10305,0.23299,0.16837,0.11662,0.15012,0.12264,-0.072828,0.177,0.071833,0.031592,0.031657
84,-0.05592,-0.18424,-0.12093,-0.18151,0.0023484,-0.041147,-0.067436,-0.21046,-0.13815,-0.023523,-0.16142,-0.30553,-0.17159,0.052786,0.024546,-0.064547,-0.031122,-0.1501,0.20265,-0.03219,0.032288,0.29059,-0.019415,0.066497,0.041561,0.20439,0.082272,-0.26823,0.025817,0.13968,0.028766,0.16754,0.11287,0.0085321,-0.059195,0.19686,0.033444,0.18492,0.20604,0.17881,-0.015498,-0.21323,-0.13534,-0.28305,-0.14717,0.26075,0.12143,0.28884,-0.048526,0.062694,-0.076582,-0.097468,0.18503,0.18999,-0.0013598,-0.1151,0.14183,-0.1026,0.083717,0.14885,0.072543,0.23242,0.042396,0.14461,-0.024751,-0.34761,-0.21903,0.36359,0.013004,-0.20359,0.19861,-0.12092,-0.043931,0.17159,0.41686,-0.10438,0.10084,-0.085787,-0.079764,-0.035771,0.028194,-0.15402,0.42226,0.020347,1,-0.33807,-0.0066828,-0.15589,-0.23107,0.041688,-0.031889,0.19663,0.21044,0.080709,0.16076,-0.1795
85,0.092454,0.14548,0.15219,0.11101,0.060239,0.14907,0.031934,0.22279,0.17707,0.10014,0.14644,0.25278,0.38187,-0.076354,0.056468,-0.0032498,0.10385,0.08089,0.023978,-0.048933,0.10822,0.15516,0.07922,-0.070397,-0.19464,-0.03299,0.17154,0.18074,0.10674,0.00062917,-0.13126,-0.1103,-0.10579,-0.053665,0.042282,-0.12614,-0.027159,-0.22718,-0.19118,-0.089591,0.078914,0.21574,-0.039208,-0.055449,0.030693,-0.41869,-0.10357,0.058434,-0.061115,-0.1994,-0.0058761,0.17672,-0.10127,-0.23828,-0.018499,0.069301,0.26784,0.18877,-0.071695,-0.059735,-0.10785,-0.22402,0.087566,0.20648,-0.1445,0.13284,-0.020885,0.025788,0.10056,-0.030793,-0.094915,-0.022209,0.14515,-0.31626,-0.023729,0.1839,0.16341,0.3024,0.40957,-0.036462,-0.022941,-0.091542,-0.12816,0.10305,-0.33807,1,0.22937,-0.040478,0.24603,-0.04736,-0.30945,-0.011592,-0.071346,0.22796,-0.078425,-0.10019
86,0.19131,0.17612,0.1464,0.12724,0.25355,0.2497,0.024466,0.13194,0.016829,0.31218,0.041044,0.18041,-0.05943,0.23695,-0.19644,0.063465,0.013352,0.15476,0.013142,0.1465,0.0524,-0.13469,0.098912,0.046226,0.04722,0.11778,0.07334,0.11036,0.11541,0.058558,0.1884,0.10433,-0.084013,-0.1678,0.1262,-0.064061,0.19447,-0.14399,0.03097,-0.070176,0.023499,-0.2159,0.12274,-0.20271,-0.0099159,-0.13553,-0.23438,-0.0085683,0.16186,0.054546,-0.22944,-0.0068379,-0.20636,0.080403,-0.059411,0.045506,0.15791,0.027148,0.023211,0.080092,0.0042215,0.021825,0.1993,0.029377,0.10698,0.2043,0.17397,-0.073891,-0.22368,0.0053442,-0.11121,-0.044352,0.17931,0.056538,-0.10483,0.18346,0.013899,0.1954,-0.0096471,0.15197,-0.028052,0.064468,-0.14975,0.23299,-0.0066828,0.22937,1,0.32892,0.04615,0.056516,0.22093,-0.014705,-0.076223,0.11926,-0.25902,-0.021231
87,0.2962,0.1783,0.39827,0.3536,0.4914,0.28882,0.21531,0.30783,0.18048,0.22231,0.16546,0.29817,-0.0023533,0.38805,0.028302,0.23098,0.041917,0.24986,0.18745,0.024254,-0.14796,-0.14667,-0.036244,0.038202,0.048188,-0.070555,-0.14032,0.19188,0.17348,0.068878,0.024678,-0.10683,-0.2687,-0.05415,-0.19986,-0.29435,0.13236,-0.14309,-0.34681,-0.38755,-0.39529,-0.13856,-0.063996,-0.33584,-0.17562,-0.23164,-0.0995,0.055324,0.026861,-0.085461,-0.21826,-0.23095,-0.024279,0.028897,-0.0044956,0.38858,0.068955,0.053539,-0.039191,0.052463,-0.18562,0.060111,0.11219,0.049823,0.30841,0.04364,0.35244,0.028185,0.14064,-0.043637,0.05783,-0.059352,0.10429,0.0039011,0.030427,0.11898,0.15996,0.10982,0.069557,-0.059019,-0.05832,0.057414,-0.24329,0.16837,-0.15589,-0.040478,0.32892,1,0.16174,0.19423,0.28659,0.015528,0.086956,-0.11523,-0.078734,-0.017449
88,0.044582,0.097144,0.068947,0.15354,0.17277,0.14252,0.074569,0.10614,0.13551,0.22687,0.24331,0.15992,0.14243,-0.027857,0.14115,-0.026918,-0.076631,0.12034,0.13118,0.19136,-0.050547,-0.18196,-0.10189,0.013612,-0.050645,-0.030245,-0.024458,-0.12737,0.056338,0.17445,-0.047974,-0.12117,0.08548,-0.28037,-0.022056,-0.16843,0.14183,-0.0019904,0.020737,-0.17595,0.11062,0.33622,0.054194,0.09638,0.058594,-0.18007,-0.019005,0.11893,0.18785,0.10587,0.11645,-0.1236,-0.22494,0.27351,-0.021153,0.13164,0.06573,0.14457,0.32053,-0.061024,-0.14933,-0.28145,-0.13408,0.15747,0.23447,-0.18626,0.23779,-0.14863,-0.065974,-0.016224,-0.20036,0.19227,0.14824,-0.37041,0.0019027,0.052336,-0.034853,0.11231,0.27251,-0.16516,0.30578,-0.042001,0.13562,0.11662,-0.23107,0.24603,0.04615,0.16174,1,-0.028605,-0.20523,0.1419,-0.23491,-0.053503,-0.2008,0.012461
89,0.22753,-0.029844,0.26156,0.21849,0.26665,0.18988,0.019712,0.0087209,0.25462,0.038536,-0.091814,0.23049,-0.060579,0.13427,0.16414,0.087878,0.0031819,-0.11273,0.34972,0.13442,-0.1309,0.1229,0.0066479,0.13313,0.19153,0.0056043,0.16258,0.03646,0.046498,0.12519,0.087783,0.054412,-0.1322,-0.19007,0.11506,-0.069224,-0.22354,0.18664,-0.19762,-0.24104,-0.18439,-0.25515,-0.086571,-0.11711,-0.30919,-0.083017,-0.22599,-0.22389,0.31476,-0.21104,0.20201,-0.095204,0.2238,-0.26556,0.11324,0.22066,0.13894,-0.085397,-0.10325,-0.16441,0.032415,0.35413,-0.071227,0.093662,-0.27623,0.027959,0.13749,0.15153,0.017037,-0.14724,0.22204,0.20599,-0.11522,-0.03601,0.022347,-0.12706,0.05123,-0.069354,-0.066481,-0.070824,-0.036631,-0.056749,-0.13256,0.15012,0.041688,-0.04736,0.056516,0.19423,-0.028605,1,-0.19177,0.07643,-0.031433,0.41857,-0.21804,0.25896
90,0.34628,0.39167,0.33141,0.34054,0.2723,0.22328,0.50847,0.40396,0.19587,0.41403,0.13716,0.25489,0.091017,0.41681,0.0035845,0.16226,0.30065,0.1552,0.11842,-0.20608,0.062874,0.018117,-0.06816,-0.15857,-0.0010278,-0.12202,-0.12606,-0.026214,-0.16826,0.043665,0.17085,0.17782,-0.15021,-0.06742,-0.16629,-0.09362,0.088069,-0.01605,0.12353,-0.21383,-0.24655,-0.021643,-0.071184,-0.14429,-0.083646,-0.24227,-0.16199,-0.050552,-0.27217,0.064722,-0.24402,0.045082,-0.17527,0.2584,-0.24579,-0.0099725,-0.14158,0.08524,-0.40702,-0.19759,-0.10377,0.019028,0.15863,-0.23819,0.37578,0.19957,-0.020924,-0.00028696,-0.066318,0.10026,-0.24822,-0.26411,0.056442,-0.069927,-0.024335,-0.074312,0.21532,-0.018747,-0.003815,-0.016664,0.013746,0.33542,-0.1822,0.12264,-0.031889,-0.30945,0.22093,0.28659,-0.20523,-0.19177,1,-0.16832,0.088005,-0.11542,0.16336,-0.10267
91,-0.047284,0.038479,-0.0048892,-0.085631,-0.039746,-0.032173,-0.059936,-0.09132,0.022904,-0.14611,0.0098448,0.027454,0.048646,0.12605,0.012202,-0.0032372,-0.10449,-0.16157,0.19888,0.25697,-0.036956,-0.027621,-0.19006,-0.24662,-0.025174,-0.11198,-0.16842,-0.024713,-0.076146,0.0060465,-0.029825,-0.04359,0.05515,0.082108,0.16104,0.089394,-0.076933,0.067793,0.043923,0.018121,0.22205,0.30726,-0.10874,-0.26674,-0.0082945,-0.045183,0.065403,0.015428,-0.035363,-0.0084237,0.31889,0.19009,0.11651,0.19383,0.19657,-0.020561,-0.074111,-0.04385,0.12861,0.19581,0.10113,-0.11185,0.11358,0.3029,0.20285,-0.25487,-0.25494,0.24669,0.15441,-0.10792,-0.15197,0.0096958,0.28531,-0.37414,0.096261,0.08714,0.026543,-0.23007,-0.054177,0.15889,0.025966,0.069084,0.34669,-0.072828,0.19663,-0.011592,-0.014705,0.015528,0.1419,0.07643,-0.16832,1,-0.13276,0.087543,-0.084049,-0.07201
92,-0.013059,-0.047306,0.007257,0.032971,0.14139,0.11674,0.031717,-0.18472,-0.10243,0.12534,0.13785,-0.15369,0.042642,-0.11209,0.24792,-0.002175,0.13088,0.14257,0.23992,-0.31945,0.018985,0.14068,0.28276,0.14456,-0.037462,0.083475,0.32601,0.19367,-0.11419,-0.15162,0.098638,-0.089337,-0.24463,0.44284,-0.081074,0.011567,-0.060826,0.026188,-0.2076,-0.037124,0.17528,0.0061425,0.01076,-0.10969,0.13266,0.10173,-0.068677,0.015463,-0.051256,-0.18461,-0.24596,0.2198,0.27615,-0.23517,0.066272,0.11929,0.13668,-0.15893,0.0093826,0.026252,-0.049332,-0.018629,-0.020906,-0.0091012,0.085619,-0.027505,0.0045006,0.095903,0.10609,0.10208,0.16663,-0.18894,-0.31484,0.20014,0.0063347,-0.019062,0.084584,0.16516,-0.12019,-0.010518,-0.090157,-0.18287,0.16243,0.177,0.21044,-0.071346,-0.076223,0.086956,-0.23491,-0.031433,0.088005,-0.13276,1,-0.10384,0.19539,-0.1954
93,0.13867,0.17464,0.10271,0.18602,0.20574,0.2038,0.069842,0.069721,0.27952,0.06259,0.11785,0.064349,0.17108,0.17338,0.038102,0.20682,0.16413,-0.00032227,0.22503,0.001703,-0.090663,0.48517,-0.13305,-0.15845,0.07384,-0.038846,0.10721,0.014791,-0.13501,0.00075607,-0.016925,0.012067,0.0015648,-0.098803,-0.025892,-0.092006,-0.096333,0.017489,-0.055569,-0.35283,-0.17808,-0.27422,-0.15995,-0.3755,-0.20181,-0.087634,-0.2066,-0.22928,0.17863,-0.15938,0.058498,-0.22566,-0.039295,-0.083289,-0.066958,-0.029432,0.078468,-0.00025978,-0.11083,-0.1505,-0.29582,0.15648,0.096262,-0.078815,-0.28644,0.08197,0.057773,-0.023592,0.080666,-0.13978,0.043923,0.052759,-0.032886,-0.17827,0.11136,-0.024951,0.12851,0.11342,0.17027,-0.086661,-0.10491,0.010511,0.071159,0.071833,0.080709,0.22796,0.11926,-0.11523,-0.053503,0.41857,-0.11542,0.087543,-0.10384,1,-0.081157,0.0016719
94,0.0334,0.054582,0.079136,0.10661,0.084689,0.029284,0.21152,0.17636,0.082667,0.26594,0.1044,0.038189,0.067566,-0.003594,0.13562,0.13666,0.053938,-0.0038174,-0.15324,0.10028,-0.12935,0.04929,-0.11318,0.30213,-0.24346,0.16419,-0.11211,-0.3316,-0.1761,-0.062539,0.1233,-0.10043,-0.026097,0.34853,-0.21085,0.11049,-0.049436,0.17885,-0.014559,0.10201,-0.15166,0.053177,0.041679,-0.09781,-0.051777,-0.23851,-0.14376,0.16422,-0.2508,-0.036094,-0.098198,0.048484,-0.19828,-0.14657,0.1913,-0.16019,-0.1599,-0.18036,-0.17066,-0.014945,-0.131,0.023102,-0.075885,0.088803,0.051078,-0.10135,-0.26879,-0.10004,0.097604,0.18045,0.21563,0.023106,-0.14022,0.16972,-0.026171,-0.18513,-0.0043892,0.1055,-0.0588,0.030767,0.019275,-0.082046,0.13601,0.031592,0.16076,-0.078425,-0.25902,-0.078734,-0.2008,-0.21804,0.16336,-0.084049,0.19539,-0.081157,1,-0.13903
95,0.057521,0.17129,0.16511,0.12974,-0.021582,0.14756,0.10984,0.045869,0.1395,0.031289,-0.0049435,0.30309,-0.060227,0.14985,-0.014979,0.09849,-0.22247,-0.065021,-0.24409,-0.020046,-0.25307,-0.032051,-0.19283,-0.10478,0.14983,-0.22275,0.010965,0.26262,0.039544,-0.19543,-0.048834,-0.19413,0.12059,-0.16501,0.14831,-0.24064,-0.10515,-0.18562,-0.1461,-0.072488,-0.080904,-0.065264,-0.035761,0.12728,-0.10754,-0.09459,0.077138,-0.16521,0.039721,0.2073,0.020418,0.015495,-0.1526,-0.16294,-0.0018649,0.040055,0.12506,0.093463,-0.11117,-0.17563,0.067139,-0.12178,0.11569,0.017905,0.0045927,0.10752,0.098966,-0.053369,-0.10925,-0.043058,0.16538,-0.068025,0.0081111,-0.11993,-0.25932,0.22352,-0.20577,-0.21022,-0.179,-0.019843,-0.20675,-0.097365,-0.051626,0.031657,-0.1795,-0.10019,-0.021231,-0.017449,0.012461,0.25896,-0.10267,-0.07201,-0.1954,0.0016719,-0.13903,1
