,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
61,0.055068,0.080963,0.1292,0.22116,0.10414,0.019904,0.049082,0.19316,-0.0097721,0.070925,0.053625,-0.056392,0.066976,0.056026,0.1007,0.072739,0.0952,0.13457,0.15359,0.22751,0.17429,-0.055687,0.050716,0.075375,0.023157,0.13726,0.21636,0.271,-0.13759,0.12199,0.10334,-0.13098,0.11497,-0.08953,-0.11725,0.16248,-0.12854,0.3125,0.10764,0.37501,-0.14958,-0.2441,-0.046059,0.30844,-0.091213,-0.04997,-0.067008,0.11887,-0.055344,0.090914,0.15613,-0.018877,0.17162,-0.33734,0.026652,-0.049496,0.16552,0.14044,0.1344,0.081085,-0.2996,1,-0.20171,-0.11029,-0.066333,0.2123,0.10822,0.076619,0.1278,-0.047421,0.016289,-0.16836,-0.14027,-0.019785,-0.039368,0.23388,0.35722,-0.23105,0.053128,0.038891,-0.11068,-0.36959,-0.26405,-0.27412,-0.12013,-0.020682,-0.2079,-0.12687,0.16333,-0.086511,-0.18843,0.20043,0.11498,0.12819,-0.022722,0.039243,-0.038256,0.037073,-0.27499,0.040832,0.095441,0.47271,0.088213,0.037039,-0.035448,0.056899,-0.015615,0.10604,0.23874,-0.16842,-0.085135,-0.28837,-0.011523,0.13174,-0.17163,-0.0061623,0.032083,0.13699,-0.1828,0.1038,-0.096124
62,-0.1035,-0.18774,-0.16257,-0.23851,-0.1742,-0.065652,-0.12614,-0.23207,-0.2133,-0.11077,-0.11855,-0.11611,-0.11283,-0.18854,-0.13737,-0.14095,-0.15134,-0.11546,-0.14743,-0.20734,-0.10131,-0.12671,-0.03639,-0.20702,-0.06322,-0.17968,-0.20027,-0.060944,-0.095371,-0.057968,-0.29106,0.069277,0.079287,-0.055573,-0.13715,-0.25241,0.00072776,-0.064132,-0.040707,-0.095902,0.073571,-0.034993,-0.099605,-0.24921,-0.048061,0.10645,0.06828,0.24351,0.37142,0.0074359,-0.46402,0.089424,-0.08679,-0.12513,-0.0859,0.063962,0.18041,0.0022122,0.19679,-0.14492,0.12502,-0.20171,1,0.23656,0.16039,0.030287,-0.02745,0.15508,-0.024017,0.1294,0.17359,-0.086875,0.05282,-0.030854,0.15481,-0.11362,-0.26741,-0.031324,0.15823,-0.046583,0.1667,-0.182,0.069947,0.038856,0.078071,0.14173,0.20839,-0.047655,0.10184,0.10729,0.24501,0.060359,-0.19833,-0.19551,0.23794,-0.07771,-0.19516,-0.1413,0.26881,-0.13565,-0.18628,0.067508,0.077602,-0.078667,0.11653,0.13537,-0.030473,-0.063291,0.30681,-0.040562,0.058091,-0.088852,-0.048786,-0.31712,0.045765,-0.088732,-0.091155,-0.15654,0.16911,0.2429,0.10342
63,-0.0055952,-0.109,-0.15145,-0.15864,-0.15641,-0.12337,-0.10593,-0.14384,-0.079408,-0.026789,-0.15128,-0.11096,-0.050957,-0.016366,-0.12282,-0.088015,-0.047166,-0.066876,-0.24756,-0.17598,-0.096,-0.044897,-0.10383,-0.22229,-0.17497,-0.081643,-0.096657,-0.049923,-0.13774,-0.10882,-0.17268,0.2049,-0.20495,-0.011541,-0.18305,-0.13836,0.048747,0.057623,0.032855,-0.32169,-0.087506,0.047137,-0.015276,-0.34763,-0.14354,-0.15715,0.12646,-0.060963,-0.17067,0.12544,-0.34458,-0.049913,-0.21831,0.010187,-0.084613,0.21027,0.10936,-0.017499,-0.27783,-0.14324,-0.030694,-0.11029,0.23656,1,0.15999,-0.09338,0.031623,-0.21679,-0.013332,0.13592,-0.053337,-0.0039152,0.066815,0.061571,0.026194,-0.020167,0.022063,-0.05515,0.039535,-0.060219,0.024202,-0.09716,-0.17662,-0.011754,0.24337,0.01229,0.26718,-0.012936,0.12806,-0.020097,0.20904,-0.096198,0.018736,0.22036,0.20633,-0.30515,-0.20981,-0.12669,-0.081105,0.027036,-0.019323,0.029632,0.025369,-0.073138,0.069082,-0.077455,-0.12394,-0.097764,0.21282,-0.087641,0.078036,0.13861,-0.00042142,-0.32764,-0.080284,0.1113,0.13255,0.015895,-0.20439,-0.077922,0.23249
64,-0.073834,-0.10591,-0.15918,-0.098867,-0.082403,-0.052958,0.024393,0.01145,-0.11524,-0.029867,-0.13402,-0.12818,-0.16955,-0.099346,-0.071627,-0.1176,-0.022868,-0.068195,-0.032388,-0.095108,-0.11825,0.1001,-0.14211,-0.033761,0.016994,-0.048405,-0.057116,-0.038715,-0.083166,-0.033372,-0.18606,-0.016597,-0.17773,-0.29826,-0.12537,-0.07582,-0.19027,-0.028849,0.18189,-0.10225,-0.035675,-0.19481,0.091671,-0.27204,-0.020636,-0.019059,0.23335,-0.075482,-0.081716,0.093657,-0.099012,-0.18181,0.084662,-0.051468,0.086181,0.36091,0.20021,-0.038878,0.14997,0.13226,0.23559,-0.066333,0.16039,0.15999,1,0.11116,-0.12187,-0.11289,-0.25489,-0.17975,0.041394,0.13501,0.11285,0.22926,-0.047556,-0.058321,-0.066803,0.097373,-0.049234,-0.20879,-0.086447,-0.063338,-0.077811,-0.16247,0.085337,0.10947,0.093949,0.06559,-0.17215,0.050355,-0.0048025,0.0025307,0.0010356,0.2739,0.1194,0.21847,0.076662,0.014402,0.024039,-0.31001,-0.008589,0.011225,0.031643,0.054066,-0.15229,0.25476,-0.15798,0.021441,0.040932,0.095801,0.11382,-0.045817,0.1011,0.023059,-0.23056,0.11094,0.054161,0.10101,0.27173,-0.16916,0.056559
65,-0.22185,-0.22119,-0.2009,-0.20791,-0.29381,-0.22634,-0.18448,-0.26225,-0.19458,-0.16666,-0.16067,-0.34613,-0.29446,-0.25173,-0.19116,-0.076153,-0.10037,-0.24718,-0.26927,-0.34333,-0.23758,-0.11189,-0.32586,-0.285,-0.17852,-0.11023,-0.052576,0.042575,-0.11898,-0.0016208,-0.13468,0.03604,0.24865,-0.30727,-0.2612,-0.13454,-0.29349,-0.1502,-0.052816,0.051491,-0.041426,0.049831,0.0040647,0.16208,0.041114,-0.21524,0.14859,-0.43694,-0.042944,-0.27696,0.13817,-0.081239,-0.13966,-0.23402,0.44808,0.0051726,0.0011156,0.2313,0.02001,-0.0056043,0.20501,0.2123,0.030287,-0.09338,0.11116,1,0.099031,0.14619,0.01125,-0.27347,0.30257,-0.062821,-0.20019,0.16378,0.25053,-0.04878,0.35526,-0.14679,-0.2001,0.20547,-0.13984,-0.20397,0.045269,-0.026968,0.053545,0.084244,-0.19715,0.10073,-0.044314,0.27174,-0.18419,0.29784,0.047837,-0.097401,-0.011868,0.27041,-0.076853,-0.021964,-0.051574,-0.22433,0.098535,-0.14469,0.10839,0.052306,-0.17962,-0.0087197,0.078776,0.185,0.011921,0.078487,0.13774,-0.17718,0.070635,0.15626,-0.18826,-0.029711,-0.03462,0.088217,-0.026579,0.02031,-0.08971
66,-0.081737,-0.19497,-0.13775,-0.045654,-0.20821,-0.1158,-0.17081,-0.012959,-0.13107,-0.16362,-0.081512,-0.13765,-0.051298,-0.16236,-0.19264,-0.13038,-0.063725,-0.073363,-0.1043,-0.089887,-0.13962,-0.27017,-0.076268,-0.1149,-0.050436,-0.19352,-0.020034,-0.069424,-0.19147,-0.22857,0.059162,0.25951,-0.090026,-0.044788,-0.0029005,-0.2468,-0.3226,-0.029772,0.24095,-0.044766,-0.1714,-0.034029,-0.17153,0.072431,0.19049,-0.21442,-0.16567,0.18039,-0.088804,0.022793,-0.20771,0.24699,-0.10444,-0.17577,-0.05594,0.22245,0.25696,-0.27505,-0.11305,0.09299,-0.15015,0.10822,-0.02745,0.031623,-0.12187,0.099031,1,-0.29594,-0.081154,-0.15806,-0.1562,0.10503,-0.030496,0.070574,0.013733,0.12108,0.13092,0.20078,-0.0072791,0.21908,-0.27587,-0.37602,0.0494,-0.056525,-0.14899,-0.1981,-0.020346,0.010143,-0.044696,0.23999,-0.11897,0.24061,0.077642,0.14888,-0.057581,-0.26832,-0.23266,0.065406,-0.11179,-0.027448,0.08148,-0.061405,0.17557,-0.064754,-0.032972,0.060222,0.040937,0.13821,-0.020719,-0.25461,-0.15976,-0.10024,0.19032,0.03096,0.054399,0.10589,0.039636,-0.10075,-0.16159,0.15632,0.25523
67,-0.11563,-0.029791,-0.039399,-0.024863,0.053637,-0.043429,-0.047621,-0.15865,-0.01905,-0.1133,-0.12356,-0.039951,-0.069773,-0.084544,0.013374,-0.031317,-0.017189,-0.081282,-0.10979,0.0095689,0.074946,0.02478,-0.16229,0.07901,-0.154,-0.24005,-0.041502,-0.049383,0.037329,-0.008681,-0.12111,0.0097221,0.10183,-0.12532,-0.15102,-0.068909,0.098096,-0.15201,-0.24459,-0.061844,0.13938,-0.172,-0.15473,0.2538,0.087065,0.09764,0.092412,0.040964,0.10204,-0.034824,0.1578,-0.31093,-0.15827,0.058888,0.15215,-0.0029425,-0.1811,0.14828,0.204,-0.1094,0.081614,0.076619,0.15508,-0.21679,-0.11289,0.14619,-0.29594,1,0.37197,-0.080778,0.30012,-0.041283,-0.12217,-0.14508,0.047091,-0.23559,-0.34346,-0.36301,-0.22885,0.01176,0.15638,-0.019114,0.14307,0.0074765,0.12807,0.14281,0.10726,-0.20152,-0.11249,0.1343,-0.32123,0.029104,-0.50693,-0.26256,-0.25846,0.22157,0.19197,-0.099876,0.18329,-0.12628,0.13024,-0.2014,0.13508,0.057279,-0.064611,-0.14088,0.09167,0.019921,-0.047461,0.21812,-0.034246,-0.011244,-0.0093387,0.10781,-0.013486,-0.072898,-0.16351,0.011534,0.30479,-0.087003,0.015721
68,-0.076933,-0.078031,-0.07,-0.020069,0.034043,-0.066477,-0.096608,-0.14525,-0.048027,-0.12336,-0.11184,-0.079363,-0.021644,-0.031398,-0.13823,-0.038492,-0.0070022,-0.11397,0.00086812,0.054381,-0.082948,-0.20624,-0.22565,0.012111,-0.15339,-0.029287,-0.017246,-0.02504,0.010435,-0.074372,-0.071613,-0.19964,0.16695,0.21887,-0.054689,0.040855,0.12282,0.06453,0.045072,-0.12805,-0.040137,-0.042295,-0.005021,0.082381,-0.056751,0.017137,-0.16098,0.054006,0.081648,0.046635,0.39161,-0.14506,-0.055861,-0.027285,0.071539,0.093074,-0.26689,0.14013,-0.083005,0.20358,-0.1043,0.1278,-0.024017,-0.013332,-0.25489,0.01125,-0.081154,0.37197,1,-0.1895,0.36424,-0.16553,0.15438,-0.22842,0.19469,0.08143,-0.25664,-0.246,0.012539,-0.054494,0.13851,0.11513,0.058803,0.166,0.36022,-0.023855,-0.21621,-0.050384,-0.22639,-0.18282,0.080331,-0.10689,-0.054355,-0.064789,0.14658,-0.097682,-0.0019074,-0.15713,-0.3339,0.0016749,-0.11889,0.077534,0.11737,0.11107,0.13572,0.022178,-0.18047,0.11708,-0.2666,-0.26138,-0.019184,0.040275,-0.041453,0.0077688,-0.0091684,-0.046285,0.05761,0.33505,-0.28414,0.00087534,0.039843
69,0.078175,-0.06623,-0.033291,-0.10082,-0.0012764,-0.069267,-0.10441,-0.088383,-0.036612,-0.0011204,-0.014618,-0.019454,-0.078145,0.024637,-0.15657,-0.19679,-0.20629,-0.044047,-0.026622,0.019639,0.13632,-0.17234,-0.035759,-0.080137,-0.062446,-0.2785,-0.022536,-0.092408,0.13153,-0.2914,-0.12406,0.028485,-0.26953,-0.081516,0.18514,0.20728,-0.01449,-0.023784,-0.39848,-0.19738,-0.095962,-0.07489,0.045538,-0.042105,0.028412,0.02846,-0.042907,-0.08257,0.34243,0.016512,-0.28652,0.20883,-0.061758,-0.045193,-0.24356,0.11864,0.065379,0.10507,0.1058,-0.23369,0.083602,-0.047421,0.1294,0.13592,-0.17975,-0.27347,-0.15806,-0.080778,-0.1895,1,0.018956,-0.21572,-0.080065,-0.01825,-0.09538,0.11694,0.16238,0.15775,-0.059099,0.21596,0.25787,-0.13281,0.037836,-0.072947,0.24095,-0.1035,0.25838,-0.30112,0.11163,-0.11784,0.15554,-0.17045,-0.14669,-0.10573,-0.10371,0.11186,0.11142,0.13956,0.3355,-0.058476,0.02741,-0.068172,-0.29677,-0.21589,0.13126,0.071099,-0.28925,-0.2495,0.074612,0.068794,-0.035456,-0.017566,0.15166,-0.368,0.07236,-0.026843,-0.097082,-0.075171,0.054354,-0.1581,0.04648
70,-0.030076,-0.06306,-0.098815,-0.016536,-0.052132,-0.1143,-0.19371,-0.043559,-0.05872,-0.070187,-0.048465,-0.12433,-0.12945,-0.021814,-0.098189,-0.062852,0.093751,-0.19345,0.10909,-0.013514,-0.051286,-0.10603,-0.1018,-0.10378,-0.12009,0.061466,-0.011551,0.023376,0.094714,-0.085431,-0.25659,-0.078018,0.2866,-0.0069988,-0.11357,-0.027051,0.015711,-0.17585,-0.13646,-0.15658,0.029078,0.050995,0.10291,-0.14747,-0.022407,-0.026504,0.0034379,-0.25332,0.36603,-0.12132,0.20775,-0.34356,-0.053061,-0.089188,0.073418,0.051661,-0.049145,0.28551,0.091258,0.11995,0.10208,0.016289,0.17359,-0.053337,0.041394,0.30257,-0.1562,0.30012,0.36424,0.018956,1,-0.36751,0.080306,-0.041849,-0.12792,-0.048538,-0.042258,-0.24415,-0.064731,0.097991,0.35167,0.0093945,0.14691,0.079416,0.28175,0.11249,-0.094075,-0.27099,-0.014831,0.1716,0.036997,-0.070443,0.1146,-0.14925,-0.023753,0.29426,-0.12256,-0.030812,-0.046061,-0.17152,0.095407,-0.060855,0.051809,-0.14334,-0.24575,0.10395,-0.08778,-0.06764,-0.12215,0.046829,-0.18772,0.039813,0.13274,0.11262,0.01011,0.12363,-0.15822,-0.027509,-0.061543,-0.07243,-0.14556
71,-0.23197,-0.16424,-0.20297,-0.13773,-0.17943,-0.19969,-0.18719,-0.10833,-0.14283,-0.15022,-0.11741,-0.1305,-0.18859,-0.11471,-0.0084972,-0.20411,-0.15598,-0.090105,-0.24243,-0.16702,-0.19966,-0.10717,-0.14359,0.012038,-0.089025,-0.19391,-0.11203,-0.34653,-0.20924,0.0034556,-0.062011,0.01986,-0.23945,0.01479,-0.28486,-0.17663,-0.048642,-0.20504,-0.13028,-0.18518,0.28192,-0.12481,-0.27579,-0.0048788,-0.047939,-0.091251,0.08784,0.248,-0.14381,0.10986,-0.070502,-0.03316,-0.0046952,0.015111,0.22603,-0.12155,-0.031056,0.16119,-0.055943,-0.064405,-0.066077,-0.16836,-0.086875,-0.0039152,0.13501,-0.062821,0.10503,-0.041283,-0.16553,-0.21572,-0.36751,1,0.33252,0.43692,0.060363,-0.20052,-0.049342,0.084434,0.0092494,0.0088766,-0.23047,0.11959,0.077966,0.034188,-0.17845,-0.01395,0.19563,0.18359,-0.094055,0.076842,-0.21699,-0.0041945,-0.18167,0.014134,-0.025214,-0.15944,0.084337,-0.062317,0.00953,-0.078808,-0.060244,-0.15941,0.21253,0.31019,-0.17844,0.20749,0.15907,0.094353,-0.064996,0.29962,0.033504,-0.068337,0.012127,0.059151,0.075242,-0.06037,-0.068216,0.06936,0.24267,0.16344,-0.03717
72,-0.36465,-0.21383,-0.30378,-0.19502,-0.17584,-0.25399,-0.22612,-0.20901,-0.25151,-0.22629,-0.27043,-0.2063,-0.26972,-0.31632,-0.18947,-0.27409,-0.19254,-0.22403,-0.29908,-0.21759,-0.26699,-0.29245,-0.15992,-0.031464,-0.16542,-0.12667,-0.25846,-0.35031,-0.3292,-0.14125,-0.098469,-0.20672,-0.18747,-0.058784,-0.2547,-0.054321,-0.11087,-0.15896,-0.26178,-0.085095,-0.088434,0.1107,-0.068257,-0.14522,-0.19756,-0.025135,0.072888,0.061745,-0.12716,-0.084822,0.1793,0.058092,0.033549,0.030228,-0.14835,0.076349,-0.28899,0.35793,0.06052,-0.087847,0.016056,-0.14027,0.05282,0.066815,0.11285,-0.20019,-0.030496,-0.12217,0.15438,-0.080065,0.080306,0.33252,1,0.24958,0.19892,0.012834,-0.13782,-0.14909,0.1498,-0.10318,0.099799,0.54847,-0.020217,0.061111,0.28445,-0.0063669,-0.11141,-0.053114,-0.14646,-0.0044772,0.079425,-0.15997,0.099323,0.1687,0.21342,-0.072061,0.09015,-0.19141,-0.11021,0.085238,-0.023686,-0.029124,-0.088471,0.054243,-0.16106,0.20194,-0.25139,-0.045684,-0.14718,0.16545,-0.1191,0.028737,0.096114,0.045045,-0.18797,-0.18208,-0.016785,-0.039527,0.14279,0.014263,0.015113
73,-0.31742,-0.22426,-0.28801,-0.28399,-0.35534,-0.29042,-0.24238,-0.14459,-0.1857,-0.29271,-0.19182,-0.3042,-0.35871,-0.19626,-0.14423,-0.30244,-0.20037,-0.25785,-0.30241,-0.30412,-0.28306,-0.1756,-0.20082,-0.10511,-0.2006,-0.23895,-0.14717,-0.32624,-0.26428,-0.16837,-0.33503,-0.028348,-0.095649,-0.30066,-0.41936,-0.092105,-0.17627,-0.15171,-0.28956,0.078746,-0.07307,-0.15097,-0.067122,-0.079705,0.095148,-0.24833,-0.10901,0.07459,-0.056476,0.04194,-0.069725,0.048659,0.20329,-0.1769,0.2265,0.0043207,-0.048426,0.18776,-0.1406,-0.15285,0.14509,-0.019785,-0.030854,0.061571,0.22926,0.16378,0.070574,-0.14508,-0.22842,-0.01825,-0.041849,0.43692,0.24958,1,0.072961,0.047181,0.16447,-0.019252,-0.017427,-0.13857,-0.22851,0.016003,0.22368,0.21584,0.048613,0.23113,0.063191,0.067911,0.021185,0.0613,-0.044259,-0.10279,-0.051185,0.18257,0.23543,0.17001,0.085416,-0.14975,-0.090049,-0.12373,0.028102,-0.020867,-0.10914,0.04507,-0.30924,0.17878,-0.075598,0.34871,-0.03921,0.26216,0.073296,-0.20722,0.037071,0.22863,0.02504,0.060548,-0.027917,-0.29119,0.16127,0.059204,0.00025688
74,-0.36168,-0.30961,-0.27307,-0.39889,-0.31584,-0.25308,-0.25325,-0.47807,-0.32497,-0.24224,-0.32043,-0.37615,-0.26289,-0.1777,-0.30984,-0.33244,-0.24865,-0.34601,-0.24648,-0.30727,-0.39753,-0.28134,-0.36119,-0.22484,-0.14395,-0.25888,-0.13095,0.032163,-0.09324,-0.1365,-0.29401,-0.2717,0.037032,-0.24925,-0.36859,-0.014977,-0.29771,-0.2639,-0.18599,0.01057,-0.23645,0.046578,-0.086796,0.065136,-0.17783,-0.084256,0.091273,-0.081202,-0.13155,0.078609,0.019834,0.15412,0.18606,-0.16092,0.29251,-0.047416,-0.13932,0.1894,0.26197,0.18458,0.056558,-0.039368,0.15481,0.026194,-0.047556,0.25053,0.013733,0.047091,0.19469,-0.09538,-0.12792,0.060363,0.19892,0.072961,1,0.07694,0.14815,-0.16853,0.025982,0.18712,0.16451,0.091795,0.1402,0.30069,0.34108,0.025101,0.11598,0.17393,-0.17849,-0.087529,0.0359,0.11067,-0.33872,0.071051,0.24288,-0.24648,0.048407,-0.041462,-0.20993,0.28562,0.27562,0.078803,-0.14494,0.11613,0.023387,-0.12641,-0.22366,0.28521,-0.14349,-0.12197,0.15542,-0.24215,-0.056427,-0.090062,-0.1877,-0.33914,-0.064413,0.10371,0.0058366,0.22569,0.092845
75,0.15111,0.029291,0.059238,0.050653,0.11727,0.12575,0.18464,-0.019248,0.24003,0.037748,0.17788,0.041352,0.11187,0.068291,0.0070482,-0.017854,-0.05989,0.25408,0.18044,0.036354,-0.15203,0.047527,0.016664,0.21437,-0.029062,0.042402,0.15695,0.17636,0.062395,0.062018,0.11257,0.072865,0.10147,0.020129,0.091323,0.48806,-0.090994,0.042747,0.052247,0.10028,-0.03696,0.18945,0.2673,0.31886,0.05482,-0.13369,0.0045554,0.08755,-0.035502,0.16831,0.11713,0.075858,0.11247,-0.12126,-0.1034,-0.10266,-0.003157,-0.044618,-0.15395,0.15861,-0.11787,0.23388,-0.11362,-0.020167,-0.058321,-0.04878,0.12108,-0.23559,0.08143,0.11694,-0.048538,-0.20052,0.012834,0.047181,0.07694,1,0.29714,-0.12271,-0.086294,0.14,-0.074821,-0.0671,-0.067789,-0.017019,-0.028815,-0.19656,-0.25557,-0.24561,-0.07881,-0.016502,0.069205,-0.16418,0.16173,0.31452,0.38396,-0.21464,0.15337,0.36598,-0.24705,-0.22956,-0.080985,0.090159,-0.29895,-0.3128,0.059997,0.28904,-0.16351,0.2397,0.099281,-0.028628,-0.38965,-0.028625,0.17009,-0.15191,0.014973,0.081669,0.086207,0.087072,-0.014333,0.19084,0.095882
76,-2.3359e-05,-0.11154,-0.085825,-0.076219,-0.16984,-0.10194,-0.11214,-0.065251,-0.12304,0.075365,-0.02461,-0.22904,-0.2053,0.034618,-0.092866,-0.051273,-0.11695,-0.070544,0.026326,-0.067134,-0.045721,-0.01667,-0.10855,-0.14267,-0.09323,-0.035643,0.10022,0.16006,-0.086245,0.028652,0.014783,-0.071056,-0.04704,-0.24918,-0.03442,0.15799,-0.30391,-0.0072781,-0.14411,0.0076858,-0.065886,0.056401,0.01565,0.21435,0.023509,-0.2823,0.090835,-0.17009,-0.1536,-0.088556,0.095586,0.032798,0.16148,-0.47591,0.34958,-0.16707,0.11449,0.28339,-0.046031,0.024675,0.059859,0.35722,-0.26741,0.022063,-0.066803,0.35526,0.13092,-0.34346,-0.25664,0.16238,-0.042258,-0.049342,-0.13782,0.16447,0.14815,0.29714,1,0.017126,0.0058221,0.26234,-0.065701,-0.25765,-0.08169,-0.019886,0.042526,-0.12105,-0.14122,0.040198,0.23768,0.074367,0.091203,0.10887,0.0051573,0.033408,0.0037763,0.010916,-0.11366,0.079761,0.026456,-0.012829,0.10074,0.18486,-0.22625,0.03374,-0.10021,-0.10229,0.1883,-0.00020503,0.039613,0.13048,-0.13844,-0.064161,0.037338,-0.040929,-0.13611,0.1583,-0.15308,-0.036274,-0.035772,-0.081054,-0.014585
77,-0.042641,-0.22417,-0.10284,-0.058439,-0.098777,-0.20129,-0.13756,-0.077529,-0.11954,-0.12536,-0.058604,-0.065828,-0.069092,-0.011052,-0.19955,-0.097101,-0.076311,-0.075804,-0.13513,-0.14265,-0.095737,-0.12301,-0.097489,-0.13295,-0.027131,-0.070705,-0.12654,-0.14793,-0.022574,-0.12199,-0.12375,0.1267,-0.44124,-0.066083,0.14971,-0.046348,0.012758,0.008006,0.18434,-0.22925,-0.074105,-0.17117,-0.094476,-0.19168,0.024886,-0.22028,-0.19435,-0.19505,-0.1141,-0.10249,-0.15643,0.062082,0.19789,-0.068538,-0.090157,0.12219,0.18432,-0.34135,-0.068735,-0.00083086,-0.045686,-0.23105,-0.031324,-0.05515,0.097373,-0.14679,0.20078,-0.36301,-0.246,0.15775,-0.24415,0.084434,-0.14909,-0.019252,-0.16853,-0.12271,0.017126,1,-0.046787,0.020501,-0.058972,-0.053965,-0.11598,-0.039454,-0.17085,0.142,0.18413,0.12734,-0.057911,-0.084276,0.051444,0.19706,0.24274,0.2389,-0.27678,0.2574,-0.15578,-0.038503,0.028148,0.14199,0.037458,0.019385,0.11283,0.1652,0.41808,-0.036156,0.0095145,-0.19677,-0.082102,-0.22702,-0.047398,-0.059121,-0.12381,0.033237,-0.071699,-0.12446,-0.17144,-0.015848,-0.022132,-0.14386,0.073244
78,0.031498,0.11024,0.095974,0.11308,0.051909,0.23165,0.10951,0.15845,0.030554,0.09244,0.18725,0.20459,0.16337,0.13742,0.14271,0.10329,0.098749,0.05207,0.12734,0.10037,0.13171,0.21985,0.21639,-0.0014409,0.28811,0.22678,0.11036,0.10537,0.12717,0.16849,0.026588,-0.23595,0.099532,0.26485,-0.19023,-0.08102,0.18617,0.29735,0.25337,0.14532,-0.063997,0.19953,0.11385,-0.11428,-0.17695,0.25629,-0.023263,0.16168,0.086468,0.059322,-0.11569,0.11962,0.19299,-0.076705,-0.16462,-0.038125,0.10117,0.1237,0.0043049,0.13768,-0.16583,0.053128,0.15823,0.039535,-0.049234,-0.2001,-0.0072791,-0.22885,0.012539,-0.059099,-0.064731,0.0092494,0.1498,-0.017427,0.025982,-0.086294,0.0058221,-0.046787,1,-0.04445,0.15045,0.054717,0.069997,-0.2673,-0.03859,-0.17559,0.027445,0.21852,0.42116,-0.25119,0.2748,0.013046,0.069527,-0.057261,0.4151,-0.24141,-0.15461,-0.15065,-0.2271,-0.036863,-0.36108,0.062206,-0.19401,-0.18685,-0.082003,-0.0094945,0.1226,-0.10586,0.11831,-0.22617,-0.10453,0.056787,-0.1337,0.076409,-0.054735,0.11476,-0.0435,-0.033168,-0.18559,0.033409,0.057262
79,-0.22051,-0.31481,-0.30727,-0.23363,-0.24787,-0.22143,-0.3672,-0.36187,-0.28598,-0.25245,-0.18253,-0.31167,-0.3524,-0.18416,-0.34438,-0.19734,-0.25918,-0.31928,-0.19759,-0.2278,-0.15553,-0.25984,-0.20357,-0.30468,-0.16506,-0.22623,-0.23854,-0.093611,-0.19138,-0.17526,-0.25925,-0.068379,-0.1823,-0.13377,-0.039287,-0.079717,-0.24301,-0.24782,-0.11714,0.040919,0.017725,0.025128,-0.20365,0.25553,0.15266,-0.060411,0.0070249,-0.03669,0.092598,-0.059826,0.0019544,-0.028674,-0.05455,0.038159,0.006801,-0.010017,0.0058856,0.011942,0.16807,-0.055269,-0.1551,0.038891,-0.046583,-0.060219,-0.20879,0.20547,0.21908,0.01176,-0.054494,0.21596,0.097991,0.0088766,-0.10318,-0.13857,0.18712,0.14,0.26234,0.020501,-0.04445,1,0.027653,-0.17486,-0.010832,-0.020617,-0.054989,-0.096217,0.099374,-0.11286,-0.10052,0.029359,-0.059778,0.31103,-0.015083,-0.15967,-0.15135,-0.0080233,-0.048134,0.18323,-0.082726,-0.021844,0.01923,-0.16627,-0.14128,-0.12898,0.0067353,0.16413,-0.0078047,-0.15964,0.039793,0.0068639,-0.10324,-0.11554,0.04346,-0.1417,-0.12508,0.13636,-0.086013,0.19075,0.023378,0.021571,-0.00092675
80,-0.19227,-0.14775,-0.17387,-0.20137,-0.046826,-0.12169,-0.22378,-0.14945,-0.20237,-0.051953,-0.16387,-0.15313,-0.13253,-0.079935,-0.19651,-0.24979,-0.16874,-0.18462,0.032928,-0.082293,0.02554,-0.14032,-0.23518,-0.17082,-0.1726,-0.15182,-0.11452,-0.098024,0.082334,-0.27817,-0.25703,-0.32325,0.010236,-0.073996,0.047785,-0.020223,0.27473,-0.025236,-0.28185,-0.2706,-0.16307,0.053787,-0.037875,-0.2514,-0.14839,0.22349,0.16473,-0.030975,0.13018,0.12559,-0.01112,-0.11179,0.094836,0.055371,0.046794,-0.067068,-0.23856,0.37049,0.38349,0.17374,-0.085735,-0.11068,0.1667,0.024202,-0.086447,-0.13984,-0.27587,0.15638,0.13851,0.25787,0.35167,-0.23047,0.099799,-0.22851,0.16451,-0.074821,-0.065701,-0.058972,0.15045,0.027653,1,0.0050863,0.0022966,0.18106,0.1713,0.034363,0.24017,0.051988,-0.041712,-0.23303,0.2835,0.047507,-0.2135,-0.21026,-0.16557,-0.016652,-0.052162,-0.079361,0.13975,0.084852,0.0031406,0.0738,-0.25793,0.045221,-0.074407,-0.14094,-0.16351,-0.17706,-0.035428,-0.094959,-0.14286,0.066285,0.036965,-0.069647,-0.23011,-0.057411,-0.35247,-0.097214,-0.13749,-0.087935,-0.087548
