,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
63,-0.17373,-0.14009,-0.22413,-0.082388,-0.16161,-0.1931,-0.17522,-0.1203,-0.1737,-0.14998,-0.15421,-0.22015,-0.20581,-0.25284,-0.10779,-0.074678,-0.22606,-0.096243,-0.012317,-0.1285,-0.15086,-0.14299,-0.053617,-0.18642,-0.11669,0.0089748,-0.043602,-0.42695,-0.0326,-0.19502,-0.065667,-0.11797,-0.16061,-0.40683,-0.14489,-0.34557,-0.19493,-0.013709,-0.19321,-0.098304,-0.094526,0.17894,-0.026449,0.053066,-0.09111,-0.20554,-0.045648,0.12226,0.011737,-0.053286,0.027912,0.098457,0.051217,-0.11096,-0.067594,0.048015,-0.090196,-0.17975,-0.19207,0.29055,0.012925,-0.093185,-0.013891,1,0.046181,-0.079841,0.051844,0.14386,0.042739,-0.18839,0.034038,0.20135,-0.11532,-0.1596,0.13409,-0.25937,0.15808,-0.025621,0.16444,0.23297,-0.27048,0.17747,-0.16743,-0.14264,-0.12381,0.045904,-0.058145,0.077782,-0.0046682,-0.22912,0.032932,0.083786,-0.04388,0.021679,-0.10966,-0.14502,-0.017704,0.0053529,-0.087502,-0.053432,-0.16242,-0.018631,-0.0052235,-0.28839,0.087999,0.1434,-0.024503,0.21303,0.0096993,0.21763,-0.10007,-0.11315,0.17215,0.12679,0.25811,-0.00091395
64,0.02325,-0.077004,-0.0096936,-0.055114,0.010005,-0.10755,-0.062486,-0.023516,-0.065641,-0.069162,0.06226,-0.0078254,0.019615,-0.12784,0.054018,-0.046514,-0.10127,-0.19473,-0.11144,-0.035571,-0.0096188,-0.071529,0.07434,-0.12413,0.083067,0.097072,-0.17984,-0.11082,-0.016171,-0.027158,0.050211,-0.047001,-0.0045365,-0.27519,0.058058,0.065931,0.060881,-0.050693,0.088316,0.017611,0.0034462,-0.11273,0.095333,0.084486,0.088794,-0.20394,0.33685,0.24856,0.20857,0.26819,0.04492,0.19378,0.0091333,-0.33121,0.066739,-0.13234,0.079582,0.38381,0.066875,-0.037229,-0.00094771,0.10811,-0.0056485,0.046181,1,0.1342,-0.21285,-0.074766,-0.026915,-0.046323,0.36456,0.072888,-0.17077,0.094145,0.16591,-0.11031,-0.027327,0.067704,-0.070727,0.12387,-0.093016,-0.051352,0.022879,-0.052179,-0.15819,0.29561,-0.012095,-0.18416,0.044062,-0.028086,0.18776,0.40683,-0.18872,0.06076,-0.21778,0.19552,0.057696,-0.054251,-0.066938,-0.10277,-0.055333,0.027603,0.027624,-0.12436,-0.11947,-0.12618,-0.020018,-0.018438,-0.096458,0.064397,-0.08275,-0.25871,-0.17877,0.10537,0.0095227,0.055346
65,-0.21464,-0.17052,-0.18624,-0.31506,-0.20585,-0.21366,-0.30459,-0.24213,-0.2142,-0.28329,-0.21356,-0.13093,-0.085826,-0.17674,-0.20824,-0.03647,-0.22194,-0.29957,-0.026551,-0.16057,-0.24327,-0.17518,-0.1824,-0.25956,-0.17206,-0.15612,-0.036238,-0.18594,-0.16606,-0.14287,-0.15889,0.0081847,-0.04874,-0.075515,-0.087349,-0.058071,-0.057894,-0.29329,0.0078066,0.067769,-0.15387,-0.066269,-0.18918,0.14094,-0.2726,0.0025446,-0.025953,-0.071715,0.17047,0.0022231,0.28551,-0.18701,0.093498,-0.10643,-0.041143,0.13049,0.059438,0.17668,0.14548,0.0089914,-0.20291,0.011413,0.079567,-0.079841,0.1342,1,-0.10715,0.29834,0.24198,0.34664,0.16708,0.15358,0.35362,0.028742,0.030741,-0.14195,0.24008,0.059154,-0.22295,0.015798,-0.13679,0.284,0.1566,-0.10051,0.10059,-0.0017723,-0.025145,0.039196,-0.085191,0.26154,0.073171,0.24364,0.056364,-0.13236,-0.33751,0.17745,-0.34612,0.1299,0.22662,0.024915,0.018476,0.20578,-0.19613,0.19561,-0.076119,-0.13679,0.071356,0.029512,-0.072569,-0.41174,-0.15919,-0.14512,0.15722,0.27547,-0.143,-0.0058916
66,-0.055967,-0.020527,0.10308,0.0023706,-0.14649,0.016315,-0.032699,-0.047133,0.03237,-0.03469,-0.046103,-0.11812,0.039248,-0.034942,-0.075946,-0.061587,-0.025411,0.01307,-0.092766,0.013297,0.14387,0.065453,0.028231,-0.076572,0.073388,0.10683,-0.1551,-0.021206,0.093193,-0.094113,-0.00076556,0.015938,0.12969,-0.17319,-0.10651,-0.11115,-0.083769,-0.21797,-0.097408,0.21971,0.26471,0.19994,0.12631,0.050618,-0.054211,0.010488,0.15528,-0.23196,-0.017072,0.071837,0.16277,0.21043,-0.18343,0.07721,-0.18948,-0.19639,0.16882,-0.15037,-0.013274,-0.082734,0.042551,-0.045884,0.13397,0.051844,-0.21285,-0.10715,1,0.21186,-0.077991,0.12438,-0.21579,0.13631,-0.011825,0.1315,-0.16526,-0.12508,0.033326,-0.058493,0.1102,-0.10255,0.036526,0.06854,0.18361,0.13724,0.074801,0.071458,0.13913,0.061521,-0.087902,-0.062851,0.16547,-0.1034,0.16016,0.1252,-0.20099,0.12165,0.067459,-0.21008,0.10452,0.053837,-0.20003,-0.065354,0.026832,0.020306,-0.24624,0.19284,0.16972,-0.27869,0.23407,-0.25664,-0.21001,-0.01289,0.077366,0.29786,-0.05025,0.10473
67,-0.051815,0.053647,-2.8768e-05,-0.0030913,-0.017935,0.0030164,-0.0014155,-0.13907,-0.070429,-0.14266,-0.074644,-0.033328,-0.020037,-0.02689,0.0042538,0.097644,-0.12929,-0.073833,0.22046,-0.10202,0.0050487,-0.0013878,0.01942,-0.051306,0.097733,0.083523,-0.069374,-0.11276,0.096113,0.016464,-0.141,0.079436,0.10775,-0.057594,-0.11406,-0.15082,-0.046868,-0.052062,0.009617,0.20359,0.036815,0.029112,-0.0459,0.1846,-0.26505,0.039759,-0.22348,-0.12558,0.10894,-0.062079,0.17483,-0.14832,0.06642,0.26609,-0.056204,-0.24253,-0.046544,0.16932,-0.02114,0.00019742,-0.13133,-0.15977,0.26706,0.14386,-0.074766,0.29834,0.21186,1,-0.013523,-0.11314,-0.09319,0.10456,0.265,-0.40307,0.096158,-0.066104,0.35542,0.1851,0.012727,0.15118,0.042869,0.27471,0.2316,0.10812,0.059608,0.17757,-0.077606,-0.12936,-0.099489,0.076737,0.13473,0.094726,-0.076032,-0.26779,-0.023463,0.16715,-0.14221,-0.10027,-0.027461,0.092841,-0.22352,0.13885,-0.072768,0.1873,0.078184,0.022526,-0.056254,-0.11525,0.27527,-0.33001,-0.25176,-0.075338,0.12515,-0.053695,0.12387,0.022352
68,-0.23822,-0.22713,-0.15395,-0.31152,-0.3012,-0.082751,-0.31324,-0.11735,-0.067036,-0.13896,-0.17333,-0.16773,-0.23691,-0.15806,-0.18969,-0.065053,-0.0064321,-0.13748,-0.22095,-0.28589,-0.029564,-0.11201,-0.24885,-0.30403,-0.32452,-0.18425,-0.047382,-0.13603,-0.28243,-0.0795,-0.17688,-0.25258,0.14133,-0.20082,0.0098056,-0.078254,-0.29622,0.060135,0.043046,-0.29559,-0.01359,0.032693,-0.16855,0.021852,-0.058552,0.020268,0.20724,0.18603,-0.29435,-0.060316,0.040779,0.052331,-0.081618,0.16082,0.13223,0.15151,0.028718,-0.092205,0.16348,-0.010244,-0.13692,-0.12686,0.10612,0.042739,-0.026915,0.24198,-0.077991,-0.013523,1,0.24984,0.02406,0.086026,0.38325,0.026514,0.28531,-0.13367,0.2701,-0.0067409,0.055709,0.031826,-0.010768,0.089259,0.060163,-0.016181,0.23193,0.31109,0.23027,0.14208,0.11883,0.13842,0.0038019,-0.11113,-0.20064,-0.048113,-0.15198,-0.088923,-0.23033,0.1452,0.1652,0.235,-0.0032501,-0.021162,-0.14865,0.0051302,0.14361,-0.15133,0.14861,0.071636,-0.034373,-0.1006,-0.11108,-0.038833,-0.098807,0.18774,-0.061057,-0.079294
69,-0.2882,-0.26722,-0.19567,-0.23161,-0.21069,-0.13399,-0.28213,-0.22199,-0.19878,-0.19143,-0.10214,-0.20815,-0.20585,-0.19823,-0.2348,-0.11732,-0.19784,-0.27531,-0.25595,-0.094009,-0.10912,-0.14097,-0.20324,-0.23547,-0.26159,-0.16652,-0.21296,0.01642,-0.29456,-0.15433,-0.10864,-0.14753,0.0072407,-0.1184,-0.038873,0.1889,-0.16548,-0.13298,0.13336,0.051727,0.040955,0.058519,-0.054782,0.13026,-0.080724,0.031673,0.29944,0.16208,0.0046649,0.085463,0.16157,0.090007,0.015136,-0.018281,-0.017576,0.083687,0.075411,-0.075869,-0.03883,-0.014173,-0.16616,0.051743,-0.095625,-0.18839,-0.046323,0.34664,0.12438,-0.11314,0.24984,1,0.21196,0.083603,0.25909,0.24082,-0.080293,0.0057551,-0.050375,0.016782,0.052576,-0.25522,0.14093,0.3095,0.11519,0.28334,0.30079,0.018464,-0.03737,0.0078316,0.19631,0.2645,0.061086,0.16132,0.11761,-0.092513,0.066666,-0.13986,0.099525,-0.23753,0.15081,-0.040228,0.021613,0.0091372,0.16396,0.087688,-0.31484,-0.22069,0.048687,0.056351,0.021146,-0.34155,-0.066378,-0.042469,0.031934,0.24281,-0.16677,-0.36534
70,-0.24448,-0.4084,-0.35654,-0.35939,-0.31905,-0.36005,-0.31564,-0.41799,-0.40618,-0.29571,-0.30841,-0.22947,-0.38653,-0.37148,-0.31235,-0.20358,-0.29968,-0.27389,-0.29978,-0.25806,-0.28705,-0.28719,-0.36862,-0.27598,-0.15174,-0.27195,-0.27094,-0.22724,-0.14102,-0.31043,-0.18818,-0.39644,-0.21176,-0.25475,-0.20361,0.01626,-0.16368,0.035523,-0.15578,-0.10258,-0.13319,-0.30636,-0.27972,-0.0094108,-0.16446,-0.14256,0.0016139,0.17881,0.12719,-0.22048,0.24541,-0.075972,-0.179,-0.030434,0.095784,0.31944,-0.0027624,0.24513,0.010739,0.023476,0.20358,0.23423,-0.14133,0.034038,0.36456,0.16708,-0.21579,-0.09319,0.02406,0.21196,1,-0.13583,-0.020222,0.20138,0.14487,0.19433,0.22442,0.0098193,-0.041262,0.055988,0.10083,0.24483,0.2751,-0.045726,-0.014129,0.20598,-0.24381,-0.027558,0.2034,-0.072766,0.21527,0.36972,-0.095412,0.31475,-0.12745,0.12143,0.075747,0.072147,0.27353,-0.066687,0.26939,-0.09392,0.078746,0.10339,0.029809,-0.21403,0.073455,-0.046577,-0.04454,-0.055046,0.085015,-0.094021,-0.081684,0.34667,-0.16623,-0.3575
71,-0.038631,0.13622,0.12284,0.11657,0.051818,0.11749,0.011715,0.15495,0.091382,0.050342,0.10584,-0.024661,0.086135,0.17935,0.16555,0.11664,-0.010722,0.042123,-0.0098622,0.16549,0.23583,0.011234,0.13069,-0.0083899,0.14541,0.16256,0.26226,-0.065794,-0.057551,0.1598,0.11998,0.19132,0.22943,0.0016078,-0.034306,0.073759,0.16834,-0.16872,0.30042,0.13964,-0.1053,-0.20568,-0.0044518,0.18102,0.03829,-0.24025,-0.027936,-0.057961,0.068506,0.092617,0.21657,0.016899,0.11052,-0.037687,-0.062642,-0.14083,0.12587,0.11854,0.078876,-0.064308,-0.29697,-0.14035,0.16021,0.20135,0.072888,0.15358,0.13631,0.10456,0.086026,0.083603,-0.13583,1,0.086447,-0.036518,0.082563,-0.30211,-0.05497,0.039103,0.018677,0.20366,-0.38199,0.11135,-0.071128,0.04582,0.025297,0.22273,-0.0072171,-0.34218,0.077472,0.092757,-0.14942,0.05073,0.12605,-0.26693,-0.23333,-0.011073,0.13377,0.04862,-0.18852,-0.009704,-0.17766,0.054122,0.14975,-0.0074003,-0.059784,0.012687,0.24704,0.32874,-0.04437,-0.028865,-0.31795,0.18414,0.32838,0.13347,0.036662,0.066184
72,-0.24004,-0.19281,-0.15656,-0.21813,-0.19988,-0.1335,-0.31163,-0.21111,-0.1685,-0.16567,-0.17406,-0.19521,-0.14891,-0.16631,-0.23118,-0.080058,-0.13552,-0.21115,-0.13839,-0.26125,-0.174,-0.20538,-0.20128,-0.16433,-0.24006,-0.13802,-0.11935,-0.02915,-0.26154,-0.046621,-0.10919,-0.11337,0.069193,-0.065654,-0.12673,-0.087873,-0.21762,0.067433,-0.016063,-0.25433,-0.017748,-0.098498,-0.021226,0.022807,-0.19848,-0.087286,-0.017539,-0.14766,-0.073877,-0.11295,0.11269,-0.010501,-0.0066489,0.10173,0.21232,0.020151,0.1883,-0.12951,0.10624,-0.095867,-0.17136,0.23861,0.065051,-0.11532,-0.17077,0.35362,-0.011825,0.265,0.38325,0.25909,-0.020222,0.086447,1,0.18291,0.24201,0.20794,0.34025,0.044446,-0.0010556,0.05173,-0.025744,0.30529,0.31414,0.12416,-0.10661,0.13165,-0.031078,0.077419,-0.11182,0.097076,-0.058101,-0.077906,0.064627,-0.1338,-0.084402,-0.23996,-0.046686,0.041064,0.11702,0.18369,-0.10008,0.049842,-0.21075,0.28547,0.042206,0.075246,0.1946,0.017873,-0.23106,-0.38173,-0.19024,-0.060216,-0.2162,-0.05202,0.033963,-0.19983
73,-0.25501,-0.34891,-0.1404,-0.27973,-0.2577,-0.32823,-0.38301,-0.30783,-0.29989,-0.2659,-0.23072,-0.33483,-0.21567,-0.3686,-0.31887,-0.32416,-0.17609,-0.3824,-0.42663,-0.2257,-0.2059,-0.11357,-0.31007,-0.24063,-0.22273,-0.36991,-0.26857,-0.10995,-0.12202,-0.23958,-0.20212,-0.26802,-0.099337,-0.20527,-0.18319,-0.16217,-0.15922,-0.12283,-0.11903,-0.25738,-0.094337,-0.25652,0.058159,-0.20485,0.047545,-0.079502,0.11668,-0.13222,-0.16114,0.21835,0.0048551,0.18938,-0.054672,-0.17235,-0.012075,-0.17014,0.058089,0.031624,0.11457,-0.059918,-0.062498,0.26388,-0.10547,-0.1596,0.094145,0.028742,0.1315,-0.40307,0.026514,0.24082,0.20138,-0.036518,0.18291,1,-0.028817,0.089225,-0.19041,-0.00020996,0.11393,0.012911,-0.072045,0.17067,0.35817,0.11118,0.13248,0.1178,0.21605,0.045873,-0.0091428,-0.0097673,0.13687,-0.073152,0.26715,0.22309,0.00098876,-0.31032,0.15306,0.025713,0.29412,-0.060691,0.15535,-0.042972,0.10492,-0.0010448,-0.10712,-0.049611,0.22145,-0.011403,-0.048297,-0.0071506,0.021884,-0.044927,-0.24838,0.21875,-0.16468,-0.16368
74,-0.15849,-0.26808,-0.165,-0.21157,-0.16491,-0.1907,-0.20336,-0.22435,-0.08387,-0.34146,-0.26233,-0.069982,-0.31176,-0.22065,-0.13026,-0.26487,-0.13773,-0.11723,-0.17414,-0.33441,-0.21898,-0.29039,-0.14798,-0.1584,-0.1316,-0.19386,-0.1827,-0.18283,-0.057604,-0.26273,-0.12661,-0.19928,-0.075704,-0.41934,-0.18039,-0.14573,-0.27447,-0.1001,-0.037133,-0.21662,-0.44705,-0.37786,-0.1448,-0.074998,-0.11267,-0.18032,-0.19346,0.12035,-0.075374,0.21781,-0.058645,0.15343,-0.071956,0.10115,0.073652,-0.045946,0.17895,0.06539,-0.032917,-0.13898,-0.047921,0.0098194,-0.13984,0.13409,0.16591,0.030741,-0.16526,0.096158,0.28531,-0.080293,0.14487,0.082563,0.24201,-0.028817,1,-0.19772,0.30291,0.1266,0.068435,0.11066,0.010491,-0.0064371,0.20134,-0.10264,-0.11243,0.14598,-0.11613,0.036415,-0.13619,-0.036613,0.0032066,0.045555,-0.14506,-0.20861,-0.25286,-0.1188,-0.07321,-0.085676,-0.080692,0.0055211,-0.11385,-0.0032377,0.084978,0.14607,0.13467,-0.059506,-0.016956,0.28801,-0.019126,-0.080187,-0.0091966,-0.086398,-0.091914,0.030803,-0.13952,-0.018018
75,-0.16322,-0.22319,-0.16895,-0.070718,-0.23294,-0.19539,-0.18328,-0.12601,-0.34977,-0.12437,-0.20265,-0.15525,-0.21889,-0.13481,-0.19567,-0.27776,-0.27287,-0.082457,-0.21645,-0.22482,-0.21042,-0.22077,-0.19193,-0.14652,-0.10816,-0.22489,-0.16059,-0.0056165,0.098512,-0.095873,-0.20933,-0.25732,-0.072398,0.045998,-0.084622,-0.14321,-0.069309,0.3594,-0.06853,-0.1206,0.2364,0.013265,-0.064068,-0.089046,-0.0055381,0.0083631,0.044947,-0.22954,-0.029656,-0.077937,-0.057279,-0.19886,-0.14088,0.027003,0.25902,0.11462,-0.1183,0.087789,0.088266,0.10521,0.22813,0.24611,0.011877,-0.25937,-0.11031,-0.14195,-0.12508,-0.066104,-0.13367,0.0057551,0.19433,-0.30211,0.20794,0.089225,-0.19772,1,0.096017,-0.14931,0.040274,-0.13721,0.20627,-0.21023,0.10159,0.04988,0.037562,-0.10636,-0.0064242,0.12154,0.099856,-0.11143,-0.18145,-0.18289,-0.065896,0.16297,0.4243,-0.17418,-0.057878,0.23305,0.11783,-0.049163,0.16292,-0.28098,-0.15972,0.012481,0.041758,0.010526,0.18325,-0.29786,-0.15512,-0.10524,-0.006109,-0.017459,-0.27354,0.020647,0.15625,-0.20561
76,-0.35162,-0.3478,-0.47527,-0.36705,-0.41546,-0.37207,-0.35908,-0.36544,-0.34098,-0.50082,-0.43468,-0.29805,-0.38764,-0.36153,-0.41596,-0.33886,-0.37844,-0.15682,-0.2134,-0.45405,-0.39781,-0.44805,-0.44589,-0.34327,-0.38279,-0.29934,-0.17226,-0.35991,-0.24709,-0.20485,-0.26355,-0.28221,-0.26119,-0.18229,-0.17147,-0.37247,-0.27484,0.10603,-0.20267,-0.17686,-0.14249,-0.17209,-0.10051,0.15632,-0.29956,-0.20788,-0.1458,0.077637,-0.2133,-0.1051,0.034557,0.10925,-0.28017,0.05036,0.036749,0.18423,-0.036402,-0.018874,-0.093613,0.011685,0.05059,0.016976,0.2709,0.15808,-0.027327,0.24008,0.033326,0.35542,0.2701,-0.050375,0.22442,-0.05497,0.34025,-0.19041,0.30291,0.096017,1,0.097749,0.11351,-0.017695,0.10097,0.37133,0.28919,-0.24371,-0.090451,-0.095753,-0.26178,-0.1151,0.059495,0.083585,0.10966,0.18924,-0.23029,0.18426,-0.22627,-0.033774,-0.17768,0.068057,0.113,0.18431,-0.08016,-0.033302,-0.043444,0.31485,0.26577,0.10835,-0.086122,-0.13138,0.15245,-0.36139,-0.016444,-0.18787,-7.571e-05,0.10213,-0.093761,0.0087801
77,-0.027465,-0.042365,-0.10336,-0.11007,0.084156,-0.14673,0.00047572,-0.073199,0.050401,0.015623,0.031551,-0.063287,-0.028121,0.030893,-0.048879,-0.0015978,0.0080195,-0.061698,-0.070298,-0.056396,0.011057,0.041492,-0.014506,0.0064269,0.026401,-0.092163,-0.01798,-0.24026,0.035001,-0.049324,0.031242,0.042562,-0.10067,0.036624,-0.16016,0.0083553,-0.019359,0.19697,-0.077904,0.079437,-0.050493,-0.056577,0.080756,0.34219,0.067196,-0.13703,-0.11301,0.39434,-0.016383,0.18372,-0.10747,-0.066094,0.31311,0.21372,-0.13562,-0.15049,0.036893,0.10642,0.053892,-0.30938,-0.21714,-0.08565,-0.25343,-0.025621,0.067704,0.059154,-0.058493,0.1851,-0.0067409,0.016782,0.0098193,0.039103,0.044446,-0.00020996,0.1266,-0.14931,0.097749,1,-0.044936,0.16598,0.1458,0.086269,-0.0010728,-0.019597,-0.22513,0.2205,-0.068096,-0.077619,0.049404,0.066078,-0.044144,0.11429,-0.038625,0.012465,-0.17438,-0.33951,0.090867,0.085011,0.039115,-0.24518,0.049299,0.003791,0.078593,0.075979,0.16622,-0.012514,-0.19633,0.095992,0.10609,-0.10891,-0.33294,-0.2888,0.094427,-0.15505,-0.28715,0.024604
78,-0.30144,-0.41129,-0.33192,-0.23106,-0.32013,-0.26486,-0.29492,-0.36139,-0.34427,-0.29813,-0.31482,-0.19432,-0.36653,-0.29006,-0.22222,-0.28967,-0.29639,-0.28374,-0.25505,-0.25023,-0.33326,-0.20017,-0.30927,-0.40003,-0.45925,-0.079802,-0.36845,-0.18832,-0.17221,-0.084399,-0.26398,-0.45254,-0.25373,-0.25837,-0.37141,-0.19025,-0.1282,-0.12214,-0.052574,-0.31751,-0.15037,-0.15369,-0.025481,-0.032003,0.19998,-0.30866,0.036349,0.18726,0.20681,0.047005,0.10482,0.15469,-0.031338,-0.022321,0.2051,-0.086255,-0.071228,-0.031474,-0.10399,0.091491,0.16325,0.025949,0.17802,0.16444,-0.070727,-0.22295,0.1102,0.012727,0.055709,0.052576,-0.041262,0.018677,-0.0010556,0.11393,0.068435,0.040274,0.11351,-0.044936,1,-0.065534,0.14137,0.12485,0.015994,0.29159,-0.08432,0.02269,0.25706,0.085964,0.075405,-0.17179,0.1588,-0.034349,-0.29641,0.028259,-0.14553,-0.12237,0.23588,0.072685,0.1696,0.08005,0.14896,0.020395,-0.074303,-0.1397,-0.041255,0.30413,0.15053,-0.035871,0.17312,-0.15595,0.052822,0.089309,-0.1186,0.11076,-0.054986,-0.033502
79,0.018529,0.088507,0.091728,0.1912,0.1457,-0.015847,0.093575,-0.01965,0.087332,-0.017365,0.1646,-0.044043,0.063718,-0.024644,0.10405,0.14074,-0.0033907,-0.017592,0.097938,-0.029993,0.11609,0.07868,0.051389,0.10495,0.20843,0.0058867,0.024731,-0.17609,-0.046188,0.14897,-0.0013132,0.17229,0.045767,0.018981,-0.030605,0.17986,0.10917,-0.057829,0.024808,-0.07382,-0.061726,0.061365,0.058608,-0.059271,0.033461,0.088964,-0.12429,0.040309,0.098026,-0.029376,0.19094,0.084339,0.071844,0.082439,-0.30298,-0.15698,0.052381,0.070682,0.033429,-0.34967,-0.10243,-0.070869,0.12249,0.23297,0.12387,0.015798,-0.10255,0.15118,0.031826,-0.25522,0.055988,0.20366,0.05173,0.012911,0.11066,-0.13721,-0.017695,0.16598,-0.065534,1,-0.29207,0.01231,-0.039321,0.26169,0.12772,0.15081,0.25937,-0.13217,-0.1977,-0.061408,0.289,0.14907,0.072045,-0.0066768,-0.03581,0.11242,-0.036385,0.01474,-0.26533,0.078457,-0.12053,-0.33306,0.1868,-0.078955,-0.021543,0.079857,0.15321,0.20886,-0.045684,0.23506,0.02662,-0.14153,0.042107,-0.023671,0.030164,0.061857
80,0.18463,0.098179,0.060337,0.094547,0.10279,0.039797,0.13324,0.081143,0.031686,0.15467,0.035475,0.21572,0.010436,0.083432,0.048075,0.068357,0.15299,0.18693,0.10934,0.15345,0.038821,0.039181,0.093102,0.014571,0.078029,0.2511,0.095762,0.2002,0.12242,-0.0908,0.17592,-0.1434,-0.34244,0.12031,0.0929,0.14204,-0.018743,0.14814,-0.15482,0.12345,0.025024,0.18372,0.14542,0.034864,0.014497,0.14463,-0.15075,0.1348,0.087529,0.096808,-0.014751,0.18627,-0.030607,0.059521,0.21771,0.024495,0.079571,0.19617,-0.18917,-0.19981,0.2875,0.17206,-0.07854,-0.27048,-0.093016,-0.13679,0.036526,0.042869,-0.010768,0.14093,0.10083,-0.38199,-0.025744,-0.072045,0.010491,0.20627,0.10097,0.1458,0.14137,-0.29207,1,-0.10455,0.2483,0.12387,0.029752,-0.21767,-0.026275,0.2884,0.20684,0.021948,0.10317,0.083953,-0.17875,0.20464,0.1104,0.0040334,0.16125,-0.35418,-0.037162,-0.10304,0.34881,0.13007,0.062059,0.18105,0.0053509,0.0017249,0.01577,-0.31678,0.08633,-0.08556,0.12458,0.14184,0.040086,-0.21172,-0.090047,0.064936
81,-0.04275,-0.066274,-0.085554,-0.074677,-0.061487,-0.067158,-0.062896,-0.18423,-0.086049,-0.14993,-0.0071487,-0.094314,-0.11437,-0.10975,-0.10671,0.0045906,-0.13146,-0.064401,0.029131,-0.1159,-0.011788,0.026899,-0.22952,-0.058002,-0.08617,-0.035031,-0.020942,-0.097956,-0.15091,-0.032521,0.0032514,-0.020184,0.063587,-0.026865,-0.048658,0.019315,4.573e-05,-0.055287,-0.055782,0.037253,-0.10141,-0.097539,0.035253,0.12905,-0.10879,-0.11857,-0.021076,0.054545,-0.069928,-0.13283,0.17634,0.025719,0.10954,0.048918,0.021228,0.13796,0.10469,-0.032778,-0.14446,0.16711,-0.17255,-0.11263,0.11033,0.17747,-0.051352,0.284,0.06854,0.27471,0.089259,0.3095,0.24483,0.11135,0.30529,0.17067,-0.0064371,-0.21023,0.37133,0.086269,0.12485,0.01231,-0.10455,1,0.17397,0.035484,0.13492,-0.080648,-0.053864,-0.2857,0.12115,0.085934,0.27563,0.10629,-0.038634,-0.12989,-0.20798,0.040049,0.093967,-0.062064,0.26062,0.15215,0.042816,0.21802,0.19769,0.2245,0.052312,-0.031388,0.079014,0.11183,0.10053,-0.40866,0.057455,-0.025915,-0.22635,0.12764,-0.20835,-0.28428
82,-0.19487,-0.25904,-0.21,-0.23544,-0.24561,-0.19863,-0.28635,-0.26842,-0.2802,-0.39556,-0.29782,-0.1997,-0.21979,-0.3365,-0.24808,-0.11534,-0.17644,-0.28046,-0.26471,-0.19462,-0.12441,-0.20971,-0.36068,-0.090129,-0.19238,-0.27048,-0.080447,-0.13871,0.050112,-0.35964,-0.20983,-0.18746,-0.32182,-0.21079,-0.040726,-0.2009,-0.34188,-0.16179,-0.067046,-0.095073,-0.026528,-0.25121,0.12,0.022723,-0.17094,-0.076199,-0.15168,-0.27503,-0.20982,0.10416,0.16876,-0.047595,-0.35539,0.076007,0.15805,-0.18645,-0.15242,0.1855,0.016063,0.00090791,0.12212,0.071201,0.015924,-0.16743,0.022879,0.1566,0.18361,0.2316,0.060163,0.11519,0.2751,-0.071128,0.31414,0.35817,0.20134,0.10159,0.28919,-0.0010728,0.015994,-0.039321,0.2483,0.17397,1,0.1562,-0.061572,0.10425,-0.15758,-0.054358,-0.072178,0.041593,0.085717,0.043353,0.084928,0.025324,-0.053957,-0.015014,0.085664,-0.24114,0.23658,0.14737,-0.049047,-0.018371,-0.080628,0.32373,0.089793,-0.20918,0.14688,-0.16275,0.13742,-0.21988,0.034537,0.039867,-0.099808,0.17208,0.013799,-0.056606
83,-0.08372,-0.066336,-0.01606,0.043227,-0.058723,-0.019474,-0.099222,-0.14489,-0.15885,-0.064671,0.0043773,-0.13844,-0.084928,-0.17435,-0.019963,0.083343,-0.06793,-0.23527,-0.20021,0.016584,0.062093,0.013331,0.044698,-0.049983,-0.039856,0.010702,-0.21108,0.09674,-0.16936,0.013101,-0.23497,-0.10287,-0.059854,0.08904,-0.11339,0.23942,-0.083134,-0.085907,0.123,0.026174,0.057235,0.12687,0.0029132,0.030882,0.069668,0.085622,0.069335,-0.23616,0.12202,-0.051386,-0.093536,0.037235,0.10457,0.24459,0.24153,-0.13463,0.088108,-0.10969,-0.064531,-0.30911,0.014193,-0.10911,0.13697,-0.14264,-0.052179,-0.10051,0.13724,0.10812,-0.016181,0.28334,-0.045726,0.04582,0.12416,0.11118,-0.10264,0.04988,-0.24371,-0.019597,0.29159,0.26169,0.12387,0.035484,0.1562,1,0.12004,-0.052081,0.30341,-0.15489,-0.18938,-0.054774,0.21481,0.034687,-0.036995,-0.14314,0.09284,0.12486,0.16201,-0.14431,0.14513,-0.046405,-0.027621,-0.094281,0.30028,-0.085137,-0.22534,-0.047896,-0.024753,-0.058105,0.075266,-0.22849,-0.04325,0.12183,0.0056604,0.00079684,0.094667,-0.018576
