,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
143,-0.076159,-0.070394,-0.017412,-0.10828,0.069019,-0.11342,-0.020913,0.0052558,-0.040033,-0.036617,-0.038052,0.0058723,0.079724,0.061368,-0.13478,0.067582,-0.04754,0.039787,-0.090855,-0.081662,0.084927,-0.13876,-0.054856,0.064975,-0.046163,-0.054122,0.033629,0.052265,0.029181,0.015032,-0.023686,-0.023572,0.061762,-0.083474,0.041488,-0.080078,0.052431,-0.084491,-0.097126,0.061749,-0.10481,-0.0019608,-0.024173,-0.023755,0.020287,-0.092022,-0.13897,-0.22945,0.21701,-0.0067481,-0.16069,0.076725,-0.13816,0.089525,0.069754,-0.038114,0.1117,-0.13898,-0.0039591,-0.18197,-0.36829,0.076885,0.078849,-0.037421,0.0051499,-0.043295,-0.24423,0.00020304,0.088594,0.11628,-0.24909,0.20551,-0.023226,0.02722,-0.074065,0.19776,-0.048799,-0.39397,0.067026,-0.030299,0.062934,-0.0060031,-0.065025,0.2195,-0.046188,-0.12385,-0.15781,0.074594,-0.18657,0.21237,0.040089,-0.29828,-0.041927,-0.072121,-0.16189,0.32399,-0.18312,0.050893,-0.033198,-0.0043491,0.15247,0.16769,-0.10536,-0.27345,-0.067604,0.056196,-0.061252,-0.095895,0.18903,0.10838,-0.14841,-0.11177,-0.041406,0.043224,0.28246,-0.021099,-0.039749,-0.0057015,0.085313,0.31299,0.078028,0.059206,-0.10466,0.073708,0.21151,-0.36111,0.015735,0.06881,0.24133,-0.48616,-0.16478,-0.25253,-0.22395,-0.16087,0.13523,-0.11786,-0.032797,-0.059923,-0.08053,0.306,0.072355,-0.16176,0.13458,1,0.037337,0.29659,0.0075544,0.16355,-0.040842,-0.018357,0.11693,0.16384,0.16089,-0.0068725,-0.040003,-0.13808,0.083788,0.071949,0.0041235,0.056643,0.24072,0.19026,0.014427,0.00060182,0.14229,0.056872,0.040143,-0.036737,0.12146,-0.090761,0.039453,-0.030643,0.1197,0.031082,0.19328,0.076503,-0.22579,-0.14261,-0.13902,0.23772,0.41759,0.15113,-0.17256
144,0.13908,0.10094,0.13967,0.10576,0.1141,0.10089,-0.052397,0.18315,0.11642,0.16699,0.16761,0.097158,0.16858,0.089453,0.26258,0.1977,0.023539,0.21665,0.19135,0.16829,0.16243,0.051699,0.0011732,0.025845,0.22588,0.091611,0.14243,0.15233,0.13517,0.27285,0.052778,0.15079,0.018328,0.041598,0.1239,0.072952,0.24099,0.094566,0.13526,0.1479,0.24565,0.13018,0.044132,0.15511,0.22226,0.088538,0.1973,0.15294,0.1021,-0.0074153,0.3509,0.10532,0.15555,0.18593,-0.039037,-0.021,0.027968,0.14152,0.012663,0.15507,-0.02963,0.090824,0.15059,0.33724,0.28762,0.10377,0.076632,0.17813,-0.21787,-0.012577,-0.015548,0.20786,0.17298,0.013344,0.0096546,0.29143,0.14196,-0.14588,0.21607,0.076423,-0.32799,0.23888,-0.05969,0.25936,-0.13473,0.31688,-0.0095984,-0.18504,0.37464,0.12618,0.15771,-0.14468,0.29204,0.27289,-0.049886,0.057519,0.070011,0.16935,0.11551,0.29373,0.13335,-0.24334,-0.067732,-0.13908,0.12061,0.23339,0.094994,0.03731,0.040514,-0.11762,-0.028538,-0.062086,-0.21043,-0.085568,-0.11835,0.1622,0.0054415,-0.18255,0.053129,-0.018621,0.040344,-0.13695,-0.050715,0.26989,-0.2895,0.059424,-0.017925,-0.18433,-0.095232,-0.084566,-0.018509,-0.20044,-0.11341,-0.1298,0.0096018,-0.11486,-0.20499,-0.091798,-0.10646,-0.15246,-0.12771,-0.02705,-0.10622,0.037337,1,-0.028868,0.15828,0.13206,-0.24641,-0.16596,-0.26433,0.18197,0.13204,0.20435,-0.26307,0.1517,0.16049,-0.038769,-0.067508,0.034441,0.020859,0.3084,0.17219,0.32224,-0.24638,0.0078444,0.26979,0.28545,-0.00040833,-0.028287,-0.19051,0.19137,0.057034,-0.17575,0.22531,0.23567,-0.0027757,-0.069739,-0.14857,-0.10733,-0.055933,-0.020608,0.13996
145,0.055341,-0.005804,0.11219,-0.034342,-0.072653,0.097632,0.11751,-0.075964,-0.024116,-0.044382,-0.15705,-0.0846,0.23323,-0.062901,0.036904,-0.06183,-0.11732,-0.029513,0.020138,0.0022258,0.066484,-0.036535,-0.1459,0.074751,-0.082244,-0.057744,-0.001266,0.054207,0.13485,0.12774,0.025764,0.043968,-0.068133,-0.10353,-0.13588,-1.5391e-05,-0.06868,-0.10143,-0.19572,0.041125,0.044139,0.1579,-0.14119,-0.1647,0.1435,0.097464,-0.001921,-0.027908,0.33475,-0.13376,0.10612,0.073927,-0.1237,-0.012738,0.11398,0.022236,0.23052,0.10763,0.13368,-0.035426,-0.29706,-0.091955,0.095114,0.029225,-0.13593,-0.11668,0.068977,-0.017389,0.043364,-0.15091,-0.1567,0.09111,-0.10383,0.26582,-0.050212,-0.25344,-0.074926,0.021923,0.38088,0.056557,0.06615,0.16707,0.11734,0.010379,0.17881,0.079433,0.1344,0.023591,0.016167,-0.10984,0.013801,0.18296,-0.34713,0.31419,-0.10829,0.39763,-0.019889,0.038543,-0.12754,-0.001039,0.10751,-0.15558,0.044327,-0.038003,-0.0011659,-0.40674,0.090616,-0.041808,-0.17312,0.049253,-0.040632,0.023842,-0.17015,0.1459,0.031677,-0.038796,0.02198,-0.039412,0.12018,0.090266,0.095014,-0.068956,-0.27859,0.20848,0.07802,-0.018856,0.028936,0.14687,0.14744,-0.048417,-0.085765,-0.26805,-0.12265,-0.23202,0.14845,-0.21403,-0.028496,-0.38192,0.0073113,-0.093546,0.12606,-0.10941,0.24759,0.29659,-0.028868,1,-0.11637,-0.24828,-0.070608,0.033171,0.067418,0.23732,0.083481,-0.2081,0.14803,0.047888,0.091152,-0.0073258,-0.040452,0.098575,-0.14078,-0.22231,0.008351,0.35666,0.086837,0.33483,0.0010622,0.020529,0.054508,-0.39199,-0.066988,0.11216,0.34923,-0.10973,-0.098092,0.15598,0.10024,-0.023625,0.39055,0.087301,0.064279,-0.21839,0.05509
146,-0.101,-0.20569,-0.20885,-0.1259,-0.12934,-0.16491,-0.17455,-0.12617,-0.1449,-0.13302,-0.082415,-0.1438,-0.095369,-0.11954,-0.050024,0.0045038,-0.042795,0.01893,-0.13182,-0.085851,-0.072652,-0.084001,-0.12872,-0.1635,-0.096884,-0.09235,-0.17077,-0.16293,-0.22095,-0.10575,-0.15029,-0.10236,-0.119,-0.032955,-0.23947,-0.12795,-0.15641,-0.12873,-0.13242,-0.11401,0.0307,-0.15859,-0.0026266,-0.14812,0.07748,-0.07076,-0.3092,-0.22366,-0.22391,0.083822,0.059967,-0.19121,-0.17504,0.022667,-0.24697,-0.25059,0.028698,-0.11722,-0.16314,-0.14995,-0.10949,-0.29291,-0.1198,-0.13719,-0.053623,-0.15864,0.0056667,-0.11426,0.084817,0.087424,-0.094666,-0.13087,-0.20064,-0.18864,-7.8996e-05,0.070539,-0.08201,-0.32639,0.15514,-0.057998,-0.10267,-0.0068695,0.019912,-0.078372,0.00077785,-0.099378,-0.12113,-0.0064127,0.24496,0.0082259,0.239,0.13747,0.11324,-0.067891,-0.080231,-0.06254,-0.21602,0.26545,-0.14158,-0.079005,-0.16349,0.00022961,-0.26902,-0.14752,0.096526,0.17928,0.1465,0.013737,-0.14591,0.017335,-0.0736,-0.016551,0.23472,-0.169,0.21947,0.18818,-0.069604,-0.13028,0.0046653,0.1539,-0.052329,0.098989,0.01263,0.18888,0.052131,0.06523,0.0023381,-0.083568,-0.093524,-0.19906,0.099686,-0.092534,-0.0091757,0.11034,-0.1973,-0.012552,-0.11926,-0.018153,-0.046806,0.16303,-0.0050633,0.0029284,-0.14988,0.0075544,0.15828,-0.11637,1,-0.13066,0.052873,0.021913,0.14745,-0.11189,-0.048349,-0.091285,-0.042066,0.075792,-0.062423,0.00368,0.11425,-0.11601,0.0705,0.083573,0.14954,0.31715,-0.15145,-0.053291,-0.023896,0.17959,-0.089587,0.13669,-0.33486,0.096682,-0.095026,0.033196,0.089829,0.19135,-0.18606,-0.20071,-0.02759,-0.03029,-0.15188,0.084373,-0.035145
147,-0.061929,0.067581,-0.071745,0.012708,0.049571,-0.1212,-0.17767,-0.071601,-0.075994,0.076662,0.046824,-0.11429,-0.15869,-0.065917,-0.098562,0.091109,-0.022353,0.0047752,-0.076227,-0.0071993,-0.056043,-0.062939,-0.016432,-0.11654,-0.072254,-0.034047,0.028953,0.052878,0.088841,-0.029813,0.0022942,-0.12967,0.024728,-0.0029038,0.076324,0.01032,-0.0075568,-0.15342,0.018576,-0.11165,-0.00033357,-0.25397,-0.10786,-0.067819,-0.0093574,-0.19522,-0.076891,-0.06727,0.13908,-0.1598,0.032341,-0.0076771,-0.062043,-0.1654,-0.14282,0.018348,-0.12066,0.022942,-0.1368,0.12315,-0.078215,0.093735,-0.052834,0.034031,0.026507,-0.065895,-0.15972,0.11442,-0.096986,-0.1822,-0.13132,0.18456,-0.018022,-0.073264,0.092044,0.025241,0.14418,0.20154,-0.21473,0.14174,-0.070231,-0.14602,-0.13477,0.1707,-0.36621,0.1307,-0.29658,-0.26128,-0.19234,0.21487,-0.11414,-0.20571,0.12236,-0.061507,-0.23758,0.082087,-0.037779,-0.068904,0.037619,0.14794,0.054271,-0.030884,0.22615,-0.089233,-0.25303,0.099879,-0.10235,-0.062231,0.12887,-0.14898,0.038932,0.061711,-0.18069,0.069824,-0.12242,0.12326,0.081352,-0.12493,-0.011882,-0.089822,0.11133,-0.094303,0.034617,-0.057352,0.2098,-0.20147,-0.20299,0.0095333,0.13454,-0.18359,-0.20736,-0.14365,-0.11153,0.062425,0.25567,0.20539,0.27898,0.14428,-0.097069,-0.12678,-0.26616,0.011279,-0.17026,0.16355,0.13206,-0.24828,-0.13066,1,0.16331,0.0012459,-0.065536,-0.044418,0.082584,0.15773,0.051163,-0.22224,0.01425,0.25022,-0.12999,-0.19784,0.065128,0.30009,0.11032,-0.10232,-0.2972,-0.12089,0.16206,-0.15883,0.024427,0.057145,0.25458,0.35226,-0.13605,0.014444,0.095295,0.033261,0.03425,0.14733,-0.29887,0.077422,0.18978,-0.089621,-0.067207
148,0.14564,0.11144,0.24587,0.1633,0.12409,0.21858,0.21467,0.17809,0.18732,0.16219,0.25354,0.14715,0.17069,0.19669,0.092943,0.06449,0.23675,0.18003,0.1349,0.12033,0.076667,0.21178,0.14699,0.26124,0.18235,0.14377,0.0723,0.072908,0.1998,0.10067,0.26985,0.092231,0.22654,0.17016,0.22082,0.21108,0.1206,0.2697,0.15707,0.017191,0.31383,0.13792,0.12255,0.21587,0.17947,-0.056349,0.0071111,0.12511,0.12212,0.1852,0.084666,0.23189,0.078557,0.22454,0.20399,0.07015,0.15795,0.13649,-0.016836,0.12923,-0.045947,0.066156,0.090533,0.062161,0.19259,0.029202,0.098979,-0.1436,0.19733,-0.061347,0.0099419,-0.05168,-0.26019,0.083981,0.44137,0.032824,-0.072866,0.13239,-0.22823,0.12911,-0.01415,0.083156,0.045994,-0.021171,0.07608,-0.19098,0.023015,0.12003,0.13673,0.29038,-0.22306,0.17632,0.070098,-0.042994,-0.20332,-0.022542,-0.13893,-0.44499,-0.065874,-0.034157,-0.20109,0.019425,0.13091,0.059701,-0.03021,-0.014967,0.04252,0.049807,-0.0014008,0.16388,0.02398,0.26403,-0.056323,-0.072774,-0.19398,0.18954,0.24298,-0.21516,0.036331,-0.015433,-0.055462,0.30875,-0.058622,0.034609,-0.073754,0.11051,0.030845,0.079334,-0.028866,0.24956,-0.078116,-0.072838,0.024223,0.075724,0.081833,-0.00049789,0.13454,0.079095,0.033198,-0.042463,-0.26793,0.044683,-0.18316,-0.040842,-0.24641,-0.070608,0.052873,0.16331,1,0.20521,0.24992,-0.039174,-0.1047,-0.22966,0.062282,-0.11672,-0.077422,0.14928,-0.14545,0.050462,-0.081601,-0.14688,-0.072507,-0.024409,0.00071578,-0.0016746,-0.050435,0.075741,0.07152,0.096917,-0.018059,-0.282,0.23843,0.022473,-0.21273,-0.037399,-0.15179,-0.13068,-0.044651,-0.10315,0.011801,-0.090506,0.36449
149,-0.31109,-0.16221,-0.24204,-0.12136,-0.31661,-0.11325,-0.15527,-0.26189,-0.18873,-0.22325,-0.28168,-0.34645,-0.13181,-0.17548,-0.19507,-0.3065,-0.2032,-0.082789,-0.19178,-0.25934,-0.35716,-0.28637,-0.35552,-0.21261,-0.2149,-0.18215,-0.2577,-0.23893,-0.13667,-0.18721,-0.091727,-0.27881,-0.31404,-0.152,-0.16432,-0.21316,-0.13367,-0.047577,-0.28271,-0.27056,-0.18875,-0.11654,-0.20904,-0.078415,-0.17776,-0.23164,-0.15704,-0.036531,-0.26034,0.067587,-0.12889,-0.0058331,-0.0084096,-0.22175,-0.14062,0.08434,-0.13781,0.028382,-0.10878,-0.19414,0.015961,-0.28552,-0.37574,-0.10578,-0.30714,-0.030267,-0.12514,-0.31676,-0.0069962,-0.2188,-0.24173,-0.23631,-0.31051,-0.23243,0.14569,-0.29445,-0.032916,-0.054395,-0.075181,-0.11718,0.0052958,0.025243,0.058207,-0.34042,0.022169,0.11399,0.082422,0.13502,0.16708,0.058069,-0.24913,0.12231,0.054771,-0.16064,-0.32798,-0.011016,-0.094457,-0.018263,-0.13968,-0.085832,0.17068,0.063389,-0.094705,-0.0096046,-0.086657,-0.27046,-0.050028,0.089455,0.068299,0.16738,-0.22877,-0.1089,0.078993,-0.16568,-0.072012,0.022606,0.33447,0.024042,0.049464,0.11648,-0.061769,-0.11375,-0.089743,-0.20995,0.14728,-0.020344,-0.13423,-0.30289,0.10637,-0.057425,-0.15866,0.005578,0.17535,0.088184,0.14361,0.15843,-0.036077,0.098296,-0.10241,-0.34263,-0.15026,-0.29112,0.29771,-0.018357,-0.16596,0.033171,0.021913,0.0012459,0.20521,1,0.31847,0.075455,-0.084067,-0.31018,0.039722,0.0088021,0.089404,0.010178,-0.047815,-0.091735,-0.1373,0.1952,-0.048022,0.057692,-0.13815,-0.1527,0.071431,-0.089698,0.2597,-0.05027,-0.14259,-0.14015,-0.08001,-0.15026,-0.011172,-0.045989,-0.16164,-0.16925,0.085554,-0.066499,-0.1355,0.10625,0.13869
150,-0.030577,-0.10941,-0.037677,0.033485,-0.028302,0.012467,0.059992,-0.11608,-0.077296,-0.072455,-0.21906,-0.068922,0.064041,0.028686,-0.17944,-0.042453,0.0090917,-0.038447,0.057658,-0.039194,-0.14247,-0.056712,-0.013725,-0.021905,-0.028045,0.033779,-0.053391,-0.00057261,-0.11551,-0.10903,-0.017084,-0.13936,0.083378,-0.060178,-0.01378,-0.12707,-0.0111,-0.016013,-0.1042,-0.071229,-0.071674,0.078325,-0.056451,-0.014471,-0.12555,-0.084417,-0.08341,-0.1965,0.014577,0.18693,0.0087946,0.058405,0.017778,-0.043839,-0.030354,0.1349,-0.01618,-0.055195,-0.1567,-0.0097897,0.013217,0.015046,-0.20852,-0.42696,-0.11759,-0.089233,-0.025978,-0.060715,0.19717,0.019948,-0.04764,-0.1555,-0.23862,-0.23847,0.061755,0.0040573,0.01555,-0.24826,-0.0061211,-0.10299,0.082791,0.22864,-0.029172,-0.26816,-0.054522,-0.23095,0.13182,0.25282,0.12999,0.18981,-0.19981,0.022489,-0.074178,-0.21491,-0.32047,-0.080024,-0.11114,-0.0091114,-0.22558,0.087459,-0.11099,0.10736,0.020861,-0.1632,-0.079222,-0.086939,-0.043118,0.16794,0.13335,0.070501,0.051075,0.051798,0.14751,-0.074251,0.018036,0.026465,-0.11404,-0.22269,0.14025,0.057724,-0.14042,0.044402,0.048588,0.24692,0.16367,-0.18064,0.063535,-0.12569,0.11784,-0.11401,-0.09641,0.21222,-0.24637,0.23293,-0.021308,0.021035,-0.40713,0.016376,0.12171,0.0079161,-0.026359,0.010456,0.097515,0.11693,-0.26433,0.067418,0.14745,-0.065536,0.24992,0.31847,1,0.018742,-0.022631,-0.31357,0.28646,0.089553,-0.13369,0.16102,0.18422,-0.14242,0.084144,-0.051089,0.024066,0.10295,0.0075847,0.10899,-0.18202,-0.24188,0.11263,0.30608,-0.34833,-0.021106,0.096069,0.10738,-0.26503,-0.012818,-0.2797,-0.10015,0.050151,0.17347,0.12087,0.075139,0.023902
151,-0.026945,0.014695,-0.04997,-0.15315,-0.10961,-0.011088,0.093828,0.077604,-0.061936,0.046249,-0.081612,-0.013488,0.13008,0.036299,-0.08142,-0.084752,-0.053874,-0.00075835,0.0073748,-0.053931,-0.048012,-0.023051,-0.02779,0.1889,-0.01788,-0.050392,0.035457,-0.043678,-0.027307,0.038608,0.095107,0.1262,-0.041929,-0.0045447,0.029031,0.075845,0.057978,0.052199,-0.070015,0.024374,0.062246,-0.012004,-0.017,-0.024517,-0.094869,-0.076368,0.063565,0.059967,0.22355,-0.06856,-0.12807,0.018906,0.10857,-0.0094029,-0.042819,-0.10234,0.2523,0.074036,-0.046274,-0.13026,-0.31476,0.23988,0.067832,0.058782,0.09179,0.22354,-0.061847,-0.042873,-0.039207,-0.17985,0.086119,-0.077964,-0.11539,0.022509,-0.18097,0.11593,-0.032901,0.044575,0.1651,-0.20501,0.092533,0.22963,0.048408,-0.15764,0.034075,0.014517,-0.0045417,0.17188,-0.056846,-0.0037273,0.024643,0.20771,0.38725,0.038645,-0.12054,-0.10343,-0.086747,-0.069969,4.3792e-05,-0.1222,-0.074776,-0.17892,0.014657,0.10953,-0.14507,-0.22218,-0.048205,-0.16952,0.099523,0.15628,0.21499,0.011517,-0.063315,-0.10856,-0.25344,0.12255,0.22087,-0.092144,0.20354,0.28967,-0.1133,0.034272,-0.12372,0.033687,-0.39257,-0.11826,0.20036,-0.073775,-0.22544,-0.048813,0.12977,0.11691,0.061725,-0.037759,-0.063828,0.0097117,-0.047201,-0.20112,-0.23903,0.017763,-0.063691,-0.15332,0.17164,0.16384,0.18197,0.23732,-0.11189,-0.044418,-0.039174,0.075455,0.018742,1,-0.18321,-9.6551e-06,0.12345,0.26485,-0.16124,-0.079733,-0.069321,0.02483,-0.12698,0.020674,0.017884,0.021473,-0.0062454,0.090705,0.091318,0.21084,0.40056,0.13588,-0.13567,0.026402,0.051998,0.10083,-0.1943,0.10669,0.13955,-0.10681,0.061323,0.019874,4.2442e-05,-0.24533,0.038582
152,-0.11745,-0.26152,-0.24305,-0.055973,-0.12522,-0.12401,-0.25586,-0.22121,-0.10063,-0.28952,-0.21346,-0.11576,-0.074758,-0.35906,-0.15899,-0.24891,-0.34622,-0.23607,-0.17012,-0.16884,-0.11866,-0.14391,-0.28537,-0.18232,-0.12089,-0.12093,-0.14693,-0.13069,-0.14437,-0.10674,-0.223,-0.08962,-0.061387,-0.32712,-0.039339,-0.24269,0.0017266,-0.334,-0.20475,-0.11012,-0.18312,-0.18154,-0.33699,-0.063782,-0.1764,-0.069445,-0.098974,-0.043554,-0.1622,-0.28493,-0.1096,-0.29504,-0.27467,-0.2107,-0.0050995,-0.17903,-0.34193,-0.27001,-0.12987,-0.18394,-0.096816,-0.10813,0.13319,-0.13519,-0.12398,-0.12024,-0.14882,-0.26444,-0.012417,0.036635,-0.44983,-0.047179,0.12389,0.042924,0.0028102,0.052613,0.056199,-0.14923,0.031198,0.099018,-0.23608,-0.041944,-0.11487,-0.086533,0.059951,-0.078125,-0.44149,-0.1462,-0.19362,-0.083899,-0.15051,-0.32701,0.049786,-0.20469,0.11324,-0.021876,-0.21557,-0.12001,0.0020903,0.083474,0.12639,-0.040514,0.033258,-0.20594,-0.11724,0.023716,0.16548,0.11213,-0.22512,-0.17258,-0.21901,-0.15196,-0.15823,0.074628,-0.079443,-0.28228,-0.19526,0.1182,-0.059293,0.17568,0.060407,-0.11892,-0.082334,0.22841,0.080557,-0.061047,-0.23465,0.24302,0.093119,-0.077714,-0.18471,-0.26501,-0.28023,-0.19124,0.1994,-0.11243,0.062421,-0.22414,0.2314,-0.073537,-0.0070834,0.2225,0.033899,0.16089,0.13204,0.083481,-0.048349,0.082584,-0.1047,-0.084067,-0.022631,-0.18321,1,-0.25572,-0.13453,0.085963,0.2565,0.034713,-0.1932,-0.31082,-0.10458,0.3475,0.082964,0.050139,0.24119,-0.038038,0.10115,0.070903,-0.054518,0.038815,0.0016878,0.040911,-0.16217,-0.098421,0.40044,0.28747,0.033586,-0.20794,0.0011344,0.041141,-0.037345,0.046114,0.027612
153,0.14546,0.13908,0.22536,0.082081,0.051492,-0.086521,-0.052331,0.11124,0.20666,0.23665,0.26071,0.039471,0.011763,0.14731,0.070752,0.1887,0.19232,0.081851,0.061716,0.10655,0.14968,0.26061,0.1884,0.11485,0.10245,0.24805,0.10931,0.13588,0.18523,0.11862,-0.034587,0.072031,0.063427,0.1081,0.057156,0.089392,0.14417,0.16717,0.091354,0.049487,0.1564,-0.058323,0.078177,0.066007,0.021555,0.14926,0.1139,0.18408,0.067503,0.035538,0.23755,0.18592,0.021033,0.17685,-0.011194,0.037285,0.30632,0.042001,0.079189,-0.039294,0.068414,-0.0027265,0.22388,0.14621,0.28605,0.14166,-0.28487,0.26909,-0.074808,-0.066524,0.25574,0.076229,0.074738,-0.041086,-0.17861,0.3839,0.10021,0.078721,-0.17022,0.13084,0.0025296,-0.34848,-0.31037,0.29972,-0.1326,0.33019,0.041445,-0.34469,0.10561,0.24489,0.26054,0.093084,0.074699,0.13074,0.18722,0.078977,0.11524,0.20308,0.13163,-0.014931,-0.033027,0.1461,-0.068436,-0.082966,0.014469,0.30036,-0.17335,0.039806,0.34679,0.056508,-0.0096542,0.1804,0.061899,0.14036,-0.12716,0.12781,-0.21694,0.066442,0.10607,-0.2105,0.064623,-0.041191,0.18254,-0.058407,-0.2299,-0.087443,0.22664,-0.13283,-0.090262,0.0274,0.11299,0.24864,0.025381,0.13325,-0.25328,0.25735,-0.050153,0.0019991,0.046616,0.12185,0.1842,-0.24623,0.21455,-0.0068725,0.20435,-0.2081,-0.091285,0.15773,-0.22966,-0.31018,-0.31357,-9.6551e-06,-0.25572,1,0.0021775,-0.17228,-0.25437,0.01681,-0.20347,0.13953,0.11439,-0.031516,0.15159,-0.097609,-0.20785,0.17257,8.1409e-05,0.056995,-0.10376,0.099537,0.18781,0.066621,-0.1551,0.038001,-0.25656,0.0009794,-0.20695,-0.031216,-0.16711,0.037449,0.13847,0.025829,0.19468
154,0.036887,-0.021008,0.028722,0.056664,0.03493,0.067077,0.040368,0.060904,-0.012638,0.093594,-0.12919,0.084487,-0.021067,0.052854,-0.039993,0.049014,0.075906,0.062585,0.14654,0.015602,-0.0038987,0.073832,0.15704,0.10615,-0.0081516,-0.031962,0.050562,0.086399,-0.029806,0.087286,0.19233,0.11197,0.11672,0.049656,0.0027153,0.1016,0.0029527,0.025618,0.068789,-0.045445,0.0093283,-0.086787,-0.10385,-0.10958,0.22027,-0.022487,0.098038,-0.18566,0.067587,-0.0069934,-0.10677,0.14418,-0.065783,-0.15037,-0.067322,0.13656,0.13884,-0.033723,0.03112,0.068092,0.14328,0.044639,0.091511,-0.082986,0.013436,0.094274,-0.0076245,0.11167,0.15955,-0.052636,-0.071087,-0.19595,0.0069543,-0.088566,-0.044253,-0.21717,0.17291,-0.057611,-0.032919,-0.10788,0.20085,-0.011866,-0.034232,-0.024808,-0.24305,0.098338,0.049994,-0.10168,-0.060465,-0.10406,0.035247,0.00026661,-0.21421,-0.085609,-0.093484,-0.098407,0.17863,-0.14988,0.056498,-0.28927,-0.18483,0.17451,-0.15202,-0.034283,-0.03038,-0.25011,0.051573,0.13709,-0.16216,-0.17227,0.31785,0.047884,-0.10518,0.015851,-0.070463,0.15519,-0.12614,-0.16948,0.075832,-0.074194,0.061352,0.050296,0.10785,-0.14373,0.11848,0.075446,0.12746,-0.2637,-0.054504,0.073145,-0.021271,0.13994,-0.16025,0.072864,-0.14734,0.21954,-0.12007,-0.38108,0.21526,0.051308,0.17179,0.045653,0.064285,-0.040003,-0.26307,0.14803,-0.042066,0.051163,0.062282,0.039722,0.28646,0.12345,-0.13453,0.0021775,1,0.041125,-0.23495,0.13247,-0.18962,-0.1747,-0.034275,-0.10326,0.0067815,0.11081,-0.18763,-0.21787,0.16146,-0.33698,0.066629,0.18959,-0.10454,0.13167,0.25556,0.39164,-0.12764,0.17393,0.1195,0.075617,0.08986,0.036909,0.031478,-0.051425,0.071138
155,0.066942,0.0045204,0.00096659,0.018491,-0.088174,-0.044658,0.044925,-0.11262,-0.018653,-0.11186,-0.066099,-0.074049,0.025016,-0.12629,-0.032282,-0.12676,-0.12998,-0.098788,-0.037245,-0.045513,-0.035765,-0.093901,-0.014021,-0.10723,0.036285,-0.029431,-0.11204,-0.027692,-0.068222,-0.10007,0.035649,0.010711,0.021681,-0.081792,-0.13414,-0.017283,-0.055932,-0.07151,0.044623,0.0016906,-0.11526,0.060211,-0.14121,-0.038158,-0.14661,0.0046364,0.0679,0.042117,0.05397,-0.015399,-0.081771,-0.096746,0.017669,-0.045413,-0.0033351,0.029439,-0.038886,0.10581,0.063098,-0.029062,-0.041777,0.14757,0.11526,-0.020693,-0.19684,0.19003,0.10467,0.038323,0.073981,0.16551,-0.13378,-0.16047,0.21801,-0.09912,0.060853,0.011724,0.18437,-0.15397,0.27347,0.12853,0.091166,0.16469,0.14251,-0.17498,0.0012279,-0.074904,0.053025,0.042493,0.08968,-0.26675,-0.015925,-0.092864,0.22503,-0.18719,0.0023056,-0.055248,0.31495,0.053899,0.023938,-0.092787,0.043753,-0.27663,-0.040708,0.057694,0.20443,0.09982,0.060895,0.057317,-0.24442,-0.0519,-0.092575,0.081709,0.29366,-0.12624,-0.11089,-0.28646,0.13106,-0.13997,0.17434,0.03099,0.25718,-0.039054,0.057659,-0.04671,-0.33477,-0.0026406,0.060113,-0.0019013,-0.096439,0.19057,0.22004,0.081607,-0.17713,0.089418,0.16636,0.082763,-0.30464,0.05223,0.076402,-0.05981,0.044403,0.034281,-0.17885,-0.13808,0.1517,0.047888,0.075792,-0.22224,-0.11672,0.0088021,0.089553,0.26485,0.085963,-0.17228,0.041125,1,-0.14356,-0.13584,0.14451,-0.066651,0.061275,-0.044347,0.33852,-0.11527,0.08303,0.031183,-0.17389,0.052042,0.21956,0.19155,-0.31894,0.112,-0.092605,0.3768,-0.0094607,0.20076,-0.10696,-0.15039,0.0081785,-0.04467,-0.24248,-0.046223,-0.016033
