,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
142,0.15971,0.19414,0.06829,0.039894,0.080245,0.016122,0.18312,0.088175,0.15399,0.13747,0.099399,0.051073,0.26689,0.17602,-0.030772,0.23741,-0.0049418,0.20186,0.24443,0.00074287,0.13541,0.1838,0.094949,0.11694,0.14899,0.21334,0.086386,-0.084409,0.064439,0.25607,0.06219,0.089164,0.099788,0.20795,0.032858,0.032375,0.098849,0.13338,0.13874,0.078209,-0.0019994,0.0049811,0.02905,-0.016894,0.3611,0.28206,0.11592,-0.04455,0.16885,0.11815,0.076935,-0.08379,0.0053482,0.31213,0.10171,-0.011355,0.24505,0.17265,0.27978,-0.057551,0.11909,0.19224,0.46675,0.082523,-0.0098923,0.054897,0.061642,0.121,-0.0080332,0.073617,-0.18965,0.13146,0.28126,0.097464,0.15551,0.16147,0.099138,0.073684,-0.030554,-0.23582,0.033747,0.090376,-0.18584,0.14861,-0.1887,-0.011105,-0.082377,0.012817,0.31219,-0.084065,0.12502,0.021959,0.31033,0.23835,0.04164,0.016754,-0.16554,-0.095125,0.071323,0.061007,0.038409,0.090213,0.046071,-0.18497,-0.10299,0.31802,0.1236,0.079158,-0.2682,-0.13684,-0.12369,-0.040049,-0.014227,0.32257,0.3076,0.14535,-0.21671,0.18167,0.059486,0.1633,-0.24571,-0.19356,0.12526,-0.1099,0.0052117,-0.1569,-0.17533,-0.25301,0.045236,-0.056045,-0.034304,-0.068648,-0.26086,-0.2326,-0.14006,-0.0067264,-0.19201,-0.051363,0.3106,-0.0041423,0.07907,-0.19568,1,-0.27594,0.059623,-0.086255,-0.099057,-0.17084,-0.057288,-0.19238,-0.11523,-0.090777,0.26921,0.29682,-0.069982,0.060712,0.033548,0.021203,0.050203,0.12459,-0.11661,-0.059369,0.17596,0.031185,-0.13415,0.039784,-0.1223,-0.045666,-0.095444,-0.32578,0.12574,0.18151,0.0072661
143,-0.011189,-0.02854,0.10717,0.10961,0.078136,0.040515,0.009463,-0.0097879,-0.022582,-0.012611,0.157,-0.051949,-0.02231,-0.061851,0.060544,0.053592,0.059685,0.02057,-0.029724,0.042033,0.014699,-0.13446,-0.023472,-0.013898,0.026657,-0.046805,0.013016,0.028829,0.038467,-0.071254,0.13618,-0.08501,0.056178,0.075504,0.13962,0.061423,-0.019447,0.095278,0.050694,0.062554,0.09719,0.024528,0.0097254,0.056815,-0.16167,-0.12771,0.10752,-0.097564,-0.11547,-0.18685,0.070988,0.23881,0.0078264,0.055648,0.21086,-0.1492,0.042802,0.0099645,-0.092983,0.065701,0.016157,0.11413,0.045368,-0.031957,-0.21447,0.041059,-0.028674,-0.10848,0.1843,0.17534,0.16906,-0.067713,-0.15841,-0.0034508,-0.012467,0.0039441,0.17621,-0.054732,0.16596,0.2886,-0.16399,0.065674,0.071506,-0.14412,0.12497,-0.10358,-0.10224,-0.012412,-0.050694,0.063428,-0.20103,0.12545,-0.11409,-0.24219,-0.13492,0.083767,0.2447,0.030003,0.25178,-0.015022,-0.041806,-0.0027556,0.13427,0.13428,0.020452,0.010372,-0.15599,-0.29774,0.10078,-0.083638,0.050951,-0.0030671,-0.018921,-0.30676,-0.069951,-0.36529,0.0017452,-0.1979,-0.14176,-0.13785,0.18225,0.37043,-0.21779,-0.20386,0.37823,0.098468,-0.11879,0.0025723,-0.16394,-0.083002,0.022881,0.24806,0.11632,0.13492,-0.094579,0.050355,0.3448,-0.0060711,-0.32866,-0.10169,0.1423,0.038102,-0.27594,1,0.0079049,0.053655,0.16345,-0.18974,-0.1031,0.0068719,0.24227,-0.00043945,-0.145,0.023116,0.34437,0.12348,-0.21794,-0.031635,-0.10272,-0.026824,-0.014985,-0.025777,-0.084955,-0.089759,-0.046181,-0.010627,0.15876,-0.12782,-0.024398,0.13852,0.093982,-0.18153,-0.1289
144,-0.28857,-0.26714,-0.24284,-0.2803,-0.20757,-0.25649,-0.29785,-0.24651,-0.34013,-0.16226,-0.35794,-0.16875,-0.29882,-0.1953,-0.2612,-0.28343,-0.31895,-0.221,-0.34375,-0.3802,-0.23613,-0.27062,-0.40063,-0.37263,-0.30559,-0.30951,-0.40593,-0.29446,-0.31892,-0.29287,-0.17101,-0.35278,-0.26169,-0.30002,-0.19499,-0.13364,-0.44616,-0.084205,-0.22331,-0.31095,-0.23873,-0.3109,-0.35844,-0.28435,-0.15429,-0.20848,-0.28064,-0.27621,-0.14192,-0.3926,-0.34472,0.014474,-0.20836,-0.33794,-0.11753,-0.27331,-0.21008,-0.10289,-0.082768,-0.013105,-0.1226,0.017097,-0.0076011,-0.2628,-0.29864,-0.055312,-0.1879,-0.059026,0.040624,-0.06288,-0.048588,-0.19717,-0.15187,-0.2131,0.0050915,-0.016092,0.018053,0.15465,0.091635,-0.035612,-0.13416,-0.13738,-0.21743,-0.093905,-0.45104,-0.060881,-0.0048257,-0.057861,0.12012,-0.11425,0.20993,-0.28582,-0.051372,-0.019815,0.30318,-0.011792,-0.32045,-0.041319,-0.092759,0.13241,-0.2092,0.064707,-0.084047,-0.065514,0.28488,0.24776,0.05782,0.0074664,-0.13713,0.039277,-0.28429,-0.043166,0.083535,0.051035,0.066608,0.022137,-0.095255,-0.31136,-0.11323,0.010618,0.077888,0.15814,0.085269,0.023862,-0.053131,-0.14793,-0.21666,-0.068798,0.10897,-0.0047317,-0.045521,0.15579,-0.28413,-0.015602,0.3656,-0.016204,-0.2529,0.11408,0.14583,-0.15387,0.047031,0.063867,0.059623,0.0079049,1,-0.12048,-0.33866,-0.058509,0.10296,0.2227,0.36446,-0.090399,-0.096887,0.015457,-0.11326,-0.13208,-0.16797,-0.0063453,0.046873,-0.0041316,-0.11237,-0.10433,0.026123,-0.10406,0.020628,0.075754,0.15504,-0.10606,0.058292,0.0084418,-0.18706,0.18051,0.24681
145,0.15976,0.094829,0.045885,0.063203,-0.089769,0.0050535,0.032217,0.15925,0.10683,0.093337,0.11833,0.1999,0.10424,0.11235,0.16931,0.15876,0.085516,0.041857,0.10351,0.16893,0.011794,-0.019359,0.20729,0.12519,0.091791,0.11408,0.23188,0.070742,2.0591e-05,0.12716,0.13094,0.047969,0.085157,0.18419,0.18095,0.087317,0.11755,-0.017642,0.12735,0.056435,0.15741,0.097599,0.18656,0.13831,0.012491,-0.015999,0.26209,0.044642,0.16449,-0.069941,0.18091,-0.048251,0.084647,0.10837,0.036426,0.003427,0.17059,-0.087652,0.12487,-0.0003026,0.0080418,0.16771,-0.03591,-0.037007,-0.14242,0.27322,0.015959,-0.039635,0.20946,-0.26337,0.2019,0.36203,0.027294,-0.086963,-0.20301,0.072337,-0.10067,-0.26837,-0.097284,0.17138,0.11305,0.061227,0.013654,-0.121,-0.0090096,0.12588,0.090313,-0.27815,-0.0059707,-0.19385,-0.03649,0.12714,0.10853,-0.18618,-0.22599,-0.1753,0.071639,0.047908,0.027462,0.0071299,-0.29044,-0.26596,0.0078808,-0.083026,-0.30361,0.013201,-0.060301,0.13326,0.22668,0.15659,-0.081088,0.062236,0.030737,-0.043559,-0.052031,-0.2117,0.026615,0.19977,-0.041325,-0.0012157,0.1862,0.091248,-0.082643,-0.056539,0.36315,0.11251,0.0020964,-0.20301,0.12144,0.20304,0.11794,-0.28418,-0.013869,0.20956,-0.13964,0.17811,0.14046,-0.21311,-0.11487,-0.06195,-0.070111,-0.067001,-0.086255,0.053655,-0.12048,1,-0.32732,-0.053318,-0.0096055,-0.30298,-0.095305,-0.042346,0.020215,-0.14153,-0.13111,0.15798,-0.061162,0.14198,0.011466,0.24833,0.076605,0.085434,-0.29708,-0.0057075,0.055955,-0.19818,-0.012357,-0.03874,-0.089723,0.056169,-0.20869,0.18388,-0.037076
146,0.10014,0.11443,0.122,0.22182,0.18061,0.18459,0.19277,0.17419,0.12361,0.11248,0.18928,-0.024452,0.13028,0.071129,0.056674,0.13223,0.19763,0.032368,0.18613,0.18939,0.31381,0.1013,0.16186,0.10734,0.1068,0.13048,0.072842,0.12142,0.21067,0.18,0.18209,0.16711,0.19441,0.10543,0.018473,0.13973,0.22938,0.06331,0.054927,0.23706,0.124,0.19998,0.12621,0.080545,0.32159,0.18424,-0.036948,0.097953,0.11902,0.095415,0.40452,0.2195,0.14509,0.10344,0.01366,0.1698,0.013872,0.024377,-0.024428,0.095377,0.15541,0.079944,-0.0055218,0.16392,0.24845,-0.14953,0.12668,-0.011509,-0.14387,0.21775,0.23976,0.088661,0.043977,0.35217,0.10538,0.12511,0.14184,-0.0071271,0.055405,0.096556,0.065784,0.31809,0.35285,0.18318,0.17561,-0.041254,0.062284,0.21338,0.085946,0.074669,0.0731,0.29445,-0.10391,0.095041,-0.28354,-0.022486,0.085289,0.098469,0.018163,-0.12276,0.36773,0.15024,-0.037093,0.24227,0.26487,-0.36356,-0.1541,-0.12563,-0.011134,0.0074347,0.22974,0.15805,0.0417,0.027382,0.21284,-0.18884,0.25717,-0.10364,-0.18423,0.13254,-0.10187,0.027248,-0.2396,0.15334,0.05277,0.29644,0.36577,0.0077905,-0.22551,-0.23344,-0.04288,0.19375,0.071702,-0.051774,-0.034106,-0.13472,0.011827,-0.19733,-0.34669,0.029832,-0.023005,-0.048108,-0.099057,0.16345,-0.33866,-0.32732,1,0.20482,-0.18562,-0.08378,-0.069045,-0.18368,-0.22678,-0.18135,-0.0069834,-0.18536,0.12197,-0.0084695,-0.076949,-0.14884,-0.080257,0.055639,0.14688,0.044223,-0.036949,0.11908,0.11158,0.30348,-0.043175,0.05901,-0.062263,-0.37047,-0.0351
147,0.24438,0.097326,0.20528,0.21992,0.20511,0.16338,0.2198,0.30969,0.13892,0.23636,0.14984,0.071806,0.08793,0.14408,0.21284,0.14249,0.24776,0.12176,0.25349,0.21471,0.28793,0.22708,0.08336,0.21514,0.20798,0.14761,0.10633,0.14284,0.13138,0.1971,0.17836,0.27245,0.19982,0.20189,0.11893,0.16809,0.28295,0.22123,0.13911,0.31706,0.27962,0.22138,0.14436,0.017427,0.14475,0.14941,0.047993,0.17437,0.32028,0.11872,0.068614,0.0544,0.31461,-0.2113,0.15829,0.35851,-0.056148,-0.014672,0.043963,0.094333,-0.018119,0.17088,-0.14439,-0.1794,0.11906,-0.052252,0.18817,-0.061119,-0.049783,0.072536,0.11656,0.15829,-0.14989,0.10785,0.097834,-0.16537,0.027282,0.038852,0.098566,0.39021,-0.11831,0.033586,0.14121,0.16106,0.29427,0.33688,-0.020003,-0.094486,-0.10739,-0.054924,-0.036664,-0.14659,0.18382,0.20843,0.14965,0.097837,-0.033826,0.04525,-0.00042157,-0.13375,0.050892,0.13365,0.039867,0.19376,0.18343,0.023157,0.074331,0.012885,0.27065,0.30824,0.0573,-0.0045487,0.15962,0.0028508,0.19275,-0.077004,0.083188,-0.023311,-0.22519,0.016402,-0.12747,-0.15736,-0.092268,0.037051,-0.017346,0.27523,-0.029414,0.012723,0.016239,-0.2394,0.13149,-0.073765,0.0052182,0.061132,0.1223,0.051889,-0.12477,-0.020479,-0.1514,-0.029966,-0.18155,-0.067755,-0.17084,-0.18974,-0.058509,-0.053318,0.20482,1,-0.09012,-0.078968,-0.030398,-0.072625,-0.24412,-0.1425,-0.20173,0.062959,-0.13578,-0.15623,0.050967,-0.13473,0.096196,0.37506,-0.018178,0.28706,-0.2003,0.33639,0.0057694,0.30835,-0.10554,0.13333,-0.16997,-0.29749,0.35654
148,-0.0021473,-0.030582,-0.09868,-0.083367,-0.050043,-0.076254,-0.095969,-0.058293,-0.16205,-0.048051,-0.077169,0.029246,-0.10816,-0.0046398,-0.033857,-0.093258,-0.18035,-0.054665,-0.021479,-0.16355,-0.029926,0.031111,-0.013288,-0.030473,-0.032822,-0.078026,-0.13453,0.0216,-0.061772,-0.0025518,0.0069717,0.0079938,-0.10457,-0.067196,-0.091043,0.074326,-0.02349,-0.017929,-0.047418,-0.049476,0.048403,-0.12345,-0.030243,-0.19122,-0.16739,0.087114,0.0617,0.11975,-0.058854,0.072731,-0.14792,0.17508,-0.056872,-0.084264,-0.084927,0.048921,-0.12001,0.29536,0.11507,-0.05882,0.02557,-0.078811,0.062728,0.097199,0.10294,0.24437,0.033967,-0.079235,0.23337,-0.070258,0.039314,-0.24456,0.24095,-0.13345,-0.042008,-0.030821,-0.044067,-0.18114,-0.067229,-0.22164,0.049909,-0.15937,-0.075392,0.026235,-0.016964,-0.15548,0.35136,0.1299,-0.18299,-0.074328,0.13139,-0.022167,0.16912,-0.04348,0.12944,0.19983,-0.056839,0.15614,0.13868,0.12609,-0.04413,0.064959,-0.045574,-0.065978,0.19983,0.017484,0.048789,0.11365,-0.20958,-0.11575,-0.10656,0.047582,0.20875,0.30788,-0.31948,0.25561,-0.16572,-0.28659,0.069093,-0.060584,-0.038305,0.03773,0.17955,-0.20042,-0.069086,-0.071349,-0.011229,-0.063887,0.12569,-0.010487,-0.085058,-0.055701,-0.044702,0.043763,0.09905,0.016663,-0.16853,0.27056,0.033759,0.28666,0.45572,0.024212,-0.057288,-0.1031,0.10296,-0.0096055,-0.18562,-0.09012,1,0.0086155,-0.040824,-0.18379,0.1509,-0.12974,0.015051,-0.092808,0.18492,0.061258,-0.2213,-0.0056763,-0.12904,0.046234,-0.088284,0.22685,0.41305,-0.17957,-0.2997,-0.056771,0.080935,-0.25455,-0.0097574,0.21159,0.10314
149,-0.17361,-0.19794,-0.065693,-0.17131,0.006423,-0.013636,-0.20951,-0.21266,-0.12869,-0.056335,-0.11668,-0.071579,-0.17892,-0.18766,-0.18577,-0.058676,-0.049692,-0.15868,-0.18668,-0.19838,-0.20817,-0.16545,-0.27564,-0.18465,-0.12194,-0.27477,-0.2548,-0.12891,-0.11963,-0.2177,-0.30148,-0.093871,-0.09841,-0.11685,-0.081488,-0.038724,-0.25233,-0.079858,-0.21751,-0.18469,-0.17792,-0.10527,-0.15859,-0.12842,-0.12385,0.028771,-0.15015,0.113,-0.2418,-0.098223,-0.055458,-0.1036,-0.28203,-0.20269,0.12202,-0.10974,-0.25581,-0.052091,-0.2734,0.093545,0.089203,-0.19405,0.20086,0.16475,-0.19569,-0.043625,-0.20658,0.0021113,-0.15949,-0.11108,-0.07073,0.028478,-0.38686,-0.09476,0.34519,-0.10953,-0.071549,0.22446,0.19804,-0.12475,-0.11174,-0.46284,-0.065999,-0.40384,-0.057972,-0.16023,0.017387,-0.12243,0.029103,-0.036385,-0.15212,-0.2399,-0.093319,-0.058049,-0.046859,-0.15051,-0.050831,-0.085171,-0.11356,-0.11711,-0.055275,-0.096366,-0.33962,-0.048642,-0.091964,0.07992,0.17045,-0.20337,0.20708,-0.080104,-0.0072264,-0.081305,-0.043133,-0.096674,-0.12541,0.33545,-0.16468,0.037486,-0.20566,-0.063272,-0.037297,-0.092438,-0.06009,0.21057,-0.13559,-0.25096,0.095731,0.15806,-0.082851,-0.08755,-0.18521,0.037591,0.24629,-0.18261,0.18889,0.022067,-0.030274,0.29811,0.066075,-0.19124,0.12203,0.07736,-0.19238,0.0068719,0.2227,-0.30298,-0.08378,-0.078968,0.0086155,1,0.15475,0.015457,-0.061057,-0.13939,0.21161,0.054186,-0.062565,-0.0059836,0.056437,-0.2315,0.17129,0.022181,0.045806,-0.015463,0.010297,0.14723,0.075381,-0.15986,0.14956,-0.046916,0.20025,0.11777,-0.013545
150,-0.24637,-0.23604,-0.14315,-0.15132,-0.10142,-0.19538,-0.15548,-0.22851,-0.18279,-0.18868,-0.074272,-0.18536,-0.24856,-0.13574,-0.12832,-0.31288,-0.057719,-0.13206,-0.31878,-0.23587,-0.12083,-0.19244,-0.21107,-0.20099,-0.11597,-0.27209,-0.3098,-0.19498,-0.16439,-0.24689,-0.065858,-0.30463,-0.13776,-0.049153,-0.074916,-0.061126,-0.21148,-0.069802,-0.28526,-0.1089,-0.28042,-0.3978,-0.2182,-0.045765,-0.11118,-0.15097,-0.20594,-0.11035,-0.30102,-0.1634,-0.20784,-0.031048,-0.012959,-0.073289,0.19343,0.12676,-0.072999,-0.12635,-0.23463,-0.0863,0.0062695,-0.030719,-0.079447,0.079385,-0.14668,-0.14418,-0.1167,0.02524,-0.074327,0.14233,-0.051162,-0.15863,-0.27778,-0.26009,-0.062225,0.29986,-0.061539,0.2918,0.0070158,0.054619,-0.06609,-0.12955,0.11598,-0.11888,0.14601,-0.057406,-0.076178,-0.12955,0.017284,-0.40803,-0.16723,0.044606,-0.25863,-0.31954,0.06396,0.13408,-0.10614,-0.099454,0.025452,-0.043866,-0.21288,0.10705,-0.16808,0.13751,0.051887,0.032366,-0.017751,0.049662,0.047186,-0.14085,0.031915,-0.14692,-0.056942,-0.16433,-0.088677,0.066231,0.31208,-0.28139,0.024749,-0.2165,-0.26871,0.0076237,0.0062551,0.092584,-0.05273,0.067586,-0.12177,-0.069862,-0.057108,0.34142,-0.11821,0.098409,-0.2175,-0.059429,0.16362,0.28621,-0.0088959,-0.015879,0.19732,-0.081901,0.059884,0.0014706,-0.11523,0.24227,0.36446,-0.095305,-0.069045,-0.030398,-0.040824,0.15475,1,-0.13149,-0.12191,0.14412,0.15699,-0.083862,-0.27965,0.21835,0.040366,-0.072561,-0.090711,-0.012073,0.036485,-0.071186,-0.082642,0.34776,0.21324,-0.076194,-0.040651,0.19555,-0.23316,-0.15365,0.028209
151,-0.088222,-0.025551,-0.009992,-0.065818,-0.083527,0.010596,-0.088988,-0.060256,0.0867,0.054791,-0.0078919,0.035071,-0.064476,-0.10496,0.0090745,-0.071053,0.012731,0.012699,-0.043651,0.085214,-0.070057,-0.051758,-0.046263,-0.048925,0.046309,0.027332,-0.029397,0.048674,-0.02091,0.0053935,0.090419,-0.1544,0.0042442,-0.041732,0.085643,0.0037213,0.068885,0.061396,-0.0051602,-0.023495,0.069302,0.1802,0.08462,0.25627,-0.012794,-0.038819,0.092381,0.074031,0.030669,0.034358,-0.0077915,-0.29667,-0.084402,-0.080857,0.020549,-0.09898,0.04583,0.074929,-0.049486,-0.23004,-0.13591,-0.2045,-0.14184,-0.13049,0.11591,0.043374,-0.20759,0.17029,0.063615,0.11679,0.090846,0.0029346,0.10033,0.041196,-0.10841,-0.16803,-0.02548,0.17329,0.16874,0.23591,0.11856,-0.17452,0.13323,-0.077689,0.10107,-0.097253,0.34248,0.19162,0.20992,0.3036,-0.019446,0.046227,0.17214,0.12061,-0.042254,-0.025137,0.23319,0.1394,0.11971,0.037887,-0.19227,0.108,-0.16336,-0.33192,-0.16106,-0.066385,0.061701,0.027821,-0.15768,0.038418,-0.072688,0.10035,0.12435,-0.2607,0.064604,-0.06889,-0.10609,-0.086318,0.25184,-0.06417,0.14753,-0.0098659,-0.16114,0.0030975,-0.11954,-0.083208,0.082616,-0.19618,0.27142,0.11805,0.13138,-0.14169,0.17721,-0.16997,0.021744,-0.043118,0.06738,-0.005385,-0.1044,0.0044979,-0.1768,-0.024254,-0.090777,-0.00043945,-0.090399,-0.042346,-0.18368,-0.072625,-0.18379,0.015457,-0.13149,1,0.15668,0.26152,-0.0064665,-0.05787,-0.082416,-0.28713,0.07505,0.19941,0.24099,-0.10939,0.02318,-0.084303,-0.087126,-0.25582,0.22612,-0.25477,-0.12345,0.03376,0.17658,-0.094767,-0.017395
152,0.041754,0.064135,0.02966,0.0039523,0.051869,0.11364,-0.060385,0.018434,0.057066,0.012723,0.1605,0.19245,0.10165,0.11333,0.039332,0.10276,0.044629,0.14483,0.11272,0.09355,-0.12254,0.10856,0.0664,-0.016295,0.11501,0.044069,0.1329,0.055229,0.088639,0.017253,0.12503,-0.02158,0.053078,0.10962,0.099574,0.062406,0.10306,0.04613,0.11976,0.17524,0.11645,-0.061627,0.094525,0.10112,0.016218,0.12266,0.094151,0.19458,0.11838,0.11647,0.0751,-0.16152,-0.091236,0.27052,-0.047184,-0.11837,0.23412,0.15921,0.16026,-0.19973,0.024014,0.065343,0.24449,0.15138,0.050219,0.12186,-0.061778,-0.065065,-0.015361,0.14804,-0.12947,-0.21379,0.15556,-0.090725,0.10333,0.061069,-0.13023,-0.035746,0.09899,0.04187,-0.16684,-0.19877,-0.11226,0.0047722,-0.063947,-0.2645,0.15287,-0.0037811,0.009607,0.0067708,-0.1234,-0.26262,0.38239,-0.048727,-0.055194,-0.25954,0.12871,0.030853,0.057058,0.29606,-0.15365,0.028177,0.069237,-0.14837,-0.066135,0.14478,-0.071552,0.032955,-0.024363,-0.043744,0.07945,0.0018934,-0.059401,0.087549,0.059826,0.092781,-0.20954,0.19538,-0.062881,0.27823,0.0037217,-0.20294,0.28932,-0.33747,0.078138,-0.17524,0.21748,-0.18588,0.0095974,0.13636,-0.14504,-0.10804,-0.06103,0.024306,-0.42352,-0.20912,-0.38452,-0.043825,0.15839,0.032351,0.14119,0.13226,0.26921,-0.145,-0.096887,0.020215,-0.22678,-0.24412,0.1509,-0.061057,-0.12191,0.15668,1,0.12058,-0.060745,0.15191,-0.096757,-0.06571,0.065705,-0.011543,-0.1311,0.24238,-0.10152,0.27389,-0.15293,-0.11772,-0.11591,-0.21582,0.17231,-0.23268,0.14226,0.055725,-0.14956
153,0.046424,-0.0091638,0.064324,0.061978,0.027393,-0.11223,0.01558,-0.097742,0.072322,0.075438,-0.00035336,0.006148,0.12198,0.12588,0.09543,-0.016401,-0.043438,0.064509,0.028143,0.15,-0.02613,0.040328,-0.023806,0.11088,0.12478,-0.098035,0.0048007,0.031741,-0.0010352,-0.0072554,0.12041,-0.037601,-0.017653,0.011388,-0.00028617,-0.090107,0.0099918,0.12184,0.11673,-0.056288,-0.064488,-0.11584,0.021632,0.095699,-0.016791,-0.19313,0.21837,-0.11622,-0.12882,0.0087363,-0.16125,-0.20523,-0.031655,0.10297,0.2459,-0.023396,0.3394,0.021663,0.14191,-0.014463,-0.10735,0.10673,0.027931,-0.006814,0.044339,0.082372,-0.01769,0.19042,-0.1459,0.065452,-0.15278,-0.0092832,-0.015206,-0.10078,-0.14386,0.017664,-0.00743,0.24951,0.16072,0.029514,-0.093096,-0.016121,0.0085271,0.022167,0.15533,-0.016093,0.015981,0.25007,0.15352,-0.038478,-0.18335,-0.089361,0.23473,-0.0069144,-0.066503,0.14287,-0.025655,0.030031,-0.077992,0.048866,-0.070184,-0.11566,0.18784,-0.10842,-0.073641,-0.056446,0.10456,-0.046411,0.011309,-0.2818,-0.079325,0.046612,-0.13958,0.087539,-0.10683,0.011861,-0.12275,-0.19627,0.29739,-0.017769,-0.069964,-0.0019775,-0.026191,-0.093699,-0.051422,-0.11974,-0.047145,-0.20156,0.2164,0.10744,0.019918,-0.2144,-0.07839,-0.095547,0.087534,0.044832,0.043431,0.1202,0.2811,0.087901,-0.11554,0.042708,0.29682,0.023116,0.015457,-0.14153,-0.18135,-0.1425,-0.12974,-0.13939,0.14412,0.26152,0.12058,1,0.027913,0.17205,-0.35469,-0.010897,-0.035497,0.34359,-0.022597,-0.091737,0.33345,-0.26748,-0.27294,0.1234,-0.043389,-0.13949,0.11466,-0.013974,0.16073,-0.24009,-0.050028
154,-0.26401,-0.24296,-0.087772,-0.096498,-0.20649,-0.21688,-0.079544,-0.27891,-0.27455,-0.20977,-0.15798,-0.2035,-0.18186,-0.25374,-0.14525,-0.16826,-0.27948,-0.13225,-0.24461,-0.24846,-0.16397,-0.2868,-0.16814,-0.19961,-0.20952,-0.17968,-0.19922,-0.24925,-0.11401,-0.29827,-0.24484,-0.15831,-0.21303,-0.17267,-0.067898,-0.18228,-0.1416,-0.16207,-0.16986,-0.13832,-0.19697,-0.15935,-0.13765,-0.20122,-0.10342,-0.1464,-0.211,-0.22745,-0.27314,-0.084707,-0.15562,-0.11335,-0.28429,-0.022225,0.027234,-0.15208,-0.12935,0.18867,-0.30687,-0.20238,-0.079115,-0.30565,0.083589,-0.11448,-0.14796,-0.15722,-0.26472,0.018755,-0.074027,-0.11265,0.050199,0.056222,-0.19363,0.13892,-0.1241,-0.088538,0.21029,0.059671,-0.1091,-0.11185,-0.086252,-0.20043,-0.016554,-0.18626,0.034385,0.12509,0.043722,-0.050091,0.021685,-0.088819,-0.29333,-0.065893,-0.36592,0.048689,-0.089402,0.13781,0.029141,-0.011522,0.3325,0.015958,-0.10168,-0.07863,-0.11912,0.24482,-0.08593,-0.33245,0.18834,-0.23079,-0.12891,-0.38292,-0.12496,-0.30906,-0.05382,-0.097213,0.10159,0.17293,0.17325,-0.035185,0.13966,-0.30272,0.09288,0.18586,0.08279,0.053023,0.049223,-0.09455,-0.071004,0.0912,-0.2666,0.11635,0.094178,0.22355,-0.14058,-0.11794,-0.21219,0.17343,0.28942,0.011539,0.0038689,0.16524,0.1815,0.026592,-0.069982,0.34437,-0.11326,-0.13111,-0.0069834,-0.20173,0.015051,0.21161,0.15699,-0.0064665,-0.060745,0.027913,1,-0.043192,-0.11694,0.1976,-0.0058954,-0.26027,-0.054523,-0.1045,0.021541,-0.11905,0.17707,-0.054177,0.1855,-0.21628,0.16179,-0.25389,0.23947,-0.081799,-0.11406
155,-0.098061,-0.14203,0.037494,-0.17184,-0.096056,0.018626,-0.1519,-0.093178,-0.085969,-0.098995,-0.02762,-0.042831,-0.00061596,0.068989,-0.014532,0.16256,0.028863,-0.011529,0.07353,-0.051668,-0.15205,0.0071044,-0.20572,-0.049063,-0.091544,-0.10459,-0.012348,-0.059119,-0.14108,-0.14984,-0.15992,0.0047679,-0.067955,0.011829,-0.021368,-0.20236,-0.021558,0.054519,-0.066871,-0.098537,0.053498,-0.095577,-0.08702,-0.16391,-0.1832,-0.1552,0.071243,0.060164,-0.10605,-0.25386,-0.057976,0.15562,0.12128,0.054627,0.16052,0.081341,-0.057512,-0.035693,-0.0050766,0.11411,-0.15123,0.10311,-0.053796,-0.17611,-0.29421,0.080196,0.012842,0.016587,-0.33882,0.0077539,-0.25451,0.15631,-0.0666,-0.13606,-0.020693,-0.26754,-0.33684,0.078817,0.24153,0.088424,-0.19797,0.016314,-0.40682,-0.28063,0.077324,0.15293,-0.27423,-0.26622,-0.065735,0.17841,-0.22714,-0.18719,0.32763,-0.36198,-0.090945,-0.12506,-0.12338,-0.058161,-0.036405,0.048463,-0.41165,-0.2113,0.14288,0.049607,-0.13875,0.13699,0.013883,-0.28563,-0.061658,0.15466,0.19302,-0.11547,0.049312,-0.051476,-0.23416,-0.0075654,-0.083176,0.22232,-0.15796,0.12454,-0.13073,-0.010163,0.13605,-0.18555,0.17938,-0.030144,-0.093112,0.019263,-0.099818,-0.23491,-0.067716,-0.3404,0.28481,-0.13738,-0.049218,-0.10389,0.03614,0.096488,-0.17782,-0.06973,-0.08358,0.17397,0.060712,0.12348,-0.13208,0.15798,-0.18536,0.062959,-0.092808,0.054186,-0.083862,-0.05787,0.15191,0.17205,-0.043192,1,-0.017635,-0.22634,0.12283,0.16133,-0.10231,0.062943,-0.35354,-0.038467,-0.29031,0.11919,0.19261,0.012006,0.039297,-0.021212,0.22132,-0.087373,-0.2336
